,2004/Q4,2005/Q4,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2
ROS_qq,,,,33.65,,,239.48,106.77,49.11,1.70,-25.81,-27.45,-44.76,-20.30,-103.93,1794.74,-286.02,-19.70,46.72,-100.79,43.55,20.55,122.38,28.57,-79.80,-1435.00,-390.64,-136.03,90.39,199.33,105.42,316.83,-20.70,-22.67,1.48,-106.68,-54559.05,1.18,-70.07,72.33,109.38,-72.39,-738.93,-277.33,-90.55,-20.89,4.34
ROS_sq,,,,20.74,,,3166.67,61.52,-34.32,104.71,18.32,-2.03,-21.80,12.87,-51.66,-34.82,34.78,66.13,-46.46,-89.64,273.75,-6.35,119.64,126.83,-37.85,-17.76,-1.96,-16.74,-54.30,13.16,170.76,-17.30,8.61,3.96,6.18,-37.38,101.98,-29.94,54.75,75.99,-88.26,35.37,-2416.13,-27.47,-37.54,90.53,-1.93
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-114.88,664.38,,,130.95,,15.17,-34.88,-20.91,-13.53,-14.52,-12.52,-68.70,-77.91,-90.17,-77.34,-79.41,-71.16,115.20,91.67,1196.91,1290.22,247.21,72.77,-91.41,-145.19,-150.43,-247.15,412.04,264.71,373.46,387.76,238.16,73.53,33.23,-116.61,-298.72,-311.26,-809.85,25.99,-25.19,-42.55,65.97,-4122.65,-62.38,-125.11,-237.42
RS_sy,-96.07,5785.71,,,-8.37,,-36.26,38.32,-27.02,62.34,124.73,-1.18,-40.47,-71.97,-67.22,-61.83,28.51,1.57,-38.97,-8.33,40.09,78.55,95.28,60.37,-48.60,-63.18,-45.77,-33.75,82.21,192.49,297.03,190.37,72.88,28.41,-12.90,-72.10,-23.90,-17.88,-59.01,-18.15,-42.82,10.50,-545.29,-275.40,-320.79,-261.91,51.35
RS_qq,,,,36.69,7.76,-12.24,-10.90,-22.72,30.87,-4.05,-11.91,-20.91,-53.18,-32.27,-60.82,82.40,-57.46,-5.15,192.39,62.45,187.87,1.67,-26.97,-19.16,-85.70,-635.19,18.51,-135.88,149.77,72.15,35.29,148.21,-41.51,-11.66,3.87,-130.94,-599.81,6.08,-249.03,96.77,-1083.72,-6.94,16.68,-300.36,54.48,-48.25,-24.89
RS_sq,,,,-17.12,2.58,-7.15,-19.26,79.86,-45.87,106.53,11.78,-20.91,-67.40,-2.74,30.72,-7.91,9.77,-23.13,-21.45,38.31,67.76,-2.03,-14.09,13.58,-46.24,-29.82,26.53,38.78,47.86,12.66,71.75,1.50,-11.97,-16.32,16.50,-67.49,140.10,-9.69,-41.86,-35.08,67.74,74.52,-334.30,74.43,-111.15,-27.98,29.60
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,-94.08,1174.51,,,192.62,,123.17,99.85,24.87,17.89,-16.81,-47.06,-53.73,-52.47,-52.53,-41.32,-133.03,-148.43,-169.21,-161.78,-96.42,-14.40,79.22,78.74,117.95,66.67,-896.09,-2652.25,-315.62,261.70,151.53,185.63,702.54,313.16,116.13,-107.19,-4125.98,-5454.62,-8029.23,-16613.83,104.20,101.93,96.34,47.04,-1227.93,-3053.08,-789.16
GPM_sy,3355.00,-16.74,,,-54.70,,-62.38,-46.36,3.46,159.76,372.89,99.17,148.82,10.14,-50.47,-44.58,-86.99,-86.18,-77.87,-81.89,70.82,56.55,116.50,448.44,132.21,104.18,25.32,-49.34,-58.93,-43.76,-9.73,1.99,60.82,39.74,-25.39,-26.98,39.91,-0.24,31.11,43.48,-69.40,-57.01,-973.52,-1384.38,-5251.49,-895.86,84.74
GPM_qq,,,,34.75,39.75,-4.47,24.05,20.67,-12.68,-9.81,-12.46,-23.20,-23.68,-7.37,-12.57,-5.06,-142.96,-35.81,-24.95,15.26,-36.59,20.90,77.30,13.28,215.32,-246.88,-578.19,-139.61,90.97,210.14,116.12,298.17,-36.43,-24.47,13.06,-113.24,-35512.77,-0.45,-67.42,72.09,108.95,-53.82,-417.64,-303.61,-90.53,-20.90,4.36
GPM_sq,,,,33.47,-63.58,-13.44,-10.59,90.26,-29.74,117.32,62.77,-19.87,-12.22,-3.80,-26.81,-10.34,-79.39,2.13,17.26,-26.65,94.46,-6.41,62.17,85.81,-17.67,-17.70,-0.47,-24.88,-33.25,12.69,59.77,-15.13,5.25,-2.09,-14.69,-16.94,101.67,-30.18,12.11,-9.11,-56.99,-1.90,-2377.90,-33.64,-72.50,84.84,56.33
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-4.83,-71.56,,,36.84,,-1.40,-31.74,-18.25,-23.66,-27.24,-37.34,-45.68,-39.14,-36.86,-12.03,-13.29,-22.17,-12.34,-13.37,41.31,39.94,2.85,-11.82,-61.62,-82.63,-69.05,-122.39,28.91,346.43,339.53,1434.77,151.11,63.42,16.11,-100.11,-179.97,-178.24,-494.05,18500.00,-65.59,-109.56,62.50,-2068.89,-102.64,-178.50,-303.93
RBS_sy,-38.42,27.05,,,82.91,,-20.21,-24.85,-2.70,1.11,13.86,-7.20,-14.07,-14.65,-26.77,-14.82,-2.64,2.04,2.47,-0.68,13.23,2.79,-3.21,-10.81,-39.16,-31.44,-19.48,-21.93,4.97,13.46,84.15,183.65,117.46,81.08,7.39,-36.65,-19.79,-16.73,-21.58,-5.04,-44.15,-52.31,-131.98,-104.04,-204.00,-372.96,-324.46
RBS_qq,,,,28.94,-15.18,-4.70,-5.39,-10.74,1.59,-11.01,-9.83,-23.13,-11.92,-0.31,-6.45,7.09,-13.18,-10.52,5.37,5.84,41.61,-11.39,-22.56,-9.25,-38.36,-59.90,37.99,-165.65,454.84,38.89,35.85,99.36,-33.24,-9.61,-3.47,-100.18,-49600.00,11.57,-386.18,108.61,-547.28,-11.91,13.00,-352.14,53.96,-53.80,-26.18
RBS_sq,,,,16.62,-24.89,-3.95,-5.18,9.84,-2.74,-0.18,6.77,-10.47,-9.94,-0.85,-8.39,4.14,2.93,3.92,-8.01,0.95,17.34,-5.66,-13.38,-6.99,-19.96,6.32,1.72,-9.82,7.62,14.92,65.10,38.91,-17.49,-4.30,-2.09,-18.05,4.47,-0.65,-7.80,-0.76,-38.56,-15.16,-161.82,87.47,-1482.84,-122.65,3.86
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,-92.53,492.41,,,53.63,,-2.65,,63.00,90.21,52.34,,-13.31,-35.96,-50.79,,-100.30,-107.46,-107.98,-105.77,7900.00,555.38,890.91,1477.14,-118.38,-248.99,-208.28,-259.96,265.12,134.69,137.37,177.30,461.97,135.29,118.18,-94.46,-202.01,-145.28,-189.06,-118.18,31.45,-120.86,-3.80,-11400.00,-253.05,-224.44,-280.56
ROPA_sy,210.36,91.02,,,53.63,,-64.53,,-48.19,108.24,162.70,,142.82,18.90,-16.87,,-38.97,-64.98,-80.94,17.69,-13.68,47.70,247.40,72.78,-19.20,-8.31,-12.24,17.31,6.49,-45.07,-15.87,-17.88,-2.68,48.04,-2.78,-46.58,49.37,40.95,25.00,61.92,-114.68,-171.15,-173.96,-251.65,-564.57,-153.75,-92.25
ROPA_qq,,,,,,-0.56,28.53,,,16.04,2.94,,,-14.27,-20.90,-11.90,-100.49,-2066.67,15.38,36.36,768.57,26.50,46.96,10.80,-108.92,-925.58,-6.80,-63.69,109.21,115.49,15.03,238.64,-33.05,-9.77,6.67,-91.41,-1333.33,59.95,-109.82,98.25,-4550.00,-29.03,1.39,-94.37,-42.75,-18.58,-15.67
ROPA_sq,,,,,,-47.71,-1.60,,,110.20,24.14,,,2.93,-13.21,-66.77,105.59,-40.94,-52.76,105.19,50.79,1.05,11.11,2.06,-29.49,14.68,6.34,36.42,-35.99,-40.85,62.89,33.16,-24.14,-10.03,6.96,-26.82,112.10,-15.10,-5.14,-5.21,-119.23,-311.43,1.39,-94.37,15.72,-57.09,25.29
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,-69.04,923.37,,,,,-84.99,192.23,,391.39,215.48,294.59,-7.35,-16.62,-103.96,-57.54,-560.82,-576.34,-3259.49,513.06,97.40,96.89,100.73,-99.31,104.65,62.07,13871.79,16403.57,-9420.00,542.78,-72.89,-22.46,1621.14,-4032.25,-907.31,-90.36,200.95,339.04,241.53,29332.13,-106.98,-197.96,-125.19,-84.20,-457.53,52.46,-523.27
ZNPO_sy,3477.86,-38.73,,,,,-83.33,13.47,,-1495.51,218.09,38.00,17.13,270.17,-39.61,-52.88,-41.99,-64.31,-35.42,32.93,60.87,28.14,129.89,73.22,-55.99,66.31,47.49,5.61,-10.22,-88.92,-73.06,-17.76,-26.22,112.40,8.05,-68.54,293.60,199.45,92.13,111.64,-89.28,-335.34,-94.49,-100.14,-2256.43,-17.32,-2200.61
ZNPO_qq,,,,-110.22,,,192.34,-37.20,387.55,3.07,-0.03,-21.46,14.47,-7.24,-104.74,943.04,-1342.34,4.12,66.55,253.84,-105.27,-14.65,107.91,43.59,-64.29,-1035.00,3013.90,69.61,-120.17,144.42,78.38,385.17,295.67,-214.83,63.38,105.80,12249.06,-8.79,-78.32,1105.12,-102.93,-1180.67,94.42,855.70,-203.32,-9.20,26.89
ZNPO_sq,,,,-62.48,,,616.73,155.45,19.85,-200.85,203.02,10.83,1.73,46.52,-63.44,-13.53,25.23,-9.85,-33.85,78.00,51.55,-28.20,18.69,34.12,-61.50,171.33,5.26,-3.96,-67.27,-66.52,155.93,193.17,-70.63,-3.60,30.20,-14.65,267.42,-26.66,-16.47,-5.98,-81.39,-1710.36,101.95,-102.44,-280775.00,12.39,65.00
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,3.54,-39.62,,,-15.64,,17.10,-40.39,339.51,148.33,39.38,25.71,-45.68,-48.63,9.55,10.40,-460.69,-641.37,20.89,,124.84,122.50,-36.84,,5.29,14.47,,,,21.11,,,,,,,-98.08,,,,5671.79,8378.63,8.29,55.45,-7.41,-103.79,
ZFI_sy,-9.17,46.89,,,8.62,,-11.71,-27.91,-19.44,69.30,38.60,17.15,-21.40,-15.64,-14.01,13.09,14.97,17.54,8.27,,6.89,-9.86,-27.49,,-26.08,12.98,,,,13.10,,,,,,,-37.37,,,,69.84,19.09,8.29,19.47,-3.41,-45.14,
ZFI_qq,,,,98.32,-68.54,34.11,39.96,0.97,131.91,-24.22,-21.44,-8.94,0.20,-28.33,67.53,-8.24,-427.39,-7.57,137.41,,,-2.54,5.01,0.01,2.87,5.96,,,,,-24.25,-11.50,14.36,,,,,-32.82,7251.91,-19.45,45.08,-1.31,-6.10,15.64,-13.59,-104.04,
ZFI_sq,,,,33.09,-2.87,-51.20,39.96,8.67,8.54,2.55,14.58,-8.15,-27.18,10.07,16.79,20.80,-25.97,12.53,7.58,,,-5.10,-13.46,9.09,-17.50,45.05,,,,,-10.18,-2.75,-2.21,,,,,38.17,9.73,4.82,6.87,-3.12,-0.22,15.64,-13.59,-44.98,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,8.63,85.42,,,-73.40,,-80.69,,122.80,263.79,264.25,,17.39,6.72,16.11,,11.68,26.06,-5.92,28.56,70.89,79.78,79.12,34.44,-15.32,-19.61,-16.02,-8.76,-4.41,1.35,5.47,-0.97,4.51,4.72,2.28,0.42,78.15,67.86,19.51,18.25,-26.31,-24.76,10.32,22.93,26.79,32.98,31.10
DTAR_sy,-55.30,93.46,,,-10.97,,-18.44,,-5.78,-9.41,-2.70,,5.61,-1.22,7.26,,-2.17,0.46,5.83,85.46,10.74,19.22,17.06,4.18,2.96,3.29,4.81,8.17,8.75,7.91,-6.81,-10.28,-14.66,-12.19,-5.21,-4.05,11.66,6.01,12.83,20.54,13.74,20.64,0.78,-10.67,0.78,12.13,19.43
DTAR_qq,,,,,,-42.44,17.39,,,-6.01,17.54,,,-14.56,27.88,-8.35,11.52,-3.55,-4.57,25.24,48.25,1.46,-4.92,-6.00,-6.62,-3.68,-0.67,2.12,-2.17,2.12,3.37,-4.11,3.24,2.33,0.96,-5.85,83.15,-3.58,-28.12,-6.84,14.14,-1.56,5.39,3.81,17.73,3.24,3.90
DTAR_sq,,,,,,-6.38,-8.57,,,-10.00,-1.80,,,-15.81,6.63,-39.33,79.64,-13.55,12.33,6.33,7.26,-6.93,10.29,-5.37,6.00,-6.63,11.92,-2.34,6.57,-7.36,-3.35,-5.98,1.37,-4.68,4.34,-4.83,17.97,-9.51,11.06,1.67,11.31,-4.01,-7.23,-9.88,25.58,6.79,-1.19
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,25.01,162.62,,,-84.65,,-88.65,,174.43,371.62,392.40,,36.65,8.19,27.76,,12.87,44.85,-8.79,52.48,377.01,427.91,213.90,82.62,-58.58,-63.50,-34.63,-19.42,-9.53,3.01,12.63,-2.12,10.23,11.05,5.40,0.93,333326.15,1883.74,63.58,51.45,-99.93,-90.13,43.75,111.02,407.14,930.36,-14985.07
CG_sy,-74.12,181.96,,,-19.72,,-27.41,,-7.77,-14.67,-6.93,,8.36,-0.79,13.44,,-4.02,20.63,36.82,134.49,23.45,41.38,22.69,6.81,4.09,-6.48,-5.09,18.28,2.42,4.83,-11.10,-17.69,-16.73,-20.28,-11.98,-10.20,35.65,27.27,26.42,52.42,48.03,23.44,1.62,-11.81,-30.42,15.12,-46.75
CG_qq,,,,,,-45.99,19.20,,,-7.18,24.46,,,-26.51,46.96,-12.66,19.66,-5.69,-7.47,46.02,274.33,4.38,-44.98,-15.05,-15.09,-8.04,-1.44,4.71,-4.67,4.71,7.76,-9.01,7.36,5.48,2.28,-12.87,354572.66,-99.37,-91.57,-19.32,53.77,-5.68,22.85,18.43,269.55,91.63,-1874.71
CG_sq,,,,,,-10.95,-10.91,,,-17.61,-2.82,,,-24.57,11.11,-48.12,120.71,-5.20,26.03,-11.08,16.20,8.57,9.37,-22.59,13.24,-2.45,10.99,-3.53,-1.94,-0.16,-5.87,-10.68,-0.80,-4.41,3.93,-8.88,49.85,-10.31,3.24,9.86,45.53,-25.21,-15.01,-4.66,14.82,23.74,-60.68
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,,,,-99.04,,-99.13,,1472.46,4945.83,2910.34,,102.86,45.83,80.47,,0.77,14.50,-43.29,6.04,701.89,863.50,-87.19,-89.19,-99.99,-99.94,-100.00,-100.00,,21183.33,,,,-99.96,-100.00,-100.00,400079900.00,2123400.00,,,-99.71,-53.78,87.58,76.22,134.01,542.05,-183.81
LDER_sy,,,,,-98.89,,-69.74,,1472.46,79.52,49.10,,52.81,-15.34,53.09,,0.42,14.50,-49.29,3.76,175.02,158.61,57.58,-84.68,-69.17,-57.79,-8.29,944.21,,-6.89,,,,-9.64,32.29,-17.54,61.87,58.00,,,-8.27,78.94,23.69,125.74,-58.53,-55.06,-81.65
LDER_qq,,,,,,-65.22,141.67,,,11.61,44.18,,,-19.76,78.43,-29.10,-0.72,-8.84,-11.62,32.57,650.78,9.54,-98.82,11.79,-99.61,1100.00,-100.00,,,255300.00,-99.88,-33.33,-50.00,,-100.00,,,-99.47,-69.59,12.85,57.08,-14.27,23.44,6.02,108.60,135.20,-116.11
LDER_sq,,,,,,1584.06,0.77,,,92.26,-16.30,,,6.51,51.36,-55.27,39.27,21.44,-32.96,-8.48,269.13,14.20,-59.15,-91.10,642.89,56.36,-11.24,,,4.63,-1.82,-9.42,12.07,,43.73,,,-11.49,25.73,-55.35,84.64,72.64,-13.09,-18.52,-66.08,87.11,-64.51
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,,,4230.02,,5323.78,,-87.77,-96.39,-94.28,,-35.50,-29.09,-39.99,,7.08,11.57,82.18,-2.13,-66.84,-72.60,-63.70,-57.71,2106.84,222.23,12352.38,14061.51,617.99,-96.93,-43.17,282.62,1228.78,2363511.33,6611.69,886.71,-99.91,-99.76,-99.97,-99.97,-4.59,-59.02,-3.01,18.18,86.29,29.38,13838.11
PZAT_sy,,,,,2297.38,,6.02,,-87.23,77.55,32.11,,-31.10,-25.64,-42.44,,-5.07,8.16,76.56,-85.77,-11.92,-41.18,-46.15,-28.11,374.96,27.51,41.25,16.05,-78.17,-18.10,0.77,20.13,-40.53,28.51,-30.22,-31.93,4.67,-9.10,11.30,14.58,-0.33,-57.39,-51.65,-53.31,-48.74,-12.65,-14.85
PZAT_qq,,,,,,216.11,-50.43,,,-6.74,-21.44,,,2.54,-33.51,37.91,13.89,6.84,8.56,-25.91,-61.41,-11.71,43.79,-13.67,1913.66,-87.11,5456.68,-1.83,2.09,-99.94,102670.02,560.99,254.55,-1.86,191.82,-2.83,-99.97,162.26,-59.00,-12.17,1.03,12.63,-2.96,7.02,59.26,-21.78,10354.74
PZAT_sq,,,,,,-93.88,15.44,,,-14.84,-14.11,,,-8.10,-33.51,848.81,-83.62,4.70,8.53,-23.55,1.39,-30.08,-0.63,2.06,569.87,-81.23,10.07,-16.15,26.00,-29.57,35.43,-0.04,-37.62,52.17,-26.45,-2.50,-4.08,32.16,-9.95,0.38,-16.56,-43.50,2.17,-3.06,-8.40,-3.72,-0.41
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,,,,32.20,,12.69,,-46.37,-49.09,-38.48,,-8.75,0.41,-3.95,,-17.61,-25.30,-17.08,-17.49,-18.35,-12.58,-34.35,-25.37,2.43,-22.49,2.62,2.84,-12.68,29.70,0.02,1.99,-1.24,-19.14,1.91,-0.91,-22.69,-69.91,83.05,39.08,99.19,402.68,-22.30,-7.60,-48.86,-44.10,-72.79
PELDR_sy,,,,,0.97,,16.05,,-5.69,0.78,-19.27,,2.59,-1.27,0.15,,0.90,-3.39,-3.42,-10.92,-17.11,-31.25,-17.49,2.22,0.63,26.37,10.41,-2.79,4.27,1.96,4.00,5.52,0.97,3.34,4.26,3.63,6.62,-4.13,3.36,-8.15,-3.30,4.30,-7.82,4.26,0.11,-3.64,-0.26
PELDR_qq,,,,,,6.12,-19.09,,,0.74,-2.23,,,10.86,-6.47,-8.46,-13.20,0.53,3.81,-8.92,-14.10,7.63,-22.03,3.53,17.90,-18.55,3.22,3.76,0.10,20.97,-20.40,5.81,-3.07,-0.96,0.32,2.89,-24.38,-61.45,510.32,-21.83,8.31,-2.72,-5.66,-7.05,-40.05,6.33,-54.08
PELDR_sq,,,,,,-0.35,17.07,,,6.49,-6.23,,,2.49,-4.88,0.40,3.08,-1.87,-4.90,-7.40,-4.07,-18.61,14.13,14.71,-5.56,2.21,-0.28,1.00,1.30,-0.06,1.70,2.48,-3.07,2.29,2.61,1.86,-0.27,-8.03,10.62,-9.48,4.99,-0.79,-2.23,2.38,0.81,-4.51,1.20
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,,,,1.54,,2.61,,-10.64,-13.69,-13.66,,-5.46,3.52,1.77,,-0.91,-11.07,-7.55,-14.77,-18.53,-16.49,-50.48,-38.95,-26.41,-25.19,25.58,10.40,5.66,23.37,-6.34,1.20,-5.21,-24.89,-3.00,-0.53,-78.56,-73.58,20.25,34.97,499.89,383.73,3.13,-23.02,-57.11,-52.44,-100.00
TSF_sy,,,,,-5.11,,0.84,,0.55,-0.49,1.87,,-6.18,0.44,-2.33,,-3.03,-8.35,-19.15,-15.12,-9.24,-17.80,-6.22,-9.16,-10.48,9.99,10.02,0.72,12.48,-2.83,-2.00,-1.52,-1.93,0.22,19.94,22.51,4.92,14.72,-1.59,-7.31,-6.93,-10.67,2.63,8.23,4.36,-13.58,-14.65
TSF_qq,,,,,,6.02,-1.10,,,2.41,-1.08,,,12.13,-2.74,-2.37,-6.93,0.63,1.11,-10.00,-11.03,3.14,-40.04,10.94,7.24,4.86,0.65,-2.46,2.64,22.44,-23.58,5.38,-3.86,-2.98,-1.32,8.07,-79.28,19.55,349.16,21.29,-7.90,-3.60,-4.24,-9.46,-48.69,6.90,-100.00
TSF_sq,,,,,,3.48,-3.36,,,2.41,-1.08,,,9.64,-3.80,7.82,-14.73,3.63,-15.14,13.20,-8.83,-6.14,-3.18,9.65,-10.16,15.32,-3.16,0.39,0.32,-0.37,-2.33,0.88,-0.10,1.82,16.89,3.04,-14.44,11.32,0.28,-2.95,-14.09,6.84,15.22,2.34,-17.16,-11.53,13.80
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-20.11,46.37,,,-79.70,,-82.79,,412.75,817.19,699.95,,56.19,20.97,55.02,,141.43,195.98,71.38,59.30,66.86,20.40,-53.10,-43.18,-78.79,-35.52,56.16,12.77,59.82,-19.99,-18.74,-3.59,-9.61,-18.97,-12.09,1.77,-15.43,23.48,-7.14,7.46,187.81,112.03,239.93,142.68,86.59,68.88,29.72
ZKO_sy,-32.61,73.52,,,-43.44,,-33.97,,109.11,158.72,108.47,,-10.71,-10.75,6.30,,34.91,1.42,12.63,105.22,30.99,33.13,4.08,-32.26,-16.03,10.04,11.32,-15.28,18.12,-27.79,9.88,24.20,8.42,30.87,7.77,5.15,-29.32,29.90,-21.42,1.36,23.69,9.84,49.96,20.22,24.51,-4.66,-22.25
ZKO_qq,,,,,,-42.60,43.26,,,2.67,24.95,,,-20.48,60.12,-2.00,93.49,-2.51,-7.29,-8.91,102.68,-29.66,-63.88,10.35,-24.36,113.91,-12.53,-20.32,7.20,7.09,-11.17,-5.45,0.50,-4.01,-3.62,9.46,-16.48,40.16,-27.52,26.67,123.68,3.25,16.20,-9.57,71.98,-6.54,-10.74
ZKO_sq,,,,,,-0.99,14.42,,,22.50,-7.81,,,22.45,9.79,-6.96,7.85,-7.94,21.93,69.53,-31.16,-6.44,-4.68,10.35,-14.68,22.62,-3.57,-16.01,18.95,-25.04,46.73,-5.07,3.84,-9.52,20.83,-7.38,-30.20,66.29,-26.90,19.47,-14.82,47.67,-0.20,-4.22,-11.79,13.08,-18.61
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-21.36,19.43,,,-54.40,,-68.04,,143.86,302.55,305.71,,24.31,15.47,32.18,,113.46,126.14,63.21,30.02,-40.08,-57.08,-63.67,-48.87,-39.66,47.17,63.92,18.95,39.53,-17.24,-18.75,-1.68,-10.72,-17.75,-10.38,0.85,-99.93,-88.10,-24.31,-13.54,192888.89,1107.93,93.26,21.32,-55.45,-78.83,-101.14
OSF_sy,-15.74,32.74,,,7.43,,-23.71,,-4.05,41.36,37.55,,-10.07,1.90,-2.92,,15.10,-22.29,-16.81,52.35,-11.50,-17.60,-2.95,-38.87,-8.76,122.18,63.93,11.93,18.19,-26.88,-4.68,21.08,23.50,11.03,-23.61,-12.97,-28.64,-28.56,-13.04,-13.54,90.19,71.76,104.15,67.39,0.62,26.92,-20.63
OSF_qq,,,,,,-38.68,15.13,,,1.23,16.03,,,-5.97,32.83,1.63,68.18,-0.39,-4.14,-19.04,-22.50,-28.65,-18.84,13.93,-8.54,74.01,-9.60,-17.33,7.30,3.22,-11.26,0.05,-2.57,-4.92,-3.31,12.59,-99.94,17000.00,515.07,28.63,42.65,7.03,-1.59,-19.25,-47.62,-49.13,-105.31
OSF_sq,,,,,,-35.53,6.74,,,-5.01,3.86,,,7.64,-1.05,-1.23,9.42,-27.33,5.93,80.87,-36.44,-32.33,24.75,13.94,-5.14,64.78,-7.95,-22.20,0.16,1.95,19.99,-1.18,2.16,-8.35,-17.45,12.59,-16.24,-8.24,0.49,11.95,84.24,-17.13,19.44,-8.20,10.74,4.53,-25.32
NetDebt,2020000000,7862000000,8446000000,,-16955000000,-14498000000,-10630000000,,16746000000,18771000000,23662000000,,27484000000,23296000000,33299000000,29694000000,31969000000,30455000000,28483000000,41276000000,155546000000,160243000000,89896000000,77989000000,61508000000,49343000000,48229000000,49390000000,49587000000,51769000000,56421000000,59132000000,65701000000,68313000000,69581000000,70312000000,89545000000,187653000000,148587000000,133783000000,200613000000,200946000000,215035000000,240264000000,267407000000,272737000000,279830000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,152.77,48.79,,,-215.79,,-176.12,,150.08,153.28,200.19,,35.58,35.92,99.91,,174.79,200.96,64.90,142.31,144.70,78.50,29.07,-15.43,-6.84,-263.30,-313.53,-230.56,267.53,285.91,311.97,209.60,-73.42,-58.39,-62.37,222.68,-87.95,-75.67,-77.65,-93.23,4557.28,1873.73,2200.83,-2142.65,-135.71,-133.10,-126.45
NetDebtEBITDA_sy,-72.77,218.98,,,-53.51,,-165.49,,59.89,2.45,223.94,,31.22,8.86,49.68,,11.63,39.79,58.27,133.71,5.27,2.46,-11.05,-11.85,43.09,7.73,-20.79,-28.91,-15.35,-7.00,52.31,91.18,-1.57,31.89,0.55,-13.36,17.32,12.48,7.64,16.65,-33.92,-4.44,-66.73,-99.15,-35.70,-78.06,-46.55
NetDebtEBITDA_qq,,,,,,14.03,40.00,,,-8.53,12.82,,,-8.30,65.94,-2.38,84.99,0.43,-9.07,43.45,86.81,-26.74,-34.25,-6.01,105.80,-228.41,14.03,42.53,679.30,-35.05,-1.97,-70.28,40.49,1.68,-11.36,154.83,-94.75,105.34,-18.56,-22.80,3507.69,-12.98,-5.06,-168.53,36.94,19.33,24.15
NetDebtEBITDA_sq,,,,,,46.15,-174.70,,,-6.35,-9.64,,,-22.31,24.24,-28.81,62.45,-2.71,40.67,5.12,-26.82,-5.31,22.12,4.18,18.78,-28.71,-10.22,-6.50,41.43,-21.67,47.04,17.36,-27.18,4.96,12.10,1.13,-1.40,0.63,7.28,9.59,-44.14,45.52,-62.66,-97.19,4108.71,-50.35,-9.02
DebtFin,-982000000,-4105000000,-2147000000,,-17580000000,-14483000000,-6341000000,,6009000000,7987000000,10831000000,,9328000000,9175000000,12270000000,-586000000,-221000000,-320000000,14693000000,-726000000,-2742000000,-6176000000,11000000,-196000000,-555000000,-594000000,-268000000,-278000000,-229000000,-231000000,-261000000,-530000000,-218000000,-213000000,-267000000,-213000000,9612000000,15270000000,42810000000,55199000000,91610000000,83864000000,99643000000,80870000000,60469000000,84302000000,89196000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
