,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
OPM_yy,,113.45,28.89,,,-9.04,,-6.75,-33.22,-20.89,-24.30,-42.13,-63.81,-72.05,-73.82,-69.49,-12.37,174.31,283.05,392.77,223.53,41.97,23.89,22.25,25.21,-17.55,-11.19,-54.50,-44.05,-51.29,-38.20,1.32,-61.59,37.24,-139.48,-160.52,-235.14,-86.11,325.82,251.97,229.00,-5804.62,-1002.43,-1084.20,-928.68,72.49,78.67,86.94,78.52
OPM_sy,,38.35,3.37,,,-4.42,,-13.17,-20.30,-24.31,-17.92,-30.35,-45.55,-8.58,-29.43,-11.21,21.78,-21.30,37.28,39.96,63.41,60.40,39.95,45.64,-23.32,-38.60,-43.47,-57.64,-41.77,-16.82,-8.63,9.95,37.60,15.04,-3.15,3.16,-4.35,27.22,43.95,26.53,28.04,-4.38,-5.69,-0.33,-5.37,-3.00,-6.28,-11.99,30.83
OPM_qq,,,,,19.44,-18.11,-9.43,5.26,-14.47,-2.99,-13.33,-19.53,-46.51,-25.09,-18.81,-6.21,53.61,134.51,13.38,20.65,0.86,2.91,-1.06,19.05,3.30,-32.24,6.57,-39.01,27.03,-41.00,35.19,,-51.84,110.81,-138.89,-53.30,-7.53,121.67,532.31,3.16,-8.73,-1058.14,-0.03,-12.51,23.15,68.19,22.45,31.10,-26.42
OPM_sq,,,,,3.50,-2.36,-11.88,-2.50,-4.99,-7.28,-4.43,-17.26,-25.74,55.69,-26.23,4.09,1.86,0.61,28.69,6.12,18.93,-1.24,12.28,10.43,-37.38,-20.92,3.38,-17.26,-13.91,12.95,13.56,,7.74,-5.57,-4.39,6.05,-0.11,25.61,8.17,-6.78,1.09,-6.20,6.70,-1.49,-4.02,-3.84,3.09,-7.49,42.67
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,,61.48,30.89,,,-6.89,,-7.78,-33.98,-25.09,-26.62,-44.04,-75.58,-63.15,-69.29,-57.66,58.86,99.55,218.12,234.46,149.80,56.49,26.72,27.03,14.67,-31.59,-28.06,-56.65,-47.98,-53.83,-34.27,-24.23,-74.87,-31.80,-223.61,-269.64,-512.77,-232.43,135.54,113.60,80.93,-1822.45,-2938.81,-7921.05,-4628.38,64.36,71.24,86.92,78.34
ROS_sy,,20.99,-8.41,,,14.35,,20.09,-2.92,-40.53,-45.52,-51.92,-69.35,-33.97,-40.53,-43.67,58.86,-4.47,75.95,145.99,119.72,102.34,50.84,53.26,4.81,-31.98,-39.75,-53.76,-44.64,-26.37,-11.35,-2.76,6.88,-11.22,-8.33,20.66,8.04,40.52,60.88,31.11,13.40,23.28,-1.01,-13.66,0.84,-26.82,-12.54,-0.81,45.80
ROS_qq,,,,,20.99,-18.67,-10.92,5.21,-13.39,-7.73,-12.73,-19.77,-62.20,39.24,-27.27,10.62,41.81,74.90,15.95,16.31,5.91,9.57,-6.11,16.59,-4.39,-34.63,-1.28,-29.74,14.72,-41.98,40.55,-19.02,-61.94,57.45,-354.73,-11.14,7.40,49.48,168.37,-57.46,-229.82,-4991.89,-0.96,-17.19,21.51,61.62,18.54,46.71,-30.02
ROS_sq,,,,,-7.65,50.09,-8.22,-5.60,-25.34,-8.05,-15.93,-16.69,-52.41,98.10,-24.28,-21.10,34.22,19.12,39.46,10.31,19.89,9.70,3.97,12.08,-18.01,-28.81,-7.90,-13.98,-1.84,-5.31,10.89,-5.65,7.89,-21.35,14.50,24.19,-3.40,2.30,31.08,1.21,-16.45,11.22,5.26,-11.72,-2.42,-19.29,25.81,0.12,43.42
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,87.58,9.13,,,1.99,,16.07,-17.77,-18.36,-23.43,-39.36,-59.15,-77.64,-80.17,-79.90,-39.02,230.90,378.57,588.98,295.26,46.01,28.36,33.70,32.85,-7.91,-3.49,-56.95,-46.66,-50.63,-42.17,28.42,-42.98,44.76,-113.96,-184.69,-227.60,-112.90,504.48,188.41,173.72,-1889.04,-737.64,-580.89,-545.74,73.00,96.12,109.70,127.39
RS_sy,,80.62,-6.51,,,1.34,,5.33,-39.66,5.60,-20.60,-31.06,9.18,-36.34,-58.40,-45.14,-22.31,-10.04,131.37,134.78,101.95,59.16,42.66,18.87,-19.22,-41.30,-57.52,-56.86,-42.88,-23.24,11.32,24.17,6.27,16.11,-5.08,-8.72,1.84,16.99,21.42,20.22,12.79,3.58,18.56,5.91,18.61,2.96,-2.94,6.93,50.59
RS_qq,,,,,23.50,-5.34,-5.44,4.99,-12.50,-6.02,-11.31,-16.86,-41.06,-48.55,-21.35,-15.71,78.81,179.15,13.75,21.34,2.58,3.12,,26.40,1.93,-28.52,4.80,-43.61,26.28,-33.84,22.76,25.21,-43.93,67.95,-111.84,-659.70,15.52,83.02,471.23,66.05,-29.56,-558.04,-19.01,-25.23,34.70,72.26,82.91,413.43,84.29
RS_sq,,,,,7.00,3.36,-1.14,-3.66,-38.71,80.91,-25.67,-16.35,-2.94,5.48,-51.43,10.33,37.46,22.14,24.90,11.96,18.23,-3.73,,-6.71,-19.65,-30.05,-18.98,-5.26,6.39,-6.01,17.50,5.67,-8.95,2.70,-3.95,1.62,1.59,17.97,-0.31,0.62,-4.69,8.34,14.12,-10.12,6.74,-5.95,7.57,-0.98,50.32
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,95.31,31.48,,,-5.29,,-5.82,-32.91,-24.16,-26.70,-45.55,-78.72,-67.60,-69.91,-51.39,96.47,131.40,225.13,210.25,137.72,55.54,29.18,27.74,17.38,-29.97,-25.52,-60.29,-50.00,-60.98,-42.62,-22.40,-80.26,6.30,-185.43,-226.17,-489.13,-103.56,208.70,168.62,152.23,-43711.11,-1318.15,-1801.55,-1937.97,68.88,74.84,84.35,74.86
GPM_sy,,35.18,-9.84,,,11.93,,14.87,-20.28,-40.30,-45.34,-43.18,-64.04,-25.51,-25.73,-22.47,87.10,-9.02,42.12,48.67,77.96,58.85,49.81,49.02,-21.73,-23.78,-35.93,-53.90,-25.91,-27.05,-24.30,6.12,6.56,2.84,-6.05,-2.82,-7.50,28.18,57.14,41.67,30.27,24.78,3.48,-11.14,3.16,-26.25,-11.46,10.73,49.28
GPM_qq,,,,,21.65,-17.30,-10.25,4.30,-13.34,-6.51,-13.25,-22.53,-66.14,42.35,-19.42,25.13,36.89,67.66,13.21,19.40,4.89,9.70,-5.97,18.07,-3.62,-34.55,,-37.05,21.35,-48.93,47.06,-14.86,-69.13,175.00,-218.18,-25.75,4.79,97.49,3711.11,-20.62,-27.52,-2208.56,-0.41,-10.89,21.71,64.30,18.83,31.02,-25.76
GPM_sq,,,,,1.88,30.12,-7.97,-5.85,-29.29,-2.57,-15.73,-2.12,-55.26,101.84,-15.98,2.17,7.98,-1.85,31.24,6.88,29.25,-12.39,23.78,6.32,-32.11,-14.68,,-23.51,9.11,-15.99,7.95,7.24,9.57,-18.92,-1.38,10.92,4.29,12.35,20.91,,-4.10,7.62,0.26,-14.13,11.33,-23.06,20.37,7.39,50.09
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,14.95,-17.27,,,-12.41,,4.07,-3.36,11.10,23.02,15.53,22.38,9.72,2.61,7.58,-1.83,7.93,8.95,-0.75,-3.19,-7.98,-9.29,12.02,27.44,7.78,16.18,-12.42,-12.79,-4.55,-13.25,5.60,-12.16,6.46,-19.44,-44.81,-46.37,-40.15,-2.32,34.44,82.98,-41.38,-65.81,-83.00,-66.70,55.35,136.13,458.70,160.63
RBS_sy,,1.25,30.63,,,15.35,,6.87,-15.16,-16.39,-6.96,3.75,2.89,6.08,-1.36,-9.78,-7.58,-4.91,-0.56,-2.95,14.52,-16.02,1.89,1.75,-23.53,-4.63,-16.57,-5.78,55.02,8.33,-20.45,-22.03,-31.57,0.59,28.80,26.41,8.27,8.05,14.52,19.67,17.64,-9.08,-11.77,-26.09,-10.89,-0.22,-4.49,15.05,-3.55
RBS_qq,,,,,6.74,-5.18,-2.76,5.74,-0.88,9.01,7.67,-0.70,5.00,-2.26,0.69,4.11,-4.18,7.45,1.64,-5.16,-6.53,2.13,0.20,17.12,6.34,-13.63,8.00,-11.71,5.89,-5.47,-1.83,7.46,-11.92,14.57,-25.71,-26.39,-14.40,27.85,21.26,1.31,16.50,-59.04,-29.29,-49.64,128.26,91.11,7.48,19.17,6.49
RBS_sq,,,,,21.60,9.62,-11.53,-9.38,-3.47,8.04,-1.55,1.05,-4.27,11.39,-8.45,-7.58,-1.94,14.62,-4.27,-9.79,15.71,-15.95,16.15,-9.92,-13.04,4.81,1.62,1.73,43.08,-26.76,-25.38,-0.29,25.58,7.67,-4.46,-2.14,7.55,7.45,1.26,2.26,5.73,-16.96,-1.73,-14.34,27.48,-7.02,-5.94,3.19,6.87
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,141.29,57.00,,,-25.25,,-11.05,-23.85,-43.05,-55.72,-72.19,-84.21,-83.15,-80.56,-73.83,-6.02,230.94,348.63,549.29,349.15,77.13,59.54,14.19,-7.61,-40.25,-39.23,-67.05,-59.53,-66.09,-44.88,1.46,-58.78,63.72,-136.86,-155.62,-245.68,-82.95,418.60,307.25,217.80,-4431.67,-723.60,-857.75,-984.53,64.26,70.74,83.24,75.80
ROPA_sy,,46.17,-9.74,,,-4.44,,-22.55,-36.61,-29.27,-24.28,-26.51,-54.64,-15.90,-28.68,10.09,162.65,-4.31,35.05,34.97,38.84,63.17,44.50,20.13,-16.30,-10.93,-36.40,-62.88,-38.03,-49.14,-15.61,34.98,2.34,6.65,5.02,4.60,9.23,16.28,5.15,22.88,23.46,13.45,-1.07,2.11,-9.62,2.24,19.64,11.94,44.68
ROPA_qq,,,,,-4.25,-8.93,-10.07,13.44,-18.04,-31.90,-30.07,-28.76,-53.46,-27.31,-19.34,-4.11,67.14,155.98,9.35,38.78,15.62,0.95,-1.51,-0.67,-6.45,-34.71,0.16,-46.14,14.91,-45.29,62.79,-0.86,-53.31,117.28,-136.65,-49.61,-22.28,125.42,585.00,-2.68,-30.50,-1034.89,1.39,-18.26,18.87,62.22,19.27,32.27,-17.13
ROPA_sq,,,,,-7.87,21.71,-14.80,-18.93,-24.59,35.79,-8.79,-21.32,-53.46,151.81,-22.65,21.44,11.04,-8.26,9.17,21.37,14.21,7.82,-3.32,0.90,-20.42,14.74,-30.96,-41.11,32.86,-5.84,14.54,-5.81,0.73,-1.87,12.79,-6.19,5.19,4.46,2.00,9.63,5.69,-4.00,-11.06,13.15,-6.45,8.60,4.08,5.87,20.91
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,1085.11,-82.77,,,44.82,,161.08,19.29,-57.98,103.46,-91.23,-95.48,-70.80,-58.30,-20.82,5085.09,1445.59,14564.42,-1725.79,-184.13,-1.12,-88.26,182.77,146.20,-92.67,-88.68,-94.91,-89.68,-628.60,-2509.29,514.29,-777.88,607.09,107.37,-66.74,134.13,-96.91,209.23,-45.51,-114.15,-2858.67,399.56,5870.45,2770.00,132.87,-28.30,-94.28,40.37
ZNPO_sy,,-7.35,-2.85,,,-13.71,,-19.42,-68.64,-44.28,-22.32,-71.72,-69.07,-38.85,11.36,16.91,439.19,171.68,239.98,175.28,56.51,40.16,3.54,32.46,-31.30,-47.83,-66.09,-81.20,-37.41,-38.51,-1.66,99.38,13.87,93.65,71.92,35.39,16.91,-20.06,23.69,8.85,45.18,22.68,1.27,6.51,-15.64,-5.04,3.94,-11.57,33.58
ZNPO_qq,,,,,21.26,11.16,-622.55,137.06,-44.60,-60.84,-56.94,-6.09,-71.42,152.71,-38.52,78.34,1771.21,-24.67,483.36,-119.77,3.17,188.54,-30.73,39.37,-45.95,-85.96,6.98,-37.27,9.51,-819.27,-387.58,115.99,-220.85,638.05,-92.91,-27.85,24.01,-51.26,609.05,-87.29,-132.21,-9399.42,228.40,51.96,-85.59,16.93,180.12,-87.88,253.47
ZNPO_sq,,,,,-0.88,-28.07,-60.47,185.91,-61.43,27.81,-44.89,4.07,-57.81,152.71,0.35,9.26,94.58,27.33,25.58,-11.53,10.63,14.03,-7.23,13.18,-42.62,-13.41,-39.69,-37.27,91.06,-14.93,-3.55,27.19,9.12,44.66,-14.38,0.16,-5.77,-1.09,32.50,-11.86,25.69,-16.42,9.37,-7.30,-0.45,-5.92,19.72,-21.13,50.38
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,-75.88,,,-8.36,,-19.43,-66689.96,1586.38,212.20,68.22,101.42,-61.06,-44.81,-31.89,101.07,9.11,9.20,-9.78,-34.85,-46.40,-37.24,17.59,-47.56,-79.51,-34.80,-29.77,5.29,530.37,233.12,69.57,18.26,-124.71,-43.30,-4.32,-50.05,282.85,32.49,29.65,-1.11,-99.34,-68.53,,,55522.73,-99.83,,
ZFI_sy,,,-2.44,,,-1.97,,2.16,3.64,26.67,-9.06,5.67,-22.94,-13.17,-8.84,14.43,104.97,20.93,12.62,-29.77,-52.81,-26.11,-7.59,12.05,2.32,-9.83,18.53,17.10,39.41,21.77,-12.58,-11.65,13.62,-3.81,0.60,7.36,-12.64,-12.08,-0.68,-12.33,-6.27,2.52,-24.78,,,-8.85,30.60,,
ZFI_qq,,,,,-86.85,118.30,101.22,39.45,-10971.01,105.53,-62.75,-24.86,-8.19,51.55,-47.20,-7.28,171.04,-17.76,-47.16,-23.40,95.71,-32.34,-38.12,43.52,-12.72,-73.56,96.86,54.59,30.85,58.29,4.03,-21.31,-8.74,-133.07,338.72,32.80,-52.35,21.05,72.97,29.95,-63.66,-99.19,8102.27,,,,-99.98,,
ZFI_sq,,,,,-10.03,6.74,10.75,-3.94,-8.72,30.45,-20.49,11.62,-33.43,46.99,-16.53,40.11,19.24,-13.28,-22.27,-12.63,-19.88,35.79,-2.79,5.94,-26.84,19.66,27.80,4.67,-12.90,4.52,-8.25,5.78,12.01,-11.51,-4.05,12.89,-8.86,-10.94,8.39,-0.35,-2.56,-2.59,-20.47,,,,13.95,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,10.74,-14.13,,,-8.02,,-40.31,-46.09,-5.62,-11.21,13.32,68.14,-7.68,-7.45,-15.71,1.08,7.49,22.80,28.81,-1.43,-5.09,-16.78,2.40,42.77,56.59,55.78,39.35,41.06,40.15,29.96,22.62,4.72,-8.38,4.61,16.35,15.24,13.64,-0.12,-10.82,-8.30,17.05,29.13,35.11,11.68,-0.78,-4.34,-10.44,5.69
DTAR_sy,,4.06,-4.19,,,-10.14,,-13.22,14.46,9.16,15.01,-0.64,-11.20,-7.75,-4.71,9.83,0.90,16.39,8.29,7.29,6.50,-12.04,-10.15,-15.80,-6.84,-5.88,-5.68,-0.46,-8.22,-1.46,3.46,0.39,10.98,8.81,2.64,8.93,-2.71,-9.67,-6.21,-2.28,7.22,4.29,0.06,1.79,3.42,4.88,13.34,7.68,9.26
DTAR_qq,,,,,-31.97,3.13,6.63,-20.21,-38.56,80.57,0.31,1.83,-8.84,-0.85,0.56,-7.27,9.32,5.44,14.88,-2.73,-16.34,1.53,0.73,19.69,16.63,11.36,0.21,7.07,18.05,10.65,-7.08,1.03,0.82,-3.20,6.10,12.36,-0.14,-4.54,-6.75,0.33,2.68,21.85,2.87,4.98,-15.13,8.25,-0.82,-1.72,0.16
DTAR_sq,,,,,-15.30,4.64,-5.42,3.53,11.72,-0.21,-0.35,-10.56,-0.15,3.66,2.93,3.08,-8.27,19.59,-4.23,2.14,-8.95,-1.23,-2.17,-4.30,0.74,-0.21,-1.96,0.99,-7.11,7.13,2.94,-2.00,2.70,5.03,-2.90,4.00,-8.28,-2.47,0.82,8.35,0.64,-5.14,-3.26,10.22,2.25,-3.81,4.54,4.72,3.75
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,17.53,-21.18,,,-11.56,,-54.52,-54.89,-7.93,-15.78,18.87,93.23,-10.48,-10.19,-20.93,1.52,10.52,34.08,42.44,-2.01,-6.98,-23.14,3.56,69.32,98.66,97.41,72.58,89.31,99.80,67.31,51.51,10.85,-18.55,11.00,47.10,43.79,36.15,-0.27,-25.88,-20.64,62.74,116.08,164.48,35.14,-2.81,-15.29,-35.34,19.30
CG_sy,,11.35,-10.71,,,-17.01,,-10.54,8.57,7.35,0.88,-17.50,-55.33,-1.92,-24.92,45.69,112.71,34.06,54.26,1.81,8.04,-13.78,-10.24,-24.58,-7.44,-15.45,-3.85,-0.18,-24.48,-2.56,-0.74,-2.05,31.26,13.32,1.91,9.25,-9.76,-17.17,-6.21,-3.00,6.28,3.20,-3.88,3.16,8.28,3.45,13.66,7.33,18.33
CG_qq,,,,,-45.48,4.52,9.81,-27.30,-45.93,113.33,0.44,2.60,-12.10,-1.17,0.77,-9.68,12.86,7.60,22.25,-4.05,-22.36,2.13,1.02,29.29,26.95,19.83,0.38,13.03,39.26,26.46,-15.94,2.35,1.89,-7.07,14.55,35.64,-0.41,-12.01,-16.09,0.80,6.64,80.43,11.41,23.38,-45.51,29.76,-2.89,-5.82,0.53
CG_sq,,,,,-13.72,-6.95,4.72,6.40,4.71,-7.99,-1.59,-12.99,-43.30,102.04,-24.67,68.85,-17.22,27.34,-13.33,11.44,-12.15,1.62,-9.77,-6.36,7.80,-7.17,2.61,-2.79,-18.44,19.77,4.53,-4.07,9.30,3.40,-6.00,2.84,-9.72,-5.09,6.45,6.36,-1.09,-7.85,-0.85,14.14,3.82,-11.97,8.94,7.79,14.46
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,152.88,-29.02,,,-89.08,,-77.76,-56.19,655.96,661.68,680.73,538.38,-9.59,-26.13,-36.43,-17.56,-31.68,-8.47,-22.74,-42.23,-33.60,-39.38,-21.53,5.65,464.20,388.62,385.67,583.65,110.12,134.44,125.93,92.27,28.25,79.35,78.13,11.67,-13.43,-17.98,1.19,57.63,208.90,141.28,104.89,4.51,-49.20,-54.42,-57.05,1.13
LDER_sy,,-12.08,34.50,,,4.35,,-44.19,-12.48,-25.79,-18.86,24.12,-72.65,2.58,18.92,24.88,154.59,40.42,-14.43,-26.86,24.24,-30.73,16.83,-8.16,-32.52,9.06,20.67,48.32,61.16,2.53,7.30,27.43,15.16,25.94,8.84,-10.64,1.74,11.77,-6.25,3.41,-5.01,-10.10,6.80,11.57,4.40,-14.91,-28.05,-21.22,18.80
LDER_qq,,,,,-53.88,-51.77,-1.83,1.87,-9.17,732.32,-1.09,4.42,-25.73,17.88,-19.19,-10.13,-3.70,-2.30,8.25,-24.14,-27.99,12.29,-1.18,-1.80,-3.05,499.69,-14.42,-2.39,36.47,84.31,-4.52,-5.93,16.14,22.94,33.53,-6.57,-27.19,-4.69,26.50,15.26,13.43,86.78,-1.19,-2.12,-42.14,-9.22,-11.35,-7.77,36.25
LDER_sq,,,,,13.18,-9.11,-22.79,-29.74,77.50,-22.93,-15.58,7.48,-60.89,189.08,-2.13,12.86,-20.27,59.45,-40.36,-3.53,35.43,-11.11,0.59,-24.17,-0.48,43.66,11.30,-6.79,8.13,-8.60,16.48,10.69,-2.28,-0.04,0.66,-9.11,11.25,9.82,-15.57,0.25,2.20,3.93,0.30,4.74,-4.37,-15.30,-15.19,14.69,44.21
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,-63.36,1.16,,,505.13,,371.87,359.47,-69.44,-73.30,-79.26,-76.18,18.02,36.26,51.38,10.70,29.11,-4.51,10.92,47.16,30.54,43.76,12.86,-6.30,-82.97,-79.18,-75.63,-80.94,-18.47,-32.55,-39.40,-41.03,-29.32,-44.34,-29.18,6.93,43.22,40.10,-4.61,-32.18,-35.56,-14.44,24.14,42.98,82.91,90.44,56.77,1.04
PZAT_sy,,-6.90,-17.99,,,5.10,,25.85,32.44,-3.99,20.43,3.85,26.37,10.95,-11.39,0.73,-2.78,6.66,7.83,10.96,-15.85,26.04,5.37,15.21,0.67,-6.79,-6.18,-13.36,-12.47,-6.19,-0.90,-14.73,-18.96,-25.29,-17.81,6.49,6.34,11.93,9.76,-4.29,5.83,6.94,-13.34,-7.60,-21.42,-17.86,8.33,0.73,11.96
PZAT_qq,,,,,22.50,158.49,20.74,23.43,19.28,-82.81,5.45,-4.10,37.00,-14.82,21.75,6.55,0.19,-0.66,-9.95,23.77,32.92,-11.88,-0.83,-2.84,10.36,-83.98,21.24,13.71,-13.66,-31.50,0.30,2.16,-15.99,-17.90,-21.01,29.99,26.86,9.95,-22.73,-11.49,-9.82,4.48,2.59,28.42,3.87,33.66,6.81,5.72,-33.05
PZAT_sq,,,,,12.04,0.83,5.95,5.15,17.92,-26.91,32.90,-9.33,43.49,-35.83,6.14,3.07,38.49,-29.60,7.30,6.06,5.03,5.45,-10.29,15.96,-8.23,-2.36,-9.71,7.10,-7.29,4.65,-4.62,-7.85,-11.89,-3.52,4.92,19.39,-12.01,1.55,2.89,4.10,-2.70,2.61,-16.62,11.00,-17.25,7.25,9.98,3.21,-8.03
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,16.54,34.28,,,38.81,,-8.01,-51.13,-53.60,-47.42,-33.90,-30.50,-7.42,-2.93,0.54,8.10,10.84,13.65,15.12,15.03,8.24,7.24,7.46,-2.52,18.12,10.05,-4.94,-11.11,-31.39,-25.57,-16.20,2.05,20.64,23.60,-2.53,-16.16,-21.80,-18.13,5.14,17.97,-17.36,-26.62,-42.57,-29.94,-10.94,4.55,26.92,8.61
PELDR_sy,,8.58,22.84,,,-18.46,,-1.10,-10.72,-13.71,-14.90,-10.61,-11.89,1.64,4.71,4.94,15.03,-3.49,-6.97,-7.12,-3.75,0.89,4.99,4.44,1.98,5.64,4.61,4.95,0.83,-2.24,-5.01,-6.94,-4.54,-1.18,-0.10,0.12,2.92,1.14,4.47,1.68,3.96,-0.44,-1.07,0.52,-4.26,4.12,5.24,5.35,-2.40
PELDR_qq,,,,,72.41,-20.79,-15.43,-20.35,-8.41,-24.79,-4.18,0.14,-3.69,0.19,0.47,3.71,3.55,2.72,3.01,5.06,3.47,-3.33,2.05,5.28,-6.15,17.13,-4.92,-9.05,-12.24,-9.59,3.15,2.40,6.86,6.88,5.68,-19.25,-8.09,-0.31,10.64,3.71,3.13,-30.17,-1.75,-18.84,25.81,-11.22,15.33,-1.47,7.66
PELDR_sq,,,,,2.12,-0.48,1.71,-4.32,-7.81,-3.81,0.30,0.51,-9.14,10.96,3.33,0.74,-0.41,-6.90,-0.40,0.58,3.19,-2.41,3.66,0.05,0.77,1.08,2.65,0.37,-3.19,-2.00,-0.25,-1.67,-0.69,1.46,0.84,-1.45,2.08,-0.30,4.16,-4.08,4.36,-4.51,3.50,-2.54,-0.59,3.84,4.61,-2.43,-7.91
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,1.81,5.04,,,-4.39,,26.46,18.00,9.72,12.83,2.31,-8.41,2.38,1.02,3.54,-1.44,-4.87,-8.82,-10.61,-1.57,0.39,6.04,-1.98,-15.53,-9.23,-11.19,-9.35,-12.08,-17.47,-7.69,-5.07,10.04,21.56,14.93,-4.54,-17.09,-20.33,-7.16,20.88,36.73,18.19,-9.85,-27.84,-15.78,-26.99,-22.47,-6.60,-10.98
TSF_sy,,7.14,0.94,,,3.86,,6.62,-6.48,-0.21,-4.38,9.18,13.24,4.76,2.85,-2.78,-6.15,-10.48,-5.90,-5.11,-0.94,-0.62,4.97,5.45,-4.73,4.08,2.81,-0.81,11.93,1.83,-2.58,2.64,-2.46,-0.81,4.47,-6.80,-0.26,2.91,2.33,8.97,1.14,-1.88,-6.99,-7.70,-3.35,-4.09,-2.14,-2.43,-7.93
TSF_qq,,,,,21.64,-2.45,-2.95,9.81,13.50,-9.29,-0.21,-0.42,1.61,1.39,-1.54,2.08,-3.28,-2.14,-5.62,0.07,6.50,-0.20,-0.31,-7.49,-8.23,7.26,-2.46,-5.58,-10.99,0.68,9.10,-2.91,3.18,11.22,3.15,-19.36,-10.39,6.87,20.21,5.00,1.36,-7.62,-8.31,-15.96,18.31,-19.91,-2.63,1.24,12.75
TSF_sq,,,,,14.49,3.69,-2.44,-7.94,0.42,10.64,-6.51,5.11,4.16,2.36,-8.22,-0.64,0.54,-2.36,-3.53,0.19,4.96,-2.04,1.90,0.65,-5.17,7.01,0.66,-2.90,7.01,-2.64,-3.70,2.30,1.70,-1.00,1.42,-8.74,8.84,2.15,0.85,-2.82,1.03,-0.90,-4.41,-3.56,5.79,-1.67,-2.46,-3.85,-0.16
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,0.87,-24.22,,,-18.69,,-32.57,-25.05,45.18,36.75,53.42,113.41,2.42,-3.50,-13.14,-7.97,-7.50,0.96,4.15,-13.07,-10.58,-17.46,-3.22,30.66,35.70,39.13,37.81,40.16,55.06,47.52,31.45,10.55,-8.04,-0.65,14.85,14.74,15.52,9.70,-1.25,1.55,68.59,59.75,74.03,34.29,-11.57,-10.12,-18.36,-5.20
ZKO_sy,,18.39,-4.96,,,-25.93,,-12.98,24.18,57.17,37.03,21.88,23.18,7.42,-14.35,3.87,-10.35,3.95,3.49,0.81,-1.84,-8.57,2.04,-9.03,-19.44,-15.55,-5.47,-4.62,8.28,5.91,5.91,9.97,6.86,5.70,9.14,8.68,6.74,6.46,-5.49,-1.30,-4.54,-3.94,2.14,-1.13,2.87,-5.25,-6.47,-5.32,17.45
ZKO_qq,,,,,-37.61,8.09,10.78,-9.73,-30.66,109.37,4.35,1.27,-3.54,0.47,-1.68,-8.85,2.20,0.99,7.31,-5.97,-14.69,3.88,-0.95,10.26,15.16,7.89,1.56,9.21,17.12,19.36,-3.38,-2.68,-1.51,-0.70,4.38,12.51,-1.60,-0.03,-0.89,1.28,1.20,65.97,-6.08,10.33,-21.91,9.29,-4.54,0.21,-9.32
ZKO_sq,,,,,-13.94,-17.24,19.64,2.13,22.80,4.75,4.31,-9.16,24.12,-8.66,-16.84,10.17,7.13,5.90,-17.20,7.32,4.31,-1.36,-7.58,-4.34,-7.63,3.41,3.45,-3.48,4.86,1.15,3.46,0.22,1.90,0.04,6.82,-0.20,0.08,-0.21,-5.17,4.21,-3.20,0.42,0.83,0.88,0.71,-7.51,-0.47,2.12,24.94
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
