,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,11.16,53.97,-2.99,,,,35.29,119.37,89.35,38.15,41.41,-0.32,1.25,-9.05,-19.62,-24.80,-25.00,-18.70,-17.85,6.42,-15.84,-27.85,-3.10,-22.74,-19.80,-23.10,-44.39,-38.02,-64.94,-10.65,-40.74,-34.87,141.74,-2.55,-201.39,-186.45,-156.83,-211.79,20.55,-100.75,-45.57,27.73,-529.31,-143.87,-619.57,-1038.38,-250.82,-326.52,-62.84
OPM_sy,81.41,44.17,48.37,,,,-37.61,-23.51,25.00,16.02,-13.15,-31.98,-57.74,-42.33,-69.31,-31.62,44.85,30.08,195.03,105.18,40.45,77.24,54.77,13.66,-6.38,-45.63,-37.64,-32.62,11.82,72.24,113.95,89.66,36.29,4.60,-12.61,-12.10,-9.53,2.51,-10.07,-5.32,7.70,10.54,26.14,29.30,-9.38,-12.62,-18.09,-22.27,-1.49
OPM_qq,,,,-20.45,19.01,37.28,4.09,28.99,2.73,0.16,6.55,-9.08,4.35,-10.03,-5.83,-14.94,4.07,-2.47,-4.85,10.20,-17.71,-16.38,27.78,-12.13,-14.58,-19.82,-7.60,-2.06,-51.68,104.35,-38.72,7.64,79.35,-17.63,-163.76,8.22,-17.91,-62.03,54.69,-131.90,14.50,19.57,-294.59,10.14,-152.29,-27.25,-21.60,-9.25,3.68
OPM_sq,,,,-13.33,-36.98,-4.33,19.39,6.27,2.99,-11.21,-10.63,-16.77,-36.02,21.18,-52.44,85.43,35.54,8.83,7.87,28.96,-7.22,37.34,-5.81,-5.29,-23.58,-20.24,8.04,2.33,26.82,22.85,34.21,-9.29,-8.87,-5.72,12.13,-8.77,-6.20,6.83,-1.63,-3.94,6.70,9.65,12.25,-1.54,-25.22,5.73,5.21,-6.56,-5.23
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,15.14,30.52,4.32,,,,38.62,111.20,50.93,27.75,38.56,1.38,13.70,,-12.39,-17.05,-23.56,-15.26,-17.62,1.64,-13.65,-35.57,-14.18,-30.34,-31.88,-21.15,-37.68,-36.96,-64.40,-7.27,-38.60,-21.99,186.52,-11.76,-204.55,-189.26,-165.88,-233.33,9.42,-102.26,-86.31,-37.92,-689.60,-236.06,-523.32,-623.87,-190.68,-251.99,-39.83
ROS_sy,-15.66,335.36,47.17,,,,-18.34,-36.56,-2.64,12.08,-51.33,-49.16,-48.24,,-40.95,1.98,-27.31,88.20,91.92,28.96,74.95,40.60,59.41,49.56,-2.18,-59.50,-52.56,-41.95,-17.12,124.37,86.58,71.24,45.81,-13.52,-11.23,-28.44,-6.16,-7.44,-0.40,9.55,18.93,5.33,13.89,26.26,-40.94,-33.97,-7.49,-9.29,92.52
ROS_qq,,,,-16.90,34.44,23.46,0.50,26.62,-3.93,4.50,9.00,-7.36,7.75,-8.09,-4.50,-12.30,-0.70,1.88,-7.16,8.21,-15.63,-23.98,23.66,-12.17,-17.49,-12.00,-2.27,-11.16,-53.40,129.21,-35.29,12.88,71.14,-29.41,-176.67,3.62,-26.32,-42.86,47.92,-115.20,-16.36,-5.75,-198.19,8.41,-115.82,-22.81,-19.74,-10.91,14.27
ROS_sq,,,,4.74,-31.56,-5.99,21.17,-18.63,5.03,8.23,-47.38,-15.01,6.93,-20.22,-18.57,46.79,-23.79,106.58,-16.96,-1.36,3.39,66.02,-5.85,-7.45,-32.38,-31.27,10.29,13.26,-3.47,86.08,-8.29,3.95,-17.81,10.37,-5.86,-16.21,7.78,8.86,1.31,-7.84,17.01,-3.59,9.54,2.18,-45.27,7.79,53.47,0.19,16.17
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-16.78,57.20,-6.81,,,,44.38,128.17,94.17,39.52,44.75,-2.16,-0.60,-9.29,-27.96,-27.92,-29.61,-19.97,-7.28,14.88,-6.22,-22.17,-10.26,-25.14,-25.40,-24.93,-33.86,-29.26,-9.20,45.62,-11.86,-0.36,-7.77,-42.36,-166.54,-164.62,-171.06,-225.22,23.12,-39.11,1.55,7.64,-237.59,-60.64,-530.37,-416.92,-371.49,-450.00,-84.88
RS_sy,40.16,31.26,35.63,,,,-26.84,14.46,44.73,37.58,-9.22,-33.38,-54.38,-38.24,-67.53,-22.76,61.73,47.36,234.51,67.71,34.34,14.23,-11.11,-0.80,-31.78,-31.86,-14.48,-14.13,44.84,76.87,87.24,54.79,-2.88,14.21,-1.05,0.27,38.67,21.00,4.45,-2.68,-13.58,-30.28,-0.96,22.55,-16.95,-15.77,-7.26,-16.15,17.66
RS_qq,,,,-20.22,20.77,34.99,11.02,26.07,2.78,-3.00,15.17,-14.78,4.42,-11.48,-8.53,-14.74,1.97,0.64,5.97,5.63,-16.76,-16.48,22.19,-11.88,-17.05,-15.95,7.66,-5.76,6.47,34.80,-34.84,6.54,-1.44,-15.75,-175.22,-3.47,-8.38,-48.45,53.82,-87.22,23.29,-39.27,-68.80,10.91,-201.00,-14.20,-53.96,-3.92,-1.18
RS_sq,,,,-27.42,-18.49,-11.29,39.39,13.57,3.06,-15.68,-8.02,-16.67,-29.43,14.17,-51.64,98.23,47.77,4.03,9.78,-0.62,18.37,-11.54,-14.58,10.91,-18.60,-11.65,7.21,11.37,37.29,7.89,13.50,-7.93,-13.86,26.88,-1.66,-6.70,19.13,10.70,-15.11,-13.07,5.79,-10.69,20.58,7.57,-28.31,-9.42,32.76,-2.74,0.60
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,665.71,28.36,5.23,,,,38.67,111.92,52.97,27.69,38.45,,11.33,-1.25,-12.81,-16.56,-22.97,-14.85,-16.83,1.87,-13.02,-34.88,-13.89,-29.96,-31.67,-20.80,-37.10,-35.43,-58.41,-6.47,-36.26,-21.14,141.22,-9.62,-193.10,-185.05,-165.82,-226.81,-1.85,-91.52,-32.69,25.17,-366.06,-117.09,-501.09,-855.61,-239.79,-320.41,-67.21
GPM_sy,30.90,145.23,45.78,,,,-13.96,-28.82,25.22,47.86,-49.91,,-58.59,-68.11,-55.32,-0.30,27.74,83.49,134.55,53.41,25.54,44.79,69.42,24.76,4.75,-61.17,-47.17,-37.52,-24.50,164.93,120.70,87.34,69.47,-8.28,-11.92,-18.81,-7.09,-13.47,-9.69,0.82,7.56,25.58,28.84,32.36,-27.89,-36.31,-17.86,-13.75,42.81
GPM_qq,,,,-16.57,33.77,24.26,,27.49,-3.44,3.72,8.42,-7.91,7.50,-7.99,-4.27,-11.88,-0.75,1.70,-6.49,7.94,-15.26,-23.86,23.65,-12.21,-17.32,-11.75,-1.80,-9.89,-46.75,98.47,-33.08,11.49,62.89,-25.63,-168.94,-1.85,-26.06,-43.27,44.63,-91.52,12.66,19.20,-244.84,10.79,-141.84,-28.45,-22.62,-10.37,3.81
GPM_sq,,,,8.06,-41.00,-9.64,,-10.60,3.80,6.69,-49.41,-20.94,-2.96,-17.84,-29.13,76.44,24.33,18.02,-9.40,15.40,1.74,36.12,6.01,-15.02,-14.57,-49.55,44.24,0.50,3.23,77.04,20.16,-14.69,-6.62,-4.18,15.40,-21.36,6.85,-10.76,20.44,-12.22,14.00,4.19,23.57,-9.81,-37.90,-7.97,59.36,-5.30,2.83
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-7.15,10.65,-14.81,,,,3.19,16.39,15.71,12.76,17.52,1.87,6.99,-4.95,-13.57,-15.46,-16.38,-11.86,0.88,7.21,-2.89,0.23,-2.58,-4.81,-5.60,-8.69,-17.04,-17.81,-7.97,-0.32,1.22,2.80,-30.60,-47.44,-82.72,-94.29,-74.76,-78.78,17.05,179.76,54.02,143.10,30.13,88.94,-182.59,-186.76,-344.27,-314.41,-109.34
RBS_sy,-3.13,16.18,15.40,,,,-17.01,-19.37,-3.35,-1.50,5.23,-0.17,-3.32,1.08,0.36,18.03,12.36,17.33,15.14,6.47,2.62,12.99,-1.23,-6.23,-5.74,-20.83,-2.66,-7.63,-8.77,5.80,-2.83,5.74,7.17,-1.15,11.16,14.80,19.76,17.11,-2.06,-8.67,-7.21,6.14,18.13,17.41,4.94,-9.94,-9.36,-9.90,-1.77
RBS_qq,,,,-1.39,0.24,6.10,-1.60,11.23,-0.35,3.39,2.55,-3.58,4.66,-8.14,-6.75,-5.69,3.52,-3.17,6.73,0.22,-6.23,-0.06,3.73,-2.08,-7.01,-3.34,-5.75,-2.98,4.12,4.70,-4.29,-1.47,-29.71,-20.70,-68.54,-67.44,210.71,-33.33,73.56,-22.19,71.06,5.22,-7.09,12.98,-174.77,-10.54,-161.58,0.83,27.00
RBS_sq,,,,2.20,-8.39,-8.99,-2.60,-0.71,9.81,-7.24,4.04,-5.80,6.35,-3.03,3.31,10.79,1.23,1.26,1.38,2.45,-2.43,11.50,-11.38,-2.74,-1.92,-6.36,8.97,-7.71,-3.13,8.60,0.08,0.44,-1.82,0.17,12.54,3.73,2.42,-2.04,-5.88,-3.27,4.05,12.04,4.75,-3.85,-7.00,-3.84,5.42,-4.43,1.38
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,30.33,39.63,-11.35,,,,32.15,147.97,119.07,50.14,24.12,-9.23,0.64,-10.13,-8.31,-21.06,-31.62,-26.02,-21.65,-7.83,-13.30,-23.08,-11.10,-30.18,-26.07,-30.01,-46.16,-29.40,-59.07,9.38,-20.29,-35.73,,-5.21,-191.21,-193.58,,-189.66,7.64,-189.25,-98.53,30.45,-457.91,-105.06,-747.96,-1473.32,-282.01,-170.36,-27.87
ROPA_sy,34.84,29.36,6.74,,,,-21.78,6.31,13.67,-20.65,-20.74,-27.08,-57.62,-3.70,-68.41,-53.52,25.25,-42.39,200.59,133.66,78.13,124.76,32.78,12.38,-5.03,-44.07,-24.24,-0.15,-5.92,67.80,51.96,11.49,,-11.17,-0.77,0.40,,-9.97,-18.75,-14.08,-27.57,-21.03,0.64,3.67,-7.01,3.84,0.32,1.36,-8.98
ROPA_qq,,,,-5.99,3.33,55.82,-12.69,76.39,-8.71,6.79,-27.82,28.99,1.22,-4.64,-26.35,11.05,-12.32,3.16,-22.00,30.64,-17.52,-8.48,-9.85,2.60,-12.67,-13.35,-30.65,34.54,-49.37,131.56,-49.46,8.48,,,-148.63,-11.30,18.81,-104.04,49.91,-248.56,44.27,28.52,-301.81,-28.11,-130.45,-32.63,2.44,9.33,-8.99
ROPA_sq,,,,-18.31,-10.78,51.67,-29.25,11.04,-4.60,5.87,-29.33,2.15,-44.56,140.59,-76.82,50.30,49.41,10.67,20.95,16.83,13.90,39.64,-28.55,-1.11,-3.75,-17.76,-3.22,30.33,-9.31,46.69,-12.36,-4.38,,,-2.10,-3.24,10.93,-14.33,-11.64,2.32,-6.48,-6.59,12.60,5.40,-16.11,4.31,8.78,6.49,-24.67
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,164.16,435.81,-30.33,,,,-228.09,-5138.46,1701.65,113.72,159.47,101.58,-91.29,1889.04,302.54,-581.88,210.09,-186.56,-249.90,53.18,-15.73,118.46,304.66,124.42,-75.60,-81.79,-96.81,-7.49,-61.90,-26.97,51.50,-203.09,-384.26,-172.00,408.96,-46.50,-13.07,-143.18,-107.07,-15.54,22.62,-63.44,762.89,-441.94,676.91,439.31,85.65,145.34,-22.88
ZNPO_sy,98.17,267.89,-32.35,,,,46.27,-17.41,56.37,2447.35,-51.01,-31.83,-52.61,-60.86,-32.85,15.93,72.73,80.04,137.20,38.58,37.66,45.20,17.19,38.70,-2.89,-38.39,-60.05,-14.83,-30.33,32.56,103.63,6.95,9.48,26.06,-24.31,-11.87,46.71,-29.31,-7.91,1.96,-36.13,-48.28,27.80,6.43,41.59,158.25,-1.31,10.10,13.20
ZNPO_qq,,,,-12.57,-159.70,-767.00,71.69,-3339.22,118.98,-92.58,22.74,-8.69,4.67,1595.65,-75.16,-209.30,167.35,-573.35,56.98,65.86,221.23,3.66,377.03,-95.93,21.12,-22.65,-16.36,18.04,-50.11,48.27,73.50,-180.33,-37.56,62.45,1326.50,-123.12,-6.18,19.24,64.32,-277.59,28.89,-70.59,244.73,-408.70,175.70,0.33,-20.81,-24.60,28.75
ZNPO_sq,,,,-15.58,-27.76,-93.37,3515.51,-52.33,36.78,8.06,-30.47,-33.67,-4.92,-10.76,19.30,14.52,41.67,-6.98,57.18,-33.09,40.73,-1.89,26.87,-20.82,-1.47,-37.75,-17.74,68.82,-19.40,18.44,26.36,-11.34,-17.49,36.38,-24.13,3.24,37.35,-34.29,-1.16,14.30,-13.96,-46.79,144.23,-4.81,14.46,-2.95,-6.67,6.20,17.69
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,143.69,,,,-1554.57,,,101.14,140.81,,,-5732.59,3722.09,-1296.01,31.22,,,,,,,,,118.79,108.21,-77.54,-91.53,-4.95,-3448.25,-695.58,-961.42,-366.22,-1.86,759.09,528.34,560.48,135.23,-49.42,-48.59,-19.35,-172.47,-813.16,-197.01,-514.74,-110.52,94.62,
ZFI_sy,,,-6.05,,,,37.26,,,-8.48,5.11,,,0.98,27.88,27.90,-14.34,,,,,,,,,-24.68,23.65,-60.92,-29.43,7.45,22.34,123.63,23.37,2.31,-16.53,-42.86,-4.87,-8.36,-2.02,109.76,34.28,-14.16,3.15,-35.66,-15.61,19.20,20.95,71.33,
ZFI_qq,,,,1108.40,111.52,-597.03,88.55,,,,310.24,-18.59,265.20,-561.83,378.37,-125.47,140.07,,,,,,39.99,146.30,86.10,-63.67,-73.76,26.57,-29.83,307.87,-1024.32,77.49,-1.48,-26.05,-253.66,245.68,-34.05,35.51,-72.94,109.20,-32.97,112.58,-124.31,-1958.71,90.88,-808.81,87.66,47.42,
ZFI_sq,,,,9.14,31.57,40.71,-32.07,,,,-21.99,-3.46,28.35,4.46,-1.21,-3.44,-14.04,,,,,,-50.33,64.56,4.46,-11.79,-18.45,-47.99,88.61,34.30,-7.15,-4.92,4.06,11.38,-24.25,-34.91,73.23,7.30,-19.01,39.35,10.89,-31.41,-2.68,-13.08,45.44,-3.11,-1.25,23.13,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-12.31,-4.17,-25.71,,,,14.22,-16.24,-6.44,-6.70,14.55,38.37,-8.55,7.57,-12.64,-4.38,36.12,40.02,13.80,45.23,16.74,5.50,16.76,17.87,0.91,11.30,8.51,3.19,17.94,9.56,-3.81,15.74,,7.04,19.60,6.37,,25.11,6.43,8.31,0.36,1.28,14.96,24.45,53.96,34.92,39.56,38.65,30.39
DTAR_sy,-7.53,0.57,-20.11,,,,-9.21,-15.51,-31.11,-18.95,0.23,18.72,6.12,23.83,-11.34,-17.06,-2.76,3.22,13.88,19.91,9.65,-29.54,-13.55,-4.81,-16.23,14.84,10.77,17.16,13.97,8.03,-9.64,1.30,,22.69,17.13,12.43,,2.44,6.66,7.60,2.89,-1.21,1.77,-5.13,-2.10,-13.15,-27.64,-25.74,-2.89
DTAR_qq,,,,-28.92,40.90,-18.19,39.41,-47.88,57.39,-18.42,71.15,-37.04,4.02,-4.04,39.00,-31.08,48.09,-1.29,12.97,-12.05,19.04,-10.80,25.04,-11.22,1.91,-1.62,21.91,-15.57,16.47,-8.60,7.03,1.59,,,19.59,-9.65,13.70,1.84,1.73,-8.05,5.34,2.78,15.47,-0.46,30.32,-9.92,19.44,-1.11,22.56
DTAR_sq,,,,-27.32,41.50,-20.34,10.82,-32.36,15.38,-6.28,37.04,-19.89,3.14,9.35,-1.88,-25.05,20.91,16.08,8.26,-21.08,10.57,-25.41,32.82,-13.10,-2.70,2.26,28.11,-8.09,-5.35,-3.07,7.16,3.03,,,2.31,-1.10,6.67,-5.08,6.52,-0.24,2.01,-8.87,9.73,-6.99,5.26,-19.15,-8.57,-4.56,37.66
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-28.52,-9.18,-43.17,,,,26.44,-21.36,-10.39,-9.67,30.85,57.52,-13.09,11.30,-23.51,-6.44,68.42,74.91,29.11,84.17,37.29,10.81,43.49,39.31,2.04,24.91,25.54,7.30,52.05,23.88,-10.61,45.18,,19.67,84.20,20.77,,128.68,36.69,33.85,2.37,8.15,277.98,446.85,-240.83,-348.29,-124.58,-126.26,49.77
CG_sy,-32.90,13.52,-22.03,,,,-17.50,-25.37,-42.65,-25.91,5.44,32.08,9.56,35.70,-18.00,-10.90,-1.99,4.92,32.77,17.06,17.24,-38.94,-22.17,-2.11,-21.29,24.19,11.50,13.79,14.98,10.92,-7.57,9.61,,35.25,21.60,11.74,,2.72,8.84,9.34,-0.33,-3.18,1.27,-3.99,0.54,-20.39,-41.25,-43.01,-32.50
CG_qq,,,,-40.60,68.80,-27.24,73.31,-63.06,92.34,-26.64,151.04,-55.53,6.12,-6.05,72.53,-45.61,91.04,-2.43,27.35,-22.41,42.41,-21.25,64.91,-24.68,4.31,-3.60,65.73,-35.62,47.81,-21.46,19.59,4.57,,,84.08,-31.44,65.42,9.54,10.03,-32.87,26.52,15.73,284.57,-2.88,-132.58,-104.04,61.93,-3.74,37.67
CG_sq,,,,-37.53,65.69,-29.51,13.09,-43.49,27.31,-8.93,60.93,-29.22,5.61,12.80,-2.76,-23.08,16.17,20.75,23.06,-32.18,16.34,-37.12,56.86,-14.70,-6.45,-0.79,40.84,-12.95,-5.47,-4.29,17.36,3.23,,,5.52,-5.14,11.91,-8.30,11.81,-4.71,2.01,-10.92,16.95,-9.66,6.83,-29.47,-13.69,-12.38,26.54
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,-53.68,121.43,-14.34,,,,-20.92,-27.56,-41.96,-25.45,4.76,21.47,70.95,123.58,109.60,91.41,111.46,104.36,18.55,19.00,16.82,12.28,59.96,60.53,22.24,40.25,3.05,624.17,9.16,1.81,98.27,-69.77,,17.43,13.37,26.06,,69.19,67.36,110.36,116.83,79.55,390.79,824.39,-443.90,-1018.82,-181.37,-132.08,14.08
LDER_sy,23.92,-16.72,59.12,,,,-16.40,-51.82,-56.22,-38.33,-0.48,-13.03,-17.79,71.79,-39.28,22.06,72.74,54.26,72.53,48.81,49.11,-22.64,12.43,21.45,-6.75,144.95,-5.09,105.55,23.97,15.79,-28.98,-31.04,,21.01,36.81,-13.34,,24.37,17.64,56.63,-23.21,-2.82,44.98,-15.17,-19.98,-39.94,-55.51,-6.53,0.06
LDER_qq,,,,-5.86,13.33,-35.29,14.55,-13.76,-9.20,-16.89,60.98,,27.78,8.70,50.91,-8.67,41.16,5.05,-12.46,-8.33,38.58,0.96,24.72,-8.01,5.52,15.84,-8.36,546.49,-84.09,8.03,78.47,-1.43,,,72.31,9.60,-29.23,26.59,70.45,37.76,-27.05,4.83,365.90,159.46,-127.14,-180.07,58.74,-2.27,27.31
LDER_sq,,,,-15.02,10.05,-72.16,221.15,-51.03,,-60.78,418.21,,-5.48,-18.06,83.16,-13.96,33.77,-26.82,104.85,-25.79,34.04,-62.04,197.74,-19.84,2.92,-0.28,15.36,73.61,-37.93,-6.86,-29.24,68.58,,,-20.00,6.79,55.67,-6.49,-24.33,42.18,-23.67,18.34,12.89,-16.82,-28.00,-11.18,-16.36,74.75,-22.92
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,49.41,-58.68,-41.33,,,,38.04,35.10,64.01,59.89,17.27,1.92,-42.09,-64.23,-64.86,-58.03,-56.09,-55.13,-20.67,-26.59,-22.35,-16.63,-44.66,-43.25,-30.33,-39.19,-25.78,-88.74,0.16,21.52,-21.76,507.57,,26.17,64.34,24.48,,-12.07,-1.14,-8.17,11.50,22.26,-52.06,-25.66,-87.11,-90.88,-78.02,-85.17,-57.86
PZAT_sy,-3.68,24.01,-31.57,,,,9.09,39.19,38.94,40.81,-28.00,-1.40,-20.75,97.72,6.93,-31.80,-34.85,-68.92,-22.09,3.61,45.44,38.91,11.92,-20.84,-27.85,-63.62,10.57,-17.77,-9.56,7.21,-11.18,17.71,,0.45,1.08,4.36,,-7.01,-51.64,-20.52,-30.94,-8.12,-19.40,-17.32,10.70,-22.82,23.31,-29.56,-28.38
PZAT_qq,,,,7.69,5.76,41.33,-14.24,5.40,28.39,37.78,-37.10,-8.40,-27.05,-14.89,-38.21,9.41,-23.69,-13.03,9.25,1.25,-19.28,-6.62,-27.48,3.83,-0.91,-18.50,-11.48,-84.25,781.74,-1.13,-43.00,22.28,,,-25.76,-7.38,20.26,6.33,-16.53,-13.97,46.02,16.59,-67.27,33.40,-74.68,-17.54,-21.08,-10.00,-28.05
PZAT_sq,,,,-3.11,2.21,51.98,-27.52,23.62,2.03,54.03,-62.94,69.31,-18.00,284.28,-79.96,7.98,-21.67,83.33,-49.75,43.60,9.95,75.10,-59.52,1.57,0.20,-11.70,23.04,-24.46,10.20,4.67,1.93,0.11,,,2.57,3.37,-5.35,-7.33,-46.66,69.89,-17.77,23.29,-53.20,74.27,10.10,-14.04,-25.24,-0.45,11.95
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,61.04,22.63,58.98,,,,-16.19,-12.87,-12.49,-16.83,-15.36,-14.32,-2.29,13.55,22.13,17.92,3.28,1.87,-7.17,-13.32,-14.97,-12.14,26.38,53.51,74.86,51.05,31.48,49.21,6.98,27.01,-23.89,-42.00,,-38.25,-48.36,-47.81,,-58.76,-47.04,-54.25,-38.14,-23.37,-36.15,-21.72,-72.73,-38.88,-64.10,-66.97,-99.63
PELDR_sy,9.67,12.12,-8.42,,,,-10.51,16.01,12.89,-16.46,-1.92,-17.17,-15.38,84.92,-2.34,-4.28,-6.64,-40.80,7.53,12.88,9.69,64.10,2.56,-9.35,-6.88,-62.09,-16.76,-3.98,-5.88,-2.53,7.29,5.22,,-4.26,1.15,-0.60,,-2.84,-10.25,-11.78,1.61,1.09,-1.26,-0.58,-16.10,-5.53,-3.43,8.29,11.59
PELDR_qq,,,,0.40,-9.35,-3.36,-4.71,4.38,-8.96,-8.15,-3.03,5.67,3.82,6.74,4.30,2.02,-9.08,5.29,-4.96,-4.73,-10.81,8.79,36.72,15.71,1.60,-6.02,19.01,31.31,-27.16,11.58,-28.69,0.08,,,-40.37,1.14,-4.83,-28.15,-23.43,-12.62,28.68,-11.00,-36.20,7.14,-55.18,99.49,-62.53,-1.42,-99.49
PELDR_sq,,,,-11.30,4.36,59.43,-39.37,14.99,1.56,17.98,-28.82,-2.89,3.75,157.84,-62.41,-4.82,1.19,63.51,-31.72,-0.09,-1.67,144.62,-57.33,-11.69,1.00,-0.41,-6.29,1.87,-1.00,3.13,3.15,-0.10,,,8.99,-1.83,-7.49,-1.83,0.68,-3.51,6.55,-2.34,-1.66,-2.84,-10.09,9.97,0.52,8.95,-7.35
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,20.94,7.09,30.22,,,,-10.10,5.90,3.31,2.87,-12.41,-11.87,6.32,-1.93,16.66,4.02,-16.96,-17.70,-11.21,-20.60,-14.23,-4.16,-16.35,-13.18,0.19,-8.76,-13.37,36.70,-21.94,-11.43,15.57,-39.41,,-9.27,-33.88,-8.79,,-41.66,-14.05,-4.18,12.20,4.97,-41.78,-21.73,-95.45,-19.69,-50.36,-73.39,-548.78
TSF_sy,14.58,-2.06,9.40,,,,6.97,5.74,22.51,14.47,1.63,-3.82,-4.87,-2.64,1.62,2.95,-1.13,-3.80,-3.03,-5.69,-0.14,-3.22,-0.61,2.61,2.46,2.65,-1.53,-10.08,-3.95,-5.93,-0.83,3.20,,-5.05,-1.25,-3.36,,2.38,4.84,10.40,10.19,6.52,-1.02,-2.88,-1.45,5.28,7.43,9.62,-2.70
TSF_qq,,,,19.48,-16.27,11.43,-19.36,40.76,-18.31,10.95,-31.34,41.62,-1.46,2.34,-18.32,26.26,-21.32,1.42,-11.87,12.91,-15.01,13.33,-23.08,17.19,-1.93,3.20,-26.96,84.91,-44.00,17.10,-4.69,-3.05,,,-30.54,33.73,-34.59,-3.99,2.33,49.09,-23.41,-10.17,-43.25,100.44,-95.55,1485.37,-64.92,7.46,-175.10
TSF_sq,,,,13.68,-14.19,12.45,-2.48,12.37,-0.58,5.07,-13.42,6.35,-1.67,7.53,-9.63,7.74,-5.56,4.63,-8.92,4.79,,1.40,-6.46,8.18,-0.15,1.59,-10.27,-1.22,6.66,-0.50,-5.40,2.79,,,-1.62,0.59,0.16,3.28,0.74,5.93,-0.03,-0.15,-6.39,3.94,1.45,6.66,-4.47,6.05,-9.96
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-16.14,-5.49,-27.30,,,,15.11,-14.24,-4.62,-3.99,15.40,39.44,-7.27,5.77,-13.07,-5.93,32.75,36.83,13.56,44.01,17.00,6.68,14.44,14.23,-2.16,7.84,6.31,0.66,16.14,7.05,-3.48,16.01,,7.91,23.01,12.12,,32.04,14.25,24.63,10.16,7.31,18.77,28.56,45.57,39.55,53.36,37.88,76.96
ZKO_sy,-0.49,-8.02,10.35,,,,-17.29,-4.18,-23.56,-3.99,5.81,2.31,-0.48,-17.92,-1.53,-5.58,3.94,55.20,1.09,12.38,2.30,-6.89,-8.47,-4.79,-7.52,25.77,10.84,6.01,25.60,26.35,-3.62,15.24,,7.82,16.84,11.89,,13.18,2.37,8.76,12.22,1.28,1.76,-0.10,-3.54,-7.10,-0.77,-7.77,9.08
ZKO_qq,,,,-27.74,39.84,-17.00,37.26,-46.16,55.53,-16.46,64.98,-34.95,3.42,-4.71,35.60,-29.60,45.94,-1.78,12.54,-10.73,18.57,-10.44,20.73,-10.89,1.55,-1.29,19.02,-15.62,17.16,-9.02,7.31,1.42,,,22.33,-7.56,11.20,5.00,5.84,0.84,-1.71,2.29,17.15,9.16,11.29,-1.94,28.74,-1.86,42.83
ZKO_sq,,,,-27.22,31.87,-50.41,73.79,-15.68,5.20,-37.72,91.52,-18.47,2.34,-48.63,129.77,-21.83,12.65,-23.30,49.66,-13.09,2.54,-30.19,47.12,-9.60,-0.40,-5.05,29.66,-13.54,18.00,-4.48,-1.09,3.37,,,7.18,-1.01,-2.64,9.57,-3.05,5.17,0.45,-1.11,-2.60,3.24,-3.00,-4.76,4.04,-4.04,14.71
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
