,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROS_sy,-80.85,401.59,180.38,,,,-23.76,-76.41,-82.08,-99.13,-276.31,-387.48,-759.30,-25568.18,123.51,-1377.44,-609.11,-262.94,211.79,102.69,101.58,102.77,-110.08,-144.13,-18.29,-147.16,521.59,-45.86,-169.73,252.44,-7.95,150.66,150.12,-80.89,15.67,-15.52,-367.28,-152.90,-243.16,-440.82,-62.76,-318.29,-6.90,52.10,-127.22,-461.52,130.93,202.81,217.39
ROS_qq,,,,13.66,-26.12,15.59,-44.53,30.40,-9.32,-96.10,-5513.64,-50.38,-89.95,-64.70,-952.69,-226.74,43.04,55.79,102.61,27.67,-74.06,85.20,-926.80,-6.69,13.32,-9.15,45.15,-6.05,-19.35,-9.07,76.37,35.03,37.05,-40.93,48.20,-38.44,-138.83,37.85,-37.83,-29.90,-91.20,16.11,-135.01,-24.76,13.56,-47.50,27.46,25.21,5.36
ROS_sq,,,,198.14,9.01,-12.24,-73.27,-7.77,-17.17,-95.74,-5513.64,-50.38,-89.95,-64.70,105.00,-9550.36,8.83,15.70,104.29,-18.50,-46.59,48.42,-115.60,-256.82,198.89,-185.67,239.47,-223.45,52.73,287.30,-15.78,-32.06,-53.23,-28.57,409.68,-50.38,-247.96,85.86,-1279.27,-18.13,29.34,63.67,-252.48,47.06,-235.16,10.21,119.42,75.94,282.67
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-527.36,244.36,-65.00,,,,-127.38,-78.66,503.23,121.55,-817.39,-1521.57,-1386.40,-14161.54,-3294.91,-6689.03,-1517.20,-261.73,101.20,100.79,100.19,100.56,-491.55,-294.06,-1389.80,-1396.40,-94.86,-79.59,-104.27,-95.34,106.88,115.99,111.43,102.45,433.89,34.72,-105.76,528.99,-207.49,-258.08,-4470.59,-246.77,-85.77,-196.96,-336.68,-779.12,-141.27,-37.81,7.54
RS_sy,-73.11,258.21,-36.25,,,,66.58,12.37,33.58,14.51,-95.68,-231.94,-281.69,-326.11,463.64,-162.76,-1017.67,-709.49,208.06,119.58,104.10,102.68,-73.56,-87.60,12.44,-89.74,50.00,-285.95,-38.68,1937.88,148.35,547.67,53.25,-22.08,-17.48,-38.31,-92.79,-70.80,-192.03,-202.63,-1826.67,-320.92,20.65,-31.28,18.66,-25.00,18.63,31.25,67.72
RS_qq,,,,42.26,-112.97,-191.94,49.17,210.87,145.10,-84.40,-2264.10,-71.80,-121.79,-70.52,-422.48,-243.56,47.17,61.86,101.73,125.95,-87.35,13.27,-1309.91,-11.99,15.96,-13.84,-81.86,-3.21,4.41,-8.87,106.40,140.00,-31.71,-76.61,1292.75,-39.44,-102.92,2652.94,-338.02,10.94,15.54,18.02,-201.26,-42.37,-24.19,-65.05,17.32,18.68,16.68
RS_sq,,,,59.80,-45.65,7.62,78.23,7.80,-35.40,-7.75,-93.28,-3395.45,11.03,-14.81,116.75,-1636.29,-278.43,16.85,106.37,-2.36,-20.78,-45.60,-37.17,-54.21,618.38,-95.03,818.18,-156.77,336.92,65.03,11.90,2.33,-18.90,-16.09,18.51,-23.51,-90.53,240.00,-473.53,14.70,-59.38,56.50,-34.17,-41.12,1.25,33.15,12.66,-19.24,53.64
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,44.00,538.89,324.57,,,,-75.22,-70.74,-67.60,-103.36,-407.64,-459.80,-844.28,-10678.12,-3899.93,-9039.01,-2605.60,-569.73,101.35,100.78,100.21,101.42,-664.14,-433.97,-2054.22,-871.88,14.73,19.03,-10.19,-6.69,75.03,83.68,88.71,85.20,54.34,-23.92,-153.56,-3.24,-173.98,-34.41,-59.91,-126.57,-229.40,-349.42,-86.07,-237.15,-30.71,20.44,6.61
GPM_sy,-84.48,497.40,324.57,,,,-65.69,-89.66,-84.88,-102.03,-322.24,-695.84,-844.28,-10678.12,123.77,-1230.45,-581.67,-233.43,151.69,102.64,101.18,102.63,-104.26,-132.34,38.58,-123.80,1527.63,-49.18,-86.30,456.25,-14.29,217.17,556.10,-25.05,15.05,-26.38,-125.28,-92.98,-226.36,-140.45,-782.35,-1112.96,24.93,-183.46,-14.44,-194.70,201.48,222.50,239.81
GPM_qq,,,,4.45,-17.99,13.99,-74.62,23.35,-9.21,-111.81,-2226.56,-44.26,-87.80,-71.00,-763.42,-229.60,44.40,57.67,101.74,89.21,-85.25,192.44,-791.03,-12.01,13.67,-15.51,23.67,-6.37,-17.48,-11.85,82.14,30.48,18.72,-46.62,44.89,-88.69,-66.31,40.30,-46.26,7.43,-97.86,15.42,-112.63,-26.30,18.08,-53.26,17.57,23.13,3.84
GPM_sq,,,,78.52,2.81,-12.00,-78.76,-46.19,50.35,-111.81,-2226.56,-44.26,-87.80,-71.00,105.13,-8172.88,3.78,16.36,103.87,-15.32,-57.06,86.73,-106.28,-542.11,284.02,-132.07,476.74,-167.10,116.90,734.15,-9.36,-8.28,-5.39,-4.71,39.14,-41.31,-132.48,126.47,-2603.70,81.21,-608.66,69.61,-85.56,29.06,-186.11,21.75,163.90,-14.37,226.53
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-13.84,44.91,-2.11,,,,-2.45,-0.88,8.88,13.47,3.51,-3.21,-16.90,-32.70,-61.77,-267.56,-137.03,-37.23,132.93,153.32,350.06,76.25,-16.70,-15.62,-7.36,-6.31,-25.42,-21.64,-26.02,-29.06,65.11,63.12,71.56,78.30,11.49,1.40,-8.03,-6.57,-26.32,-20.39,-10.52,-13.03,-15.34,-19.77,-31.20,-48.71,-17.75,-12.46,6.25
RBS_sy,-16.57,42.26,-0.28,,,,-2.45,0.62,-5.65,-6.79,-15.55,-30.17,-20.58,-19.51,-20.36,-15.08,-19.01,-22.02,48.63,40.58,32.17,41.86,-23.18,-12.74,8.38,10.76,18.26,-0.86,-9.06,24.50,4.13,5.03,-10.20,-33.72,-9.65,-4.25,2.07,-10.22,-26.41,0.07,7.11,18.59,16.00,-7.13,-9.73,-2.32,17.66,35.87,39.46
RBS_qq,,,,2.38,-4.48,-1.61,1.38,4.03,4.93,2.53,-7.51,-2.73,-9.91,-16.97,-47.45,-526.29,80.09,240.74,95.01,-2.42,-6.64,-0.80,-7.83,-1.15,2.50,0.32,-26.63,3.85,-3.23,-3.80,70.78,2.60,1.78,-0.02,6.78,-6.68,-7.69,1.56,-15.79,0.84,3.75,-1.28,-18.04,-4.44,-11.03,-26.40,31.44,1.70,7.99
RBS_sq,,,,4.62,-2.37,-4.12,-0.38,7.91,-8.45,-5.28,-9.74,-10.77,4.13,-4.01,-10.70,-4.85,-0.69,-7.58,70.20,-10.00,-6.64,-0.80,-7.83,2.22,15.95,1.38,-1.59,-14.30,6.36,38.79,-17.69,-13.56,-9.06,2.44,12.20,-8.39,-3.07,-9.89,-8.03,24.57,3.75,-0.24,-10.04,-0.26,0.84,7.95,8.36,15.18,3.51
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,-44.44,208.78,138.86,,,,-72.69,-69.85,-61.02,,-239.47,-264.40,-335.87,,-1001.22,-745.93,-247.54,,118.40,123.29,113.90,,-387.92,-333.74,-484.42,,37.32,35.93,-6.95,15.62,103.66,109.93,111.25,107.95,437.66,-2.14,-172.85,-75.13,-153.86,-190.39,-199.06,-1280.85,-691.93,-962.32,-150.32,-265.59,3.74,37.38,12.60
ROPA_sy,-5.22,14.26,66.98,,,,-25.21,-43.97,-61.02,,-158.32,-181.94,-220.65,,232.54,-629.45,-501.05,,25.20,120.09,109.13,,-87.25,-113.42,-132.01,,258.97,61.81,139.32,131.66,8.86,715.79,532.61,57.50,17.59,58.12,-67.35,-38.10,-149.78,-167.03,-736.84,-441.03,39.01,24.60,24.63,-2.51,382.35,207.22,118.09
ROPA_qq,,,,6.61,-12.16,,,17.68,13.58,,,-38.72,-62.95,,,-6.56,33.05,,,34.88,-60.04,,,-9.49,34.28,-16.46,25.21,-11.92,-9.72,8.12,103.24,203.90,24.36,-35.05,119.05,-44.69,-192.58,122.17,-574.47,7.17,-206.28,12.46,-218.20,-24.52,27.83,-27.85,16.21,19.00,-0.73
ROPA_sq,,,,4.26,28.49,,,-21.88,-10.61,,,-9.76,-31.62,,,-704.09,-8.45,,,-3.07,-50.71,,,-202.05,-17.59,-223.93,192.35,-110.86,221.05,160.87,217.50,-38.58,24.36,-35.05,137.04,-17.41,-74.32,23.16,-290.60,-11.21,-143.95,34.05,65.91,-37.50,-143.85,10.31,193.89,-47.79,-58.85
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,61.60,-14102.99,85.70,,,,-76.78,-302.65,497.57,111.08,-191.48,-33.59,-455.24,-19541.71,3215.06,724.78,3796.99,398.96,-102.74,-645.30,-100.26,-103.34,1105.63,114.07,4061.69,1549.62,-86.16,-62.46,-81.50,-31.09,49.20,-52.37,-75.34,-89.02,-55.30,-275.60,-458.52,-488.37,-27.31,130.30,170.02,184.34,565.13,1795.47,190.13,-18.06,-85.28,-94.46,-79.83
ZNPO_sy,99.26,3.73,-2010.08,,,,203.84,-528.36,-151.13,112.29,-596.23,-143.71,43.74,-395.73,179.70,724.78,120.31,134.76,-91.24,-107.74,-71.65,-83.06,597.75,166.38,31.95,206.10,-15.93,17.42,21.03,62.89,-19.09,-67.54,81.53,-41.27,-44.53,-39.64,-81.66,5.51,175.30,376.24,1034.11,115.11,-6.23,94.47,-29.23,-31.95,-12.38,-13.66,9.76
ZNPO_qq,,,,8.49,20.84,8.92,-167.93,-108.44,178.17,-97.46,-7148.24,4.47,-107.86,-38.91,1229.31,-80.84,1129.96,-88.77,-110.36,-3710.75,99.42,-46.67,3221.64,-46.67,62.26,-46.33,-70.20,44.65,-20.05,99.95,-35.47,-53.83,-58.61,-11.00,162.77,-281.40,15.49,3.59,149.18,-24.39,95.30,16.11,287.91,115.48,-70.11,-67.21,-30.31,-18.97,8.91
ZNPO_sq,,,,147.15,7442.93,-160.54,104.82,-294.52,-800.33,114.56,-294.67,4.47,-107.86,23.50,152.47,648.85,-93.24,30.92,-86.78,-761.15,124.77,-21.79,444.80,-37.10,-50.77,81.43,49.64,-12.15,-49.26,144.19,-25.68,-64.76,183.80,-21.00,-29.79,-61.65,-13.75,354.40,83.18,-33.66,105.39,-13.82,-20.14,37.57,-25.26,-17.12,2.82,35.55,-4.98
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,,,,,,,,-7.66,-69.67,-28.46,,,,,,,,,,,,,,,,,,,,,,527.28,814.33,,-72.98,,,,,,,,,150.93,,
ZFI_sy,,,,,,,,,,,-3.76,-47.48,2.80,,,,,,,,,,,,,,,,,,,,,,33.82,94.24,,5.64,,,,,,,,,-22.45,,
ZFI_qq,,,,,,,,267.88,-58.44,-21.61,-22.96,20.84,-1.97,,,,,,,,,,,,,,,,,,,-12.23,91.79,24.43,199.48,27.94,,,,,,,,286.28,28.41,-10.93,-76.10,,
ZFI_sq,,,,,,,,121.44,-49.92,12.64,-22.96,20.84,-1.97,,,,,,,,,,,,,,,,,,,-15.50,-12.66,51.73,19.51,22.65,,,,,,,,-5.73,3.43,-17.03,-4.14,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-11.22,-5.62,-10.07,,,,-15.08,9.70,32.90,,14.52,14.52,8.19,,72.06,67.87,48.02,,-20.14,-19.85,-34.50,,-0.43,10.28,54.93,,23.00,17.65,10.14,-1.18,-18.14,-18.53,-18.35,3.03,3.06,1.08,-1.09,-1.93,0.36,8.82,7.59,6.23,21.92,21.16,27.25,-12.90,-21.90,-26.28,-26.28
DTAR_sy,-6.44,-6.93,-17.08,,,,-3.93,5.00,4.72,,3.73,2.66,-23.39,,32.36,-12.66,79.89,,-22.21,33.20,-31.45,,-14.81,-20.12,19.03,,22.94,39.40,19.01,12.24,-23.94,-22.08,-19.29,-7.74,5.44,-7.43,-4.50,3.18,-8.56,-2.96,-15.38,-26.67,-8.37,-11.30,-1.73,-2.77,-0.65,-19.39,-19.75
DTAR_qq,,,,-25.38,-6.68,,,-3.60,13.06,,,-3.61,6.81,,,-5.95,-5.82,,,-5.61,-23.03,,,4.54,8.13,-8.92,19.46,,1.22,-18.28,-1.03,-0.47,1.44,3.12,-1.00,-2.39,-0.73,2.25,1.31,5.83,-1.86,0.96,16.27,5.17,3.08,-30.90,4.26,-0.74,3.08
DTAR_sq,,,,-16.49,-0.72,,,-8.72,-0.99,,,-9.66,-26.11,,,-40.39,52.19,,,2.07,-21.68,,,-4.30,16.70,-1.29,11.50,,-0.36,-6.90,-24.44,11.17,3.20,6.42,-13.65,-2.40,6.47,14.98,-23.47,3.58,-7.16,-0.35,-4.38,0.28,2.85,-1.40,-2.30,-18.64,2.40
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-38.36,-17.22,-13.12,,,,-44.80,5.95,62.06,,31.11,29.15,17.69,,693.12,433.57,233.49,,-70.94,-61.26,-71.91,,-1.53,40.41,283.34,,187.06,143.59,90.39,-4.30,-64.31,-64.91,-66.71,11.98,11.77,3.85,-3.89,-7.20,1.43,41.25,33.20,28.18,232.08,442.96,1481.22,-40.10,-74.81,-88.19,-95.09
CG_sy,-38.72,-15.12,-31.06,,,,-5.89,3.01,11.82,,-19.62,15.36,-31.84,,56.85,-22.90,-16.65,,-4.68,108.95,79.34,,-19.20,-44.61,23.68,,37.04,61.18,28.12,30.93,-43.23,-37.37,-33.37,-22.03,44.03,39.54,-7.56,5.91,-35.76,-39.84,-24.86,-40.98,-5.94,-21.46,-10.37,-14.39,-17.17,-33.17,-17.34
CG_qq,,,,-51.25,-17.69,,,-6.43,25.90,,,-7.83,14.73,,,-38.00,-28.29,,,-17.34,-48.01,,,17.86,41.94,-33.57,158.30,0.02,10.94,-66.61,-3.67,-1.67,5.26,12.31,-3.85,-8.63,-2.58,8.44,5.09,27.23,-8.13,4.35,172.27,108.03,167.53,-96.05,14.51,-2.46,11.13
CG_sq,,,,-21.04,-6.07,,,-13.58,1.97,,,24.03,-39.76,,,-39.03,-34.87,,,33.66,-44.10,,,-8.37,24.82,-6.62,28.32,7.76,-0.78,-4.57,-44.36,18.88,5.56,11.66,2.78,15.17,-30.06,27.93,-37.65,7.85,-12.65,0.49,-0.65,-9.94,-0.32,-4.02,-3.87,-27.34,23.30
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,-39.35,-33.50,-33.30,,,,-19.57,72.93,43.08,,177.08,251.18,131.39,,195.48,102.15,59.44,,-88.25,-77.73,-72.14,,194.56,147.22,253.64,,349.48,352.27,300.71,-1.37,-61.31,-65.95,-50.11,31.41,36.29,10.74,-27.40,54.17,44.23,142.70,107.94,-10.72,130.99,254.83,946.02,-52.69,-72.96,-86.21,-93.85
LDER_sy,-70.83,-35.64,-21.77,,,,150.29,62.24,43.08,,-1.36,31.49,-29.25,,-55.61,-58.03,-9.07,,86.04,40.11,43.18,,32.48,104.00,75.70,,88.37,-23.37,6.96,-29.66,-43.47,5.76,-29.97,9.14,-0.74,8.68,-1.85,-14.40,3.92,-13.90,-15.42,-20.18,-35.03,-13.89,-22.74,-10.97,-9.77,-21.11,-8.87
LDER_qq,,,,-63.77,56.53,,,-22.11,29.50,,,-1.28,-14.67,,,-32.47,-32.70,,,27.97,-15.81,,,7.40,20.43,46.96,136.46,8.07,6.70,-63.83,-7.25,-4.89,56.36,-4.72,-3.81,-22.72,2.51,102.32,-10.01,30.03,-12.17,-13.13,132.83,99.74,158.93,-96.07,33.08,1.84,15.60
LDER_sq,,,,18.65,27.20,,,-23.09,12.18,,,2.53,-39.64,,,-3.06,30.76,,,-26.99,33.63,,,12.42,15.10,17.46,23.94,-54.27,60.65,-22.75,-0.40,-14.43,6.38,20.38,-9.42,-6.31,-3.93,4.99,9.97,-22.38,-5.62,-0.93,-10.49,2.88,-15.32,14.17,-9.28,-10.06,-2.18
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,0.51,11.48,-41.72,,,,-17.05,-43.13,-19.27,,-56.96,-64.09,-50.80,,73.49,63.38,-81.85,,-41.70,-68.09,150.44,,-44.73,23.26,43.47,,-47.44,-60.62,-69.82,-30.74,-24.61,-18.16,-32.90,-15.74,-33.51,-20.40,1.93,-63.66,-29.30,-29.66,-34.12,71.83,49.17,26.14,23.56,52.18,-17.41,42.51,34.93
PZAT_sy,56.17,29.74,-46.76,,,,-28.98,-35.89,-1.46,,34.05,38.45,79.18,,143.96,117.92,-42.86,,-54.57,-52.26,91.24,,-49.66,-43.04,-49.11,,68.18,-0.61,98.90,82.54,-23.61,47.76,-48.36,-51.92,34.70,25.48,25.41,17.08,23.20,41.22,26.91,32.06,-9.38,-18.61,17.23,-9.91,-3.93,11.91,-9.88
PZAT_qq,,,,71.49,-36.95,,,17.57,-10.50,,,-1.92,22.62,,,-7.64,-86.38,,,-49.45,6.90,,,12.73,24.44,-55.37,-16.05,-15.54,-4.64,2.43,-8.62,-8.31,-21.81,28.62,-27.89,9.77,0.12,-54.15,40.31,9.21,-6.24,19.60,21.80,-7.65,-8.16,47.31,-33.89,59.34,-13.04
PZAT_sq,,,,-10.92,-28.56,,,-19.59,9.81,,,-16.95,42.12,,,-25.82,-62.73,,,-22.06,49.29,,,-11.81,33.38,14.80,24.54,-47.88,166.92,5.36,-47.88,0.81,-6.71,-1.91,46.01,-6.09,-6.76,-8.42,53.65,7.65,-16.21,-4.71,5.43,-3.31,20.68,-26.77,12.43,12.63,-2.82
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,-8.27,16.06,4.72,,,,21.53,-44.97,-43.01,,6.06,2.28,-17.88,,-72.82,-65.23,-44.19,,41.82,30.53,38.78,,38.18,11.59,-44.07,,-14.95,-14.66,11.78,-15.56,21.37,27.58,64.42,8.07,1.22,-7.42,-25.82,31.65,35.77,45.97,50.40,-7.33,-30.90,-38.69,-47.27,-16.33,16.98,34.74,52.27
PELDR_sy,31.85,1.81,-3.84,,,,-0.97,-27.62,-43.01,,-4.53,8.99,-17.88,,-4.33,-27.58,-14.61,,-2.76,17.63,32.53,,25.47,11.54,-10.83,,-19.71,4.28,5.79,-14.38,4.42,-8.15,-0.86,-10.32,-7.20,-0.78,-4.92,4.80,-8.81,-15.32,-6.04,-12.00,4.52,8.87,5.76,0.93,-4.49,2.70,18.15
PELDR_qq,,,,129.97,4.37,,,4.13,8.09,,,0.41,-13.21,,,28.47,39.31,,,18.25,48.11,,,-4.50,-25.77,71.05,-29.86,-4.18,-2.76,29.20,0.82,0.72,25.32,-15.07,-5.57,-7.88,0.41,50.73,-2.61,-0.96,3.45,-7.13,-27.39,-12.12,-11.03,47.37,1.53,1.22,0.55
PELDR_sq,,,,20.34,46.30,,,-12.05,15.18,,,0.41,-13.21,,,-23.99,2.32,,,-8.05,15.28,,,-18.26,-7.83,29.71,-17.84,6.17,-6.50,4.99,0.20,-6.61,0.91,-5.02,3.68,-0.15,-3.30,4.69,-9.78,-7.29,7.29,-1.94,7.15,-3.43,4.22,-6.42,1.40,3.84,19.91
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,17.89,0.96,-5.34,,,,48.21,9.36,-13.90,,11.53,16.75,10.95,,-63.92,-57.72,-47.65,,28.66,25.51,64.58,,30.89,0.03,-43.05,,-5.57,9.70,28.22,2.56,30.56,22.14,55.36,6.35,8.19,2.17,-13.33,37.98,23.23,30.97,24.06,-23.04,-32.39,-37.87,-40.77,-3.67,27.73,43.97,55.25
TSF_sy,-2.40,3.95,12.86,,,,18.20,7.82,-2.72,,-0.86,6.03,7.22,,-20.00,-12.11,3.05,,23.85,-7.55,7.48,,15.14,29.27,-11.69,,-8.86,2.63,2.36,-11.20,7.30,-2.15,3.31,12.66,-13.05,-7.71,-3.73,4.52,13.30,5.99,3.21,4.55,1.43,-1.42,4.11,-0.33,4.82,7.11,2.89
TSF_qq,,,,34.79,18.30,,,-0.54,-6.86,,,4.11,-11.49,,,22.01,9.59,,,19.02,43.69,,,-9.05,-18.19,63.13,-22.21,5.66,-4.37,30.48,-0.97,-1.15,21.63,-10.68,0.74,-6.65,3.17,42.20,-10.03,-0.78,-2.27,-11.78,-20.96,-8.82,-6.83,43.47,4.81,2.77,0.47
TSF_sq,,,,13.30,7.02,,,3.35,-3.44,,,10.53,-2.36,,,21.42,14.48,,,-9.36,33.10,,,1.76,-9.07,-1.16,-0.34,14.59,-9.31,-14.26,20.43,4.50,-4.25,-6.50,-7.06,10.91,-0.12,1.52,0.74,3.76,-2.74,2.84,-2.26,0.84,2.72,-1.55,2.79,3.05,-1.34
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,14.31,-19.39,-17.13,,,,2.24,65.81,68.50,,21.86,34.43,48.29,,228.83,186.07,74.79,,-13.74,-12.85,-9.40,,-41.85,-36.73,16.65,,52.28,109.32,56.30,58.31,0.10,-29.09,-30.79,-2.33,31.64,45.11,76.57,15.79,-28.22,-26.31,-44.95,-36.27,14.98,25.89,77.65,23.88,2.42,-7.49,-20.67
ZKO_sy,-23.42,-9.98,-22.37,,,,43.99,8.82,68.50,,19.04,20.37,48.29,,-6.20,36.06,32.27,,-11.41,-34.29,-36.16,,-15.31,7.05,30.13,,53.11,5.38,1.19,48.41,-20.05,-26.42,-37.76,-25.76,-1.03,9.35,32.91,15.15,23.54,34.30,9.21,15.98,19.13,15.91,-7.36,22.20,-22.02,-31.57,-20.51
ZKO_qq,,,,-43.58,-2.34,,,-8.50,-0.76,,,0.93,9.47,,,-12.19,-33.11,,,-11.28,-30.47,,,-3.47,28.19,-16.63,47.60,32.69,-4.28,-15.56,-6.67,-6.01,-6.58,19.18,25.79,3.61,13.67,-21.85,-22.02,6.37,-15.08,-9.51,40.67,16.46,19.83,-36.90,16.31,5.20,2.75
ZKO_sq,,,,45.92,-42.61,,,10.28,-11.14,,,11.52,9.47,,,61.76,6.42,,,19.98,3.40,,,51.65,25.70,-42.66,40.07,4.38,20.70,-15.90,-24.54,-3.94,2.09,0.33,0.59,6.12,24.10,-13.08,7.92,15.36,0.91,-7.69,10.85,12.25,-19.35,21.77,-29.26,-1.50,-6.31
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,27.03,6.34,-5.57,,,,29.19,-13.43,-9.01,,1.77,4.69,1.63,,-46.28,-30.97,-17.30,,161.40,101.26,78.22,,-37.93,-44.57,-53.69,,-41.23,-21.34,-21.19,34.61,113.40,71.94,79.61,-8.68,13.57,27.95,55.53,16.75,-21.74,-36.72,-46.11,-36.40,-56.85,-72.28,-87.27,56.45,190.73,440.44,1069.14
OSF_sy,4.06,-0.48,-6.92,,,,30.94,-11.02,-8.52,,-3.46,2.42,4.12,,-2.25,-22.88,-11.06,,-9.55,-7.87,-7.75,,3.21,19.41,13.13,,13.18,4.38,-10.61,14.37,5.40,6.35,10.82,-2.31,5.91,29.60,14.57,11.88,-12.35,-20.64,-9.73,-9.73,-7.31,-9.30,-7.12,-6.67,2.43,-10.43,2.92
OSF_qq,,,,47.58,-1.99,,,-1.10,3.01,,,1.74,,,,30.74,19.80,,,0.66,6.09,,,-10.11,-11.37,19.82,-38.44,20.32,-11.20,104.65,-2.40,-3.06,-7.24,4.05,21.38,9.22,12.75,-21.89,-18.64,-11.69,-3.98,-7.82,-44.81,-43.27,-55.91,1033.30,2.56,5.45,-4.62
OSF_sq,,,,46.78,-1.45,,,-0.26,1.33,,,5.82,,,,-16.52,18.79,,,-14.97,18.94,,,-1.63,12.69,-10.13,13.61,-9.28,-3.49,14.98,4.70,-8.46,0.57,1.35,13.52,12.01,-11.10,-1.03,-11.07,1.42,1.12,-1.03,-8.68,-0.76,3.55,-0.55,0.23,-13.22,18.99
NetDebt,59559000000,63647000000,73771000000,34420000000,39324000000,,74753000000,73592000000,75449000000,,78192000000,74972000000,78948000000,,77518000000,69976000000,73640000000,,57181000000,52059000000,42292000000,,36406000000,39916000000,62023000000,59100000000,63369000000,56712808000,57811000000,46470063000,45944682000,46543251000,48916713000,49047038000,47639792000,45663836000,43404361000,46385827000,41639218000,45635961000,46940205000,49914291000,50038318000,49937519000,50021923000,34520631000,33202028000,33611060000,35234762000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,17.05,-52.74,-50.75,,,,123.16,325.26,225.61,,-317.51,-254.62,-187.74,,89.98,85.46,63.06,,474.51,407.23,491.85,,-139.54,-152.28,-148.02,,-99.21,-89.98,-4.37,-19.95,904.83,615.19,584.73,849.57,-61.64,-0.52,-564.99,91.31,-498.03,-423.27,82.25,-137.42,89.64,92.85,52.26,79.18,21.82,-16.83,17.26
NetDebtEBITDA_sy,-50.60,-2.04,-43.75,,,,119.92,71.39,225.61,,-110.03,-304.78,-185.50,,-93.26,89.30,78.10,,410.42,272.14,488.39,,-46.13,-57.89,-91.71,,-8.20,88.28,1258.63,180.77,-13.07,293.13,-55.56,-33.91,83.20,-9.17,123.01,78.36,-140.74,-120.00,-117.66,-108.32,24.83,10.88,21.85,-150.96,130.01,-33.80,46.22
NetDebtEBITDA_qq,,,,-55.68,28.56,,,-15.55,-1.56,,,39.97,44.14,,,12.87,-41.87,,,-28.52,80.94,,,5.50,-66.20,22.36,-63.38,9.88,8.69,10.77,1196.21,-42.31,-14.09,37.98,-43.91,49.61,-501.55,156.77,-216.70,-21.51,77.95,-19.68,67.69,16.13,-47.21,47.80,-21.32,-25.33,-4.26
NetDebtEBITDA_sq,,,,28.91,-31.38,,,0.47,30.37,,,-1951.00,45.57,,,-13.51,-11.44,,,-37.05,151.42,,,-50.80,-50.49,370.83,-19.96,0.91,257.24,-2.70,-75.22,356.37,-59.62,44.72,-31.31,126.27,-0.86,15.75,-115.69,-11.06,12.47,45.45,-41.74,-31.67,23.24,-75.19,116.95,-687.02,69.15
