,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OPM_qq,,,,-1247.21,95.37,-337.65,-184.06,14.10,-75.78,-7.33,47.89,-89.01,237.79,311.40,435.99,275.81,-84.47,57.70,-31.62,-85.76,122.10,-114.67,-1685.83,60.05,-197.17,28.22,50.66,-93.30,-30.47,33.91,239.81,-158.69,85.13,-1108.70,-144.63,103.64,80.59,417.24,-71.01,-638.25,-32.89,44.19,34.40,23.12,-90.04,-18.92,56.21,-10.86,42.89
OPM_sq,,,,-52.23,7.94,2.60,222.78,-64.97,39.37,33.73,4.50,-28.45,58.23,-31.47,36.54,-27.49,-17.08,-8.87,77.56,5.20,-2.30,-24.32,48.15,-24.35,-33.05,-17.20,95.38,-19.29,-13.90,1.42,16.20,15.62,4.78,13.79,-11.60,23.37,4.08,-12.37,-0.26,-24.69,-1.40,8.76,5.98,4.93,-23.48,10.74,-11.32,0.26,0.78
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,107.20,3468.12,-102.80,,,,9736.23,244.41,-58.42,-24.85,-82.63,-110.46,-176.46,60.10,5801.30,40611.32,1005.49,604.15,-33.21,-98.61,-62.82,-107.66,-193.97,-615.28,-436.02,-703.84,68.39,-53.95,64.35,127.82,604.01,86.41,91.43,-542.52,-251.32,244.13,244.52,168.11,109.76,-1154.71,-3882.60,-266.99,-455.08,51.17,55.43,8.53,32.65,3.49,39.74
ROS_sy,-66.59,115.83,21.33,,,,74.86,78.45,-39.59,22.86,-36.37,49.62,28.62,-49.08,-4.20,-1.39,-16.35,44.47,-5.28,20.08,84.24,-17.47,23.40,-32.48,-59.18,-34.68,-29.00,9.15,84.72,125.31,-11.18,-15.32,-14.66,5.07,10.84,29.18,-9.42,-17.08,-18.30,-42.40,-29.66,-16.35,13.32,9.17,-16.96,-15.41,-18.57,-10.92,17.28
ROS_qq,,,,-5914.49,438.41,-51.06,-3.26,-9.87,-2.55,-11.56,-77.64,-154.29,-612.12,285.20,724.28,272.66,-84.08,44.02,-21.81,-92.25,326.17,-129.66,-859.67,57.52,-177.91,29.05,62.26,-106.87,35.64,155.37,583.73,-105.58,59.42,-2759.30,-133.81,105.31,-59.31,1247.49,-66.51,-674.36,-45.94,40.51,28.79,21.02,-33.22,-22.09,47.57,-13.18,16.82
ROS_sq,,,,-59.20,215.49,-29.03,91.43,-58.37,6.79,44.35,-0.86,-2.10,-8.20,-42.86,86.54,0.77,-22.12,-1.31,22.30,27.76,19.49,-55.79,82.86,-30.10,-27.76,-29.26,98.77,7.45,22.25,-13.71,-21.64,2.45,23.21,6.23,-17.34,19.40,-13.61,-2.75,-18.55,-15.83,5.50,15.65,10.34,-18.91,-19.75,17.80,6.22,-11.30,5.66
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,110.72,3645.78,-93.34,,,,-1079.71,35.08,-3235.00,-428.08,-105.77,-137.99,-50.34,-39.28,-165.16,-542.44,-144.71,-353.31,40.17,82.38,79.86,94.30,82.45,88.91,-63.94,-392.57,-708.26,-1764.39,-194.27,-159.81,-15.14,46.62,39.87,32.20,-30.77,-378.74,-389.20,-223.64,-249.43,-30.15,3.60,6.69,41.89,8.56,3.68,22.86,62.92,79.23,78.44
RS_sy,-5.62,-3.40,27.82,,,,84.57,-14.29,6.83,39.77,-13.58,37.20,115.04,29.15,-12.95,8.45,-48.43,-50.65,-33.04,-9.42,18.31,57.11,45.78,31.54,2.29,-20.89,-40.75,-21.53,-16.81,4.23,6.17,33.16,32.32,33.78,36.19,23.99,12.21,15.40,38.55,21.24,-8.73,0.88,-33.90,-12.75,0.12,-9.76,-14.90,-28.43,-3.72
RS_qq,,,,-1667.15,96.92,-573.00,-201.34,-3.85,-58.36,-6.57,-17.42,-20.11,-0.04,1.28,-123.54,-191.00,61.89,-82.88,70.50,14.29,56.45,48.28,9.08,45.87,-544.04,-55.39,-49.20,-24.86,-1.65,-37.19,33.88,42.11,-14.50,-54.69,-27.54,-111.91,-17.01,-2.34,-37.71,21.07,13.33,0.94,14.24,-24.19,8.71,20.67,58.77,30.43,5.24
RS_sq,,,,-33.47,3.11,3.01,161.21,-69.10,28.50,34.77,61.51,-50.95,101.41,-19.06,8.86,-38.89,-4.22,-22.54,47.70,-17.33,25.09,2.87,37.05,-25.41,-2.72,-20.45,2.64,-1.20,3.12,-0.34,4.56,23.91,2.48,0.76,6.44,12.81,-7.26,3.63,27.79,-1.28,-30.18,14.53,-16.27,30.31,-19.88,3.23,-21.03,9.59,7.78
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,107.93,3859.21,-95.41,,,,6513.77,306.79,-59.65,-50.42,-121.00,-161.50,-192.43,35.23,4462.65,6179.08,705.73,924.00,-27.56,-97.46,-54.92,-104.65,-184.12,-353.28,-418.28,-1245.90,57.78,-103.78,61.73,116.87,498.90,93.31,80.73,-819.95,-247.93,377.89,360.49,187.26,108.89,-1001.33,-895.19,-211.30,-398.98,62.41,46.93,-13.80,23.64,-9.04,66.11
GPM_sy,-47.03,40.24,56.52,,,,71.33,90.12,-21.06,29.80,-35.67,60.70,5.50,-48.96,-0.81,-19.70,-32.65,39.78,-15.04,46.09,76.09,-20.88,52.87,-40.47,-41.30,-20.17,-44.76,-10.76,46.58,81.47,-6.80,11.91,-0.89,9.51,20.36,22.65,9.42,-10.06,-17.93,-35.48,-41.91,-26.74,17.54,23.10,-8.29,10.29,-15.05,-2.10,18.08
GPM_qq,,,,-3065.94,556.17,-45.85,-9.72,-7.26,-11.00,-33.45,-138.24,-171.52,-33.78,197.36,1133.69,278.34,-86.67,64.58,-12.72,-86.72,136.37,-116.98,-1478.26,60.02,-197.03,28.19,50.49,-92.95,44.22,131.65,1071.01,-103.24,-60.68,-1082.70,-140.62,106.08,50.62,296.19,-75.48,-715.98,-32.88,44.55,34.13,22.56,-87.61,-18.91,55.80,-10.59,41.69
GPM_sq,,,,-61.78,207.85,-23.32,89.90,-57.59,27.83,26.08,-5.88,5.95,-16.08,-39.00,82.90,-14.23,-29.62,26.60,11.17,47.49,-15.17,-43.12,114.79,-42.57,-16.35,-22.64,48.63,-7.22,37.40,-4.22,-23.67,11.40,21.69,5.83,-16.10,13.51,8.57,-13.01,-23.44,-10.77,-2.24,9.70,22.83,-6.54,-27.17,31.92,-5.39,7.70,-12.16
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,,-81.29,,,,-166.83,94.47,-182.58,-128.87,155.34,466.90,553.45,1160.21,-245.49,-2619.55,-428.23,-474.74,1072.86,135.71,214.12,123.59,3.03,-49.05,-69.36,127.32,30.84,153.30,291.13,-11.14,24.00,-23.78,-20.99,-36.75,9.14,83.92,49.41,39.73,-30.40,-45.04,-32.87,-10.75,11.32,-41.13,11.30,20.02,44.32,154.71,25.89
RBS_sy,,,-28.75,,,,8.84,6.52,27.21,40.63,-15.73,10.18,13.38,12.42,-3.99,-21.55,-4.38,-14.93,10.35,40.23,10.09,32.49,7.69,-10.62,-15.72,-10.69,-18.58,-8.27,2.50,-5.35,3.93,17.33,-2.59,-9.10,-12.89,-14.93,3.82,4.25,-5.47,3.49,-10.53,-2.08,11.31,20.83,35.29,19.53,-14.09,-25.51,-16.71
RBS_qq,,,,-515.87,112.71,200.60,-142.06,65.56,-89.66,-5.09,180.62,128.33,134.40,145.71,-111.06,-3853.98,69.46,-180.53,128.72,45.15,-2.42,-42.00,25.43,-28.22,-41.33,330.33,-27.80,38.96,-9.40,-2.23,0.75,-14.58,-6.09,-21.73,73.85,43.94,-23.72,-26.80,-13.40,13.66,-6.83,-2.68,8.02,-39.90,76.16,4.94,29.88,6.08,-12.93
RBS_sq,,,,-21.05,-17.87,-9.61,85.71,-22.74,-1.92,-0.08,11.29,1.01,0.94,-0.93,-4.95,-17.46,23.04,-11.86,23.29,4.88,-3.41,6.08,0.21,-12.95,-8.92,12.41,-8.64,-1.93,1.78,3.79,0.32,10.71,-15.50,-3.14,-3.86,8.12,3.12,-2.74,-12.82,18.37,-10.85,6.45,-0.91,28.50,-0.18,-5.96,-28.78,11.43,11.61
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,115.19,1653.70,-98.68,,,,-465.28,-89.08,-3541.18,-580.00,14.83,-23.40,167.53,,1313.39,797.29,294.98,,5.59,-75.63,17.38,,-411.78,-521.16,-381.06,,85.81,27.22,55.17,69.41,216.93,27.42,91.28,-133.94,-401.35,105.08,161.03,127.91,103.73,-1482.05,-1304.62,-226.80,-540.12,50.28,32.18,-88.27,-61.90,-185.07,16.85
ROPA_sy,-62.71,44.13,48.05,,,,-15.13,-0.16,11.62,62.42,-5.12,60.48,61.99,,-0.96,-6.33,-40.96,,-14.62,18.56,121.52,,,-19.00,-68.23,,-13.33,22.68,82.73,91.01,1.49,-11.11,5.12,2.26,35.35,45.08,13.11,17.68,-19.06,-12.29,6.46,-5.32,-4.78,-7.57,-25.58,-10.41,-17.69,-7.67,20.17
ROPA_qq,,,,-341.67,90.23,-400.00,-209.41,-25.10,-88.15,6.62,61.25,-81.25,202.96,,,4.16,-41.68,,,-75.96,180.87,,,67.52,-87.44,37.58,62.65,-66.54,-15.46,57.41,242.79,-203.37,86.12,-1042.25,-83.93,101.74,66.67,422.31,-75.41,-745.51,-45.27,45.02,14.63,27.07,-98.13,-52.64,26.59,-28.40,42.21
ROPA_sq,,,,-65.84,19.16,-12.97,139.60,-59.82,33.23,26.63,39.96,-32.04,34.47,,,-35.72,-15.24,,,-10.74,58.37,,,-27.71,-37.88,,92.99,2.33,-7.47,4.53,2.54,-10.38,9.43,1.69,35.73,-3.93,-14.69,5.79,-6.65,4.11,3.54,-5.91,-6.12,1.06,-16.64,13.27,-13.75,13.37,8.49
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,102.88,1366.46,-95.40,,,,-2646.99,96.72,77.30,52.58,40.92,-1220.75,287.30,29236.59,-19582.28,-105.05,37.97,-97.69,87.13,94.28,-191.64,-86.39,227.79,6720.64,-37764.08,-1159.76,-79.37,-96.73,100.38,85.99,-387.92,149.73,-86.44,474.49,147.44,-102.07,-114.97,-119.57,-104.77,1458.43,5661.52,339.50,525.35,-60.64,-76.23,-61.93,-51.06,-5.80,-27.83
ZNPO_sy,191.94,-58.34,192.15,,,,-66.33,104.57,-52.77,100.46,2.37,1198.36,191.35,-1459.49,7.55,9.74,-38.56,694.60,31.13,42.89,-41.05,-33.23,23.17,-61.76,148.11,-39.59,13.56,103.40,105.65,395.38,-36.82,36.94,6.64,-0.15,33.97,-28.11,-19.58,-40.73,-27.08,24.28,32.59,62.10,7.94,-27.00,-56.13,-61.41,4.57,-8.49,111.12
ZNPO_qq,,,,-61758.33,83.58,57.91,40.23,20.50,-13.52,12.09,25.52,-1677.05,116.10,13574.57,-150.31,81.49,110.83,129.04,-380.16,91.77,-73.43,134.01,2530.92,326.62,-1091.89,99.05,151.22,-32.43,15.22,-135.13,-952.65,158.61,-93.74,870.26,33.34,-102.56,54.81,-1168.80,67.51,829.17,85.02,-45.36,-42.30,-32.52,11.73,-12.48,-25.83,29.88,-14.40
ZNPO_sq,,,,-157.76,137.15,-489.41,140.29,-92.16,283.94,-96.25,8958.23,-0.57,-13.84,-117.52,816.57,1.46,-51.77,69.57,58.03,10.55,-80.10,92.07,191.51,-65.68,29.11,-53.23,447.94,-38.53,30.54,12.66,-30.12,33.24,1.66,5.49,-6.24,-28.50,13.72,-22.26,15.36,21.85,21.33,-4.95,-23.18,-17.59,-27.10,-16.39,108.17,-27.88,68.19
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,-16.21,-76.68,353.69,,,,-44.49,5.24,92.33,807.35,493.15,76.25,-39.14,318.01,-346.74,-315.20,143.80,,,,,,,,,,,,,,,,,,,,,,,-289.32,,-5990.00,,,,,,,
ZFI_sy,-35.97,51.21,-13.06,,,,4.34,69.57,-9.50,22.68,3.06,3.74,70.35,0.02,-6.56,4.84,-31.30,,,,,,,,,,,,,,,,,,,,,,,-8.62,,-2.27,,,,,,,
ZFI_qq,,,,5.06,-3.16,-31.38,-20.48,99.16,76.98,223.74,-48.02,-40.82,-38.88,2123.46,-130.68,48.39,169.24,,,,,,-535.66,173.43,-99.13,,,,,,,,,,,,,,9905.00,-109.75,-7540.51,92.09,,,,,,,
ZFI_sq,,,,-39.03,34.27,21.07,5.26,-0.90,-28.34,64.12,-11.57,-0.26,17.68,-3.64,-17.38,11.91,-22.88,,,,,,39.61,15.98,11.33,,,,,,,,,,,,,,-4.18,-4.69,-0.92,8.00,,,,,,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,24.02,-34.56,-85.92,,,,219.24,76.74,37.36,86.60,94.20,109.56,63.32,,-73.10,-75.76,-71.94,,82.76,70.46,128.68,,-44.58,-8.52,-62.64,,-10.97,-65.08,-7.54,19.11,63.98,209.70,66.41,-12.84,-24.08,-38.26,-1.75,71.90,26.78,49.92,10.10,7.44,-43.44,-87.95,30.85,-24.87,65.84,829.82,-5.77
DTAR_sy,-36.74,-1.66,10.46,,,,5.17,23.18,4.26,-37.08,-3.86,-11.29,-0.38,,-0.32,2.64,-0.38,,0.40,4.98,5.65,,-1.60,10.12,3.43,,4.06,-19.10,-10.61,-1.89,-4.96,3.60,5.51,8.47,-8.16,1.53,-1.66,4.25,13.05,18.46,23.15,16.66,-5.71,-6.29,-6.75,-14.83,5.82,-0.02,-4.97
DTAR_qq,,,,60.33,53.48,-25.10,73.20,-11.24,19.28,1.76,80.25,-4.21,-7.04,,,-13.68,7.59,,,-19.49,44.34,,,32.91,-41.06,-10.77,27.36,-47.87,56.06,14.95,75.34,-1.54,-16.14,-39.79,52.71,-19.92,33.44,5.34,12.63,-5.31,-2.01,2.80,-40.71,-79.82,964.04,-40.97,30.87,13.13,7.83
DTAR_sq,,,,-18.87,11.81,-11.71,31.31,-4.97,-5.36,-46.72,100.64,-12.32,6.27,,,-9.72,3.14,,,-5.60,3.80,,,5.66,-2.51,-13.89,17.32,-17.85,7.72,-5.49,13.65,-10.46,9.70,-2.84,-3.77,-1.00,6.26,2.99,4.35,3.74,10.47,-2.44,-15.66,3.09,9.92,-10.89,4.79,-2.60,4.48
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,44.88,-49.53,-89.71,,,,301.14,110.37,54.35,34.87,129.81,152.27,86.33,,-81.17,-83.29,-79.93,,93.18,77.23,149.22,,-48.03,-9.46,-66.32,,-11.76,-67.31,-7.97,20.27,71.56,234.02,72.56,-13.51,-24.44,-37.23,7.26,101.65,57.49,82.52,30.15,21.70,-43.90,-88.66,41.21,-22.85,87.19,1036.49,1.79
CG_sy,-62.45,16.81,26.07,,,,21.93,47.90,10.47,-49.01,-16.03,-19.48,-0.74,,-7.25,-10.58,-14.41,,-0.09,19.94,15.72,,0.76,13.66,17.81,,5.77,-32.11,-25.43,-7.56,-9.54,16.43,4.84,19.63,3.44,16.43,11.62,9.25,12.33,-1.16,49.64,1.45,-15.53,5.73,-22.14,-2.28,12.20,2.93,1.57
CG_qq,,,,66.97,66.17,13.71,27.15,-12.44,21.92,-0.64,116.65,-3.88,-9.95,,,-14.70,8.15,,,-21.74,52.08,,,36.34,-43.43,-11.36,29.06,-49.48,59.24,15.84,84.10,-1.64,-17.73,-41.94,60.85,-18.29,40.56,9.15,25.62,-5.30,0.23,2.06,-42.10,-80.85,1147.97,-44.23,40.49,16.24,11.77
CG_sq,,,,-31.21,22.60,-19.51,79.63,-16.56,-8.43,-62.85,195.84,-19.99,12.88,,,-22.86,8.05,,,-7.39,4.24,,,4.47,8.04,-26.63,27.72,-32.95,18.68,-9.04,24.99,-13.70,6.86,3.79,8.07,-2.87,2.45,1.58,11.12,-14.53,55.11,-31.13,-7.48,6.97,14.23,-13.57,6.23,-1.86,12.72
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,,-92.21,,,,2139.22,60.16,5.75,24.20,-34.85,-37.94,-49.81,,-12.63,15.38,28.21,,89.38,47.54,67.78,,-88.38,-69.56,-89.70,,-24.48,-56.25,10.23,-37.17,248.15,-13.39,-12.37,57.75,-86.70,-57.73,-91.76,-93.75,-32.00,-12.20,285.71,185.71,-32.35,-38.89,411.11,750.00,1708.70,2986.36,494.20
LDER_sy,,,3.41,,,,256.43,5.77,7.05,-47.76,-3.13,-29.81,61.14,,39.55,81.93,-1.29,,-28.41,-0.63,-1.53,,19.65,21.93,6.56,,-2.39,-36.94,-6.32,6.71,36.32,105.71,26.96,21.06,-12.35,-16.10,18.03,40.74,40.09,49.40,60.09,34.95,-3.91,16.53,-9.88,-11.68,3.39,1.86,13.44
LDER_qq,,,,874.51,50.50,-3.34,57.95,-30.30,-0.63,13.53,-17.15,-33.60,-19.64,,,-12.31,-10.70,,,-31.68,1.55,,,79.02,-65.62,28.41,-4.42,3.70,-13.39,-26.80,429.58,-74.20,-12.37,31.76,-55.36,-18.00,-82.93,,385.71,5.88,-25.00,-25.93,15.00,-4.35,527.27,23.19,144.71,63.22,20.77
LDER_sq,,,,148.78,-11.49,20.85,33.95,-26.18,-10.42,-41.03,148.39,-46.51,105.64,,,-30.26,11.57,,,-3.20,10.57,,,-1.36,-3.37,-24.77,36.12,-36.27,43.54,-14.30,73.89,-3.83,-11.41,-18.28,25.90,-7.95,24.63,,25.32,-1.83,33.55,-17.86,-10.77,19.06,3.28,-19.50,4.46,17.29,15.02
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,99.26,,,,-94.24,-39.99,0.17,-28.74,2422.54,1026.64,897.08,,-96.10,-96.99,-97.25,,-78.46,-65.56,-58.74,,1667.13,386.77,983.05,,62.06,379.54,20.57,84.10,-76.77,-23.68,10.53,-23.57,665.36,49.76,662.47,899.32,5.48,0.94,-77.12,-75.61,-1.63,-11.46,-85.93,-83.66,-92.86,-94.91,-79.62
PZAT_sy,,,61.15,,,,-37.78,-24.67,-56.51,-61.18,1.12,19.17,27.14,,-19.62,-45.63,-27.41,,13.18,46.49,31.10,,-10.22,-19.87,2.51,,-3.12,15.09,0.33,-23.39,2.75,-17.48,-11.88,4.07,-8.11,6.13,-14.45,-13.68,4.92,-9.57,4.89,0.05,-40.42,-36.42,-24.58,-27.23,21.91,5.67,4.97
PZAT_qq,,,,-69.59,-19.30,-2.83,-75.85,216.91,34.72,-30.88,754.81,41.54,19.23,,,9.29,8.81,,,74.78,30.35,,,-51.86,190.02,-25.29,55.35,42.46,-27.08,14.08,-80.40,368.05,5.61,-21.12,96.28,-8.41,437.70,3.39,-79.28,-12.35,21.87,10.19,-16.42,-21.12,-80.63,27.94,-63.46,-43.78,-22.46
PZAT_sq,,,,-14.24,21.42,-29.80,-14.88,3.82,-29.89,-37.34,121.72,22.35,-25.20,,,-17.23,-0.14,,,7.13,-10.63,,,-4.38,14.32,11.44,-20.47,13.59,-0.34,-14.90,6.67,-8.78,6.42,0.50,-5.82,5.37,-14.22,1.40,14.46,-9.17,-0.51,-3.27,-31.83,-3.08,18.01,-6.67,14.20,-15.98,17.22
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,,-72.61,,,,-32.35,-1.92,-8.65,16.27,-15.02,-14.19,19.79,,256.48,247.58,152.92,,637.29,411.72,509.37,,-27.66,17.97,-15.28,,-35.76,-44.11,-1.16,24.92,178.96,17.19,-25.54,-53.12,-67.64,58.79,115.08,90.62,-3.45,-52.73,-66.01,-38.20,-26.10,-18.10,-27.61,-40.47,-67.74,-71.95,-67.02
PELDR_sy,,,4.66,,,,-22.88,-10.96,-7.70,41.77,-18.81,0.69,10.01,,-4.02,17.15,-7.19,,21.41,20.19,-1.53,,-8.49,-27.05,-2.86,,-0.14,-1.13,5.42,-8.54,3.26,-8.14,-3.47,-4.08,-3.11,9.96,-2.38,-1.10,2.08,-10.18,-3.52,-4.41,-3.69,1.26,-1.62,3.10,1.27,7.02,1.55
PELDR_qq,,,,-32.57,-0.17,-10.83,12.70,-2.24,-7.02,13.50,-17.62,-1.29,29.80,,,-3.76,-5.55,,,-33.20,12.48,,,8.94,-19.22,-3.78,-24.13,-5.22,42.85,21.61,69.43,-60.18,-9.23,-23.44,16.95,95.37,22.95,-32.15,-40.76,-4.34,-11.59,23.36,-29.16,6.01,-21.86,1.44,-61.60,-7.83,-8.13
PELDR_sq,,,,-22.00,-4.06,-16.71,23.74,-9.95,-0.55,27.94,-29.14,11.68,8.65,,,36.31,-13.92,,,34.93,-29.47,,,7.56,-6.08,13.53,-12.94,6.50,0.13,-1.50,-1.70,-5.26,5.23,-2.11,-0.71,7.52,-6.58,-0.84,2.48,-5.39,0.35,-1.75,3.25,-0.52,-2.51,2.96,1.42,5.12,-7.49
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,,28.91,,,,-11.73,-13.56,-10.72,40.65,-18.50,-19.26,-15.54,,41.74,46.13,41.16,,-0.29,-1.36,-5.15,,-3.76,-4.46,3.15,,0.49,5.30,0.52,-1.40,-1.77,-7.30,-3.72,1.21,-2.69,-2.34,-9.12,-15.63,-19.60,-17.84,-15.20,-11.61,0.70,6.04,-6.33,-1.15,-8.01,-12.74,-1.16
TSF_sy,,,-4.44,,,,-7.73,11.17,4.53,22.07,20.68,-6.04,2.35,,-3.83,-4.46,-5.72,,-12.51,-11.02,-0.62,,10.93,6.22,-6.44,,5.25,0.80,5.20,-0.91,0.26,4.93,6.07,-0.04,1.45,-4.12,-0.75,-0.04,1.43,-0.53,-8.92,-3.04,1.07,3.73,9.94,4.03,-4.21,-6.24,-6.01
TSF_qq,,,,0.36,-5.33,-34.34,41.48,-1.72,-2.23,3.45,-18.01,-2.64,2.28,,,0.38,-1.20,,,-0.70,-4.99,,,-1.43,2.58,0.87,-1.48,3.28,-2.07,-1.07,-1.85,-2.53,1.72,4.00,-5.63,-2.18,-5.34,-3.45,-10.07,-0.03,-2.31,0.65,2.45,5.27,-13.70,6.22,-4.67,-0.15,-2.24
TSF_sq,,,,17.24,-5.58,-12.31,-4.94,41.26,-11.22,2.40,-6.03,9.98,-3.30,,,9.27,-4.57,,,11.12,6.58,,,6.41,-6.12,10.19,-4.37,1.91,-2.03,3.79,-3.24,6.65,-0.97,-2.19,-1.80,0.79,2.52,-1.50,-0.35,-1.15,-6.13,4.86,3.87,1.45,-0.51,-0.77,-4.36,-0.70,-0.26
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,30.34,-44.86,-74.48,,,,372.43,29.74,39.38,153.17,80.22,89.79,-9.80,,-87.10,-87.92,-80.40,,41.38,32.36,73.00,,-43.94,-9.38,-62.24,,-8.46,-63.69,-7.48,17.68,56.01,204.19,69.30,-8.08,-19.92,-39.85,-5.86,62.57,25.12,54.66,15.34,9.51,-42.03,-87.66,33.80,-21.03,105.99,1088.00,22.87
ZKO_sy,-51.62,11.72,-7.52,,,,17.88,23.32,-9.67,-43.73,26.67,-10.55,-3.80,,17.37,-11.00,-9.24,,-15.40,2.07,15.05,,-13.28,12.08,1.42,,1.92,-9.43,0.19,16.39,-0.61,24.12,-6.13,-6.76,-1.25,-16.37,6.79,10.78,13.32,28.98,16.78,12.40,0.83,3.36,18.67,2.70,8.60,-1.32,-15.66
ZKO_qq,,,,222.90,32.13,-55.04,146.29,-11.33,41.94,-18.33,75.32,-6.61,-32.54,,,-12.55,9.49,,,-18.13,43.11,,,32.35,-40.37,-10.54,29.66,-47.51,51.96,13.79,71.89,2.35,-15.43,-38.22,49.74,-23.12,32.37,6.69,15.24,-4.97,-1.28,1.30,-38.99,-79.77,970.40,-40.21,59.13,16.65,10.71
ZKO_sq,,,,9.16,29.28,-22.68,8.03,14.19,-5.30,-51.83,143.17,-19.36,1.85,,,-38.85,3.86,,,-26.23,17.07,,,-4.66,5.94,-15.98,20.10,-15.27,17.19,-2.40,2.56,5.81,-11.37,-3.07,8.63,-10.39,13.17,0.56,11.12,1.99,2.46,-3.21,-0.32,4.55,17.64,-16.23,5.41,-5.01,0.55
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-5.59,63.77,-92.55,,,,186.60,23.46,23.20,183.60,58.44,66.30,15.37,,-53.18,-57.89,-50.95,,881.85,556.03,920.69,,-55.21,12.13,-65.97,,-41.00,-79.23,-7.84,48.04,325.66,257.63,26.04,-57.06,-73.14,-3.79,104.90,214.63,20.98,-26.89,-60.95,-32.56,-57.07,-89.89,-4.00,-56.88,-40.91,189.04,-65.00
OSF_sy,3.57,-11.11,-0.84,,,,-10.98,-13.64,-13.67,7.29,-11.61,-2.38,0.92,,7.42,0.44,-9.53,,1.68,2.06,5.42,,2.04,-1.17,1.13,,-4.40,-0.65,-2.98,-0.08,0.71,-1.90,-8.18,-3.24,1.24,4.87,7.48,4.84,-0.63,-4.01,-4.52,-5.75,-4.10,-1.37,2.38,0.92,-5.78,-1.11,-1.96
OSF_qq,,,,108.87,28.90,-59.82,164.91,-10.02,28.63,-7.50,48.00,-5.56,-10.76,,,-15.06,3.95,,,-43.24,61.73,,,42.08,-50.92,-13.74,-1.90,-49.99,117.79,38.56,182.07,-57.99,-23.25,-52.80,76.45,50.50,63.47,-27.52,-32.15,-9.06,-12.69,25.20,-56.82,-78.58,728.91,-43.77,-40.82,4.78,0.37
OSF_sq,,,,-1.39,5.47,-19.57,6.42,-4.33,5.43,-0.05,-12.32,5.66,8.99,,,-1.21,-1.82,,,-0.85,1.41,,,-3.96,3.76,-5.84,1.88,-0.20,1.33,-3.03,2.69,-2.79,-5.15,2.19,7.44,0.71,-2.80,-0.32,1.83,-2.72,-3.32,-1.60,3.61,0.06,0.36,-3.01,-3.27,5.03,-0.50
NetDebt,40000000,-208000000,-1459000000,-2047000000,-1086000000,-9362000000,-5403000000,-2794000000,375000000,-3098000000,3187000000,752000000,-8522000000,,-29038000000,-27898000000,-26061000000,,-50985000000,-36874000000,-37110000000,,-24533000000,-26951000000,-26695000000,-26891000000,-23491000000,-23710000000,-25132000000,-28787000000,-32442000000,-24306000000,-24621000000,-22243000000,-24369000000,-32727000000,-33464000000,-32784000000,-29122000000,-28110000000,-27303000000,-28849000000,-25898000000,-26192000000,-22349000000,-21687000000,-18013000000,-17088000000,-16684000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
