,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROS_yy,,89.50,,,13.80,,-71.89,-69.62,-162.13,-234.12,-447.94,-500.00,55.78,120.24,151.25,168.94,493.99,422.57,217.40,151.53,58.23,29.04,-65.24,-81.48,-44.80,-49.59,5.51,92.10,-21.47,-17.98,-18.60,-20.86,0.22,-3.86,9.11,66.92,64.63,144.43,147.76,40.55,-3.77,-44.46,-39.70,-27.34,22.46,117.37,64.33
ROS_sy,,2.85,,,79.15,,-26.20,-52.98,-87.47,-201.55,-292.68,-371.35,-109.09,113.11,103.80,121.26,6157.14,587.21,1388.46,9.33,-42.45,-61.93,-77.78,33.23,-25.41,90.22,83.72,15.33,48.35,47.66,109.49,48.61,18.52,-6.17,-26.89,-50.33,-6.41,-0.84,47.11,76.34,-1.84,-4.42,-17.70,-9.15,7.31,19.57,41.64
ROS_qq,,,,-18.90,-8.87,-12.46,-56.55,-12.36,-286.39,-88.98,-12.72,-0.75,79.39,186.49,185.42,35.52,17.77,14.71,73.36,7.40,-25.91,-6.45,-53.30,-42.78,120.81,-14.57,-2.25,4.18,-9.73,-10.78,-2.99,1.28,14.32,-14.41,10.10,54.94,12.76,27.07,11.61,-12.11,-22.80,-26.66,21.18,5.91,30.11,30.17,-8.38
ROS_sq,,,,14.97,11.12,-47.44,9.91,-26.76,-70.38,-525.97,-108.54,-3.14,99.01,714.29,-39.53,476.92,182.67,-30.31,30.96,-57.62,48.78,-53.89,-23.56,154.07,-16.70,17.58,-26.17,59.49,7.14,17.04,4.75,13.14,-14.55,-7.34,-18.38,-23.14,61.02,-1.84,21.09,-7.87,-10.37,-4.42,4.27,1.71,5.87,6.50,23.51
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,5.62,,,,,-24.64,-22.75,-35.50,-51.47,-43.81,-36.26,17.99,92.24,96.42,96.01,43.97,29.63,48.48,66.34,37.94,28.26,-17.31,-53.78,-43.03,-52.07,-39.49,-2.91,-4.87,16.24,4.69,-28.10,-11.87,-14.68,14.50,110.44,70.91,103.08,84.54,38.37,30.26,-3.26,-21.06,-24.28,-20.15,5.09,26.46
RS_sy,,-28.20,,,,,-4.17,-7.64,1.75,-61.52,-63.94,-60.65,-62.02,13.37,60.99,148.41,205.37,134.62,115.42,17.95,-36.91,-48.42,-50.61,-50.22,-31.23,0.42,-25.05,-1.75,100.00,89.87,130.94,119.11,-8.96,-25.33,-4.07,-23.53,3.28,0.89,-3.24,-3.98,-6.01,0.88,8.25,8.56,11.70,14.91,16.79
RS_qq,,,,-6.44,-8.50,-3.06,-9.20,-4.09,-23.60,-27.06,5.14,8.79,41.42,18.84,7.42,8.57,3.87,7.01,23.04,21.63,-13.87,-0.50,-20.68,-32.01,6.16,-16.28,0.15,9.08,4.02,2.30,-9.81,-25.09,27.51,-0.97,21.04,37.68,3.56,17.68,9.99,3.23,-2.51,-12.60,-10.25,-0.98,2.80,15.03,8.01
RS_sq,,,,5.88,6.02,-2.40,-12.53,2.05,16.79,-63.09,-18.02,11.35,12.74,10.17,16.41,71.81,38.59,-15.36,6.89,-5.93,-25.87,-30.79,2.33,-5.18,2.40,1.07,-23.63,24.31,108.44,-4.05,-7.11,17.94,-13.39,-21.31,19.35,-5.99,16.98,-23.13,14.45,-6.70,14.50,-17.49,22.81,-6.43,17.81,-15.12,24.81
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,23.65,,,13.27,,-43.18,-42.89,-101.33,-132.63,-146.88,-150.60,2382.76,279.67,301.84,363.48,213.44,91.01,186.12,143.66,115.42,84.10,-39.21,-54.58,-62.66,-66.86,-45.49,-27.47,-13.42,3.93,-0.89,-29.60,-5.47,-6.66,18.05,141.84,81.33,94.41,82.00,8.47,-18.97,-35.96,-32.56,-25.38,22.92,78.13,47.97
GPM_sy,,9.43,,,63.19,,29.48,-25.83,-89.57,-144.10,-203.85,-279.39,-88.75,120.45,107.42,130.28,5583.33,564.55,845.45,0.77,-61.49,-54.86,-71.03,37.40,4.82,,51.04,0.37,38.01,136.97,98.08,51.85,31.93,-20.72,-9.02,-48.72,-8.91,5.81,18.60,90.28,19.27,11.89,3.08,-4.11,-6.85,-1.91,14.46
GPM_qq,,,,-11.45,-7.02,-6.18,-26.44,-11.01,-102.16,-2206.90,-5.68,3.96,197.50,81.57,18.72,25.37,15.99,10.65,77.83,6.76,2.55,-5.44,-41.28,-20.23,-15.71,-16.06,-3.43,6.13,0.63,0.76,-7.90,-24.61,35.11,-0.51,16.48,54.45,1.31,6.66,9.05,-7.95,-24.32,-15.70,14.83,1.85,24.66,22.17,-4.61
GPM_sq,,,,9.75,58.47,-20.47,-6.39,-37.13,-77.72,-436.25,-120.45,-8.60,101.40,511.11,-20.00,343.18,162.31,-28.54,13.82,-52.76,0.25,-16.24,-26.97,124.07,-23.52,-20.10,10.30,48.90,5.17,37.19,-7.80,14.15,-8.63,-17.55,5.81,-35.67,62.32,-4.23,18.60,3.21,1.74,-10.16,9.26,-3.99,-1.17,-5.39,27.50
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,,,,2.37,,0.32,2.35,-5.81,-10.27,-5.25,-5.52,5.95,8.61,0.58,-0.12,-8.35,-7.46,6.67,19.17,12.40,11.14,-10.31,-33.38,-23.61,-28.29,-19.84,3.59,3.01,13.04,13.49,0.21,3.07,5.66,13.78,40.08,28.81,29.55,28.10,13.84,16.55,5.23,-2.99,-6.32,-6.09,3.62,9.14
RBS_sy,,,,,10.27,,-4.73,3.99,2.03,-0.57,0.51,-5.21,-2.09,-6.40,-5.42,-5.49,-6.59,9.43,20.32,28.35,19.11,9.82,3.24,-10.83,-4.79,-5.81,-5.12,4.29,15.22,11.36,-1.55,-14.20,-8.68,-6.33,4.92,18.71,6.78,16.97,15.99,13.34,2.48,-6.69,-14.28,-16.01,2.96,3.29,13.19
RBS_qq,,,,-1.76,2.47,1.95,-2.25,0.23,-5.70,-2.88,3.21,-0.05,5.74,-0.44,-4.41,-0.75,-2.97,0.53,10.19,10.88,-8.48,-0.60,-11.08,-17.64,4.94,-6.70,-0.60,6.43,4.35,2.38,-0.19,-6.03,7.33,4.96,7.48,15.70,-1.31,5.56,6.28,2.82,1.04,-4.70,-2.02,-0.71,1.29,5.16,3.20
RBS_sq,,,,-1.80,-1.06,-0.06,-1.88,7.18,-2.91,-2.62,-0.82,1.08,0.28,-6.90,0.22,1.01,-0.89,9.07,10.19,7.75,-8.02,0.56,3.59,-6.94,-1.79,-0.52,4.36,2.29,8.49,-3.85,-7.74,-10.86,15.48,-1.37,3.34,0.85,3.88,8.04,2.48,-1.46,-6.07,-1.63,-5.85,-3.45,15.14,-1.32,3.17
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,-70.72,,,203.29,,-38.62,,-85.53,-107.36,,,66.51,678.34,,,281.58,138.49,,,50.09,28.50,,,-36.79,-48.91,,,-14.61,8.80,-6.50,-35.76,-16.38,-18.43,17.91,87.87,43.31,76.83,42.03,21.85,11.85,-16.60,-16.08,-14.87,-10.45,36.24,43.73
ROPA_sy,,-4.24,,,4.65,,-27.10,,-62.29,-121.46,,,-44.52,196.00,,,257.28,310.16,,,-21.49,-47.43,,,-26.58,-6.04,,,41.97,33.68,49.11,35.95,40.88,17.88,11.15,3.78,2.34,46.98,30.40,26.67,-5.10,-33.96,-18.61,-51.20,-17.65,0.17,20.49
ROPA_qq,,,,,,-0.14,-32.10,,,-150.82,,,,76.51,,,,10.32,,,,-5.55,,,,-23.66,-7.63,17.41,3.14,-2.73,-20.63,-19.33,34.26,-5.11,14.74,28.54,2.41,17.08,-7.85,10.27,-6.00,-12.70,-7.27,11.87,-1.12,32.83,-2.17
ROPA_sq,,,,,,-3.72,-29.29,,,-154.79,,,,-5.19,,,,8.85,,,,-27.11,,,,-6.71,1.29,21.07,24.11,-12.16,12.98,10.38,28.60,-26.50,6.53,3.06,26.82,5.57,-5.49,0.12,-4.99,-26.54,16.47,-39.97,60.34,-10.64,40.10
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,,,,-563.69,,86.08,96.75,113.76,-94.14,723.67,-5.00,-115.54,-91.64,-94.69,134.78,445.81,450.13,159.08,96.69,5.44,16.27,-34.68,-67.40,276.62,16.28,88.58,137.08,-79.65,-57.26,-41.46,-21.62,16.09,2.06,-60.03,-45.46,-13.31,35.10,152.61,67.47,9.40,-30.06,14.13,23.28,84.07,175.08,21.26
ZNPO_sy,,,,,-34.85,,-143.16,-88.99,-1.07,39.04,18.33,-498.81,-51.60,-42.22,317.12,265.98,221.48,56.19,46.88,-30.70,-23.90,-42.82,-77.42,-11.72,-75.62,159.24,11.93,141.17,509.66,-20.62,406.64,-32.96,5.27,13.15,-5.70,52.57,31.63,52.13,27.79,-39.54,-46.91,-43.35,0.95,-24.57,76.03,22.01,-21.02
ZNPO_qq,,,,-533.84,82.34,420.55,-103.88,-48.24,174.63,36.54,312.89,-124.96,88.96,173.43,162.45,63.40,9.81,16.81,23.60,24.05,-41.13,28.81,-30.56,-38.09,580.14,-60.23,12.62,-22.17,-41.62,-16.46,54.24,4.21,-13.54,-26.56,-39.60,42.19,37.42,14.46,12.95,-5.74,-10.23,-26.83,84.32,1.81,34.04,9.35,-18.75
ZNPO_sq,,,,67.02,-55.72,-1.48,-159.25,142.60,297.85,38.45,-134.80,-108.03,148.28,65.29,30.78,59.03,-6.49,-19.69,22.99,-24.97,2.69,-39.66,-51.43,193.30,-71.64,541.56,-79.03,531.97,-28.30,-16.46,33.84,-16.38,12.59,-10.21,11.55,35.30,-2.87,3.78,-6.30,-35.98,-14.72,10.74,66.99,-52.17,99.02,-23.25,8.10
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,,,,,,9437.72,750.27,-201.47,127.57,-99.87,-99.16,104.57,,-31.36,54.88,300.66,,137.08,327.44,74.16,-386.63,-246.76,-527.97,-723.65,177.83,192.24,113.42,131.50,818.09,-116.10,,,,203.41,,,,778.39,1302.05,-486.52,-205.56,-460.78,-110.12,49.40
ZFI_sy,,,,,,,,,21.84,9.53,6.90,-26.29,-5.29,-15.27,-14.72,,14.17,42.31,12.34,,-21.57,-46.03,-29.09,23.13,-90.57,58.97,24.43,-17.89,817.21,-11.55,16.60,69.86,-25.54,,,,69.62,,,,-18.24,-3.04,-9.78,22.17,3.65,1.72,12.97
ZFI_qq,,,,,,-16.97,1.52,-261.14,7121.76,-92.60,-112.12,143.78,-65.83,-53.86,-33.77,,,4.11,71.33,50.52,-11.70,87.70,-30.19,-347.72,54.79,-447.36,-1.73,130.91,-46.41,-20.37,138.78,801.01,-100.94,,,,,34.07,2.32,56.07,310.27,113.99,-128.21,57.37,-1302.19,94.00,-41.00
ZFI_sq,,,,,,14.69,0.65,3.79,1.69,3.11,-1.77,-28.43,30.66,-7.75,-1.14,,,14.98,-21.96,-38.37,41.81,-20.87,2.53,7.02,-89.14,1234.48,-19.74,-29.38,21.27,28.69,5.80,2.88,-46.84,,,,,-2.49,-2.88,-18.78,6.29,15.65,-9.63,9.98,-9.82,13.50,0.36
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-0.67,,,-9.36,,-6.15,,74.64,66.54,,,-25.01,-30.84,,,-29.75,-25.89,,,28.64,8.38,,,-20.46,-2.18,,,-5.27,-1.02,-1.80,-6.02,10.07,9.35,4.70,2.02,-8.95,-21.45,6.84,-9.05,-13.10,12.66,16.72,24.27,7.99,21.15,13.40
DTAR_sy,,-18.87,,,-19.15,,15.99,,42.06,19.35,,,-3.50,-12.62,,,-3.05,-0.83,,,-6.73,-3.80,,,-7.48,0.45,,,15.87,6.64,4.82,5.06,-6.41,-0.58,1.94,-4.72,-8.89,-10.76,-5.56,-4.08,4.78,4.43,1.44,3.27,5.37,11.12,0.67
DTAR_qq,,,,,,13.15,-2.94,,,7.90,,,,-0.49,,,,4.96,,,,-11.57,,,,8.75,10.32,-30.67,13.88,13.63,9.45,-33.65,33.38,12.89,4.79,-35.34,19.04,-2.61,42.53,-44.96,13.74,26.26,47.67,-41.40,-1.17,41.66,38.22
DTAR_sq,,,,,,24.81,-0.39,,,4.86,,,,-5.06,,,,-2.88,,,,0.18,,,,8.76,-3.66,5.37,4.95,0.09,-5.31,5.62,-6.52,6.33,-2.91,-1.27,-10.61,4.16,2.74,0.27,-2.35,3.81,-0.20,2.08,-0.37,9.47,-9.58
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-0.65,,,-25.11,,-7.73,,121.66,112.99,,,-30.93,-39.42,,,-37.33,-33.88,,,33.96,7.05,,,-27.22,-3.88,,,-6.04,-3.10,-4.91,-10.39,8.33,4.77,-0.71,-3.68,-15.65,-26.63,9.03,-9.97,-15.73,14.18,22.09,27.32,7.70,31.26,23.53
CG_sy,,-38.25,,,-32.42,,32.58,,101.38,49.66,,,-14.17,-28.91,,,-0.24,0.91,,,-13.79,-7.79,,,-6.15,7.55,,,24.45,7.48,9.65,14.33,-12.58,5.41,-2.84,-13.60,-19.75,-25.81,-14.63,-10.28,15.18,8.92,10.20,6.66,-6.58,-2.79,-4.99
CG_qq,,,,,,17.88,-1.56,,,13.27,,,,-0.65,,,,4.81,,,,-16.25,,,,10.61,14.37,-36.68,17.31,14.07,12.23,-40.33,41.81,10.32,6.36,-42.12,24.19,-4.04,58.07,-52.21,16.25,30.02,69.01,-50.16,-1.67,58.46,59.06
CG_sq,,,,,,50.73,-0.77,,,12.01,,,,-7.22,,,,-6.15,,,,0.38,,,,15.03,-6.50,7.58,7.56,-0.66,-4.61,12.18,-17.76,19.79,-12.08,-0.24,-23.62,10.74,1.18,4.84,-1.94,4.71,2.37,1.48,-14.11,8.96,0.05
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-12.75,,,-70.32,,13.45,,375.38,544.23,,,-63.75,-77.01,,,,,,,,,,,-6.86,-23.36,,,-11.40,-92.19,-89.43,-88.35,-83.65,,-90.70,,-95.08,,-25.00,,200.00,,-33.33,-62.50,66.67,500.00,900.00
LDER_sy,,-41.74,,,15.30,,65.22,,131.96,179.58,,,42.17,-30.60,,,,,,,,,,,16.41,60.00,,,28.44,-13.32,11.73,-7.48,43.57,,34.06,,4.48,,-12.04,,-10.40,,-4.64,-23.84,-45.03,-33.30,-17.43
LDER_qq,,,,,,-20.00,159.62,,,8.41,,,,-31.25,,,,,,,,14.60,,,,-5.70,2.52,-2.95,-5.57,-91.69,38.71,6.98,32.61,,,,,,,166.67,12.50,-66.67,-33.33,50.00,400.00,20.00,11.11
LDER_sq,,,,,,0.24,34.95,,,20.82,,,,-41.02,,,,,,,,4.13,,,,43.12,-17.15,17.92,-8.14,-3.41,6.78,-2.35,42.54,,,,,,,3.39,6.89,7.24,-19.54,-17.43,-22.85,30.12,-0.39
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,,,224.13,,-6.90,,-71.74,-81.37,,,114.24,232.49,,,,,,,,,,,6.05,42.44,,,17.17,1196.30,758.62,712.70,534.16,,954.66,,1277.55,,-17.21,,-64.03,16.92,62.62,142.50,-52.16,-83.53,-87.52
PZAT_sy,,,,,8.97,,-44.78,,-52.23,-51.97,,,-19.22,39.44,,,,,,,,,,,27.09,43.16,,,-60.29,-32.94,-47.60,-39.50,-4.99,,-16.04,,-2.47,,54.96,,21.22,18.13,6.55,7.45,60.32,63.99,30.18
PZAT_qq,,,,,,29.93,-60.67,,,-14.36,,,,32.90,,,,,,,,-22.65,,,,3.90,5.96,-4.32,11.24,1049.46,-29.82,-9.44,-13.20,,,,,-13.43,-6.86,-56.60,2.78,181.42,29.55,-35.28,-79.72,-3.15,-1.81
PZAT_sq,,,,,,-15.58,-24.72,,,-15.12,,,,46.52,,,,,,,,-46.40,,,,-39.62,36.08,-11.32,-45.50,1.96,6.34,2.40,-14.42,,,,,12.28,35.58,9.16,-27.05,9.41,22.29,10.09,8.84,11.91,-2.92
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,24.47,,,0.45,,-4.05,,-22.66,-14.09,,,20.05,21.16,,,,,,,,,,,0.22,-12.90,,,-5.91,-8.03,1.66,0.61,-8.24,,-0.61,,36.17,,40.34,,2.40,-12.76,-15.05,-9.03,13.88,-3.66,-7.65
PELDR_sy,,1.09,,,-6.29,,-2.69,,-23.86,-16.84,,,2.91,-6.51,,,,,,,,,,,-18.92,-23.67,,,5.49,-0.03,14.71,6.72,-6.78,,-2.37,,5.50,,-7.08,,2.83,4.19,9.07,11.98,6.52,2.89,-3.95
PELDR_qq,,,,,,-3.80,-0.48,,,6.87,,,,7.86,,,,,,,,17.25,,,,1.90,-7.75,6.82,-6.30,-0.39,1.97,5.71,-14.54,,,,,17.08,-3.15,5.10,-14.08,-0.25,-5.69,12.55,7.55,-15.62,-9.60
PELDR_sq,,,,,,-11.51,4.38,,,-3.35,,,,-12.20,,,,,,,,5.94,,,,-0.26,-5.23,4.53,6.76,-5.48,8.75,-2.75,-6.75,,,,,-3.78,-1.46,-0.30,8.78,-2.50,3.14,2.36,3.47,-5.83,-3.71
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-0.35,,,19.23,,1.86,,-19.30,-19.61,,,6.49,11.31,,,,,,,,,,,8.96,0.55,,,0.38,-1.43,-0.37,1.34,-1.47,,5.04,,7.32,,-2.01,,3.22,-1.30,-4.39,-2.50,0.30,-7.58,-8.03
TSF_sy,,32.36,,,17.96,,-2.17,,-15.86,-8.85,,,9.10,14.52,,,,,,,,,,,1.52,1.12,,,1.48,8.10,4.67,5.23,-4.95,,-1.12,,5.97,,-0.35,,-2.64,-5.22,-2.42,3.94,4.84,-2.55,8.05
TSF_qq,,,,,,-4.13,-0.60,,,-4.50,,,,-0.17,,,,,,,,6.30,,,,-1.91,-3.42,9.39,-3.13,-3.68,-2.39,11.27,-5.81,,,,,1.47,-9.81,15.26,-2.15,-2.97,-12.63,17.53,0.66,-10.59,-13.06
TSF_sq,,,,,,-15.98,9.71,,,-8.98,,,,-4.47,,,,,,,,-6.22,,,,-6.58,1.38,0.54,6.58,-0.49,-1.84,1.08,-3.74,,,,,-0.52,-3.94,-1.97,3.94,-3.16,-1.11,4.42,4.84,-9.99,9.64
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-8.39,,,-3.74,,-4.05,,80.83,64.06,,,-27.47,-32.49,,,-34.38,-29.75,,,30.35,10.66,,,-18.17,1.21,,,-2.91,1.48,-2.55,-5.77,13.31,13.16,6.85,0.15,-16.62,-30.37,-4.15,-14.81,-12.87,16.61,20.33,26.68,4.08,19.67,13.27
ZKO_sy,,-12.50,,,-11.10,,11.10,,36.70,8.28,,,-2.10,16.73,,,-4.50,-12.72,,,-10.09,-14.57,,,8.14,8.23,,,3.25,2.09,-2.17,-2.26,0.83,2.78,4.84,4.50,-1.93,0.75,-5.08,-1.98,-1.06,3.68,6.34,-4.04,-5.33,-6.57,-9.88
ZKO_qq,,,,,,13.04,-3.03,,,2.56,,,,-4.54,,,,2.19,,,,-13.25,,,,7.30,12.16,-30.06,15.36,12.16,7.70,-32.37,38.72,12.00,1.70,-36.62,15.49,-6.47,40.00,-43.67,18.13,25.16,44.47,-40.69,-2.94,43.91,36.74
ZKO_sq,,,,,,20.72,-2.22,,,-4.37,,,,14.01,,,,4.20,,,,-0.99,,,,-0.90,5.17,-0.02,-0.92,-2.01,0.78,-0.12,2.22,-0.11,2.80,-0.44,-4.07,2.62,-3.15,2.81,-3.17,7.54,-0.67,-7.23,-4.47,6.13,-4.19
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,14.38,,,-1.85,,-8.08,,31.16,33.41,,,-11.97,-17.53,,,-13.11,-5.95,,,19.82,4.07,,,-17.72,-7.58,,,-8.26,-3.27,2.65,-1.91,7.22,8.29,6.62,11.54,14.21,7.13,34.55,6.53,-10.83,1.78,2.24,15.26,18.41,15.09,4.41
OSF_sy,,-2.65,,,-0.41,,-2.34,,-9.84,-2.50,,,6.87,0.61,,,1.32,1.97,,,1.29,4.10,,,-0.73,-6.75,,,-2.54,1.38,-1.47,2.39,2.38,2.08,1.45,-0.90,2.41,-1.19,0.81,-2.87,-3.06,-7.53,-5.67,-4.42,-3.85,5.12,4.33
OSF_qq,,,,,,8.87,-4.25,,,10.73,,,,3.75,,,,12.31,,,,-2.46,,,,9.57,3.36,-25.21,8.31,15.53,9.69,-28.53,18.39,16.68,8.00,-25.23,21.22,9.45,35.64,-40.80,1.47,24.92,36.25,-33.26,4.25,21.42,23.60
OSF_sq,,,,,,-1.27,-0.78,,,6.77,,,,0.52,,,,1.16,,,,3.97,,,,-2.33,2.18,-1.65,-0.71,1.59,-0.69,2.21,-0.72,1.29,-1.30,-0.16,2.60,-2.26,0.70,-3.81,2.40,-6.77,2.72,-2.53,3.00,1.93,1.96
NetDebt,1441000000,-1276000000,3670000000,,946000000,7549000000,5645000000,,21932000000,18778000000,,,4505000000,4738000000,,,-9478000000,-8186000000,,,-1634000000,1861000000,,,-1872000000,-16000000,-675000000,-11932000000,-5391000000,127000000,803000000,-10641000000,13000000,1097000000,-5687000000,-12321000000,-11615000000,-13493000000,-13742000000,-18506000000,-13515000000,-11556000000,-8417000000,-13381000000,-12294000000,-3666000000,-677000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-319.91,,,116.79,,76.00,,8394.51,7969.01,,,-79.86,-98.11,,,-168.09,-174.51,,,88.90,116.00,,,-56.46,-101.36,,,-226.53,912.50,229.54,-26.81,100.29,1150.77,-916.11,-2.35,-87462.50,-976.26,-87.41,-23.21,-4.92,4.90,25.78,10.49,-6.55,70.77,93.46
NetDebtEBITDA_sy,,-42.43,,,-10.25,,227.30,,134.47,-54.97,,,-75.40,-20.93,,,337.83,206.80,,,-26.39,8.26,,,-19.45,-41.40,,,107.29,50.47,11.72,44.94,-29.24,-13.64,-27.08,-50.64,-18.12,-16.04,31.67,36.01,-10.22,28.03,9.24,-6.49,-11.09,-37.52,-46.82
NetDebtEBITDA_qq,,,,,,670.17,-1.39,,,631.59,,,,-31.34,,,,24.87,,,,208.30,,,,99.06,-4512.50,-1533.60,54.06,102.35,635.38,-1699.16,100.10,10062.50,-579.83,-100.56,10.67,-1.93,-2.62,-31.86,23.93,7.61,19.91,-59.03,9.46,74.66,82.07
NetDebtEBITDA_sq,,,,,,186.44,21.68,,,-44.99,,,,76.77,,,,23.87,,,,82.17,,,,32.53,15.28,17.40,15.57,-3.80,-14.41,52.31,-43.58,17.42,-27.74,3.10,-6.41,20.40,13.33,6.50,-38.22,71.71,-3.30,-8.83,-41.26,20.65,-17.69
DebtFin,-5340000000,-10291000000,-8287000000,,-11239000000,-7223000000,-6208000000,,3344000000,2092000000,,,-8033000000,-9036000000,,,-21511000000,-21332000000,,,-17947000000,-14063000000,,,-16213000000,-17746000000,-20271000000,-24563000000,-19086000000,-15833000000,-17449000000,-22374000000,-13308000000,-12248000000,-19364000000,-20058000000,-21274000000,-22976000000,-28546000000,-26097000000,-22303000000,-23121000000,-24933000000,-22090000000,-21230000000,-15159000000,-17585000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,-378.42,,,75.25,,14.30,,208.93,1039.41,,,-335.58,-132.37,,,13.34,-1.80,,,46.31,53.60,,,-23.48,-104.87,,,-33.43,10.76,6.30,-29.52,11.97,-11.98,-27.76,20.74,-48.34,-33.62,-14.35,-6.72,5.46,-11.75,-5.83,-4.79,-11.49,39.61,42.66
DebtFinEBITDA_sy,,97.34,,,-1848.33,,428.46,,383.30,-38.35,,,-119.49,-151.14,,,421.38,456.58,,,-3.78,21.65,,,-97.58,-35.25,,,5008.81,148.80,220.63,316.11,64.14,97.03,12.10,-34.72,5.28,-25.02,-9.31,2.43,-39.65,19.32,35.55,15.70,-26.72,-24.43,-29.51
DebtFinEBITDA_qq,,,,,,38.02,-13.31,,,434.53,,,,26.56,,,,13.74,,,,25.45,,,,-23.69,-22.10,-11.85,21.01,17.28,-28.21,-54.61,46.31,-5.21,-46.28,4.09,-0.49,5.23,-25.19,10.49,10.98,-12.02,-18.57,11.37,5.29,39.32,-12.57
DebtFinEBITDA_sq,,,,,,249.38,-33.41,,,-67.49,,,,14.72,,,,-5.37,,,,19.64,,,,3104.66,-5.03,35.29,24.07,56.06,22.39,75.58,-51.06,87.34,-30.37,2.25,-21.07,33.43,-15.78,15.48,-53.49,163.79,-4.32,-1.43,-70.55,172.04,-10.75
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,24.86,,,1.97,,-4.21,,-27.47,-18.71,,,21.37,22.17,,,32.41,33.92,,,-8.08,-5.98,,,0.53,-8.67,,,-5.48,-4.67,5.34,4.11,-5.39,-4.30,-0.22,11.38,36.95,53.88,40.35,25.00,2.34,-12.76,-15.04,-8.99,13.81,-3.81,-7.82
SP1_sy,,18.00,,,-8.17,,-19.11,,-28.73,-24.03,,,3.38,-9.18,,,22.71,49.42,,,8.39,-3.31,,,-15.27,-8.41,,,-4.87,-5.60,7.27,0.49,0.59,1.16,-9.72,5.22,5.90,-8.67,-0.61,-9.11,-5.07,1.52,2.19,6.38,9.97,15.28,6.07
