,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-1.67,-1.03,,,,2.04,3.15,0.44,,0.79,1.01,0.75,,2.47,1.21,1.48,,-0.24,-2.60,-2.47,,-2.67,-0.09,0.02,0.12,-0.34,-0.24,-0.54,-0.09,-0.14,0.21,0.32,,-0.29,-0.85,-0.47,-0.41,-0.09,0.45,0.47,-0.13,-0.27,-1.17,-1.46,-0.85,-0.40,-0.31,-0.53,-0.63,-0.93,-0.15,-0.36,-0.30
DTAR_sy,-0.51,-0.11,,,,0.79,-0.20,-0.77,,-0.63,0.13,-0.25,,1.70,2.45,0.29,,-2.13,-1.56,0.32,,0.95,0.42,0.33,0.21,1.14,0.35,0.04,0.40,-0.91,-0.62,-0.21,,-0.46,-0.13,-0.69,-0.58,-0.17,-0.21,0.33,0.73,0.20,-0.29,-0.56,-0.81,-0.29,-0.30,-0.53,-0.37,-0.89,0.23,1.43,-0.57
DTAR_qq,,,-0.29,2.63,,,0.79,-0.07,,,1.01,-0.32,,,-0.23,-0.05,,,-2.59,0.08,-0.45,0.30,-0.01,0.19,-0.35,-0.16,0.09,-0.11,0.10,-0.22,0.44,,-0.22,-0.51,-0.13,0.39,-0.15,-0.19,0.41,0.41,-0.76,-0.32,-0.50,0.11,-0.14,0.13,-0.41,-0.11,-0.25,-0.17,0.38,-0.32,-0.19
DTAR_sq,,,-0.30,1.62,,,-1.28,1.04,,,-0.52,0.65,,,0.22,-1.47,,,0.80,0.41,-0.38,0.12,0.27,0.33,-0.50,1.04,-0.51,0.02,-0.15,-0.27,-0.22,,-0.41,-0.25,0.12,-0.15,-0.30,0.16,0.08,0.39,0.10,-0.36,-0.41,0.11,-0.14,0.16,-0.42,-0.12,0.02,-0.37,0.71,1.07,-1.95
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-16.96,-9.58,,,,22.76,38.13,5.27,,9.55,13.75,9.95,,41.55,19.51,23.56,,-3.94,-30.09,-28.84,,-30.63,-1.00,0.24,1.38,-3.82,-2.73,-5.87,-0.97,-1.51,2.42,3.62,0.01,-3.04,-8.91,-5.07,-4.47,-1.00,4.91,5.42,-1.36,-2.68,-11.45,-14.51,-8.27,-3.98,-2.95,-5.08,-5.90,-8.51,-1.39,-3.28,-2.77
CG_sy,2.29,5.51,,,,-5.44,-2.20,-15.84,,-6.50,1.21,-2.51,,20.38,29.97,2.90,,-20.30,-15.09,4.26,,10.25,3.42,2.76,2.08,12.53,3.44,0.56,3.72,-9.82,-6.39,-2.29,-4.92,-4.70,-1.31,-6.76,-5.72,-1.77,-2.11,3.01,7.64,2.11,-2.88,-5.54,-7.84,-2.90,-2.85,-5.08,-3.57,-8.21,2.29,15.41,-5.12
CG_qq,,,-2.56,30.13,,,9.64,-0.82,,,13.84,-4.14,,,-3.89,-0.89,,,-30.05,0.88,-4.94,3.42,-0.18,2.15,-3.86,-1.88,0.95,-1.15,1.15,-2.41,4.97,,-2.38,-5.38,-1.39,4.22,-1.75,-1.95,4.49,4.73,-8.08,-3.25,-4.93,1.12,-1.37,1.28,-3.92,-1.10,-2.22,-1.53,3.55,-3.00,-1.70
CG_sq,,,-15.18,28.69,,,-12.27,10.75,,,-5.04,6.68,,,2.52,-15.54,,,9.22,3.71,-4.05,1.44,2.45,3.05,-4.68,11.82,-5.82,0.17,-1.68,-2.78,-2.24,,-4.32,-2.55,1.23,-1.20,-3.26,1.53,0.87,3.96,1.09,-3.68,-4.06,1.12,-1.37,1.48,-4.01,-1.21,0.21,-3.40,6.97,11.46,-17.62
NetDebt,9957524000000,11041862000000,10913804000000,12841577000000,,14836554000000,16721648000000,18655350000000,,21723895000000,25791087000000,25383316000000,,33293236000000,36066197000000,34018922000000,,32739523000000,30830269000000,35274112000000,33622846000000,34904460000000,35169714000000,37703799000000,40876426000000,40370636000000,38506053000000,39299428000000,38517813000000,38038942000000,38848754000000,40542536000000,40175518000000,39149158000000,40210057000000,41352843000000,41123892000000,41695948000000,45329093000000,45874468000000,43971588000000,43202737000000,42246387000000,43463937000000,42076662000000,42372893000000,42074875000000,41885804000000,42117293000000,41690594000000,42445434000000,44128611000000,44717612000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,-88.71,-8.24,,,,147.34,178.33,117.99,,-5.78,-3.45,0.13,,73.84,122.20,223.04,,681.41,164.47,34.32,,-83.53,-68.09,-57.65,-18.92,-14.96,-13.12,-6.55,-6.20,-4.76,0.29,-3.58,-5.95,-9.35,-12.64,-14.82,-16.74,-12.20,-0.52,3.56,7.80,25.29,14.18,-7.00,-6.64,-28.17,-28.88,1.56,-2.68,1.54,3.31,-11.34,-5.86
NetDebtEBITDA_sy,-32.51,10.33,,,,32.73,36.49,21.67,,3.96,8.22,-7.17,,66.25,70.27,25.92,,-7.01,16.33,72.37,,-13.30,-28.79,-37.85,-39.71,-8.62,-13.42,11.40,-17.09,4.50,11.78,8.78,-2.47,-8.72,-2.84,-9.29,-5.46,8.25,19.83,31.04,31.39,43.15,-5.51,-23.58,-18.71,-31.59,-8.46,14.08,-0.37,5.86,6.40,-9.08,5.61
NetDebtEBITDA_qq,,,-4.06,21.29,,,7.97,-5.00,,,10.64,-1.48,,,41.42,43.23,,,-52.14,-27.25,-48.68,-7.84,-7.27,-3.43,-1.75,-3.34,-5.27,3.88,-1.39,-1.85,-0.24,-0.14,-3.81,-5.40,-3.86,-2.63,-5.98,-0.24,8.93,1.36,-2.14,15.95,-0.73,-17.43,-1.76,-10.79,-1.72,17.91,-5.87,-6.92,,1.19,-0.05
NetDebtEBITDA_sq,,,-15.65,16.55,,,-13.27,3.90,,,-9.71,-10.89,,,-7.53,-34.10,,,15.68,-2.35,47.65,-48.02,-4.99,-14.76,43.23,-21.22,-9.99,9.67,6.60,-0.69,-3.72,6.73,-4.43,-7.06,2.49,-0.36,-0.39,6.42,13.45,8.96,-0.13,15.95,-25.11,-11.88,6.25,-2.43,0.21,9.82,-7.21,3.67,,-6.16,7.78
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,-20.69,8.41,,,,-4.23,-8.33,-12.73,-7.52,-10.15,-7.58,-4.89,-6.06,-8.20,-10.41,-15.73,-22.56,-18.95,-9.58,-2.46,-2.14,-0.73,-5.12,-3.01,-2.79,-0.99,2.89,3.60,8.25,11.46,7.56,2.75,-6.24,-13.97,-15.65,-14.45,-9.36,-7.01,-7.93,-11.99,-15.76,-15.50,-11.82,-5.73,-1.61,1.65,3.64,5.09,6.89,8.46,7.83,5.00,2.61
RN_sy,-5.61,6.71,,,,-4.22,-3.84,-2.96,-5.92,-8.23,-3.91,4.65,10.37,17.30,22.02,-6.14,-13.64,-14.36,-20.14,-8.35,0.36,2.30,0.64,3.90,-0.04,-1.10,0.45,0.41,-0.93,1.43,-4.26,-8.42,-14.54,-20.47,-18.66,-15.99,-11.13,-7.40,-8.59,-11.71,-16.67,-18.14,-14.94,-11.14,-4.89,-2.04,-0.07,1.19,1.64,2.53,3.41,3.02,-1.83
RN_qq,,,-4.08,-0.49,2.63,-2.24,-8.18,-5.26,8.75,-5.02,-5.56,-2.51,7.42,-7.18,-7.84,-8.29,-1.29,-2.85,2.82,-1.07,-0.96,-1.46,-1.73,1.13,-0.74,0.37,2.12,1.83,3.71,3.35,-1.45,-2.72,-5.36,-5.17,-3.38,-1.34,0.27,-2.72,-4.33,-5.69,-4.02,-2.42,-0.17,0.83,0.16,0.82,1.79,2.24,1.88,2.30,1.20,-0.44,-0.45
RN_sq,,,-2.55,-0.49,2.63,-3.76,-2.16,0.42,-0.51,-6.12,2.45,9.37,4.93,-0.23,6.56,-15.87,-3.45,-1.07,-0.63,-3.45,5.73,0.84,-2.25,-0.32,1.72,-0.22,-0.71,-0.36,0.36,2.15,-6.28,-4.69,-6.35,-4.94,-4.14,-1.56,-0.94,-0.95,-5.37,-4.92,-6.50,-2.70,-1.68,-0.67,0.07,0.22,0.30,0.59,0.52,1.10,1.16,0.22,-4.22
CRN,3100000,2861000,2981000,2998000,2920000,2986000,3254000,3435000,3158000,3324000,3518000,3611000,3359000,3622000,3928000,4283000,4339000,4469000,4347000,4392000,4435000,4500000,4580000,4529000,4562000,4543000,4452000,4372000,4212000,4078000,4140000,4253000,4498000,4740000,4903000,4975000,4956000,5098000,5325000,5646000,5891000,6028000,6045000,5991000,5980000,5934000,5832000,5702000,5598000,5475000,5411000,5428000,5455000
CRN_yy,26.07,-7.71,,,,4.37,9.16,14.58,8.15,11.32,8.11,5.12,6.36,8.97,11.65,18.61,29.18,23.38,10.67,2.54,2.21,0.69,5.36,3.12,2.86,0.96,-2.79,-3.47,-7.67,-10.24,-7.01,-2.72,6.79,16.23,18.43,16.98,10.18,7.55,8.61,13.49,18.87,18.24,13.52,6.11,1.51,-1.56,-3.52,-4.82,-6.39,-7.74,-7.22,-4.81,-2.55
CRN_sy,4.39,-6.26,,,,4.40,4.04,3.04,6.27,8.97,4.03,-4.50,-9.41,-14.76,-18.04,6.58,15.80,16.80,25.26,9.13,-0.34,-2.23,-0.63,-3.77,0.08,1.09,-0.44,-0.23,1.02,-1.44,4.45,9.05,16.97,25.76,22.94,18.99,12.58,7.99,9.29,13.29,19.93,22.19,17.68,12.66,5.17,2.18,0.12,-1.26,-1.65,-2.44,-3.27,-2.95,1.83
CRN_qq,,,4.19,0.57,-2.60,2.26,8.98,5.56,-8.06,5.26,5.84,2.64,-6.98,7.83,8.45,9.04,1.31,3.00,-2.73,1.04,0.98,1.47,1.78,-1.11,0.73,-0.42,-2.00,-1.80,-3.66,-3.18,1.52,2.73,5.76,5.38,3.44,1.47,-0.38,2.87,4.45,6.03,4.34,2.33,0.28,-0.89,-0.18,-0.77,-1.72,-2.23,-1.82,-2.20,-1.17,0.31,0.50
CRN_sq,,,2.60,0.55,-2.60,3.90,2.24,-0.42,0.45,6.54,-2.39,-8.58,-4.71,0.25,-6.14,18.87,3.53,1.12,0.65,3.56,-5.45,-0.80,2.30,0.29,-1.67,0.20,0.75,0.50,-0.44,-2.24,6.78,4.92,6.79,5.11,4.39,1.54,1.04,0.82,5.65,5.26,6.96,2.72,1.76,0.77,-0.15,-0.20,-0.29,-0.62,-0.55,-1.00,-1.14,-0.30,4.35
CPZ,5188000,4719000,4800000,4781000,4656000,4550000,4617000,4540000,4175000,4189000,4224000,4249000,3952000,4335000,4738000,5179000,5246000,5364000,5275000,5182000,5155000,5116000,5067000,4987000,4921000,4824000,4740000,4663000,4600000,4556000,4738000,4959000,5315000,5642000,5787000,5875000,5859000,6016000,6264000,6734000,7035000,7271000,7390000,7293000,7365000,7384000,7327000,7282000,7209000,7120000,7134000,7119000,7104000
CPZ_yy,27.88,-9.04,,,,-3.58,-3.81,-5.04,-10.33,-7.93,-8.51,-6.41,-5.34,3.49,12.17,21.89,32.74,23.74,11.33,0.06,-1.73,-4.62,-3.94,-3.76,-4.54,-5.71,-6.45,-6.50,-6.52,-5.56,-0.04,6.35,15.54,23.84,22.14,18.47,10.24,6.63,8.24,14.62,20.07,20.86,17.98,8.30,4.69,1.55,-0.85,-0.15,-2.12,-3.58,-2.63,-2.24,-1.46
CPZ_sy,13.92,-10.44,,,,4.32,0.14,2.71,-4.24,-4.76,-8.51,-7.78,-5.34,-2.85,5.07,10.70,19.71,23.85,-0.99,10.23,-6.98,-15.04,15.32,-0.77,12.51,1.08,-15.16,-14.17,-14.09,-7.08,2.40,6.60,17.03,20.24,22.74,19.44,13.44,14.05,10.18,14.41,17.06,19.21,15.88,9.27,3.49,1.85,-0.62,-1.62,0.70,-1.54,-0.02,1.34,3.11
CPZ_qq,,,1.72,-0.40,-2.61,-2.28,1.47,-1.67,-8.04,0.34,0.84,0.59,-6.99,9.69,9.30,9.31,1.29,2.25,-1.66,-1.76,-0.52,-0.76,-0.96,-1.58,-1.32,-1.97,-1.74,-1.62,-1.35,-0.96,3.99,4.66,7.18,6.15,2.57,1.52,-0.27,2.68,4.12,7.50,4.47,3.35,1.64,-1.31,0.99,0.26,-0.77,-0.61,-1.00,-1.23,0.20,-0.21,-0.21
CPZ_sq,,,5.99,-4.13,-1.36,4.08,1.74,-1.67,-8.04,3.52,-2.27,-0.88,-5.61,6.25,5.69,4.44,2.07,9.92,-15.51,16.27,-13.86,0.40,14.68,0.05,-2.33,-9.81,-3.74,1.21,-2.23,-2.44,6.07,5.36,7.34,0.23,8.28,2.53,1.95,0.77,4.60,6.47,4.31,2.62,1.69,0.39,-1.21,0.99,-0.77,-0.63,1.13,-1.26,0.76,0.72,2.90
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,-23.15,9.78,,,,4.31,6.65,7.29,13.64,10.06,10.25,7.74,6.50,-1.88,-9.55,-16.65,-23.36,-18.62,-10.69,-1.82,-0.31,2.04,2.18,2.93,3.99,5.99,6.85,6.59,6.65,5.65,-0.14,-5.76,-13.30,-19.20,-18.26,-15.95,-9.74,-6.62,-7.68,-12.77,-16.64,-17.09,-15.50,-8.33,-5.31,-2.63,,-0.44,1.57,3.15,2.24,1.78,1.10
RM_sy,-12.70,3.80,,,,2.25,5.09,5.60,13.31,1.03,7.06,5.16,5.88,6.07,-6.86,-11.63,-20.90,-17.35,-2.78,-4.24,5.22,5.60,-6.14,0.31,-4.61,6.33,10.88,10.73,9.67,3.46,-1.51,-5.57,-12.68,-17.00,-17.49,-16.08,-12.19,-10.81,-9.80,-14.14,-16.00,-12.93,-11.42,-5.15,0.11,-1.35,,0.32,-1.26,-1.05,-0.42,-0.74,-2.45
RM_qq,,,-2.73,1.33,2.62,3.12,-0.55,1.94,8.70,-0.12,-0.38,-0.38,7.44,-7.98,-8.16,-8.19,-1.21,-2.30,0.78,0.93,0.31,,0.92,1.67,1.35,1.92,1.74,1.42,1.40,0.97,-3.84,-4.28,-6.71,-5.91,-2.72,-1.57,0.18,-2.65,-3.82,-6.99,-4.27,-3.18,-1.97,0.89,-1.11,-0.45,0.68,0.45,0.89,1.10,-0.22,,0.22
RM_sq,,,-3.24,1.46,1.29,2.83,-0.55,1.94,8.70,-8.31,5.39,0.13,9.43,-8.15,-7.46,-5.00,-2.05,-4.03,8.86,-6.43,7.63,,-3.24,,2.36,7.36,0.90,-0.14,1.37,1.29,-3.95,-4.25,-6.26,-3.73,-4.52,-2.62,-1.91,-2.21,-3.44,-7.30,-4.04,1.37,-1.77,-0.74,1.28,-0.11,-0.84,,-0.32,0.11,-0.21,,-2.03
