,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
ROA_yy,-51.72,-100.44,,,,10072.00,,-21.98,,-39.35,-52.81,-70.77,,-267.46,-318.88,-331.73,16.63,65.64,95.88,39.73,-37.16,105.29,211.34,219.97,318.13,1828.26,221.30,-267.14,-230.14,-219.73,-63.40,243.78,273.89,405.74,2111.02,48.24,-11.42,-73.85,-55.27,-47.48,-77.95,93.29,3.98,-43.17,206.61,-77.64,-73.81,-7.56,-29.78,251.77,59.65,-112.41,-292.23
ROA_sy,-74.30,286.79,,,,52.59,,-20.76,,-61.56,-68.02,-95.26,,-59.84,-82.56,-119.28,38.80,-8.75,134.53,975.00,123.36,170.96,60.43,368.57,-147.95,-40.95,7.46,-40.85,471.95,3.77,-25.62,47.68,-35.41,22.11,34.21,-2.09,202.54,-11.62,16.58,,-48.83,-48.93,-85.63,-78.61,-12.13,-51.80,55.32,206.67,20.15,49.07,101.37,-140.76,-518.94
ROA_qq,,,,,,,-8.62,-37.53,,,-28.90,-61.30,-205.53,-476.77,7.07,59.03,62.03,-137.70,88.85,-498.97,13.60,109.16,134.78,545.37,57.10,-19.00,-60.88,-435.73,-22.32,25.47,111.96,1218.90,47.94,31.03,-13.52,-11.57,-11.60,-61.32,47.94,3.82,-62.88,239.05,-20.41,-43.26,100.27,-75.27,-6.81,100.29,52.12,23.90,-57.71,-115.57,-2256.47
ROA_sq,,,,,,,-3.82,-29.70,,,-19.98,-89.59,-1540.96,133.44,-65.25,-111.51,-4475.00,149.86,-10.68,-57.06,22.14,478.36,-47.12,25.43,-112.50,812.20,-3.77,-30.96,-21.39,98.69,-31.02,37.08,-65.62,275.63,-24.19,,6.24,9.73,,-14.22,-45.63,9.51,-71.86,27.66,123.33,-39.93,-9.32,152.05,-12.50,-25.47,22.50,-151.02,-799.33
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,104.42,-567.28,,,,84.99,63.33,-128.47,115.56,212.58,162.66,80.45,-386.35,-1172.12,-1827.71,-1411.06,-442.02,23.23,78.01,71.58,83.89,78.62,56.75,14.82,54.81,-41.89,-148.57,-54.90,-784.77,-48.88,151.70,175.49,138.99,182.99,53.51,20.79,7.35,-31.79,-11.19,-13.06,-39.38,36.64,0.95,-35.18,27.59,-64.39,-53.50,16.08,1.73,142.52,-20.50,-106.67,-324.90
OPM_sy,274.90,-15.87,,,,48.52,165.96,88.22,-9.95,360.33,-67.03,-117.87,-99.25,-48.35,117.33,617.51,3362.50,-104.73,-107.18,-101.43,-95.19,937.69,122.22,-272.73,14362.50,-105.88,8155.00,6704.88,-5.58,5571.88,203.45,15.47,-79.95,4.20,-48.82,-44.34,206.39,63.44,93.37,-39.50,-39.25,-44.18,-59.66,5.89,99.95,-47.61,-32.45,-62.06,-64.22,-13.65,-30.27,-95.86,-873.94
OPM_qq,,,32.79,67.03,-252.16,80.77,-64.20,-105.43,123.98,39.20,-8.62,-164.09,-251.26,-421.18,-47.26,43.95,-26.00,26.18,57.82,27.55,28.58,2.07,14.65,-42.69,62.11,-207.46,-49.52,11.08,-116.45,48.26,151.92,29.84,11.79,10.13,-3.96,2.16,-0.65,-30.02,25.04,0.01,-30.72,57.72,-7.63,-35.78,36.37,-55.98,20.63,60.29,19.52,4.94,-60.46,-113.45,-3929.71
OPM_sq,,,-440.56,133.28,300.79,-67.31,51.25,-5.03,91.76,67.12,-89.17,-151.47,108.08,11362.50,-54.42,22.57,-45.93,-115.64,30.77,75.56,281.82,2622.50,-98.16,-510.00,7154.88,-101.11,2679.69,228.04,0.85,-35.88,43.06,24.83,-82.49,233.24,-29.73,35.76,-3.62,77.76,-16.87,-57.52,-3.23,63.35,-39.92,11.50,82.74,-57.20,-22.53,-37.38,72.34,3.29,-37.45,-96.28,-32340.00
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,-95.71,-126.08,,,,12784.56,1365.68,22.49,-72.95,-54.95,-80.46,-92.51,-127.37,-470.76,-977.05,-1299.48,-263.49,75.63,98.63,78.77,63.15,102.41,164.81,166.01,181.00,785.34,139.62,-201.87,-348.01,-295.79,-87.27,144.73,121.86,127.56,666.96,-28.22,-32.84,-30.89,-9.58,-2.64,-24.31,28.70,6.20,-27.03,27.30,-55.62,-61.24,6.45,-1.52,98.98,-7.11,-104.63,-311.10
ROS_sy,-87.16,108.75,,,,31.48,157.79,122.66,82.07,169.62,-81.16,-117.50,-88.04,-49.64,322.61,166.44,-200.84,-80.35,294.48,1018.23,1708.33,923.41,-2.25,18.96,26.24,4.62,-3.90,-23.84,-21.34,-22.87,-30.21,19.97,-3.91,12.40,-14.90,-55.58,-40.56,-60.90,-41.79,-44.43,-82.28,7.59,-96.48,-58.07,195.88,-19.68,1418.52,130.02,4.53,-10.26,57.20,-99.28,-882.33
ROS_qq,,,-1118.96,931.34,59.89,-21.71,21.63,-19.54,-64.69,30.37,-47.24,-69.15,-228.97,-1666.27,-24.81,57.81,60.92,-18.40,92.98,-553.03,32.15,107.74,88.94,565.04,-16.74,-15.38,-48.86,-382.73,-102.71,33.19,103.32,893.64,-0.92,-15.77,-7.51,-7.00,-7.31,-13.32,21.01,0.13,-27.93,47.39,-0.15,-31.20,25.73,-48.62,-12.79,88.94,16.30,3.82,-59.29,-109.43,-5197.32
ROS_sq,,,-322.33,157.06,-26.30,40.62,-2.28,119.84,-39.73,108.24,-93.17,-304.24,141.18,776.89,-42.69,-67.89,-162.50,270.83,1050.73,-8.99,-10.11,8.70,9.91,10.75,-4.60,-9.91,0.96,-12.23,-1.47,-11.66,-8.65,50.89,-21.08,3.34,-30.85,-21.24,5.60,-32.02,2.96,-24.80,-66.32,312.63,-96.63,794.44,137.68,12.02,-36.24,35.49,8.01,-3.83,11.70,-99.38,-117450.00
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,104.58,-616.51,,,,-5.20,-50.39,-483.23,59.94,115.98,115.19,108.79,86.17,-1056.15,-1708.51,-1912.02,-5806.33,32.87,84.72,83.25,88.79,72.76,34.85,4.55,54.76,21.67,-53.96,12.12,-482.59,-178.16,183.25,232.66,160.79,180.96,57.86,23.51,9.01,-31.55,-10.96,-12.86,-39.02,36.42,0.96,-35.02,27.15,-64.46,-53.62,15.56,1.52,142.57,-20.48,-106.67,-324.93
RS_sy,253.11,-3.11,,,,100.25,116.57,-63.92,-273.51,138.96,242.35,138.04,-55.84,-27.81,-2.98,374.89,149.38,-44.67,-111.52,-108.46,-166.93,-2.84,-313.33,-561.36,-12.79,-173.67,-15.16,-125.95,119.59,187.73,615.55,429.13,3040.79,461.32,-57.89,-49.58,-29.28,105.43,119.10,-18.33,9.12,11.46,-71.38,101.80,102.33,-36.82,108.74,-59.40,-70.03,-15.23,-23.31,-82.12,-932.95
RS_qq,,,32.76,64.61,-231.35,-33.40,3.87,-37.27,77.24,153.22,-8.62,-20.62,-135.83,-3578.98,-53.73,10.58,-16.78,58.18,65.00,2.01,21.81,-1.59,16.29,-43.55,62.94,-75.89,-64.55,18.06,-145.66,16.02,149.25,30.58,12.57,11.84,-3.98,2.16,-0.65,-29.77,24.90,-0.01,-30.48,57.12,-7.57,-35.64,36.05,-56.09,20.64,60.34,19.52,4.93,-60.45,-113.45,-3930.24
RS_sq,,,-684.20,110.78,50.98,110.65,-51.66,-76.53,-826.09,390.12,-30.75,-83.68,-575.34,234.39,-6.93,-20.12,-50.58,50.58,-119.38,41.33,-290.91,318.60,-182.45,6.13,33.33,-42.78,-28.88,-84.17,105.78,539.47,657.41,17.58,-44.85,14.29,-43.18,40.77,-22.64,231.99,-39.40,-47.53,3.37,239.09,-84.44,269.96,3.64,5.88,-48.58,-28.04,-23.49,199.46,-53.48,-83.23,-3664.75
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,-95.95,-120.89,,,,14789.23,1561.80,9.78,-67.02,-49.16,-78.02,-90.61,-122.32,-453.00,-915.31,-1013.96,-97.51,79.43,100.46,76.93,12.48,105.84,52.93,164.42,163.11,281.70,185.43,-202.87,-347.46,-313.96,-98.51,139.47,120.71,129.85,7455.46,-5.21,-4.48,-34.94,-16.05,-12.60,-38.94,35.48,0.73,-34.94,27.39,-63.71,-53.06,15.63,1.47,137.75,-21.43,-105.92,-323.25
GPM_sy,-72.74,10.32,,,,24.43,130.98,82.03,131.26,191.16,-46.20,-98.74,-64.70,-51.75,33.98,1160.38,-98.78,14.43,226.45,438.32,35233.33,121.61,23.68,67.74,38.02,-19.39,0.91,-17.54,-24.01,-15.19,-45.15,-3.88,-11.47,-3.35,14.48,-40.08,-10.24,-52.68,-38.38,-29.70,-111.38,-11.80,-130.89,-87.59,424.13,-5.67,298.22,396.00,17.34,-14.87,,-74.68,-896.93
GPM_qq,,,-1159.73,1152.77,36.23,-18.69,25.36,-20.94,-59.07,25.33,-45.79,-66.23,-197.31,-1881.72,-25.20,62.15,78.97,-106.41,102.79,-2004.43,20.23,113.78,-26.97,702.25,-21.86,-16.62,-45.39,-389.13,-87.97,27.91,100.38,7548.74,-1.38,3.91,-3.60,-4.04,-0.63,-29.23,24.39,-0.09,-30.58,57.04,-7.52,-35.47,35.94,-55.27,19.64,58.95,19.28,4.80,-60.46,-111.98,-4396.13
GPM_sq,,,-542.64,137.44,-48.15,44.80,10.22,119.95,-34.12,82.31,-79.63,-94.87,1752.83,149.19,-43.44,-51.73,-98.20,23233.33,61.36,-20.41,17.91,46.34,-9.94,7.95,-2.98,-14.52,12.73,-11.79,-10.60,-4.61,-27.09,54.57,-17.65,4.14,-13.63,-19.09,23.35,-45.10,12.47,-7.70,-119.96,525.62,-139.39,137.09,421.20,23.87,-17.22,-7.19,23.31,-10.14,-2.77,-76.50,-3980.57
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-47.85,41.34,,,,35.67,23.82,9.08,4.35,,,,,,,,,,,,,,,,,,,,,,-0.40,-0.63,-2.13,-1.25,-3.43,-1.51,-0.04,-7.39,2.38,-1.51,-1.98,9.33,1.28,2.61,3.44,-0.37,0.30,1.93,1.36,-0.09,-19.76,-42.60,-114.02
RBS_sy,-64.25,6.30,,,,-6.55,73.17,-61.69,-55.18,,,,,,,,,,,,,,,,,,,,,,50.96,45.56,35.00,8.74,-1.90,-21.20,-5.28,48.75,35.86,22.17,27.27,-1.70,-4.10,0.10,-23.30,2.05,-0.48,-5.81,-16.91,5.87,11.27,-7.08,-135.01
RBS_qq,,,9.56,13.52,4.53,4.35,,,,,,,,,,,,,,,,,,,,,,,,,-0.40,-0.23,-1.51,0.90,-2.60,1.76,-0.04,-6.52,7.68,-2.11,-0.52,4.27,-0.25,-0.82,0.28,0.42,0.42,0.79,-0.28,-1.01,-19.35,-27.90,-124.36
RBS_sq,,,-43.55,413.18,12.25,-71.26,,,,,,,,,,,,,,,,,,,,,,,,,6.88,31.19,0.51,-22.84,-3.57,5.38,20.80,21.17,-11.93,-5.24,25.85,-6.41,-14.08,-1.09,-3.57,24.52,-16.21,-6.39,-14.93,58.65,-11.93,-21.82,-132.05
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,149.65,-107.99,,,,88.27,,-44.44,,250.00,251.02,23.08,,-588.33,-533.78,-191.67,-24.42,-8.19,33.96,19.43,40.19,53.00,25.94,-54.61,-21.88,-208.05,-234.39,-154.13,-364.10,8.93,249.14,342.96,410.22,1020.57,341.38,149.33,41.59,-74.19,-56.08,-53.10,-82.33,105.24,-1.12,-49.49,207.12,-82.04,-68.62,0.75,-27.46,328.42,36.73,-117.85,-304.79
ROPA_sy,2855.56,-38.51,,,,39.34,,-81.41,,-56.76,-82.06,-72.54,,33.06,-71.55,-352.99,55.83,-107.57,-229.85,43.58,116.12,272.97,85.06,25.75,-760.87,-200.00,438.46,366.13,153.51,735.94,937.50,88.79,-64.34,-23.96,-12.49,2.41,627.59,17.61,-23.15,-13.64,-12.80,-41.48,-49.19,-29.95,-15.04,5.63,25.00,-116.06,-33.90,-8.00,1.03,-77.42,-594.19
ROPA_qq,,,,,,,-22.50,-59.18,,,23.33,-181.08,-186.67,-70.35,-9.56,45.48,-22.29,-48.13,33.12,33.49,9.22,-16.41,-5.37,-38.85,28.44,-194.23,-14.38,-5.52,-30.69,42.27,287.32,71.90,66.86,71.33,-10.19,-2.89,-5.24,-68.77,52.87,3.69,-64.29,262.63,-26.35,-47.04,117.11,-78.79,28.69,70.06,56.30,25.24,-58.93,-122.20,-1693.01
ROPA_sq,,,,,,,54.47,-83.78,,,-35.92,-75.16,-928.21,200.93,-86.30,-320.90,-44.59,82.71,-135.14,4.02,141.32,85.51,-120.31,-376.92,-267.74,71.93,168.75,275.00,-26.06,233.61,12.16,-31.76,-86.04,611.49,29.08,-20.15,-0.78,15.01,-15.66,-10.26,0.18,-22.83,-26.76,23.72,21.50,-4.05,-13.33,-115.90,600.00,33.55,-4.83,-127.92,-1292.73
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,295.13,-97.62,,,,1973.70,-4498.56,234.64,90.45,-219.64,28.93,-117.66,-3.56,327.87,294.14,197.99,-1772.66,-176.09,-112.40,-252.71,88.80,94.92,379.64,63.59,25.84,-1086.14,-132.07,-172.77,349.10,329.01,331.86,4446.45,1639.05,-440.86,-731.19,486.41,-109.74,52.37,31.53,-100.68,59.85,826.60,-276.08,3262.68,32571.85,-102.51,38.13,-109.27,-102.07,-768.52,98.68,101.04,109.64
ZNPO_sy,410.85,54.57,,,,4.34,11.42,120.01,100.90,-94.36,-59.96,-48.32,152.01,1125.31,154.56,329.33,105.87,-115.10,-154.05,-82.78,-193.38,203.39,199.43,328.16,370.82,418.21,-99.46,-92.18,-71.52,-4.20,17994.74,709.59,156.61,-58.69,39.89,89.99,-29.76,48.28,-56.32,-87.11,-94.27,59.58,21.61,168.37,1855.52,-130.60,-119.69,-151.07,-62.41,19.22,-103.38,151.63,188.91
ZNPO_qq,,,-196.37,-6103.95,-140.16,114.44,-313.70,281.64,-117.04,-80.92,-26.94,54.87,0.09,498.11,8.15,-77.22,-2009.42,83.82,82.38,-180.53,-40.02,92.66,1070.23,-136.53,-185.19,-17.36,73.77,-210.66,360.45,7.89,-73.44,5723.73,4.21,-121.15,50.82,5510.59,-101.73,-3.41,29.30,45.99,-1.66,1971.65,-136.59,554.19,943.81,-100.14,-800.87,31.96,-133.52,39.32,98.63,153.67,2056.99
ZNPO_sq,,,-29.42,-71.22,-2777.59,119.18,-24.64,-43.16,-89.00,19.80,434.73,-26.64,-46.37,482.50,11.09,23.72,-74.29,-142.73,-297.63,139.42,-239.42,147.31,282.39,69.76,-11.82,-9.47,-99.60,2342.11,221.34,204.49,-24.27,9.26,1.85,-50.98,156.44,48.39,-62.34,3.48,-24.45,-56.21,-83.26,2781.82,-42.43,-3.37,21.97,-145.09,62.96,-150.70,189.77,-196.91,6.75,163.64,402.38
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_qq,,,-49.63,-30.39,190.47,,,,,,,,,,,,,,,,128.07,-172.70,,,,,,,,,,,,,,,-179.61,,,,,,,,,,,,,,,,
ZFI_sq,,,-49.63,22.94,54.19,,,,,,,,,,,,,,,,6.55,10.70,,,,,,,,,,,,,,,712.40,,,,,,,,,,,,,,,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,15.77,2166.76,,,,-69.65,,-41.77,,-13.43,-22.37,-17.51,,8.46,42.80,-1.45,-24.07,-11.30,-16.01,70.10,0.61,4.80,-10.82,-45.32,-19.89,-39.29,-38.17,-41.09,-29.07,-40.43,23.85,52.45,52.75,88.21,11.92,21.48,2.53,-26.40,-32.08,-43.86,-32.33,32.70,5.07,36.39,17.93,-15.49,16.38,-13.83,6.94,9.94,44.25,1.97,-5.63
DTAR_sy,-21.28,-2.57,,,,14.03,,-44.60,,-22.88,-9.77,38.75,,-9.65,-0.11,-22.70,-34.98,-3.10,-20.30,26.41,-5.86,-27.44,0.70,-5.85,-36.43,84.42,32.56,9.65,81.31,-4.20,1.29,4.34,28.85,-13.67,-2.13,-3.79,-5.34,3.49,-14.10,1.22,-2.97,8.21,-13.26,-21.35,10.38,-5.22,49.02,45.96,7.88,17.45,5.03,14.44,-3.18
DTAR_qq,,,,,,,-14.30,12.15,,,-23.15,19.17,19.33,-0.75,1.18,-17.76,-8.06,15.93,-4.18,66.55,-45.62,20.77,-18.47,2.11,-20.33,-8.48,-16.97,-2.70,-4.07,-23.14,72.65,19.77,-3.88,-5.30,2.67,30.00,-18.88,-32.02,-5.25,7.46,-2.22,33.30,-24.98,39.49,-15.46,-4.48,3.31,3.28,4.92,-1.80,35.56,-26.99,-2.90
DTAR_sq,,,,,,,-15.49,-33.96,,,-1.12,1.55,13.72,-20.88,9.32,-21.42,-4.34,17.91,-10.08,24.64,-28.76,-9.11,24.78,16.53,-51.90,163.69,-10.31,-3.60,-20.47,39.33,-5.17,-0.70,-1.79,-6.65,7.51,-2.39,-3.37,2.06,-10.76,15.01,-7.37,13.83,-28.47,4.28,30.01,-2.27,12.47,2.14,-3.91,6.41,0.57,11.29,-18.70
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,16.16,12891.60,,,,-93.18,,-55.17,,-17.17,-26.87,-21.88,,11.08,56.36,-1.84,-29.44,-14.29,-20.08,105.58,0.81,6.12,-13.16,-55.43,-24.00,-45.35,-42.95,-46.11,-31.76,-43.95,27.60,62.74,62.61,103.70,14.17,26.80,2.97,-29.65,-35.86,-49.42,-36.31,38.36,5.74,43.05,20.49,-17.71,18.70,-15.52,9.27,11.61,55.25,1.76,-7.44
CG_sy,-60.62,41.27,,,,24.83,,-59.19,,-33.29,-13.33,66.06,,-18.05,-20.13,-44.54,12.49,-30.92,-23.48,44.29,-5.61,-5.68,29.92,-36.78,-44.01,127.74,36.13,56.87,122.20,19.41,2.05,30.04,46.37,-25.23,2.74,3.01,-10.85,-5.09,-19.47,-14.34,-12.80,7.72,-20.42,-21.86,13.79,-23.95,15.60,73.70,21.96,56.56,90.21,16.83,37.54
CG_qq,,,,,,,-18.27,16.04,,,-27.84,23.97,25.41,-0.99,1.58,-22.17,-9.85,20.27,-5.29,100.20,-55.79,26.60,-22.50,2.74,-24.61,-8.96,-19.09,-2.96,-4.53,-25.22,84.18,23.76,-4.61,-6.32,3.23,37.45,-22.53,-36.00,-5.88,8.39,-2.45,39.03,-28.07,46.64,-17.84,-5.04,3.75,4.37,6.27,-3.01,44.32,-31.59,-3.34
CG_sq,,,,,,,-24.75,-44.86,,,-2.22,5.64,-44.61,43.23,-4.70,-26.64,12.33,-12.04,5.56,38.34,-26.51,-12.10,45.39,-32.68,-34.92,257.53,-13.09,-22.43,-7.81,92.14,-25.73,-1.15,3.76,-1.85,2.06,-0.88,-10.20,4.49,-13.41,5.44,-8.58,29.07,-36.04,3.53,33.13,-13.74,-2.77,55.56,-6.52,10.74,18.13,-4.45,10.05
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,95777.14,,,,-99.06,,-71.03,,419.37,50.15,52.59,,30.68,47.36,33.16,7.11,21.52,13.84,-62.82,-76.07,-79.56,-82.84,120.87,105.08,95.10,89.41,-52.81,-34.19,-38.61,-0.62,-28.64,5.21,45.44,25.50,97.16,64.24,10.49,14.14,11.98,0.42,24.66,4.10,7.16,15.93,5.49,17.27,-0.23,11.37,13.84,-43.39,9.63,-6.91
LDER_sy,,65.43,,,,-13.61,,-77.87,,56.64,61.69,197.26,,-39.46,-46.48,-60.80,-22.42,16.67,29.79,80.31,-55.65,-46.01,-1.03,118.97,32.36,488.32,182.66,16.22,63.96,-45.45,-40.80,-16.71,-32.17,-1.94,-12.04,-42.58,26.68,-14.00,-29.31,11.12,4.68,13.36,-9.99,30.14,40.09,-6.02,14.22,-28.70,-2.50,42.98,62.87,3.55,278.40
LDER_qq,,,,,,,212.06,1.93,,,-9.78,3.59,30.67,7.01,1.73,-6.39,5.11,21.40,-4.70,-69.43,-32.36,3.71,-19.96,293.41,-37.20,-1.33,-22.30,-1.99,-12.42,-7.96,25.79,-29.62,29.13,27.24,8.54,10.56,7.57,-14.41,12.13,8.46,-3.54,6.26,-6.36,11.65,4.35,-3.31,4.09,-5.00,16.48,-1.16,-48.24,83.96,-1.10
LDER_sq,,,,,,,26.10,-52.77,,,30.16,-13.16,26.94,-57.81,15.07,-36.39,151.22,-36.55,28.01,-11.64,-38.20,-22.76,134.65,95.51,-62.64,243.30,12.74,-19.62,-47.30,14.21,22.36,13.09,-57.08,65.12,9.75,-26.17,-5.32,12.09,-9.78,16.04,-10.80,21.39,-28.36,67.78,-3.98,-18.56,-12.93,4.73,31.30,19.42,-0.82,-33.42,379.83
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,-99.94,,,,7000.00,,-5.49,,-98.80,-58.76,-47.67,,3.45,-32.50,-53.33,-47.06,-36.67,-44.44,100.00,144.44,131.58,126.67,28.57,109.09,125.00,214.71,105.56,35.87,26.26,-25.23,-3.60,-47.20,-62.40,-53.75,-71.03,-56.06,82.98,70.27,54.84,596.55,89.53,174.60,227.08,-34.16,-16.56,-32.95,-50.96,-54.89,-60.29,-19.83,33.77,73.33
PZAT_sy,,-6.17,,,,-15.42,,64.44,,-26.26,-37.09,-48.58,,-9.62,-5.92,72.51,-1.80,8.89,95.17,12.16,-10.96,4.04,-77.44,-87.79,-14.33,-92.04,-82.34,-45.31,-71.18,108.84,36.04,-2.16,-29.53,-18.85,303.02,206.54,53.17,-16.83,-50.53,-78.52,-58.95,166.36,53.22,276.66,16.44,-81.82,-54.87,-72.13,-43.05,-0.44,-28.84,23.29,-93.92
PZAT_qq,,,,,,,-95.98,-11.34,,,37.93,12.50,-24.44,-11.76,-10.00,-22.22,-14.29,5.56,-21.05,180.00,4.76,,-22.73,58.82,70.37,7.61,8.08,3.74,12.61,,-36.00,33.75,-38.32,-28.79,-21.28,-16.22,-6.45,196.55,-26.74,-23.81,320.83,-19.31,6.13,-9.25,-15.29,2.26,-14.71,-33.62,-22.08,-10.00,72.22,10.75,0.97
PZAT_sq,,,,,,,12.18,36.60,,,-4.28,11.64,36.21,-37.91,-0.36,104.72,-22.46,-31.15,78.59,17.65,-38.45,,-61.27,-36.32,331.80,-92.52,-14.07,97.15,127.51,,-44.02,41.80,63.86,-37.60,177.99,7.85,-18.12,-66.12,65.35,-53.17,56.47,119.85,-4.88,15.11,-51.63,-65.66,136.07,-28.91,-1.16,-39.98,68.74,23.16,-95.13
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-64.89,,,,-54.09,,-83.16,,7.98,-28.03,46.02,,71.18,28.83,-5.90,7.07,15.61,24.44,27.81,-4.04,-27.78,-11.76,1215.33,5.48,2.69,-44.88,-96.84,-55.68,-38.48,-12.42,-14.71,-11.81,-22.02,-22.34,-12.45,-10.05,-4.83,-2.77,-0.51,-2.08,0.36,1.46,-8.62,-10.28,-9.42,-10.20,7.74,-1.28,-1.61,88.69,-2.05,7.85
PELDR_sy,,122.19,,,,-42.08,,-19.75,,-15.82,-31.14,-30.00,,12.28,30.13,0.06,-34.83,-13.81,-24.02,19.92,67.12,19.99,35.46,83.11,48.30,25.67,-7.34,-38.22,-38.90,25.24,16.33,0.20,13.21,-29.04,-23.35,-17.12,13.33,34.58,4.92,-1.38,-31.28,-35.86,17.17,18.58,14.72,20.45,25.58,10.55,17.46,-18.30,3.13,-20.83,764.63
PELDR_qq,,,,,,,93.62,-30.97,,,29.05,40.06,0.32,-5.59,-2.88,2.30,14.16,1.93,4.54,5.07,-14.29,-23.29,27.73,1466.24,-93.13,-25.32,-31.44,-10.28,-3.52,3.66,-2.40,-12.63,-0.24,-8.34,-2.80,-1.50,2.50,-3.02,-0.69,0.78,0.88,-0.60,0.41,-9.23,-0.96,0.35,-0.46,8.90,-9.25,0.01,90.91,-43.47,-0.08
PELDR_sq,,,,,,,-1.71,1.48,,,-19.60,3.17,32.72,2.00,-6.82,-20.67,-13.56,34.89,-17.85,25.21,20.46,-3.15,-7.26,69.26,-2.44,-17.94,-31.62,12.86,-3.52,68.21,-36.49,-2.78,9.01,5.43,-31.40,5.13,49.05,25.20,-46.52,-1.19,3.86,16.86,-2.30,,0.48,22.70,1.86,-11.97,6.77,-14.66,28.58,-32.42,1065.99
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-24.27,,,,5.33,,6.17,,17.91,10.95,10.66,,1.85,-3.08,4.78,8.84,7.43,7.65,-26.03,-13.53,-17.47,-14.15,33.15,10.78,16.44,12.31,1.11,0.65,2.40,-3.03,-8.31,-5.78,-5.14,-0.05,0.73,3.87,5.59,7.21,12.30,6.31,-1.87,-0.17,-3.85,-0.53,3.29,-0.22,1.97,-0.73,0.13,-12.01,1.33,1.03
TSF_sy,,5.69,,,,-8.42,,15.02,,19.32,3.10,,,-0.32,-0.19,5.44,-0.22,5.88,11.71,1.62,-0.40,8.39,-3.07,5.89,4.97,-6.83,0.86,-9.37,-7.50,-3.38,1.34,2.00,-5.43,13.95,-1.24,-0.06,7.62,-1.90,7.60,7.64,-3.27,-3.28,-0.69,-4.21,4.43,1.63,-4.20,-0.17,-3.67,-3.37,-5.10,-5.77,13.77
TSF_qq,,,,,,,11.61,-3.17,,,5.02,-3.42,-0.98,1.41,-0.06,4.41,2.86,0.10,0.14,-28.26,20.23,-4.46,4.17,11.27,0.03,0.43,0.47,0.18,-0.43,2.17,-4.85,-5.28,2.32,2.87,0.25,-4.54,5.51,4.58,1.78,-0.01,-0.11,-3.47,3.54,-3.69,3.34,0.24,0.02,-1.58,0.60,1.11,-12.11,13.34,0.30
TSF_sq,,,,,,,16.69,4.73,,,0.83,1.58,12.62,-13.58,0.97,7.30,6.57,-8.29,6.52,-2.39,4.45,-0.19,-4.74,6.63,3.55,-11.42,3.12,-4.18,5.68,-7.48,8.16,-3.55,-2.01,11.47,-6.25,-2.40,5.51,1.62,2.83,-2.36,-5.18,1.60,5.59,-5.83,3.37,-1.13,-0.47,-1.86,-0.25,-0.81,-2.26,-2.55,20.43
