,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
ROE_sy,636.09,-6.62,,,,-10.78,-16.26,-7.34,22.35,-1.95,-3.62,-0.12,-15.15,-27.22,-41.65,-52.56,18.96,-17.83,38.49,14.45,-50.03,-6.65,-8.01,37.45,54.02,79.79,49.78,48.14,3.61,-19.85,-50.54,-59.35,-42.84,-22.02,14.66,24.68,0.88,-28.41,-11.84,13.13,19.14,27.46,6.39,1.28,1.92,11.24,23.75,13.98,6.53,0.57,3.44,2.32,27.15
ROE_qq,,,2.51,-16.90,2.72,-4.31,-11.45,-18.29,6.77,40.80,2.76,44.95,11.02,-8.43,11.13,-6.00,2.11,4.23,-52.07,47.79,-24.91,-19.38,58.15,-47.96,52.32,25.52,4.60,0.92,8.78,6.46,-20.08,48.63,-25.50,-3.13,5.74,-35.26,15.42,-372.36,25.06,6.89,3.94,136.51,24.10,34.55,-17.21,-4.11,107.43,-4.17,11.87,-9.43,-53.43,-8.95,16.38
ROE_sq,,,-1.96,-9.48,-6.56,7.59,-7.98,0.15,23.38,-13.78,-9.54,3.80,4.81,-26.05,-27.47,-15.62,162.82,-48.92,22.25,-30.27,14.75,-4.57,20.47,4.19,28.59,11.40,0.36,3.05,-10.07,-13.83,-38.07,-15.31,26.48,17.55,-8.93,-7.91,2.34,-16.59,12.16,18.16,7.78,-10.77,-6.38,12.48,8.46,-2.60,4.15,3.60,1.37,-8.05,7.11,2.48,25.98
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,2477.36,-15.15,,,,-14.24,-28.99,-32.17,-31.68,6.54,21.33,130.19,136.45,44.66,59.36,10.24,7.50,24.28,-46.32,-19.21,-47.69,-59.19,23.65,-65.52,-35.61,-0.39,-22.79,103.96,57.26,48.32,11.11,49.74,13.90,-2.53,29.17,-49.59,-29.33,-260.23,-227.50,-299.86,-287.50,125.77,134.60,145.36,140.27,20.56,144.06,67.16,80.20,131.96,-49.74,-46.16,-31.53
ROA_sy,510.32,30.30,,,,-23.40,-11.47,-17.80,-1.35,25.86,8.36,1.03,-9.86,-54.40,-55.03,-57.58,-34.80,-33.71,-23.77,-19.59,-2.56,26.88,74.91,127.35,55.26,106.75,64.87,43.89,-6.32,-19.06,-49.46,-60.55,-43.09,-36.45,4.30,7.12,10.26,-21.57,-19.17,6.49,-2.49,36.25,34.98,43.40,13.17,9.50,-11.01,0.30,11.28,-18.33,-9.88,-0.91,51.12
ROA_qq,,,5.95,-18.49,4.70,-5.15,-12.27,-22.13,5.45,47.91,-0.09,47.73,8.32,-9.51,10.05,2.19,5.63,4.62,-52.47,53.81,-31.61,-18.38,44.02,-57.10,27.71,26.26,11.63,13.31,-1.53,19.09,-16.38,52.71,-25.10,1.91,10.81,-40.40,5.01,-331.06,11.82,6.58,1.49,131.75,18.40,22.49,-12.54,-4.95,139.68,-16.10,-5.71,22.35,-48.07,-10.13,19.90
ROA_sq,,,-17.76,0.24,-10.41,3.72,-4.95,-6.92,7.51,32.33,-18.17,-13.22,-4.08,-33.05,-19.30,-18.14,47.42,-31.93,-7.19,-13.65,78.63,-11.36,27.94,12.24,21.99,18.03,2.02,-2.05,-20.57,1.97,-36.29,-23.54,14.57,13.87,4.57,-21.48,17.93,-19.00,7.77,3.45,7.98,13.17,6.77,9.90,-14.78,9.50,-13.23,23.88,-5.45,-19.64,-4.25,36.20,44.20
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,839.37,-22.88,,,,-15.87,-27.36,-20.10,-35.86,7.11,31.75,64.42,88.72,19.54,21.69,1.77,9.94,18.06,-7.47,-19.98,-36.49,-41.03,-38.04,-29.32,-31.09,-24.64,-29.67,-28.04,-15.30,-2.12,12.50,-6.08,-18.96,-7.86,14.88,113.67,166.02,-455.44,-410.54,-287.54,-264.82,141.75,142.71,134.47,144.85,-9.77,-19.79,35.76,-8.22,-9.55,-15.42,-41.94,-11.27
OPM_sy,51.83,38.35,,,,3.37,0.21,10.23,3.67,-4.42,-16.21,-13.17,-20.30,-24.31,-17.92,-30.35,-45.55,-8.58,-29.43,-11.21,21.78,-21.30,37.28,39.96,63.41,60.40,39.95,45.64,-23.32,-38.60,-43.47,-57.64,-41.77,-16.82,-8.63,9.95,37.60,15.04,-3.15,3.16,-4.35,27.22,43.95,26.53,28.04,-4.38,-5.69,-0.33,-5.37,-3.00,-6.28,-11.99,30.83
OPM_qq,,,3.70,-14.47,10.05,-13.81,-10.47,-5.92,-11.66,43.92,10.13,17.42,1.40,-8.83,12.11,-1.80,9.53,-2.09,-12.14,-15.08,-13.06,-9.09,-7.68,-3.14,-15.24,-0.57,-13.85,-0.89,-0.23,14.90,-0.98,-17.26,-13.91,30.64,23.45,53.89,7.18,-274.55,-7.86,7.06,5.80,144.22,10.34,-25.00,22.57,-11.05,-1.91,26.95,-17.14,-12.35,-8.27,-12.86,26.65
OPM_sq,,,3.70,-14.47,10.05,5.90,0.53,-5.91,3.50,-2.36,-11.88,-2.50,-4.99,-7.28,-4.43,-17.26,-25.74,55.69,-26.23,4.09,1.86,0.61,28.69,6.12,18.93,-1.24,12.28,10.43,-37.38,-20.92,3.38,-17.26,-13.91,12.95,13.56,-0.43,7.74,-5.57,-4.39,6.05,-0.11,25.61,8.17,-6.78,1.09,-6.20,6.70,-1.49,-4.02,-3.84,3.09,-7.49,42.67
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,2160.47,-15.95,,,,-14.57,-23.33,-18.43,-25.23,19.34,29.05,71.28,67.48,-4.56,6.28,-10.33,-2.08,20.13,-42.25,-3.76,-39.77,-49.01,51.35,-60.19,-28.52,-16.02,-51.28,5.95,-12.81,1.47,-0.79,74.72,69.49,159.28,225.33,21.22,53.33,-272.86,-262.12,-348.28,-293.91,125.70,129.11,138.46,134.14,15.27,133.68,77.22,135.63,143.19,-62.50,-66.14,-64.11
ROS_sy,339.86,20.99,,,,-8.41,-15.94,-17.86,-28.34,14.35,11.85,20.09,-2.92,-40.53,-45.52,-51.92,-69.35,-33.97,-40.53,-43.67,58.86,-4.47,75.95,145.99,119.72,102.34,50.84,53.26,4.81,-31.98,-39.75,-53.76,-44.64,-26.37,-11.35,-2.76,6.88,-11.22,-8.33,20.66,8.04,40.52,60.88,31.11,13.40,23.28,-1.01,-13.66,0.84,-26.82,-12.54,-0.81,45.80
ROS_qq,,,4.41,-17.94,9.86,-9.23,-6.30,-12.69,0.70,44.87,1.32,15.88,-1.53,-17.45,12.83,-2.23,7.53,1.27,-45.76,62.93,-32.70,-14.26,60.99,-57.14,20.83,0.74,-6.60,-6.81,-0.56,17.23,-8.67,64.12,-3.54,79.33,14.59,-38.85,22.02,-302.17,-7.47,6.35,4.70,126.79,21.76,23.71,-15.42,-9.52,146.82,-6.18,12.46,-6.62,-61.94,-15.29,19.21
ROS_sq,,,2.23,-10.03,5.86,-5.94,-6.17,-12.08,-7.65,50.09,-8.22,-5.60,-25.34,-8.05,-15.93,-16.69,-52.41,98.10,-24.28,-21.10,34.22,19.12,39.46,10.31,19.89,9.70,3.97,12.08,-18.01,-28.81,-7.90,-13.98,-1.84,-5.31,10.89,-5.65,7.89,-21.35,14.50,24.19,-3.40,2.30,31.08,1.21,-16.45,11.22,5.26,-11.72,-2.42,-19.29,25.81,0.12,43.42
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,556.19,-28.04,,,,-21.83,-33.65,-18.86,-30.45,15.92,46.77,63.42,85.90,19.88,18.78,-0.28,5.08,19.90,-4.25,-17.11,-33.11,-41.49,-40.85,-31.74,-32.61,-24.79,-25.68,-25.53,-14.50,-4.00,4.94,-5.46,-18.72,-76.19,-60.94,-25.40,10.84,145.00,22.51,-41.80,-45.72,30.95,57.69,99.47,85.14,17.40,28.46,21.87,1.70,-23.89,-28.48,12.25,54.31
RS_sy,14.93,80.62,,,,-6.51,-27.69,-8.70,-7.38,1.34,18.57,5.33,-39.66,5.60,-20.60,-31.06,9.18,-36.34,-58.40,-45.14,-22.31,-10.04,131.37,134.78,101.95,59.16,42.66,18.87,-19.22,-41.30,-57.52,-56.86,-42.88,-23.24,11.32,24.17,6.27,16.11,-5.08,-8.72,1.84,16.99,21.42,20.22,12.79,3.58,18.56,5.91,18.61,2.96,-2.94,6.93,50.59
RS_qq,,,4.48,-14.11,5.47,-17.42,-11.31,5.04,-9.60,37.65,12.29,16.95,2.84,-11.24,11.26,-1.81,8.37,1.27,-11.15,-15.00,-12.54,-11.42,-10.17,-1.91,-13.66,-1.13,-11.24,-1.72,-0.87,11.01,-2.98,-11.45,-14.78,-67.48,59.17,69.11,26.63,-28.12,-20.41,-19.66,18.09,73.42,-4.16,1.63,9.60,9.98,4.87,-3.59,-8.53,-17.70,-1.45,51.33,25.73
RS_sq,,,9.25,-14.11,5.47,-5.54,-15.51,8.45,7.00,3.36,-1.14,-3.66,-38.71,80.91,-25.67,-16.35,-2.94,5.48,-51.43,10.33,37.46,22.14,24.90,11.96,18.23,-3.73,11.95,-6.71,-19.65,-30.05,-18.98,-5.26,6.39,-6.01,17.50,5.67,-8.95,2.70,-3.95,1.62,1.59,17.97,-0.31,0.62,-4.69,8.34,14.12,-10.12,6.74,-5.95,7.57,-0.98,50.32
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,951.30,-15.30,,,,-15.72,-24.37,-18.98,-25.05,16.11,26.77,67.74,61.44,-2.30,7.82,-9.45,0.86,21.25,-36.81,-10.71,-44.46,-53.58,24.82,-55.33,-25.61,-11.43,-49.77,-0.93,-9.90,7.17,14.87,85.75,92.91,136.33,180.68,5.03,7.71,-240.21,-233.57,-312.81,-283.48,134.97,136.45,128.93,139.32,-2.97,-16.33,40.47,-11.45,29.59,20.21,-8.45,37.59
GPM_sy,404.90,35.18,,,,-9.84,-18.07,-15.57,-20.90,11.93,12.33,14.87,-20.28,-40.30,-45.34,-43.18,-64.04,-25.51,-25.73,-22.47,87.10,-9.02,42.12,48.67,77.96,58.85,49.81,49.02,-21.73,-23.78,-35.93,-53.90,-25.91,-27.05,-24.30,6.12,6.56,2.84,-6.05,-2.82,-7.50,28.18,57.14,41.67,30.27,24.78,3.48,-11.14,3.16,-26.25,-11.46,10.73,49.28
GPM_qq,,,4.20,-17.53,9.32,-10.29,-6.49,-11.65,1.12,38.97,2.10,16.91,-2.68,-15.89,12.67,-1.81,8.40,1.11,-41.28,38.74,-32.57,-15.49,57.89,-50.34,12.27,0.62,-10.45,-2.06,2.10,19.68,-4.02,58.37,6.04,46.62,14.00,-40.74,8.74,-290.86,-8.60,5.58,6.25,136.37,13.20,-25.07,27.43,-10.23,-2.38,25.78,-19.67,31.38,-9.45,-4.20,20.73
GPM_sq,,,0.92,-10.66,8.75,-8.05,-8.30,-7.93,1.88,30.12,-7.97,-5.85,-29.29,-2.57,-15.73,-2.12,-55.26,101.84,-15.98,2.17,7.98,-1.85,31.24,6.88,29.25,-12.39,23.78,6.32,-32.11,-14.68,4.04,-23.51,9.11,-15.99,7.95,7.24,9.57,-18.92,-1.38,10.92,4.29,12.35,20.91,,-4.10,7.62,0.26,-14.13,11.33,-23.06,20.37,7.39,50.09
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,94.67,-26.27,,,,-14.63,-22.24,-13.84,-23.86,7.37,23.26,31.38,46.08,8.93,11.37,6.69,12.81,27.41,11.11,0.47,-16.42,-23.90,-26.31,-23.29,-24.89,-27.88,-30.96,-32.11,-26.84,-17.48,-5.77,-5.15,-2.69,-16.32,-8.60,6.39,23.07,25.47,3.85,-9.71,-19.08,13.78,23.63,29.28,30.10,6.61,10.89,10.28,3.30,-15.70,-27.45,-12.70,4.75
RBS_sy,11.13,1.25,,,,30.63,9.65,-11.53,4.85,15.35,5.43,6.87,-15.16,-16.39,-6.96,3.75,2.89,6.08,-1.36,-9.78,-7.58,-4.91,-0.56,-2.95,14.52,-16.02,1.89,1.75,-23.53,-4.63,-16.57,-5.78,55.02,8.33,-20.45,-22.03,-31.57,0.59,28.80,26.41,8.27,8.05,14.52,19.67,17.64,-9.08,-11.77,-26.09,-10.89,-0.22,-4.49,15.05,-3.55
RBS_qq,,,2.27,-8.97,5.13,-12.78,-6.84,0.86,-7.09,22.99,6.95,7.50,3.31,-8.29,9.34,2.99,9.24,3.58,-4.65,-6.88,-9.13,-5.69,-7.67,-3.05,-11.02,-9.44,-11.62,-4.67,-4.12,2.15,0.92,-4.04,-1.63,-12.15,10.22,11.70,13.79,-10.44,-8.77,-2.88,1.98,25.94,-0.88,1.56,2.63,3.20,3.10,1.00,-3.87,-15.79,-11.27,21.55,15.34
RBS_sq,,,15.32,10.81,2.61,-0.37,-3.21,-10.59,21.60,9.62,-11.53,-9.38,-3.47,8.04,-1.55,1.05,-4.27,11.39,-8.45,-7.58,-1.94,14.62,-4.27,-9.79,15.71,-15.95,16.15,-9.92,-13.04,4.81,1.62,1.73,43.08,-26.76,-25.38,-0.29,25.58,7.67,-4.46,-2.14,7.55,7.45,1.26,2.26,5.73,-16.96,-1.73,-14.34,27.48,-7.02,-5.94,3.19,6.87
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,961.39,-22.12,,,,-15.54,-32.70,-33.59,-41.42,-4.44,23.81,121.16,166.67,81.21,82.43,25.15,20.61,22.20,-13.99,-32.91,-44.88,-52.83,-49.30,-38.85,-37.77,-10.72,11.43,38.86,52.72,43.44,25.64,-19.39,-45.70,-65.46,-54.24,-11.37,22.87,-429.98,-343.91,-250.97,-259.31,141.94,150.84,140.74,152.88,-5.79,-16.46,27.93,-29.75,-13.70,13.58,-7.71,69.18
ROPA_sy,-7.21,46.17,,,,-9.74,-4.59,-13.44,-15.59,-4.44,-7.18,-22.55,-36.61,-29.27,-24.28,-26.51,-54.64,-15.90,-28.68,10.09,162.65,-4.31,35.05,34.97,38.84,63.17,44.50,20.13,-16.30,-10.93,-36.40,-62.88,-38.03,-49.14,-15.61,34.98,2.34,6.65,5.02,4.60,9.23,16.28,5.15,22.88,23.46,13.45,-1.07,2.11,-9.62,2.24,19.64,11.94,44.68
ROPA_qq,,,5.13,-15.00,4.88,-9.89,-16.23,-16.13,-7.48,47.00,8.54,49.83,11.55,-0.10,9.27,2.78,7.51,1.21,-23.09,-19.83,-11.67,-13.38,-17.35,-3.30,-10.11,24.27,3.15,20.51,-1.15,16.72,-9.65,-22.68,-33.40,-25.76,19.71,49.74,-7.67,-299.38,11.51,7.31,2.58,152.49,7.27,-25.73,26.44,-6.48,-4.88,13.74,-30.57,14.88,25.18,-7.58,27.29
ROPA_sq,,,-17.02,7.10,-5.52,7.50,-12.28,-2.84,-7.87,21.71,-14.80,-18.93,-24.59,35.79,-8.79,-21.32,-53.46,151.81,-22.65,21.44,11.04,-8.26,9.17,21.37,14.21,7.82,-3.32,0.90,-20.42,14.74,-30.96,-41.11,32.86,-5.84,14.54,-5.81,0.73,-1.87,12.79,-6.19,5.19,4.46,2.00,9.63,5.69,-4.00,-11.06,13.15,-6.45,8.60,4.08,5.87,20.91
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,3635.14,-16.14,,,,3.53,-41.53,-74.38,-18.58,-10.54,80.56,840.08,-1805.72,108.62,162.25,-62.49,110.73,-34.41,-84.55,-52.92,-16.74,-30.54,646.98,98.92,4.77,158.89,32.63,75.72,-2431.30,-513.14,-55.90,-293.00,65.93,123.78,237.16,129.86,116.08,-302.89,-140.28,-284.19,-317.20,113.27,148.99,353.26,166.47,5.24,-30.72,-81.74,-12.04,314.54,-11.80,-62.94,-58.61
ZNPO_sy,578.40,-7.35,,,,-2.85,69.84,-8.66,-4.77,-13.71,-71.27,-19.42,-68.64,-44.28,-22.32,-71.72,-69.07,-38.85,11.36,16.91,439.19,171.68,239.98,175.28,56.51,40.16,3.54,32.46,-31.30,-47.83,-66.09,-81.20,-37.41,-38.51,-1.66,99.38,13.87,93.65,71.92,35.39,16.91,-20.06,23.69,8.85,45.18,22.68,1.27,6.51,-15.64,-5.04,3.94,-11.57,33.58
ZNPO_qq,,,24.39,38.19,-59.21,47.64,-29.74,-39.45,29.64,62.22,41.80,215.24,-335.22,119.84,78.25,-54.92,-32.71,21.29,-58.01,37.39,19.00,1.19,351.51,-63.41,-37.32,150.03,131.31,-51.53,-931.56,55.69,124.69,-312.12,-46.81,130.93,250.06,-81.21,-20.96,-490.31,30.50,14.09,6.79,123.84,156.65,344.10,-75.54,-62.26,68.97,17.07,17.82,77.87,-64.05,-50.81,31.60
ZNPO_sq,,,-32.09,89.55,-4.93,-20.61,18.72,1.94,-0.88,-28.07,-60.47,185.91,-61.43,27.81,-44.89,4.07,-57.81,152.71,0.35,9.26,94.58,27.33,25.58,-11.53,10.63,14.03,-7.23,13.18,-42.62,-13.41,-39.69,-37.27,91.06,-14.93,-3.55,27.19,9.12,44.66,-14.38,0.16,-5.77,-1.09,32.50,-11.86,25.69,-16.42,9.37,-7.30,-0.45,-5.92,19.72,-21.13,50.38
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,,,-35.69,-38.40,,-95.33,307.99,52.55,,-7012.35,72.51,72.93,-23.08,118.93,-77.97,-90.99,-91.14,1113.92,,,2394.72,-93.96,,,-87.05,-35.16,-80.89,-87.17,,,,,,,,,-67.56,44.60,-78.80,-444.84,-465.08,7.65,136.89,109.53,138.60,-50.84,,,,
ZFI_sy,,,,,,-2.44,11.34,,-9.57,-1.97,-6.41,,3.64,26.67,-9.06,5.67,-22.94,-13.17,-8.84,14.43,104.97,,,-29.77,-52.81,,,12.05,2.32,-9.83,18.53,,,,,,,,,7.36,-12.64,-12.08,-0.68,-12.33,-6.27,2.52,-24.78,2.56,11.37,,,,
ZFI_qq,,,157.28,4.39,-25.04,-68.05,146.44,,,2688.58,-7.85,91.65,-240.36,169.60,-7.63,-14.76,-65.46,-19.01,-62.21,-16.15,4630.15,,,,-88.56,149.98,0.55,-54.97,-42.72,-26.34,-32.49,,,,,,-59.08,67.40,-2.25,-51.55,82.39,-75.46,-1689.88,48.70,153.78,-45.99,-36.04,107.78,-31.50,,,,
ZFI_sq,,,1.64,-0.86,-1.67,-1.54,16.00,,,6.74,10.75,-3.94,-8.72,30.45,-20.49,11.62,-33.43,46.99,-16.53,40.11,19.24,,,,-19.88,35.79,-2.79,5.94,-26.84,19.66,27.80,,,,,,12.01,-11.51,-4.05,12.89,-8.86,-10.94,8.39,-0.35,-2.56,-2.59,-20.47,35.86,5.82,,,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-37.05,60.92,,,,-8.05,7.04,16.12,29.02,7.45,13.51,-7.93,-4.33,14.87,8.09,-12.31,-29.20,-32.57,-31.78,-27.11,25.83,21.71,54.87,111.50,85.25,95.82,38.14,2.73,-5.10,-20.12,-22.05,-12.94,-29.35,-26.25,-29.81,-3.68,20.75,68.95,59.15,24.02,-4.23,-6.44,21.98,37.02,36.01,12.20,-12.07,-5.86,18.77,-14.74,-16.42,-28.90,-43.87
DTAR_sy,-22.78,4.06,,,,-4.19,-16.16,-1.15,-10.78,-10.14,-8.26,-13.22,14.46,9.16,15.01,-0.64,-11.20,-7.75,-4.71,9.83,0.90,16.39,8.29,7.29,6.50,-12.04,-10.15,-15.80,-6.84,-5.88,-5.68,-0.46,-8.22,-1.46,3.46,0.39,10.98,8.81,2.64,8.93,-2.71,-9.67,-6.21,-2.28,7.22,4.29,0.06,1.79,3.42,4.88,13.34,7.68,9.26
DTAR_qq,,,-11.13,7.33,-6.69,3.32,3.45,16.43,3.67,-13.95,9.28,-5.55,7.73,3.31,2.83,-23.38,-13.03,-1.60,4.03,-18.13,50.13,-4.81,32.37,11.81,31.50,0.61,-6.62,-16.85,21.47,-15.31,-8.88,-7.13,-1.42,-11.59,-13.27,27.44,23.58,23.69,-18.31,-0.69,-4.57,20.84,6.51,11.55,-5.26,-0.31,-16.54,19.44,19.52,-28.44,-18.19,1.61,-5.64
DTAR_sq,,,5.88,-7.19,-6.15,3.89,-7.35,9.44,-15.30,4.64,-5.42,3.53,11.72,-0.21,-0.35,-10.56,-0.15,3.66,2.93,3.08,-8.27,19.59,-4.23,2.14,-8.95,-1.23,-2.17,-4.30,0.74,-0.21,-1.96,0.99,-7.11,7.13,2.94,-2.00,2.70,5.03,-2.90,4.00,-8.28,-2.47,0.82,8.35,0.64,-5.14,-3.26,10.22,2.25,-3.81,4.54,4.72,3.75
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-43.34,79.49,,,,-10.28,9.05,21.78,39.70,9.73,18.11,-10.43,-5.81,20.24,11.09,-15.55,-35.71,-39.66,-39.05,-31.98,33.50,27.76,77.09,205.57,190.48,209.39,86.25,1.68,-12.99,-34.15,-34.46,-20.03,-41.53,-35.12,-38.38,-5.54,30.62,126.91,90.33,36.03,-6.70,-11.16,42.80,76.83,70.49,23.38,-20.12,-11.16,40.43,-26.01,-24.80,-43.26,-63.35
CG_sy,-44.06,11.35,,,,-10.71,-30.49,-1.41,-4.54,-17.01,-0.24,-10.54,8.57,7.35,0.88,-17.50,-55.33,-1.92,-24.92,45.69,112.71,34.06,54.26,1.81,8.04,-13.78,-10.24,-24.58,-7.44,-15.45,-3.85,-0.18,-24.48,-2.56,-0.74,-2.05,31.26,13.32,1.91,9.25,-9.76,-17.17,-6.21,-3.00,6.28,3.20,-3.88,3.16,8.28,3.45,13.66,7.33,18.33
CG_qq,,,-14.05,9.43,-8.48,4.23,4.46,22.21,4.99,-18.13,12.44,-7.33,10.40,4.52,3.88,-29.55,-15.95,-1.89,4.92,-21.38,64.96,-6.11,45.43,35.67,56.81,,-12.45,-25.94,34.19,-24.32,-12.87,-9.63,-1.88,-16.02,-17.25,38.54,35.68,45.89,-30.59,-0.98,-6.94,38.91,11.57,22.61,-10.28,0.53,-27.77,36.37,41.82,-47.03,-26.59,2.88,-8.38
CG_sq,,,11.92,-16.35,-10.89,7.03,-12.88,18.65,-13.72,-6.95,4.72,6.40,4.71,-7.99,-1.59,-12.99,-43.30,102.04,-24.67,68.85,-17.22,27.34,-13.33,11.44,-12.15,,-9.77,-6.36,7.80,-7.17,2.61,-2.79,-18.44,19.77,4.53,-4.07,9.30,3.40,-6.00,2.84,-9.72,-5.09,6.45,6.36,-1.09,-7.85,-0.85,14.14,3.82,-11.97,8.94,7.79,14.46
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,-89.22,-14.39,,,,22.69,66.37,320.00,267.59,167.12,92.55,-35.61,-49.87,-67.95,-67.40,-54.34,-35.68,-3.20,111.02,-5.63,62.50,130.58,68.27,911.94,861.06,536.92,260.86,-6.93,-45.82,-70.40,-57.01,-66.56,81.72,200.38,138.46,270.62,13.97,127.03,61.48,35.49,-6.55,-18.34,11.43,25.15,-96.09,-97.34,-61.20,-56.60,1064.63,-34.62,-95.19,-95.22,-94.45
LDER_sy,-48.91,-12.08,,,,34.50,37.83,-0.55,41.32,4.35,-23.52,-44.19,-12.48,-25.79,-18.86,24.12,-72.65,2.58,18.92,24.88,154.59,40.42,-14.43,-26.86,24.24,-30.73,16.83,-8.16,-32.52,9.06,20.67,48.32,61.16,2.53,7.30,27.43,15.16,25.94,8.84,-10.64,1.74,11.77,-6.25,3.41,-5.01,-10.10,6.80,11.57,4.40,-14.91,-28.05,-21.22,18.80
LDER_qq,,,-5.04,1.77,-6.09,35.19,28.77,156.91,-17.81,-1.76,-7.18,-14.09,-36.01,-37.19,-5.60,20.34,-9.86,-5.47,105.79,-46.18,55.22,34.13,50.18,223.63,47.42,-11.11,-14.91,-16.53,-14.18,-51.43,23.57,-35.08,366.35,-19.72,-1.90,0.90,43.41,59.92,-30.22,-15.34,-1.09,39.74,-4.78,-4.91,-96.91,-4.88,1287.18,6.38,-17.03,-94.66,1.96,5.77,-3.64
LDER_sq,,,2.81,33.45,-20.35,23.09,5.35,-3.71,13.18,-9.11,-22.79,-29.74,77.50,-22.93,-15.58,7.48,-60.89,189.08,-2.13,12.86,-20.27,59.45,-40.36,-3.53,35.43,-11.11,0.59,-24.17,-0.48,43.66,11.30,-6.79,8.13,-8.60,16.48,10.69,-2.28,-0.04,0.66,-9.11,11.25,9.82,-15.57,0.25,2.20,3.93,0.30,4.74,-4.37,-15.30,-15.19,14.69,44.21
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,534.48,13.34,,,,-25.65,-45.94,-81.78,-78.31,-71.34,-59.15,43.98,101.71,282.53,267.58,162.82,58.24,-7.09,-56.81,-1.91,-27.81,-50.48,-32.04,-78.90,-78.75,-69.65,-49.72,-7.16,26.07,30.90,-0.83,140.24,-67.27,-72.70,-66.27,-87.36,-37.87,-41.95,-40.67,-29.77,1.29,23.69,33.18,18.57,3422.18,3978.39,94.02,60.77,-93.29,12.13,2028.69,2508.92,1982.94
PZAT_sy,-7.71,-6.90,,,,-17.99,-32.10,-19.33,-13.98,5.10,32.22,25.85,32.44,-3.99,20.43,3.85,26.37,10.95,-11.39,0.73,-2.78,6.66,7.83,10.96,-15.85,26.04,5.37,15.21,0.67,-6.79,-6.18,-13.36,-12.47,-6.19,-0.90,-14.73,-18.96,-25.29,-17.81,6.49,6.34,11.93,9.76,-4.29,5.83,6.94,-13.34,-7.60,-21.42,-17.86,8.33,0.73,11.96
PZAT_qq,,,-1.30,-0.44,2.90,-26.47,-28.24,-66.44,22.49,-2.85,2.30,18.27,71.61,84.24,-1.70,-15.44,3.32,8.17,-54.30,92.05,-23.96,-25.79,-37.28,-40.39,-23.40,5.99,3.89,10.07,4.01,10.06,-21.30,166.64,-85.83,-8.20,-2.73,-0.05,-30.38,-14.23,-0.60,18.30,0.42,4.73,7.03,5.33,2883.07,21.27,-94.91,-12.72,24.47,1927.18,-3.33,6.96,-0.63
PZAT_sq,,,1.72,-7.01,5.07,-17.47,-15.79,10.47,12.04,0.83,5.95,5.15,17.92,-26.91,32.90,-9.33,43.49,-35.83,6.14,3.07,38.49,-29.60,7.30,6.06,5.03,5.45,-10.29,15.96,-8.23,-2.36,-9.71,7.10,-7.29,4.65,-4.62,-7.85,-11.89,-3.52,4.92,19.39,-12.01,1.55,2.89,4.10,-2.70,2.61,-16.62,11.00,-17.25,7.25,9.98,3.21,-8.03
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
