,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,-55.22,-253.71,77.26,,,434.47,,389.48,-92.87,-90.29,-78.96,-74.89,19.32,-231.97,-165.47,-149.83,-127.01,179.98,247.97,368.82,592.15,31.71,47.01,4.67,-40.12,-6.03,-13.49,24.64,92.19,-10.42,-18.06,-48.94,-60.62,-39.54,-40.18,-17.58,16.22,13.82,30.12,52.06,-0.90,-14.58,-36.14,-65.93,-27.30,-45.07,17.82,113.50
ROS_sy,871.43,156.88,266.32,,,-15.60,,18.89,-7.58,-63.66,-42.08,-72.37,-73.34,-142.30,-45.37,64.46,52.29,633.26,108.13,27.42,55.63,-42.06,-24.00,-15.82,-54.35,-37.59,-69.60,-95.64,-50.32,-9.55,33.57,236.21,40.31,-23.66,30.83,315.38,4.42,166.07,92.12,80.25,176.37,7.95,-13.09,-14.11,-0.38,-26.88,61.18,55.62
ROS_qq,,,,,1157.88,-21.26,-50.39,-29.95,-73.94,7.17,7.52,-16.37,23.83,-218.52,46.66,36.34,32.89,451.00,-1.32,15.65,22.87,-6.07,10.15,-17.66,-29.71,47.41,1.40,18.63,8.38,-31.29,-7.25,-26.08,-16.42,5.51,-8.23,1.84,17.86,3.33,4.92,19.02,-23.19,-10.94,-21.57,-36.50,63.88,-32.70,68.22,15.07
ROS_sq,,,,,27.32,2.74,-9.36,0.28,-1.03,-59.60,44.45,-52.16,-4.51,-164.10,286.57,44.02,-11.57,124.44,-27.18,-11.83,8.01,-16.44,-4.49,-2.35,-41.43,14.25,-53.48,-85.99,567.24,108.01,-31.30,-64.74,178.46,13.17,17.74,11.96,-30.00,188.36,-14.98,5.04,7.33,12.64,-31.56,3.81,24.48,-17.33,50.87,0.23
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-26.19,-90.07,52.15,,,107.56,,158.27,227.73,388.44,66.67,72.35,58.61,37.91,15.33,-18.09,-24.61,-12.86,-11.80,-14.66,-22.71,-23.83,-22.55,-16.52,-3.94,-17.92,-20.94,-24.32,-27.11,0.80,29.29,52.64,63.46,31.57,7.34,-4.84,-7.75,0.77,4.13,0.34,-1.34,1.49,6.73,11.98,7.02,-2.62,-9.25,-6.79
RS_sy,560.91,55.62,216.10,,,0.20,,22.01,70.73,-27.61,-60.61,-56.53,-51.29,-22.17,91.49,274.63,80.58,18.18,-5.35,-40.35,-18.75,4.27,7.49,-1.81,-9.91,-18.90,-43.70,-17.22,-26.69,-21.68,-8.16,-30.01,32.26,54.72,93.75,73.67,12.87,4.75,9.73,-2.87,-11.85,10.81,18.43,20.14,51.33,-15.99,-8.37,-6.44
RS_qq,,,,,47.18,125.72,228.83,30.41,15.80,-1.64,12.20,34.86,6.57,-14.47,-6.17,-4.23,-1.91,-1.15,-5.02,-7.33,-11.16,-2.59,-3.42,-0.11,2.23,-16.77,-6.97,-4.39,-1.55,15.10,19.33,12.88,5.43,-7.35,-2.64,0.07,2.20,1.21,0.60,-3.57,0.48,4.12,5.79,1.18,-3.97,-5.25,-1.41,3.92
RS_sq,,,,,-5.83,89.97,-17.67,-17.16,31.77,-19.46,-55.20,-8.57,47.64,28.70,10.23,78.87,-28.84,-15.77,-11.72,12.73,-3.08,8.10,-8.99,2.98,-11.07,-2.70,-36.82,51.41,-21.25,3.96,-25.91,15.37,48.83,21.61,-7.21,3.41,-3.27,12.86,-2.80,-8.47,-12.21,41.86,3.89,-7.15,10.58,-21.25,13.32,-5.20
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,-55.22,-341.96,78.97,,,463.42,,440.36,-93.32,-89.85,-77.30,-68.24,59.58,-209.00,-149.42,-129.54,-113.80,209.09,312.31,446.43,862.43,9.38,-6.21,-2.04,-69.73,-16.02,21.32,38.40,298.07,-6.20,-29.05,-53.57,-66.30,-30.97,-36.44,-1.31,38.41,0.43,35.02,32.63,-13.69,-0.82,-32.07,-60.61,-20.20,-48.11,11.54,91.25
GPM_sy,481.89,148.25,204.40,,,6.30,,45.51,41.09,-63.22,-31.88,-70.94,-56.97,-122.02,-50.91,51.44,-13.99,863.55,83.28,62.38,85.87,-28.06,-30.96,-66.58,-65.73,-30.93,-49.24,-78.40,-63.73,-42.94,-27.38,252.34,132.98,8.27,53.38,101.59,37.14,107.44,89.02,4.21,46.39,15.58,-12.64,24.03,51.14,1.55,93.04,52.97
GPM_qq,,,,,1373.88,-22.68,-50.47,-30.23,-74.99,17.41,10.80,-2.40,25.69,-180.19,49.77,41.67,41.27,733.92,-2.24,-4.82,29.26,-9.06,-16.18,-0.58,-60.06,152.28,21.10,13.42,14.89,-40.55,-8.41,-25.77,-16.63,21.78,-15.66,15.26,16.92,-11.64,13.38,13.22,-23.91,1.53,-22.35,-34.34,54.13,-33.97,66.92,12.59
GPM_sq,,,,,9.33,66.67,-15.99,-4.95,6.01,-56.55,55.58,-59.45,56.97,-122.23,446.91,25.08,-10.85,97.38,-16.73,10.82,2.05,-23.61,-20.08,-46.35,4.64,53.95,-41.27,-77.17,75.70,142.20,-25.26,10.77,16.18,12.56,5.88,45.59,-20.96,70.26,-3.52,-19.73,11.03,34.42,-27.07,13.96,35.29,-9.68,38.63,-9.70
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,,188.85,,,34.56,,-3.54,-19.86,-21.24,15.41,69.31,68.61,13.08,-11.42,-40.26,-43.79,-14.13,-7.63,-6.25,-7.95,-13.58,-5.78,1.46,8.15,-10.07,-21.93,-27.81,-28.19,-2.23,20.20,37.55,37.65,11.60,-4.77,-12.86,-11.26,2.39,10.50,4.87,2.76,-0.29,-2.21,5.63,-1.92,-2.82,-5.91,-5.03
RBS_sy,,,53.54,,,11.58,,1.45,18.23,0.38,9.27,1.68,-27.39,-8.00,-27.80,-21.58,-7.35,4.18,-5.58,-0.17,6.66,-4.99,12.59,6.54,5.17,3.79,-16.10,6.28,3.05,-16.10,14.93,-2.58,-11.03,7.65,3.07,-16.36,-4.43,-8.49,-14.83,0.49,-3.37,-0.47,6.37,3.51,4.16,-1.22,3.08,7.91
RBS_qq,,,,,24.48,4.10,-21.76,-4.86,3.42,2.31,14.65,39.58,2.99,-31.39,-10.19,-5.86,-3.10,4.82,-3.39,-4.46,-4.86,-1.58,5.33,2.88,1.41,-18.16,-8.56,-4.87,0.88,11.43,12.41,8.86,0.96,-9.66,-4.08,-0.39,2.81,4.24,3.52,-5.48,0.75,1.14,1.53,2.10,-6.45,0.22,-1.71,3.06
RBS_sq,,,,,-1.37,0.84,8.10,-5.64,14.95,-14.39,17.68,-12.19,-17.92,8.48,-7.65,-4.63,-3.04,21.98,-16.30,0.84,3.60,8.66,-0.81,-4.58,2.27,7.24,-19.83,20.87,-0.84,-12.69,9.82,2.46,-9.44,5.64,5.14,-16.86,3.49,1.16,-2.15,-1.90,-0.48,4.20,4.57,-4.54,0.14,-1.19,9.12,-0.07
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,97.95,-234.07,84.70,,,949.46,,,,-24.18,-14.15,-39.17,,-160.77,-190.81,-160.76,,241.76,193.45,214.71,,32.95,-34.39,-0.24,,-53.06,41.99,69.76,,12.73,-37.44,-61.43,-61.69,48.21,10.66,99.64,96.10,-0.74,59.01,55.01,-0.17,19.29,-21.27,-71.33,-4.64,-57.46,19.53,222.54
ROPA_sy,122.36,57.26,51.51,,,12.31,,,,-71.82,-71.82,-79.03,,-102.96,-200.63,-1.05,,4993.75,297.30,143.09,,18.26,-39.22,-42.67,,-59.18,-24.22,-24.24,,32.80,-25.34,-94.21,-50.94,24.30,12.54,3139.13,187.50,2.40,101.36,26.17,43.65,69.80,34.28,9.47,12.34,-39.91,-0.50,12.54
ROPA_qq,,,,,,,9.11,15.20,,,23.54,-18.38,,,-84.62,45.39,,,21.71,-32.96,,,-39.94,1.94,,,81.68,21.88,12.76,-54.85,0.83,-24.86,12.00,74.68,-24.72,35.56,10.02,-11.59,20.60,32.14,-29.14,5.64,-20.41,-51.87,135.66,-52.87,123.62,29.87
ROPA_sq,,,,,,,-11.27,6.59,,,-11.30,-20.67,,,-2912.50,178.01,,,21.46,-3.89,,,-37.58,-9.34,,,15.87,-9.36,6.80,18.40,-34.86,-92.97,804.35,200.00,-41.03,102.45,-19.73,6.86,15.96,26.86,-8.62,26.31,-8.29,3.42,-6.22,-32.44,51.84,16.97
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,-20.51,493.76,-97.28,,,-517.05,,-1681.86,71.90,25.17,-179.30,-188.66,520.39,-6058.74,826.92,-211.13,-348.28,108.82,-78.30,10025.15,-196.34,-249.78,-155.88,-100.20,86.16,-109.07,458.52,520.61,-10545.86,272.60,43.81,390.94,101.96,-89.89,-65.70,-88.75,8.93,255.04,-1.78,-42.63,-34.13,-69.31,-50.05,-57.66,14.23,-15.40,15.42,122.34
ZNPO_sy,2.52,371.48,-89.12,,,-248.05,,-21.32,-80.36,59.31,-5515.58,46.54,90.65,252.59,275.58,347.66,-9.52,267.49,6.66,128.85,513.89,-121.17,-124.10,-140.12,-135.18,231.20,296.88,101.82,393.83,257.57,-0.91,1931.11,-79.41,-91.79,40.39,111.49,-88.03,707.55,18.71,85.00,4758.45,11.82,-82.32,-85.57,42.69,0.61,759.54,1265.50
ZNPO_qq,,,,,-1640.20,25.27,2.47,-40.92,72.64,-98.98,-264.03,-45.64,139.85,-3015.11,142.97,-162.33,68.20,203.56,5.69,28416.98,-100.95,47.66,60.57,0.41,32.69,-690.84,167.62,16.84,-1803.75,112.82,-43.65,298.86,-93.20,-33.85,91.12,30.86,-34.16,115.61,-47.12,-23.57,-24.40,0.44,-13.94,-35.21,103.94,-25.61,17.41,24.82
ZNPO_sq,,,,,-116.97,35.55,98.36,-5190.91,-222.56,85.46,-126.27,49.63,43.57,337.27,160.36,-28.95,-124.95,896.14,-24.43,52.43,-54.87,-140.73,13.97,-153.69,60.42,251.89,29.09,-97.66,6298.89,84.84,-64.23,-52.00,-35.12,-26.31,511.67,-27.68,-96.33,4870.42,-10.09,12.70,-3.54,14.39,-85.78,-8.02,853.88,-19.34,21.46,46.12
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,520.94,88.47,-45.42,,,-40.67,,-114.36,-131.18,,,,,,,,,,,,,,1231.26,-9659.67,6692.44,1253.75,-46.56,133.58,-34.34,-13.07,15.58,59.58,-76.04,-42.09,-36.35,-49.72,106.29,296.92,-1465.71,-35.72,-41.36,-78.06,106.53,18.24,34.91,127.67,0.08,-4.76
ZFI_sy,-6.59,0.08,-15.50,,,-23.30,,-65.79,-83.54,,,,,,,,,,,,,,147.85,88.07,64.15,-20.39,20.74,4.82,14.32,-51.09,-42.73,-55.26,-50.73,146.18,73.89,100.08,117.00,-18.32,-11.22,-36.32,-38.84,-46.46,-53.07,16.14,22.16,151.95,71.94,12.90
ZFI_qq,,,,,-10.88,15.17,42.13,-109.84,-93.51,,,,,,,,,,,-70.84,30.16,101.51,1640.62,-309.39,192.49,-59.84,-31.29,31.57,80.86,-46.83,-8.66,81.66,-72.84,28.49,0.40,43.50,11.43,147.23,-445.47,106.75,1.66,-7.50,2.86,22.24,16.00,56.10,-54.78,16.33
ZFI_sq,,,,,-16.18,-18.45,38.06,-63.74,-59.68,,,,,,,,,,,55.85,3.79,89.85,-19.29,18.26,-9.41,-7.93,22.41,2.67,-1.20,-60.61,43.34,-19.80,8.80,96.82,1.25,-7.72,18.00,-25.91,10.05,-33.81,13.33,-35.15,-3.54,63.81,19.20,33.76,-34.17,7.56
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-78.42,227.57,207.06,,,-3.37,,,,1.39,3.39,6.75,,-30.63,-48.34,-46.05,,-17.84,0.94,16.51,,23.00,34.06,21.92,,19.72,18.34,12.59,,43.84,42.88,36.61,37.91,3.04,2.61,2.29,1.43,0.63,1.27,5.03,5.32,6.69,3.77,2.62,-3.07,-0.39,1.38,2.31
DTAR_sy,-15.00,-8.24,-13.91,,,6.82,,,,0.29,35.21,12.53,,-4.10,-6.60,6.22,,10.79,-2.84,-7.30,,-16.25,-14.01,-7.66,,1.06,-13.27,-10.87,,7.91,13.22,8.36,9.63,-3.06,7.11,2.39,4.00,-5.19,1.83,2.03,2.79,8.94,6.77,7.43,5.61,3.35,-1.59,2.56
DTAR_qq,,,,,,,0.82,-3.20,,,2.80,-0.05,,,-23.44,4.38,,,-5.95,20.48,,,2.50,9.57,,,1.33,4.24,3.42,31.68,0.65,-0.33,4.40,-1.61,0.23,-0.65,3.52,-2.38,0.87,3.04,3.81,-1.12,-1.88,1.90,-1.95,1.61,-0.14,2.84
DTAR_sq,,,,,,,-17.54,11.34,,,11.16,-7.34,,,8.27,5.39,,,-5.05,0.54,,,-2.51,7.97,,,-16.33,10.96,-1.87,18.45,-12.22,6.20,-0.72,4.73,-3.01,1.52,0.85,-4.52,4.17,1.72,1.60,1.19,2.10,2.34,-0.12,-0.98,-2.78,6.66
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-81.93,264.88,363.52,,,-5.77,,,,5.14,8.86,15.00,,-43.14,-62.21,-60.03,,-23.50,1.11,22.57,,32.50,48.82,32.73,,26.94,25.09,16.87,,89.32,87.90,74.82,81.21,6.40,5.54,4.81,3.12,1.32,2.74,11.16,12.39,15.32,8.41,5.99,-6.86,-0.91,3.12,5.49
CG_sy,-37.66,-22.95,-27.44,,,15.03,,,,5.32,65.01,19.34,,-9.36,-11.45,11.81,,27.61,-1.69,-12.59,,-33.51,-36.32,-22.78,,-9.40,-22.33,-23.52,,15.07,30.36,25.35,15.81,5.73,13.89,1.25,3.34,-13.07,-4.89,7.74,3.02,10.13,8.25,13.27,20.10,11.95,6.31,5.65
CG_qq,,,,,,,1.40,-5.40,,,4.99,-0.06,,,-30.22,5.69,,,-7.77,28.12,,,3.59,14.27,,,2.08,6.76,5.58,64.55,1.31,-0.68,9.43,-3.38,0.49,-1.36,7.67,-5.06,1.90,6.72,8.86,-2.58,-4.21,4.33,-4.33,3.64,-0.32,6.73
CG_sq,,,,,,,-18.46,15.85,,,27.76,-16.21,,,24.80,5.80,,,-3.85,-5.92,,,-7.92,14.08,,,-21.06,12.34,6.76,21.54,-10.57,8.02,-1.37,10.97,-3.67,-3.96,0.66,-6.65,5.39,8.79,-3.74,-0.21,3.59,13.84,2.06,-6.98,-1.63,13.14
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,,262300.00,,,-25.67,,,,7.54,8.61,35.68,,-36.40,-42.68,-39.59,,-8.81,-1.92,30.13,,44.27,47.69,25.44,,26.01,30.15,-3.52,,76.35,70.25,100.07,102.52,6.60,4.77,1.64,-3.42,-6.01,-6.38,6.50,6.22,1.69,-2.75,-14.15,-15.95,-8.96,-3.49,-1.68
LDER_sy,,,-34.01,,,39.56,,,,1.99,59.27,-6.98,,-36.88,-54.85,-19.04,,60.68,15.66,2.80,,-32.10,-5.34,14.52,,-8.00,-13.31,-22.11,,7.70,25.34,45.40,6.62,22.39,-11.80,-18.94,17.41,-18.31,-9.70,-31.04,-22.07,-15.81,7.35,44.47,31.91,32.02,4.48,-4.37
LDER_qq,,,,,,,0.87,-20.66,,,1.88,-0.89,,,-8.17,4.45,,,-1.23,38.58,,,1.11,17.70,,,4.43,-12.75,5.26,83.88,0.82,2.53,6.55,-3.21,-0.91,-0.53,1.24,-5.81,-1.31,13.16,0.97,-9.83,-5.61,-0.11,-1.15,-2.32,0.06,1.77
LDER_sq,,,,,,,-9.97,3.50,,,40.61,-39.55,,,0.57,8.39,,,-27.61,-3.66,,,0.92,16.55,,,-4.90,4.72,-4.76,13.56,10.67,21.48,-30.16,30.35,-20.25,11.64,1.16,-9.30,-11.84,-14.74,14.32,-2.02,12.41,14.75,4.38,-1.93,-11.05,5.04
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,-99.97,,,-12.27,,,,4.11,50.05,-99.34,,10.28,-98.64,-68.42,,11.71,45517.78,34438.10,,-13.03,-16.26,3.53,,-13.56,-11.12,23.43,,1.45,0.58,-19.34,-23.38,-3.43,-5.13,-1.12,4.95,8.48,13.33,6.67,3.78,5.06,5.45,11.62,14.20,5.57,1.68,4.85
PZAT_sy,,,-0.05,,,-29.03,,,,21.75,21.08,-5.90,,-3.62,4.88,3.80,,0.67,-6.40,-12.12,,3.64,20.21,18.89,,6.23,5.63,16.84,,-4.19,-3.81,-22.44,-14.38,-16.75,6.41,14.17,-1.37,18.11,4.89,-7.97,-7.97,-18.73,-22.88,9.26,5.64,11.13,10.17,-6.67
PZAT_qq,,,,,,,-86.18,815.23,,,-80.09,-95.97,,,-99.75,-6.67,,,0.51,-29.34,,,-3.22,-12.64,,,-0.49,21.32,-0.23,-15.77,-1.34,-2.71,-5.23,6.16,-3.08,1.40,0.60,9.72,1.26,-4.56,-2.13,11.08,1.63,1.03,0.13,2.68,-2.12,4.18
PZAT_sq,,,,,,,-19.01,45.63,,,-19.45,13.18,,,-12.35,12.01,,,-18.50,5.16,,,-5.48,4.01,,,-6.02,15.04,5.38,-15.91,-5.64,-7.24,16.32,-18.23,20.60,-0.47,0.48,-2.08,7.11,-12.68,0.49,-13.53,1.64,23.72,-2.84,-9.05,0.76,4.82
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,,74.02,,,47.14,,,,-11.59,-12.70,-1.67,,28.63,34.44,28.65,,-3.88,-6.26,2.34,,-15.76,-17.03,-21.51,,-6.20,-5.66,-16.28,,-27.52,-24.40,-14.33,-8.54,2.72,4.04,3.42,1.62,-0.03,-0.99,-6.45,-2.88,-1.08,-1.18,3.84,-3.70,2.11,2.01,-4.90
PELDR_sy,,,19.40,,,85.04,,,,-36.08,-27.43,-30.90,,-20.25,-14.71,-17.36,,11.24,18.59,19.19,,11.52,-6.67,-19.51,,-23.09,-19.42,-9.24,,4.95,-7.89,5.64,-5.68,-3.85,-2.70,6.21,13.83,25.56,14.71,4.43,2.36,-5.44,4.54,-6.87,-4.16,-3.18,-3.85,13.75
PELDR_qq,,,,,,,-2.17,-8.79,,,-3.40,2.73,,,0.97,-1.69,,,-1.53,7.33,,,-3.02,1.53,,,-2.47,-9.90,-2.51,-15.40,1.73,2.10,4.09,-4.99,3.04,1.49,2.27,-6.53,2.04,-4.10,6.19,-4.81,1.95,0.77,-1.53,0.93,1.85,-6.05
PELDR_sq,,,,,,,2.38,0.14,,,16.24,-4.64,,,24.30,-7.60,,,32.51,-7.13,,,10.90,-19.91,,,16.19,-9.79,6.07,-5.60,1.98,3.45,-5.29,-3.77,3.20,12.93,1.50,6.15,-5.72,2.81,-0.52,-1.94,4.23,-8.41,2.37,-0.94,3.52,8.35
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,,0.98,,,-6.51,,,,-1.53,-2.71,0.72,,8.88,19.22,19.07,,5.43,-0.58,0.88,,0.85,-1.55,-2.30,,0.67,2.07,-4.66,,-6.24,-7.10,0.60,-0.66,-0.35,-0.71,-1.69,-3.19,-3.40,-4.27,-2.74,-3.63,-6.80,-5.44,-9.56,-3.72,-3.47,-3.16,-3.70
TSF_sy,,,12.46,,,9.40,,,,-1.69,-6.62,-6.81,,-3.07,5.76,3.25,,2.62,0.14,7.16,,3.48,6.57,5.35,,-3.04,-1.88,-1.37,,3.64,2.11,0.85,0.60,3.59,-0.79,-1.97,-1.30,-6.16,-5.25,2.49,-0.49,2.67,2.02,-5.35,-1.14,-7.75,-2.77,-5.62
TSF_qq,,,,,,,-0.34,-3.65,,,-1.54,-0.25,,,7.81,-0.38,,,1.67,1.07,,,-0.76,0.30,,,0.62,-6.30,-0.56,0.01,-0.31,1.47,-1.81,0.32,-0.67,0.47,-3.31,0.11,-1.56,2.08,-4.20,-3.19,-0.11,-2.38,1.99,-2.94,0.21,-2.93
TSF_sq,,,,,,,-1.03,-3.90,,,-6.00,-4.10,,,2.57,-6.38,,,0.09,0.19,,,3.07,-0.96,,,4.30,-0.44,1.39,-1.56,2.76,-1.67,1.14,1.36,-1.58,-2.85,1.83,-3.63,-0.62,5.09,-1.13,-0.57,-1.26,-2.50,3.26,-7.21,4.08,-5.36
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-36.28,1570.86,-59.95,,,-34.00,,,,6.05,10.26,10.15,,-36.59,-52.60,-49.42,,-13.53,4.51,15.38,,37.00,51.29,41.04,,27.58,26.70,25.94,,93.13,84.05,71.19,59.58,2.79,-1.73,-1.10,0.48,2.61,7.47,16.83,10.25,3.86,-0.03,-8.78,-3.93,-4.87,-3.41,2.41
ZKO_sy,-25.12,-12.17,-37.05,,,-10.65,,,,2.36,37.27,21.19,,-1.91,-5.04,13.29,,22.41,6.23,7.61,,3.22,-5.69,11.69,,-2.46,13.23,18.39,,5.66,13.68,0.99,18.37,13.95,17.67,-7.79,-4.97,-8.24,-10.00,-19.40,-18.04,-6.43,-12.98,23.63,26.11,6.51,12.77,3.23
ZKO_qq,,,,,,,0.85,-1.44,,,4.86,-1.53,,,-21.62,5.06,,,-5.27,15.99,,,4.61,8.14,,,3.88,7.49,6.16,62.92,-1.00,-0.02,-1.04,4.95,-5.35,0.61,0.54,7.17,-0.87,9.38,-5.12,0.96,-4.58,-0.19,-0.08,-0.02,-3.12,5.82
ZKO_sq,,,,,,,-24.44,0.06,,,1.32,-11.66,,,-1.91,5.40,,,-14.87,6.76,,,-22.22,26.44,,,-9.71,32.19,-20.06,10.73,-2.85,17.43,-6.30,6.60,0.32,-7.98,-3.43,2.93,-1.61,-17.58,-1.81,17.51,-8.50,17.09,0.16,-0.74,-3.12,7.19
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-84.03,1032.95,-54.27,,,1.19,,,,-4.98,-5.46,-2.66,,-9.55,-25.41,-24.06,,-15.39,-1.88,11.62,,8.30,14.59,3.53,,11.35,10.76,6.85,,13.86,12.82,11.14,7.47,-0.30,-1.50,-1.21,-0.47,0.63,1.70,3.03,,-2.22,-1.87,-4.61,0.60,-1.30,-1.66,-0.71
OSF_sy,-3.69,15.65,-19.64,,,18.09,,,,39.16,-6.48,-25.05,,0.46,-10.29,6.21,,-17.92,22.04,38.92,,-10.10,-38.58,-43.97,,13.10,11.92,12.10,,-0.37,12.86,10.51,12.41,30.43,30.29,6.79,21.18,-7.05,4.31,-8.96,,0.39,-20.95,3.47,-0.23,-8.78,5.95,20.89
OSF_qq,,,,,,,0.20,-2.20,,,-0.31,0.70,,,-17.79,2.51,,,-4.66,16.61,,,0.87,5.36,,,0.34,1.64,1.36,10.16,-0.58,0.13,-1.99,2.20,-1.78,0.42,-1.25,3.33,-0.74,1.74,-4.16,1.03,-0.39,-1.10,1.07,-0.87,-0.76,-0.14
OSF_sq,,,,,,,43.18,7.70,,,-3.78,-13.68,,,-14.08,2.20,,,27.75,16.34,,,-12.72,6.13,,,-13.63,6.30,4.02,4.32,-2.15,4.08,5.81,21.04,-2.25,-14.70,20.07,-7.16,9.69,-25.55,5.88,16.10,-13.63,-2.55,2.09,6.16,0.32,11.20
NetDebt,-10543000000,12238000000,162488000000,,,418701000000,570249000000,577585000000,,632096000000,651624000000,653524000000,,214348000000,165588000000,166191000000,,178751000000,155682000000,173231000000,,273678000000,324367000000,360046000000,,435075000000,446598000000,508000000000,631364000000,1037217000000,1045615000000,1112166000000,1162094000000,1093832000000,1085308000000,1239228000000,1313338000000,1273167000000,1365827000000,1402772000000,1469715000000,1440631000000,1400896000000,1456539000000,1432846000000,1490110000000,1450543000000,1525058000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,6177.16,-114.44,-1604.43,,,108.28,,,,83.83,21.82,68.59,,-175.11,-140.84,-160.43,,157.39,193.00,178.86,,0.76,170.11,83.40,,195.61,-14.84,-27.13,,47.37,159.93,309.43,239.27,-34.92,-14.33,-48.82,-47.35,7.09,-27.76,-34.85,1.58,-14.19,22.24,239.20,-1.07,134.44,-21.51,-69.96
NetDebtEBITDA_sy,-35.23,-58.80,56.12,,,6.73,,,,-9.38,36.37,199.16,,-83.97,-189.53,26.11,,1073.15,204.17,-16.62,,-3.09,-7.75,7.88,,9.13,-25.69,-43.92,,-13.33,60.56,-35.57,18.99,-22.43,18.64,36.26,-21.83,-12.57,-44.54,55.66,46.95,45.88,43.55,-8.52,-1.25,-5.54,-7.91,12.90
NetDebtEBITDA_qq,,,,,,,23.29,-11.83,,,-18.30,22.03,,,55.58,-80.54,,,-28.01,53.09,,,92.99,3.95,,,-44.40,-11.05,6.60,179.56,-1.94,40.11,-11.67,-46.37,29.08,-16.31,-9.12,9.07,-12.93,-24.52,41.70,-7.86,24.04,109.45,-58.67,118.35,-58.47,-19.84
NetDebtEBITDA_sq,,,,,,,8.78,-47.74,,,63.69,14.65,,,-1014.00,261.49,,,-18.84,29.26,,,-22.75,51.16,,,-47.40,14.09,2.10,41.45,-2.55,-54.21,88.55,-7.80,49.05,-47.42,8.18,3.13,-5.45,47.58,2.13,2.37,-6.96,-5.95,10.24,-2.08,-9.30,15.31
DebtFin,-13062000000,-1125000000,122633000000,,,255313000000,429678000000,469523000000,,505830000000,529736000000,517788000000,,250822000000,109106000000,103397000000,,81481000000,77937000000,104823000000,,163530000000,211995000000,244160000000,,281618000000,300131000000,349760000000,459324000000,610343000000,615924000000,690800000000,700425000000,636077000000,663650000000,733513000000,704623000000,692581000000,700800000000,769641000000,713150000000,737121000000,706964000000,684597000000,684727000000,737461000000,658380000000,695615000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
