,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
ROA_sq,,,-14.39,64.30,,,13.57,13.27,,,12.65,-10.05,,,-23.44,-12.43,149.16,-48.95,4.13,-16.13,,,22.62,-8.70,,,-17.40,-3.27,-31.08,-76.99,-150.67,202.63,182.05,278.18,9.13,-1.10,-4.68,6.31,-0.44,8.39,31.77,-20.25,24.81,-10.56,-17.71,-13.92,-4.41,7.18,-24.88,38.85,5.96,-45.02,-970.87
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,33.17,-232.59,,,,-25.94,-12.22,-16.42,26.24,90.59,18.80,86.97,-20.62,-562.97,-50.08,-841.54,-8.19,-16.27,18.05,35.22,13.86,-70.51,-98.44,52.94,25.37,40.26,74.01,4168.02,2909.73,1111.60,2778.37,-99.69,-103.01,-79.22,-81.07,4173.47,552.21,21.64,25.64,11.33,-7.51,-32.46,-33.57,-19.59,-17.63,-33.52,-40.52,-45.13,-48.74,-41.97,-71.34,-158.46,-198.08
OPM_sy,1484.62,59.44,,,,65.85,74.79,20.91,24.11,31.93,0.57,22.32,33.95,2.71,21.51,13.43,-1.98,-1.71,-9.39,-24.79,-6.07,-8.20,8.74,-17.13,-21.89,-30.50,-34.52,-17.77,-35.67,-46.48,-58.60,-50.00,-40.59,26.10,64.53,41.85,3.33,-2.93,4.95,17.62,114.25,60.38,49.66,29.64,-14.68,-18.59,-26.43,-20.85,-28.53,-43.64,-53.52,-93.33,-1121.60
OPM_qq,,,32.15,-25.06,-19.09,-24.62,39.54,-29.73,24.54,84.11,-421.89,79.18,-598.51,12.64,-18.14,-30.61,19.74,6.12,16.73,-3.24,-6.73,-85.82,3.08,75.51,-69.24,-48.75,57.83,3932.24,16.89,-46.45,11.65,-99.55,-1221.77,470.41,1.70,1.13,18.70,-0.36,5.05,-10.39,-1.39,-27.24,3.33,8.47,1.01,-41.28,-7.55,0.06,-5.64,-33.52,-54.34,-304.07,-58.31
OPM_sq,,,5.05,41.96,-7.94,20.81,10.71,-1.80,-5.51,28.43,-15.61,19.43,3.48,-1.53,-0.16,11.49,-10.58,-1.25,-7.97,-7.46,11.67,-3.48,9.02,-29.47,5.25,-14.12,2.72,-11.43,-17.66,-28.55,-20.55,6.98,-2.17,51.67,3.66,-7.77,-28.74,42.47,12.08,3.37,29.80,6.65,4.59,-10.46,-14.57,1.76,-5.49,-3.67,-22.86,-19.75,-22.05,-86.18,-11921.43
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,44.53,-62.90,,,,26.01,73.59,92.93,114.20,43.82,-207.80,-1762.67,-732.77,-134.25,-39.61,-8.09,-6.62,-39.24,2.11,25.84,-4.31,-26.16,-69.06,-199.85,-106.72,-97.24,-17.21,484.63,653.38,276.04,404.97,-106.13,-107.82,-57.10,-60.08,597.73,289.11,-42.24,-59.92,-117.82,-24.04,-33.25,-10.21,328.66,-3.85,-18.19,-22.79,-47.78,-48.88,-17.79,90.24,-21.11,-39.44
ROS_sy,384.00,83.06,,,,66.14,125.53,31.66,45.76,40.08,49.87,47.23,11.05,0.87,-30.22,-29.98,-19.55,-16.92,-4.25,-15.55,-20.39,-18.06,5.25,-7.08,-12.67,-6.92,-40.79,-17.53,-44.46,-77.85,-101.30,-82.62,-57.02,160.27,6866.67,274.47,89.54,12.11,-5.42,13.07,55.17,34.98,61.72,60.05,18.44,-12.35,-24.64,-40.97,-24.58,-39.29,-23.93,-44.68,-334.08
ROS_qq,,,-1.76,7.03,-23.19,36.52,63.68,75.11,347.47,-351.21,-98.96,-50.60,15.93,7.00,-18.58,-16.60,17.07,-21.45,16.64,11.67,-16.64,-46.89,-11.71,-56.67,19.59,-40.16,33.62,614.13,15.69,-55.41,14.99,-110.33,-47.55,344.72,7.01,28.81,-43.94,-25.26,-25.73,-157.26,339.00,-34.32,-0.09,45.81,0.50,-44.12,-5.71,-1.38,-1.61,-10.14,118.19,-59.11,-24.46
ROS_sq,,,-25.73,87.23,14.94,3.95,0.82,9.30,27.25,-0.10,7.86,7.37,-4.02,-9.25,-25.38,7.73,10.29,-6.29,-14.00,-4.98,3.97,-3.54,10.45,-16.11,-2.29,2.81,-29.74,16.85,-34.20,-58.99,-104.11,1666.67,62.77,148.37,6.84,-13.30,-17.61,46.90,-9.86,3.65,13.07,27.78,8.00,2.58,-16.33,-5.44,-7.14,-19.66,6.91,-23.88,16.34,-41.57,-552.40
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-5240.00,-53.23,,,,6.54,23.67,34.23,49.89,70.02,-44.04,22.00,-112.87,-183.97,-24.57,-183.18,22.11,-39.55,-3.55,8.83,-90.57,-68.57,-121.35,47.47,83.00,54.82,88.79,-10.21,-228.21,101.30,55.39,128.75,141.17,2669.44,433.24,99.01,27.15,-31.80,-23.61,-89.34,-103.76,160.00,113.06,1789.92,5287.93,55.71,30.96,-4.39,-43.50,-45.44,-53.96,-118.49,-164.12
RS_sy,2477.78,16.16,,,,65.49,237.97,65.72,32.75,13.57,-9.55,2.35,10.92,30.01,40.27,71.67,42.91,8.28,-10.18,-34.47,-20.52,-15.43,-23.01,-33.70,-43.33,-42.70,-45.57,-25.98,-19.88,-67.73,-24.12,-14.72,-19.66,143.05,-4.91,19.03,28.27,27.31,98.91,26.39,37.04,25.07,14.34,-12.06,13.11,-30.01,-28.08,-16.39,-53.17,-10.93,-29.24,-65.20,-961.73
RS_qq,,,31.47,-22.96,-20.85,8.22,44.03,-5.96,7.94,45.09,-168.92,42.62,-151.24,26.75,-17.97,-30.44,30.90,-31.24,12.47,-14.84,-44.46,-16.09,-14.94,72.75,53.26,-208.58,71.50,-168.06,-39.20,101.22,-1077.78,272.73,99.34,-17.74,17.65,3.15,27.36,-55.87,31.76,-85.60,-144.96,3148.28,7.98,27.71,23.42,-8.51,-9.19,-6.76,-27.07,-11.65,-23.37,-137.45,-152.90
RS_sq,,,-41.37,79.11,21.91,29.28,19.73,-12.17,-2.35,10.59,-4.64,-0.62,5.83,29.63,2.89,21.62,-11.89,-1.79,-14.66,-11.26,6.85,4.51,-22.31,-23.59,-8.66,5.66,-26.19,3.92,-1.13,-57.44,73.54,16.80,-6.86,28.74,-32.10,46.20,0.37,27.78,6.09,-7.10,8.82,16.62,-3.01,-28.55,39.97,-27.84,-0.33,-16.94,-21.60,37.24,-20.82,-59.15,-2041.38
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,45.13,-58.67,,,,20.58,109.06,91.35,143.16,45.02,-2592.55,-1494.51,-298.05,-135.49,19.38,-8.04,34.59,-37.59,2.91,26.36,-1.15,-26.16,-90.05,-211.75,-109.02,-118.72,7.67,572.52,787.61,330.13,581.22,-99.51,-100.76,-66.99,-67.84,4781.55,1604.69,-53.96,-72.59,-104.12,18.89,24.09,90.62,1320.68,-19.92,-39.84,-43.29,-43.84,-46.35,-14.29,-29.07,-124.04,-153.20
GPM_sy,298.08,115.05,,,,111.74,633.33,42.28,62.19,34.75,27.89,17.08,-0.77,7.12,-10.66,-6.69,-8.96,-12.85,-6.33,-23.53,-11.54,-18.90,0.48,-5.54,-12.09,-14.21,-39.48,-21.53,-39.19,-66.99,-92.06,-59.48,-71.63,85.24,808.00,64.89,188.61,7.17,21.59,11.83,28.07,48.70,43.12,39.23,,-19.00,-22.78,-19.61,-6.51,-48.15,-51.80,-92.10,-798.53
GPM_qq,,,33.31,-42.14,-122.12,62.28,107.61,-235.64,1208.24,-148.05,-245.07,13.23,-37.65,42.86,-18.14,-16.28,16.66,-20.19,16.64,11.80,-14.47,-49.91,-25.58,-44.67,23.25,-56.86,46.99,840.43,11.68,-47.50,10.85,-99.25,-273.82,2377.28,8.00,14.19,-46.42,-30.32,-35.70,-117.18,1644.78,-27.27,-1.23,10.01,1.34,-45.36,-6.91,8.95,-3.17,-12.72,-22.97,-136.93,-114.23
GPM_sq,,,-70.20,498.48,1.77,16.67,3.20,16.12,16.01,-3.07,-2.06,6.30,-1.67,4.64,-18.32,11.03,-4.07,0.17,-12.20,-9.36,10.97,-8.16,8.78,-14.79,3.27,-10.37,-23.26,10.48,-19.97,-51.35,-81.55,464.00,-43.97,217.72,-9.56,2.42,-1.94,17.98,2.60,-5.80,12.31,36.99,-1.25,-8.35,-19.34,10.96,-5.86,-4.59,-6.19,-38.46,-12.50,-84.35,-8391.30
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,40.79,-59.49,,,,1470.37,1465.98,782.44,1293.33,-85.32,-112.81,-80.20,-123.25,3.52,197.18,-23.46,165.82,-41.52,-43.38,-1.89,-57.98,-352.37,-534.15,-208.67,-183.19,123.28,137.75,129.24,82.03,127.53,-11.85,353.33,1634.44,46.03,42.53,0.37,-12.74,-10.78,7.05,-25.87,-37.78,41.06,28.37,93.08,134.66,10.41,5.08,-5.98,-24.85,-24.66,-21.01,-51.35,-57.70
RBS_sy,18.39,-1.27,,,,13.62,16.24,20.49,29.37,-0.81,-20.07,-4.91,-13.50,19.89,31.78,15.75,14.10,-3.73,-2.25,0.69,-5.83,-7.75,-15.54,-40.23,-40.84,-27.98,-26.10,3.58,-8.51,-27.78,-20.42,-28.48,0.46,42.75,40.07,58.45,44.01,0.87,-1.89,-8.60,-9.69,0.80,12.77,1.43,13.19,4.43,-7.91,0.35,-9.69,-6.09,7.19,-15.44,-101.26
RBS_qq,,,10.67,26.14,13.64,889.88,10.36,-28.92,79.44,-89.57,-196.25,209.89,-310.70,146.45,-9.64,-13.45,81.20,-58.73,-12.51,49.96,-22.39,-347.83,-50.51,62.46,40.58,169.35,144.09,-70.93,-136.52,978.01,-5.43,49.53,23.60,-16.44,-7.70,5.29,7.46,-14.56,10.74,-27.09,-9.79,93.68,0.77,9.67,9.63,-8.87,-4.10,-1.87,-12.37,-8.64,0.56,-39.56,-23.80
RBS_sq,,,4.47,-3.44,2.75,9.62,6.88,0.08,10.32,-15.95,-13.87,19.07,0.36,16.49,-5.33,4.58,-1.08,-1.71,-3.87,7.73,-7.48,-3.71,-12.00,-23.76,-8.43,17.22,-9.70,6.85,-19.11,-7.47,-0.49,-3.97,13.62,31.49,-2.37,8.63,3.26,-7.90,-5.03,1.20,2.02,2.80,6.24,-8.97,13.85,-5.15,-6.30,-0.81,2.46,-1.37,6.94,-21.75,-101.52
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,70.46,-276.45,,,,-9.07,-24.51,-20.02,,87.02,13.79,93.70,,-237.83,8.36,-1067.65,,-23.50,7.22,29.41,,-26.84,58.34,86.98,,72.47,72.28,2015.07,,932.90,2463.70,-99.50,-104.77,-84.57,-83.52,3471.43,522.86,25.80,16.54,13.00,-6.76,-35.93,-32.95,-20.71,-17.21,-34.49,-40.39,-54.91,-57.99,-51.14,-76.33,-159.41,-200.00
ROPA_sy,3709.09,46.98,,,,9.68,63.07,16.61,,36.48,22.50,16.12,,-7.61,-9.78,-0.99,,-3.22,-4.06,-29.04,,-32.65,-19.21,-12.61,,-2.28,-34.59,-6.66,,-60.21,-56.04,-55.14,-46.45,39.85,62.99,-15.66,-42.71,25.00,61.17,136.86,322.22,12.73,12.50,-5.67,-14.25,-12.41,-13.33,-22.76,-37.85,-33.14,-55.94,-95.03,-559.47
ROPA_qq,,,32.08,-40.36,,,22.46,-35.30,,,-414.98,90.11,,,-39.69,-26.03,56.74,-62.15,-4.94,4.11,,,65.53,70.02,,,65.30,2171.11,5.04,10.32,-1.51,-99.56,-1100.00,457.14,5.20,-4.94,18.40,6.25,-2.54,-7.83,-2.30,-26.99,1.99,9.00,2.01,-42.23,-7.20,-17.55,-4.95,-32.81,-55.04,-306.90,-60.00
ROPA_sq,,,-28.53,42.93,,,6.25,2.21,,,-4.64,-3.12,,,-6.88,6.32,56.82,-37.67,-7.68,-21.36,,,10.74,-14.94,,,-25.88,21.39,-23.89,-41.90,-18.09,23.88,-9.16,51.72,-4.55,-35.90,-38.29,231.02,23.08,-5.80,10.01,-11.62,22.83,-21.01,,-9.72,21.53,-29.60,-19.54,-2.88,-19.92,-92.06,-7543.33
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,138.31,157.21,,,,-386.27,-296.24,-109.92,-62.78,34.23,-159.40,423.65,-25.91,107.60,103.51,-25.24,-45.54,136.05,305.62,246.56,1383.99,477.05,-314.89,-79.27,-88.90,-63.43,150.29,-1333.09,-785.40,-202.45,-210.64,95.91,91.87,211.41,166.54,1192.75,-718.19,-60.12,115.90,-230.39,118.79,243.21,19.39,222.93,704.17,-24.38,-18.66,-38.94,-54.87,-17.57,125.11,899.60,-245.82
ZNPO_sy,5.38,-150.41,,,,510.62,-180.34,-94.00,-176.13,-95.82,244.96,1324.61,215.19,1624.05,15.16,-11.10,-32.18,-20.65,-24.29,-0.36,110.92,48.45,-62.76,-27.87,-187.47,58.84,157.41,-16.02,207.91,-75.08,-13.77,14.14,-61.65,25.64,-3.11,-27.85,-53.07,-29.04,20.62,38.27,201.03,124.05,30.67,58.82,-86.31,-78.83,26.12,-29.76,494.01,366.53,-41.64,5.62,-959.80
ZNPO_qq,,,-21.25,20.11,-11.17,-440.72,46.01,93.93,433.16,-702.10,-112.91,107.58,-23.73,-38.25,-1.69,61.45,-44.44,167.64,68.94,37.94,137.93,4.07,-162.91,113.31,27.36,242.99,-13.49,-426.31,29.21,48.73,6.57,87.93,-40.59,802.76,-44.19,98.19,-205.26,134.25,202.14,-219.69,115.17,525.69,5.10,23.24,-0.77,-41.16,13.05,-7.48,-26.67,7.46,208.74,310.84,-110.70
ZNPO_sq,,,375.49,74.61,-22.44,10.05,-153.90,113.05,-1083.59,106.04,1770.00,28.24,-20.47,-9.60,24.91,-1.01,-39.33,5.78,19.18,30.29,28.41,-25.55,-70.11,152.35,-255.73,235.21,-51.55,-17.67,100.11,-68.77,67.60,8.98,-32.77,2.31,29.25,-18.85,-56.27,54.73,119.69,-6.98,-4.79,15.16,28.14,13.05,-91.79,78.05,663.45,-37.04,-30.59,39.84,-4.50,13.96,-664.98
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,,,,,,,,,,,201.87,577.84,-2331.78,-1745.41,,,,,,,,,,13.45,125.04,60.65,-10.49,,-30.92,-22.26,,,,,,,,,,,,,,,,,,-77.56,51942.95,-4982.56
ZFI_sy,,,,,,,,,,,,,,5.00,7.29,12.34,4.71,,,,,,,,,,124.38,28.24,26.58,-9.20,,15.42,-45.19,,,,,,,,,,,,,,,,,,3296.05,88.88,-4340.63
ZFI_qq,,,,,,,,,,,0.82,-84.14,78.04,960.10,126.39,-152.23,-31.26,,,,,,,-46.82,39.18,54.31,-0.67,5.49,-0.64,-14.03,,,11.82,,,,,,,,,,,,,,,-89.72,5.19,84.62,12.36,23750.14,-109.87
ZFI_sq,,,,,,,,,,,71.46,-33.55,-12.82,5.72,75.20,-30.42,-18.75,,,,,,,38.55,14.37,14.67,23.47,-20.81,12.89,-17.75,,,-46.39,,,,,,,,,,,,,,,2915.79,407.90,63.94,-86.37,66.41,-11503.12
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,0.25,15.52,,,,12.76,5.48,0.93,,-10.36,-5.10,-87.72,,-87.56,-89.46,8.41,,107.11,104.56,12.72,,3.43,173.80,4.35,,-47.62,-28.09,-26.84,,-32.97,-79.86,-33.60,-32.23,-3.76,23.37,22.02,18.83,47.32,23.32,30.24,29.79,0.83,0.37,0.67,0.08,-2.33,0.15,-18.23,-15.68,-16.15,-15.94,9.37,2.84
DTAR_sy,8.01,2.40,,,,-6.74,-8.11,-8.45,,-4.09,5.30,-5.74,,-5.49,-16.73,-6.29,,-2.91,0.15,4.19,,-3.07,-1.93,-4.03,,0.02,12.82,10.45,,1.71,-14.66,-8.02,6.77,-3.77,5.85,14.25,5.12,-4.15,0.69,-8.12,-0.96,7.99,-4.81,1.42,-10.24,1.16,4.84,3.59,6.74,2.34,14.01,5.87,-11.74
DTAR_qq,,,5.63,5.14,,,-1.19,0.61,,,4.60,-86.98,,,-11.39,34.00,15.31,51.27,-12.48,-26.16,,,131.67,-71.86,,,218.07,-71.37,-2.13,-24.80,-4.40,-5.62,-0.12,6.79,22.54,-6.65,-2.73,32.40,2.58,-1.40,-3.07,2.86,2.10,-1.10,-3.65,0.39,4.69,-19.25,-0.64,-0.18,4.95,5.07,-6.57
DTAR_sq,,,-9.84,-1.57,,,-11.16,-1.94,,,-2.47,-12.22,,,-14.07,-1.22,-30.40,64.36,-11.37,2.77,,,-10.32,0.58,,,1.16,-1.54,-8.05,11.06,-15.12,6.11,6.74,0.09,-6.63,14.53,-1.79,-8.74,-1.91,4.51,5.87,-0.50,-13.53,11.34,-6.30,12.13,-10.39,10.02,-3.45,7.52,-0.17,2.16,-19.51
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,40.87,-359.85,,,,69.67,29.72,2.89,,-213.34,-44.47,102.51,,100.74,101.26,6.16,,135.68,134.74,15.26,,4.64,488.87,42.75,,-52.00,-49.56,-47.62,,-39.61,-88.41,-37.10,-35.46,-4.40,23.80,22.27,19.03,52.10,27.01,34.94,34.24,0.99,0.45,0.78,0.07,-2.73,0.13,-20.54,-17.62,-18.14,-17.97,10.70,3.27
CG_sy,10.48,-20.00,,,,32.15,56.29,9.15,,-12.92,25.47,2.76,,-9.76,-28.54,-17.27,,-7.02,-5.43,5.80,,-5.86,1.84,4.70,,3.54,25.37,-2.26,,-16.73,-39.66,-18.34,-1.79,-7.56,24.71,5.14,0.45,-2.65,-13.44,-3.60,-2.07,-6.31,-8.12,-0.64,-5.23,-16.10,-8.97,6.77,25.42,32.40,14.30,4.68,172.43
CG_qq,,,53.58,30.94,,,-7.55,4.58,,,50.41,101.66,,,-15.79,39.85,18.46,68.94,-16.13,-31.33,,,372.01,-83.35,,,395.96,-82.71,-2.96,-27.41,-4.78,-6.22,-0.43,7.53,23.30,-7.38,-3.06,37.40,2.96,-1.60,-3.57,3.36,2.41,-1.27,-4.25,0.47,5.42,-21.65,-0.73,-0.16,5.64,5.73,-7.39
CG_sq,,,-44.90,42.47,,,-34.84,-0.50,,,-6.11,-18.51,,,-25.66,-5.65,-48.49,157.33,-24.38,5.56,,,-18.19,8.52,,,-0.93,-15.39,-15.85,18.06,-28.20,14.50,1.19,11.13,-3.14,-3.47,-3.32,7.69,-13.88,7.51,-1.78,3.03,-15.54,16.25,-6.32,-8.79,-8.36,36.36,10.05,-3.72,-20.89,24.88,186.40
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,56.74,-447.63,,,,-88.69,-333.60,-500.22,,-192.45,-41.69,101.65,,100.76,101.19,16.98,,,,,,,,,,,,42.72,,4.37,8.14,-28.52,-3.32,13.87,15.85,12.29,9.37,34.02,31.93,54.59,58.14,17.24,15.38,2.59,3.89,0.59,1.87,-18.47,-20.63,-20.29,-21.03,-0.82,-1.76
LDER_sy,77.66,-46.71,,,,29.46,69.47,17.71,,-0.48,-11.55,51.33,,16.26,34.02,3.05,,,,,,,,,,,,2.61,,-19.84,-36.11,-36.73,-17.02,-10.35,12.23,16.70,-7.15,-8.52,-21.09,-21.15,-21.26,-1.99,23.02,6.33,1.00,-14.49,-5.91,-9.31,-0.79,-23.44,-40.83,-14.79,160.98
LDER_qq,,,52.16,31.13,,,-9.93,4.66,,,46.74,101.11,,,-16.83,9.09,7.26,,,,,,,,,,-4.37,51.29,-25.97,-2.55,-0.92,,0.13,14.78,0.80,-3.08,-2.47,40.65,-0.77,13.57,-0.23,4.27,-2.34,0.97,1.04,0.95,-1.09,-19.19,-1.64,1.39,-2.01,1.49,-2.57
LDER_sq,,,-34.21,2.26,,,-13.88,-28.97,,,-23.46,21.54,,,-11.77,-6.55,-26.26,,,,,,,,,,6.66,-3.52,-7.28,-15.99,-14.98,,21.61,-9.24,6.43,-0.65,-3.24,-10.58,-8.20,-0.73,-3.37,11.30,15.23,-14.20,-8.22,-5.76,26.79,-17.30,0.40,-27.27,-2.01,19.09,207.51
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,-3.15,-21.58,,,,-86.03,-86.46,-86.02,,-3.32,5.60,430.59,,367.73,488.08,15.61,,,,,,,,,,,,-14.75,,21.61,20.70,38.27,-2.78,-8.24,-8.17,-10.63,-0.55,-0.02,-0.54,-8.41,-14.49,-12.38,-10.71,-0.42,-1.83,-0.68,-1.06,-0.68,2.75,2.15,1.58,2.33,11.37
PZAT_sy,-1.42,-19.55,,,,0.03,-4.54,37.56,,37.14,57.06,28.67,,3.70,-10.35,-17.81,,,,,,,,,,,,14.75,,-6.85,-3.50,1.44,2.81,0.61,-5.08,-13.66,-13.35,-9.94,-7.47,-3.89,-0.26,14.68,20.76,4.29,-8.00,-14.43,-21.07,-8.23,6.44,26.87,25.73,32.29,96.10
PZAT_qq,,,-1.41,-1.45,,,-4.48,1.78,,,4.33,411.41,,,31.18,0.54,-16.41,,,,,,,,,,1.28,-13.59,36.81,1.58,0.52,-1.01,-3.81,-4.13,0.59,-3.66,7.04,-3.62,0.06,-11.28,-0.07,-1.23,1.97,-1.06,-1.48,-0.08,1.58,-0.67,1.93,-0.67,1.01,0.07,10.93
PZAT_sq,,,17.42,-13.99,,,12.06,23.95,,,28.33,1.55,,,10.94,-6.90,74.61,,,,,,,,,,-1.78,3.26,-2.35,-5.95,1.75,8.55,-1.03,-7.96,-4.01,-1.26,-0.67,-4.33,-1.38,2.56,3.08,9.99,3.85,-11.42,-9.07,2.31,-4.21,2.99,5.46,21.94,-5.07,8.36,56.33
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,-26.49,-100.45,,,,96181.82,1315.23,724.51,,-59.70,-65.20,242.48,,365.84,448.86,-40.48,,,,,,,,,,,,19.78,,-20.02,52.98,-1.89,2.92,5.42,4.46,4.64,10.94,-13.09,-11.99,-12.00,-18.77,2.86,2.30,1.78,2.18,2.27,2.49,23.95,23.20,-1.75,-3.93,-19.39,-17.72
PELDR_sy,-7.05,19.93,,,,17.43,11.68,7.70,,-4.08,-9.81,18.59,,19.04,2.96,-1.07,,,,,,,,,,,,-2.90,,-4.28,-0.56,1.12,17.52,9.72,-0.88,-3.53,1.01,9.67,-1.84,12.50,3.82,-3.13,-1.49,-15.59,-10.48,-7.42,-0.70,4.91,-4.40,-3.69,-9.54,-5.20,26.83
PELDR_qq,,,-6881.82,-92.84,,,-11.69,-0.90,,,-23.74,875.25,,,-10.15,5.77,1.61,,,,,,,,,,-47.52,57.81,-2.33,-1.12,0.37,1.21,2.47,1.28,-0.54,1.38,8.63,-20.66,0.72,1.37,0.27,0.47,0.18,0.85,0.67,0.55,0.39,21.97,0.07,-19.82,-1.84,2.34,2.13
PELDR_sq,,,25.13,-15.47,,,19.00,-18.48,,,11.89,7.19,,,-3.22,2.99,9.32,,,,,,,,,,8.64,-5.98,-9.64,3.71,12.85,-4.39,5.02,-3.18,1.95,-6.94,9.95,5.13,-8.75,6.66,1.46,-1.90,-7.21,-8.61,7.61,1.45,-0.47,-3.44,-1.94,2.20,-6.51,1.19,31.18
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,-22.73,-100.88,,,,12375.00,386.11,241.65,,49.49,19.96,446.26,,300.23,365.71,2.65,,,,,,,,,,,,43.77,,11.30,74.67,2.61,4.77,1.75,0.74,0.74,0.47,-0.54,-0.38,0.68,1.01,1.67,1.54,0.19,0.44,0.44,0.19,0.57,-0.19,-0.10,-0.07,-1.22,-0.53
TSF_sy,-17.90,3.72,,,,8.13,4.27,23.78,,16.48,2.19,8.85,,13.77,24.54,13.55,,,,,,,,,,,,-1.82,,1.37,3.52,-1.21,2.74,10.92,1.13,-4.53,-5.99,-3.30,-5.41,6.56,3.56,11.91,9.65,4.77,4.59,-13.60,-5.91,-5.45,-7.95,-1.93,-6.34,-11.45,9.63
TSF_qq,,,-4700.00,-93.40,,,11.88,-4.25,,,-10.22,336.01,,,4.47,-3.90,-2.40,,,,,,,,,,-36.05,71.18,-1.68,3.40,0.37,0.56,0.39,0.42,-0.64,0.57,0.12,-0.59,-0.47,1.64,0.45,0.06,-0.60,0.29,0.69,0.06,-0.84,0.66,-0.07,0.15,-0.81,-0.50,0.64
TSF_sq,,,20.46,-16.23,,,16.16,-0.56,,,1.90,5.92,,,11.55,-3.43,19.01,,,,,,,,,,18.20,-3.77,-1.07,-9.92,20.71,-8.17,2.88,-2.74,10.06,-13.31,1.31,0.04,7.66,-2.34,-1.54,8.10,5.48,-6.68,-1.72,-10.70,14.87,-6.23,-4.31,-4.85,9.70,-11.35,18.46
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,6.55,66.09,,,,-12.63,-34.70,-37.06,,-27.06,0.59,-93.23,,-89.19,-91.48,48.79,,91.56,56.39,4.58,,-0.14,463.57,79.54,,-17.22,-15.16,21.65,,67.49,-66.70,-18.89,-27.09,-19.09,3.24,2.47,-16.72,293.68,184.96,220.52,332.10,-7.19,-7.43,-14.69,-16.92,-23.81,-18.60,-71.12,-70.37,-0.74,25.43,193.05,144.01
ZKO_sy,17.55,-4.42,,,,-9.17,-19.09,-6.82,,-12.92,-5.23,-13.29,,6.53,5.94,11.50,,-7.45,-2.93,-1.63,,6.80,9.29,6.38,,-0.29,6.48,6.77,,11.48,-4.85,-4.52,-6.66,-10.60,0.50,2.34,-0.33,6.38,8.67,6.29,7.99,4.24,-0.80,-1.48,-5.60,-2.31,0.32,-0.50,-0.78,2.35,2.25,6.73,13.06
ZKO_qq,,,25.30,7.87,,,-6.36,3.96,,,29.15,-93.00,,,1.80,22.22,11.36,38.26,-16.89,-18.27,,,369.03,-73.96,,,380.70,-62.66,0.55,-7.19,-4.43,-9.05,-9.62,2.99,21.94,-9.73,-26.54,386.86,-11.74,1.54,-0.97,4.57,-11.97,-6.42,-3.56,-4.10,-5.96,-66.80,-1.03,221.20,18.84,-22.43,-17.60
