,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RS_sy,,50.89,-28.20,15.66,,,,1.75,-61.52,-63.94,-60.65,-62.02,13.37,60.99,148.41,205.37,134.62,115.42,17.95,-36.91,-48.42,-50.61,-50.22,-31.23,0.42,-25.05,-1.75,100.00,89.87,130.94,119.11,-8.96,-25.33,-4.07,-23.53,3.28,0.89,-3.24,-3.98,-6.01,0.88,8.25,8.56,11.70,14.91,16.79
RS_qq,,,,,-104.37,205.26,-625.00,-699.05,-29.44,-0.18,1.65,47.57,37.08,50.42,142.29,293.24,48.45,27.08,-6.19,-17.67,-35.85,-82.35,-704.17,-81.38,-36.88,9.31,11.49,12.80,23.02,-4.64,37.44,8.66,-25.00,-7.24,-76.53,-59.02,-17.75,12.84,55.13,52.99,280.95,25.73,22.56,-2.09,-23.84,23.41
RS_sq,,,,,-2.40,-12.53,2.05,16.79,-63.09,-18.02,11.35,12.74,10.17,16.41,71.81,38.59,-15.36,6.89,-5.93,-25.87,-30.79,2.33,-5.18,2.40,1.07,-23.63,24.31,108.44,-4.05,-7.11,17.94,-13.39,-21.31,19.35,-5.99,16.98,-23.13,14.45,-6.70,14.50,-17.49,22.81,-6.43,17.81,-15.12,24.81
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,8.78,19.11,-3.04,,,,-232.95,-495.22,-371.98,-486.13,51.50,100.91,90.53,103.89,138.27,846.67,362.59,26.92,-47.40,-28.87,-122.54,-339.39,-895.60,-1198.02,-1088.51,-522.78,12.85,66.37,62.19,65.65,19.33,-57.64,-55.50,-156.80,-110.41,-120.07,-84.21,352.42,332.59,335.70,377.50,-84.30,-84.06,-88.20,-83.37
GPM_sy,,52.30,9.43,63.19,,,,-89.57,-144.10,-203.85,-279.39,-88.75,120.45,107.42,130.28,5583.33,564.55,845.45,0.77,-61.49,-54.86,-71.03,37.40,4.82,,51.04,0.37,38.01,136.97,98.08,51.85,31.93,-20.72,-9.02,-48.72,-8.91,5.81,18.60,90.28,19.27,11.89,3.08,-4.11,-6.85,-1.91,14.46
GPM_qq,,,,,-40.37,36.60,-39.40,-369.36,-77.25,5.99,13.97,66.17,103.32,-1080.00,135.37,232.69,-17.92,171.83,-82.90,37.88,10.99,-186.14,-81.61,-358.23,-53.18,6.76,4.84,35.87,40.89,-4.83,13.55,-50.59,-15.52,-3.40,-42.76,-23.39,-20.82,13.45,295.62,13.69,22.44,1.90,-88.93,15.41,-9.32,43.61
GPM_sq,,,,,-20.47,-6.39,-37.13,-77.72,-436.25,-120.45,-8.60,101.40,511.11,-20.00,343.18,162.31,-28.54,13.82,-52.76,0.25,-16.24,-26.97,124.07,-23.52,-20.10,10.30,48.90,5.17,37.19,-7.80,14.15,-8.63,-17.55,5.81,-35.67,62.32,-4.23,18.60,3.21,1.74,-10.16,9.26,-3.99,-1.17,-5.39,27.50
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,-5.53,8.49,-11.88,,,,17.89,22.36,5.73,5.84,3.00,1.01,10.18,14.88,10.95,11.74,9.08,6.81,4.38,2.70,0.60,-5.20,-5.98,-5.16,-3.47,4.94,6.17,4.84,3.64,0.59,1.57,2.16,2.73,0.72,-1.53,-1.91,-0.94,2.98,6.23,10.90,11.54,9.09,6.95,2.55,2.17
RBS_sy,,-3.45,19.80,10.27,,,,2.03,-0.57,0.51,-5.21,-2.09,-6.40,-5.42,-5.49,-6.59,9.43,20.32,28.35,19.11,9.82,3.24,-10.83,-4.79,-5.81,-5.12,4.29,15.22,11.36,-1.55,-14.20,-8.68,-6.33,4.92,18.71,6.78,16.97,15.99,13.34,2.48,-6.69,-14.28,-16.01,2.96,3.29,13.19
RBS_qq,,,,,-1.04,9.92,-0.29,8.69,2.71,-5.02,-0.18,5.77,0.73,3.61,4.08,2.15,1.45,1.14,1.92,-0.18,-0.18,-0.93,-3.96,-1.01,0.69,0.84,4.41,0.15,-0.57,-0.32,1.34,1.12,,0.24,-0.64,-1.13,-0.39,1.23,3.30,1.99,3.99,1.81,1.04,-0.02,-0.29,1.44
RBS_sq,,,,,-0.06,-1.88,7.18,-2.91,-2.62,-0.82,1.08,0.28,-6.90,0.22,1.01,-0.89,9.07,10.19,7.75,-8.02,0.56,3.59,-6.94,-1.79,-0.52,4.36,2.29,8.49,-3.85,-7.74,-10.86,15.48,,3.34,0.85,3.88,8.04,2.48,-1.46,-6.07,-1.63,-5.85,-3.45,15.14,-1.32,3.17
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,22.52,-4.32,-63.18,,,,-216.61,-584.86,-436.64,,5.73,50.99,51.07,,137.43,188.80,255.51,,133.21,-0.87,-62.97,,-325.73,-462.94,-718.41,-346.87,28.96,63.87,51.08,59.72,2.12,-101.00,-62.05,-202.49,-176.91,-163.81,-75.26,279.99,216.68,225.13,275.67,-80.90,-75.53,-81.07,-75.68
ROPA_sy,,13.11,-4.24,4.65,,,,-62.29,-121.46,-220.26,,-44.52,196.00,119.12,,257.28,310.16,393.73,,-21.49,-47.43,-59.89,,-26.58,-6.04,31.33,19.40,41.97,33.68,49.11,35.95,40.88,17.88,11.15,3.78,2.34,46.98,30.40,26.67,-5.10,-33.96,-18.61,-51.20,-17.65,0.17,20.49
ROPA_qq,,,,,-66.15,33.94,,,-40.75,7.00,,,26.84,7.14,,,73.58,62.61,,,-26.21,-39.25,-220.94,-316.42,-18.64,-3.50,12.61,33.80,39.66,-40.13,28.04,-60.86,-23.92,-12.98,-34.32,-47.26,-18.06,24.94,237.94,-4.54,26.61,5.37,-85.00,22.33,-2.09,35.42
ROPA_sq,,,,,-3.72,-29.29,,,-154.79,-296.25,,,-5.19,-21.09,,,8.85,-5.02,,,-27.11,-27.54,33.17,4.38,-6.71,1.29,21.07,24.11,-12.16,12.98,10.38,28.60,-26.50,6.53,3.06,26.82,5.57,-5.49,0.12,-4.99,-26.54,16.47,-39.97,60.34,-10.64,40.10
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,-85.60,3.51,-337.87,,,,184.43,2391.94,-579.27,-934.32,-151.26,-99.49,75.54,78.74,3320.84,5300.48,-4161.86,184.35,-98.64,-89.47,98.65,-189.63,-903.00,3049.96,8002.40,1043.02,186.99,-155.61,-107.86,-124.63,-141.84,71.40,29.63,-127.69,-144.51,751.83,258.07,-105.88,-33.14,-143.46,-429.02,81.46,-120.28,117.25,116.33
ZNPO_sy,,-3.89,-3.85,-34.85,,,,-1.07,39.04,18.33,-498.81,-51.60,-42.22,317.12,265.98,221.48,56.19,46.88,-30.70,-23.90,-42.82,-77.42,-11.72,-75.62,159.24,11.93,141.17,509.66,-20.62,406.64,-32.96,5.27,13.15,-5.70,52.57,31.63,52.13,27.79,-39.54,-46.91,-43.35,0.95,-24.57,76.03,22.01,-21.02
ZNPO_qq,,,,,78.48,28.65,18.91,778.19,484.09,-121.15,-23.47,66.39,105.87,-1104.30,-7.34,5191.88,-90.16,-892.55,102.12,-17.80,-23.95,-201.43,-41.35,-636.46,398.34,154.45,-83.13,-32.07,-290.74,64.05,47.13,-15.42,-30.36,11.54,-71.07,-23.95,447.52,-78.55,-322.81,19.85,-13.43,-62.42,87.44,-852.19,108.88,53.70
ZNPO_sq,,,,,-1.48,-159.25,142.60,297.85,38.45,-134.80,-108.03,148.28,65.29,30.78,59.03,-6.49,-19.69,22.99,-24.97,2.69,-39.66,-51.43,193.30,-71.64,541.56,-79.03,531.97,-28.30,-16.46,33.84,-16.38,12.59,-10.21,11.55,35.30,-2.87,3.78,-6.30,-35.98,-14.72,10.74,66.99,-52.17,99.02,-23.25,8.10
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,4.79,4.33,-73.82,,,,-1505.15,-1723.81,275.03,248.14,154.10,133.73,20.47,-5632.27,-30.11,-26.11,-4.53,101.17,-18.30,-46.77,-64.52,-57.17,-45.86,338.13,11.21,-605.70,382.26,-54.46,138.46,214.78,-111.13,475.40,-5.99,34.06,-172.32,,,,,,,,,218.74,-33.72
ZFI_sy,,-9.26,8.33,0.07,,,,21.84,9.53,6.90,-26.29,-5.29,-15.27,-14.72,48.01,14.17,42.31,12.34,-44.26,-21.57,-46.03,-29.09,23.13,-90.57,58.97,24.43,-17.89,817.21,-11.55,16.60,69.86,-25.54,14.05,-14.88,-3.36,69.62,,,,,,,,,1.72,12.97
ZFI_qq,,,,,48.06,46.85,14.50,-664.44,-71.10,133.92,6.29,-12.29,6.66,21.15,-4980.89,101.11,12.78,56.52,-39.99,-22.86,-26.52,4.33,-27.56,-2.51,494.63,-73.52,-429.40,192.98,-43.85,38.67,58.55,-109.01,3003.19,-77.34,126.11,-118.31,,,,,,212.17,-45.12,-130.42,734.05,-37.39
ZFI_sq,,,,,14.69,0.65,3.79,1.69,3.11,-1.77,-28.43,30.66,-7.75,-1.14,24.22,0.78,14.98,-21.96,-38.37,41.81,-20.87,2.53,7.02,-89.14,1234.48,-19.74,-29.38,21.27,28.69,5.80,2.88,-46.84,97.12,-21.04,16.80,-6.70,,,,,,-9.63,9.98,-9.82,13.50,0.36
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-9.99,6.03,-49.32,,,,23.80,21.71,90.63,,56.23,15.86,-0.12,,-8.64,-5.17,-12.69,,1.83,0.84,2.38,,13.38,23.48,28.75,16.59,8.99,0.99,1.44,2.37,8.04,11.67,12.43,18.95,26.09,33.34,29.48,-32.25,-29.77,-40.44,-40.84,0.77,-11.47,-7.42,-10.67
DTAR_sy,,-5.57,-18.87,-19.15,,,,42.06,19.35,23.50,,-3.50,-12.62,-6.73,,-3.05,-0.83,-13.56,,-6.73,-3.80,0.25,,-7.48,0.45,-3.17,5.05,15.87,6.64,4.82,5.06,-6.41,-0.58,1.94,-4.72,-8.89,-10.76,-5.56,-4.08,4.78,4.43,1.44,3.27,5.37,11.12,0.67
DTAR_qq,,,,,41.87,-28.48,,,39.47,12.02,,,3.43,-3.44,,,7.36,-11.10,,,6.32,-9.74,17.27,0.75,15.79,-5.89,6.19,-5.81,7.29,-5.47,7.16,-0.59,10.89,-4.83,13.38,5.38,17.27,-7.59,-40.68,9.24,-0.55,-8.21,1.05,-4.02,4.00,-11.44
DTAR_sq,,,,,24.81,-0.39,,,4.86,3.07,,,-5.06,10.03,,,-2.88,-4.10,,,0.18,-0.06,-2.87,-4.85,8.76,-3.66,5.37,4.95,0.09,-5.31,5.62,-6.52,6.33,-2.91,-1.27,-10.61,4.16,2.74,0.27,-2.35,3.81,-0.20,2.08,-0.37,9.47,-9.58
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-26.45,17.71,-74.09,,,,40.60,51.38,256.54,,159.21,47.92,-0.34,,-21.13,-14.12,-29.13,,4.61,2.31,5.64,,42.09,111.67,112.02,78.71,34.99,4.92,5.86,12.33,40.95,106.75,81.67,488.30,-2025.18,-177.56,-301.72,-92.46,103.13,138.25,116.48,2.22,-31.00,-21.53,-25.43
CG_sy,,22.42,-38.25,-32.42,,,,101.38,49.66,46.62,,-14.17,-28.91,-18.25,,-0.24,0.91,-17.21,,-13.79,-7.79,0.40,,-6.15,7.55,0.71,5.83,24.45,7.48,9.65,14.33,-12.58,5.41,-2.84,-13.60,-19.75,-25.81,-14.63,-10.28,15.18,8.92,10.20,6.66,-6.58,-2.79,-4.99
CG_qq,,,,,79.60,-43.09,,,93.38,34.04,,,10.35,-9.69,,,20.16,-25.48,,,17.52,-23.06,53.50,2.37,75.07,-22.93,29.39,-22.68,36.07,-22.24,37.30,-2.98,99.59,-31.67,344.60,-417.51,91.96,-77.71,116.62,32.01,-1.86,-23.43,3.04,-10.89,11.61,-27.23
CG_sq,,,,,50.73,-0.77,,,12.01,-2.79,,,-7.22,11.77,,,-6.15,-8.30,,,0.38,-0.15,2.38,-8.54,15.03,-6.50,7.58,7.56,-0.66,-4.61,12.18,-17.76,19.79,-12.08,-0.24,-23.62,10.74,1.18,4.84,-1.94,4.71,2.37,1.48,-14.11,8.96,0.05
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,23.82,-67.04,-77.25,,,,-26.42,-5.56,234.15,,251.28,214.12,-5.47,,-19.71,-18.73,-30.50,,-11.36,-43.32,66.11,,72.31,239.02,29.43,46.91,28.27,40.05,36.69,34.24,181.90,248.12,216.45,777.62,-1767.90,-359.22,-249.34,-92.17,124.79,198.58,328.68,1140.77,-90.45,-91.07,-93.20
LDER_sy,,17.95,-41.74,15.30,,,,131.96,179.58,25.84,,42.17,-30.60,73.62,,-7.31,60.65,0.96,,-53.23,-52.36,-48.26,,16.41,60.00,27.83,20.23,28.44,-13.32,11.73,-7.48,43.57,69.28,34.06,75.27,4.48,2.55,-12.04,-28.77,-10.40,-14.04,-4.64,-23.84,-45.03,-33.30,-17.43
LDER_qq,,,,,-15.09,-8.89,,,8.97,222.35,,,-2.55,-3.00,,,-1.36,-17.05,,,-36.92,143.09,8.36,3.70,24.11,-7.19,23.00,-9.45,35.50,-9.42,20.79,90.14,67.33,-17.66,235.01,-461.36,73.99,52.56,117.56,1044.42,3.40,10.05,-4.72,-91.19,-3.33,-16.16
LDER_sq,,,,,0.24,34.95,,,20.82,-39.26,,,-41.02,51.96,,,2.22,-4.51,,,4.13,3.70,25.37,-14.01,43.12,-17.15,17.92,-8.14,-3.41,6.78,-2.35,42.54,13.89,-15.44,27.68,-15.03,11.78,-27.47,3.39,6.89,7.24,-19.54,-17.43,-22.85,30.12,-0.39
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,-15.79,273.92,129.33,,,,232.07,155.83,-21.82,,-56.09,-62.91,8.85,,2.98,5.31,18.97,,25.35,88.15,-38.54,,-35.83,-57.54,5.58,-3.37,0.29,-15.80,-15.87,-15.76,-55.10,-46.21,-44.60,-40.45,2.75,-75.27,-12.74,-26.57,-93.04,-74.91,-93.80,-93.38,648.02,702.56,767.43
PZAT_sy,,12.35,129.28,8.97,,,,-52.23,-51.97,-6.10,,-19.22,39.44,-36.22,,-19.67,-55.45,-35.11,,103.35,34.15,77.87,,27.09,43.16,49.86,-9.87,-60.29,-32.94,-47.60,-39.50,-4.99,0.54,-16.04,-30.69,-2.47,1.50,54.96,100.13,21.22,18.13,6.55,7.45,60.32,63.99,30.18
PZAT_qq,,,,,62.09,15.07,,,24.87,-64.83,,,5.47,3.21,,,7.85,16.60,,,61.89,-61.91,5.92,-1.75,7.13,-5.30,-3.07,1.97,-10.05,-5.38,-2.94,-45.65,7.77,-2.56,4.33,-6.22,-74.06,243.80,-12.21,-91.11,-6.47,-15.01,-6.36,904.88,0.35,-8.14
PZAT_sq,,,,,-15.58,-24.72,,,-15.12,47.16,,,46.52,-32.69,,,-18.75,-1.96,,,-46.40,30.00,47.46,23.68,-39.62,36.08,-11.32,-45.50,1.96,6.34,2.40,-14.42,7.89,-11.19,-15.47,20.43,12.28,35.58,9.16,-27.05,9.41,22.29,10.09,8.84,11.91,-2.92
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,1.88,-23.68,97.66,,,,-58.72,-58.05,-60.18,,-33.02,-12.92,-3.72,,19.41,17.41,21.17,,-9.83,-7.81,-2.79,,-13.91,-31.81,-28.76,-31.01,-18.72,-12.93,-30.22,-30.95,-35.03,-52.98,-38.46,-72.55,-95.28,-151.03,-142.49,248.10,2748.25,533.99,612.89,79.49,-10.82,-11.67,-12.90
PELDR_sy,,33.20,1.09,-6.29,,,,-23.86,-16.84,-24.23,,2.91,-6.51,-4.56,,8.75,28.47,36.21,,17.17,19.69,-5.42,,-18.92,-23.67,-11.08,-3.02,5.49,-0.03,14.71,6.72,-6.78,-3.30,-2.37,-1.12,5.50,3.53,-7.08,-5.94,2.83,4.19,9.07,11.98,6.52,2.89,-3.95
PELDR_qq,,,,,-26.83,-5.11,,,-25.63,-9.94,,,-3.31,-0.42,,,-4.93,2.76,,,-2.81,8.36,-12.99,-6.06,-23.01,13.22,-15.75,10.69,-17.53,-9.26,-16.64,4.15,-40.31,18.75,-62.82,-82.09,-745.40,1.13,404.63,46.53,-1.66,16.84,6.61,-27.20,-2.60,15.22
PELDR_sq,,,,,-11.51,4.38,,,-3.35,-4.89,,,-12.20,-2.90,,,3.72,2.94,,,5.94,-18.65,-4.16,-1.85,-0.26,-5.23,4.53,6.76,-5.48,8.75,-2.75,-6.75,-1.94,9.79,-1.51,-0.50,-3.78,-1.46,-0.30,8.78,-2.50,3.14,2.36,3.47,-5.83,-3.71
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,25.39,-17.42,88.93,,,,-12.19,-19.65,-45.52,,-38.55,-20.25,0.06,,15.21,9.89,22.25,,-2.89,-2.36,-1.96,,-19.09,-39.98,-38.74,-33.81,-18.54,-2.19,-2.89,-7.43,-17.56,-38.58,-31.36,-70.32,-94.02,-167.60,-141.25,500.83,3184.85,599.89,851.71,45.87,-10.52,-18.74,-20.82
TSF_sy,,12.24,32.36,17.96,,,,-15.86,-8.85,-20.85,,9.10,14.52,19.90,,6.92,2.00,3.10,,-10.56,-7.97,1.80,,1.52,1.12,-8.07,-0.25,1.48,8.10,4.67,5.23,-4.95,-23.99,-1.12,-1.25,5.97,32.46,-0.35,-3.24,-2.64,-5.22,-2.42,3.94,4.84,-2.55,8.05
TSF_qq,,,,,-21.14,25.58,,,-27.84,-14.85,,,-6.34,6.83,,,-10.67,18.85,,,-10.17,19.33,-23.41,-1.44,-33.36,21.79,-17.25,21.31,-19.99,20.92,-21.13,8.03,-40.39,35.13,-65.90,-78.22,-773.48,17.55,596.73,19.09,2.49,23.99,-3.61,-26.94,-6.93,20.83
TSF_sq,,,,,-15.98,9.71,,,-8.98,-4.73,,,-4.47,-0.25,,,-8.86,0.82,,,-6.22,11.52,-7.35,4.76,-6.58,1.38,0.54,6.58,-0.49,-1.84,1.08,-3.74,-20.41,27.68,0.95,3.30,-0.52,-3.94,-1.97,3.94,-3.16,-1.11,4.42,4.84,-9.99,9.64
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-7.43,7.35,-49.68,,,,50.58,44.51,109.19,,51.11,12.16,1.33,,-9.79,-6.87,-12.04,,4.67,2.73,2.36,,10.85,18.28,22.06,15.07,9.07,4.77,16.02,14.61,19.44,24.75,19.59,23.73,48.15,57.77,26.51,9.40,-22.64,-32.19,-18.98,-20.99,-9.98,-13.50,-18.35
ZKO_sy,,-17.74,-12.50,-11.10,,,,36.70,8.28,23.60,,-2.10,16.73,11.52,,-4.50,-12.72,-29.45,,-10.09,-14.57,7.03,,8.14,8.23,5.40,4.14,3.25,2.09,-2.17,-2.26,0.83,2.78,4.84,4.50,-1.93,0.75,-5.08,-1.98,-1.06,3.68,6.34,-4.04,-5.33,-6.57,-9.88
ZKO_qq,,,,,43.58,-24.24,,,37.79,9.67,,,2.27,-0.92,,,5.58,-6.42,,,3.63,-6.76,12.01,2.42,10.57,-3.77,5.59,-2.91,6.20,6.56,4.31,1.18,10.93,2.15,7.92,21.15,18.13,-18.10,-6.66,-14.34,3.56,-2.15,-8.99,-2.40,-0.49,-7.63
ZKO_sq,,,,,20.72,-2.22,,,-4.37,11.62,,,14.01,6.64,,,4.20,-13.79,,,-0.99,8.00,1.19,-0.06,-0.90,5.17,-0.02,-0.92,-2.01,0.78,-0.12,2.22,-0.11,2.80,-0.44,-4.07,2.62,-3.15,2.81,-3.17,7.54,-0.67,-7.23,-4.47,6.13,-4.19
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,-7.94,-10.63,2.99,,,,-37.66,-39.34,-18.25,,-0.70,-4.07,-2.30,,8.29,8.59,6.26,,-5.50,-4.24,-0.74,,-5.96,-21.05,-13.86,-21.83,-12.17,-10.24,-20.16,-22.14,-27.90,-48.53,-33.77,-76.88,-107.46,-306.77,-184.47,471.56,1645.30,191.20,297.30,-4.15,13.48,9.62,6.51
OSF_sy,,7.58,-2.65,-0.41,,,,-9.84,-2.50,-5.49,,6.87,0.61,-1.48,,1.32,1.97,9.73,,1.29,4.10,1.39,,-0.73,-6.75,-3.48,-5.06,-2.54,1.38,-1.47,2.39,2.38,2.08,1.45,-0.90,2.41,-1.19,0.81,-2.87,-3.06,-7.53,-5.67,-4.42,-3.85,5.12,4.33
OSF_qq,,,,,5.24,-28.06,,,2.41,-3.04,,,-1.06,-1.25,,,-0.79,-3.37,,,0.53,0.17,-2.80,-3.93,-15.60,9.28,-11.79,7.95,-13.74,-2.79,-13.98,-0.04,-38.42,25.08,-69.97,-132.26,-1606.20,48.90,303.21,-12.77,0.69,10.55,-1.28,3.27,-2.73,7.42
OSF_sq,,,,,-1.27,-0.78,,,6.77,-3.83,,,0.52,-5.82,,,1.16,1.35,,,3.97,-1.29,-0.01,-3.27,-2.33,2.18,-1.65,-0.71,1.59,-0.69,2.21,-0.72,1.29,-1.30,-0.16,2.60,-2.26,0.70,-3.81,2.40,-6.77,2.72,-2.53,3.00,1.93,1.96
NetDebt,3227000000,3478000000,4880000000,-2278000000,6228000000,3087000000,,5287000000,11979000000,18731000000,,18731000000,20479000000,17211000000,,15031000000,18356000000,14499000000,,16401000000,18541000000,13462000000,18172000000,15804000000,22460000000,17381000000,18615000000,13266000000,15428000000,13903000000,15529000000,13801000000,16159000000,12576000000,14970000000,13604000000,15470000000,15415000000,15698000000,17055000000,19237000000,16659000000,17866000000,15676000000,17350000000,14338000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-29.18,8.07,-136.86,,,,-420.77,-236.50,-517.43,,-222.92,-959.94,5593.75,,134.32,108.46,-99.20,,-32.97,-14.26,15.35,,-316.99,-244.25,-243.09,-154.38,-59.95,1801.05,-1120.90,762.71,-207.21,-113.56,82.92,-115.81,88.17,70.49,48.58,121.64,131.62,131.92,120.92,291.27,223.08,275.09,197.86
NetDebtEBITDA_sy,,-31.77,-42.43,-10.25,,,,134.47,-54.97,-100.18,,-75.40,-20.93,37084.71,,337.83,206.80,13.74,,-26.39,8.26,17.15,,-19.45,-41.40,-26.58,-17.25,107.29,50.47,11.72,44.94,-29.24,-13.64,-27.08,-50.64,-18.12,-16.04,31.67,36.01,-10.22,28.03,9.24,-6.49,-11.09,-37.52,-46.82
NetDebtEBITDA_qq,,,,,549.87,-58.14,,,-17.92,-28.01,,,-287.04,763.49,,,-4.62,-37.11,,,22.02,-15.40,219.47,-165.80,18.89,16.08,-21.42,-93.52,962.61,-160.24,165.91,-189.71,61.93,24.11,39.00,32.86,5.05,-32.22,125.67,-1.89,-4.16,-13.35,380.20,-18.99,11.27,-31.19
NetDebtEBITDA_sq,,,,,186.44,21.68,,,-44.99,-100.49,,,76.77,129.38,,,23.87,-14.96,,,82.17,-7.98,4.15,-53.86,32.53,15.28,17.40,15.57,-3.80,-14.41,52.31,-43.58,17.42,-27.74,3.10,-6.41,20.40,13.33,6.50,-38.22,71.71,-3.30,-8.83,-41.26,20.65,-17.69
DebtFin,1042000000,530000000,82000000,-9990000000,-7484000000,-3818000000,,-2688000000,-1722000000,-1643000000,,-1470000000,-475000000,-964000000,,-483000000,705000000,615000000,,1032000000,1065000000,1508000000,1263000000,745000000,2846000000,2526000000,3571000000,3079000000,3200000000,2165000000,2039000000,1244000000,1666000000,566000000,903000000,123000000,1937000000,2369000000,2377000000,2606000000,5689000000,5444000000,5223000000,4335000000,4932000000,4787000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,-66.58,-88.09,-9722.18,,,,160.38,116.33,129.61,,-50.15,71.02,-3607.80,,-114.05,-85.99,100.61,,231.26,28.22,204.68,,-262.55,-418.18,-285.64,-250.11,-687.61,2884.50,-1208.23,553.60,-19.31,-106.74,95.06,-107.26,98.81,64.16,-75.60,154.33,634.34,175.39,144.48,655.34,484.64,260.54,204.32
DebtFinEBITDA_sy,,-187.69,97.34,-1848.33,,,,383.30,-38.35,-77.25,,-119.49,-151.14,220.42,,421.38,456.58,276.46,,-3.78,21.65,98.35,,-97.58,-35.25,-76.80,4.66,5008.81,148.80,220.63,316.11,64.14,97.03,12.10,-34.72,5.28,-25.02,-9.31,2.43,-39.65,19.32,35.55,15.70,-26.72,-24.43,-29.51
DebtFinEBITDA_qq,,,,,-23.27,56.92,,,-66.66,-21.88,,,14.38,-1702.25,,,214.04,-30.57,,,11.40,64.98,98.21,-144.62,-118.05,3.75,-60.28,-134.14,870.88,-145.22,155.57,-161.58,56.45,66.87,18.24,89.93,-1214.69,-62.30,125.30,-1.00,85.49,-4.25,329.59,-23.37,14.39,-19.18
DebtFinEBITDA_sq,,,,,249.38,-33.41,,,-67.49,-75.43,,,14.72,253.95,,,-5.37,62.53,,,19.64,165.01,-70.00,-97.46,3104.66,-5.03,35.29,24.07,56.06,22.39,75.58,-51.06,87.34,-30.37,2.25,-21.07,33.43,-15.78,15.48,-53.49,163.79,-4.32,-1.43,-70.55,172.04,-10.75
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-0.55,-16.76,104.70,,,,-58.61,-58.02,-60.92,,-34.30,-14.47,-3.58,,20.05,16.60,20.82,,-9.71,-6.78,-3.04,,-15.16,-33.24,-29.43,-32.06,-19.48,-14.33,-31.18,-32.08,-39.64,-58.74,-44.62,-81.31,-105.04,-231.07,-166.77,422.46,2096.66,234.48,343.48,21.32,26.05,26.74,30.46
