,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
ROA_yy,166.53,-5.14,,,,2.39,-3.51,-12.14,,9.19,15.61,32.34,,,-20.97,-41.99,,-37.80,-29.52,-17.38,,-91.51,-99.06,-43.32,1192.16,1735.14,19375.00,114.41,-26.25,-47.86,-62.26,-54.79,-59.67,-63.56,-26.87,,-6.12,87.60,-7.44,-5.41,8.15,-51.65,-62.81,-86.19,-100.00,-753.85,-1201.35,-2775.86,,96.60,92.15,86.86,90.34
ROA_sy,869.12,35.36,,,,1.68,-107.47,-63.45,,-43.00,1336.17,157.36,,,28.23,-28.30,,-40.25,-42.95,-52.66,,-28.34,-18.24,39.31,3833.33,18.84,-2.30,12.40,-48.98,-81.56,-90.87,-54.76,13.29,396.88,645.16,,-46.04,61.48,50.65,-11.07,8.15,-87.83,-110.06,-285.33,-456.78,-1867.20,-1558.57,29.62,,116.43,131.87,159.97,-67.32
ROA_qq,,,9.09,5.99,,,2.80,-3.48,,,8.84,10.48,,,-13.98,-18.91,,,-2.52,-4.94,-87.38,-27.45,-89.19,5625.00,187.77,3.03,14.73,-36.97,-1.02,-27.16,-16.95,-24.49,-11.71,-34.18,66.67,3.26,-17.12,31.52,-17.77,5.53,-5.24,-41.21,-36.75,-60.81,-100.00,,-6.54,4.79,,96.65,-146.15,-59.38,26.47
ROA_sq,,,41.03,15.26,,,-110.36,663.83,,,124.76,17.38,,,9.24,-34.36,,,4.29,-45.53,-93.52,1846.67,19.01,-7.19,82.95,-41.19,-2.16,6.77,-16.97,-78.74,-51.56,429.03,107.93,-6.74,-27.36,9.52,-27.27,179.08,-32.23,-35.34,-11.56,-68.59,-156.00,-1091.43,-70.26,,47.44,49.44,,1.40,1.93,-4.86,-66.76
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,13.37,2.05,,,,-13.33,-12.38,-7.67,-3.79,-1.55,4.92,17.36,17.92,2.47,-10.50,-29.79,-38.52,-30.59,-26.84,-12.97,-51.94,-54.34,-57.73,-86.48,40.13,19.72,41.44,542.51,32.85,60.84,39.75,-19.29,-28.99,-45.19,-41.93,-32.33,-35.97,32.30,44.07,50.34,65.74,-40.15,-45.65,-55.85,-60.70,-343.06,-373.59,-420.57,-485.02,117.12,110.76,104.09,107.47
OPM_sy,1669.01,-10.86,,,,-24.27,-50.19,-49.29,-43.89,-15.56,102.10,162.87,80.66,64.80,12.26,-19.47,-27.79,-65.31,-83.92,-84.34,-73.54,150.96,262.76,213.65,180.25,-51.59,-46.40,-7.43,-9.78,-7.71,32.70,37.28,7.63,149.14,33.97,40.85,-43.50,-16.17,2.50,-26.15,97.21,-158.71,-83.74,-335.75,-336.67,-1026.85,-453.93,-238.49,46.27,106.22,305.25,108.06,127.20
OPM_qq,,,-3.16,-7.67,-5.15,2.20,-2.10,-2.71,-1.16,4.58,4.33,8.83,-0.69,-9.12,-8.88,-14.62,-13.04,2.59,-3.95,1.56,-51.98,-2.53,-11.07,-67.51,397.60,-16.73,5.06,47.59,2.89,0.82,-8.72,-14.76,-9.47,-22.19,-3.28,-0.68,-14.33,60.76,5.33,3.65,-5.56,-41.95,-4.35,-15.80,-15.94,-459.02,-7.67,1.34,-0.96,115.97,-32.34,-62.50,84.31
OPM_sq,,,34.64,-5.46,33.39,-55.40,-11.44,-3.75,47.58,-32.88,111.97,25.19,1.42,-38.77,44.39,-10.19,-9.06,-70.58,-33.06,-12.55,53.65,179.02,-3.24,-24.39,37.28,-51.80,7.14,30.58,33.79,-50.70,54.05,35.09,4.90,14.12,-17.16,42.02,-57.92,69.32,1.29,2.32,12.37,-150.40,128.06,-1583.57,-12.81,-139.99,91.19,-1318.87,82.09,127.76,190.99,-44.25,-39.59
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,147.81,-2.89,,,,-6.95,-8.95,-13.58,-2.28,10.85,16.68,28.48,29.06,-3.29,-23.10,-40.38,-50.94,-35.77,-24.85,-13.17,-87.39,-91.21,-99.09,-40.54,1217.98,1789.71,19028.57,90.52,-31.12,-52.92,-62.66,-54.86,-58.29,-62.31,-23.40,6.04,-2.67,92.11,-6.53,-4.21,10.98,-50.91,-56.70,-83.98,-100.27,-803.72,-1107.74,-2558.06,-153600.00,96.50,91.55,86.09,89.85
ROS_sy,11209.09,-44.61,,,,-50.65,-101.90,-51.32,-34.88,43.53,6760.00,156.96,55.85,85.55,2.30,-58.21,-72.19,-52.07,-29.45,-21.86,-87.58,-65.55,-80.58,-20.34,1643.75,189.97,154.64,13.66,-58.28,-69.32,-57.78,16.60,15.81,175.19,152.82,-0.86,-24.93,39.62,-5.91,37.13,285.38,-77.59,-56.70,-748.01,-569.33,-5596.94,-484.52,83.08,106.38,106.57,230.20,149.38,-68.66
ROS_qq,,,3.56,3.60,-11.96,-1.49,1.33,-1.67,-0.45,11.75,6.66,8.28,,-16.26,-15.19,-16.05,-17.72,9.63,-0.78,-2.99,-88.05,-23.60,-89.71,6228.57,164.79,9.55,4.20,-36.97,-4.27,-25.12,-17.36,-23.80,-11.55,-32.34,67.98,5.48,-18.81,33.54,-18.26,8.10,-5.94,-40.93,-27.91,-60.00,-101.61,-151200.00,-3.24,2.43,-0.85,96.55,-149.06,-60.61,26.42
ROS_sq,,,14.66,19.62,20.74,-70.20,-104.41,3166.67,61.52,-34.32,104.71,18.32,,-21.80,12.87,-51.66,-34.82,34.78,66.13,-46.46,-89.64,273.75,-6.35,119.64,126.83,-37.85,-17.76,-1.96,-16.74,-54.30,13.16,170.76,-17.30,8.61,3.96,6.18,-37.38,101.98,-29.94,54.75,75.99,-88.26,35.37,-2416.13,-27.47,-37.54,90.53,-1.93,148.07,41.61,87.67,-61.34,-69.50
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,14.67,0.67,,,,-17.04,-13.61,-7.21,-6.22,2.49,2.43,3.24,4.34,-3.44,-11.14,-21.95,-31.14,-26.50,-21.78,-10.79,-41.33,-41.41,-44.32,-51.93,57.36,60.09,66.75,88.22,0.42,-7.58,-7.00,-10.17,-17.94,-28.76,-29.58,-26.21,-24.34,14.23,22.25,15.67,13.43,-32.88,-35.87,-37.29,-39.20,-223.74,-239.12,-248.08,-263.99,147.41,135.45,129.57,126.35
RS_sy,-96.07,5785.71,,,,-8.37,-27.43,-36.26,38.32,-27.02,62.34,124.73,-1.18,-40.47,-71.97,-67.22,-61.83,28.51,1.57,-38.97,-8.33,40.09,78.55,95.28,60.37,-48.60,-63.18,-45.77,-33.75,82.21,192.49,297.03,190.37,72.88,28.41,-12.90,-72.10,-23.90,-17.88,-59.01,-18.15,-42.82,10.50,-545.29,-275.40,-320.79,-261.91,51.35,-130.34,139.96,130.46,147.49,135.08
RS_qq,,,-3.47,-5.90,-1.97,-6.83,0.52,1.08,-0.93,1.82,0.46,1.87,0.13,-5.77,-7.55,-10.53,-11.65,0.58,-1.61,2.04,-41.89,0.44,-6.50,-11.91,90.23,2.18,-2.62,-0.57,1.49,-5.96,-2.01,-3.95,-7.28,-18.36,-3.14,0.65,-4.94,23.25,3.66,-4.77,-6.77,-27.06,-0.95,-6.89,-9.62,-248.45,-11.36,0.89,-0.10,142.91,-16.74,-17.32,-10.81
RS_sq,,,17.23,-8.07,-17.12,2.58,-7.15,-19.26,79.86,-45.87,106.53,11.78,-20.91,-67.40,-2.74,30.72,-7.91,9.77,-23.13,-21.45,38.31,67.76,-2.03,-14.09,13.58,-46.24,-29.82,26.53,38.78,47.86,12.66,71.75,1.50,-11.97,-16.32,16.50,-67.49,140.10,-9.69,-41.86,-35.08,67.74,74.52,-334.30,74.43,-111.15,-27.98,29.60,-21.09,136.63,-2.45,9.78,-10.56
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,117.20,-11.14,,,,-9.99,-5.68,-5.21,5.04,9.69,13.56,26.55,25.99,-7.87,-25.90,-45.69,-55.27,-32.47,-21.13,-2.25,-62.91,-70.36,-78.21,-33.23,345.61,318.18,500.00,19.94,-41.93,-39.80,-52.39,-41.10,-50.39,-66.67,-37.19,-20.00,-21.32,98.33,9.07,31.11,43.48,-50.21,-55.75,-81.36,-95.10,-726.58,-958.01,-1837.50,-7480.95,95.56,90.53,84.57,88.97
GPM_sy,3355.00,-16.74,,,,-54.70,-62.37,-62.38,-46.36,3.46,159.76,372.89,99.17,148.82,10.14,-50.47,-44.58,-86.99,-86.18,-77.87,-81.89,70.82,56.55,116.50,448.44,132.21,104.18,25.32,-49.34,-58.93,-43.76,-9.73,1.99,60.82,39.74,-25.39,-26.98,39.91,-0.24,31.11,43.48,-69.40,-57.01,-973.52,-1384.38,-5251.49,-895.86,84.74,107.04,107.31,166.37,186.01,-49.23
GPM_qq,,,-2.48,-2.22,-10.01,4.90,2.19,-1.73,-0.28,9.53,5.80,9.51,-0.72,-19.90,-14.91,-19.74,-18.24,20.93,-0.62,-0.52,-68.97,-3.38,-26.92,204.78,107.06,-9.33,4.85,-39.07,0.26,-6.01,-17.08,-24.62,-15.56,-36.84,56.25,-4.00,-16.94,59.20,-14.08,15.40,-9.11,-44.76,-23.63,-51.38,-76.14,-7171.43,-4.58,1.55,-1.37,95.74,-122.73,-60.54,27.54
GPM_sq,,,4.20,-10.58,33.47,-63.58,-13.44,-10.59,90.26,-29.74,117.32,62.77,-19.87,-12.22,-3.80,-26.81,-10.34,-79.39,2.13,17.26,-26.65,94.46,-6.41,62.17,85.81,-17.67,-17.70,-0.47,-24.88,-33.25,12.69,59.77,-15.13,5.25,-2.09,-14.69,-16.94,101.67,-30.18,12.11,-9.11,-56.99,-1.90,-2377.90,-33.64,-72.50,84.84,56.33,161.69,79.12,37.55,-43.41,-63.59
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,22.13,-0.37,,,,-4.71,-7.07,-6.23,,-2.91,4.00,21.06,,5.89,-8.15,-31.76,,-32.70,-31.33,-17.20,,-56.02,-58.54,-87.00,38.58,16.56,51.61,617.24,42.18,77.87,41.61,-19.07,-31.33,-46.85,-44.57,-36.24,-38.38,28.90,42.17,49.07,61.92,-40.81,-53.18,-61.67,-65.49,-324.62,-398.19,-445.11,-505.10,116.86,110.02,103.94,107.08
ROPA_sy,210.36,91.02,,,,53.63,-55.24,-64.53,,-48.19,108.24,162.70,,142.82,18.90,-16.87,,-38.97,-64.98,-80.94,,-13.68,47.70,247.40,72.78,-19.20,-8.31,-12.24,17.31,6.49,-45.07,-15.87,-17.88,-2.68,48.04,-2.78,-46.58,49.37,40.95,25.00,61.92,-114.68,-171.15,-173.96,-251.65,-564.57,-153.75,-92.25,7.83,134.39,135.80,148.64,129.87
ROPA_qq,,,1.94,-5.53,,,-0.58,-4.68,,,6.49,10.97,,,-7.63,-17.55,,,-5.74,-0.59,-49.63,-6.82,-11.15,-68.82,436.78,-21.63,15.57,47.52,6.41,-1.96,-7.99,-15.69,-9.70,-24.12,-4.05,-3.01,-12.73,58.72,5.83,1.69,-5.21,-41.98,-16.29,-16.74,-14.67,-477.71,-11.13,3.64,-0.16,115.72,-34.00,-62.12,80.00
ROPA_sq,,,79.49,24.17,,,-47.71,-1.60,,,110.20,24.14,,,2.93,-13.21,,,-40.94,-52.76,105.19,50.79,1.05,11.11,2.06,-29.49,14.68,6.34,36.42,-35.99,-40.85,62.89,33.16,-24.14,-10.03,6.96,-26.82,112.10,-15.10,-5.14,-5.21,-119.23,-311.43,1.39,-94.37,15.72,-57.09,25.29,6.81,131.45,63.50,1.53,-42.77
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,132.93,13.29,,,,-5.57,-10.34,-6.39,13.47,26.22,41.06,30.28,26.41,-9.73,-31.06,-39.61,-48.56,-29.98,-15.70,0.62,-86.83,-89.79,-99.03,-42.58,1242.24,1471.61,34065.22,274.45,40.77,22.67,-78.24,-73.54,-76.21,-80.37,-9.77,11.35,6.27,117.58,3.95,12.77,27.36,-48.69,-55.11,-83.92,-100.24,-787.06,-1163.61,-2963.70,-215575.00,95.75,90.28,84.64,87.13
ZNPO_sy,3477.86,-38.73,,,,-11.27,-104.03,-83.33,13.47,42.34,-1495.51,218.09,38.00,17.13,270.17,-39.61,-52.88,-41.99,-64.31,-35.42,32.93,60.87,28.14,129.89,73.22,-55.99,66.31,47.49,5.61,-10.22,-88.92,-73.06,-17.76,-26.22,112.40,8.05,-68.54,293.60,199.45,92.13,111.64,-89.28,-335.34,-94.49,-100.14,-2256.43,-17.32,-2200.61,28350.00,116.98,112.56,134.14,-90.49
ZNPO_qq,,,5.25,2.23,-13.69,1.68,-0.07,6.73,4.63,13.11,11.67,-1.42,1.51,-19.23,-14.72,-13.64,-13.53,9.94,2.68,3.07,-88.68,-14.80,-90.25,6008.70,164.63,-0.24,111.86,-33.05,-0.51,-13.07,-62.42,-18.60,-10.56,-28.27,72.79,0.45,-14.65,46.86,-17.45,8.98,-3.60,-40.83,-27.78,-60.97,-101.42,-171150.00,-11.80,-5.08,-7.21,96.63,-155.67,-66.13,10.19
ZNPO_sq,,,97.93,25.05,-62.48,-4.46,-109.00,616.73,155.45,19.85,-200.85,203.02,10.83,1.73,46.52,-63.44,-13.53,25.23,-9.85,-33.85,78.00,51.55,-28.20,18.69,34.12,-61.50,171.33,5.26,-3.96,-67.27,-66.52,155.93,193.17,-70.63,-3.60,30.20,-14.65,267.42,-26.66,-16.47,-5.98,-81.39,-1710.36,101.95,-102.44,-280775.00,12.39,65.00,132.80,68.81,-35.20,-4.85,-90.86
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,-11.78,79.86,,,,4.21,-34.94,-52.71,-33.58,-20.62,0.91,33.98,-4.19,-26.23,-12.99,-57.64,-38.93,6.61,-39.57,46.19,-8.58,12.63,71.81,-52.63,33.07,-19.40,-195.87,-563.19,240.07,1362.68,233.28,181.87,-62.02,-89.60,-25.10,-37.24,-16.23,-11.32,27.69,31.72,10.00,1.30,-13.73,-7.66,-6.60,1.22,7.57,-1.58,-6.71,-18.61,-22.71,-4.49,11.58
ZFI_sy,-9.17,46.89,,,,8.62,-56.64,-11.71,-27.91,-19.44,69.30,38.60,17.15,-21.40,-15.64,-14.01,13.09,14.97,17.54,8.27,-46.72,6.89,-9.86,-27.49,33.07,-26.08,12.98,-23.48,24.18,62.79,13.10,73.31,-4.79,-13.92,-22.71,-13.05,-1.82,-37.37,-4.37,3.86,-0.86,69.84,19.09,8.29,19.47,-3.41,-45.14,-5.09,-22.02,-21.83,42.06,-4.14,-2.75
ZFI_qq,,,27.85,19.31,-0.73,-31.18,-20.18,-13.27,39.42,-17.75,1.47,15.15,-0.30,-36.67,19.68,-43.94,43.72,10.55,-32.16,35.63,-10.13,36.21,3.49,-62.61,152.46,-17.50,-223.09,-80.67,285.35,254.86,-88.78,10.97,-14.02,-2.86,-19.19,-7.02,14.76,2.83,16.36,-4.09,-4.16,-5.30,-0.90,2.66,-3.06,2.64,5.32,-6.07,-8.11,-10.45,,16.07,7.35
ZFI_sq,,,22.24,-31.26,33.09,-2.87,-51.20,39.96,8.67,8.54,2.55,14.58,-8.15,-27.18,10.07,16.79,20.80,-25.97,12.53,7.58,-40.55,48.52,-5.10,-13.46,9.09,-17.50,45.05,-41.38,77.02,8.16,0.77,-10.18,-2.75,-2.21,-9.51,1.04,9.81,-37.62,38.17,9.73,4.82,6.87,-3.12,-0.22,15.64,-13.59,-44.98,72.62,-4.99,-13.38,,16.47,-3.61
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-16.91,-1.57,,,,-12.37,-8.30,0.88,,1.33,1.01,-3.82,,-0.53,0.29,6.67,,-2.70,-0.09,0.12,,13.04,14.12,10.62,-1.46,-0.24,-11.27,-7.60,-2.96,-5.75,4.64,-6.41,-3.77,-4.16,-4.57,-1.51,-1.77,-1.19,-0.16,-0.02,2.42,1.75,19.25,13.74,13.95,25.67,7.92,6.69,9.24,0.93,0.02,-0.47,-2.24
DTAR_sy,-55.30,93.46,,,,-10.97,-14.36,-18.44,,-5.78,-9.41,-2.70,,5.61,-1.22,7.26,,-2.17,0.46,5.83,,10.74,19.22,17.06,4.18,2.96,3.29,4.81,8.17,8.75,7.91,-6.81,-10.28,-14.66,-12.19,-5.21,-4.05,11.66,6.01,12.83,20.54,13.74,20.64,0.78,-10.67,0.78,12.13,19.43,18.41,-12.39,-12.57,-11.08,-29.10
DTAR_qq,,,-10.54,2.80,,,-6.38,13.09,,,-6.68,7.68,,,-5.91,14.53,,,-3.39,14.78,-0.81,2.77,-2.47,11.27,-11.64,4.04,-13.25,15.86,-7.20,1.05,-3.69,3.63,-4.58,0.63,-4.10,6.95,-4.83,1.22,-3.10,7.10,-2.50,0.56,13.56,2.15,-2.32,10.90,-2.48,0.99,0.02,2.46,-3.35,0.49,-1.76
DTAR_sq,,,-2.67,-4.00,,,-6.38,-8.57,,,-10.00,-1.80,,,-15.81,6.63,,,-13.55,12.33,6.33,7.26,-6.93,10.29,-5.37,6.00,-6.63,11.92,-2.34,6.57,-7.36,-3.35,-5.98,1.37,-4.68,4.34,-4.83,17.97,-9.51,11.06,1.67,11.31,-4.01,-7.23,-9.88,25.58,6.79,-1.19,-10.65,-7.09,6.58,0.49,-28.75
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-34.97,-7.34,,,,-22.28,-14.23,1.63,,2.61,1.85,-6.99,,-1.15,0.41,12.95,,-4.76,-0.15,0.21,,25.71,27.92,22.89,-2.75,-0.51,-20.20,-15.10,-5.57,-10.73,8.41,-11.95,-6.76,-7.23,-7.95,-2.79,-3.11,-2.42,-0.30,-0.04,4.35,3.18,39.10,28.52,28.30,58.53,17.50,15.00,20.67,2.12,0.03,-1.07,-4.90
CG_sy,-74.12,181.96,,,,-19.72,-25.19,-27.41,,-7.77,-14.67,-6.93,,8.36,-0.79,13.44,,-4.02,20.63,36.82,,23.45,41.38,22.69,6.81,4.09,-6.48,-5.09,18.28,2.42,4.83,-11.10,-17.69,-16.73,-20.28,-11.98,-10.20,35.65,27.27,26.42,52.42,48.03,23.44,1.62,-11.81,-30.42,15.12,-46.75,-67.82,-79.34,-78.86,-46.29,127.11
CG_qq,,,-19.30,5.27,,,-10.95,24.74,,,-11.61,13.91,,,-10.20,28.14,,,-5.86,28.60,-1.52,5.45,-4.21,23.55,-22.07,7.87,-23.16,31.43,-13.32,1.97,-6.68,6.75,-8.21,1.45,-7.42,12.75,-8.51,2.18,-5.40,13.04,-4.50,1.04,27.53,4.45,-4.66,24.85,-5.48,2.22,0.04,5.65,-7.41,1.10,-3.84
CG_sq,,,-4.43,-8.18,,,-10.95,-10.91,,,-17.61,-2.82,,,-24.57,11.11,,,-5.20,26.03,-11.08,16.20,8.57,9.37,-22.59,13.24,-2.45,10.99,-3.53,-1.94,-0.16,-5.87,-10.68,-0.80,-4.41,3.93,-8.88,49.85,-10.31,3.24,9.86,45.53,-25.21,-15.01,-4.66,14.82,23.74,-60.68,-42.40,-26.28,26.61,-0.10,143.57
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,-32.21,-29.30,,,,-24.57,-0.42,5.48,,-52.81,-44.64,-40.00,,103.35,86.58,102.20,,19.91,14.11,0.26,,-9.17,-7.41,-12.99,-7.65,-3.48,-5.40,-7.45,-10.56,-9.77,-5.68,-43.60,-37.04,-38.93,-40.58,73.48,73.44,81.82,34.59,-5.70,-6.58,-7.00,131.36,82.16,87.07,124.73,0.18,2.99,3.88,-16.95,19.40,-9.49,-12.92
LDER_sy,-96.82,2385.26,,,,-98.89,-69.29,-69.74,,1472.46,79.52,49.10,,52.81,-15.34,53.09,,0.42,14.50,-49.29,,175.02,158.61,57.58,-84.68,-69.17,-57.79,-8.29,944.21,39.14,-6.89,2.99,-7.89,4.28,-9.64,32.29,-17.54,61.87,58.00,38.22,9.29,-8.27,78.94,23.69,125.74,-58.53,-55.06,-81.65,-91.74,-86.68,-91.02,-75.76,1201.63
LDER_qq,,,-28.43,2.27,,,-5.52,8.33,,,10.84,17.40,,,1.70,27.24,,,-3.23,11.80,-13.09,-3.41,-1.34,5.06,-7.75,0.95,-3.31,2.78,-10.86,1.85,1.07,-38.54,-0.49,-1.20,-1.67,79.45,-0.51,3.57,-27.21,25.73,-1.44,3.11,81.06,-1.00,1.22,23.86,-19.29,1.78,2.10,-0.98,16.04,-22.85,-1.77
LDER_sq,,,-39.34,2.27,,,1584.06,0.77,,,92.26,-16.30,,,6.51,51.36,,,21.44,-32.96,-8.48,269.13,14.20,-59.15,-91.10,642.89,56.36,-11.24,1.28,-1.01,4.63,-1.82,-9.42,12.07,-9.33,43.73,-43.54,119.97,-11.49,25.73,-55.35,84.64,72.64,-13.09,-18.52,-66.08,87.11,-64.51,-63.34,-45.28,26.19,-4.25,1868.47
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,18.13,21.56,,,,17.49,-7.95,-8.98,,110.16,77.98,61.34,,-52.94,-48.07,-51.69,,-21.37,-18.44,-5.78,,15.82,11.68,14.68,-1.02,-4.47,1.17,10.57,16.05,14.68,10.14,69.26,52.40,53.72,55.52,-46.93,-46.35,-48.59,-29.60,-0.08,0.62,4.74,-57.39,-46.15,-46.83,-48.42,16.84,12.45,12.51,21.14,-19.81,6.16,10.43
PZAT_sy,516.30,-86.00,,,,2297.38,-7.73,6.02,,-87.23,77.55,32.11,,-31.10,-25.64,-42.44,,-5.07,8.16,76.56,,-11.92,-41.18,-46.15,-28.11,374.96,27.51,41.25,16.05,-78.17,-18.10,0.77,20.13,-40.53,28.51,-30.22,-31.93,4.67,-9.10,11.30,14.58,-0.33,-57.39,-51.65,-53.31,-48.74,-12.65,-14.85,-40.44,-21.42,111.88,194.23,323.73
PZAT_qq,,,28.34,0.47,,,0.55,-0.66,,,-14.84,-9.95,,,-6.02,-16.24,,,-2.52,-3.24,18.25,3.84,-6.01,-0.63,2.06,0.22,-0.46,8.60,7.11,-0.95,-4.41,66.89,-3.55,-0.10,-3.29,-43.05,-2.50,-4.27,32.42,-19.16,-1.82,-0.35,-46.13,2.17,-3.06,-3.34,22.03,-1.67,-3.00,4.08,-19.22,30.17,0.90
PZAT_sq,,,59.12,0.47,,,-93.88,15.44,,,-14.84,-14.11,,,-8.10,-33.51,,,4.70,8.53,-23.55,1.39,-30.08,-0.63,2.06,569.87,-81.23,10.07,-16.15,26.00,-29.57,35.43,-0.04,-37.62,52.17,-26.45,-2.50,-4.08,32.16,-9.95,0.38,-16.56,-43.50,2.17,-3.06,-8.40,-3.72,-0.41,-32.19,20.86,159.60,38.30,-2.35
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,23.05,-23.08,,,,1.63,8.38,4.06,,-13.79,-11.34,-8.40,,18.77,15.21,18.14,,8.85,8.84,3.41,,-10.23,-8.67,-7.19,2.22,1.44,-1.13,-7.75,-8.66,-7.38,-7.65,-10.14,-8.59,-7.59,-6.61,15.63,14.99,16.14,7.23,1.72,1.69,-1.27,9.62,4.01,4.26,6.99,-6.31,-2.83,-3.08,-5.89,14.82,2.04,0.99
PELDR_sy,23.05,-6.42,,,,0.97,-0.43,16.05,,-5.69,0.78,-19.27,,2.59,-1.27,0.15,,0.90,-3.39,-3.42,,-17.11,-31.25,-17.49,2.22,0.63,26.37,10.41,-2.79,4.27,1.96,4.00,5.52,0.97,3.34,4.26,3.63,6.62,-4.13,3.36,-8.15,-3.30,4.30,-7.82,4.26,0.11,-3.64,-0.26,1.71,16.70,11.64,-0.58,2.87
PELDR_qq,,,-2.33,-1.61,,,4.16,-5.53,,,7.12,-2.40,,,3.91,0.09,,,3.90,-4.90,-7.40,-1.88,5.71,-3.36,1.98,-2.63,3.03,-9.84,0.98,-1.26,2.73,-12.26,2.72,-0.18,3.82,8.62,2.16,0.82,-4.15,3.04,2.13,-2.12,6.42,-2.23,2.38,0.44,-6.81,1.41,2.11,-2.47,13.70,-9.88,1.06
PELDR_sq,,,1.05,0.44,,,-0.35,17.07,,,6.49,-6.23,,,2.49,-4.88,,,-1.87,-4.90,-7.40,-4.07,-18.61,14.13,14.71,-5.56,2.21,-0.28,1.00,1.30,-0.06,1.70,2.48,-3.07,2.29,2.61,1.86,-0.27,-8.03,10.62,-9.48,4.99,-0.79,-2.23,2.38,0.81,-4.51,1.20,4.40,15.67,-8.65,-9.88,8.03
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,6.16,-7.08,,,,3.16,6.80,0.76,,-16.11,-12.94,-8.57,,17.10,14.81,13.43,,7.81,4.01,-0.01,,-12.69,-12.82,-13.86,-0.99,-0.74,9.41,6.39,-0.35,2.63,-5.01,-6.96,-6.84,-7.40,-7.60,15.01,15.04,16.28,6.31,-1.59,-3.66,-3.37,11.29,8.09,9.46,6.23,-8.09,-6.10,-8.05,-8.84,7.83,-3.32,-2.71
TSF_sy,6.16,1.03,,,,-5.11,1.71,0.84,,0.55,-0.49,1.87,,-6.18,0.44,-2.33,,-3.03,-8.35,-19.15,,-9.24,-17.80,-6.22,-9.16,-10.48,9.99,10.02,0.72,12.48,-2.83,-2.00,-1.52,-1.93,0.22,19.94,22.51,4.92,14.72,-1.59,-7.31,-6.93,-10.67,2.63,8.23,4.36,-13.58,-14.65,-2.56,15.55,42.89,13.19,7.36
TSF_qq,,,-0.04,-1.73,,,3.48,-7.29,,,7.39,-2.63,,,5.29,-3.80,,,1.58,-7.52,-3.64,-3.55,1.44,-8.63,10.75,-3.30,11.81,-11.15,3.73,-0.41,3.49,-12.97,3.86,-1.01,3.27,8.33,3.88,0.06,-5.59,0.28,1.69,0.37,8.73,-2.60,2.98,-2.59,-5.93,-0.49,0.83,-3.42,11.27,-10.78,1.46
