,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROS_qq,,,,,-65.19,-625.53,-140.89,4.37,5.10,22.78,-1.68,-25.94,19.48,25.35,21.81,-52.99,-47.66,-40.92,-24.66,-79.32,55.32,4.76,-715.66,-5703.08,-90131.74,92.53,50.29,101.45,23.55,-21.88,15.95,-73.15,-75.62,16.25,-470.51,-92.43,24.33,-2.05,92.57,176.30,23.88,-10.32,-16.45,-60.24,-53.26,290.80
ROS_sq,,,,,-93.17,-304.24,141.18,776.89,-42.69,-67.89,-162.50,270.83,1050.73,-8.99,-10.11,8.70,9.91,10.75,-4.60,-9.91,0.96,-12.23,-1.47,-11.66,-8.65,50.89,-21.08,3.34,-30.85,-21.24,5.60,-32.02,2.96,-24.80,-66.32,312.63,-96.63,794.44,137.68,12.02,-36.24,35.49,8.01,-3.83,11.70,-99.38
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,157.14,-43.18,-198.00,,,,-1565.31,-442.76,-91.81,-4.22,25.74,35.20,37.85,46.10,24.59,-20.98,-92.65,-163.00,-168.49,-135.33,-114.88,-133.74,-159.74,-83233.33,-4107.21,-1243.22,-478.00,99.50,95.59,95.19,135.47,214.10,332.61,618.84,-14.16,-9.81,-17.93,-17.23,31.29,18.50,9.10,-3.21,-33.42,-42.25,-39.23
RS_sy,,-3.11,100.25,138.96,,,,-27.81,-2.98,374.89,149.38,-44.67,-111.52,-108.46,-166.93,-2.84,-313.33,-561.36,-12.79,-173.67,-15.16,-125.95,119.59,187.73,615.55,429.13,3040.79,461.32,-57.89,-49.58,-29.28,105.43,119.10,-18.33,9.12,11.46,-71.38,101.80,102.33,-36.82,108.74,-59.40,-70.03,-15.23,-23.31,-82.12
RS_qq,,,,,-195.92,-144.14,-87.57,-22.89,3.55,13.72,-1.91,12.43,15.84,17.25,11.61,-22.52,-35.01,-31.77,-20.66,-25.08,-18.34,-20.32,-31.25,-38.99,-37866.74,93.93,58.10,40.19,67.12,46.48,54.30,541.19,5.75,9.10,1.92,-27.00,11.11,-0.72,2.80,15.79,0.29,-8.60,-8.80,-20.35,-13.01,-3.82
RS_sq,,,,,-30.75,-83.68,-575.34,234.39,-6.93,-20.12,-50.58,50.58,-119.38,41.33,-290.91,318.60,-182.45,6.13,33.33,-42.78,-28.88,-84.17,105.78,539.47,657.41,17.58,-44.85,14.29,-43.18,40.77,-22.64,231.99,-39.40,-47.53,3.37,239.09,-84.44,269.96,3.64,5.88,-48.58,-28.04,-23.49,199.46,-53.48,-83.23
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,177.84,12.31,29.45,,,,-395.24,-599.06,-109.28,23.80,2.33,16.45,17.98,36.32,32.66,-24.43,-134.53,-271.48,-404.36,-59.64,-12.80,-511.98,-19334.52,-36792609.38,-2734150.78,-201494.46,172.45,100.09,100.90,102.06,-75.03,-94.98,-92.30,-127.28,-298.40,-784.43,-697.09,87.65,103.69,105.96,105.12,152.79,-67.82,-87.81,-39.19
GPM_sy,,10.32,24.43,191.16,,,,-51.75,33.98,1160.38,-98.78,14.43,226.45,438.32,35233.33,121.61,23.68,67.74,38.02,-19.39,0.91,-17.54,-24.01,-15.19,-45.15,-3.88,-11.47,-3.35,14.48,-40.08,-10.24,-52.68,-38.38,-29.70,-111.38,-11.80,-130.89,-87.59,424.13,-5.67,298.22,396.00,17.34,-14.87,,-74.68
GPM_qq,,,,,-43.92,-283.02,-179.38,-2.95,5.20,23.25,-1.72,-31.96,18.90,24.66,21.02,-39.54,-49.86,-42.00,-25.10,-89.46,52.57,-0.34,-578.66,-5916.61,-89699.93,92.54,49.96,102.16,9.05,-24.01,14.90,-73.78,-78.08,16.53,-507.19,-90.72,24.37,-1.66,91.58,157.06,21.93,-12.64,-13.15,-65.22,-53.81,335.83
GPM_sq,,,,,-79.63,-94.87,1752.83,149.19,-43.44,-51.73,-98.20,23233.33,61.36,-20.41,17.91,46.34,-9.94,7.95,-2.98,-14.52,12.73,-11.79,-10.60,-4.61,-27.09,54.57,-17.65,4.14,-13.63,-19.09,23.35,-45.10,12.47,-7.70,-119.96,525.62,-139.39,137.09,421.20,23.87,-17.22,-7.19,23.31,-10.14,-2.77,-76.50
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,,,22.88,,,,-3.95,-8.18,16.43,-6.35,-16.57,-9.61,-11.21,-9.81,12.61,-4.31,-21.46,-10.05,-17.68,-14.16,-34.11,-48.10,-88.60,-8016.69,622.67,876.69,4639.79,107.50,23.84,13.64,8.46,3.28,-0.82,-1.67,0.45,0.55,0.64,0.08,0.29,-0.05,-1.17,-1.94,-3.67,-3.20,-2.27
RBS_sy,,,,89.77,,,,44.17,114.53,105.49,149.85,-8.13,-15.97,45.16,25.81,10.29,21.51,-29.09,-50.05,-45.14,-48.77,-11.36,14.68,36.67,50.96,45.56,35.00,8.74,-1.90,-21.20,-5.28,48.75,35.86,22.17,27.27,-1.70,-4.10,0.10,-23.30,2.05,-0.48,-5.81,-16.91,5.87,11.27,-7.08
RBS_qq,,,,,4.03,-11.84,10.44,-5.16,-0.55,11.79,-11.17,-15.51,7.74,9.80,-9.77,5.49,-8.45,-9.87,3.33,-3.46,-4.53,-30.81,-18.61,-78.80,-66417.80,106.32,10.00,2.88,4.94,4.28,0.94,-1.81,-0.07,0.14,0.07,0.31,0.03,0.23,-0.49,0.52,-0.31,-0.89,-1.26,-1.25,0.17,0.06
RBS_sq,,,,,-30.89,-18.58,12.85,127.03,2.84,-22.01,37.20,-16.52,-5.94,34.73,18.91,-26.81,3.63,-21.38,-16.23,-19.62,-3.23,36.05,8.37,-4.21,6.88,31.19,0.51,-22.84,-3.57,5.38,20.80,21.17,-11.93,-5.24,25.85,-6.41,-14.08,-1.09,-3.57,24.52,-16.21,-6.39,-14.93,58.65,-11.93,-21.82
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,234.60,45.20,-25.49,,,,-351.44,-499.57,-348.55,0.48,-20.98,6.74,24.36,47.41,41.37,-16.40,-163.03,-348.51,-582.87,-1277.83,93.46,97.45,127.19,109.95,-2.97,-68.00,-104.65,-102.30,79.81,86.90,366.10,662.50,1261.90,3672.73,32.48,55.00,13.11,-19.59,120.67,60.93,-6.52,-37.03,-90.85,-98.44,-56.20
ROPA_sy,,-38.51,39.34,-56.76,,,,33.06,-71.55,-352.99,55.83,-107.57,-229.85,43.58,116.12,272.97,85.06,25.75,-760.87,-200.00,438.46,366.13,153.51,735.94,937.50,88.79,-64.34,-23.96,-12.49,2.41,627.59,17.61,-23.15,-13.64,-12.80,-41.48,-49.19,-29.95,-15.04,5.63,25.00,-116.06,-33.90,-8.00,1.03,-77.42
ROPA_qq,,,,,-38.90,-173.93,-382.66,-15.33,2.91,17.01,-7.09,-40.19,25.15,32.68,25.55,-56.29,-48.61,-52.12,-26.94,-137.96,-199.85,99.28,50.50,2636.00,9.78,-107.47,19.23,29.76,45.76,34.38,47.62,1527.27,14.65,35.56,61.07,-47.07,34.13,-1.08,14.49,45.25,-2.18,-42.54,-22.87,-78.89,-83.33,1514.29
ROPA_sq,,,,,-35.92,-75.16,-928.21,200.93,-86.30,-320.90,-44.59,82.71,-135.14,4.02,141.32,85.51,-120.31,-376.92,-267.74,71.93,168.75,275.00,-26.06,233.61,12.16,-31.76,-86.04,611.49,29.08,-20.15,-0.78,15.01,-15.66,-10.26,0.18,-22.83,-26.76,23.72,21.50,-4.05,-13.33,-115.90,600.00,33.55,-4.83,-127.92
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,144.88,-37.22,328.74,,,,-3284.01,-15299.36,-189.89,-202.74,87.85,82.21,49.71,871.79,-3242.35,147.59,284.86,132.42,103.29,-143.37,-99.05,-97.43,6910.58,2072.86,-6496.77,-2037.01,-102.87,-215.63,167.68,85.26,117.23,100.69,-85.25,62.58,-566.70,66167.04,13439.37,536.23,12.40,-92.17,-104.13,-88.09,94.76,-100.85,-12.24
ZNPO_sy,,54.57,4.34,-94.36,,,,1125.31,154.56,329.33,105.87,-115.10,-154.05,-82.78,-193.38,203.39,199.43,328.16,370.82,418.21,-99.46,-92.18,-71.52,-4.20,17994.74,709.59,156.61,-58.69,39.89,89.99,-29.76,48.28,-56.32,-87.11,-94.27,59.58,21.61,168.37,1855.52,-130.60,-119.69,-151.07,-62.41,19.22,-103.38,151.63
ZNPO_qq,,,,,-70.02,2393.29,-76.11,-1883.42,-43.09,85.26,72.70,-110.89,-109.48,58.31,519.04,-1013.29,102.98,61.96,426.83,-87.06,-139.27,103.56,1324.78,35141.67,-88.95,-111.53,-331.44,47.75,-344.95,106.75,-193.95,161.08,-82.26,44.84,-338.39,-661.88,2619.07,-70.41,-92.32,-252.99,325.27,-115.59,122.17,-167.22,63.60,-1969.04
ZNPO_sq,,,,,434.73,-26.64,-46.37,482.50,11.09,23.72,-74.29,-142.73,-297.63,139.42,-239.42,147.31,282.39,69.76,-11.82,-9.47,-99.60,2342.11,221.34,204.49,-24.27,9.26,1.85,-50.98,156.44,48.39,-62.34,3.48,-24.45,-56.21,-83.26,2781.82,-42.43,-3.37,21.97,-145.09,62.96,-150.70,189.77,-196.91,6.75,163.64
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,643.24,-82.20,,,,,,,,,,,,,,,-53.59,-594.32,,,137.84,150.01,,,-11.51,-2.72,,,,,,,,,,,,,,,,,,,
ZFI_sy,,93.43,-34.81,,,,,,,,,,,,,,,11.59,7.79,,,4.40,1.57,,,-1.38,1.16,,,,,,,,,,,,,,,,,,,
ZFI_qq,,,,,,,,,,,,,,,-55.45,-24.32,171.10,-49.22,-574.50,,,,-0.23,-2.09,-0.08,-9.34,9.68,,,,,,,,,,,,,,,,,,,
ZFI_sq,,,,,,,,,,,,,,,6.55,10.70,-14.44,10.57,2.92,,,,0.14,3.07,-4.55,0.12,2.72,,,,,,,,,,,,,,,,,,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-7.50,73.99,-3.55,,,,-8.59,2.71,-4.44,-2.16,8.80,5.48,10.53,10.96,15.42,21.88,23.62,26.74,53.07,-99.97,-99.77,-99.12,-97.33,11900.00,1781.25,371.88,51.61,107.92,65.78,75.83,44.41,5.81,8.22,-94.73,-78.82,-79.92,-94.44,-7.14,-70.43,-68.87,3.33,30.77,5.88,54.55,16.13
DTAR_sy,,-2.57,14.03,-22.88,,,,-9.65,-0.11,-22.70,-34.98,-3.10,-20.30,26.41,-5.86,-27.44,0.70,-5.85,-36.43,84.42,32.56,9.65,81.31,-4.20,1.29,4.34,28.85,-13.67,-2.13,-3.79,-5.34,3.49,-14.10,1.22,-2.97,8.21,-13.26,-21.35,10.38,-5.22,49.02,45.96,7.88,17.45,5.03,14.44
DTAR_qq,,,,,-6.70,6.58,0.08,-8.14,4.83,-0.85,2.46,2.15,1.63,3.90,2.86,6.26,7.32,5.40,5.45,28.33,-99.98,700.00,300.00,287.50,-3.23,25.42,0.33,24.50,32.71,,6.41,2.26,-2.76,2.27,-94.81,310.71,-7.83,-71.70,-13.33,30.77,-2.94,-6.06,9.68,5.88,41.67,-29.41
DTAR_sq,,,,,-1.12,1.55,13.72,-20.88,9.32,-21.42,-4.34,17.91,-10.08,24.64,-28.76,-9.11,24.78,16.53,-51.90,163.69,-10.31,-3.60,-20.47,39.33,-5.17,-0.70,-1.79,-6.65,7.51,,-3.37,2.06,-10.76,15.01,-7.37,13.83,-28.47,4.28,30.01,-2.27,12.47,2.14,-3.91,6.41,0.57,11.29
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-10.99,164.14,-7.54,,,,-16.64,5.49,-8.95,-4.48,18.57,11.78,23.68,25.63,39.31,62.94,75.71,97.25,764.09,-99.99,-99.93,-99.76,-99.81,12200.00,1837.50,385.94,53.33,113.82,69.35,80.39,46.80,6.08,8.76,-95.01,-79.79,-80.65,-94.75,-7.14,-70.69,-69.44,6.67,30.77,5.88,57.58,15.62
CG_sy,,41.27,24.83,-33.29,,,,-18.05,-20.13,-44.54,12.49,-30.92,-23.48,44.29,-5.61,-5.68,29.92,-36.78,-44.01,127.74,36.13,56.87,122.20,19.41,2.05,30.04,46.37,-25.23,2.74,3.01,-10.85,-5.09,-19.47,-14.34,-12.80,7.72,-20.42,-21.86,13.79,-23.95,15.60,73.70,21.96,56.56,90.21,16.83
CG_qq,,,,,-13.24,13.89,0.17,-15.78,9.79,-1.70,5.09,4.54,3.50,8.77,6.74,15.92,21.06,17.30,19.83,407.81,-100.00,700.00,300.00,298.44,-3.53,26.02,0.32,25.72,34.53,-0.19,6.86,2.32,-2.79,2.33,-95.10,314.29,-6.90,-72.22,-13.33,30.77,-2.94,-3.03,6.25,5.88,44.44,-28.85
CG_sq,,,,,-2.22,5.64,-44.61,43.23,-4.70,-26.64,12.33,-12.04,5.56,38.34,-26.51,-12.10,45.39,-32.68,-34.92,257.53,-13.09,-22.43,-7.81,92.14,-25.73,-1.15,3.76,-1.85,2.06,-0.88,-10.20,4.49,-13.41,5.44,-8.58,29.07,-36.04,3.53,33.13,-13.74,-2.77,55.56,-6.52,10.74,18.13,-4.45
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,26.22,2026.87,-23.82,,,,-52.49,-38.20,-36.54,-34.68,22.53,19.22,7.87,81.21,94.65,114.51,153.97,74.83,775.17,,,-99.57,-99.63,,,581.40,71.63,124.78,76.12,86.35,50.41,7.68,9.43,-97.25,-98.20,-97.26,-98.20,-53.33,10.00,-40.00,-80.00,14.29,-54.55,-11.11,50.00
LDER_sy,,65.43,-13.61,56.64,,,,-39.46,-46.48,-60.80,-22.42,16.67,29.79,80.31,-55.65,-46.01,-1.03,118.97,32.36,488.32,,,63.96,-45.45,,,-32.17,-1.94,-12.04,-42.58,26.68,-14.00,-29.31,11.12,4.68,13.36,-9.99,30.14,40.09,-6.02,14.22,-28.70,-2.50,42.98,62.87,3.55
LDER_qq,,,,,-22.43,4.10,1.78,-42.19,0.90,6.88,4.77,8.44,-1.82,-3.29,76.00,16.49,8.19,14.50,21.15,483.09,,,,400.00,5.12,27.88,1.38,25.94,37.67,0.20,7.27,1.65,-1.44,1.83,-97.31,-33.33,50.00,-33.33,-30.00,57.14,-18.18,-77.78,300.00,-37.50,60.00,-62.50
LDER_sq,,,,,30.16,-13.16,26.94,-57.81,15.07,-36.39,151.22,-36.55,28.01,-11.64,-38.20,-22.76,134.65,95.51,-62.64,243.30,,,,14.21,22.36,13.09,-57.08,65.12,9.75,-26.17,-5.32,12.09,-9.78,16.04,-10.80,21.39,-28.36,67.78,-3.98,-18.56,-12.93,4.73,31.30,19.42,-0.82,-33.42
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,-19.66,-92.47,19.01,,,,95.50,64.39,52.29,49.55,-6.75,-8.49,-1.38,-42.41,-42.72,-42.27,-44.46,-6.87,-17.34,,,-99.72,-99.72,,,717.86,583.67,573.33,752.17,-64.41,-54.33,-31.19,-17.86,4258.90,7004.58,4766.91,5301.24,58.34,-89.38,-64.80,-8.00,7371.34,98486.83,-58.00,30670.84
PZAT_sy,,-6.17,-15.42,-26.26,,,,-9.62,-5.92,72.51,-1.80,8.89,95.17,12.16,-10.96,4.04,-77.44,-87.79,-14.33,-92.04,,,-71.18,108.84,,,-29.53,-18.85,303.02,206.54,53.17,-16.83,-50.53,-78.52,-58.95,166.36,53.22,276.66,16.44,-81.82,-54.87,-72.13,-43.05,-0.44,-28.84,23.29
PZAT_qq,,,,,19.15,3.61,2.09,55.12,0.19,-4.02,0.25,-3.27,-1.69,3.45,-41.46,-3.79,-0.91,-0.48,-1.83,-14.61,,,,-12.50,-38.78,-23.33,1891.30,-26.86,-39.70,-2.97,-16.84,-6.13,-9.15,15.83,4313.04,52.99,-37.76,28.54,29.37,-89.74,106.33,235.99,10406.57,35.35,-99.91,246066.70
PZAT_sq,,,,,-4.28,11.64,36.21,-37.91,-0.36,104.72,-22.46,-31.15,78.59,17.65,-38.45,-19.55,-61.27,-36.32,331.80,-92.52,,,,-45.82,-44.02,41.80,63.86,-37.60,177.99,7.85,-18.12,-66.12,65.35,-53.17,56.47,119.85,-4.88,15.11,-51.63,-65.66,136.07,-28.91,-1.16,-39.98,68.74,23.16
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,7.79,0.89,0.20,,,,-14.26,-14.51,-10.16,-10.69,-8.25,-4.74,-3.90,14.40,11.08,4.11,-2.64,-21.68,-27.46,,,3072.34,652.90,,,-93.73,-68.59,65.10,49.72,166.48,123.11,-47.15,-23.31,-34.65,1.65,174.73,139.16,68.91,33.25,48.15,31.82,-8.23,-29.59,-35.84,-34.99
PELDR_sy,,122.19,-42.08,-15.82,,,,12.28,30.13,0.06,-34.83,-13.81,-24.02,19.92,67.12,19.99,35.46,83.11,48.30,25.67,,,-38.90,25.24,,,13.21,-29.04,-23.35,-17.12,13.33,34.58,4.92,-1.38,-31.28,-35.86,17.17,18.58,14.72,20.45,25.58,10.55,17.46,-18.30,3.13,-20.83
PELDR_qq,,,,,-0.55,-5.89,-3.06,-5.51,-0.83,-1.10,-3.63,-2.93,2.96,-0.23,14.73,-5.75,-3.50,-6.69,-7.70,-12.71,,,,-79.28,-70.53,4.90,-2.06,3.74,54.90,-4.87,74.31,-13.14,-63.31,38.06,48.52,35.11,-0.84,20.19,4.90,6.58,10.25,6.94,-26.97,-18.22,0.45,8.37
PELDR_sq,,,,,-19.60,3.17,32.72,2.00,-6.82,-20.67,-13.56,34.89,-17.85,25.21,20.46,-3.15,-7.26,69.26,-2.44,-17.94,,,,68.21,-36.49,-2.78,9.01,5.43,-31.40,5.13,49.05,25.20,-46.52,-1.19,3.86,16.86,-2.30,,0.48,22.70,1.86,-11.97,6.77,-14.66,28.58,-32.42
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,4.65,12.42,-6.49,,,,-11.58,-14.25,-7.36,-9.11,-3.75,-1.67,-9.01,5.47,2.76,-3.74,-3.17,-18.31,-27.55,,,81.97,110.86,,,0.04,0.19,0.03,0.05,0.02,0.02,0.06,0.03,0.02,-0.87,-0.81,-0.08,-0.06,0.83,0.69,-0.09,-0.06,-0.07,-0.19,-0.05
TSF_sy,,5.69,-8.42,19.32,,,,-0.32,-0.19,5.44,-0.22,5.88,11.71,1.62,-0.40,8.39,-3.07,5.89,4.97,-6.83,,,-7.50,-3.38,,,-5.43,13.95,-1.24,-0.06,7.62,-1.90,7.60,7.64,-3.27,-3.28,-0.69,-4.21,4.43,1.63,-4.20,-0.17,-3.67,-3.37,-5.10,-5.77
TSF_qq,,,,,-1.35,-5.22,0.47,-5.87,-4.34,2.39,-1.42,-0.31,-2.27,-5.26,14.26,-2.88,-8.45,-4.69,-3.60,-13.86,,,,-0.18,0.19,,0.03,-0.03,0.03,0.02,,-0.03,0.07,-0.01,-0.01,-0.92,0.13,0.73,0.01,-0.04,-0.01,-0.05,0.04,-0.05,-0.13,0.09
TSF_sq,,,,,0.83,1.58,12.62,-13.58,0.97,7.30,6.57,-8.29,6.52,-2.39,4.45,-0.19,-4.74,6.63,3.55,-11.42,,,,-7.48,8.16,,-2.01,11.47,-6.25,-2.40,,1.62,2.83,-2.36,-5.18,1.60,5.59,-5.83,3.37,-1.13,-0.47,-1.86,-0.25,-0.81,-2.26,-2.55
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-9.86,60.45,-19.68,,,,0.24,4.93,4.43,4.24,27.67,15.24,-2.24,-9.90,-9.22,0.24,20.69,39.74,56.12,-98.80,-99.93,-99.74,-99.05,194.96,4943.75,1172.73,218.83,18.23,6.32,-16.67,-23.63,159.28,38.69,-93.71,-78.80,-93.22,-96.72,-25.00,-72.96,-72.60,-2.56,33.33,18.60,80.00,31.58
ZKO_sy,,-12.36,21.03,-14.73,,,,23.72,-57.73,-34.70,-11.08,-12.52,27.40,12.04,-41.70,-8.05,2.86,-17.75,-27.80,5.07,-3.22,8.27,86.33,15.57,-0.01,0.15,-5.60,-2.33,15.22,9.84,11.57,4.37,-9.41,-9.09,-4.95,13.14,10.90,1.74,7.47,-3.14,4.92,14.40,5.18,6.84,-1.47,18.56
ZKO_qq,,,,,-8.40,8.72,9.91,-8.42,-4.11,8.20,9.71,12.16,-13.45,-8.21,1.12,13.00,-4.43,10.51,17.08,26.25,-99.27,-93.28,312.50,366.67,127.92,14.96,4.09,16.90,-15.48,3.37,-18.41,7.14,186.93,-44.70,-96.30,261.36,-8.18,-73.29,-15.38,30.30,-6.98,-5.00,15.79,15.91,41.18,-30.56
ZKO_sq,,,,,120.79,-12.09,-7.78,-30.88,-24.56,35.81,25.57,-32.00,9.86,19.44,-34.66,7.25,22.90,-4.49,-42.64,56.07,13.20,6.85,-1.30,-3.20,-2.06,7.03,-6.97,0.16,15.54,2.03,-5.51,-6.31,0.28,2.40,-1.21,11.53,-1.71,-6.05,4.35,0.52,6.47,2.44,-4.06,2.11,-1.81,23.26
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,-5.65,8.41,-10.32,,,,6.00,1.23,5.82,4.40,11.06,5.01,-8.19,-13.65,-18.15,-18.50,-14.15,-13.85,-72.57,-97.66,-94.92,-83.27,-50.85,334.17,146.15,-22.67,-1.35,89.92,55.93,116.67,67.54,36.53,5.86,-95.68,-77.31,-80.35,-91.75,28.57,-64.26,-59.13,28.82,21.57,-16.35,14.75,-15.07
OSF_sy,,22.71,-3.35,-10.38,,,,3.16,-11.71,-18.19,50.72,-14.86,-11.64,17.84,-44.66,-17.56,4.48,-4.33,-1.83,23.95,16.28,1.02,44.13,30.60,11.57,15.16,0.67,-14.16,-8.81,-7.70,12.06,20.97,19.10,55.25,4.25,-21.61,-14.05,-33.21,3.31,22.16,31.56,22.54,10.02,24.93,14.04,-6.97
OSF_qq,,,,,-0.71,0.88,5.83,,-5.18,5.45,4.42,6.38,-10.35,-7.80,-1.79,0.83,-10.73,-2.89,-1.44,-67.89,-92.40,111.25,224.46,-5.65,-32.86,19.77,1.92,20.36,29.26,-1.67,41.62,-6.93,5.34,-23.76,-94.22,389.08,-8.76,-67.98,-10.00,35.95,4.33,0.92,-15.07,-6.45,43.10,-25.30
OSF_sq,,,,,-7.91,-0.17,-15.31,,-21.18,-7.50,56.03,-25.15,-18.20,23.36,-26.73,11.50,3.67,12.97,-24.82,40.78,-2.75,-1.86,7.27,27.57,-16.92,1.30,-6.23,8.77,-11.74,2.53,13.85,17.41,-13.10,33.65,-23.55,-11.72,-4.72,3.85,18.26,4.38,2.62,-3.27,6.18,18.54,-6.33,-21.09
NetDebt,8162000000,7681000000,15022000000,15168000000,14322000000,14925000000,14052000000,11771000000,12245000000,11652000000,11381000000,11129000000,11697000000,12588000000,12562000000,12470000000,14208000000,14182000000,13962000000,14029000000,1000000,-114872000000,-5061000000,-22621000000,-9477000000,-10358000000,-9805000000,-10733000000,-11498000000,-10775000000,-13077000000,-21792000000,-6691000000,-14134000000,-16133000000,-16731000000,-16651000000,-17579000000,-17822000000,-18225000000,-18550000000,-17011000000,-17125000000,-16906000000,-16528000000,-16858000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-57.50,89.53,7.31,,,,-595.95,-597.02,2632.46,-1214.28,34.97,-233.23,-89.77,103.08,371.11,70.21,-130.95,-139.08,-105.75,100.00,1865.62,641.55,-137.93,-1106750.00,-79.30,16.71,1104.34,5000.02,404.13,971.27,-165.25,-109.70,-109.78,-103.76,14.47,-140.17,-68.67,-53.42,48.91,28.93,-6.18,-55.48,-850.82,-4502.00,-119.14
NetDebtEBITDA_sy,,173.27,236.92,-52.36,,,,-35.47,188.14,-73.24,140.69,-15.93,506.10,132.25,830.38,359.58,-9.87,-59.55,-94.51,185.59,188.69,160.68,432.30,-21.70,-33.55,-43.63,-62.14,-15.83,-16.01,2.59,171.85,-1.83,3.55,-41.72,-56.59,-18.86,-18.74,154.79,99.56,-34.53,24.09,-74.64,-50.01,8.31,-3.43,-66.10
NetDebtEBITDA_qq,,,,,9.80,89.97,-478.45,37.17,-10.04,1144.41,-282.03,96.89,-463.81,132.06,-45.16,173.51,-161.95,66.69,30.76,59.73,99.99,79441300.00,-78.76,-117.69,62.92,1585.41,19.75,52.27,80.90,52.82,154.47,-109.27,73.11,-54.07,2.23,-111.15,24.49,-8.20,11.07,29.68,-5.03,-61.65,-30.23,-330.01,-408.37,92.30
NetDebtEBITDA_sq,,,,,-142.81,2082.11,-143.11,117.64,-41.53,501.74,-34.44,-63.56,321.58,130.58,162.62,-82.00,-17.33,3.49,-64.37,836.79,-16.43,-6.55,-27.25,37.81,-29.07,-20.73,-51.13,206.38,-29.23,-3.18,29.49,10.64,-25.35,-45.51,-3.56,106.83,-25.24,70.86,-24.46,-32.14,41.68,-65.08,48.89,47.01,26.33,-87.74
DebtFin,-1428000000,-438000000,3033000000,2846000000,2004000000,1974000000,1978000000,-339000000,-570000000,-307000000,-264000000,-323000000,-262000000,-337000000,-499000000,-682000000,-308000000,-397000000,-356000000,-210000000,,-118000000,-332000000,-2721000000,-2606000000,-63000000,-403000000,-392000000,-744000000,-110000000,-1688000000,-518000000,-7306000000,-5833000000,-4371000000,-5724000000,-798000000,-702000000,-77000000,-1921000000,-10948000000,-12934000000,-650000000,-1467000000,-1449000000,-9590000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
