,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3
ROS_yy,-2200.00,83.98,,,,543.24,-104.56,-151.56,-181.88,-631.10,-4120.00,27.02,161.59,155.91,185.31,372.93,-16.95,-42.71,-127.22,-222.87,-557.14,-1534.05,-2651.70,-586.99,-227.68,90.65,96.76,91.34,87.68,-94.65,-890.08,787.81,623.67,513.19,341.48,2.78,28.35,-19.45,-30.36,-38.40,-62.61,-502.68,-687.48,-1536.64,-1940.76,-236.81,-224.98,-50.80,-70.92
ROS_sy,11209.09,-44.61,,,,-50.65,-101.90,-51.32,-34.88,43.53,6760.00,156.96,55.85,85.55,2.30,-58.21,-72.19,-52.07,-29.45,-21.86,-87.58,-65.55,-80.58,-20.34,1643.75,189.97,154.64,13.66,-58.28,-69.32,-57.78,16.60,15.81,175.19,152.82,-0.86,-24.93,39.62,-5.91,37.13,285.38,-77.59,-56.70,-748.01,-569.33,-5596.94,-484.52,83.08,106.38
ROS_qq,,,989.19,46.20,21.62,-71.97,-109.15,-1553.33,-93.15,-81.84,27.32,71.41,262.98,65.08,10.88,-8.52,-50.40,13.88,-152.69,-312.93,-84.51,-257.23,-1.10,-3.09,11.99,89.81,64.97,-175.57,-25.21,-61.06,-78.16,291.44,-4.67,27.08,4.12,-18.52,19.04,-20.24,-9.99,-27.92,-27.74,-958.89,-31.32,-76.26,7.41,-57.16,-26.71,18.21,-4.95
ROS_sq,,,14.66,19.62,20.74,-70.20,-104.41,3166.67,61.52,-34.32,104.71,18.32,-2.03,-21.80,12.87,-51.66,-34.82,34.78,66.13,-46.46,-89.64,273.75,-6.35,119.64,126.83,-37.85,-17.76,-1.96,-16.74,-54.30,13.16,170.76,-17.30,8.61,3.96,6.18,-37.38,101.98,-29.94,54.75,75.99,-88.26,35.37,-2416.13,-27.47,-37.54,90.53,-1.93,148.07
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-146.07,-134.15,,,,190.89,20.45,-131.95,-167.32,-195.42,-221.38,57.25,169.33,155.56,226.94,844.64,47.69,195.14,32.24,-149.40,-320.83,-418.68,-621.30,-688.83,-22.64,85.98,103.43,121.11,113.46,147.95,-644.83,1017.78,2392.86,3394.87,1398.10,-13.43,8.91,-9.34,-1.51,28.29,0.55,-28.65,-46.39,-157.37,-111.38,-306.39,-498.85,-206.63,-1858.16
RS_sy,-96.07,5785.71,,,,-8.37,-27.43,-36.26,38.32,-27.02,62.34,124.73,-1.18,-40.47,-71.97,-67.22,-61.83,28.51,1.57,-38.97,-8.33,40.09,78.55,95.28,60.37,-48.60,-63.18,-45.77,-33.75,82.21,192.49,297.03,190.37,72.88,28.41,-12.90,-72.10,-23.90,-17.88,-59.01,-18.15,-42.82,10.50,-545.29,-275.40,-320.79,-261.91,51.35,-130.34
RS_qq,,,134.38,210.61,35.85,-37.34,-54.44,-182.39,-186.26,11.20,42.04,70.98,564.29,-28.85,32.43,70.20,-7.91,42.19,-40.66,-163.58,-311.65,-105.19,2.93,3.79,36.00,76.54,123.77,491.38,-59.18,-16.43,-370.09,1313.29,-8.97,17.16,0.32,-19.09,14.52,-2.47,8.98,5.40,-10.24,-30.80,-18.11,-212.79,82.19,-1154.94,-58.25,13.29,-13.71
RS_sq,,,17.23,-8.07,-17.12,2.58,-7.15,-19.26,79.86,-45.87,106.53,11.78,-20.91,-67.40,-2.74,30.72,-7.91,9.77,-23.13,-21.45,38.31,67.76,-2.03,-14.09,13.58,-46.24,-29.82,26.53,38.78,47.86,12.66,71.75,1.50,-11.97,-16.32,16.50,-67.49,140.10,-9.69,-41.86,-35.08,67.74,74.52,-334.30,74.43,-111.15,-27.98,29.60,-21.09
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,-515.00,121.95,,,,350.00,-87.86,-137.20,-168.35,-525.93,-1643.14,-19.05,203.28,159.61,187.42,320.36,-68.45,-59.81,-131.83,-202.97,-772.96,-1705.24,-1738.81,-575.16,-243.93,91.38,98.31,93.21,89.70,-106.71,-1838.24,1270.63,893.67,634.70,398.03,-3.52,25.90,-3.30,-12.12,-5.14,-21.18,-408.48,-534.13,-1016.51,-968.38,-219.73,-207.09,-33.37,-50.58
GPM_sy,3355.00,-16.74,,,,-54.70,-62.37,-62.38,-46.36,3.46,159.76,372.89,99.17,148.82,10.14,-50.47,-44.58,-86.99,-86.18,-77.87,-81.89,70.82,56.55,116.50,448.44,132.21,104.18,25.32,-49.34,-58.93,-43.76,-9.73,1.99,60.82,39.74,-25.39,-26.98,39.91,-0.24,31.11,43.48,-69.40,-57.01,-973.52,-1384.38,-5251.49,-895.86,84.74,107.04
GPM_qq,,,677.78,47.86,14.98,-65.97,-79.01,-552.94,-111.26,-112.09,23.96,65.06,283.27,22.42,11.51,-11.92,-73.76,55.97,-188.31,-184.93,-71.47,-272.06,-1.16,-4.62,12.65,90.68,80.17,-320.59,-32.52,-87.07,-85.90,354.02,-10.16,26.03,3.61,-17.77,17.24,-3.20,-5.84,-11.24,-2.58,-478.86,-32.51,-87.39,7.70,-39.49,-27.28,18.62,-4.22
GPM_sq,,,4.20,-10.58,33.47,-63.58,-13.44,-10.59,90.26,-29.74,117.32,62.77,-19.87,-12.22,-3.80,-26.81,-10.34,-79.39,2.13,17.26,-26.65,94.46,-6.41,62.17,85.81,-17.67,-17.70,-0.47,-24.88,-33.25,12.69,59.77,-15.13,5.25,-2.09,-14.69,-16.94,101.67,-30.18,12.11,-9.11,-56.99,-1.90,-2377.90,-33.64,-72.50,84.84,56.33,161.69
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-49.71,24.11,,,,-11.76,-34.60,-59.80,-74.54,-61.07,-17.68,107.71,415.22,299.11,142.43,63.10,-0.14,29.23,23.24,-10.91,-39.37,-93.13,-93.81,-83.32,-24.04,632.77,905.71,438.29,45.72,9.75,-49.91,272.80,331.48,389.97,790.17,-11.76,8.56,-6.87,1.40,28.77,6.09,-11.17,-26.20,-110.15,-77.72,-184.56,-271.51,-882.49,-657.44
RBS_sy,-38.42,27.05,,,,82.91,55.30,-20.21,-24.85,-2.70,1.11,13.86,-7.20,-14.07,-14.65,-26.77,-14.82,-2.64,2.04,2.47,-0.68,13.23,2.79,-3.21,-10.81,-39.16,-31.44,-19.48,-21.93,4.97,13.46,84.15,183.65,117.46,81.08,7.39,-36.65,-19.79,-16.73,-21.58,-5.04,-44.15,-52.31,-131.98,-104.04,-204.00,-372.96,-324.46,-2950.89
RBS_qq,,,7.87,3.98,-1.19,-20.39,-20.05,-36.09,-37.41,21.74,69.05,61.27,55.24,-5.70,2.68,8.50,-4.95,22.04,-2.08,-21.57,-35.31,-86.18,-11.76,111.43,194.59,33.33,21.10,13.16,-20.25,0.42,-44.72,742.16,-7.70,14.03,0.43,-16.52,13.56,-2.17,9.34,6.01,-6.44,-18.10,-9.15,-114.59,305.25,-410.90,-84.27,16.45,-16.46
RBS_sq,,,13.13,84.57,16.62,-24.89,-3.95,-5.18,9.84,-2.74,-0.18,6.77,-10.47,-9.94,-0.85,-8.39,4.14,2.93,3.92,-8.01,0.95,17.34,-5.66,-13.38,-6.99,-19.96,6.32,1.72,-9.82,7.62,14.92,65.10,38.91,-17.49,-4.30,-2.09,-18.05,4.47,-0.65,-7.80,-0.76,-38.56,-15.16,-161.82,87.47,-1482.84,-122.65,3.86,9.95
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,-184.68,80.06,,,,722.22,-75.87,-155.28,,-416.71,-538.85,66.33,,139.87,282.13,571.61,,0.71,-70.66,-154.90,,-994.08,-2728.53,-1142.23,,98.12,105.37,102.44,,-602.98,-566.96,221.62,919.40,188.23,157.50,23.70,4.10,-37.81,-48.18,-14.40,-21.94,-249.69,-263.75,-324.29,-354.59,-66.70,-126.34,-56.90,-61.15
ROPA_sy,210.36,91.02,,,,53.63,-55.24,-64.53,,-48.19,108.24,162.70,,142.82,18.90,-16.87,,-38.97,-64.98,-80.94,,-13.68,47.70,247.40,,-19.20,-8.31,-12.24,,6.49,-45.07,-15.87,-17.88,-2.68,48.04,-2.78,-46.58,49.37,40.95,25.00,61.92,-114.68,-171.15,-173.96,-251.65,-564.57,-153.75,-92.25,7.83
ROPA_qq,,,557.14,120.14,16.01,-46.70,-82.27,-604.32,,,75.43,61.31,,,12.22,0.18,,,-67.30,-287.42,,,3.87,11.42,,,373.81,-59.78,-63.78,-1862.69,-81.88,127.70,14.79,52.56,18.52,-40.40,-3.40,-8.86,-1.23,-1.56,-11.90,-274.77,-8.04,-34.83,,-14.44,-46.69,6.53,-2.71
ROPA_sq,,,79.49,24.17,-25.70,-7.23,-47.71,-1.60,,,110.20,24.14,,,2.93,-13.21,,,-40.94,-52.76,,,1.05,11.11,,,14.68,6.34,36.42,-35.99,-40.85,62.89,33.16,-24.14,-10.03,6.96,-26.82,112.10,-15.10,-5.14,-5.21,-119.23,-311.43,1.39,,15.72,-57.09,25.29,6.81
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,4143.57,-111.21,,,,482.58,-101.47,-152.44,-13.25,175.24,-248180.00,21.34,-58.33,-21.73,101.90,1328.38,344.77,278.72,-120.12,-119.57,-371.96,340.94,1485.74,444.39,201.18,-121.22,439.77,-271.20,-112.21,-7.41,-111.89,163.43,295.16,142.40,151.29,-79.31,-45.86,-37.86,-66.43,-48.92,-72.40,-686.14,-2634.78,-1645.33,-2109.00,-21.95,47.99,-4.35,-88.67
ZNPO_sy,3477.86,-38.73,,,,-11.27,-104.03,-83.33,13.47,42.34,-1495.51,218.09,38.00,17.13,270.17,-39.61,-52.88,-41.99,-64.31,-35.42,32.93,60.87,28.14,129.89,73.22,-55.99,66.31,47.49,5.61,-10.22,-88.92,-73.06,-17.76,-26.22,112.40,8.05,-68.54,293.60,199.45,92.13,111.64,-89.28,-335.34,-94.49,-100.14,-2256.43,-17.32,-2200.61,28350.00
ZNPO_qq,,,2597.00,-54.32,62.53,-79.36,-109.62,-1525.71,368.89,-34.52,-8773.69,99.48,242.45,22.99,110.84,232.54,-48.42,4.73,-111.20,-223.58,-616.63,269.79,-64.81,-19.58,110.54,-135.61,995.27,-125.51,84.98,-213.21,0.90,236.08,-53.79,-31.96,19.89,-45.10,20.87,-21.90,-35.23,-16.47,-34.69,-1758.66,-180.11,49.07,15.09,-0.68,-19.46,-2.19,-53.51
ZNPO_sq,,,97.93,25.05,-62.48,-4.46,-109.00,616.73,155.45,19.85,-200.85,203.02,10.83,1.73,46.52,-63.44,-13.53,25.23,-9.85,-33.85,78.00,51.55,-28.20,18.69,34.12,-61.50,171.33,5.26,-3.96,-67.27,-66.52,155.93,193.17,-70.63,-3.60,30.20,-14.65,267.42,-26.66,-16.47,-5.98,-81.39,-1710.36,101.95,-102.44,-280775.00,12.39,65.00,132.80
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,-71.13,425.05,,,,-79.13,-87.20,-66.29,-166.24,-188.04,156.53,451.33,367.88,337.77,54.56,,17.57,424.09,-20.12,,-244.01,,,,,,,,,,,,,-68.59,60.25,120.91,-45.30,-732.89,561.69,,,,,,,,,1412.41,4356.87
ZFI_sy,-9.17,46.89,,,,8.62,-56.64,-11.71,-27.91,-19.44,69.30,38.60,17.15,-21.40,-15.64,,13.09,14.97,17.54,,-46.72,,,,,,,,,,,,,-13.92,-22.71,-13.05,-1.82,-37.37,-4.37,,,,,,,,,-5.09,-22.02
ZFI_qq,,,119.61,-75.08,-21.65,-51.33,34.65,-34.34,-253.96,35.32,492.34,41.11,-25.19,-42.59,155.04,,,155.93,-61.13,7.63,-234.51,,,,,,,,,,-68.53,-687.53,152.45,-67.61,60.52,-23.33,37.20,-474.83,267.83,,,,,,-46.58,658.77,236.04,11.04,57.42
ZFI_sq,,,22.24,-31.26,33.09,-2.87,-51.20,39.96,8.67,8.54,2.55,14.58,-8.15,-27.18,10.07,,,-25.97,12.53,7.58,-40.55,,,,,,,,,,0.77,-10.18,-2.75,-2.21,-9.51,1.04,9.81,-37.62,38.17,,,,,,15.64,-13.59,-44.98,72.62,-4.99
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-58.62,79.32,,,,11.44,-15.06,3.99,,50.77,111.51,26.12,,-18.04,-37.55,-7.26,,-18.44,-3.71,-7.60,,72.25,55.92,46.99,,3.20,-0.87,-12.49,,-5.37,-11.64,-31.83,-33.94,-45.26,-41.50,-12.31,-6.44,-8.82,-9.54,-14.63,-12.62,-1.75,4.13,14.38,13.88,26.18,72.41,64.77,65.34
DTAR_sy,-55.30,93.46,,,,-10.97,-14.36,-18.44,,-5.78,-9.41,-2.70,,5.61,-1.22,7.26,,-2.17,0.46,5.83,,10.74,19.22,17.06,,2.96,3.29,4.81,,8.75,7.91,-6.81,-10.28,-14.66,-12.19,-5.21,-4.05,11.66,6.01,12.83,20.54,13.74,20.64,0.78,-10.67,0.78,12.13,19.43,18.41
DTAR_qq,,,17.02,-2.37,15.76,-15.73,-10.81,19.53,,,25.12,-28.73,,,-4.67,5.84,,,12.54,1.57,,,1.87,-4.25,,,-2.15,-15.47,-4.30,19.55,-8.64,-34.78,-7.28,-0.93,-2.36,-2.23,-1.07,-3.44,-3.13,-7.73,1.26,8.57,2.65,1.35,0.82,20.29,40.26,-3.14,1.16
DTAR_sq,,,-2.67,-4.00,-28.57,33.40,-6.38,-8.57,,,-10.00,-1.80,,,-15.81,6.63,,,-13.55,12.33,,,-6.93,10.29,,,-6.63,11.92,-2.34,6.57,-7.36,-3.35,-5.98,1.37,-4.68,4.34,-4.83,17.97,-9.51,11.06,1.67,11.31,-4.01,-7.23,-9.88,25.58,6.79,-1.19,-10.65
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-77.85,142.38,,,,22.63,-26.90,8.44,,198.66,1628.67,77.69,,-46.26,-89.78,-18.88,,-36.71,-8.43,-17.63,,506.47,441.51,286.75,,27.68,-6.49,-46.53,,-32.96,-49.52,-63.52,-63.17,-83.55,-75.11,-21.86,-11.33,-15.15,-16.04,-20.98,-20.31,-2.93,7.12,21.34,24.38,54.29,264.89,218.74,226.90
CG_sy,-74.12,181.96,,,,-19.72,-25.19,-27.41,,-7.77,-14.67,-6.93,,8.36,-0.79,13.44,,-4.02,20.63,36.82,,23.45,41.38,22.69,,4.09,-6.48,-5.09,,2.42,4.83,-11.10,-17.69,-16.73,-20.28,-11.98,-10.20,35.65,27.27,26.42,52.42,48.03,23.44,1.62,-11.81,-30.42,15.12,-46.75,-67.82
CG_qq,,,35.35,-4.80,38.09,-31.08,-19.31,41.21,,,367.03,-85.48,,,-11.18,15.22,,,28.50,3.64,,,14.74,-25.98,,,-15.97,-57.67,-14.38,120.12,-36.72,-69.41,-13.54,-1.71,-4.24,-3.97,-1.89,-5.95,-5.24,-9.63,-1.06,14.57,4.56,2.37,1.42,42.12,147.29,-10.57,4.02
CG_sq,,,-4.43,-8.18,-14.23,6.66,-10.95,-10.91,,,-17.61,-2.82,,,-24.57,11.11,,,-5.20,26.03,,,8.57,9.37,,,-2.45,10.99,-3.53,-1.94,-0.16,-5.87,-10.68,-0.80,-4.41,3.93,-8.88,49.85,-10.31,3.24,9.86,45.53,-25.21,-15.01,-4.66,14.82,23.74,-60.68,-42.40
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,,,,,,,5476.19,,2.33,2811.70,38.26,,2434.09,-97.35,-55.16,,-0.27,25.78,27.27,,442.63,599.56,337.55,,-89.81,,,,,,,,,,-18.63,-24.21,-35.00,-34.64,-33.00,-70.05,-63.40,-63.56,-62.54,-11.00,5.34,155.50,63.88,71.77
LDER_sy,,,,,,,,-69.74,,1472.46,79.52,49.10,,52.81,-15.34,53.09,,0.42,14.50,-49.29,,175.02,158.61,57.58,,-69.17,,,,,,,,,,32.29,-17.54,61.87,58.00,38.22,9.29,-8.27,78.94,23.69,125.74,-58.53,-55.06,-81.65,-91.74
LDER_qq,,,,,,,2602.33,0.77,,,76795.45,-95.21,,,-19.64,-18.97,,,1.35,-18.01,,,30.66,-48.72,,,,,,,,,1.14,-12.12,-1.94,-6.65,-5.79,-24.64,-1.39,-4.31,-57.88,-7.92,-1.80,-1.63,0.07,8.97,138.19,-36.91,4.89
LDER_sq,,,,,,,1584.06,0.77,,,92.26,-16.30,,,6.51,51.36,,,21.44,-32.96,,,14.20,-59.15,,,,,,,,,-9.42,12.07,-9.33,43.73,-43.54,119.97,-11.49,25.73,-55.35,84.64,72.64,-13.09,-18.52,-66.08,87.11,-64.51,-63.34
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,,,,,,-98.18,,61.72,-77.88,32.11,,-96.78,722.01,40.02,,-14.93,-21.46,-27.42,,11.86,-6.65,31.56,,1128.90,,,,,,,,,,6.80,24.83,45.89,39.91,39.17,215.75,155.52,163.56,164.32,12.09,7.51,28.62,76.75,70.89
PZAT_sy,,,,,,,,6.02,,-87.23,77.55,32.11,,-31.10,-25.64,-42.44,,-5.07,8.16,76.56,,-11.92,-41.18,-46.15,,374.96,,,,,,,,,,-30.22,-31.93,4.67,-9.10,11.30,14.58,-0.33,-57.39,-51.65,-53.31,-48.74,-12.65,-14.85,-40.44
PZAT_qq,,,,,,,-96.71,15.44,,,-99.55,589.48,,,14.66,17.45,,,5.85,8.53,,,-11.66,52.95,,,,,,,,,-10.85,15.82,1.67,1.73,4.20,35.37,-2.50,1.20,136.41,9.54,0.57,1.49,0.26,5.07,20.32,39.46,-3.07
PZAT_sq,,,,,,,-93.88,15.44,,,-14.84,-14.11,,,-8.10,-33.51,,,4.70,8.53,,,-30.08,-0.63,,,,,,,,,-0.04,-37.62,52.17,-26.45,-2.50,-4.08,32.16,-9.95,0.38,-16.56,-43.50,2.17,-3.06,-8.40,-3.72,-0.41,-32.19
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,,,,,,,-5.50,,-61.59,-63.07,-54.80,,35.37,43.50,9.36,,-4.43,-17.36,25.00,,-63.16,-62.07,-69.21,,-41.15,,,,,,,,,,3.29,-4.73,-10.31,-11.31,-9.30,-22.90,-19.82,-22.24,-21.51,-7.14,-15.76,-39.97,-43.47,-44.08
PELDR_sy,,,,,,,,16.05,,-5.69,0.78,-19.27,,2.59,-1.27,0.15,,0.90,-3.39,-3.42,,-17.11,-31.25,-17.49,,0.63,,,,,,,,,,4.26,3.63,6.62,-4.13,3.36,-8.15,-3.30,4.30,-7.82,4.26,0.11,-3.64,-0.26,1.71
PELDR_qq,,,,,,,7.87,-16.03,,,3.71,2.78,,,9.93,-21.67,,,-4.94,18.49,,,-2.15,-3.80,,,,,,,,,7.56,-4.40,0.98,-0.53,-0.80,-9.99,-0.16,1.73,-15.67,-6.39,-3.17,2.69,-0.22,-15.09,-31.00,-3.30,-1.29
PELDR_sq,,,,,,,-0.35,17.07,,,6.49,-6.23,,,2.49,-4.88,,,-1.87,-4.90,,,-18.61,14.13,,,,,,,,,2.48,-3.07,2.29,2.61,1.86,-0.27,-8.03,10.62,-9.48,4.99,-0.79,-2.23,2.38,0.81,-4.51,1.20,4.40
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,,,,,,,6.89,,-49.53,-51.95,-26.16,,68.82,51.88,5.53,,28.83,7.39,14.24,,-59.02,-53.73,-51.14,,-46.48,,,,,,,,,,3.56,-5.14,-7.08,-6.52,-5.01,-17.41,-17.41,-20.58,-22.17,-9.85,-17.66,-43.32,-44.14,-44.83
TSF_sy,,,,,,,,0.84,,0.55,-0.49,1.87,,-6.18,0.44,-2.33,,-3.03,-8.35,-19.15,,-9.24,-17.80,-6.22,,-10.48,,,,,,,,,,19.94,22.51,4.92,14.72,-1.59,-7.31,-6.93,-10.67,2.63,8.23,4.36,-13.58,-14.65,-2.56
TSF_qq,,,,,,,22.86,-15.31,,,16.95,30.16,,,5.22,-9.57,,,-12.29,-3.80,,,-0.96,1.59,,,,,,,,,7.75,-4.30,1.22,-0.78,-1.30,-6.26,1.83,0.83,-14.18,-6.27,-2.08,-1.19,-0.59,-14.39,-32.60,-2.61,-1.83
TSF_sq,,,,,,,3.48,-3.36,,,2.41,-1.08,,,9.64,-3.80,,,3.63,-15.14,,,-6.14,-3.18,,,,,,,,,0.88,-0.10,1.82,16.89,3.04,-14.44,11.32,0.28,-2.95,-14.09,6.84,15.22,2.34,-17.16,-11.53,13.80,16.84
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-62.70,86.53,,,,8.03,-9.60,7.94,,65.11,291.64,58.95,,-9.25,-61.43,-8.76,,0.45,15.08,-12.24,,91.71,84.85,115.45,,-5.51,-7.36,-27.54,,-7.82,-21.06,227.08,226.27,156.41,203.27,-7.75,0.65,35.41,51.49,66.86,81.72,41.49,66.10,-20.76,-28.73,-5.94,-17.96,54.32,51.29
ZKO_sy,-32.61,73.52,,,,-43.44,-53.25,-33.97,,109.11,158.72,108.47,,-10.71,-10.75,6.30,,34.91,1.42,12.63,,30.99,33.13,4.08,,-16.03,10.04,11.32,,18.12,-27.79,9.88,24.20,8.42,30.87,7.77,5.15,-29.32,29.90,-21.42,1.36,23.69,9.84,49.96,20.22,24.51,-4.66,-22.25,-5.26
ZKO_qq,,,10.81,0.39,9.07,-10.96,-7.27,19.87,,,119.95,-51.35,,,-6.52,15.08,,,7.10,-12.24,,,3.27,2.29,,,1.25,-19.99,-9.96,26.37,-13.29,231.51,-10.18,-0.69,2.56,0.84,-2.00,33.61,14.73,11.07,6.72,4.04,34.68,-47.01,-4.01,37.30,17.47,-0.33,-5.90
ZKO_sq,,,19.77,-18.98,-41.33,-0.66,-0.99,14.42,,,22.50,-7.81,,,22.45,9.79,,,-7.94,21.93,,,-6.44,-4.68,,,22.62,-3.57,-16.01,18.95,-25.04,46.73,-5.07,3.84,-9.52,20.83,-7.38,-30.20,66.29,-26.90,19.47,-14.82,47.67,-0.20,-4.22,-11.79,13.08,-18.61,16.71
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-4.40,20.43,,,,9.17,-15.62,-8.40,,-36.66,-80.14,-30.65,,11.28,310.14,7.53,,-3.71,-5.93,8.28,,-51.04,-56.38,-48.39,,-16.79,4.59,41.26,,33.91,56.71,225.28,190.83,353.08,253.51,2.91,5.27,39.71,55.65,73.93,88.70,40.19,57.91,-24.63,-32.71,-21.38,-59.14,-19.60,-22.69
OSF_sy,-15.74,32.74,,,,7.43,-36.26,-23.71,,-4.05,41.36,37.55,,-10.07,1.90,-2.92,,15.10,-22.29,-16.81,,-11.50,-17.60,-2.95,,-8.76,122.18,63.93,,18.19,-26.88,-4.68,21.08,23.50,11.03,-23.61,-12.97,-28.64,-28.56,-13.04,-13.54,90.19,71.76,104.15,67.39,0.62,26.92,-20.63,4.41
OSF_qq,,,16.50,-7.38,17.00,-13.52,-9.95,0.53,,,-71.76,250.98,,,4.08,-7.98,,,1.68,5.93,,,-9.41,25.33,,,13.86,69.27,8.17,-35.76,33.24,251.35,-3.29,0.07,3.96,2.29,-1.08,32.82,15.82,14.30,7.32,-1.33,30.46,-45.44,-4.18,15.28,-32.20,7.35,-7.86
OSF_sq,,,8.68,-10.83,-6.78,18.92,-35.53,6.74,,,-5.01,3.86,,,7.64,-1.05,,,-27.33,5.93,,,-32.33,24.75,,,64.78,-7.95,-22.20,0.16,1.95,19.99,-1.18,2.16,-8.35,-17.45,12.59,-16.24,-8.24,0.49,11.95,84.24,-17.13,19.44,-8.20,10.74,4.53,-25.32,20.77
NetDebt,-1796000000,3079000000,7744000000,6886000000,10503000000,2850000000,3697000000,3674000000,,15931000000,72961000000,50591000000,,54263000000,52709000000,62068000000,,40169000000,40029000000,38015000000,,28571000000,29768000000,27981000000,,25615000000,24595000000,20219000000,19338000000,17310000000,17901000000,289945000000,259698000000,250708000000,245860000000,259131000000,254155000000,231916000000,228500000000,208939000000,207014000000,196768000000,205004000000,202138000000,196774000000,221143000000,227052000000,214061000000,214965000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,-173.26,214.80,,,,-68.11,-16.84,-337.65,,-362.50,-580.37,-1845.61,,215.14,119.84,103.41,,-32.54,14.21,129.91,,-148.45,-140.01,-120.54,,809.83,515.76,491.81,,531.54,-234.17,22.81,-17.87,-93.36,139.34,-33.19,-10.43,40.97,66.22,-3.58,4.83,-233.95,-218.99,-186.34,-176.11,40.43,34.21,-0.68,-2.20
NetDebtEBITDA_sy,-72.77,218.98,,,,-53.51,-19.81,-165.49,,59.89,2.45,223.94,,31.22,8.86,49.68,,11.63,39.79,58.27,,5.27,2.46,-11.05,,43.09,7.73,-20.79,,-15.35,-7.00,52.31,91.18,-1.57,31.89,0.55,-13.36,17.32,12.48,7.64,16.65,-33.92,-4.44,-66.73,-99.15,-35.70,-78.06,-46.55,3713.98
NetDebtEBITDA_qq,,,-0.59,-46.53,11.25,-46.07,159.24,-252.80,,,-374.40,-518.88,,,-18.26,6.48,,,38.37,114.34,,,-14.27,-10.02,,,-33.07,3.69,13.38,702.62,-114.22,194.91,-24.18,-35.15,-15.71,61.20,1.65,2.07,-0.61,-6.50,10.52,-230.42,11.71,32.16,2.57,-2.07,2.50,-3.83,1.10
NetDebtEBITDA_sq,,,-15.27,-8.54,-40.69,1.15,46.15,-174.70,,,-6.35,-9.64,,,-22.31,24.24,,,-2.71,40.67,,,-5.31,22.12,,,-28.71,-10.22,-6.50,41.43,-21.67,47.04,17.36,-27.18,4.96,12.10,1.13,-1.40,0.63,7.28,9.59,-44.14,45.52,-62.66,-97.19,4108.71,-50.35,-9.02,100.61
