,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4
OPM_qq,,,,,-5.09,23.57,-11.71,3.36,18.42,-12.53,6.10,3.85,-10.50,4.59,6.28,-14.74,-0.07,-1.75,-13.70,6.98,-16.84,10.79,4.59,-20.40,-7.54,-24.90,-36.07,-18.52,25.94,14.23,54.83,49.58,17.58,-1.71,2.57,4.60,-4.40,-2.23,5.75,-6.09,-6.42,-8.94,-16.04,-23.88,-6.79,-20.19
OPM_sq,,,,,-10.38,-36.25,5.47,-27.20,-4.57,52.54,-9.97,-9.33,-15.61,141.69,-58.40,-7.07,-11.91,182.08,-12.47,41.69,-5.87,-51.24,51.72,-27.54,-0.37,-5.83,-17.90,-8.14,22.82,-5.73,17.34,-3.07,5.15,-3.39,11.89,6.97,1.30,-2.09,4.11,8.83,-13.77,3.36,,-2.44,-2.17,6.47
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,,87.50,830.00,,,124.91,,54.15,97.86,3.11,68.46,41.59,-4.97,15.15,-22.87,-35.75,-22.27,-20.07,-12.21,10.29,-15.96,-16.20,-15.05,-42.53,-45.17,-60.02,-83.63,-98.71,-113.48,-203.01,-194.97,1288.89,441.67,211.68,428.48,552.00,395.53,146.62,166.33,46.87,-25.27,-28.18,-53.75,-60.32,-82.11,-73.31
ROS_sy,,-15.66,21.90,,,-6.30,,-17.74,-41.13,-60.87,-60.06,-61.80,-50.66,206.88,117.85,120.00,90.60,24.74,22.41,69.25,123.59,-64.82,-30.91,-58.29,-79.84,16.81,-33.19,-1.89,156.25,3.83,-18.55,-40.54,-25.00,9.65,47.64,124.68,49.59,19.04,43.09,28.18,-14.54,15.73,1.98,-7.55,25.28,-11.73
ROS_qq,,,,,1.28,58.26,-20.16,20.46,29.99,-17.53,30.45,1.24,-12.76,-0.07,-12.62,-15.67,5.56,2.76,-4.03,5.95,-19.57,2.46,-2.71,-28.32,-23.28,-25.28,-60.15,-94.34,-900.00,-470.83,63.26,182.78,96.80,86.59,8.06,64.31,49.57,-7.14,16.70,-9.39,-23.89,-10.76,-24.85,-22.26,-65.68,33.13
ROS_sq,,,,,-5.18,-13.06,6.95,-6.71,-32.13,-42.22,9.17,-10.76,-12.35,259.40,-22.50,-9.88,-24.06,135.21,-23.95,24.61,0.32,-62.99,49.36,-24.79,-51.52,114.45,-14.57,10.45,26.64,-13.11,-32.98,-19.37,59.74,27.03,-9.76,22.70,6.36,1.09,8.47,9.91,-29.09,36.88,-4.41,-0.36,-3.90,-3.55
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,54.63,75.25,,,48.75,,3.20,26.24,9.49,24.65,28.00,-5.42,2.73,2.38,-16.72,-5.94,-10.01,-25.00,-12.84,-31.15,-30.11,-13.70,-34.59,-27.75,-53.79,-88.02,-95.81,-76.81,-16.39,451.67,3006.25,582.80,212.61,71.00,16.80,21.46,0.27,-11.22,-14.21,-29.03,-6.34,,-18.57,-44.48,-75.48
RS_sy,,-35.79,37.63,,,-46.00,,-66.55,-54.73,34.80,-0.72,85.10,25.10,47.16,-5.84,-20.46,-10.75,6.78,128.84,277.70,237.05,-12.57,9.89,-30.61,-27.75,-34.40,-50.12,-45.55,-32.94,-21.41,14.96,25.24,19.16,35.53,16.13,18.23,12.94,15.05,16.11,12.42,4.42,2.78,,-13.50,-16.30,0.66
RS_qq,,,,,-0.49,7.76,-7.12,3.63,21.72,-6.54,5.73,6.42,-10.07,1.52,5.38,-13.44,1.57,-2.87,-12.18,0.60,-19.78,-1.39,8.44,-23.75,-11.39,-36.93,-71.90,-73.33,390.62,127.39,85.43,50.15,7.85,4.10,1.43,2.56,12.14,-14.06,-10.19,-0.90,-7.23,13.42,-4.10,-19.30,-36.74,-49.90
RS_sq,,,,,-7.09,-27.64,-13.32,-42.61,25.76,115.46,-36.16,7.01,-15.01,153.45,-59.15,-9.61,-4.63,203.24,-12.46,49.19,-14.90,-21.34,10.04,-5.80,-11.39,-28.58,-16.34,2.84,9.13,-16.30,22.37,12.04,3.84,-4.81,4.85,14.07,-0.81,-3.03,5.82,10.45,-7.87,-4.55,-1.81,0.17,-10.85,14.79
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,-104.55,47700.00,,,189.08,,43.05,70.41,-11.92,48.13,47.35,0.47,22.61,-18.95,-35.73,-27.19,-26.18,-20.12,-1.19,-18.68,-13.58,-5.64,-34.57,-35.41,-54.32,-81.65,-94.62,-118.21,-187.30,-162.92,247.37,337.50,239.42,634.82,644.70,507.29,136.43,136.39,29.70,-35.60,-26.97,-52.97,-60.55,-75.67,-77.14
GPM_sy,,-25.41,32.52,,,-12.98,,-32.63,-71.90,-84.61,-55.65,-46.32,-23.06,707.45,135.49,60.55,86.74,15.54,19.90,33.76,51.42,-66.18,-37.78,-42.33,-55.72,38.58,-41.41,-19.81,73.31,-4.83,-26.48,-28.50,-34.47,6.57,86.53,110.63,80.60,33.47,46.39,38.19,-8.78,3.15,-10.63,-16.51,13.48,-1.83
GPM_qq,,,,,8.19,57.80,-22.09,7.56,28.88,-18.44,31.02,6.99,-12.12,-0.47,-13.39,-15.15,-0.46,0.92,-6.29,4.96,-18.07,7.24,2.32,-27.22,-19.12,-24.17,-58.89,-78.65,-373.68,-263.46,70.37,217.86,87.12,113.36,13.66,64.11,52.59,-16.93,13.64,-9.96,-24.24,-5.80,-26.81,-24.47,-53.28,-11.49
GPM_sq,,,,,8.19,-40.02,9.94,-5.57,-54.88,-67.14,216.77,14.31,-35.33,244.83,-7.62,-22.06,-24.79,113.35,-4.13,-13.06,-14.86,-52.35,76.38,-19.42,-34.63,49.15,-25.43,10.29,41.28,-18.09,-42.39,7.25,29.47,33.21,0.84,21.11,11.01,-1.55,10.60,14.33,-26.72,11.33,-4.17,6.79,-0.40,-3.69
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,-38.09,137.47,,,0.93,,5.40,35.26,26.46,30.57,24.34,-3.53,0.76,-3.52,-21.96,-16.33,-20.60,-25.45,-6.85,-16.09,-8.76,2.38,-19.33,-10.76,-29.44,-45.11,-29.58,-22.06,14.06,54.40,67.16,51.22,26.56,15.00,0.93,7.19,-1.60,-5.22,-9.16,-17.22,-7.05,-8.86,-14.33,-24.87,-40.25
RBS_sy,,6.66,28.73,,,-1.69,,-16.87,-10.51,-7.15,4.09,0.07,-1.71,20.68,-5.04,-4.48,-4.95,-10.21,14.49,22.68,40.67,-4.24,0.84,-19.33,-18.43,-6.70,-7.13,11.56,-7.84,-5.80,-5.25,-3.59,3.17,12.85,10.59,6.71,9.26,-0.18,-3.62,-1.29,-13.77,-5.33,-8.86,-13.91,-4.51,-4.37
RBS_qq,,,,,-7.01,2.97,0.92,9.07,19.33,-3.72,4.20,3.87,-7.42,0.56,-0.23,-15.98,-0.74,-4.57,-6.32,4.98,-10.59,3.76,5.12,-17.28,-1.09,-17.96,-18.23,6.12,9.47,20.07,10.69,14.90,-0.97,0.49,0.58,0.84,5.17,-7.75,-3.12,-3.36,-4.15,3.58,-5.01,-9.16,-15.94,-17.63
RBS_sq,,,,,-4.96,0.41,-14.03,1.32,2.32,4.19,-3.63,-2.59,0.49,27.93,-24.17,-2.02,,20.85,-3.31,4.98,14.66,-17.74,1.83,-16.01,15.94,-5.91,1.36,0.89,-4.23,-3.83,1.95,2.66,2.49,5.20,-0.09,-0.94,4.95,-3.89,-3.53,1.45,-8.32,5.52,-7.13,-4.17,1.68,5.67
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,90.84,82.10,,,5.20,,72.75,44.42,61.27,46.64,-17.92,-20.04,-37.49,-26.79,-24.77,2.59,18.40,-30.27,-23.21,-44.54,-31.03,8.23,-7.12,-8.83,-30.02,-53.59,-62.39,-42.02,-21.15,99.44,289.42,272.84,241.28,93.28,30.77,-2.95,-16.90,-10.77,-25.35,-26.37,-30.69,-30.97,-42.45,-52.55,-52.16
ROPA_sy,,-13.01,27.38,,,-39.11,,-62.46,-52.51,18.20,4.65,73.27,55.63,-1.38,-9.87,-7.28,2.94,-1.27,18.73,80.00,-20.33,-13.24,-12.82,-43.15,11.45,-12.38,-22.54,-8.04,-32.55,-4.80,36.60,23.93,17.25,23.06,-4.12,12.18,21.28,21.24,17.60,2.36,-1.68,4.38,8.19,15.56,16.93,-14.69
ROPA_qq,,,,,18.77,-5.86,-3.32,59.80,-0.70,5.12,-12.09,-10.55,-3.26,-17.83,2.96,-8.09,31.94,-5.16,-39.36,1.22,-4.71,17.94,-4.85,-13.14,-6.47,-9.47,-36.90,-29.61,44.18,23.12,59.61,37.44,38.04,12.70,-9.61,-7.00,2.44,-3.50,-2.94,-22.20,1.04,-9.16,-3.34,-35.14,-16.69,-8.42
ROPA_sq,,,,,34.84,-46.24,-1.40,-47.48,70.57,33.80,-12.70,-13.04,53.21,-15.21,-20.21,-10.54,70.09,-18.68,-4.05,35.63,-24.71,-11.45,-3.58,-11.55,47.58,-30.38,-14.76,5.01,8.24,-1.74,22.32,-4.73,2.40,3.13,-4.70,11.46,10.71,3.10,-7.57,-2.98,6.35,9.45,-4.20,3.63,7.61,-20.15
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,97.52,3904.29,,,-139.31,,409.61,359.56,258.25,265.81,-1905.83,672.51,70.98,1651.78,93.21,-126.07,124.81,-92.39,183.04,253.46,-313.79,-198.86,-169.67,266.82,104.26,105.12,101.09,-100.76,-424.62,-358.54,1654.90,282.71,122.16,233.55,470.95,657.12,537.28,567.00,-18052.62,2297.72,35.23,-57.24,100.57,-96.50,-72.23
ZNPO_sy,,32.43,42.13,,,-21.97,,-88.17,-87.73,45.85,-91.47,603.74,348.33,-40.12,864.09,67.56,65.46,88.41,52.43,49.67,19.98,-67.05,-47.29,-43.19,-63.07,-2.57,-27.34,-22.86,138.45,48.74,56.17,10.06,-32.52,-35.01,-1.10,-14.76,25.87,65.22,83.68,79.48,4.06,9.46,-19.98,-5.81,46.49,6.00
ZNPO_qq,,,,,-40.20,-122.69,-20.00,182.64,17.53,35.77,25.73,-1000.04,150.28,-69.95,1188.18,-103.49,-92.93,359.16,-56.40,-61.91,256.54,-461.05,79.84,73.16,1977.20,-95.81,-75.76,-94.27,-1403.92,-1692.48,80.70,138.90,35.75,117.45,16.31,66.29,80.02,83.03,21.74,-4575.67,124.04,-89.68,-61.50,-40.38,47.84,-18.17
ZNPO_sq,,,,,53.76,15.33,-25.56,-91.04,59.42,1271.21,-95.65,639.47,1.56,83.14,-29.90,28.52,0.29,108.54,-43.29,26.20,-19.61,-42.73,-9.27,36.01,-47.75,51.11,-32.34,44.40,61.52,-5.74,-28.96,1.76,-0.96,-9.21,8.10,-12.29,46.24,19.17,20.17,-14.30,-15.21,25.34,-12.15,0.87,31.88,-9.30
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,403.18,-76.19,,,19.08,,-6.31,26.28,-35.49,263.77,20.10,229.01,144.82,-50.03,25.84,-76.57,-50.43,-48.07,-39.07,65.56,62.18,119.75,140.02,-1.42,-8.70,23.93,-42.64,12.26,-10.33,-19.45,-52.39,-45.69,-72.50,-54.08,-12.93,8.66,-31888.44,68.53,424.76,-15.92,101.10,1.83,-60.76,173.76,9.38
ZFI_sy,,-1.31,-15.19,,,28.57,,34.63,18.30,-20.71,-48.20,-41.83,-26.12,2.13,19.01,78.99,20.40,8.75,17.28,-40.77,-3.92,1.46,13.41,26.27,-1.13,4.95,-4.96,3.06,-3.68,-26.83,-11.55,-14.57,-18.93,18.33,-15.72,3.34,20.69,-25.93,9.00,11.46,7.82,35.01,10.34,-10.36,-4.17,5.29
ZFI_qq,,,,,-34.45,58.62,-37.76,44.77,-11.64,-18.98,250.99,-52.21,142.06,-39.71,-28.35,20.36,-54.93,27.55,-24.93,41.21,22.46,24.94,1.71,54.23,-49.70,15.71,38.07,-28.62,-1.55,-7.58,24.02,-57.80,12.29,-53.21,107.11,-19.98,40.13,-13789.29,101.10,149.14,-77.55,78.40,2.05,-3.99,56.61,-28.72
ZFI_sq,,,,,5.06,14.39,18.47,-5.43,-7.69,-23.33,-22.61,6.19,17.25,5.99,-9.81,59.71,-21.13,-4.26,-2.75,-19.34,27.94,1.10,8.71,-10.20,0.17,7.32,-1.56,-2.61,-6.38,-18.47,18.99,-5.94,-11.15,19.00,-15.26,15.33,3.77,-26.97,24.71,17.94,0.38,-8.56,1.92,-4.18,7.30,0.48
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,38.40,14.75,3.24,,,-41.85,,-1.80,-7.30,17.26,-5.96,-9.48,-17.04,-5.50,3.24,8.10,6.01,-20.86,-3.43,-12.56,5.51,16.98,2.95,9.84,6.26,-0.30,-13.50,-7.09,4.21,8.37,2.56,1.07,-13.44,-15.16,-11.85,-10.60,-11.45,-13.46,-5.52,-2.00,2.30,24.87,11.39,12.40,21.76,10.26
DTAR_sy,13.60,-6.38,7.65,,,-10.67,,0.70,9.20,24.07,-1.33,6.23,-9.94,-18.69,-2.80,-5.20,-3.79,-5.89,4.08,-0.30,10.17,9.94,-0.07,9.29,-2.58,2.32,-4.43,-4.67,8.81,-1.61,7.47,-1.01,0.25,10.03,5.66,9.63,-0.48,-10.68,-14.13,-10.99,-4.46,1.09,1.83,0.07,-4.39,-6.04
DTAR_qq,,,,,-3.61,-23.85,26.61,5.66,-9.01,-3.66,1.53,1.71,-16.61,9.73,10.93,6.50,-18.22,-18.07,35.35,-3.58,-1.32,-9.17,19.12,2.88,-4.54,-14.78,3.35,10.50,7.08,-11.39,-2.18,8.89,-8.29,-13.15,1.63,10.44,-9.15,-15.13,10.96,14.55,-5.17,3.59,-1.01,15.59,2.72,-6.18
DTAR_sq,,,,,-0.06,1.75,6.38,-6.91,8.37,15.60,-15.39,0.22,-8.12,4.36,1.15,-2.26,-6.76,2.08,11.87,-6.37,3.04,1.87,1.69,2.39,-8.16,7.00,-5.02,2.14,4.83,-3.24,3.75,-5.92,6.15,6.20,-0.38,-2.39,-3.63,-4.69,-4.23,1.18,3.44,0.85,-3.52,-0.57,-1.16,-0.89
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,91.53,14.24,17.56,,,-73.99,,-4.14,-16.98,21.09,-19.93,-20.55,-29.90,-10.19,6.78,18.26,11.16,-31.44,-4.11,-19.38,16.81,29.64,4.77,14.61,7.16,-1.73,-24.60,-13.21,7.71,14.20,3.25,0.01,-24.70,-25.00,-19.64,-18.80,-18.93,-20.34,-8.79,-3.38,4.11,43.48,19.90,24.10,44.98,19.47
CG_sy,34.10,-6.26,-3.79,,,-16.86,,2.17,28.58,58.99,-3.01,11.61,-12.79,-39.17,-4.09,-9.03,-17.04,-10.86,11.90,4.80,16.16,19.91,-0.65,18.03,-1.25,6.36,-8.82,-12.91,14.32,-4.70,11.02,4.22,0.23,18.16,-19.68,-7.93,-8.01,-20.99,1.11,-8.36,-14.01,-0.42,-4.02,3.39,4.89,-8.29
CG_qq,,,,,-6.69,-36.61,55.39,4.29,-19.20,-7.54,2.76,3.48,-28.70,18.46,22.17,14.60,-32.98,-26.94,70.87,-3.65,-2.88,-18.92,38.10,5.40,-9.19,-25.65,5.97,21.32,12.69,-21.17,-4.19,17.51,-15.15,-21.49,2.66,18.74,-15.29,-22.86,17.54,25.79,-8.73,6.32,-1.77,30.19,6.63,-12.38
CG_sq,,,,,-0.10,8.46,7.97,-12.66,25.72,34.10,-34.13,0.51,-1.77,-6.46,3.85,-4.67,-10.42,0.52,30.37,-10.72,-0.71,3.76,8.01,6.06,-16.92,11.76,-7.41,1.30,9.06,-6.84,7.87,-4.91,4.88,9.83,-26.68,9.01,4.79,-5.68,-6.17,-1.19,-1.67,9.24,-9.57,6.44,-0.24,-4.49
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,136.26,24.60,14.22,,,-83.78,,-16.22,-22.31,26.21,-20.28,-27.70,-24.47,-32.63,-0.87,-18.89,-29.44,-33.41,42.89,-4.39,25.25,109.86,-32.10,-10.14,-2.17,-40.54,20.30,6.68,14.36,22.02,-10.89,-27.11,-44.49,-53.57,-55.59,-51.41,-24.90,6.40,4.21,-0.10,268.47,246.42,299.50,398.37,-3.27,-1.55
LDER_sy,29.23,-26.49,60.91,,,-43.48,,1.59,44.64,75.58,7.83,47.65,-14.00,-26.94,5.65,-23.07,-28.37,-25.67,32.85,3.84,54.25,74.37,5.61,20.47,-22.74,-2.50,-3.41,-2.05,22.34,3.49,19.89,21.35,28.90,7.05,-22.81,-8.08,-10.38,-30.45,-17.40,-28.63,-11.41,-4.58,12.57,10.70,-2.31,-1.03
LDER_qq,,,,,-9.47,-41.32,-2.81,62.24,-16.04,-4.68,-38.60,47.13,-12.28,-14.98,-9.65,20.37,-23.69,-19.76,93.86,-19.46,-0.03,34.45,-37.28,6.59,8.83,-18.28,26.90,-5.48,16.67,-12.80,-7.32,-22.68,-11.16,-27.07,-11.36,-15.39,37.30,3.33,-13.18,-18.89,406.41,-2.85,0.12,1.18,-1.71,-1.12
LDER_sq,,,,,9.12,-9.70,0.46,2.64,55.35,9.61,-38.31,40.55,-9.51,-6.88,-10.79,2.34,-15.75,-3.36,59.44,-20.01,25.15,9.24,-3.43,-8.75,-19.74,37.86,-4.34,-7.46,0.25,16.63,10.82,-6.34,6.48,-3.14,-20.09,11.54,3.81,-24.83,-5.10,-3.62,28.85,-19.04,11.96,-5.22,13.71,-17.97
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,-53.59,-33.17,-0.38,,,81.90,,64.40,55.36,-15.39,30.56,6.59,4.42,49.99,0.30,23.46,33.92,23.37,-23.43,16.23,-2.64,-43.15,31.90,2.12,-4.35,55.71,-16.50,-7.20,-5.67,-10.40,15.72,44.07,82.38,107.43,116.95,89.57,24.47,-15.50,-15.57,-12.85,-78.52,-73.64,-75.32,-78.74,12.93,3.27
PZAT_sy,-5.13,5.91,-17.98,,,41.31,,4.61,-20.95,-17.62,-6.26,10.43,56.88,10.16,-6.32,-28.16,-35.16,-15.35,-22.66,-19.94,-15.88,-18.14,-8.58,11.89,46.18,7.31,17.54,17.05,-9.90,-10.01,-20.61,-2.33,4.65,24.52,-3.28,-6.85,-11.13,4.46,19.66,22.22,6.71,-10.16,3.59,-4.01,18.20,17.24
PZAT_qq,,,,,15.00,79.92,2.49,-22.47,8.68,-2.02,58.15,-36.71,6.46,40.74,5.76,-22.10,15.49,29.65,-34.35,18.25,-3.26,-24.29,52.31,-8.45,-9.38,23.24,-18.32,1.74,-7.89,17.06,5.49,26.66,16.61,33.14,10.33,10.67,-23.44,-9.62,10.24,14.24,-81.13,10.92,3.22,-1.58,0.22,1.43
PZAT_sq,,,,,-9.03,29.72,3.75,-14.56,-31.26,35.20,18.05,0.66,-2.35,-5.07,0.39,-22.81,-11.85,23.93,-8.28,-20.09,-7.38,20.60,2.42,-2.20,21.01,-11.46,12.18,-2.62,-6.85,-11.56,-1.04,19.81,-0.19,5.23,-23.13,15.39,-4.78,23.68,-11.95,17.86,-16.87,4.13,1.53,9.21,2.37,3.28
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,21.44,38.91,-3.01,,,9.30,,-34.52,-18.72,12.40,-5.27,13.33,0.07,-6.55,10.56,4.32,16.91,3.21,-6.11,-23.36,-19.83,8.78,-4.23,7.32,-2.60,-21.25,-5.72,-6.42,-8.86,-2.44,-5.64,-8.83,-8.54,-1.20,2.67,7.09,14.86,15.33,15.03,17.46,62.54,33.92,27.07,21.93,-14.43,-10.81
PELDR_sy,-9.34,13.83,-2.73,,,4.05,,-13.35,2.57,-15.75,4.33,3.50,-7.39,18.13,1.99,1.66,-19.19,3.02,-3.89,-0.93,-2.98,-2.00,1.48,1.61,17.47,-11.62,-12.61,-9.10,-4.82,13.60,8.87,5.72,-1.50,2.09,0.86,7.09,12.82,0.28,5.18,2.09,-0.06,3.73,-9.13,-8.22,-15.31,-13.13
PELDR_qq,,,,,-15.31,-28.07,6.62,0.81,5.12,-0.52,-10.14,20.62,-7.18,-7.11,6.31,13.81,4.02,-17.99,-3.29,-7.10,8.81,11.28,-14.86,4.10,-1.25,-10.02,1.93,3.32,-3.82,-3.69,-1.42,-0.17,-3.51,4.04,2.45,4.13,3.50,4.46,2.18,6.32,43.22,-13.94,-3.04,2.02,0.51,-10.30
PELDR_sq,,,,,3.76,-15.85,2.23,-2.92,22.82,-30.88,26.60,-3.69,9.90,-11.84,9.31,-4.01,-12.65,12.39,1.98,-1.06,-14.45,13.53,5.60,-0.93,-1.10,-14.58,4.41,3.05,3.56,1.95,0.06,0.07,-3.51,5.66,-1.14,6.25,1.65,-6.08,3.69,3.12,-0.48,-2.52,-9.16,4.14,-8.16,-0.01
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,9.26,14.94,-4.20,,,-1.75,,-3.90,2.76,3.10,11.66,3.19,9.57,-4.83,-3.46,-13.29,-11.58,7.06,9.37,7.34,-5.38,5.73,-10.06,-6.33,-1.32,-10.07,19.29,8.52,-0.17,-1.19,-3.14,-4.89,2.44,-0.23,-2.95,0.54,5.07,9.45,4.02,1.45,29.66,13.31,22.98,22.85,-16.93,-8.19
TSF_sy,16.63,4.06,0.66,,,-6.23,,-3.90,-7.56,-11.33,-6.78,3.19,-1.74,10.75,9.25,4.13,5.34,13.72,-2.15,6.14,-5.38,-8.91,-0.70,-14.70,12.09,-4.43,-7.41,-1.89,-13.04,2.54,-0.62,0.95,5.87,-0.05,9.77,8.08,2.73,2.92,-1.23,-6.90,-3.35,-3.40,-0.79,8.49,0.55,-0.01
TSF_qq,,,,,-0.44,2.36,-19.09,16.54,6.46,2.70,-12.37,7.70,13.04,-10.80,-11.11,-3.27,15.28,8.01,-9.19,-5.07,1.62,20.70,-22.75,-1.14,7.05,10.00,2.47,-10.06,-1.53,8.88,0.45,-11.69,6.06,6.04,-2.29,-8.51,10.83,10.47,-7.13,-10.78,41.66,-3.47,0.80,-10.87,-4.21,6.69
TSF_sq,,,,,3.60,-7.46,2.33,-2.04,-0.35,-11.23,7.58,8.44,-5.11,0.05,6.12,3.36,-4.01,8.01,-8.68,12.11,-14.43,3.97,-0.45,-3.70,12.45,-11.35,-3.55,2.04,-0.33,4.53,-6.52,3.65,4.53,-1.31,2.66,2.06,-0.64,-1.13,-1.48,-3.80,3.15,-1.18,1.18,5.20,-4.41,-1.72
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,5.35,-16.18,6.81,,,-50.91,,22.72,8.24,8.28,5.60,-15.41,-10.20,-3.99,-6.39,-2.83,-13.94,-18.18,8.02,9.19,17.93,13.98,-2.03,-1.10,8.93,16.61,10.06,6.91,12.35,9.14,4.83,2.98,-3.26,-14.99,-18.04,-15.73,-19.68,-18.43,-14.87,-12.45,-14.78,6.33,8.24,12.95,19.48,14.28
ZKO_sy,8.51,5.11,-1.83,,,-13.92,,15.29,12.08,31.90,-8.54,-20.21,-8.60,-12.30,-2.51,9.61,38.35,-18.46,8.25,13.66,27.89,19.15,5.31,10.91,-40.72,11.67,15.40,2.91,35.94,-6.78,5.16,0.49,-1.14,3.71,-2.99,-7.15,-1.62,-9.29,-3.63,0.06,0.27,4.69,4.24,7.11,-1.62,2.91
ZKO_qq,,,,,4.22,-1.15,1.96,16.83,-8.08,-1.10,-0.56,-6.42,-2.42,5.73,-3.05,-2.85,-13.58,0.52,27.99,-1.79,-6.67,-2.84,10.01,-0.85,2.79,4.01,3.83,-3.69,8.02,1.04,-0.26,-5.40,1.47,-11.21,-3.84,-2.74,-3.28,-9.83,0.36,0.03,-5.85,12.50,2.17,4.38,-0.41,7.60
ZKO_sq,,,,,-7.65,18.86,2.77,2.20,-10.22,39.88,-28.73,-10.84,2.84,34.22,-20.78,0.23,29.81,-20.90,5.17,5.25,46.06,-26.31,-7.04,10.84,-21.93,38.83,-3.93,-1.16,3.12,-4.80,8.37,-5.54,1.45,-0.12,1.36,-9.59,7.49,-7.91,7.69,-6.13,7.71,-3.85,7.23,-3.55,-1.07,0.58
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-15.36,1.75,-8.56,,,26.82,,-14.34,-4.39,14.31,5.18,5.88,-2.95,-0.81,3.68,6.85,8.50,-8.92,-6.64,-15.45,-9.73,5.78,2.54,8.61,6.60,3.61,-0.22,-1.31,-0.76,2.24,1.43,-0.24,-0.70,-4.77,-4.87,-1.21,-4.10,-6.62,-2.50,2.83,4.97,9.36,3.90,1.54,3.37,2.44
OSF_sy,0.42,3.98,2.25,,,-5.70,,1.50,-0.15,-5.26,-5.47,-9.10,-12.95,6.92,7.76,8.45,22.58,-3.26,-2.97,-2.97,-9.73,3.18,0.86,2.32,2.44,-2.57,0.69,2.71,-1.84,0.84,-6.13,-4.17,-0.59,1.35,-1.61,2.83,0.79,2.47,6.02,-1.77,0.75,-3.30,-1.29,-1.10,1.15,-1.05
OSF_qq,,,,,-8.44,-16.53,9.47,2.38,2.20,-0.20,0.73,3.05,-6.32,2.00,5.28,6.20,-4.87,-14.37,7.91,-3.81,1.56,0.34,4.61,1.89,-0.31,-2.48,0.74,0.77,0.25,0.47,-0.06,-0.89,-0.22,-3.65,-0.17,2.93,-3.13,-6.18,4.24,8.55,-1.12,-2.26,-0.96,6.08,0.67,-3.14
OSF_sq,,,,,2.51,-2.36,0.01,1.39,0.85,-7.36,-0.22,-2.50,-3.42,13.79,0.56,-1.87,9.17,-10.20,0.86,-1.87,1.56,2.64,-1.40,-0.46,1.69,-2.38,1.90,1.54,-2.82,0.28,-5.14,3.65,0.81,2.24,-7.90,8.33,-1.19,3.94,-4.71,0.37,1.34,-0.23,-2.73,0.55,3.65,-2.39
NetDebt,61340000000,94510000000,172066000000,303282000000,283793000000,226661000000,267089000000,237846000000,200889000000,212980000000,341805000000,408227000000,343093000000,460400000000,468288000000,809421000000,567087000000,459422000000,849262000000,924650000000,971104000000,823163000000,1161598000000,1366465000000,1173876000000,928635000000,962656000000,1213774000000,1083225000000,821668000000,791518000000,874654000000,594022000000,445653000000,517113000000,609259000000,498580000000,451928000000,528913000000,730420000000,549111000000,687041000000,682147000000,879872000000,889261000000,828548000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
