,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
ROA_yy,120.22,-63.94,,,,-881.33,-2100.00,-4146.00,-3742.86,26.00,28.30,117.10,123.16,177.63,188.71,-153.72,-114.77,-62.48,-61.43,389.23,751.09,170.98,87.39,54.61,54.59,-31.84,-15.70,-10.21,-18.25,-138.71,-126.73,-132.18,-132.36,158.30,175.62,162.30,137.55,282.91,284.87,305.10,578.26,-98.68,-105.98,-95.13,-89.42,1562.50,757.14,509.68,171.21,11.28,-19.57,-6.88,7.26
ROA_sy,869.12,35.36,,,,1.68,-107.47,-63.45,-536.33,-43.00,1336.17,157.36,123.16,163.83,28.23,-28.30,-94.94,-40.25,-42.95,-52.66,-52.38,-28.34,-18.24,39.31,3833.33,18.84,-2.30,12.40,-48.98,-81.56,-90.87,-54.76,13.29,396.88,645.16,54.27,-46.04,61.48,50.65,-11.07,8.15,-87.83,-110.06,-285.33,-456.78,-1867.20,-1558.57,29.62,125.21,116.43,131.87,159.97,-67.32
ROA_qq,,,-56.89,-151.55,-40.00,-2411.43,-10.35,-9.43,-26.71,51.64,-6.92,126.10,71.63,62.12,22.18,-115.80,52.82,511.96,25.59,18.49,6.21,71.45,-13.15,-2.24,6.19,-24.41,7.43,4.12,-3.32,-135.80,25.83,-25.37,2.78,164.49,-3.80,3.29,-41.40,557.61,-3.31,8.72,-1.89,-98.72,-537.50,188.57,112.90,101.52,72.93,-17.83,-5.29,-17.32,25.00,-4.86,9.09
ROA_sq,,,41.03,15.26,-14.97,-26.44,-110.36,663.83,-1115.09,109.61,124.76,17.38,-8.65,9.47,9.24,-34.36,-93.56,1193.65,4.29,-45.53,-93.52,1846.67,19.01,-7.19,82.95,-41.19,-2.16,6.77,-16.97,-78.74,-51.56,429.03,107.93,-6.74,-27.36,9.52,-27.27,179.08,-32.23,-35.34,-11.56,-68.59,-156.00,-1091.43,-70.26,-55.56,47.44,49.44,160.99,1.40,1.93,-4.86,-66.76
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,110.34,-17.52,,,,-498.79,-731.80,-1655.68,-2318.30,68.71,67.21,61.70,73.15,28.25,56.83,79.21,92.13,110.69,141.54,223.85,524.76,1816.84,659.67,343.21,321.08,2.69,-13.65,-17.77,-26.41,-105.29,-99.31,-94.65,-92.04,598.99,4209.09,430.38,133.64,90.28,84.81,108.59,285.21,-81.06,-84.02,-82.27,-93.74,-6.74,95.00,105.81,590.32,200.00,100.73,77.74,38.08
OPM_sy,1669.01,-10.86,,,,-24.27,-50.19,-49.29,-43.89,-15.56,102.10,162.87,80.66,64.80,12.26,-19.47,-27.79,-65.31,-83.92,-84.34,-73.54,150.96,262.76,213.65,180.25,-51.59,-46.40,-7.43,-9.78,-7.71,32.70,37.28,7.63,149.14,33.97,40.85,-43.50,-16.17,2.50,-26.15,97.21,-158.71,-83.74,-335.75,-336.67,-1026.85,-453.93,-238.49,46.27,106.22,305.25,108.06,127.20
OPM_qq,,,-34.14,-59.63,-15.15,-1867.86,-4.34,0.61,-20.99,75.07,-9.36,-16.09,15.19,33.36,34.20,44.10,67.89,190.48,155.79,66.67,10.12,308.30,1.37,-2.76,4.62,-0.43,-14.76,-7.40,-6.37,-107.16,111.11,618.18,39.24,349.09,-4.05,-11.60,-38.66,265.76,-6.81,-0.23,13.27,-82.02,-21.35,10.71,-60.00,167.74,64.46,16.85,34.17,16.36,10.04,3.47,4.23
OPM_sq,,,34.64,-5.46,33.39,-55.40,-11.44,-3.75,47.58,-32.88,111.97,25.19,1.42,-38.77,44.39,-10.19,-9.06,-70.58,-33.06,-12.55,53.65,179.02,-3.24,-24.39,37.28,-51.80,7.14,30.58,33.79,-50.70,54.05,35.09,4.90,14.12,-17.16,42.02,-57.92,69.32,1.29,2.32,12.37,-150.40,128.06,-1583.57,-12.81,-139.99,91.19,-1318.87,82.09,127.76,190.99,-44.25,-39.59
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,118.33,-64.50,,,,-777.20,-1834.42,-3579.58,-3220.20,26.83,31.19,116.57,121.98,163.96,167.36,-136.03,-109.55,-71.37,-67.51,377.88,756.52,185.57,98.34,62.75,64.24,-8.62,3.99,0.64,-15.39,-126.87,-121.05,-127.04,-129.86,159.81,177.32,164.58,139.10,322.67,319.01,315.32,661.22,-98.66,-105.82,-95.15,-90.53,1435.71,727.12,518.00,175.47,14.42,-16.22,-2.91,16.10
ROS_sy,11209.09,-44.61,,,,-50.65,-101.90,-51.32,-34.88,43.53,6760.00,156.96,55.85,85.55,2.30,-58.21,-72.19,-52.07,-29.45,-21.86,-87.58,-65.55,-80.58,-20.34,1643.75,189.97,154.64,13.66,-58.28,-69.32,-57.78,16.60,15.81,175.19,152.82,-0.86,-24.93,39.62,-5.91,37.13,285.38,-77.59,-56.70,-748.01,-569.33,-5596.94,-484.52,83.08,106.38,106.57,230.20,149.38,-68.66
ROS_qq,,,-57.47,-151.45,-39.44,-2119.70,-8.92,-9.15,-25.82,51.08,-2.43,126.29,66.86,42.35,7.88,-114.06,55.77,526.81,22.41,20.25,4.50,85.65,-14.98,-1.33,5.46,3.29,-3.25,-4.51,-11.34,-132.80,24.21,-22.68,2.08,165.69,-2.02,2.48,-40.73,610.20,-2.87,1.58,8.64,-98.75,-521.43,184.75,112.00,102.83,72.09,-16.49,-5.50,-15.75,26.02,-3.23,13.00
ROS_sq,,,14.66,19.62,20.74,-70.20,-104.41,3166.67,61.52,-34.32,104.71,18.32,-2.03,-21.80,12.87,-51.66,-34.82,34.78,66.13,-46.46,-89.64,273.75,-6.35,119.64,126.83,-37.85,-17.76,-1.96,-16.74,-54.30,13.16,170.76,-17.30,8.61,3.96,6.18,-37.38,101.98,-29.94,54.75,75.99,-88.26,35.37,-2416.13,-27.47,-37.54,90.53,-1.93,148.07,41.61,87.67,-61.34,-69.50
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,308.75,-9.46,,,,-135.86,-173.02,-267.31,-1470.11,-173.39,-88.14,-81.82,-15.01,36.41,58.41,75.53,82.81,93.12,106.25,152.17,198.89,419.74,557.45,2.92,40.07,67.90,-23.30,-20.65,-49.47,-56.62,25.74,101.53,126.46,119.77,29.87,-19.24,-63.55,-97.94,-125.58,-142.95,-114.74,1137.50,163.64,172.26,43.48,-65.66,114.29,52.53,2069.23,794.12,160.00,160.26,71.48
RS_sy,-96.07,5785.71,,,,-8.37,-27.43,-36.26,38.32,-27.02,62.34,124.73,-1.18,-40.47,-71.97,-67.22,-61.83,28.51,1.57,-38.97,-8.33,40.09,78.55,95.28,60.37,-48.60,-63.18,-45.77,-33.75,82.21,192.49,297.03,190.37,72.88,28.41,-12.90,-72.10,-23.90,-17.88,-59.01,-18.15,-42.82,10.50,-545.29,-275.40,-320.79,-261.91,51.35,-130.34,139.96,130.46,147.49,135.08
RS_qq,,,-25.69,-53.04,-114.08,-629.89,-51.34,-7.60,-32.11,-27.09,-4.15,-3.98,16.44,29.73,31.88,38.83,41.30,71.85,161.84,410.64,11.25,-8.99,27.16,-20.06,51.42,9.09,-41.91,-17.30,-3.57,-6.35,68.36,32.55,8.35,-9.11,-0.51,-17.57,-51.10,-94.87,-1337.50,-38.38,83.21,530.43,-36.36,57.14,-113.13,361.54,297.06,11.85,69.54,18.75,15.46,11.97,11.70
RS_sq,,,17.23,-8.07,-17.12,2.58,-7.15,-19.26,79.86,-45.87,106.53,11.78,-20.91,-67.40,-2.74,30.72,-7.91,9.77,-23.13,-21.45,38.31,67.76,-2.03,-14.09,13.58,-46.24,-29.82,26.53,38.78,47.86,12.66,71.75,1.50,-11.97,-16.32,16.50,-67.49,140.10,-9.69,-41.86,-35.08,67.74,74.52,-334.30,74.43,-111.15,-27.98,29.60,-21.09,136.63,-2.45,9.78,-10.56
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,113.06,-16.74,,,,-464.30,-666.16,-1408.65,-2099.19,69.36,66.81,154.59,145.63,287.60,261.79,-114.36,-106.48,-99.69,-92.40,214.69,392.47,26185.71,1029.17,405.72,365.11,6.52,-16.55,-24.84,-38.62,-114.64,-109.73,-105.88,-103.53,219.51,316.88,456.10,413.95,120.12,111.38,151.37,540.00,-82.52,-87.82,-87.47,-99.19,-10.61,165.12,194.57,5442.86,277.97,120.18,99.63,45.62
GPM_sy,3355.00,-16.74,,,,-54.70,-62.37,-62.38,-46.36,3.46,159.76,372.89,99.17,148.82,10.14,-50.47,-44.58,-86.99,-86.18,-77.87,-81.89,70.82,56.55,116.50,448.44,132.21,104.18,25.32,-49.34,-58.93,-43.76,-9.73,1.99,60.82,39.74,-25.39,-26.98,39.91,-0.24,31.11,43.48,-69.40,-57.01,-973.52,-1384.38,-5251.49,-895.86,84.74,107.04,107.31,166.37,186.01,-49.23
GPM_qq,,,-32.93,-57.08,-20.83,-1698.79,-4.23,0.80,-20.94,75.50,-12.89,263.18,1.08,0.75,-2.64,-114.48,54.38,104.79,2300.00,118.45,16.35,330.91,3.10,-2.16,7.00,-1.31,-19.23,-11.88,-12.62,-123.54,46.34,46.75,47.56,897.67,-2.62,-12.57,-53.77,459.26,-6.49,3.97,17.71,-84.72,-34.85,6.98,-92.39,1585.71,93.22,18.86,43.17,14.95,12.56,7.77,4.44
GPM_sq,,,4.20,-10.58,33.47,-63.58,-13.44,-10.59,90.26,-29.74,117.32,62.77,-19.87,-12.22,-3.80,-26.81,-10.34,-79.39,2.13,17.26,-26.65,94.46,-6.41,62.17,85.81,-17.67,-17.70,-0.47,-24.88,-33.25,12.69,59.77,-15.13,5.25,-2.09,-14.69,-16.94,101.67,-30.18,12.11,-9.11,-56.99,-1.90,-2377.90,-33.64,-72.50,84.84,56.33,161.69,79.12,37.55,-43.41,-63.59
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,,,,,,-69.44,-61.92,-45.70,-11.18,-6.68,-9.35,-3.76,10.99,22.37,35.89,33.83,25.16,14.18,8.88,1.49,-5.39,-5.28,-8.39,-3.91,1.34,-0.80,-0.65,-3.21,-5.74,-1.54,2.35,6.28,8.39,5.80,2.20,-3.74,-6.24,-9.36,-9.60,-6.20,-4.85,-1.09,1.24,-0.48,1.55,5.15,6.13,9.84,9.87,7.06,4.94,3.54
RBS_sy,,,,,,,55.30,-20.21,-24.85,-2.70,1.11,13.86,-7.20,-14.07,-14.65,-26.77,-14.82,-2.64,2.04,2.47,-0.68,13.23,2.79,-3.21,-10.81,-39.16,-31.44,-19.48,-21.93,4.97,13.46,84.15,183.65,117.46,81.08,7.39,-36.65,-19.79,-16.73,-21.58,-5.04,-44.15,-52.31,-131.98,-104.04,-204.00,-372.96,-324.46,-2950.89,-130.28,210.04,214.29,228.20
RBS_qq,,,,-20.70,-30.17,-41.58,-5.53,-1.18,-0.44,-4.43,-0.75,-4.00,5.70,10.21,9.42,6.61,4.10,3.07,-0.18,1.66,-2.97,-3.91,-0.06,-1.69,1.78,1.34,-2.17,-1.54,-0.85,-1.31,2.20,2.35,2.96,0.65,-0.25,-1.14,-3.02,-1.96,-3.57,-1.39,0.62,-0.55,0.24,0.93,-1.09,1.48,3.80,1.86,2.37,1.50,1.14,-0.15,1.01
RBS_sq,,,,84.57,16.62,-24.89,-3.95,-5.18,9.84,-2.74,-0.18,6.77,-10.47,-9.94,-0.85,-8.39,4.14,2.93,3.92,-8.01,0.95,17.34,-5.66,-13.38,-6.99,-19.96,6.32,1.72,-9.82,7.62,14.92,65.10,38.91,-17.49,-4.30,-2.09,-18.05,4.47,-0.65,-7.80,-0.76,-38.56,-15.16,-161.82,87.47,-1482.84,-122.65,3.86,9.95,-19.47,206.40,-0.15,1.01
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,111.41,-16.30,,,,-560.47,-827.83,-1894.62,-2673.42,68.37,65.83,60.52,71.72,12.77,43.18,68.89,87.83,113.96,149.23,228.78,521.43,1724.59,620.00,320.08,295.93,-23.45,-30.03,-26.60,-28.85,-107.63,-99.13,-93.61,-91.46,586.15,4128.57,409.62,126.76,72.15,70.95,103.77,242.86,-80.88,-83.60,-82.04,-92.93,-0.96,104.82,101.03,571.79,191.26,92.35,70.26,27.86
ROPA_sy,210.36,91.02,,,,53.63,-55.24,-64.53,-362.32,-48.19,108.24,162.70,71.72,142.82,18.90,-16.87,146.70,-38.97,-64.98,-80.94,17.69,-13.68,47.70,247.40,72.78,-19.20,-8.31,-12.24,17.31,6.49,-45.07,-15.87,-17.88,-2.68,48.04,-2.78,-46.58,49.37,40.95,25.00,61.92,-114.68,-171.15,-173.96,-251.65,-564.57,-153.75,-92.25,7.83,134.39,135.80,148.64,129.87
ROPA_qq,,,-33.14,-59.57,-15.05,-2105.06,-5.68,0.30,-21.81,75.36,-14.17,-15.21,12.75,24.00,25.63,36.92,65.85,187.14,162.30,65.00,11.74,277.29,3.50,-3.73,5.32,-27.05,-5.40,0.99,2.09,-107.82,110.77,642.86,36.54,345.07,-6.33,-10.47,-39.25,237.89,-6.99,6.72,2.22,-81.16,-20.19,16.87,-59.79,164.10,65.05,14.71,34.36,14.50,9.00,1.53,0.90
ROPA_sq,,,79.49,24.17,-25.70,-7.23,-47.71,-1.60,-649.46,118.32,110.20,24.14,-159.16,257.30,2.93,-13.21,-66.77,105.59,-40.94,-52.76,105.19,50.79,1.05,11.11,2.06,-29.49,14.68,6.34,36.42,-35.99,-40.85,62.89,33.16,-24.14,-10.03,6.96,-26.82,112.10,-15.10,-5.14,-5.21,-119.23,-311.43,1.39,-94.37,15.72,-57.09,25.29,6.81,131.45,63.50,1.53,-42.77
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,114.96,-65.16,,,,-1023.09,-2314.43,-4821.95,-3012.08,22.93,-14.14,126.71,146.33,208.76,161.84,-128.76,-106.62,-78.11,-62.78,444.13,881.47,208.49,35.47,9.04,12.29,-34.84,-7.03,-7.34,-16.31,-127.27,-120.53,-125.61,-125.05,149.69,172.43,164.78,141.41,248.45,216.83,182.89,440.54,-98.40,-107.23,-93.52,-87.43,1542.22,771.35,605.49,221.02,38.97,-4.11,1.64,17.26
ZNPO_sy,3477.86,-38.73,,,,-11.27,-104.03,-83.33,13.47,42.34,-1495.51,218.09,38.00,17.13,270.17,-39.61,-52.88,-41.99,-64.31,-35.42,32.93,60.87,28.14,129.89,73.22,-55.99,66.31,47.49,5.61,-10.22,-88.92,-73.06,-17.76,-26.22,112.40,8.05,-68.54,293.60,199.45,92.13,111.64,-89.28,-335.34,-94.49,-100.14,-2256.43,-17.32,-2200.61,28350.00,116.98,112.56,134.14,-90.49
ZNPO_qq,,,-55.93,-153.32,-73.66,-2162.36,-5.72,-18.50,-9.80,43.97,-56.56,127.73,90.46,31.52,-10.98,-112.90,56.13,534.56,51.40,19.22,-0.37,71.55,-33.51,-4.04,2.60,-0.45,-5.13,-4.37,-7.33,-132.44,28.58,-19.27,9.35,164.35,4.10,6.68,-42.06,441.51,-5.35,-4.75,10.72,-98.39,-526.67,185.42,114.63,109.94,74.42,-10.24,-2.33,-9.12,20.35,-4.85,12.67
ZNPO_sq,,,97.93,25.05,-62.48,-4.46,-109.00,616.73,155.45,19.85,-200.85,203.02,10.83,1.73,46.52,-63.44,-13.53,25.23,-9.85,-33.85,78.00,51.55,-28.20,18.69,34.12,-61.50,171.33,5.26,-3.96,-67.27,-66.52,155.93,193.17,-70.63,-3.60,30.20,-14.65,267.42,-26.66,-16.47,-5.98,-81.39,-1710.36,101.95,-102.44,-280775.00,12.39,65.00,132.80,68.81,-35.20,-4.85,-90.86
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,46.89,,,,8.62,9.81,-37.37,-5.05,1.27,-10.93,,,,,,,,,-50.62,-16.06,-0.79,-41.88,-8.86,-19.05,-0.94,44.85,36.40,29.57,11.59,24.54,2.25,-8.20,-1.05,-29.80,31.96,18.68,-39.25,-32.48,-46.12,-14.95,104.85,137.79,33.62,39.89,-3.16,28.90,-1.10,-30.85,-26.54,-49.69,-9.97,-16.64
ZFI_sy,,46.89,,,,8.62,-56.64,-11.71,-27.91,-19.44,69.30,,,,,,,,,8.27,-46.72,6.89,-9.86,-27.49,33.07,-26.08,12.98,-23.48,24.18,62.79,13.10,73.31,-4.79,-13.92,-22.71,-13.05,-1.82,-37.37,-4.37,3.86,-0.86,69.84,19.09,8.29,19.47,-3.41,-45.14,-5.09,-22.02,-21.83,42.06,-4.14,-2.75
ZFI_qq,,,9.24,43.44,-28.62,-2.87,10.43,-18.19,8.22,3.59,-2.88,,,,,,-30.75,-16.36,20.50,-29.24,17.71,-1.16,-29.40,10.95,4.55,20.97,3.22,4.48,-0.68,4.19,15.20,-14.22,-10.83,12.30,-18.28,61.27,-19.81,-42.51,-9.17,28.69,26.58,38.45,5.43,-27.69,32.53,-4.15,40.32,-44.51,-7.33,1.82,-3.90,-0.71,-14.20
ZFI_sq,,,22.24,-31.26,33.09,-2.87,-51.20,39.96,8.67,8.54,2.55,,,,,,20.80,-25.97,12.53,7.58,-40.55,48.52,-5.10,-13.46,9.09,-17.50,45.05,-41.38,77.02,8.16,0.77,-10.18,-2.75,-2.21,-9.51,1.04,9.81,-37.62,38.17,9.73,4.82,6.87,-3.12,-0.22,15.64,-13.59,-44.98,72.62,-4.99,-13.38,,16.47,-3.61
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,13.69,6.49,,,,-7.18,-20.60,1.83,13.95,75.11,111.15,11.12,54.82,-6.11,-17.40,37.31,-6.16,-13.21,-25.03,-6.77,-9.47,-21.68,-7.00,-14.61,-17.22,180.85,176.25,158.56,174.13,-2.23,0.38,2.83,-3.92,-13.84,-17.19,-11.66,-7.03,-10.18,-13.87,-18.83,11.05,8.30,16.01,22.90,-13.14,-6.84,-10.35,3.43,4.55,14.59,10.51,-10.15,-1.85
DTAR_sy,-55.30,93.46,,,,-10.97,-14.36,-18.44,-72.32,-5.78,-9.41,-2.70,54.82,5.61,-1.22,7.26,68.72,-2.17,0.46,5.83,85.46,10.74,19.22,17.06,4.18,2.96,3.29,4.81,8.17,8.75,7.91,-6.81,-10.28,-14.66,-12.19,-5.21,-4.05,11.66,6.01,12.83,20.54,13.74,20.64,0.78,-10.67,0.78,12.13,19.43,18.41,-12.39,-12.57,-11.08,-29.10
DTAR_qq,,,5.51,-18.55,-7.32,16.54,-9.75,4.46,3.71,79.09,8.83,-45.03,44.49,8.61,-4.25,-8.61,-1.25,0.45,-17.30,13.64,-4.11,-13.10,-1.80,4.34,-7.03,194.83,-3.41,-2.34,-1.43,5.15,-0.83,0.03,-7.90,-5.70,-4.69,6.73,-3.07,-8.90,-8.61,0.59,32.61,-11.16,-2.10,6.56,-6.28,-4.72,-5.79,22.95,-5.27,4.43,-9.14,-0.04,3.48
DTAR_sq,,,-2.67,-4.00,-28.57,33.40,-6.38,-8.57,-75.76,354.17,-10.00,-1.80,-61.43,209.80,-15.81,6.63,-39.33,79.64,-13.55,12.33,6.33,7.26,-6.93,10.29,-5.37,6.00,-6.63,11.92,-2.34,6.57,-7.36,-3.35,-5.98,1.37,-4.68,4.34,-4.83,17.97,-9.51,11.06,1.67,11.31,-4.01,-7.23,-9.88,25.58,6.79,-1.19,-10.65,-7.09,6.58,0.49,-28.75
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,15.23,7.18,,,,-7.84,-22.41,2.08,15.50,89.39,135.19,11.93,63.27,-7.27,-20.60,43.08,-7.14,-15.24,-28.24,-7.70,-10.72,-24.21,-7.74,-16.41,-19.18,256.78,246.80,220.13,240.38,-3.11,0.55,3.97,-5.31,-18.46,-22.58,-15.64,-9.33,-13.11,-17.43,-23.68,15.23,10.97,21.03,30.61,-17.23,-8.82,-13.18,4.63,6.04,19.66,13.77,-13.27,-2.42
CG_sy,-74.12,181.96,,,,-19.72,-25.19,-27.41,-86.42,-7.77,-14.67,-6.93,63.27,8.36,-0.79,13.44,109.09,-4.02,20.63,36.82,134.49,23.45,41.38,22.69,6.81,4.09,-6.48,-5.09,18.28,2.42,4.83,-11.10,-17.69,-16.73,-20.28,-11.98,-10.20,35.65,27.27,26.42,52.42,48.03,23.44,1.62,-11.81,-30.42,15.12,-46.75,-67.82,-79.34,-78.86,-46.29,127.11
CG_qq,,,6.17,-20.25,-8.01,18.33,-10.61,4.92,4.08,94.03,11.00,-50.07,51.82,10.20,-4.95,-10.02,-1.46,0.58,-19.52,15.72,-4.69,-14.62,-2.03,4.84,-7.84,276.90,-4.77,-3.22,-2.01,7.29,-1.18,0.07,-10.76,-7.61,-6.16,9.04,-4.08,-11.46,-10.83,0.78,44.82,-14.73,-2.74,8.75,-8.23,-6.07,-7.39,31.06,-6.99,6.00,-11.95,-0.10,4.65
CG_sq,,,-4.43,-8.18,-14.23,6.66,-10.95,-10.91,-83.95,624.44,-17.61,-2.82,-71.85,380.80,-24.57,11.11,-48.12,120.71,-5.20,26.03,-11.08,16.20,8.57,9.37,-22.59,13.24,-2.45,10.99,-3.53,-1.94,-0.16,-5.87,-10.68,-0.80,-4.41,3.93,-8.88,49.85,-10.31,3.24,9.86,45.53,-25.21,-15.01,-4.66,14.82,23.74,-60.68,-42.40,-26.28,26.61,-0.10,143.57
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,23.65,-72.91,,,,-11.76,-12.50,-16.67,29.85,878.33,1637.50,-14.12,57.47,-75.81,-82.01,127.40,14.60,-24.65,-61.14,-51.81,-28.66,29.91,88.24,63.75,10.71,1488.49,1624.22,1395.42,1500.00,-11.05,-10.51,-9.14,-11.24,-26.83,-28.86,-22.19,-20.67,-22.48,-20.14,-29.60,17.90,40.31,10.43,34.36,-43.29,-39.67,-52.95,4.12,43.90,13.47,83.36,-82.48,36.83
LDER_sy,-96.82,2385.26,,,,-98.89,-69.29,-69.74,29.85,1472.46,79.52,49.10,57.47,52.81,-15.34,53.09,772.63,0.42,14.50,-49.29,3.76,175.02,158.61,57.58,-84.68,-69.17,-57.79,-8.29,944.21,39.14,-6.89,2.99,-7.89,4.28,-9.64,32.29,-17.54,61.87,58.00,38.22,9.29,-8.27,78.94,23.69,125.74,-58.53,-55.06,-81.65,-91.74,-86.68,-91.02,-75.76,1201.63
LDER_qq,,,-5.88,59.38,-34.31,-10.45,-6.67,51.79,2.35,574.71,65.76,-92.50,87.67,3.65,23.24,-5.14,-5.42,-31.85,-36.45,17.65,40.00,24.11,-7.91,2.34,-5.34,1680.65,-0.05,-11.24,1.28,-1.01,0.56,-9.87,-1.07,-18.40,-2.23,-1.42,0.87,-20.26,0.72,-13.10,68.92,-5.10,-20.73,5.73,-28.70,0.96,-38.18,133.96,-1.47,-20.39,-0.09,-77.64,669.46
LDER_sq,,,-39.34,2.27,-98.27,2.99,1584.06,0.77,-92.57,1147.13,92.26,-16.30,-92.15,1110.22,6.51,51.36,-55.27,39.27,21.44,-32.96,-8.48,269.13,14.20,-59.15,-91.10,642.89,56.36,-11.24,1.28,-1.01,4.63,-1.82,-9.42,12.07,-9.33,43.73,-43.54,119.97,-11.49,25.73,-55.35,84.64,72.64,-13.09,-18.52,-66.08,87.11,-64.51,-63.34,-45.28,26.19,-4.25,1868.47
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,-18.26,249.69,,,,12.53,15.13,21.51,-20.17,-88.84,-93.68,9.82,-41.83,282.48,413.48,-52.74,-9.79,23.13,127.46,82.27,21.81,-27.05,-47.39,-39.96,-8.41,-91.61,-92.42,-91.27,-91.75,14.39,15.20,19.24,19.13,36.73,38.84,27.98,25.89,18.07,14.36,34.39,-9.80,-20.41,1.51,-18.93,69.51,66.27,114.50,-1.31,-27.84,-7.85,-44.11,440.98,-30.11
PZAT_sy,516.30,-86.00,,,,2297.38,-7.73,6.02,-20.17,-87.23,77.55,32.11,-41.83,-31.10,-25.64,-42.44,-51.36,-5.07,8.16,76.56,-85.77,-11.92,-41.18,-46.15,-28.11,374.96,27.51,41.25,16.05,-78.17,-18.10,0.77,20.13,-40.53,28.51,-30.22,-31.93,4.67,-9.10,11.30,14.58,-0.33,-57.39,-51.65,-53.31,-48.74,-12.65,-14.85,-40.44,-21.42,111.88,194.23,323.73
PZAT_qq,,,4.43,-37.56,54.89,11.42,6.84,-34.10,1.76,-84.43,-39.46,1044.77,-46.10,2.40,-18.73,5.36,2.88,39.76,50.14,-15.57,-31.25,-16.30,8.27,-3.64,4.89,-92.33,-2.23,11.04,-0.86,6.28,-1.54,14.94,-0.95,21.97,-0.02,5.95,-2.56,14.39,-3.15,24.49,-34.60,0.93,23.52,-0.57,36.75,-1.00,59.34,-54.25,-0.01,26.43,-3.36,342.81,-87.08
PZAT_sq,,,59.12,0.47,3286.84,-55.72,-93.88,15.44,2450.09,-92.92,-14.84,-14.11,1022.74,-91.61,-8.10,-33.51,848.81,-83.62,4.70,8.53,-23.55,1.39,-30.08,-0.63,2.06,569.87,-81.23,10.07,-16.15,26.00,-29.57,35.43,-0.04,-37.62,52.17,-26.45,-2.50,-4.08,32.16,-9.95,0.38,-16.56,-43.50,2.17,-3.06,-8.40,-3.72,-0.41,-32.19,20.86,159.60,38.30,-2.35
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,-0.92,-3.69,,,,-1.59,-3.11,-2.25,-5.77,-5.69,6.07,14.47,10.57,4.31,-6.19,-11.19,-1.03,4.75,8.38,10.23,10.89,8.97,5.25,4.70,1.80,-16.45,-15.23,-17.60,-18.00,0.43,-0.14,-3.67,-1.67,-2.57,-1.77,-1.68,-2.29,7.43,7.55,3.36,0.84,-5.14,-8.01,-4.46,-4.56,-5.05,-6.69,-1.29,1.21,-2.26,3.19,-4.22,9.50
PELDR_sy,23.05,-6.42,,,,0.97,-0.43,16.05,-5.77,-5.69,0.78,-19.27,10.57,2.59,-1.27,0.15,-9.06,0.90,-3.39,-3.42,-10.92,-17.11,-31.25,-17.49,2.22,0.63,26.37,10.41,-2.79,4.27,1.96,4.00,5.52,0.97,3.34,4.26,3.63,6.62,-4.13,3.36,-8.15,-3.30,4.30,-7.82,4.26,0.11,-3.64,-0.26,1.71,16.70,11.64,-0.58,2.87
