,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OPM_yy,-54.68,13.93,31.16,,,,372.93,326.74,256.91,294.07,50.24,16.10,-8.65,-31.11,-101.38,-88.37,-83.51,-44.57,3512.31,363.89,358.57,73.35,131.11,122.75,83.42,85.09,13.03,2.76,-3.59,-14.12,-35.45,-25.07,-17.30,-10.95,24.28,14.39,6.25,-70.20,-69.86,-71.05,-72.27,258.80,234.05,226.88,227.87,-12.96,-25.04,-17.53,-7.03
OPM_sy,274.90,-15.87,48.52,,,,360.33,-67.03,-117.87,-99.25,-48.35,117.33,617.51,3362.50,-104.73,-107.18,-101.43,-95.19,937.69,122.22,-272.73,14362.50,-105.88,8155.00,6704.88,-5.58,5571.88,203.45,15.47,-79.95,4.20,-48.82,-44.34,206.39,63.44,93.37,-39.50,-39.25,-44.18,-59.66,5.89,99.95,-47.61,-32.45,-62.06,-64.22,-13.65,-30.27,-95.86
OPM_qq,,,,31.58,33.94,-2.13,174.19,18.73,12.02,8.06,4.54,-8.25,-11.86,-18.50,-102.09,875.38,25.00,173.97,28.51,5.41,23.57,3.57,71.32,1.60,1.75,4.51,4.62,-7.63,-4.54,-6.91,-21.36,7.22,5.36,0.24,9.75,-1.31,-2.14,-71.89,11.01,-5.21,-6.25,263.69,3.36,-7.24,-5.97,-3.45,-10.99,2.05,6.01
OPM_sq,,,,51.25,-5.03,91.76,67.12,-89.17,-151.47,108.08,11362.50,-54.42,22.57,-45.93,-115.64,30.77,75.56,281.82,2622.50,-98.16,-510.00,7154.88,-101.11,2679.69,228.04,0.85,-35.88,43.06,24.83,-82.49,233.24,-29.73,35.76,-3.62,77.76,-16.87,-57.52,-3.23,63.35,-39.92,11.50,82.74,-57.20,-22.53,-37.38,72.34,3.29,-37.45,-96.28
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,-51.71,18.93,37.06,,,,1121.60,729.69,469.68,118.74,-41.64,-44.10,-43.43,-25.13,-94.78,-95.69,-143.97,-123.50,-73.66,398.67,233.52,261.50,6322.22,311.63,53.22,113.30,-16.23,3.96,0.47,-7.19,-30.05,-54.17,-47.41,-42.55,0.25,30.81,23.32,-182.75,-136.23,-131.84,-135.17,297.14,368.83,362.68,289.36,-50.22,-37.20,-18.07,24.57
ROS_sy,-87.16,108.75,31.48,,,,169.62,-81.16,-117.50,-88.04,-49.64,322.61,166.44,-200.84,-80.35,294.48,1018.23,1708.33,923.41,-2.25,18.96,26.24,4.62,-3.90,-23.84,-21.34,-22.87,-30.21,19.97,-3.91,12.40,-14.90,-55.58,-40.56,-60.90,-41.79,-44.43,-82.28,7.59,-96.48,-58.07,195.88,-19.68,1418.52,130.02,4.53,-10.26,57.20,-99.28
ROS_qq,,,,36.30,35.69,117.27,204.02,-7.43,-6.84,-16.57,-18.89,-11.33,-5.71,10.41,-94.35,-26.83,-1062.67,41.00,106.34,1285.19,157.75,-28.63,152.03,-11.22,-4.06,-0.64,-1.02,10.19,-7.28,-8.22,-25.40,-27.81,6.41,0.26,30.16,-5.79,0.31,-167.27,43.01,17.21,-10.80,477.10,-22.29,-19.10,-20.12,-0.86,-1.97,5.54,21.44
ROS_sq,,,,-2.28,119.84,-39.73,108.24,-93.17,-304.24,141.18,776.89,-42.69,-67.89,-162.50,270.83,1050.73,-8.99,-10.11,8.70,9.91,10.75,-4.60,-9.91,0.96,-12.23,-1.47,-11.66,-8.65,50.89,-21.08,3.34,-30.85,-21.24,5.60,-32.02,2.96,-24.80,-66.32,312.63,-96.63,794.44,137.68,12.02,-36.24,35.49,8.01,-3.83,11.70,-99.38
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-52.22,9.92,39.66,,,,314.13,295.10,241.37,247.27,54.60,14.82,4.39,-12.61,-14.11,8.13,-0.45,29.53,16.52,-1.00,9.21,-6.13,6.05,14.14,14.30,17.19,8.34,-5.81,-11.27,-19.48,-19.87,-7.80,-3.10,9.35,16.59,12.10,11.88,9.68,8.71,6.06,0.08,-7.76,-11.54,-15.56,-18.41,-16.31,-15.53,-8.73,3.29
RS_sy,253.11,-3.11,100.25,,,,138.96,242.35,138.04,-55.84,-27.81,-2.98,374.89,149.38,-44.67,-111.52,-108.46,-166.93,-2.84,-313.33,-561.36,-12.79,-173.67,-15.16,-125.95,119.59,187.73,615.55,429.13,3040.79,461.32,-57.89,-49.58,-29.28,105.43,119.10,-18.33,9.12,11.46,-71.38,101.80,102.33,-36.82,108.74,-59.40,-70.03,-15.23,-23.31,-82.12
RS_qq,,,,29.21,29.17,4.76,136.87,23.27,11.60,6.57,5.45,-8.45,1.47,-10.79,3.65,15.25,-6.58,16.07,-6.76,-2.08,3.05,-0.23,5.34,5.39,3.19,2.29,-2.62,-8.37,-2.79,-7.16,-3.10,5.43,2.16,4.77,3.32,1.37,1.97,2.71,2.40,-1.10,-3.79,-5.33,-1.80,-5.60,-7.03,-2.90,-0.88,2.00,5.22
RS_sq,,,,-51.66,-76.53,-826.09,390.12,-30.75,-83.68,-575.34,234.39,-6.93,-20.12,-50.58,50.58,-119.38,41.33,-290.91,318.60,-182.45,6.13,33.33,-42.78,-28.88,-84.17,105.78,539.47,657.41,17.58,-44.85,14.29,-43.18,40.77,-22.64,231.99,-39.40,-47.53,3.37,239.09,-84.44,269.96,3.64,5.88,-48.58,-28.04,-23.49,199.46,-53.48,-83.23
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,-55.51,15.60,39.68,,,,1014.49,666.46,429.93,101.63,-37.96,-41.38,-39.23,-19.78,-71.24,-68.72,-113.54,-97.51,-54.79,1.85,597.70,1565.79,549.29,171.69,26.72,91.52,-13.50,-20.55,-23.53,-35.39,-58.34,-39.08,-28.57,-12.89,73.73,36.25,26.30,-138.30,-129.73,-130.10,-134.35,397.58,400.13,360.05,275.09,-36.31,-36.32,-19.25,29.67
GPM_sy,-72.74,10.32,24.43,,,,191.16,-46.20,-98.74,-64.70,-51.75,33.98,1160.38,-98.78,14.43,226.45,438.32,35233.33,121.61,23.68,67.74,38.02,-19.39,0.91,-17.54,-24.01,-15.19,-45.15,-3.88,-11.47,-3.35,14.48,-40.08,-10.24,-52.68,-38.38,-29.70,-111.38,-11.80,-130.89,-87.59,424.13,-5.67,298.22,396.00,17.34,-14.87,,-74.68
GPM_qq,,,,36.36,34.69,118.79,177.34,-6.22,-6.88,-16.75,-14.66,-11.40,-3.45,9.89,-69.41,-3.64,-141.81,120.21,455.26,117.06,104.29,-32.35,116.43,-9.17,-4.71,2.25,-2.25,-16.57,-8.29,-13.60,-36.98,22.01,7.53,5.35,25.70,-4.31,-0.32,-131.95,2.42,3.14,-13.77,376.75,-1.59,-16.07,-23.40,0.68,-1.62,6.43,23.01
GPM_sq,,,,10.22,119.95,-34.12,82.31,-79.63,-94.87,1752.83,149.19,-43.44,-51.73,-98.20,23233.33,61.36,-20.41,17.91,46.34,-9.94,7.95,-2.98,-14.52,12.73,-11.79,-10.60,-4.61,-27.09,54.57,-17.65,4.14,-13.63,-19.09,23.35,-45.10,12.47,-7.70,-119.96,525.62,-139.39,137.09,421.20,23.87,-17.22,-7.19,23.31,-10.14,-2.77,-76.50
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-35.17,-8.87,30.02,,,,561.78,404.20,269.12,140.63,7.96,-3.17,-3.67,1.32,9.38,25.20,21.87,16.78,0.59,-7.15,-7.39,-4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_sy,-64.25,6.30,-6.55,,,,89.77,25.37,-10.07,-22.73,44.17,114.53,105.49,149.85,-8.13,-15.97,45.16,25.81,10.29,21.51,-29.09,-50.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_qq,,,,38.54,41.61,49.84,125.14,5.55,3.67,-2.32,1.01,-5.34,3.13,2.74,9.05,8.35,0.39,-1.55,-6.06,0.02,0.12,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_sq,,,,4.61,13.51,31.34,21.68,-30.89,-18.58,12.85,127.03,2.84,-22.01,37.20,-16.52,-5.94,34.73,18.91,-26.81,3.63,-21.38,-16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,-48.69,1.21,-0.06,,,,,-74.22,170.42,,,156.15,42.71,,-101.10,-91.75,-88.08,,4109.09,445.57,401.02,,103.17,137.12,118.13,,33.59,5.38,-10.18,-23.74,-48.12,-37.88,-22.14,2.29,52.98,46.94,20.16,-70.17,-69.37,-75.08,-74.78,201.98,180.76,180.82,194.27,-15.05,-27.17,-4.51,10.93
ROPA_sy,2855.56,-38.51,39.34,,,,,-82.06,-72.54,,,-71.55,-352.99,,-107.57,-229.85,43.58,,272.97,85.06,25.75,,-200.00,438.46,366.13,,735.94,937.50,88.79,-64.34,-23.96,-12.49,2.41,627.59,17.61,-23.15,-13.64,-12.80,-41.48,-49.19,-29.95,-15.04,5.63,25.00,-116.06,-33.90,-8.00,1.03,-77.42
ROPA_qq,,,,-13.11,-85.32,,,,54.01,,,-4.30,-14.20,,,818.18,24.05,,,-2.27,13.92,,,14.06,4.79,1.49,10.12,-10.03,-10.68,-13.83,-25.09,7.73,11.96,13.22,12.03,3.47,-8.44,-71.89,15.02,-15.81,-7.35,236.56,6.94,-15.79,-2.91,-2.84,-8.32,10.42,12.79
ROPA_sq,,,,54.47,-83.78,,,,-75.16,,,-86.30,-320.90,,,-135.14,4.02,,,-120.31,-376.92,,,168.75,275.00,-26.06,233.61,12.16,-31.76,-86.04,611.49,29.08,-20.15,-0.78,15.01,-15.66,-10.26,0.18,-22.83,-26.76,23.72,21.50,-4.05,-13.33,-115.90,600.00,33.55,-4.83,-127.92
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,252.21,-139.92,-7.03,,,,91.75,85.65,88.95,35.51,-543.36,457.95,290.54,237.18,102.98,-79.62,543324.32,427.87,121.92,229.08,-99.97,-73.62,1684.16,212.15,99.69,86.75,-44.14,-14.92,-17.82,-0.35,11.21,-63.43,-55.18,-24.29,3278.88,-11277.65,-374.96,-35.30,-100.88,100.59,131.79,-313.32,-46.50,-172.69,-140.58,79.91,66.30,-19.00,-108.90
ZNPO_sy,410.85,54.57,4.34,,,,-94.36,-59.96,-48.32,152.01,1125.31,154.56,329.33,105.87,-115.10,-154.05,-82.78,-193.38,203.39,199.43,328.16,370.82,418.21,-99.46,-92.18,-71.52,-4.20,17994.74,709.59,156.61,-58.69,39.89,89.99,-29.76,48.28,-56.32,-87.11,-94.27,59.58,21.61,168.37,1855.52,-130.60,-119.69,-151.07,-62.41,19.22,-103.38,151.63
ZNPO_qq,,,,48.12,-59.75,79.63,51.11,9.79,-22.97,-18.91,-387.74,150.19,-34.54,-14.39,-89.42,243.84,1744919.92,-99.92,-95.55,409.88,54.68,-24.78,200.76,-10.79,-1.05,-29.66,-10.03,35.86,-4.42,-14.71,0.41,-55.32,17.12,44.09,4381.04,-247.81,97.12,133.91,-160.81,199.69,54.68,-327.52,58.24,50.53,13.64,-12.60,29.93,-74.65,-51.60
ZNPO_sq,,,,-24.64,-43.16,-89.00,19.80,434.73,-26.64,-46.37,482.50,11.09,23.72,-74.29,-142.73,-297.63,139.42,-239.42,147.31,282.39,69.76,-11.82,-9.47,-99.60,2342.11,221.34,204.49,-24.27,9.26,1.85,-50.98,156.44,48.39,-62.34,3.48,-24.45,-56.21,-83.26,2781.82,-42.43,-3.37,21.97,-145.09,62.96,-150.70,189.77,-196.91,6.75,163.64
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,77.43,-16463.84,100.53,,,,134.16,-73.96,-201.15,,,63.59,,,,-615.41,,,,112.60,,554.04,,198.13,307.03,-0.20,414.86,6457.65,-48.46,-59.93,-81.80,-97.77,-48.03,,,,,,,,,-56.51,-31.22,-80.68,-66.27,105.78,71.36,16.19,-21.16
ZFI_sy,32.84,93.43,-34.81,,,,6.49,-16.56,5.95,,,39.98,,,,-11.37,,,,-3.54,,7.79,,1.90,4.40,1.57,13.48,11.59,-1.38,1.16,-27.15,-57.58,-94.21,,,,,,,,,-36.67,34.35,-51.96,82.36,88.07,-4.76,152.45,-35.72
ZFI_qq,,,,927.50,-94.79,234.79,30.70,14.27,-120.23,,,,,,,,,,,,132.19,117.43,-23.77,-22.53,217.00,-46.69,293.26,886.67,-97.51,-58.55,78.62,21.06,-42.02,,,,,,-35.53,323.86,-42.48,-72.33,1.95,19.09,0.41,68.81,-15.11,-19.25,-31.87
ZFI_sq,,,,40.97,-3.58,-21.27,-0.50,10.46,22.44,,,,,,,,,,,,10.57,2.92,-7.75,-2.94,13.28,0.14,3.07,-4.55,0.12,2.72,-25.78,-44.42,-86.34,,,,,,-15.38,17.78,-36.28,-0.28,79.53,-57.89,141.88,2.85,-9.08,11.62,-38.41
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-31.91,4.82,-44.63,,,,,-64.19,-80.18,,,-78.27,-76.72,,-3.93,30.07,11.58,,-42.05,143.82,763.77,,2178.43,517.75,48.76,,0.03,-1.41,2.03,0.93,9.58,15.50,0.63,-8.43,-9.42,-14.18,-3.66,13.43,5.95,16.47,6.42,2.62,9.62,13.75,15.40,11.79,10.91,4.51,3.72
DTAR_sy,-21.28,-2.57,14.03,,,,,-9.77,38.75,,,-0.11,-22.70,,-3.10,-20.30,26.41,,-27.44,0.70,-5.85,,84.42,32.56,9.65,,-4.20,1.29,4.34,28.85,-13.67,-2.13,-3.79,-5.34,3.49,-14.10,1.22,-2.97,8.21,-13.26,-21.35,10.38,-5.22,49.02,45.96,7.88,17.45,5.03,14.44
DTAR_qq,,,,43.39,149.47,,,,38.07,,,-37.55,47.90,,,-15.45,26.88,,,255.69,349.50,,,-3.56,8.25,2.69,-6.68,-4.96,12.02,1.58,1.32,0.17,-2.40,-7.56,0.23,-5.10,9.57,8.83,-6.39,4.34,0.11,4.95,,8.27,1.56,1.67,-0.79,2.02,0.79
DTAR_sq,,,,-15.49,-33.96,,,,1.55,,,9.32,-21.42,,,-10.08,24.64,,,24.78,16.53,,,-10.31,-3.60,-20.47,39.33,-5.17,-0.70,-1.79,-6.65,7.51,-2.39,-3.37,2.06,-10.76,15.01,-7.37,13.83,-28.47,4.28,30.01,,12.47,2.14,-3.91,6.41,0.57,11.29
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-57.16,8.99,-60.01,,,,,-73.93,-97.99,,,-80.53,-80.14,,-4.17,30.85,12.47,,-43.26,158.29,1287.90,,5213.41,1178.13,123.93,,0.07,-3.16,5.32,2.54,26.39,42.81,1.68,-19.87,-22.26,-31.35,-9.18,38.67,15.27,45.45,17.76,7.93,29.18,49.75,57.38,45.64,50.04,25.29,22.35
CG_sy,-60.62,41.27,24.83,,,,,-13.33,66.06,,,-20.13,-44.54,,-30.92,-23.48,44.29,,-5.68,29.92,-36.78,,127.74,36.13,56.87,,19.41,2.05,30.04,46.37,-25.23,2.74,3.01,-10.85,-5.09,-19.47,-14.34,-12.80,7.72,-20.42,-21.86,13.79,-23.95,15.60,73.70,21.96,56.56,90.21,16.83
CG_qq,,,,68.58,1796.37,,,,46.53,,,-38.54,49.49,,,-16.09,28.50,,,281.99,590.47,,,-8.11,20.97,7.10,-15.94,-11.08,31.56,4.27,3.61,0.47,-6.33,-17.82,0.52,-11.27,23.90,25.48,-16.44,11.96,0.31,15.01,0.01,29.79,5.43,6.42,3.04,8.38,2.95
CG_sq,,,,-24.75,-44.86,,,,5.64,,,-4.70,-26.64,,,5.56,38.34,,,45.39,-32.68,,,-13.09,-22.43,-7.81,92.14,-25.73,-1.15,3.76,-1.85,2.06,-0.88,-10.20,4.49,-13.41,5.44,-8.58,29.07,-36.04,3.53,33.13,-13.74,-2.77,55.56,-6.52,10.74,18.13,-4.45
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,,-73.76,,,,,224.07,204.23,,,-14.86,-15.74,,-7.65,13.42,5.49,,-26.63,5.92,2932.81,,8697.58,5755.87,-24.18,,-61.36,-3.60,151.28,151.40,63.89,-97.43,-97.86,-99.03,-27.68,2697.31,4332.91,11403.77,21.98,-21.05,-45.37,-11.74,159.76,179.24,235.62,74.54,38.03,54.89,30.12
LDER_sy,,,-13.61,,,,,61.69,197.26,,,-46.48,-60.80,,16.67,29.79,80.31,,-46.01,-1.03,118.97,,488.32,182.66,16.22,,-45.45,-40.80,-16.71,-32.17,-1.94,-12.04,-42.58,26.68,-14.00,-29.31,11.12,4.68,13.36,-9.99,30.14,40.09,-6.02,14.22,-28.70,-2.50,42.98,62.87,3.55
LDER_qq,,,,-71.58,31.48,,,,23.43,,,-18.58,22.15,,,,13.61,,,44.35,3153.07,,,-3.91,-57.88,-1.95,-2.63,139.74,9.79,-1.90,-36.52,-96.24,-8.85,-55.27,4613.21,45.58,44.45,16.07,-50.02,-5.78,-0.05,87.54,47.08,1.29,20.13,-2.47,16.31,13.66,0.91
LDER_sq,,,,26.10,-52.77,,,,-13.16,,,15.07,-36.39,,,,-11.64,,,134.65,95.51,,,12.74,-19.62,-47.30,14.21,22.36,13.09,-57.08,65.12,9.75,-26.17,-5.32,12.09,-9.78,16.04,-10.80,21.39,-28.36,67.78,-3.98,-18.56,-12.93,4.73,31.30,19.42,-0.82,-33.42
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,33.96,,,,,-71.26,-73.14,,,8.42,13.91,,81.77,131.85,153.54,,-44.96,-75.33,-98.65,,-98.03,-97.14,241.88,,1110.53,371.38,-23.28,-47.13,-38.79,3908.12,4464.58,8810.01,18.47,-96.89,-97.81,-98.91,2.27,79.53,143.88,30.90,-53.60,-61.68,-69.98,-43.78,-31.32,-45.73,-33.77
PZAT_sy,,,-15.42,,,,,-37.09,-48.58,,,-5.92,72.51,,8.89,95.17,12.16,,4.04,-77.44,-87.79,,-92.04,-82.34,-45.31,,108.84,36.04,-2.16,-29.53,-18.85,303.02,206.54,53.17,-16.83,-50.53,-78.52,-58.95,166.36,53.22,276.66,16.44,-81.82,-54.87,-72.13,-43.05,-0.44,-28.84,23.29
PZAT_qq,,,,652.62,-12.81,,,,-18.52,,,21.64,-14.40,,,55.15,-6.39,,,-30.46,-94.90,,,1.13,510.04,47.41,33.11,-60.62,-0.71,1.59,54.10,2478.54,13.07,98.30,-97.95,-32.21,-20.53,-0.95,91.65,19.01,7.95,-46.84,-32.07,-1.71,-15.43,-0.43,-17.01,-22.34,3.21
PZAT_sq,,,,12.18,36.60,,,,11.64,,,-0.36,104.72,,,78.59,17.65,,,-61.27,-36.32,,,-14.07,97.15,127.51,-45.82,-44.02,41.80,63.86,-37.60,177.99,7.85,-18.12,-66.12,65.35,-53.17,56.47,119.85,-4.88,15.11,-51.63,-65.66,136.07,-28.91,-1.16,-39.98,68.74,23.16
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,,173.19,,,,,-64.61,54.29,,,102.97,100.53,,170.25,-38.23,-28.90,,90.43,308.17,291.77,,30.09,11.91,-55.60,,-78.22,-71.16,-27.70,2.67,3.85,-42.86,-44.29,-41.23,11.27,91.69,111.50,84.77,-26.18,-46.71,-53.07,-35.06,25.56,-9.35,-2.20,-38.85,-54.57,-36.92,-43.81
PELDR_sy,,,-42.08,,,,,-31.14,-30.00,,,30.13,0.06,,-13.81,-24.02,19.92,,19.99,35.46,83.11,,25.67,-7.34,-38.22,,25.24,16.33,0.20,13.21,-29.04,-23.35,-17.12,13.33,34.58,4.92,-1.38,-31.28,-35.86,17.17,18.58,14.72,20.45,25.58,10.55,17.46,-18.30,3.13,-20.83
PELDR_qq,,,,-17.28,-78.93,,,,-8.13,,,122.07,-9.24,,,-49.24,4.48,,,8.79,0.28,,,-6.41,-60.21,-28.05,-18.73,23.93,-0.24,2.18,-17.79,-31.81,-2.75,7.80,55.65,17.47,7.30,-5.82,-37.81,-15.21,-5.49,30.31,20.23,-38.78,1.97,-18.52,-10.69,-14.99,-9.17
PELDR_sq,,,,-1.71,1.48,,,,3.17,,,-6.82,-20.67,,,-17.85,25.21,,,-7.26,69.26,,,-31.62,12.86,-3.52,68.21,-36.49,-2.78,9.01,5.43,-31.40,5.13,49.05,25.20,-46.52,-1.19,3.86,16.86,-2.30,,0.48,22.70,1.86,-11.97,6.77,-14.66,28.58,-32.42
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,,31.59,,,,,38.97,897.61,,,11.55,16.65,,0.05,-0.68,-0.43,,1.48,-5.46,-3.49,,-11.21,-2.70,-39.47,,-32.04,-0.08,41.75,43.48,3.12,-58.73,-51.97,-44.71,3.36,110.45,112.45,79.64,-1.37,-27.02,-30.63,-11.05,36.19,25.63,36.31,6.42,-8.85,11.61,1.57
TSF_sy,,,-8.42,,,,,3.10,,,,-0.19,5.44,,5.88,11.71,1.62,,8.39,-3.07,5.89,,-6.83,0.86,-9.37,,-3.38,1.34,2.00,-5.43,13.95,-1.24,-0.06,7.62,-1.90,7.60,7.64,-3.27,-3.28,-0.69,-4.21,4.43,1.63,-4.20,-0.17,-3.67,-3.37,-5.10,-5.77
TSF_qq,,,,-16.09,-86.82,,,,-5.40,,,1.45,-1.08,,,0.71,-0.83,,,-6.18,1.24,,,2.81,-37.02,-4.71,10.14,51.17,-10.66,-3.54,-20.84,-39.50,3.98,11.03,47.97,23.18,4.98,-6.12,-18.76,-8.85,-0.21,20.38,24.39,-15.92,8.28,-6.02,6.54,2.95,-1.46
TSF_sq,,,,16.69,4.73,,,,1.58,,,0.97,7.30,,,6.52,-2.39,,,-4.74,6.63,,,3.12,-4.18,5.68,-7.48,8.16,-3.55,-2.01,11.47,-6.25,-2.40,5.51,1.62,2.83,-2.36,-5.18,1.60,5.59,-5.83,3.37,-1.13,-0.47,-1.86,-0.25,-0.81,-2.26,-2.55
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-32.50,7.98,-46.97,,,,,-60.35,-77.70,,,-77.82,-75.96,,-17.91,25.45,5.58,,-41.41,122.20,690.00,,1945.86,515.79,50.30,,5.58,4.57,5.83,3.03,8.72,13.29,-0.15,-8.75,-9.69,-13.83,-3.74,13.27,8.65,19.63,9.78,5.04,9.83,17.77,20.09,20.28,23.33,17.27,18.56
ZKO_sy,-7.54,-12.36,21.03,,,,,233.19,101.47,,,-57.73,-34.70,,-12.52,27.40,12.04,,-8.05,2.86,-17.75,,5.07,-3.22,8.27,,15.57,-0.01,0.15,-5.60,-2.33,15.22,9.84,11.57,4.37,-9.41,-9.09,-4.95,13.14,10.90,1.74,7.47,-3.14,4.92,14.40,5.18,6.84,-1.47,18.56
ZKO_qq,,,,43.37,146.50,,,,38.65,,,-44.61,50.30,,,-15.35,26.49,,,221.03,349.73,,,-3.37,9.77,3.97,-4.26,-4.29,11.09,1.22,1.02,-0.26,-2.09,-7.50,-0.02,-4.83,9.36,8.84,-4.09,4.79,0.36,4.14,0.29,12.36,2.34,4.30,2.83,6.84,3.46
ZKO_sq,,,,-43.49,45.39,,,,-12.09,,,-24.56,35.81,,,9.86,19.44,,,22.90,-4.49,,,13.20,6.85,-1.30,-3.20,-2.06,7.03,-6.97,0.16,15.54,2.03,-5.51,-6.31,0.28,2.40,-1.21,11.53,-1.71,-6.05,4.35,0.52,6.47,2.44,-4.06,2.11,-1.81,23.26
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,26.57,-35.64,65.68,,,,,-86.06,-65.05,,,-54.71,-51.64,,122.43,-23.28,-26.55,,12.01,802.62,1920.29,,1168.82,242.00,-27.63,,-66.26,-69.22,-47.58,-27.64,-5.58,18.49,10.22,9.64,10.16,1.30,3.21,-5.42,-25.60,-28.87,-31.86,-25.63,-11.03,-35.31,-36.53,-47.71,-55.66,-45.48,-45.99
OSF_sy,30.58,22.71,-3.35,,,,,-0.57,-7.08,,,-11.71,-18.19,,-14.86,-11.64,17.84,,-17.56,4.48,-4.33,,23.95,16.28,1.02,,30.60,11.57,15.16,0.67,-14.16,-8.81,-7.70,12.06,20.97,19.10,55.25,4.25,-21.61,-14.05,-33.21,3.31,22.16,31.56,22.54,10.02,24.93,14.04,-6.97
OSF_qq,,,,22.02,-49.26,,,,27.22,,,23.59,35.85,,,-57.37,30.06,,,243.55,191.10,,,-7.40,-38.40,-24.98,-21.16,-15.53,4.92,3.56,2.88,5.99,-2.40,3.01,3.37,-2.53,-0.55,-5.61,-18.69,-6.81,-4.74,3.02,-2.72,-32.25,-6.52,-15.13,-17.51,-16.69,-7.40
OSF_sq,,,,-16.99,6.81,,,,-0.17,,,-21.18,-7.50,,,-18.20,23.36,,,3.67,12.97,,,-2.75,-1.86,7.27,27.57,-16.92,1.30,-6.23,8.77,-11.74,2.53,13.85,17.41,-13.10,33.65,-23.55,-11.72,-4.72,3.85,18.26,4.38,2.62,-3.27,6.18,18.54,-6.33,-21.09
NetDebt,766000000,1501000000,-163000000,544000000,4003000000,,,-3353000000,4331000000,,-5974000000,-20143000000,-14787000000,,-15306000000,-52060000000,-47782000000,,-10843000000,-54070000000,-41307000000,,37795000000,36803000000,53717000000,60494000000,50593000000,47972161000,58742797000,61622894000,61185000000,66110256000,60248293000,51006520000,51753019000,48691916000,56853843000,61881757000,51619692000,63711012000,65326839000,75453281000,74371168000,103540403000,104666752000,116132337000,123252085000,135780104000,137429423000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,-8.34,47.08,-108.09,,,,,-370.67,-64.96,,,-157.71,-380.87,,-4258.80,-1813.00,-1773.83,,89.41,67.63,78.70,,221.78,122.33,152.34,,-1.80,21.81,14.91,29.47,103.87,85.68,20.14,-14.51,-40.63,-41.82,-14.71,275.72,222.55,343.08,289.66,-64.45,-58.64,-57.34,-60.47,26.41,50.01,6.78,-5.18
