,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OPM_sq,,,,,-41.87,55.51,-5.25,12.88,-17.55,-3.87,-16.72,-40.52,5.00,36.61,-18.95,11.02,-2.42,51.86,-3.59,-20.34,-9.79,-2.59,-3.63,-4.52,-16.32,-0.94,-16.19,15.15,7.89,7.93,0.28,1.13,1.95,-10.38,-17.07,7.72,-3.41,9.19,6.80,4.85,56.07,-27.04,,-2.50,-9.52,14.98,1.58,-9.88
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,,206.90,5.62,,,42.55,,63.74,16.67,-79.85,-155.48,-163.09,-188.89,-203.70,129.63,107.45,107.14,125.00,-66.67,-85.71,-150.00,428.57,562.50,7000.00,2050.00,40.54,3.77,-18.31,-19.23,26.92,-40.00,-68.97,-95.24,-90.91,-287.88,-705.56,-3966.67,-2516.67,40.32,122.02,130.17,128.28,210.81,75.00,28.57,14.63,17.07,11.90
ROS_sy,,-54.34,120.00,,,34.32,,-4.76,36.60,-67.85,-92.81,-88.89,-120.57,1.58,485.00,290.00,393.02,53.37,26.50,35.04,9.52,-15.54,-11.49,-43.67,-43.48,-50.80,-58.02,-19.10,61.54,111.38,123.64,68.06,-15.08,-22.31,-12.60,-17.36,-11.21,14.85,20.93,52.00,34.74,3.45,13.85,-12.50,-3.91,55.00,22.30,0.75
ROS_qq,,,,,18.68,24.07,8.96,2.05,-15.44,-78.57,-400.00,-16.05,-19.15,75.00,185.71,-70.83,14.29,-12.50,14.29,-87.50,-500.00,1025.00,43.24,33.96,9.86,-33.33,5.77,5.45,8.62,4.76,-50.00,-45.45,-83.33,100.00,-1133.33,-75.81,-6.42,-25.00,74.48,164.86,45.83,17.14,,2.44,7.14,4.44,2.13,-2.08
ROS_sq,,,,,-46.03,93.14,-5.92,-2.88,-22.59,-54.55,-78.95,50.00,-243.33,324.42,21.24,,7.69,17.46,,6.76,-12.66,-9.42,4.80,-32.06,-12.36,-21.15,-10.57,30.91,75.00,3.17,-5.38,-1.63,-11.57,-5.61,6.44,-6.98,-5.00,22.11,12.07,16.92,-15.79,-6.25,,-10.14,-7.52,51.22,-2.69,-25.97
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,91.30,20.45,,,15.72,,40.26,13.53,-44.02,-104.88,-116.20,-128.50,-75.73,820.00,265.71,227.27,164.00,2.78,29.31,-7.14,60.61,56.76,77.33,116.92,14.15,13.79,6.02,8.51,37.19,13.64,-4.26,-19.61,-36.75,-84.00,-110.37,-120.33,-124.76,225.00,1100.00,756.00,784.62,128.21,26.43,4.88,-7.87,-14.61,-23.16
RS_sy,,-53.17,78.45,,,-47.05,,-13.03,51.67,78.78,8.97,-56.17,-52.47,-29.67,-4.94,50.95,26.88,3.38,29.00,6.08,11.62,-14.49,-34.40,-29.64,-30.20,-33.17,-28.39,-20.79,-4.68,39.29,33.57,25.18,0.61,-15.90,-22.99,-6.23,7.01,7.01,12.15,-12.39,34.47,31.62,59.13,100.00,5.51,21.65,14.40,9.31
RS_qq,,,,,10.39,8.24,11.41,5.37,-10.65,-46.63,-109.71,-250.00,-57.14,145.45,188.00,-19.44,20.69,-5.71,12.12,1.35,-13.33,63.08,9.43,14.66,6.02,-14.18,9.09,6.82,8.51,8.50,-9.64,-10.00,-8.89,-14.63,-77.14,-158.33,-78.57,-4.00,400.00,79.49,17.14,8.54,,-0.56,-2.82,-4.65,-7.32,-10.53
RS_sq,,,,,-42.10,-21.46,18.30,61.66,0.97,-7.42,-27.89,-34.98,9.49,36.99,-2.53,3.25,-7.97,11.62,21.63,-15.10,-3.16,-14.49,-6.68,-8.95,-3.93,-18.13,,0.71,15.60,19.63,-4.10,-5.61,-7.08,,-12.20,14.93,6.04,,-7.98,-10.22,62.76,-2.12,,12.84,-14.14,12.85,4.63,7.82
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,143.90,26.00,,,21.43,,50.00,9.29,-68.63,-143.18,-154.10,-176.47,-150.00,135.53,115.15,114.53,166.67,-33.33,-40.00,-70.59,187.50,250.00,822.22,1700.00,39.13,11.11,-10.84,-10.00,32.81,-31.43,-56.76,-85.19,-90.59,-227.08,-437.50,-1058.33,-1900.00,42.62,125.00,136.52,136.81,251.43,107.41,38.10,15.09,16.98,8.93
GPM_sy,,-63.65,97.86,,,31.29,,-14.11,20.00,-63.84,-81.60,-85.37,-107.41,1.52,148.39,226.67,885.00,34.33,21.43,23.13,10.83,-26.67,-30.75,-37.57,-44.83,-40.15,-45.95,-0.88,51.04,105.06,132.86,32.59,-13.10,-25.93,-22.09,-15.49,-4.76,22.08,20.47,49.80,42.50,1.02,22.88,-5.85,-7.02,50.00,1.33,-8.47
GPM_qq,,,,,14.75,9.29,15.03,3.98,-16.39,-68.63,-258.33,-30.26,-18.18,79.49,212.50,-44.44,13.33,-5.88,12.50,-50.00,-44.44,820.00,36.96,31.75,8.43,-28.89,9.38,5.71,9.46,4.94,-43.53,-33.33,-62.50,-33.33,-862.50,-77.05,-6.48,-25.22,75.69,177.14,55.56,26.19,,5.66,3.57,5.17,1.64,-1.61
GPM_sq,,,,,-37.15,62.22,-7.67,-8.75,-12.20,-51.11,-53.03,-27.42,-144.44,770.00,14.93,-4.55,6.80,14.65,3.89,-3.21,-3.87,-24.14,-1.89,-12.74,-15.04,-17.71,-11.39,60.00,29.46,11.72,0.62,-8.90,-15.15,-4.76,5.83,-1.18,-4.38,22.08,4.44,22.88,-9.04,-13.45,,-5.85,-10.17,39.62,-14.19,-14.96
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,15.41,14.81,,,2.75,,12.86,16.95,6.17,-14.59,-21.69,-23.55,-11.63,11.16,11.03,11.37,1.32,-1.23,3.81,5.11,18.61,12.86,8.96,6.68,-9.67,-6.07,-0.75,8.16,21.62,19.77,16.20,5.26,-5.98,-21.90,-29.50,-32.67,-30.21,-3.35,17.47,35.40,45.57,23.38,10.37,,-10.09,-12.63,-15.43
RBS_sy,,-19.24,5.86,,,-7.54,,-10.90,-2.42,-5.71,3.86,-13.63,-13.85,11.06,14.63,-12.43,10.75,-1.69,-7.18,23.33,5.51,-4.27,-4.75,-3.00,-7.59,-8.46,-5.43,-20.23,-1.54,4.97,-0.78,28.72,2.45,-19.48,-13.56,-17.49,-17.25,-3.45,-1.45,18.76,26.57,24.38,32.93,2.26,,-8.22,-8.84,1.30
RBS_qq,,,,,-2.07,2.97,5.76,5.84,1.47,-6.52,-14.92,-2.96,-0.94,8.06,7.02,-3.07,-0.63,-1.70,4.33,1.87,0.61,10.93,-0.73,-1.65,-1.50,-6.07,3.23,3.91,7.34,5.61,1.66,0.82,-2.76,-5.67,-15.55,-9.00,-7.13,-2.23,16.96,10.61,7.05,5.12,-0.87,-1.05,-3.01,-5.48,-3.68,-4.22
RBS_sq,,,,,-10.73,2.80,-11.97,10.30,-2.24,-0.67,-3.03,-8.28,-2.49,28.05,0.09,-29.93,23.33,13.66,-5.50,-6.90,5.51,3.13,-5.98,-5.19,0.52,2.16,-2.86,-20.02,24.06,8.92,-8.19,3.75,-1.26,-14.40,-1.43,-0.97,-0.97,-0.12,0.62,19.34,5.54,-1.85,7.52,-8.20,-5.27,-1.85,6.80,2.02
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,92.43,14.26,,,2.30,,29.49,,-40.81,-104.05,-113.49,,-82.23,747.37,238.41,,170.67,10.57,67.54,,75.86,59.93,63.75,,16.53,18.39,5.15,,23.08,10.29,-11.07,-30.73,-35.55,-85.21,-110.61,-120.05,-124.24,197.62,948.08,740.00,708.75,131.60,48.53,15.62,-4.31,-1.73,-14.66
ROPA_sy,,-24.66,11.77,,,-0.56,,-25.55,,-9.40,-24.90,-58.23,,-45.59,-7.95,33.83,,53.34,68.30,64.58,,9.83,-4.60,-11.56,,-22.47,-9.92,-1.15,,35.29,14.81,-3.28,-20.49,-8.70,-13.62,-6.19,-4.37,-11.20,-12.03,2.02,17.58,7.85,29.72,9.28,-6.41,-5.34,0.36,6.68
ROPA_qq,,,,,,,31.56,9.06,,,-109.00,-263.16,,,228.00,-22.36,,,33.99,17.65,,,21.85,20.46,,,23.80,6.99,4.54,-11.11,10.94,-13.73,-18.57,-17.29,-74.55,-161.90,-53.85,,412.50,76.40,16.10,-4.88,18.89,13.13,-9.62,-21.28,22.10,-1.76
ROPA_sq,,,,,,,-31.84,32.51,,,-43.50,-26.30,,,-4.41,7.14,,,4.92,4.77,,,-8.87,-2.87,,,5.88,6.58,11.20,7.81,-10.14,-10.22,-8.58,23.80,-14.99,-2.49,-6.81,,-15.79,13.09,7.40,5.44,1.29,-4.73,-8.02,6.64,7.39,1.27
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,125984.92,-100.17,,,1868.29,,-201.50,299.61,-137.13,106.04,42.42,-132.89,98.49,-42.19,95.41,95.97,39.67,-359.93,3858.66,-254.30,934.24,128.99,194.13,-702.23,-148.13,-138.93,299.52,143.74,587.70,-77.78,-101.13,-104.86,-98.03,54.21,-333.88,-2327.34,4639.65,2.68,142.99,-281.70,-54.51,3756.74,-14.45,112.70,-66.24,-95.94,499.06
ZNPO_sy,,66.98,-168.89,,,80.73,,18.16,213.72,389.40,494.09,-96.67,-104.45,105.26,151.56,2571.55,1919.40,-7.51,128.63,125.27,-3.77,86.59,0.99,-63.79,-53.37,-78.60,-85.85,3.96,190.13,341.22,532.20,28.60,-48.58,-8.89,-64.04,20.59,19.16,-3.09,-51.04,-84.93,-91.95,-60.27,30.67,318.73,149.08,314.28,315.72,152.47
ZNPO_qq,,,,,-276.45,1139.49,-244.09,96.16,447.01,-293.36,123.43,-136.63,-98.18,91.14,998.46,-102.91,-74.02,-32.81,-3771.04,142.01,-116.40,412.71,34.53,326.24,-144.74,81.24,-8.82,4473.84,-95.10,109.19,-139.67,72.17,78.96,185.02,-1019.82,-163.70,-17.71,266.01,-118.89,216.49,-1145.12,119.78,1418.29,-97.27,55.11,-47.41,82.51,302.35
ZNPO_sq,,,,,-255.48,89.61,149.74,1370.46,49.64,-73.56,2.10,-91.76,-300.00,1320.04,25.14,-12.51,36.21,-37.98,209.32,-13.79,-41.81,20.26,67.41,-69.09,-25.08,-44.80,10.66,127.14,109.09,-16.05,58.56,-53.80,-16.39,48.75,-37.41,54.93,-17.38,20.97,-68.38,-52.33,-55.86,497.05,4.02,52.76,-73.75,893.04,4.38,-7.23
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,-123.46,169.90,,,-55.82,,-11740.73,-83.63,-1672.17,-329.83,106.20,116.86,102.52,993.04,-107.86,-111.14,-557.38,-91.11,1829.36,-853.48,540.79,7.38,-315.17,-429.60,-103.74,-113.85,125.54,101.96,515.50,4102.43,-167.50,-166.64,-87.15,-94.09,-1510.60,288.08,-485.77,-15.47,107.07,-307.60,356.19,-420.46,-70.63,128.46,-89.74,114.72,384.09
ZFI_sy,,-17.61,14.31,,,-4.33,,42.35,0.74,2.17,4.40,-14.27,2.71,-9.72,10.15,-78.99,-95.16,5.70,-31.11,355.15,1304.22,14.73,28.73,-21.74,-26.11,4.83,10.39,-51.93,-52.00,-73.54,-37.63,57.83,123.99,181.04,15.25,35.54,26.21,-44.69,-14.32,-12.18,-25.09,12.44,32.32,14.83,37.62,44.85,-2.97,-35.40
ZFI_qq,,,,,4473.34,-90.48,3.51,-2681.78,106.43,-1014.66,84.87,169.60,125.12,-89.38,5268.05,-100.61,-219.09,-335.83,204.39,19.12,-275.93,301.48,-74.57,-338.69,-333.03,98.58,5.83,540.00,-66.80,202.04,807.14,-107.42,67.22,158.23,316.96,-2123.98,103.83,-219.43,191.36,69.30,-212.38,247.38,-214.28,115.52,8.90,-46.88,64.04,410.20
ZFI_sq,,,,,29.73,-7.52,1.14,17.31,-8.19,-6.20,3.34,-3.67,9.99,-17.55,26.09,-81.62,-74.67,1700.97,-17.81,21.40,-21.86,47.14,-7.78,-26.20,-26.22,108.76,-2.88,-67.87,-26.32,15.08,128.89,-18.68,4.56,44.39,-6.14,-4.35,-2.63,-36.73,45.41,-1.97,-16.94,-5.03,71.12,-14.93,-0.46,-0.04,14.63,-43.36
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,1.24,-1.14,,,-0.91,,-0.64,,-0.04,-2.72,-2.88,,3.39,7.01,5.14,,5.20,2.93,1.19,,-2.64,-2.80,0.15,,1.91,1.49,3.36,,2.71,1.35,0.03,-0.52,-3.47,-1.66,-1.20,0.10,-0.42,0.69,-0.65,-2.37,0.86,-1.00,-2.14,0.90,3.33,3.90,4.72
DTAR_sy,,3.43,-11.55,,,-8.67,,21.23,,8.70,4.67,-6.22,,-5.04,-7.56,1.75,,4.50,12.26,9.27,,2.48,-1.05,-7.03,,-0.90,-5.53,6.84,,-1.24,4.91,1.40,0.07,-4.44,-3.76,-4.17,-0.90,12.33,8.58,-5.22,-1.22,-5.39,-5.67,11.21,-2.74,-1.77,0.82,-7.31
DTAR_qq,,,,,,,-1.52,0.32,,,-4.16,0.16,,,-0.80,-1.60,,,-2.94,-3.26,,,-3.10,-0.33,,,-3.49,1.51,1.50,3.30,-4.77,0.18,0.95,0.23,-2.98,0.64,2.28,-0.29,-1.89,-0.70,0.51,3.01,-3.71,-1.85,3.63,5.50,-3.17,-1.07
DTAR_sq,,,,,,,4.17,5.52,,,0.31,-5.46,,,-2.34,4.05,,,4.91,1.29,,,1.29,-4.83,,,-3.44,7.63,-3.21,-1.81,2.56,4.03,-4.48,-6.23,3.29,3.59,-1.23,6.29,-0.16,-9.58,2.95,1.80,-0.45,6.60,-9.97,2.82,2.18,-2.01
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,4.93,-4.49,,,-3.50,,-2.24,,-0.01,-9.25,-9.84,,14.58,29.28,20.21,,26.54,13.08,4.78,,-12.15,-11.36,0.59,,9.07,6.16,15.35,,14.89,6.09,0.13,-2.44,-16.46,-7.05,-5.21,0.50,-1.97,3.04,-2.77,-10.29,4.18,-4.22,-8.35,4.25,18.63,19.01,21.84
CG_sy,,11.18,-29.00,,,-24.80,,58.79,,29.98,19.11,-15.77,,-16.76,-15.21,4.57,,12.27,24.69,28.36,,7.15,-3.25,-18.79,,-2.54,-14.58,20.64,,-0.81,14.09,11.66,-3.78,-13.65,-13.94,-25.02,-10.92,32.81,-19.64,-24.10,-3.14,-11.39,43.82,47.17,5.65,-4.98,-3.74,-9.95
CG_qq,,,,,,,-5.51,1.24,,,-14.24,0.58,,,-3.23,-6.48,,,-13.53,-13.34,,,-12.76,-1.66,,,-15.08,6.85,7.22,18.10,-21.59,0.85,4.46,1.13,-12.75,2.84,10.76,-1.36,-8.30,-2.95,2.20,14.54,-15.69,-7.14,16.24,30.35,-15.42,-4.92
CG_sq,,,,,,,10.78,15.56,,,1.52,-18.28,,,3.41,0.79,,,14.85,3.76,,,3.71,-12.91,,,-9.10,22.99,-9.13,-2.36,4.55,20.38,-21.70,-12.37,4.19,4.89,-6.98,30.65,-36.95,-0.94,18.71,19.52,2.32,1.37,-14.78,7.50,3.66,-5.17
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-31.92,-25.99,,,86.26,,509.76,,114.75,10.83,-30.27,,-11.07,-18.80,-22.37,,27.90,36.57,46.31,,-21.81,-23.22,-27.78,,-15.88,-18.32,-26.34,,-27.04,-25.14,-12.34,-21.41,-28.32,-24.91,-27.44,-24.39,37.56,25.96,4.98,11.83,-31.91,-13.74,-20.38,-65.38,-66.67,-71.68,-58.33
LDER_sy,,72.12,-16.95,,,5.31,,15.74,,135.91,186.20,258.53,,53.61,-71.30,-66.49,,-36.51,84.83,103.39,,29.24,32.51,5.48,,-39.93,-62.84,-60.84,,-1.39,104.15,81.44,181.07,125.46,99.23,89.04,7.28,-13.01,-33.82,-30.14,-30.84,-42.24,-31.38,-22.33,-2.15,0.64,12.55,2.77
LDER_qq,,,,,,,96.72,56.25,,,1.53,-1.69,,,-7.30,-6.02,,,-1.01,0.68,,,-2.79,-5.30,,,-5.61,-14.59,-0.95,-8.63,-3.15,,-11.19,-16.67,1.46,-3.37,-7.46,51.61,-7.09,-19.47,-1.42,-7.69,17.71,-25.66,-57.14,-11.11,,9.38
LDER_sq,,,,,,,32.72,-19.79,,,61.01,0.49,,,-69.92,17.32,,,-12.43,29.09,,,-10.21,2.76,,,-44.46,8.30,-8.59,79.34,14.99,,41.61,43.86,1.61,-8.67,-19.64,16.65,-22.70,-3.59,-20.45,-2.56,-8.18,9.14,0.21,0.21,,-0.34
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,22.95,23.34,,,-23.91,,-70.51,,-29.05,25.16,83.23,,17.65,20.40,16.66,,-16.54,-18.24,-14.11,,23.91,21.97,16.87,,10.57,13.01,30.60,,30.57,34.15,13.93,24.43,33.05,36.34,47.85,50.65,-10.78,-11.53,-3.30,-12.25,37.35,8.45,22.49,180.67,190.82,239.67,125.49
PZAT_sy,,-4.84,29.88,,,-4.07,,4.95,,-40.87,-39.44,-36.18,,-31.29,49.02,-24.19,,10.43,-27.89,3.09,,-20.49,-15.56,3.90,,65.37,108.64,174.60,,24.12,-39.01,-56.52,-57.10,-46.98,-23.33,-20.26,-9.12,21.12,16.89,11.23,-7.81,-17.06,-22.29,-12.53,14.63,4.94,12.79,-15.59
PZAT_qq,,,,,,,-42.45,-26.48,,,1.51,7.63,,,3.89,4.29,,,1.77,9.56,,,0.18,4.98,,,2.39,21.32,-0.34,5.48,5.19,3.04,8.84,12.79,7.78,11.74,10.90,-33.20,6.88,22.14,0.64,4.55,-15.61,37.95,130.59,8.33,-1.43,-8.42
PZAT_sq,,,,,,,-19.58,6.47,,,-17.65,12.20,,,78.60,-42.92,,,16.62,-18.39,,,23.84,0.42,,,56.25,32.16,-0.31,-39.71,-23.22,-5.77,-1.64,-25.49,11.01,-1.99,12.11,-0.70,7.14,-6.73,-7.09,-10.66,0.38,4.98,21.76,-18.21,7.89,-21.44
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,21.38,12.92,,,-20.70,,-36.87,,-34.17,-32.82,-27.52,,-8.45,1.31,8.04,,-6.29,-9.00,-16.86,,4.16,7.35,16.78,,9.59,10.87,2.34,,1.95,-4.01,-0.10,0.28,-0.35,-10.89,-14.94,-18.78,-23.22,-12.49,-3.82,0.37,7.69,8.81,6.60,8.04,8.91,8.63,8.23
PELDR_sy,,-6.24,11.15,,,-16.80,,7.25,,-8.88,-13.60,-13.09,,10.33,42.42,35.26,,4.75,-4.29,-11.74,,-4.20,-1.03,-4.47,,-4.48,2.43,4.71,,7.45,-5.21,1.52,27.82,11.96,18.92,3.08,-13.89,-27.69,-23.29,-8.84,-5.08,2.34,8.23,-8.20,-6.74,-8.17,-10.07,-6.74
PELDR_qq,,,,,,,-8.86,-12.65,,,-6.99,-5.76,,,2.92,0.50,,,-0.06,-8.18,,,2.99,-0.10,,,4.19,-7.79,1.46,4.59,-1.90,-4.03,1.85,3.93,-12.27,-8.40,-2.75,-1.74,-0.02,0.68,1.48,5.42,1.03,-1.36,2.84,6.27,0.77,-1.73
PELDR_sq,,,,,,,-17.04,14.58,,,-21.33,15.25,,,1.55,9.45,,,-7.21,0.93,,,-4.14,-2.57,,,2.80,-0.40,-14.39,22.59,-9.31,6.67,7.78,7.38,-3.68,-7.54,-9.96,-9.82,2.17,9.88,-6.25,-2.77,8.06,-6.80,-4.75,-4.26,5.81,-3.35
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-4.28,2.99,,,3.84,,7.96,,2.72,7.74,5.44,,-10.28,-18.03,-13.52,,-15.84,-7.57,-1.66,,9.48,8.23,-2.00,,-7.21,-5.15,-11.36,,-11.51,-5.35,-0.49,1.31,14.61,5.12,3.47,-0.97,2.34,-1.76,2.28,9.03,-4.02,2.99,6.34,-4.48,-13.98,-14.07,-14.88
TSF_sy,,3.33,-1.41,,,26.21,,-19.21,,7.84,26.60,40.20,,39.02,7.12,-1.25,,-30.63,-20.74,-19.55,,23.14,11.25,7.37,,-8.15,-6.02,-10.64,,6.52,10.27,13.03,8.38,4.22,1.88,0.60,-3.51,-11.43,-14.71,-9.75,1.54,3.44,10.12,7.28,0.97,-0.90,-6.67,-2.18
TSF_qq,,,,,,,6.64,1.65,,,11.85,-0.52,,,2.19,4.95,,,12.22,11.66,,,10.95,1.11,,,13.41,-5.51,-5.35,-12.75,21.31,-0.66,-3.64,-1.29,11.26,-2.23,-7.77,2.00,6.80,1.79,-1.68,-10.20,14.60,5.10,-11.69,-19.13,14.48,4.10
TSF_sq,,,,,,,-0.12,2.49,,,17.26,13.49,,,-9.64,4.62,,,3.25,6.19,,,-6.72,2.48,,,-4.55,-2.55,1.83,12.46,-1.19,-0.12,-2.36,8.14,-3.40,-1.37,-6.35,-0.73,-6.98,4.37,5.36,1.13,-0.98,1.67,-0.83,-0.74,-6.74,6.56
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,0.13,-1.50,,,0.25,,2.20,,2.83,0.84,0.27,,3.22,5.06,3.01,,4.38,3.05,2.71,,-2.29,-2.72,-1.39,,0.77,0.33,2.27,,1.88,1.26,,-0.46,-2.69,-0.47,0.29,1.55,1.65,1.67,-0.12,-1.69,-0.05,-1.46,-2.17,-0.12,1.76,2.10,2.75
ZKO_sy,,0.67,-2.06,,,-1.87,,3.82,,8.21,10.95,2.88,,-3.54,-4.81,-4.72,,-3.68,-3.30,-2.76,,-0.92,-1.78,3.61,,4.77,0.26,-2.51,,-1.24,1.96,,-2.02,-6.85,-3.07,-1.37,0.52,7.18,2.99,0.56,-0.61,-0.98,-0.42,0.44,0.47,1.26,2.09,1.15
ZKO_qq,,,,,,,-0.67,1.29,,,-2.58,0.71,,,-0.85,-1.26,,,-2.11,-1.59,,,-2.54,-0.24,,,-2.97,1.68,1.03,2.21,-3.56,0.42,0.56,-0.08,-1.36,1.19,1.83,0.01,-1.34,-0.59,0.23,1.68,-2.74,-1.30,2.32,3.60,-2.41,-0.67
ZKO_sq,,,,,,,-1.74,5.81,,,0.75,-1.89,,,-0.57,-1.79,,,-0.18,-1.25,,,-1.05,4.17,,,-5.31,1.30,1.67,1.27,-2.25,0.56,-1.58,-3.72,1.72,2.33,0.30,2.66,-2.26,-0.08,-0.88,2.29,-1.70,0.78,-0.84,3.08,-0.89,-0.15
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,22.52,11.73,,,-21.38,,-39.25,,-34.12,-32.60,-25.77,,-4.96,7.47,12.55,,-3.39,-7.62,-16.13,,3.03,5.78,16.98,,11.23,12.14,5.81,,4.94,-1.93,0.28,0.47,-2.26,-10.70,-14.06,-17.04,-22.54,-11.50,-4.02,-1.53,8.59,7.60,4.74,9.37,12.23,12.70,12.27
OSF_sy,,-6.62,8.71,,,-21.65,,-1.99,,-12.20,-6.50,-18.37,,1.99,6.19,15.92,,-9.97,3.84,-1.48,,-0.04,-8.05,-9.64,,3.58,-1.17,-4.39,,-3.37,-1.66,7.83,14.33,7.86,11.21,9.38,2.69,-1.10,0.38,-7.11,-5.40,-5.93,-10.63,-5.78,-5.49,1.45,-1.81,-1.03
OSF_qq,,,,,,,-11.51,-13.75,,,-9.47,-5.01,,,2.38,-0.52,,,-2.11,-9.68,,,0.50,-0.12,,,1.32,-5.76,2.54,7.18,-5.31,-3.63,2.73,4.26,-13.49,-7.25,-0.83,-2.64,-1.17,0.58,1.74,7.37,-2.07,-2.09,6.23,10.18,-1.67,-2.46
OSF_sq,,,,,,,-11.13,16.61,,,-5.36,1.81,,,-1.46,11.13,,,13.66,5.43,,,4.55,3.62,,,-0.24,0.24,-3.69,0.34,1.53,9.91,2.11,-5.34,4.68,8.10,-4.14,-8.83,6.24,0.04,-2.38,-9.34,0.93,5.47,-2.07,-2.68,-2.32,6.32
NetDebt,100352000000,131007000000,148071000000,144532000000,,225008000000,238394000000,248104000000,,226670000000,194224000000,182478000000,,241615000000,264236000000,242836000000,,325475000000,301694000000,264462000000,,293553000000,291652000000,284255000000,,372739000000,337289000000,347579000000,374589000000,473699415000,373705000000,352292448000,358022985000,331672657000,273147597000,263776917000,280128481000,276671480000,256695372000,251159707000,260664777000,295159833000,259719629000,230293827000,275914979000,335680698000,305967397000,294750306000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-34.87,-11.54,,,-0.53,,-13.20,,55.17,2431.76,-2447.23,,234.61,-86.58,118.55,,-37.35,-5.76,-33.13,,-40.16,-31.53,-30.78,,-0.57,-8.44,-2.07,,-12.67,-6.44,11.22,42.01,27.49,307.70,2865.97,-3570.87,-3415.03,-54.60,-96.47,102.20,102.30,-50.15,-34.55,-15.15,-4.46,-5.15,20.84
NetDebtEBITDA_sy,,54.69,-12.60,,,-16.02,,43.23,,18.27,16.23,-0.27,,3.23,27.24,10.78,,4.27,-12.19,14.71,,-3.01,-20.98,-23.92,,8.98,11.96,47.15,,-8.90,3.90,-20.29,-9.93,-18.67,-5.54,12.67,-3.51,22.48,10.68,-12.38,7.52,-11.36,-14.77,-8.72,-11.82,20.08,19.65,-5.64
NetDebtEBITDA_qq,,,,,,,-20.68,-4.45,,,1194.15,-188.59,,,-48.10,22.46,,,-21.93,-13.11,,,-10.67,-12.15,,,-17.74,-6.04,-5.20,19.19,-11.88,11.70,21.05,7.00,181.80,712.61,-241.65,-2.20,103.86,-36.81,-11.62,6.49,-16.18,-17.04,14.58,19.90,-16.78,5.69
NetDebtEBITDA_sq,,,,,,,8.36,6.34,,,6.49,-8.75,,,31.26,-20.55,,,10.54,3.79,,,-9.95,-0.06,,,-7.49,31.35,-13.83,-13.00,5.51,0.77,-2.62,-21.44,22.54,20.19,-16.61,-0.27,10.73,-4.86,2.33,-17.78,6.47,1.90,-1.15,11.96,6.10,-19.64
