,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROS_qq,,,,,7.99,-34.20,-31.53,7.44,-47.21,-36.01,-493.27,-256.30,29.79,81.35,463.83,43.15,-9.73,-6.42,-13.48,-9.33,-15.31,-78.11,-542.19,-182.92,112.11,338.66,5.13,3.17,-57.60,-692.16,-43.94,101.91,-277.49,512.39,15.16,-295.16,38.10,-36.56,28.99,-255.36,-55.74,86.51,59.59,192.97,110.21,-225.18
ROS_sq,,,,,-18.63,5.03,8.23,-47.38,-15.01,6.93,-20.22,-18.57,46.79,-23.79,106.58,-16.96,-1.36,3.39,66.02,-5.85,-7.45,-32.38,-31.27,10.29,13.26,-3.47,86.08,-8.29,3.95,-17.81,10.37,-5.86,-16.21,7.78,8.86,1.31,-7.84,17.01,-3.59,9.54,2.18,-45.27,7.79,53.47,0.19,16.17
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,544.55,-26.73,-9.15,,,,-53.46,-83.79,-88.37,-196.73,-301.90,-222.88,618.89,412.28,280.43,838.73,141.86,-25.14,-38.73,-35.90,-66.76,-116.38,-142.10,-2.75,111.56,637.07,303.43,-196.48,-297.21,-396.12,-77.48,94.17,127.73,120.79,-789.83,-297.84,-224.60,-155.15,-42.74,-1527.12,61.89,160.77,132.42,124.73,460.96
RS_sy,,31.26,35.63,-26.84,,,,-9.22,-33.38,-54.38,-38.24,-67.53,-22.76,61.73,47.36,234.51,67.71,34.34,14.23,-11.11,-0.80,-31.78,-31.86,-14.48,-14.13,44.84,76.87,87.24,54.79,-2.88,14.21,-1.05,0.27,38.67,21.00,4.45,-2.68,-13.58,-30.28,-0.96,22.55,-16.95,-15.77,-7.26,-16.15,17.66
RS_qq,,,,,3.69,-30.79,-27.81,-10.17,-63.88,-50.34,-700.46,-87.49,78.02,390.50,160.83,8.33,-10.00,-4.89,-19.27,-11.33,-5.85,-50.69,-139.79,-127.86,317.50,7.28,1.02,-13.69,-203.16,-119.28,-51.68,106.57,-126.68,1143.88,13.71,-317.82,84.61,-226.94,49.67,-463.74,-75.40,92.34,180.26,200.72,33.79,11.78
RS_sq,,,,,13.57,3.06,-15.68,-8.02,-16.67,-29.43,14.17,-51.64,98.23,47.77,4.03,9.78,-0.62,18.37,-11.54,-14.58,10.91,-18.60,-11.65,7.21,11.37,37.29,7.89,13.50,-7.93,-13.86,26.88,-1.66,-6.70,19.13,10.70,-15.11,-13.07,5.79,-10.69,20.58,7.57,-28.31,-9.42,32.76,-2.74,0.60
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,3201.85,-30.57,-14.22,,,,-41.10,-78.40,-85.21,-237.41,-548.04,-844.49,-388.89,271.64,167.46,190.96,576.78,9.90,-27.80,-30.81,-74.65,-156.35,-307.77,-65.21,41.86,182.88,123.06,-726.57,-754.10,-921.34,-83.79,93.62,117.58,114.38,-1620.75,-295.47,-263.69,-194.41,-77.11,-643.54,48.99,92.92,118.91,117.70,145.01
GPM_sy,,145.23,45.78,-13.96,,,,-49.91,-55.70,-58.59,-68.11,-55.32,-0.30,27.74,83.49,134.55,53.41,25.54,44.79,69.42,24.76,4.75,-61.17,-47.17,-37.52,-24.50,164.93,120.70,87.34,69.47,-8.28,-11.92,-18.81,-7.09,-13.47,-9.69,0.82,7.56,25.58,28.84,32.36,-27.89,-36.31,-17.86,-13.75,42.81
GPM_qq,,,,,10.73,-32.74,-31.23,14.98,-59.39,-53.94,-738.89,-274.92,32.52,82.13,479.59,47.35,-9.02,-6.31,-12.50,-3.19,-12.82,-65.67,-294.49,-256.95,114.60,39.98,13.63,-0.68,-496.64,-46.13,-42.69,101.96,-256.13,502.72,16.65,-307.33,59.40,-66.69,32.72,-288.96,-70.46,88.56,90.66,1138.46,59.54,-70.92
GPM_sq,,,,,-10.60,3.80,6.69,-49.41,-20.94,-2.96,-17.84,-29.13,76.44,24.33,18.02,-9.40,15.40,1.74,36.12,6.01,-15.02,-14.57,-49.55,44.24,0.50,3.23,77.04,20.16,-14.69,-6.62,-4.18,15.40,-21.36,6.85,-10.76,20.44,-12.22,14.00,4.19,23.57,-9.81,-37.90,-7.97,59.36,-5.30,2.83
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,16.50,-5.14,14.95,,,,-16.04,-20.15,-25.19,-32.65,-53.83,-42.39,-3.36,49.51,129.30,83.65,16.77,-17.70,-19.19,-17.93,-25.10,-35.39,-43.44,4.01,23.28,62.99,73.81,-61.05,-131.50,-179.60,-37.67,57.71,376.84,214.48,-9.42,5.80,-29.76,-21.84,-56.10,-47.20,22.68,17.56,324.04,191.16,34.48
RBS_sy,,16.18,15.40,-17.01,,,,5.23,-0.17,-3.32,1.08,0.36,18.03,12.36,17.33,15.14,6.47,2.62,12.99,-1.23,-6.23,-5.74,-20.83,-2.66,-7.63,-8.77,5.80,-2.83,5.74,7.17,-1.15,11.16,14.80,19.76,17.11,-2.06,-8.67,-7.21,6.14,18.13,17.41,4.94,-9.94,-9.36,-9.90,-1.77
RBS_qq,,,,,0.34,-5.14,-8.26,-3.84,-4.58,-11.13,-17.41,-34.09,19.07,49.08,27.78,1.09,-4.63,-5.21,-9.94,-0.74,-3.14,-13.50,-22.32,-13.11,78.12,2.53,2.71,-7.34,-60.08,-182.91,-159.56,172.56,1.00,45.54,7.33,-42.59,17.97,-3.37,19.42,-67.75,41.90,124.49,14.44,16.32,-2.57,3.69
RBS_sq,,,,,-0.71,9.81,-7.24,4.04,-5.80,6.35,-3.03,3.31,10.79,1.23,1.26,1.38,2.45,-2.43,11.50,-11.38,-2.74,-1.92,-6.36,8.97,-7.71,-3.13,8.60,0.08,0.44,-1.82,0.17,12.54,3.73,2.42,-2.04,-5.88,-3.27,4.05,12.04,4.75,-3.85,-7.00,-3.84,5.42,-4.43,1.38
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,956.25,-36.26,-72.36,,,,-51.25,-99.94,-116.17,,-888.16,-270500.00,-195.00,,228.56,316.38,1095.67,-5.32,-47.88,-53.51,-85.02,-122.89,-198.93,-70.55,79.29,318.22,154.38,-316.73,-326.97,-348.30,-84.89,68.15,136.58,139.20,-508.64,79.75,-161.49,-129.86,-22.66,-1247.32,8.83,101.06,197.45,224.39,125.26
ROPA_sy,,29.36,6.74,-21.78,,,,-20.74,-27.08,-57.62,,-68.41,-53.52,25.25,,200.59,133.66,78.13,124.76,32.78,12.38,-5.03,-44.07,-24.24,-0.15,-5.92,67.80,51.96,11.49,6.62,-11.17,-0.77,0.40,28.42,-9.97,-18.75,-14.08,-27.57,-21.03,0.64,3.67,-7.01,3.84,0.32,1.36,-8.98
ROPA_qq,,,,,34.54,-28.75,-30.10,-27.25,-99.82,-18100.00,,,39.39,80.36,743.88,67.74,2.02,-9.64,-38.77,-7.66,-9.00,-70.88,-193.56,-299.06,127.09,77.28,13.87,-0.56,-207.96,-85.66,-24.57,106.05,-327.57,313.20,33.50,-163.09,88.72,-547.32,35.17,-159.15,-23.89,56.20,100.76,23640.00,58.13,-91.10
ROPA_sq,,,,,11.04,-4.60,5.87,-29.33,2.15,-44.56,,,50.30,49.41,10.67,20.95,16.83,13.90,39.64,-28.55,-1.11,-3.75,-17.76,-3.22,30.33,-9.31,46.69,-12.36,-4.38,-13.27,22.20,-2.10,-3.24,10.93,-14.33,-11.64,2.32,-6.48,-6.59,12.60,5.40,-16.11,4.31,8.78,6.49,-24.67
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,9772.10,-63.33,8.87,,,,-159.59,-116.18,24.63,-286.19,-293.69,-289.82,89.68,110.17,129.33,167.11,493.94,-11.63,-23.25,-29.86,-87.93,-162.32,-428.60,-942.75,1028.54,364.77,144.71,102.44,-400.63,-284.38,-93.31,-184.57,108.90,126.55,-757.89,-690.82,-454.24,-239.93,-733.94,272.23,33.76,79.20,104.53,-81.88,62.69
ZNPO_sy,,267.89,-32.35,46.27,,,,-51.01,-31.83,-52.61,-60.86,-32.85,15.93,72.73,80.04,137.20,38.58,37.66,45.20,17.19,38.70,-2.89,-38.39,-60.05,-14.83,-30.33,32.56,103.63,6.95,9.48,26.06,-24.31,-11.87,46.71,-29.31,-7.91,1.96,-36.13,-48.28,27.80,6.43,41.59,158.25,-1.31,10.10,13.20
ZNPO_qq,,,,,39.54,-251.27,27.97,60.80,62.11,-604.72,-269.04,60.04,62.49,81.35,463.79,15.26,-14.17,9.47,-18.40,0.11,-21.57,-81.16,-521.30,-427.85,-101.15,125.23,-1.16,-10.86,-89.04,-3213.47,39.38,103.24,-238.44,427.77,80.80,-180.19,-66.41,-46.82,28.58,-377.93,134.37,-156.47,77.58,204.17,37.38,-216.27
ZNPO_sq,,,,,-52.33,36.78,8.06,-30.47,-33.67,-4.92,-10.76,19.30,14.52,41.67,-6.98,57.18,-33.09,40.73,-1.89,26.87,-20.82,-1.47,-37.75,-17.74,68.82,-19.40,18.44,26.36,-11.34,-17.49,36.38,-24.13,3.24,37.35,-34.29,-1.16,14.30,-13.96,-46.79,144.23,-4.81,14.46,-2.95,-6.67,6.20,17.69
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,-18.02,,,,-808.37,-11650.61,127.48,-9.11,124.69,100.90,-65.91,-45.72,-57.39,-39.07,-30.43,20.93,131.04,96.25,142.10,43.16,7.01,-6.83,-18.53,70.26,19.53,90.35,3.40,-34.92,-11.49,-42.21,-24.84,21.09,2.92,-7.00,67.89,-10.07,-44.07,10.09,-42.44,-34.55,261.51,-2.44,119.94
ZFI_sy,,,,37.26,,,,5.11,-18.71,5.36,0.98,27.88,27.90,-14.34,2.61,-40.80,-30.34,43.88,1.77,-11.30,28.46,-24.42,-24.68,23.65,-60.92,-29.43,7.45,22.34,123.63,23.37,2.31,-16.53,-42.86,-4.87,-8.36,-2.02,109.76,34.28,-14.16,3.15,-35.66,-15.61,19.20,20.95,71.33,17.07
ZFI_qq,,,,,37.08,26.48,12.63,-462.74,-2135.23,102.49,-55.00,-1.45,-18.49,-5.68,-28.35,-22.64,16.56,7.68,24.55,47.79,-0.99,32.84,-26.35,10.47,-13.79,16.16,53.91,-22.45,37.29,-36.90,-3.13,5.48,-10.36,-17.94,56.07,-10.35,-19.00,48.15,-16.41,-44.24,59.43,-22.54,-4.96,208.01,-56.98,74.64
ZFI_sq,,,,,24.82,-0.97,8.99,-21.99,-3.46,28.35,4.46,-1.21,-3.44,-14.04,25.14,-43.01,13.62,77.56,-11.49,-50.33,64.56,4.46,-11.79,-18.45,-47.99,88.61,34.30,-7.15,-4.92,4.06,11.38,-24.25,-34.91,73.23,7.30,-19.01,39.35,10.89,-31.41,-2.68,-13.08,45.44,-3.11,-1.25,23.13,-0.62
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-53.47,-15.44,-58.21,,,,48.43,97.07,163.06,,111.17,57.87,28.72,,-47.22,-63.19,-52.38,-40.90,-34.75,-9.42,-0.72,73.24,148.33,223.23,-13.11,-42.73,-60.66,-65.65,62.92,61.15,-8.25,-39.42,-51.82,-65.20,4.28,124.52,70.25,152.70,70.31,59.58,17.07,-28.81,-43.04,-64.87,-44.47
DTAR_sy,,0.57,-20.11,-9.21,,,,0.23,18.72,6.12,,-11.34,-17.06,-2.76,,13.88,19.91,9.65,-29.54,-13.55,-4.81,-16.23,14.84,10.77,17.16,13.97,8.03,-9.64,1.30,11.14,22.69,17.13,12.43,15.49,2.44,6.66,7.60,2.89,-1.21,1.77,-5.13,-2.10,-13.15,-27.64,-25.74,-2.89
DTAR_qq,,,,,-11.07,-19.44,13.97,81.80,18.07,7.53,,,-11.73,-12.33,-16.21,-18.61,-38.44,13.43,4.00,-10.15,-14.54,24.33,81.47,28.79,11.24,-66.58,19.61,-11.53,-2.86,58.50,18.31,-49.63,-35.86,26.05,-14.53,50.93,38.09,-4.42,26.86,1.72,29.39,-29.88,-22.86,-18.61,-20.21,10.84
DTAR_sq,,,,,-32.36,15.38,-6.28,37.04,-19.89,3.14,,,-25.05,20.91,16.08,8.26,-21.08,10.57,-25.41,32.82,-13.10,-2.70,2.26,28.11,-8.09,-5.35,-3.07,7.16,3.03,3.85,7.00,2.31,-1.10,6.67,-5.08,6.52,-0.24,2.01,-8.87,9.73,-6.99,5.26,-19.15,-8.57,-4.56,37.66
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,102.42,-25.91,-70.05,,,,64.71,137.97,239.14,,236.15,108.61,48.61,,-65.54,-76.31,-65.07,-51.32,-42.48,-11.16,-0.87,113.01,270.90,449.57,-15.77,-53.51,-73.81,-79.37,86.61,90.56,-9.83,-44.10,-59.70,-73.49,5.17,162.99,90.60,213.67,99.07,95.42,23.23,-36.19,-51.58,-74.74,-52.11
CG_sy,,13.52,-22.03,-17.50,,,,5.44,32.08,9.56,,-18.00,-10.90,-1.99,,32.77,17.06,17.24,-38.94,-22.17,-2.11,-21.29,24.19,11.50,13.79,14.98,10.92,-7.57,9.61,18.48,35.25,21.60,11.74,22.39,2.72,8.84,9.34,-0.33,-3.18,1.27,-3.99,0.54,-20.39,-41.25,-43.01,-32.50
CG_qq,,,,,-13.04,-22.07,16.12,109.32,25.63,11.06,,,-22.03,-20.88,-24.67,-25.84,-46.40,16.65,4.99,-12.38,-17.22,30.17,125.59,52.57,22.66,-80.05,24.51,-14.05,-3.37,80.46,27.14,-59.33,-40.09,30.09,-16.36,61.35,49.81,-5.72,37.64,2.40,47.05,-40.55,-28.73,-22.29,-23.28,12.71
CG_sq,,,,,-43.49,27.31,-8.93,60.93,-29.22,5.61,,,-23.08,16.17,20.75,23.06,-32.18,16.34,-37.12,56.86,-14.70,-6.45,-0.79,40.84,-12.95,-5.47,-4.29,17.36,3.23,2.18,9.26,5.52,-5.14,11.91,-8.30,11.81,-4.71,2.01,-10.92,16.95,-9.66,6.83,-29.47,-13.69,-12.38,26.54
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,,,-41.67,,,,390.48,3433.33,272.97,,-30.10,-37.74,-65.22,,-67.36,-33.33,-58.33,72.22,25.53,29.55,20.00,35.48,-50.85,407.02,306.25,2538.10,379.31,-65.74,101.54,-60.47,287.05,422.22,22.65,6.39,-32.16,-27.85,-21.37,-11.16,-9.86,2.41,-88.92,165.94,225.23,173.56,2676.19
LDER_sy,,,,-16.40,,,,-0.48,-13.03,-17.79,,-39.28,22.06,72.74,,72.53,48.81,49.11,-22.64,12.43,21.45,-6.75,144.95,-5.09,105.55,23.97,15.79,-28.98,-31.04,-4.35,21.01,36.81,-13.34,56.70,24.37,17.64,56.63,-23.21,-2.82,44.98,-15.17,-19.98,-39.94,-55.51,-6.53,0.06
LDER_qq,,,,,-92.86,2366.67,51.35,83.93,-48.54,160.38,,,-54.17,45.45,-81.25,161.11,-6.38,-9.09,-22.50,90.32,-3.39,-15.79,-12.50,-30.95,896.55,-32.53,468.21,-87.45,-28.78,296.97,11.45,22.83,-3.90,-6.77,-3.32,-21.67,2.19,1.61,9.23,-20.53,16.11,-89.01,2521.43,-2.82,-2.34,11.58
LDER_sq,,,,,-51.03,,-60.78,418.21,-57.20,-5.48,,,-13.96,33.77,-26.82,104.85,-25.79,34.04,-62.04,197.74,-19.84,2.92,-0.28,15.36,73.61,-37.93,-6.86,-29.24,68.58,-13.90,17.82,-20.00,6.79,55.67,-6.49,-24.33,42.18,-23.67,18.34,12.89,-16.82,-28.00,-11.18,-16.36,74.75,-22.92
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,,-6.17,,,,-42.26,-97.26,-81.05,,17.37,-7.76,-4.09,,-9.95,-33.70,335.22,51.43,84.16,150.02,34.94,15.36,205.98,-83.90,-87.39,-98.01,-85.85,184.97,-16.48,362.87,-83.50,-88.56,-61.47,-56.82,22.16,13.15,18.72,-3.29,-5.66,-5.76,635.46,-65.98,-71.38,-44.41,-94.02
PZAT_sy,,,,9.09,,,,-28.00,-1.40,-20.75,,6.93,-31.80,-34.85,,-22.09,3.61,45.44,38.91,11.92,-20.84,-27.85,-63.62,10.57,-17.77,-9.56,7.21,-11.18,17.71,8.67,0.45,1.08,4.36,-2.92,-7.01,-51.64,-20.52,-30.94,-8.12,-19.40,-17.32,10.70,-22.82,23.31,-29.56,-28.38
PZAT_qq,,,,,3363.59,-94.96,-17.61,-59.85,64.43,-65.16,,,29.22,-63.77,276.19,-48.88,-4.85,137.84,30.89,-37.83,29.18,28.36,11.90,64.91,-93.20,0.53,-82.38,1075.00,36.90,-70.53,-2.35,-58.12,-5.08,-0.73,9.43,18.48,-12.09,4.15,-10.85,15.57,-12.18,712.85,-95.88,-2.75,70.55,-12.60
PZAT_sq,,,,,23.62,2.03,54.03,-62.94,69.31,-18.00,,,7.98,-21.67,83.33,-49.75,43.60,9.95,75.10,-59.52,1.57,0.20,-11.70,23.04,-24.46,10.20,4.67,1.93,0.11,1.75,-3.26,2.57,3.37,-5.35,-7.33,-46.66,69.89,-17.77,23.29,-53.20,74.27,10.10,-14.04,-25.24,-0.45,11.95
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,,,15.94,,,,-45.76,-52.90,-30.46,,-37.41,-25.13,1.56,,108.15,81.80,56.23,3.34,-21.45,-32.48,-50.93,-56.04,-53.11,-12.39,-4.03,11.87,26.40,-28.43,-18.09,-22.32,28.27,42.21,27.93,23.22,-28.87,-34.06,-29.36,-29.74,-5.43,-12.77,18.35,41.25,22.68,40.46,6.47
PELDR_sy,,,,-10.51,,,,-1.92,-17.17,-15.38,,-2.34,-4.28,-6.64,,7.53,12.88,9.69,64.10,2.56,-9.35,-6.88,-62.09,-16.76,-3.98,-5.88,-2.53,7.29,5.22,-1.79,-4.26,1.15,-0.60,-0.49,-2.84,-10.25,-11.78,1.61,1.09,-1.26,-0.58,-16.10,-5.53,-3.43,8.29,11.59
PELDR_qq,,,,,8.73,-37.58,-15.78,-5.10,-5.59,-7.84,,,12.93,25.01,44.16,2.27,-1.37,7.43,-4.64,-22.27,-15.21,-21.94,-14.56,-17.08,58.42,-14.49,-0.41,-6.31,-10.30,-2.14,-5.54,54.71,-0.55,-11.97,-9.02,-10.69,-7.81,-5.70,-9.51,20.22,-14.97,27.94,8.00,4.41,-2.64,-3.02
PELDR_sq,,,,,14.99,1.56,17.98,-28.82,-2.89,3.75,,,-4.82,1.19,63.51,-31.72,-0.09,-1.67,144.62,-57.33,-11.69,1.00,-0.41,-6.29,1.87,-1.00,3.13,3.15,-0.10,-7.59,0.53,8.99,-1.83,-7.49,-1.83,0.68,-3.51,6.55,-2.34,-1.66,-2.84,-10.09,9.97,0.52,8.95,-7.35
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,,,39.08,,,,-8.38,-16.30,-20.89,,-37.58,-24.64,-14.92,,51.69,55.09,35.59,21.56,13.60,2.09,0.26,-18.56,-33.26,-39.85,4.65,36.24,51.83,63.52,-11.03,-20.51,5.78,12.74,20.59,31.66,-2.46,-15.75,-11.56,-19.85,-14.75,-18.26,-8.05,18.87,26.05,47.87,28.89
TSF_sy,,,,6.97,,,,1.63,-3.82,-4.87,,1.62,2.95,-1.13,,-3.03,-5.69,-0.14,-3.22,-0.61,2.61,2.46,2.65,-1.53,-10.08,-3.95,-5.93,-0.83,3.20,-4.77,-5.05,-1.25,-3.36,-1.65,2.38,4.84,10.40,10.19,6.52,-1.02,-2.88,-1.45,5.28,7.43,9.62,-2.70
TSF_qq,,,,,1.86,4.16,-1.55,-12.28,-6.96,-1.55,,,12.34,11.15,10.37,10.06,14.86,-2.83,-1.05,2.86,3.22,-4.57,-19.62,-15.71,-6.96,66.03,4.63,-6.06,0.20,-9.66,-6.52,25.01,6.79,-3.38,2.07,-7.39,-7.76,1.42,-7.50,-1.49,-11.55,14.08,19.59,4.47,3.76,-0.56
TSF_sq,,,,,12.37,-0.58,5.07,-13.42,6.35,-1.67,,,7.74,-5.56,4.63,-8.92,4.79,,1.40,-6.46,8.18,-0.15,1.59,-10.27,-1.22,6.66,-0.50,-5.40,2.79,-1.58,-0.79,-1.62,0.59,0.16,3.28,0.74,5.93,-0.03,-0.15,-6.39,3.94,1.45,6.66,-4.47,6.05,-9.96
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-44.50,-13.92,-56.72,,,,86.77,150.34,200.95,,122.55,58.51,9.60,,-57.32,-66.28,-55.43,-36.97,-20.91,25.04,91.13,186.42,286.70,139.05,-6.32,-21.50,-50.71,1.79,95.73,133.58,-34.56,-64.91,-57.94,-69.54,108.84,305.74,260.23,355.17,24.81,29.41,-47.18,-63.44,-36.87,-58.72,-7.48
ZKO_sy,,-8.02,10.35,-17.29,,,,5.81,2.31,-0.48,,-1.53,-5.58,3.94,,1.09,12.38,2.30,-6.89,-8.47,-4.79,-7.52,25.77,10.84,6.01,25.60,26.35,-3.62,15.24,6.90,7.82,16.84,11.89,-0.48,13.18,2.37,8.76,12.22,1.28,1.76,-0.10,-3.54,-7.10,-0.77,-7.77,9.08
ZKO_qq,,,,,-12.73,-1.36,25.81,72.45,16.98,18.58,,,-16.68,-18.01,-25.29,-16.37,-34.17,8.36,5.66,4.95,4.06,65.64,58.34,41.69,-35.67,-35.09,32.68,-11.03,32.85,24.82,58.33,-75.07,-28.77,49.62,14.67,70.89,38.39,32.83,44.89,-53.14,43.49,-45.78,0.28,-19.08,-6.18,21.52
ZKO_sq,,,,,-15.68,5.20,-37.72,91.52,-18.47,2.34,,,-21.83,12.65,-23.30,49.66,-13.09,2.54,-30.19,47.12,-9.60,-0.40,-5.05,29.66,-13.54,18.00,-4.48,-1.09,3.37,9.47,-3.66,7.18,-1.01,-2.64,9.57,-3.05,5.17,0.45,-1.11,-2.60,3.24,-3.00,-4.76,4.04,-4.04,14.71
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,277.26,-8.63,-46.91,,,,-0.31,16.71,90.46,,29.30,19.15,22.03,,-2.77,-38.57,-29.98,-34.96,-37.95,-18.52,-10.51,23.40,70.20,111.04,-7.24,-19.09,-34.15,-25.47,57.30,73.87,-19.22,-52.10,-46.65,-58.42,51.01,171.31,157.01,221.35,18.45,12.77,-35.70,-52.26,-28.62,-45.49,-10.99
OSF_sy,,13.37,-10.41,-15.08,,,,8.28,4.24,0.78,,-7.39,0.81,-3.05,,-1.36,-5.51,-6.30,-15.16,-3.45,-7.12,-0.38,-19.25,-1.98,11.30,-0.40,-0.35,1.24,-2.20,5.86,6.17,1.28,3.06,-1.42,-3.21,3.47,0.20,6.20,-0.16,-6.47,-3.07,-5.86,0.48,11.20,2.55,-5.35
OSF_qq,,,,,-4.74,-38.86,5.56,62.13,11.54,-0.22,,,2.78,2.20,8.55,-14.72,-35.06,16.48,0.84,-18.64,-14.74,27.94,39.04,12.21,5.72,-43.77,21.29,-8.67,19.65,18.68,34.07,-57.57,-29.05,32.17,4.50,54.10,27.48,25.20,30.66,-43.20,21.36,-28.61,-2.98,-15.07,-7.33,16.57
OSF_sq,,,,,-7.55,6.78,-4.99,15.44,-10.99,3.24,,,-3.11,-0.71,38.09,-25.75,-7.18,-1.54,25.03,-15.50,-10.71,5.59,1.35,2.57,1.39,-5.51,1.40,4.21,-2.05,2.28,1.70,-0.60,-0.33,-2.17,-0.15,6.26,-3.48,3.69,-6.13,-0.45,0.03,0.71,0.20,10.17,-7.75,-7.04
NetDebt,664000000,1302000000,1588000000,-11864000000,-9105000000,-4739000000,955000000,6673000000,11245000000,12767000000,,17409000000,16698000000,17493000000,13447000000,233000000,-3887000000,-1617000000,-1221000000,-4222000000,-4222000000,4118000000,9632000000,16283000000,46404000000,8542000000,12009000000,6215000000,11448000000,18426000000,20543000000,6706000000,-6132000000,-923000000,4937000000,8265000000,14467000000,14906000000,25906000000,8775000000,37883000000,14252000000,9547000000,4208000000,3954000000,3875000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-94.46,-7.31,-477.37,,,,139.92,240.97,360.36,,-488.06,-1106.44,82.30,,100.18,99.34,-101.27,-108.33,-2765.52,-67.24,1172.12,-9425.69,-457.44,1531.59,-15.67,111.28,122.19,-203.49,-1576.21,-663.41,-21.50,94.81,99.55,104.89,3005.66,5231.69,17694.85,4676.34,66.88,-186.27,-84.59,-94.47,-98.57,101.42,-55.95
NetDebtEBITDA_sy,,-43.47,9.57,-19.83,,,,81.69,348.22,-13.79,,-26.73,-120.68,58.82,,32.51,557.25,-6.98,-99.97,-47.16,2.30,-18.00,155042.86,-10.08,-0.69,19.00,-17.87,29.48,-9.44,-7.67,75.79,-24.45,3.26,-19.66,-11.69,-52.78,5.47,6.22,-9.54,83.88,-39.13,-26.65,-43.68,-7.91,-39.07,-8.59
NetDebtEBITDA_qq,,,,,45.27,42.06,121.00,499.41,93.28,7.01,,,-401.26,119.38,-84.50,-98.78,-1894.83,62.44,-1.53,-289.42,-12.61,340.78,-1002.12,77.21,389.21,-85.82,20.62,-55.16,-1449.11,-102.30,53.96,106.25,-189.14,82.59,604.29,3867.32,47.29,-40.29,36.90,38.61,-176.15,110.66,-50.84,-64.25,-24.05,230.01
NetDebtEBITDA_sq,,,,,-73.74,281.26,-90.05,1724.04,-35.21,-26.67,,,-118.29,663.15,15.64,11.27,-36.90,14.57,-99.96,181714.29,22.17,-8.17,-23.94,5.37,34.93,10.04,-47.51,66.13,-5.63,12.18,-0.05,-28.60,28.99,-12.73,9.87,-61.82,188.13,-12.11,-6.43,-22.40,-4.61,5.91,-28.16,26.90,-36.89,58.89
DebtFin,-357000000,-239000000,-756000000,-12491000000,-14644000000,-3500000000,-1222000000,857000000,3157000000,2802000000,,5908000000,6282000000,3648000000,-2298000000,-10333000000,-11991000000,-13804000000,-14383000000,-13691000000,-13878000000,-6445000000,-3837000000,4218000000,15916000000,-5470000000,-2960000000,-5450000000,656000000,7260000000,2268000000,-9484000000,-15849000000,-13140000000,-4686000000,-1506000000,4586000000,8668000000,17902000000,-1507000000,25670000000,-1303000000,-12938000000,-13335000000,-9004000000,-7615000000
