,2004/Q4,2005/Q4,2006/Q4,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OPM_sy,,59.44,65.85,,,31.93,,22.32,33.95,2.71,21.51,13.43,-1.98,-1.71,-9.39,-24.79,-6.07,-8.20,8.74,-17.13,-21.89,-30.50,-34.52,-17.77,-35.67,-46.48,-58.60,-50.00,-40.59,26.10,64.53,41.85,3.33,-2.93,4.95,17.62,114.25,60.38,49.66,29.64,-14.68,-18.59,-26.43,-20.85,-28.53,-43.64,-53.52,-93.33
OPM_qq,,,,,-25.66,-6.10,-0.29,3.62,-4.05,-17.92,-18.19,23.43,2.64,22.00,27.86,-42.65,0.29,67.65,-15.99,19.31,17.21,-17.30,-11.78,-7.97,-15.44,11.52,22.95,14.25,-2.34,-3.74,9.27,-3.29,3.34,7.53,-6.51,3.91,17.78,6.86,10.05,16.57,-8.68,-11.61,-7.05,-11.66,-7.55,-16.32,6.38,-4.96
OPM_sq,,,,,-5.51,28.43,-15.61,19.43,3.48,-1.53,-0.16,11.49,-10.58,-1.25,-7.97,-7.46,11.67,-3.48,9.02,-29.47,5.25,-14.12,2.72,-11.43,-17.66,-28.55,-20.55,6.98,-2.17,51.67,3.66,-7.77,-28.74,42.47,12.08,3.37,29.80,6.65,4.59,-10.46,-14.57,1.76,-5.49,-3.67,-22.86,-19.75,-22.05,-86.18
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,,72.66,302.26,,,44.43,,-13.97,10.71,-18.15,-33.56,-27.39,-24.48,12.37,71.61,-16.07,-19.11,16.60,-23.97,57.67,87.09,-11.62,11.19,-11.92,-35.81,-13.48,-18.85,-4.79,3.14,-12.25,3.64,-8.36,7.87,27.06,0.38,7.75,14.49,9.71,36.33,56.47,28.74,12.97,-6.32,-28.75,-20.41,-32.65,-15.41,-11.52
ROS_sy,,83.06,66.14,,,40.08,,47.23,11.05,0.87,-30.22,-29.98,-19.55,-16.92,-4.25,-15.55,-20.39,-18.06,5.25,-7.08,-12.67,-6.92,-40.79,-17.53,-44.46,-77.85,-101.30,-82.62,-57.02,160.27,6866.67,274.47,89.54,12.11,-5.42,13.07,55.17,34.98,61.72,60.05,18.44,-12.35,-24.64,-40.97,-24.58,-39.29,-23.93,-44.68
ROS_qq,,,,,-24.31,5.77,1.17,6.24,-2.61,-21.80,-17.89,16.11,1.30,16.35,25.40,-43.21,-2.38,67.72,-18.23,17.76,15.84,-20.77,2.88,-6.71,-15.58,6.80,-3.51,9.45,-8.54,-9.14,13.96,-3.23,7.65,7.02,-9.97,3.88,14.39,2.55,11.88,19.22,-5.88,-10.02,-7.22,-9.33,5.15,-23.85,16.53,-5.17
ROS_sq,,,,,27.25,-0.10,7.86,7.37,-4.02,-9.25,-25.38,7.73,10.29,-6.29,-14.00,-4.98,3.97,-3.54,10.45,-16.11,-2.29,2.81,-29.74,16.85,-34.20,-58.99,-104.11,1666.67,62.77,148.37,6.84,-13.30,-17.61,46.90,-9.86,3.65,13.07,27.78,8.00,2.58,-16.33,-5.44,-7.14,-19.66,6.91,-23.88,16.34,-41.57
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,64.29,290.94,,,27.43,,-28.61,-8.28,-18.33,-31.74,-19.07,-13.32,27.16,95.27,-5.36,-9.05,25.56,-19.14,63.75,65.54,-20.41,-7.48,-30.02,-22.46,5.19,24.85,57.26,37.89,22.52,17.08,-2.22,1.17,7.23,-6.29,0.42,21.08,24.04,43.21,48.32,11.82,-3.48,-17.20,-23.48,-23.59,-11.44,0.09,-0.19
RS_sy,,16.16,65.49,,,13.57,,2.35,10.92,30.01,40.27,71.67,42.91,8.28,-10.18,-34.47,-20.52,-15.43,-23.01,-33.70,-43.33,-42.70,-45.57,-25.98,-19.88,-67.73,-24.12,-14.72,-19.66,143.05,-4.91,19.03,28.27,27.31,98.91,26.39,37.04,25.07,14.34,-12.06,13.11,-30.01,-28.08,-16.39,-53.17,-10.93,-29.24,-65.20
RS_qq,,,,,-25.15,-6.65,-0.80,3.01,-3.84,-16.88,-17.10,22.13,2.99,21.95,27.31,-40.81,-1.02,68.36,-18.01,19.86,0.06,-19.06,-4.70,-9.34,10.87,9.80,13.12,14.19,-2.78,-2.44,8.10,-4.63,0.58,3.41,-5.53,2.20,21.27,5.93,9.08,5.85,-8.57,-8.56,-6.44,-2.17,-8.70,5.98,5.74,-2.44
RS_sq,,,,,-2.35,10.59,-4.64,-0.62,5.83,29.63,2.89,21.62,-11.89,-1.79,-14.66,-11.26,6.85,4.51,-22.31,-23.59,-8.66,5.66,-26.19,3.92,-1.13,-57.44,73.54,16.80,-6.86,28.74,-32.10,46.20,0.37,27.78,6.09,-7.10,8.82,16.62,-3.01,-28.55,39.97,-27.84,-0.33,-16.94,-21.60,37.24,-20.82,-59.15
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,71.88,304.36,,,38.22,,-16.78,7.91,-15.22,-31.30,-24.79,-24.11,13.12,72.87,-15.92,-17.06,13.70,-27.44,51.95,81.47,-9.37,20.51,-6.14,-32.34,-13.17,-23.39,-8.81,-1.26,-11.83,6.95,-6.51,9.76,24.59,-1.81,5.87,12.90,10.97,37.46,57.58,29.05,13.06,-5.99,-27.58,-26.01,-31.46,-17.20,-17.29
GPM_sy,,115.05,111.74,,,34.75,,17.08,-0.77,7.12,-10.66,-6.69,-8.96,-12.85,-6.33,-23.53,-11.54,-18.90,0.48,-5.54,-12.09,-14.21,-39.48,-21.53,-39.19,-66.99,-92.06,-59.48,-71.63,85.24,808.00,64.89,188.61,7.17,21.59,11.83,28.07,48.70,43.12,39.23,,-19.00,-22.78,-19.61,-6.51,-48.15,-51.80,-92.10
GPM_qq,,,,,-23.99,1.25,1.24,6.81,-1.44,-20.45,-17.96,16.93,-0.56,18.58,25.37,-43.13,-1.90,62.56,-19.99,19.09,17.16,-18.81,6.39,-7.24,-15.54,4.19,-6.14,10.42,-8.56,-6.96,13.84,-3.47,7.36,5.61,-10.28,4.08,14.49,3.81,11.13,19.31,-6.24,-9.05,-7.59,-8.10,-4.21,-15.75,11.64,-8.20
GPM_sq,,,,,16.01,-3.07,-2.06,6.30,-1.67,4.64,-18.32,11.03,-4.07,0.17,-12.20,-9.36,10.97,-8.16,8.78,-14.79,3.27,-10.37,-23.26,10.48,-19.97,-51.35,-81.55,464.00,-43.97,217.72,-9.56,2.42,-1.94,17.98,2.60,-5.80,12.31,36.99,-1.25,-8.35,-19.34,10.96,-5.86,-4.59,-6.19,-38.46,-12.50,-84.35
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,53.35,117.82,,,23.61,,-26.37,-7.68,-13.30,-24.70,-16.96,-13.32,17.42,74.60,-3.75,-4.18,27.47,-15.18,54.73,50.75,-21.60,-10.15,-27.28,-20.18,5.21,22.54,44.78,31.35,20.58,15.53,-0.42,1.29,7.40,-4.38,1.69,23.10,24.94,42.22,47.48,10.70,-4.50,-16.65,-23.60,-22.64,-7.85,1.67,3.37
RBS_sy,,-1.27,13.62,,,-0.81,,-4.91,-13.50,19.89,31.78,15.75,14.10,-3.73,-2.25,0.69,-5.83,-7.75,-15.54,-40.23,-40.84,-27.98,-26.10,3.58,-8.51,-27.78,-20.42,-28.48,0.46,42.75,40.07,58.45,44.01,0.87,-1.89,-8.60,-9.69,0.80,12.77,1.43,13.19,4.43,-7.91,0.35,-9.69,-6.09,7.19,-15.44
RBS_qq,,,,,-22.19,-7.51,-2.43,4.86,-2.44,-13.13,-15.26,15.63,1.84,17.68,26.00,-36.25,1.37,56.55,-16.16,16.29,-1.23,-18.58,-3.93,-5.87,8.41,7.32,11.90,11.20,-1.64,-1.48,7.21,-4.15,0.05,4.47,-4.55,1.93,21.10,6.04,8.65,5.70,-9.10,-8.53,-5.17,-3.10,-7.97,8.97,4.63,-1.49
RBS_sq,,,,,10.32,-15.95,-13.87,19.07,0.36,16.49,-5.33,4.58,-1.08,-1.71,-3.87,7.73,-7.48,-3.71,-12.00,-23.76,-8.43,17.22,-9.70,6.85,-19.11,-7.47,-0.49,-3.97,13.62,31.49,-2.37,8.63,3.26,-7.90,-5.03,1.20,2.02,2.80,6.24,-8.97,13.85,-5.15,-6.30,-0.81,2.46,-1.37,6.94,-21.75
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,12.27,349.17,,,-66.11,,-67.99,6.03,-20.24,-30.47,-7.12,9.62,31.75,52.36,-44.30,-54.43,-37.67,-47.37,32.61,71.84,12.94,-0.33,-37.16,-57.59,-46.09,-20.85,18.91,47.16,25.25,16.60,4.94,18.92,14.17,-13.35,-23.87,-26.14,-22.73,-2.67,24.71,24.40,30.32,20.04,0.37,-2.65,-14.24,-6.68,-13.35
ROPA_sy,,46.98,9.68,,,36.48,,16.12,26.65,-7.61,-9.78,-0.99,15.91,-3.22,-4.06,-29.04,-28.05,-32.65,-19.21,-12.61,-7.93,-2.28,-34.59,-6.66,-57.59,-60.21,-56.04,-55.14,-46.45,39.85,62.99,-15.66,-42.71,25.00,61.17,136.86,322.22,12.73,12.50,-5.67,-14.25,-12.41,-13.33,-22.76,-37.85,-33.14,-55.94,-95.03
ROPA_qq,,,,,-72.64,9.98,9.27,-2.65,-9.37,-17.27,-4.75,30.05,6.96,-0.57,10.15,-52.45,-12.50,36.02,-7.00,19.80,13.39,-10.60,-17.92,-24.47,-23.48,13.64,20.50,13.49,-5.30,-3.28,12.18,2.14,7.32,-7.14,-14.86,-10.27,4.12,-2.86,7.24,14.98,3.85,1.77,-1.22,-3.87,0.73,-10.34,7.49,-10.73
ROPA_sq,,,,,22.81,2.34,-4.64,-3.12,33.95,-25.35,-6.88,6.32,56.82,-37.67,-7.68,-21.36,58.99,-41.65,10.74,-14.94,67.51,-38.07,-25.88,21.39,-23.89,-41.90,-18.09,23.88,-9.16,51.72,-4.55,-35.90,-38.29,231.02,23.08,-5.80,10.01,-11.62,22.83,-21.01,,-9.72,21.53,-29.60,-19.54,-2.88,-19.92,-92.06
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,-306.48,466.91,,,-148.55,,-89.41,-73.79,512.42,179.21,-79.45,112.43,-89.53,-28.90,-40.12,-13.98,2204.89,-378.11,-639.23,-1216.25,-88.96,146.10,127.59,112.56,181.81,-4.60,12.68,-38.10,-87.14,-22.81,-59.90,1.35,23.80,53.66,489.68,70.97,83.55,-54.52,-82.14,-9.21,-9.37,99.60,73.58,-5.08,-29.02,6.16,34.82
ZNPO_sy,,-150.41,510.62,,,-95.82,,1324.61,215.19,1624.05,15.16,-11.10,-32.18,-20.65,-24.29,-0.36,110.92,48.45,-62.76,-27.87,-187.47,58.84,157.41,-16.02,207.91,-75.08,-13.77,14.14,-61.65,25.64,-3.11,-27.85,-53.07,-29.04,20.62,38.27,201.03,124.05,30.67,58.82,-86.31,-78.83,26.12,-29.76,494.01,366.53,-41.64,5.62
ZNPO_qq,,,,,-106.78,67.47,-11.62,530.40,-211.20,177.20,-78.56,11.66,-32.74,-34.97,45.59,-5.97,-3.37,1642.30,-117.57,-82.32,-100.04,117.23,-26.63,9.10,-8.96,286.70,-75.16,28.86,-49.98,-19.64,49.05,-33.06,26.41,-1.84,85.00,156.89,-63.35,5.38,-54.16,0.88,86.32,5.20,0.94,-12.27,1.88,-21.33,50.98,11.40
ZNPO_sq,,,,,-1083.59,106.04,1770.00,28.24,-20.47,-9.60,24.91,-1.01,-39.33,5.78,19.18,30.29,28.41,-25.55,-70.11,152.35,-255.73,235.21,-51.55,-17.67,100.11,-68.77,67.60,8.98,-32.77,2.31,29.25,-18.85,-56.27,54.73,119.69,-6.98,-4.79,15.16,28.14,13.05,-91.79,78.05,663.45,-37.04,-30.59,39.84,-4.50,13.96
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,-311.94,552.46,,,-73.74,,-82.44,-20245.82,5109.31,317.97,353.78,110.90,-91.33,-30.09,-45.36,-18.77,44.56,-32.72,-0.33,4.73,4.03,43.50,-0.40,-12.15,-16.56,-20.32,-16.84,-12.12,6.90,-0.28,14.77,19.06,-11.80,-6.55,-30.23,-1.75,7.88,9.56,47.69,-25.95,-23.22,-55.76,36.62,66.46,21.89,127.04,-31.72
ZFI_sy,,497.14,-0.74,,,-33.11,,-25.47,-14.29,5.00,7.29,12.34,4.71,7.60,-21.50,78.36,129.77,49.06,-30.55,-39.13,-33.48,8.23,124.38,28.24,26.58,-9.20,-2.27,15.42,-45.19,-74.43,-45.54,-61.46,-65.12,10.94,57.87,23.40,24.80,5.65,-43.13,-79.93,-50.95,-40.90,-100.82,26.78,437.01,607.10,3296.05,88.88
ZFI_qq,,,,,-97.62,182.11,158.27,1.40,-2826.84,172.95,-79.28,10.09,-34.49,-41.96,67.03,-13.96,-2.61,3.28,-22.26,27.47,2.34,2.59,7.23,-11.53,-9.73,-2.57,2.39,-7.66,-4.61,18.53,-4.48,6.28,-1.05,-12.19,1.20,-20.66,39.35,-3.58,2.76,6.96,-30.13,-0.03,-40.79,230.32,-14.87,-26.80,10.29,-0.67
ZFI_sq,,,,,-24.19,-13.71,71.46,-33.55,-12.82,5.72,75.20,-30.42,-18.75,8.64,27.82,58.09,4.67,-29.52,-40.44,38.55,14.37,14.67,23.47,-20.81,12.89,-17.75,32.90,-6.47,-46.39,-61.62,183.01,-33.81,-51.49,22.08,302.73,-48.26,-50.94,3.34,116.79,-81.74,19.91,24.51,-103.02,2915.79,407.90,63.94,-86.37,66.41
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-4.09,-20.28,,,-70.10,,-62.36,-18.62,68.81,58.03,9.66,2.54,-16.56,-4.27,99.51,137.98,62.54,58.80,-3.03,-6.43,-5.63,16.34,35.60,24.51,36.03,26.31,5.60,0.89,0.35,-0.65,-3.00,-2.39,1.58,7.09,21.95,17.21,16.73,10.93,1.20,1.38,0.90,-0.95,-2.64,-0.58,-3.91,-0.94,0.55
DTAR_sy,,2.40,-6.74,,,-4.09,,-5.74,13.34,-5.49,-16.73,-6.29,-13.33,-2.91,0.15,4.19,21.69,-3.07,-1.93,-4.03,-3.69,0.02,12.82,10.45,24.51,1.71,-14.66,-8.02,6.77,-3.77,5.85,14.25,5.12,-4.15,0.69,-8.12,-0.96,7.99,-4.81,1.42,-10.24,1.16,4.84,3.59,6.74,2.34,14.01,5.87
DTAR_qq,,,,,-50.40,-21.85,-17.20,17.30,7.23,62.10,-22.49,-18.60,0.27,31.90,-11.07,69.64,19.60,-9.92,-13.12,3.59,15.41,-9.15,7.11,20.74,5.97,-0.74,-0.55,0.94,1.25,-1.27,-1.54,-1.45,1.89,2.74,3.80,12.23,-2.08,2.32,-1.35,2.38,-1.91,1.84,-3.16,0.64,0.17,-1.57,-0.17,2.16
DTAR_sq,,,,,-37.42,75.93,-2.47,-12.22,-24.75,46.71,-14.07,-1.22,-30.40,64.36,-11.37,2.77,-18.71,30.91,-10.32,0.58,-18.43,35.95,1.16,-1.54,-8.05,11.06,-15.12,6.11,6.74,0.09,-6.63,14.53,-1.79,-8.74,-1.91,4.51,5.87,-0.50,-13.53,11.34,-6.30,12.13,-10.39,10.02,-3.45,7.52,-0.17,2.16
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-15.10,-48.43,,,-84.86,,-74.88,-22.27,98.43,75.91,11.26,2.52,-22.31,-5.88,157.70,247.17,103.79,89.87,-4.73,-10.96,-8.98,27.31,69.27,50.49,73.59,53.47,11.49,1.87,0.74,-1.30,-6.00,-4.85,3.30,15.42,55.82,42.40,42.67,27.34,3.13,3.44,2.32,-2.33,-6.58,-1.44,-9.54,-2.32,1.40
CG_sy,,-20.00,32.15,,,-12.92,,2.76,20.96,-9.76,-28.54,-17.27,-20.58,-7.02,-5.43,5.80,38.11,-5.86,1.84,4.70,-6.40,3.54,25.37,-2.26,36.83,-16.73,-39.66,-18.34,-1.79,-7.56,24.71,5.14,0.45,-2.65,-13.44,-3.60,-2.07,-6.31,-8.12,-0.64,-5.23,-16.10,-8.97,6.77,25.42,32.40,14.30,4.68
CG_qq,,,,,-64.82,-26.47,-20.07,21.48,8.86,87.72,-29.14,-23.17,0.31,42.26,-14.16,110.38,35.13,-16.49,-20.02,5.56,26.30,-14.63,11.86,40.36,12.29,-1.53,-1.11,1.97,2.59,-2.62,-3.11,-2.89,3.85,5.72,8.26,31.09,-5.09,5.92,-3.38,6.18,-4.81,4.78,-7.77,1.56,0.42,-3.83,-0.40,5.42
CG_sq,,,,,-54.41,194.61,-6.11,-18.51,-46.34,119.80,-25.66,-5.65,-48.49,157.33,-24.38,5.56,-32.76,75.39,-18.19,8.52,-39.89,94.01,-0.93,-15.39,-15.85,18.06,-28.20,14.50,1.19,11.13,-3.14,-3.47,-3.32,7.69,-13.88,7.51,-1.78,3.03,-15.54,16.25,-6.32,-8.79,-8.36,36.36,10.05,-3.72,-20.89,24.88
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,698.43,-29.18,,,-87.87,,45.16,258.25,44.27,28.12,-28.25,-24.03,213.23,99.27,181.40,381.69,593.24,427.42,124.91,5.83,7.16,-0.35,48.82,61.60,77.08,78.85,41.45,6.19,-2.99,-3.11,-8.73,-3.11,-3.98,4.43,28.54,35.31,56.18,43.92,33.39,13.93,-0.94,-9.01,-21.32,-6.28,-7.31,-4.43,5.68
LDER_sy,,-46.71,29.46,,,-0.48,,51.33,85.96,16.26,34.02,3.05,-0.68,43.09,16.73,52.06,184.12,1.08,42.62,33.34,-49.48,15.26,21.06,2.61,82.28,-19.84,-36.11,-36.73,-17.02,-10.35,12.23,16.70,-7.15,-8.52,-21.09,-21.15,-21.26,-1.99,23.02,6.33,1.00,-14.49,-5.91,-9.31,-0.79,-23.44,-40.83,-14.79
LDER_qq,,,,,-46.54,-57.61,144.27,162.19,31.94,-82.93,116.93,46.83,39.70,-29.61,38.01,107.34,139.14,1.31,5.00,-11.58,12.52,2.59,-2.36,32.04,22.19,12.41,-1.39,4.43,-8.27,2.69,-1.51,-1.63,-2.62,1.77,7.13,21.08,2.51,17.46,-1.28,12.22,-12.45,2.12,-9.32,-2.96,4.29,1.00,-6.51,7.31
LDER_sq,,,,,-37.74,161.31,-23.46,21.54,-23.50,63.36,-11.77,-6.55,-26.26,135.36,-28.03,21.74,37.77,-16.27,1.55,13.83,-47.80,91.03,6.66,-3.52,-7.28,-15.99,-14.98,-4.46,21.61,-9.24,6.43,-0.65,-3.24,-10.58,-8.20,-0.73,-3.37,11.30,15.23,-14.20,-8.22,-5.76,26.79,-17.30,0.40,-27.27,-2.01,19.09
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,-87.95,10.27,,,628.22,,1.77,17.58,136.39,70.47,79.75,65.40,-61.26,-36.85,-43.47,-65.10,-81.03,-76.77,-53.86,-13.06,-0.92,15.70,-9.84,-11.79,-20.93,-28.87,-22.23,-2.08,6.19,5.37,10.08,4.82,8.36,-0.04,-9.59,-10.08,-19.48,-13.82,-16.91,-11.08,1.12,5.93,24.38,4.68,3.24,3.67,-11.26
PZAT_sy,,-19.55,0.03,,,37.14,,28.67,-4.01,3.70,-10.35,-17.81,21.71,-33.53,-39.05,-37.15,-60.60,-12.87,-8.14,0.28,6.31,27.17,16.45,14.75,-3.44,-6.85,-3.50,1.44,2.81,0.61,-5.08,-13.66,-13.35,-9.94,-7.47,-3.89,-0.26,14.68,20.76,4.29,-8.00,-14.43,-21.07,-8.23,6.44,26.87,25.73,32.29
PZAT_qq,,,,,-27.95,240.00,-32.15,-38.77,-16.75,583.55,-51.07,-35.44,-23.39,60.09,-20.24,-42.21,-52.70,-12.99,-2.31,14.77,-10.87,-0.85,14.08,-10.56,-12.80,-11.12,2.63,-2.21,9.79,-3.62,1.83,2.17,4.54,-0.37,-6.06,-7.60,3.98,-10.79,0.55,-10.91,11.28,1.45,5.33,4.60,-6.34,0.05,5.77,-10.47
PZAT_sq,,,,,58.07,-37.53,28.33,1.55,17.92,-32.51,10.94,-6.90,74.61,-63.14,1.74,-4.01,9.46,-18.50,7.26,4.80,16.04,-2.50,-1.78,3.26,-2.35,-5.95,1.75,8.55,-1.03,-7.96,-4.01,-1.26,-0.67,-4.33,-1.38,2.56,3.08,9.99,3.85,-11.42,-9.07,2.31,-4.21,2.99,5.46,21.94,-5.07,8.36
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-56.20,-15.38,,,113.85,,-4.09,-69.05,-59.55,-46.60,-25.54,-24.41,-17.36,-18.12,-27.95,-23.50,-0.53,6.96,14.71,10.81,-10.93,-12.81,-14.27,-12.00,-2.67,-0.79,4.05,-1.13,-3.97,-4.12,-3.69,-2.77,-5.13,-2.13,-2.41,-4.54,-2.24,-3.63,3.41,4.07,1.06,2.20,-7.31,-1.83,0.80,-3.79,7.57
PELDR_sy,,19.93,17.43,,,-4.08,,18.59,-29.08,19.04,2.96,-1.07,10.28,3.45,-6.04,-7.69,0.25,-10.49,2.92,-10.35,-0.78,-15.32,-8.98,-2.90,-33.23,-4.28,-0.56,1.12,17.52,9.72,-0.88,-3.53,1.01,9.67,-1.84,12.50,3.82,-3.13,-1.49,-15.59,-10.48,-7.42,-0.70,4.91,-4.40,-3.69,-9.54,-5.20
PELDR_qq,,,,,193.54,-35.86,-29.49,-27.76,-5.27,-16.17,-6.92,0.74,-3.84,-8.35,-7.77,-11.36,2.10,19.16,-0.83,-4.93,-1.37,-4.21,-2.92,-6.53,1.24,5.94,-1.04,-1.97,-3.80,2.90,-1.19,-1.53,-2.88,0.40,1.92,-1.82,-5.00,2.82,0.48,5.36,-4.39,-0.15,1.61,-4.44,1.27,2.53,-3.03,6.84
PELDR_sq,,,,,64.00,-39.71,11.89,7.19,-1.92,1.20,-3.22,2.99,9.32,-5.06,-12.10,1.18,18.72,-15.23,1.08,-11.87,31.40,-27.65,8.64,-5.98,-9.64,3.71,12.85,-4.39,5.02,-3.18,1.95,-6.94,9.95,5.13,-8.75,6.66,1.46,-1.90,-7.21,-8.61,7.61,1.45,-0.47,-3.44,-1.94,2.20,-6.51,1.19
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,27.75,48.61,,,80.47,,53.56,12.84,-14.42,-9.38,-3.58,-2.38,11.67,5.70,-14.62,-11.16,6.18,10.64,20.19,6.85,5.86,-8.73,-9.08,-1.97,-3.21,1.80,8.92,1.56,-1.68,-0.70,-0.83,1.23,-3.35,-5.46,-12.29,-5.60,1.15,3.87,14.01,4.70,-1.88,-3.42,-8.16,-2.44,2.11,-0.87,1.98
TSF_sy,,3.72,8.13,,,16.48,,8.85,-2.39,13.77,24.54,13.55,9.54,9.50,6.96,4.40,-8.55,-1.14,-6.13,-2.86,13.46,-12.90,-0.49,-1.82,-20.24,1.37,3.52,-1.21,2.74,10.92,1.13,-4.53,-5.99,-3.30,-5.41,6.56,3.56,11.91,9.65,4.77,4.59,-13.60,-5.91,-5.45,-7.95,-1.93,-6.34,-11.45
TSF_qq,,,,,37.38,4.42,5.56,1.41,0.95,-20.81,11.77,7.91,2.21,-9.41,5.79,-12.83,6.36,8.26,10.23,-5.31,-5.45,7.27,-4.96,-5.68,1.95,5.90,-0.03,0.92,-4.94,2.53,0.96,0.79,-2.96,-2.12,-1.25,-6.49,4.44,4.88,1.41,2.64,-4.09,-1.71,-0.18,-2.39,1.88,2.87,-3.09,0.41
TSF_sq,,,,,37.56,-26.69,1.90,5.92,23.35,-14.55,11.55,-3.43,19.01,-14.59,8.96,-5.75,4.25,-7.66,3.46,-2.46,21.77,-29.12,18.20,-3.77,-1.07,-9.92,20.71,-8.17,2.88,-2.74,10.06,-13.31,1.31,0.04,7.66,-2.34,-1.54,8.10,5.48,-6.68,-1.72,-10.70,14.87,-6.23,-4.31,-4.85,9.70,-11.35
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,8.05,-5.29,,,-73.08,,-50.64,43.25,167.18,157.73,55.73,52.41,34.44,80.11,185.84,284.47,68.51,59.87,12.68,-24.47,75.03,40.48,74.54,91.42,38.48,61.62,37.39,19.66,13.99,13.31,21.66,29.30,12.83,-15.43,-34.41,10.67,53.66,105.78,79.64,5.93,-18.89,-28.54,-1.16,-8.70,11.08,8.25,-8.65
ZKO_sy,,-4.42,-9.17,,,-12.92,,-13.29,27.52,6.53,5.94,11.50,-8.06,-7.45,-2.93,-1.63,31.46,6.80,9.29,6.38,-18.30,-0.29,6.48,6.77,67.75,11.48,-4.85,-4.52,-6.66,-10.60,0.50,2.34,-0.33,6.38,8.67,6.29,7.99,4.24,-0.80,-1.48,-5.60,-2.31,0.32,-0.50,-0.78,2.35,2.25,6.73
ZKO_qq,,,,,-60.87,-14.11,-2.30,50.32,13.56,60.20,-5.75,-9.17,11.14,41.30,26.27,44.15,49.49,-38.07,19.79,1.60,0.20,43.53,-3.86,26.24,9.89,3.83,12.21,7.31,-4.29,-1.09,11.53,15.23,1.72,-13.69,-16.40,-10.64,71.63,19.83,11.97,-21.99,1.20,-8.25,-1.35,7.90,-6.52,11.63,-3.86,-8.95
ZKO_sq,,,,,-46.16,77.03,-5.63,-3.58,-20.83,47.88,-6.16,1.48,-34.72,48.86,-1.57,2.84,-12.76,20.94,0.72,0.10,-33.00,47.61,7.55,0.38,5.27,-1.91,-8.20,0.72,2.92,-6.05,3.19,2.56,0.24,0.27,5.41,0.32,1.85,-3.22,0.32,-0.37,-2.41,0.16,3.03,-1.19,-2.69,3.33,2.93,3.14
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,-48.83,-15.16,,,-29.47,,-49.77,-54.96,2.67,34.58,17.64,17.08,6.39,39.78,89.39,123.13,32.34,33.47,9.60,-15.60,52.73,22.73,31.82,42.05,8.13,27.15,24.37,15.07,11.15,11.88,21.89,27.72,9.24,-18.59,-43.10,-8.29,21.67,65.68,59.91,3.27,-17.97,-24.95,2.82,-6.95,16.09,8.59,-3.85
OSF_sy,,-2.45,9.12,,,0.64,,11.66,5.30,9.63,-1.87,-8.41,-25.10,-3.92,7.66,-2.20,14.92,0.04,-0.71,0.79,-5.90,1.44,-1.73,-7.32,-1.25,-7.40,-4.64,2.06,-0.25,3.82,1.54,-0.99,0.76,3.39,3.07,8.68,1.77,-6.14,-4.22,-7.23,-2.29,-0.98,2.66,1.90,3.02,3.48,1.23,-1.34
