,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,-11.54,-4.76,21.09,,,,-4.49,-27.55,-27.86,-25.55,-35.71,-22.06,-25.67,-26.54,16.67,7.82,-0.30,-14.95,-85.71,-134.00,-209.34,-240.29,-1870.18,-526.47,-47.66,-36.03,124.48,143.43,167.35,198.66,124.70,44.86,59.83,4.09,-19.28,-26.68,-40.73,-44.49,-0.67,16.79,25.15,36.03,-9.21,-2.83,18.93,40.84,45.79,52.91,29.08
OPM_sy,50.56,-27.59,40.00,,,,-40.33,-33.20,-56.13,-53.29,11.76,-4.60,18.82,5.07,66.48,-23.08,-21.15,-17.69,-3.94,102.13,208.18,229.32,-43.07,-1.32,-49.53,-46.59,3.14,-44.18,-29.24,-12.78,-12.68,24.79,31.68,12.74,15.54,10.17,21.58,17.14,18.71,10.45,12.38,-4.34,0.99,-3.00,-13.04,-1.34,1.63,14.80,40.50
OPM_qq,,,,17.95,-5.48,-5.48,-9.37,-10.53,-5.88,-2.46,-21.74,8.48,-10.24,-3.60,24.30,0.25,-17.00,-17.77,-79.12,-338.60,-166.91,-5.51,-163.45,15.56,37.09,2.80,147.41,49.80,-2.43,42.38,7.98,-3.42,7.65,-7.28,-16.26,-12.28,-12.98,-13.16,49.83,3.15,-6.75,-5.61,,10.40,14.13,11.79,3.51,15.79,-3.67
OPM_sq,,,,-5.79,10.85,-10.38,-36.25,5.47,-27.20,-4.57,52.54,-9.97,-9.33,-15.61,141.69,-58.40,-7.07,-11.91,182.08,-12.47,41.69,-5.87,-51.24,51.72,-27.54,-0.37,-5.83,-17.90,-8.14,22.82,-5.73,17.34,-3.07,5.15,-3.39,11.89,6.97,1.30,-2.09,4.11,8.83,-13.77,,,-2.44,-2.17,6.47,12.96,19.41
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,38.19,-10.05,5.59,,,,30.95,-4.49,-11.88,-14.14,-51.72,-55.13,-55.73,-55.22,45.61,84.76,60.91,37.82,-70.40,-114.69,-199.37,-242.48,-1087.38,-1463.16,-86.35,-44.33,116.22,128.73,144.46,171.66,150.30,58.59,72.41,5.36,-14.77,-20.44,-39.78,-42.86,0.85,9.60,21.03,33.47,-16.90,-0.28,25.00,43.81,65.42,53.54,26.10
ROS_sy,60.76,-15.66,21.90,,,,-6.30,3.58,-17.74,-41.13,-60.87,-60.06,-61.80,-50.66,206.88,117.85,120.00,90.60,24.74,22.41,69.25,123.59,-64.82,-30.91,-58.29,-79.84,16.81,-33.19,-1.89,156.25,3.83,-18.55,-40.54,-25.00,9.65,47.64,124.68,49.59,19.04,43.09,28.18,-14.54,15.73,1.98,-7.55,25.28,-11.73,13.00,11.46
ROS_qq,,,,29.63,3.06,-0.59,-1.39,-5.45,-4.91,-3.15,-44.55,-12.13,-6.19,-2.03,80.31,11.49,-18.30,-16.09,-61.28,-155.34,-452.63,-20.32,-168.34,12.39,34.12,6.81,130.16,55.15,1.95,50.19,5.36,-1.69,10.84,-8.22,-14.77,-8.24,-16.10,-12.92,50.42,-0.28,-7.34,-3.96,-6.35,19.66,16.15,10.49,7.73,11.07,-4.61
ROS_sq,,,,-3.26,17.48,-5.18,-13.06,6.95,-6.71,-32.13,-42.22,9.17,-10.76,-12.35,259.40,-22.50,-9.88,-24.06,135.21,-23.95,24.61,0.32,-62.99,49.36,-24.79,-51.52,114.45,-14.57,10.45,26.64,-13.11,-32.98,-19.37,59.74,27.03,-9.76,22.70,6.36,1.09,8.47,9.91,-29.09,36.88,-4.41,-0.36,-3.90,-3.55,22.37,-1.72
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-54.63,97.14,9.32,,,,-12.88,-35.78,-37.50,-32.91,-36.52,-18.41,-17.57,-17.07,36.99,21.95,9.84,-14.05,-84.50,-132.50,-199.40,-239.16,-1779.03,-594.62,-94.59,-71.31,114.89,130.01,145.83,172.09,225.16,87.82,80.81,5.09,-16.47,-31.83,-49.72,-48.42,-9.03,18.16,50.37,60.00,-5.74,-1.46,12.56,31.38,54.29,59.41,35.23
RS_sy,54.44,-35.79,37.63,,,,-46.00,-45.67,-66.55,-54.73,34.80,-0.72,85.10,25.10,47.16,-5.84,-20.46,-10.75,6.78,128.84,277.70,237.05,-12.57,9.89,-30.61,-27.75,-34.40,-50.12,-45.55,-32.94,-21.41,14.96,25.24,19.16,35.53,16.13,18.23,12.94,15.05,16.11,12.42,4.42,2.78,-4.63,-13.50,-16.30,0.66,7.69,3.17
RS_qq,,,,18.56,-5.43,-7.09,-16.36,-12.61,-7.96,-0.27,-20.87,12.33,-7.01,0.33,30.72,,-16.25,-21.49,-76.43,-309.68,-156.15,-9.91,-184.43,13.26,28.24,3.24,124.72,74.84,9.59,52.19,11.50,0.99,5.50,-11.55,-11.37,-17.58,-22.19,-9.26,56.33,7.05,-0.98,-3.45,-7.91,11.91,13.12,12.69,8.16,15.62,-4.04
RS_sq,,,,-13.84,-6.77,-7.09,-27.64,-13.32,-42.61,25.76,115.46,-36.16,7.01,-15.01,153.45,,-9.61,-4.63,203.24,-12.46,49.19,-14.90,-21.34,10.04,-5.80,-11.39,-28.58,-16.34,2.84,9.13,-16.30,22.37,12.04,3.84,-4.81,4.85,14.07,-0.81,-3.03,5.82,10.45,-7.87,-4.55,-1.81,0.17,-10.85,14.79,5.06,-4.04
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,13.63,-11.38,8.72,,,,28.90,-4.80,-11.98,-14.01,-51.39,-51.48,-55.90,-55.06,45.79,70.25,62.55,38.33,-71.59,-113.68,-180.25,-215.36,-1009.76,-1400.00,-112.93,-65.54,117.34,131.38,146.22,174.29,162.89,63.40,77.56,7.86,-14.31,-19.40,-39.17,-41.93,0.69,8.44,20.47,32.54,-16.59,0.46,24.88,43.48,65.12,53.30,27.02
GPM_sy,40.42,-25.41,32.52,,,,-12.98,-13.34,-32.63,-71.90,-84.61,-55.65,-46.32,-23.06,707.45,135.49,60.55,86.74,15.54,19.90,33.76,51.42,-66.18,-37.78,-42.33,-55.72,38.58,-41.41,-19.81,73.31,-4.83,-26.48,-28.50,-34.47,6.57,86.53,110.63,80.60,33.47,46.39,38.19,-8.78,3.15,-10.63,-16.51,13.48,-1.83,42.89,14.51
GPM_qq,,,,27.43,3.64,-0.80,-1.61,-5.89,-4.17,-3.09,-44.38,-6.06,-12.90,-1.23,80.42,9.70,-16.84,-15.95,-62.95,-152.85,-387.69,-20.82,-192.17,12.87,30.77,6.07,130.60,57.73,1.96,50.96,8.28,-1.96,10.80,-8.30,-13.98,-7.78,-16.38,-12.46,49.15,-0.68,-7.09,-3.69,-6.14,19.62,15.49,10.65,8.02,11.06,-4.31
GPM_sq,,,,10.40,21.48,8.19,-40.02,9.94,-5.57,-54.88,-67.14,216.77,14.31,-35.33,244.83,-7.62,-22.06,-24.79,113.35,-4.13,-13.06,-14.86,-52.35,76.38,-19.42,-34.63,49.15,-25.43,10.29,41.28,-18.09,-42.39,7.25,29.47,33.21,0.84,21.11,11.01,-1.55,10.60,14.33,-26.72,11.33,-4.17,6.79,-0.40,-3.69,39.48,-14.41
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-13.47,22.45,-0.77,,,,12.35,-3.02,-2.16,-3.54,-4.72,4.52,-4.60,-4.00,-1.15,-3.07,0.10,-5.83,-16.20,-27.59,-36.65,-33.71,-58.39,-47.71,-26.86,-26.37,120.22,108.87,78.03,89.87,12.10,9.41,9.06,,-1.07,-6.60,-8.80,-7.41,3.54,9.20,10.19,10.37,-5.96,-7.07,-5.22,-1.87,8.04,13.87,12.69
RBS_sy,-11.67,6.66,28.73,,,,-1.69,-21.88,-16.87,-10.51,-7.15,4.09,0.07,-1.71,20.68,-5.04,-4.48,-4.95,-10.21,14.49,22.68,40.67,-4.24,0.84,-19.33,-18.43,-6.70,-7.13,11.56,-7.84,-5.80,-5.25,-3.59,,12.85,10.59,6.71,9.26,-0.18,-3.62,-1.29,-13.77,-5.33,-8.86,-13.91,-4.51,-4.37,8.03,16.58
RBS_qq,,,,9.16,2.59,1.29,-0.95,-5.77,3.50,-0.14,-2.16,3.37,-5.53,0.49,0.73,1.36,-2.45,-5.46,-10.35,-12.42,-14.65,-1.09,-43.72,10.04,19.39,-0.42,68.34,4.37,1.76,6.20,-0.62,1.86,1.44,-2.62,-1.68,-3.83,-0.95,-1.14,9.95,1.43,-0.05,-0.98,-6.32,0.23,1.93,2.53,3.14,5.65,0.87
RBS_sq,,,,8.19,-4.78,-4.96,0.41,-14.03,1.32,2.32,4.19,-3.63,-2.59,0.49,27.93,-24.17,-2.02,,20.85,-3.31,4.98,14.66,-17.74,1.83,-16.01,15.94,-5.91,1.36,0.89,-4.23,-3.83,1.95,2.66,2.49,5.20,-0.09,-0.94,4.95,-3.89,-3.53,1.45,-8.32,5.52,-7.13,-4.17,1.68,5.67,4.92,3.41
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,-22.58,-0.94,18.43,,,,-40.43,-27.04,-23.11,-24.21,-24.77,0.47,-11.29,-10.22,23.95,-1.73,-15.21,-32.03,-87.76,-129.87,-200.00,-227.23,-1515.79,-406.95,-21.44,-29.22,130.11,152.95,181.86,212.74,108.33,32.87,51.37,0.42,-18.37,-23.24,-38.73,-42.62,5.08,25.98,30.02,42.65,-11.40,-4.19,34.63,53.09,75.83,70.55,22.58
ROPA_sy,-22.58,-13.01,27.38,,,,-39.11,-24.16,-62.46,-52.51,18.20,4.65,73.27,55.63,-1.38,-9.87,-7.28,2.94,-1.27,18.73,80.00,-20.33,-13.24,-12.82,-43.15,11.45,-12.38,-22.54,-8.04,-32.55,-4.80,36.60,23.93,17.25,23.06,-4.12,12.18,21.28,21.24,17.60,2.36,-1.68,4.38,8.19,15.56,16.93,-14.69,-3.50,-6.76
ROPA_qq,,,,-22.27,2.07,-6.88,-19.37,-4.80,7.57,-8.21,-19.97,27.15,-5.02,-7.11,10.50,0.81,-18.05,-25.54,-80.10,-346.05,-174.33,5.26,-121.40,11.90,34.28,-0.80,151.59,54.94,1.59,38.82,-4.66,-1.19,15.74,-7.90,-22.50,-7.08,-7.62,-13.74,41.91,11.40,-4.65,-5.37,-11.86,20.47,33.98,7.61,1.23,16.85,-3.70
ROPA_sq,,,,-20.83,6.10,34.84,-46.24,-1.40,-47.48,70.57,33.80,-12.70,-13.04,53.21,-15.21,-20.21,-10.54,70.09,-18.68,-4.05,35.63,-24.71,-11.45,-3.58,-11.55,47.58,-30.38,-14.76,5.01,8.24,-1.74,22.32,-4.73,2.40,3.13,-4.70,11.46,10.71,3.10,-7.57,-2.98,6.35,9.45,-4.20,3.63,7.61,-20.15,8.36,0.13
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,104.14,-33.81,36.42,,,,42.48,-2.95,-68.00,-52.41,-11.27,97.46,83.58,45.48,-44.23,-74.63,-11.69,-55.39,-64.67,97.26,-583.65,182.24,910.85,242.64,196.50,25561.68,-76.20,-81.31,-90.34,-99.81,-16.68,5.94,62.84,-13.95,29.11,-33.85,-7.63,-0.16,12.52,100.76,10.41,49.26,101.04,-2.29,61.79,12.19,-37.03,-23.00,-45.48
ZNPO_sy,-5.69,32.43,42.13,,,,-21.97,4.42,-88.17,-87.73,45.85,-91.47,603.74,348.33,-40.12,864.09,67.56,65.46,88.41,52.43,49.67,19.98,-67.05,-47.29,-43.19,-63.07,-2.57,-27.34,-22.86,138.45,48.74,56.17,10.06,-32.52,-35.01,-1.10,-14.76,25.87,65.22,83.68,79.48,4.06,9.46,-19.98,-5.81,46.49,6.00,-1.27,-18.77
ZNPO_qq,,,,7.49,70.34,-19.61,-3.20,-26.78,-43.84,19.55,80.48,62.95,-47.79,-5.26,-30.80,-25.88,81.74,-52.14,-45.20,313.83,-545.60,127.93,96.27,40.27,25.49,7327.48,-99.82,10.16,-35.16,47.86,-21.10,40.07,-0.34,-21.87,18.38,-28.24,39.17,-15.55,33.42,28.03,-23.46,14.17,79.70,-37.77,26.73,-20.83,0.86,-23.91,-10.28
ZNPO_sq,,,,-44.37,-20.90,53.76,15.33,-25.56,-91.04,59.42,1271.21,-95.65,639.47,1.56,83.14,-29.90,28.52,0.29,108.54,-43.29,26.20,-19.61,-42.73,-9.27,36.01,-47.75,51.11,-32.34,44.40,61.52,-5.74,-28.96,1.76,-0.96,-9.21,8.10,-12.29,46.24,19.17,20.17,-14.30,-15.21,25.34,-12.15,0.87,31.88,-9.30,-18.18,-17.00
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,317.85,-9.70,27.61,,,,-76.23,864.37,633.25,138.93,-1343.56,-151.01,,,106.27,151.94,,,645.48,395.62,45.58,-28.49,-33.22,-26.58,-46.22,-66.32,-11.03,-79.46,-86.70,-19.32,-85.82,-3.83,142.86,-23.28,321.42,168.49,315.52,346.97,48.92,89.20,-9.13,151.88,-24.50,-29.68,5.59,-75.82,531.49,-38.28,-71.07
ZFI_sy,14.03,-1.31,-15.19,,,,28.57,80.37,34.63,18.30,-20.71,-48.20,,,2.13,19.01,,,8.75,17.28,-40.77,-3.92,1.46,13.41,26.27,-1.13,4.95,-4.96,3.06,-3.68,-26.83,-11.55,-14.57,-18.93,18.33,-15.72,3.34,20.69,-25.93,9.00,11.46,7.82,35.01,10.34,-10.36,-4.17,5.29,4.62,9.42
ZFI_qq,,,,-88.22,38.41,60.89,-9.43,378.16,5.23,-47.57,-571.40,80.39,,,,62.62,261.75,35.07,-6.18,8.11,6.26,-33.66,-12.38,18.86,-22.17,-58.45,131.48,-72.57,-49.58,151.98,-59.32,86.06,27.33,-20.40,123.47,18.54,97.06,-14.38,-25.55,50.60,-5.35,137.33,-77.68,40.27,42.13,-45.66,482.89,-86.29,-33.38
ZFI_sq,,,,-15.55,26.70,5.06,14.39,18.47,-5.43,-7.69,-23.33,-22.61,,,,-9.81,59.71,-21.13,-4.26,-2.75,-19.34,27.94,1.10,8.71,-10.20,0.17,7.32,-1.56,-2.61,-6.38,-18.47,18.99,-5.94,-11.15,19.00,-15.26,15.33,3.77,-26.97,24.71,17.94,0.38,-8.56,1.92,-4.18,7.30,0.48,1.27,0.21
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-0.58,-6.02,-5.82,,,,-35.62,10.31,8.84,12.27,-4.64,-28.35,-24.79,-31.48,-18.53,7.33,28.31,49.01,33.75,33.25,32.77,18.27,18.09,20.37,10.61,1.22,-4.61,-5.85,-7.43,-6.89,0.24,-2.34,0.11,0.15,-3.66,-2.03,-3.33,-1.34,-2.91,-8.22,-1.59,-3.41,6.38,8.19,-5.98,0.68,-10.94,-6.61,6.31
DTAR_sy,13.60,-6.38,7.65,,,,-10.67,-2.72,0.70,9.20,24.07,-1.33,6.23,-9.94,-18.69,-2.80,-5.20,-3.79,-5.89,4.08,-0.30,10.17,9.94,-0.07,9.29,-2.58,2.32,-4.43,-4.67,8.81,-1.61,7.47,-1.01,0.25,10.03,5.66,9.63,-0.48,-10.68,-14.13,-10.99,-4.46,1.09,1.83,0.07,-4.39,-6.04,-2.20,1.60
DTAR_qq,,,,-44.11,-13.57,12.11,18.88,-4.24,-14.72,15.64,0.98,-28.06,-10.48,5.36,20.06,-5.22,7.02,22.36,7.77,-5.58,6.64,9.00,7.60,-3.76,-2.00,-0.26,1.41,-5.01,-3.65,0.32,9.17,-7.45,-1.24,0.37,5.02,-5.89,-2.55,2.44,3.34,-11.03,4.49,0.55,13.81,-9.51,-9.19,7.66,0.67,-5.11,3.36
DTAR_sq,,,,-2.31,-10.07,-0.06,1.75,6.38,-6.91,8.37,15.60,-15.39,0.22,-8.12,4.36,1.15,-2.26,-6.76,2.08,11.87,-6.37,3.04,1.87,1.69,2.39,-8.16,7.00,-5.02,2.14,4.83,-3.24,3.75,-5.92,6.15,6.20,-0.38,-2.39,-3.63,-4.69,-4.23,1.18,3.44,0.85,-3.52,-0.57,-1.16,-0.89,0.41,3.30
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-2.41,-20.85,-17.63,,,,-62.63,17.56,13.65,20.73,-7.90,-40.27,-33.73,-43.66,-27.85,10.78,42.94,83.88,61.13,57.62,59.73,35.97,38.46,41.50,21.19,2.45,-9.31,-11.23,-13.81,-12.88,0.47,-4.38,0.19,0.31,-7.12,-3.76,-6.04,-2.49,-5.52,-14.20,-2.81,-6.11,12.86,15.03,-10.21,1.26,-19.87,-11.50,11.28
CG_sy,34.10,-6.26,-3.79,,,,-16.86,-7.48,2.17,28.58,58.99,-3.01,11.61,-12.79,-39.17,-4.09,-9.03,-17.04,-10.86,11.90,4.80,16.16,19.91,-0.65,18.03,-1.25,6.36,-8.82,-12.91,14.32,-4.70,11.02,4.22,0.23,18.16,-19.68,-7.93,-8.01,-20.99,1.11,-8.36,-14.01,-0.42,-4.02,3.39,4.89,-8.29,5.30,-13.80
CG_qq,,,,-70.52,-20.05,19.00,33.22,-7.24,-22.71,26.41,1.63,-39.84,-14.26,7.47,30.17,-7.64,10.63,38.25,14.06,-9.65,12.12,17.69,16.15,-7.67,-3.98,-0.51,2.81,-9.62,-6.77,0.57,18.56,-13.99,-2.32,0.70,9.78,-10.88,-4.63,4.50,6.38,-19.06,8.03,0.95,27.86,-17.50,-15.69,13.86,1.18,-8.89,6.02
CG_sq,,,,-2.98,-20.91,-0.10,8.46,7.97,-12.66,25.72,34.10,-34.13,0.51,-1.77,-6.46,3.85,-4.67,-10.42,0.52,30.37,-10.72,-0.71,3.76,8.01,6.06,-16.92,11.76,-7.41,1.30,9.06,-6.84,7.87,-4.91,4.88,9.83,-26.68,9.01,4.79,-5.68,-6.17,-1.19,-1.67,9.24,-9.57,6.44,-0.24,-4.49,3.84,-12.87
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,-22.99,26.41,-28.73,,,,-58.63,39.34,18.26,50.84,4.31,-30.94,-39.42,-55.07,-44.84,-19.34,112.17,119.17,234.29,286.91,57.99,54.25,45.48,27.21,17.58,17.97,-19.39,-23.32,17.06,15.11,19.25,25.38,-12.81,-10.28,-10.52,-10.31,-10.49,-10.38,-12.32,-11.77,-4.91,-5.99,-1.05,-4.12,-13.86,-7.94,-13.76,-14.82,4.31
LDER_sy,29.23,-26.49,60.91,,,,-43.48,-1.75,1.59,44.64,75.58,7.83,47.65,-14.00,-26.94,5.65,-23.07,-28.37,-25.67,32.85,3.84,54.25,74.37,5.61,20.47,-22.74,-2.50,-3.41,-2.05,22.34,3.49,19.89,21.35,28.90,7.05,-22.81,-8.08,-10.38,-30.45,-17.40,-28.63,-11.41,-4.58,12.57,10.70,-2.31,-1.03,0.40,15.26
LDER_qq,,,,-71.39,30.66,0.44,10.18,-3.63,10.88,28.12,-23.81,-36.20,-2.73,-4.99,-6.45,-6.70,155.86,-1.86,42.68,7.99,4.48,-4.18,34.57,-5.57,-3.43,-3.87,-8.04,-10.18,47.43,-5.47,-4.74,-5.56,2.52,-2.72,-4.99,-5.35,2.31,-2.60,-7.04,-4.75,10.27,-3.71,-2.15,-7.71,-0.94,2.91,-8.34,-8.84,21.31
LDER_sq,,,,-42.21,-0.73,9.12,-9.70,0.46,2.64,55.35,9.61,-38.31,40.55,-9.51,-6.88,-10.79,2.34,-15.75,-3.36,59.44,-20.01,25.15,9.24,-3.43,-8.75,-19.74,37.86,-4.34,-7.46,0.25,16.63,10.82,-6.34,6.48,-3.14,-20.09,11.54,3.81,-24.83,-5.10,-3.62,28.85,-19.04,11.96,-5.22,13.71,-17.97,13.58,8.80
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,17.79,-26.90,25.57,,,,6.74,0.05,16.67,-10.35,14.79,52.95,60.58,112.59,77.89,29.57,-37.42,-20.63,-46.81,-53.96,-2.91,-19.87,-21.69,-14.66,-14.06,-18.44,13.50,16.12,-22.26,-23.06,-25.62,-28.09,4.81,3.19,5.75,4.66,5.25,6.81,7.32,7.47,2.54,3.34,-3.56,-1.47,8.07,2.10,12.37,12.43,-7.05
PZAT_sy,-5.13,5.91,-17.98,,,,41.31,42.57,4.61,-20.95,-17.62,-6.26,10.43,56.88,10.16,-6.32,-28.16,-35.16,-15.35,-22.66,-19.94,-15.88,-18.14,-8.58,11.89,46.18,7.31,17.54,17.05,-9.90,-10.01,-20.61,-2.33,4.65,24.52,-3.28,-6.85,-11.13,4.46,19.66,22.22,6.71,-10.16,3.59,-4.01,18.20,17.24,3.92,-0.55
PZAT_qq,,,,20.52,-17.75,1.45,6.14,12.97,-4.09,-22.04,35.89,50.52,0.69,3.22,13.71,9.63,-51.36,30.91,-23.81,-5.09,2.55,8.05,-25.54,3.43,3.27,2.55,3.61,5.82,-30.86,1.49,0.17,2.31,0.77,-0.08,2.67,1.25,1.33,1.40,3.16,1.39,-3.32,2.20,-3.72,3.58,6.04,-3.46,5.96,3.63,-12.33
PZAT_sq,,,,2.83,16.44,-9.03,29.72,3.75,-14.56,-31.26,35.20,18.05,0.66,-2.35,-5.07,0.39,-22.81,-11.85,23.93,-8.28,-20.09,-7.38,20.60,2.42,-2.20,21.01,-11.46,12.18,-2.62,-6.85,-11.56,-1.04,19.81,-0.19,5.23,-23.13,15.39,-4.78,23.68,-11.95,17.86,-16.87,4.13,1.53,9.21,2.37,3.28,-10.00,4.51
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,0.44,17.25,0.26,,,,66.64,-32.04,-32.20,-16.52,-13.54,-8.18,7.76,4.64,5.73,4.05,-15.99,-35.77,-31.62,-29.97,-26.84,-10.01,-3.33,-2.25,1.70,6.66,2.79,5.13,16.83,19.71,19.69,18.19,4.64,4.20,1.84,2.77,2.37,0.69,2.34,1.86,1.12,1.24,4.37,4.73,3.15,3.95,-0.71,0.31,3.92
PELDR_sy,-9.34,13.83,-2.73,,,,4.05,-10.20,-13.35,2.57,-15.75,4.33,3.50,-7.39,18.13,1.99,1.66,-19.19,3.02,-3.89,-0.93,-2.98,-2.00,1.48,1.61,17.47,-11.62,-12.61,-9.10,-4.82,13.60,8.87,5.72,-1.50,2.09,0.86,7.09,12.82,0.28,5.18,2.09,-0.06,3.73,-9.13,-8.22,-15.31,-13.13,-4.46,-10.34
PELDR_qq,,,,128.13,-3.59,-15.17,-10.69,-6.97,-3.80,4.45,-7.51,-1.20,12.89,1.43,-6.55,-2.76,-8.86,-22.44,-0.52,-0.42,-4.78,-4.60,6.88,0.69,-0.93,0.05,3.00,2.98,10.10,2.51,2.98,1.69,-2.53,2.08,0.65,2.62,-2.91,0.41,2.29,2.14,-3.61,0.52,5.47,2.49,-5.06,1.30,0.74,3.54,-1.64
PELDR_sq,,,,18.45,0.61,3.76,-15.85,2.23,-2.92,22.82,-30.88,26.60,-3.69,9.90,-11.84,9.31,-4.01,-12.65,12.39,1.98,-1.06,-14.45,13.53,5.60,-0.93,-1.10,-14.58,4.41,3.05,3.56,1.95,0.06,0.07,-3.51,5.66,-1.14,6.25,1.65,-6.08,3.69,3.12,-0.48,-2.52,-9.16,4.14,-8.16,-0.01,-0.09,-2.27
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,-7.06,28.81,2.04,,,,42.10,-2.15,-1.82,-0.47,4.20,14.56,6.39,8.60,5.06,-5.06,0.11,-9.52,0.91,5.52,-7.48,-3.94,-4.87,-8.74,-4.28,3.57,-1.56,-1.79,13.08,11.72,5.23,8.98,-4.49,-3.56,0.23,-1.45,-0.52,-2.06,-1.01,3.36,-0.18,1.12,-6.01,-6.98,0.63,-2.72,7.01,1.56,-3.42
TSF_sy,16.63,4.06,0.66,,,,-6.23,7.31,-3.90,-7.56,-11.33,-6.78,3.19,-1.74,10.75,9.25,4.13,5.34,13.72,-2.15,6.14,-5.38,-8.91,-0.70,-14.70,12.09,-4.43,-7.41,-1.89,-13.04,2.54,-0.62,0.95,5.87,-0.05,9.77,8.08,2.73,2.92,-1.23,-6.90,-3.35,-3.40,-0.79,8.49,0.55,-0.01,5.03,-3.51
TSF_qq,,,,49.09,11.73,-5.73,-9.51,2.66,12.10,-4.43,-5.26,12.87,4.11,-2.44,-8.35,1.99,9.77,-11.83,2.23,6.64,-3.74,-8.46,1.24,2.30,0.96,-0.95,-3.78,2.07,16.25,-2.14,-9.37,5.70,1.88,-1.19,-5.81,3.92,2.85,-2.72,-4.80,8.51,-0.68,-1.45,-11.50,7.39,7.44,-4.73,-2.65,1.93,2.17
TSF_sq,,,,-10.58,9.38,3.60,-7.46,2.33,-2.04,-0.35,-11.23,7.58,8.44,-5.11,0.05,6.12,3.36,-4.01,8.01,-8.68,12.11,-14.43,3.97,-0.45,-3.70,12.45,-11.35,-3.55,2.04,-0.33,4.53,-6.52,3.65,4.53,-1.31,2.66,2.06,-0.64,-1.13,-1.48,-3.80,3.15,-1.18,1.18,5.20,-4.41,-1.72,6.28,-3.36
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-5.77,0.39,-4.50,,,,-41.87,35.66,41.64,27.67,9.21,-12.81,-25.44,-29.10,-18.96,-2.17,55.81,129.78,120.79,146.45,110.60,38.23,16.64,5.10,-4.46,-5.39,-12.26,-17.48,-14.14,-19.03,-17.65,-14.29,-14.92,-11.59,-5.79,-7.56,-7.75,-5.35,-6.72,-6.67,-3.36,-3.53,-4.41,-5.35,-9.12,-7.24,-4.35,-5.66,-2.97
ZKO_sy,8.51,5.11,-1.83,,,,-13.92,3.99,15.29,12.08,31.90,-8.54,-20.21,-8.60,-12.30,-2.51,9.61,38.35,-18.46,8.25,13.66,27.89,19.15,5.31,10.91,-40.72,11.67,15.40,2.91,35.94,-6.78,5.16,0.49,-1.14,3.71,-2.99,-7.15,-1.62,-9.29,-3.63,0.06,0.27,4.69,4.24,7.11,-1.62,2.91,-0.69,9.06
ZKO_qq,,,,-56.07,-7.65,18.70,20.72,2.52,-3.58,6.99,3.26,-18.15,-17.54,1.74,18.04,-1.20,31.33,50.04,13.42,10.28,12.22,-1.52,-4.30,-0.63,2.02,-2.48,-11.26,-6.54,6.15,-8.03,-9.75,-2.72,5.36,-4.42,-3.83,-4.54,5.15,-1.94,-5.23,-4.49,8.88,-2.11,-6.09,-5.43,4.54,-0.08,-3.17,-6.73,7.53
