,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
OPM_qq,,,,,12.07,-8.59,4.14,2.53,-3.87,0.18,6.34,-1.83,10.33,6.35,0.80,4.74,2.45,-0.18,2.21,-0.36,-6.92,-2.14,2.33,6.94,2.32,1.64,,-4.85,1.06,3.31,-0.40,4.10,2.97,2.10,4.72,2.58,4.58,3.37,4.30,1.66,2.52,0.57,-6.98,-0.27,-3.29,-0.04,3.43
OPM_sq,,,,,6.27,2.99,-11.21,-10.63,-16.77,-36.02,21.18,-52.44,85.43,35.54,8.83,7.87,28.96,-7.22,37.34,-5.81,-5.29,-23.58,-20.24,8.04,2.33,26.82,,34.21,-9.29,-8.87,-5.72,12.13,-8.77,-6.20,6.83,-1.63,-3.94,6.70,9.65,12.25,-1.54,-25.22,5.73,5.21,-6.56,-5.23,209.52
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,,122.08,41.33,31.93,,,,-0.36,-10.28,8.34,10.84,4.74,19.53,22.16,16.03,24.30,15.58,7.66,10.01,5.71,-3.44,-4.43,-5.22,0.95,10.12,12.54,9.71,-3.52,-5.70,-3.87,-3.38,7.18,10.40,9.31,14.25,12.03,13.02,14.57,14.37,13.96,13.09,9.55,-4.01,-6.32,-12.38,-12.42,0.76
ROS_sy,,335.36,47.17,-18.34,,,,-51.33,-49.16,-48.24,-61.85,-40.95,1.98,-27.31,88.20,91.92,28.96,74.95,40.60,59.41,49.56,-2.18,-59.50,-52.56,-41.95,-17.12,124.37,86.58,71.24,45.81,-13.52,-11.23,-28.44,-6.16,-7.44,-0.40,9.55,18.93,5.33,13.89,26.26,-40.94,-33.97,-7.49,-9.29,92.52,393.93
ROS_qq,,,,,7.41,-13.19,3.51,3.24,-3.28,4.83,5.90,-2.45,10.38,7.13,0.59,4.51,2.63,-0.22,2.79,0.43,-6.25,-1.24,1.95,6.96,2.26,0.92,-0.61,-5.94,-0.05,2.89,-0.11,4.34,2.94,1.87,4.40,2.32,3.85,3.27,4.22,1.95,3.06,0.04,-8.68,-0.51,-3.61,,5.06
ROS_sq,,,,,-18.63,5.03,8.23,-47.38,-15.01,6.93,-20.22,-18.57,46.79,-23.79,106.58,-16.96,-1.36,3.39,66.02,-5.85,-7.45,-32.38,-31.27,10.29,13.26,-3.47,86.08,-8.29,3.95,-17.81,10.37,-5.86,-16.21,7.78,8.86,1.31,-7.84,17.01,-3.59,9.54,2.18,-45.27,7.79,53.47,0.19,,176.54
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,92.85,293.25,239.30,,,,8.30,-6.87,0.94,2.85,-0.24,13.22,23.77,17.95,29.78,20.97,11.84,11.78,-2.75,-11.14,-12.98,-11.29,2.64,11.02,16.52,14.95,0.64,1.73,1.87,-0.66,6.94,7.74,7.55,14.24,13.16,15.16,16.39,15.47,15.14,12.62,9.48,-2.27,-4.30,-9.67,-10.19,-0.34
RS_sy,,31.26,35.63,-26.84,,,,-9.22,-33.38,-54.38,-38.24,-67.53,-22.76,61.73,47.36,234.51,67.71,34.34,14.23,-11.11,-0.80,-31.78,-31.86,-14.48,-14.13,44.84,76.87,87.24,54.79,-2.88,14.21,-1.05,0.27,38.67,21.00,4.45,-2.68,-13.58,-30.28,-0.96,22.55,-16.95,-15.77,-7.26,-16.15,17.66,254.59
RS_qq,,,,,12.36,-9.05,4.03,1.88,-3.39,-1.41,5.99,-1.18,9.65,7.77,1.01,8.73,2.20,-0.36,0.95,-5.40,-6.61,-2.43,2.90,9.46,1.01,2.41,1.51,-4.16,2.10,2.55,-1.00,3.17,2.86,2.37,5.15,2.20,4.68,3.46,4.32,1.90,2.39,0.58,-6.88,-0.21,-3.36,,3.33
RS_sq,,,,,13.57,3.06,-15.68,-8.02,-16.67,-29.43,14.17,-51.64,98.23,47.77,4.03,9.78,-0.62,18.37,-11.54,-14.58,10.91,-18.60,-11.65,7.21,11.37,37.29,7.89,13.50,-7.93,-13.86,26.88,-1.66,-6.70,19.13,10.70,-15.11,-13.07,5.79,-10.69,20.58,7.57,-28.31,-9.42,32.76,-2.74,,172.98
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,119.86,26.36,90.35,,,,10.58,-2.89,6.10,6.48,1.70,15.39,22.93,16.67,24.33,15.77,7.93,10.15,4.88,-4.10,-5.12,-5.29,1.32,10.38,12.86,9.73,-3.24,-5.32,-3.55,-3.41,6.71,9.84,8.73,13.90,11.84,12.77,14.45,14.25,13.50,12.73,9.05,-4.34,-6.33,-12.91,-13.14,-0.72
GPM_sy,,145.23,45.78,-13.96,,,,-49.91,-55.70,-58.59,-68.11,-55.32,-0.30,27.74,83.49,134.55,53.41,25.54,44.79,69.42,24.76,4.75,-61.17,-47.17,-37.52,-24.50,164.93,120.70,87.34,69.47,-8.28,-11.92,-18.81,-7.09,-13.47,-9.69,0.82,7.56,25.58,28.84,32.36,-27.89,-36.31,-17.86,-13.75,42.81,347.06
GPM_qq,,,,,10.58,-8.04,5.48,3.09,-2.89,0.47,5.86,-1.54,10.19,7.02,0.47,4.93,2.60,-0.22,2.54,-0.09,-6.19,-1.27,2.35,6.89,2.19,0.95,-0.49,-5.75,,2.83,-0.34,4.12,2.94,1.78,4.40,2.24,3.80,3.31,4.22,1.57,3.09,-0.06,-8.58,-0.55,-4.15,-0.32,4.49
GPM_sq,,,,,-10.60,3.80,6.69,-49.41,-20.94,-2.96,-17.84,-29.13,76.44,24.33,18.02,-9.40,15.40,1.74,36.12,6.01,-15.02,-14.57,-49.55,44.24,0.50,3.23,77.04,20.16,,-6.62,-4.18,15.40,-21.36,6.85,-10.76,20.44,-12.22,14.00,4.19,23.57,-9.81,-37.90,-7.97,59.36,-5.30,2.83,188.08
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,933.05,-8.71,29.02,,,,19.57,4.91,5.23,-5.41,-6.76,-2.12,0.36,-0.18,7.31,5.89,4.18,7.70,-0.55,-5.85,-4.07,-3.55,-6.01,-4.25,-3.20,-5.48,4.15,9.04,7.13,7.53,7.47,8.75,10.22,12.08,8.90,7.76,7.76,8.89,8.78,7.94,7.52,1.65,3.15,-0.91,-2.95,0.12
RBS_sy,,16.18,15.40,-17.01,,,,5.23,-0.17,-3.32,1.08,0.36,18.03,12.36,17.33,15.14,6.47,2.62,12.99,-1.23,-6.23,-5.74,-20.83,-2.66,-7.63,-8.77,5.80,-2.83,5.74,7.17,-1.15,11.16,14.80,19.76,17.11,-2.06,-8.67,-7.21,6.14,18.13,17.41,4.94,-9.94,-9.36,-9.90,-1.77,29.01
RBS_qq,,,,,11.38,-2.07,10.18,-0.52,-2.27,-1.77,-0.96,-1.94,2.59,0.72,-1.49,5.42,1.24,-0.91,1.83,-2.64,-4.16,0.97,2.39,-5.13,-2.37,2.08,-0.03,4.54,2.21,0.29,0.35,4.48,3.43,1.65,2.04,1.51,2.35,1.65,3.10,1.41,1.55,1.26,-2.53,2.92,-2.45,-0.83,0.56
RBS_sq,,,,,-0.71,9.81,-7.24,4.04,-5.80,6.35,-3.03,3.31,10.79,1.23,1.26,1.38,2.45,-2.43,11.50,-11.38,-2.74,-1.92,-6.36,8.97,-7.71,-3.13,8.60,0.08,0.44,-1.82,0.17,12.54,3.73,2.42,-2.04,-5.88,-3.27,4.05,12.04,4.75,-3.85,-7.00,-3.84,5.42,-4.43,1.38,26.30
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,92.08,347.86,100.00,,,,45.53,-10.10,9.63,,-8.32,1.42,10.44,,29.81,28.24,23.85,,0.83,-15.25,-18.54,,-8.50,0.55,5.17,1.12,-1.53,7.31,9.41,9.57,10.26,3.57,4.79,12.17,15.86,21.36,23.17,22.67,22.51,20.31,-5.13,-8.11,1.58,,21.50,31.46
ROPA_sy,,29.36,6.74,-21.78,,,,-20.74,-27.08,-57.62,,-68.41,-53.52,25.25,,200.59,133.66,78.13,,32.78,12.38,-5.03,,-24.24,-0.15,-5.92,67.80,51.96,11.49,6.62,-11.17,-0.77,0.40,28.42,-9.97,-18.75,-14.08,-27.57,-21.03,0.64,3.67,-7.01,3.84,0.32,,-8.98,150.95
ROPA_qq,,,,,58.36,-14.92,,,-2.18,3.74,,,8.21,12.97,,,6.91,9.11,,,-10.15,4.87,1.31,-4.15,-1.26,9.68,-2.58,-6.67,7.60,11.83,-2.44,-6.08,1.08,13.15,4.43,-2.99,5.88,14.83,4.01,-3.12,3.98,-9.45,0.75,7.09,2.36,10.02,9.00
ROPA_sq,,,,,11.04,-4.60,,,2.15,-44.56,,,50.30,49.41,,,16.83,13.90,,,-1.11,-3.75,-17.76,-3.22,30.33,-9.31,46.69,-12.36,-4.38,-13.27,22.20,-2.10,-3.24,10.93,-14.33,-11.64,2.32,-6.48,-6.59,12.60,5.40,-16.11,4.31,8.78,6.49,-24.67,187.57
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,25.73,118.41,140.75,,,,-14.18,147.37,-12.75,16.69,-30.12,-2.43,-17.22,8.54,19.47,14.52,43.12,-2.22,27.50,8.23,-16.05,24.38,2.94,-5.01,-7.56,-38.50,-27.07,-5.53,8.49,28.60,10.67,1.91,5.38,5.53,-1.25,-1.70,-5.12,-1.42,19.77,23.93,23.46,8.71,-9.25,-22.82,-20.65,-13.37
ZNPO_sy,,267.89,-32.35,46.27,,,,-51.01,-31.83,-52.61,-60.86,-32.85,15.93,72.73,80.04,137.20,38.58,37.66,45.20,17.19,38.70,-2.89,-38.39,-60.05,-14.83,-30.33,32.56,103.63,6.95,9.48,26.06,-24.31,-11.87,46.71,-29.31,-7.91,1.96,-36.13,-48.28,27.80,6.43,41.59,158.25,-1.31,10.10,13.20,3.78
ZNPO_qq,,,,,-247.48,160.54,-27.87,33.26,-18.60,11.50,-3.52,-20.20,13.66,-5.40,26.49,-12.16,8.95,18.22,-13.58,14.54,-7.51,-8.31,28.05,-5.21,-14.65,-10.77,-14.81,12.41,10.55,2.48,0.98,-3.26,1.79,5.97,1.12,-9.47,1.33,2.29,5.06,9.99,4.85,1.90,-7.49,-8.19,-10.82,4.77,1.00
ZNPO_sq,,,,,-52.33,36.78,8.06,-30.47,-33.67,-4.92,-10.76,19.30,14.52,41.67,-6.98,57.18,-33.09,40.73,-1.89,26.87,-20.82,-1.47,-37.75,-17.74,68.82,-19.40,18.44,26.36,-11.34,-17.49,36.38,-24.13,3.24,37.35,-34.29,-1.16,14.30,-13.96,-46.79,144.23,-4.81,14.46,-2.95,-6.67,6.20,17.69,-11.03
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,28376.30,,,,,,-66.71,-79.10,-52.09,,33.21,125.20,15.86,,501.63,662.35,617.33,235.81,,,,,,,,,,,105.94,126.48,41.78,-8.28,-19.68,-32.31,146.78,162.92,-23.10,3.07,,,153.30,187.09,,,-28.36,-27.46
ZFI_sy,,-40.09,,,,,,5.11,-18.71,5.36,,27.88,27.90,-14.34,,-40.80,-30.34,43.88,1.77,,,,,,,,,,,23.37,2.31,-16.53,-42.86,-4.87,-8.36,-2.02,109.76,34.28,-14.16,,,-15.61,19.20,,,17.07,36.10
ZFI_qq,,,,,-5.13,6.27,-3.14,-65.91,-40.44,143.62,,,0.69,25.34,73.78,174.32,27.59,17.93,-18.65,,,,,,,,-13.46,34.15,42.14,24.80,-4.82,-16.03,-8.05,9.28,-19.78,206.15,-2.03,-68.04,7.52,,,,21.87,23.44,5.10,-54.69,23.39
ZFI_sq,,,,,24.82,-0.97,8.99,-21.99,-3.46,28.35,,,-3.44,-14.04,25.14,-43.01,13.62,77.56,-11.49,,,,,,,,34.30,-7.15,-4.92,4.06,11.38,-24.25,-34.91,73.23,7.30,-19.01,39.35,10.89,-31.41,,,,-3.11,-1.25,23.13,-0.62,12.63
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-2.24,-24.15,-5.86,,,,-28.47,-25.18,-14.88,,-11.89,-4.05,8.41,,9.58,4.08,-5.58,,-25.25,-12.59,-18.23,,-22.43,-19.68,-11.77,-2.27,70.92,19.92,-0.89,17.41,-25.02,-1.99,17.77,-0.49,-0.12,4.24,16.31,16.56,6.25,8.78,244.82,235.09,147.96,173.54,-0.84,-17.13
DTAR_sy,,0.57,-20.11,-9.21,,,,0.23,18.72,6.12,,-11.34,-17.06,-2.76,,13.88,19.91,9.65,,-13.55,-4.81,-16.23,,10.77,17.16,13.97,8.03,-9.64,1.30,11.14,22.69,17.13,12.43,15.49,2.44,6.66,7.60,2.89,-1.21,1.77,-5.13,-2.10,-13.15,-27.64,-25.74,-2.89,-39.67
DTAR_qq,,,,,-41.04,-6.58,,,-38.33,6.28,,,-32.84,20.09,,,-36.22,8.95,,,-25.42,1.92,-16.95,22.87,-22.77,11.95,-8.01,114.89,-45.81,-7.48,8.98,37.23,-29.17,11.19,-7.93,37.75,-26.08,24.07,-7.73,25.57,-24.32,293.27,-10.34,-7.08,-16.51,42.57,-25.07
DTAR_sq,,,,,-32.36,15.38,,,-19.89,3.14,,,-25.05,20.91,,,-21.08,10.57,,,-13.10,-2.70,2.26,28.11,-8.09,-5.35,-3.07,7.16,3.03,3.85,7.00,2.31,-1.10,6.67,-5.08,6.52,-0.24,2.01,-8.87,9.73,-6.99,5.26,-19.15,-8.57,-4.56,37.66,-49.77
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-2.87,-29.20,-1.92,,,,-35.73,-31.10,-16.19,,-13.25,-4.41,9.23,,10.80,4.48,-6.01,,-27.58,-13.38,-19.53,,-23.85,-20.84,-12.35,-2.33,79.45,21.21,-1.01,18.53,-27.30,-2.03,18.98,-0.62,,4.63,17.66,18.07,6.83,9.30,333.78,307.26,189.38,212.27,-1.45,-21.28
CG_sy,,13.52,-22.03,-17.50,,,,5.44,32.08,9.56,,-18.00,-10.90,-1.99,,32.77,17.06,17.24,,-22.17,-2.11,-21.29,,11.50,13.79,14.98,10.92,-7.57,9.61,18.48,35.25,21.60,11.74,22.39,2.72,,9.34,-0.33,-3.18,1.27,-3.99,0.54,-20.39,-41.25,-43.01,-32.50,-48.42
CG_qq,,,,,-45.23,-12.24,,,-41.28,6.74,,,-35.29,21.98,,,-38.99,9.74,,,-27.02,1.95,-17.94,24.73,-24.14,12.88,-8.56,129.17,-48.76,-7.81,9.49,40.56,-30.95,11.96,-8.55,41.43,-27.75,25.91,-8.23,27.97,-26.08,399.72,-13.84,-9.07,-20.24,57.70,-31.18
CG_sq,,,,,-43.49,27.31,,,-29.22,5.61,,,-23.08,16.17,,,-32.18,16.34,,,-14.70,-6.45,-0.79,40.84,-12.95,-5.47,-4.29,17.36,3.23,2.18,9.26,5.52,-5.14,11.91,-8.30,11.81,-4.71,2.01,-10.92,16.95,-9.66,6.83,-29.47,-13.69,-12.38,26.54,-46.11
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,22.22,27.27,700.00,,,,-29.46,-43.20,-42.86,,-50.63,-54.93,-57.14,,-53.85,-46.88,-41.67,,-27.78,-35.29,-21.43,,-7.69,,18.18,9.09,25.00,36.36,23.08,25.00,86.67,80.00,81.25,86.67,3.57,3.70,6.90,7.14,10.34,10.71,2758.06,2740.00,1656.25,1729.03,-20.54,-46.36
LDER_sy,,-16.72,59.12,-16.40,,,,-0.48,-13.03,-17.79,,-39.28,22.06,72.74,,72.53,48.81,49.11,,12.43,21.45,-6.75,,-5.09,,23.97,15.79,-28.98,-31.04,-4.35,21.01,36.81,-13.34,56.70,24.37,17.64,56.63,-23.21,-2.82,44.98,-15.17,-19.98,-39.94,-55.51,-6.53,0.06,-44.06
LDER_qq,,,,,11.61,-21.60,,,-10.13,-21.13,,,-17.95,-25.00,,,-5.56,-17.65,,,-15.38,,,9.09,-8.33,18.18,-7.69,25.00,,6.67,-6.25,86.67,-3.57,7.41,-3.45,3.57,-3.45,10.71,-3.23,6.67,-3.12,2758.06,-3.84,-34.04,0.89,24.16,-35.09
LDER_sq,,,,,-51.03,,,,-57.20,-5.48,,,-13.96,33.77,,,-25.79,34.04,,,-19.84,,,15.36,73.61,-37.93,-6.86,-29.24,,-13.90,17.82,-20.00,6.79,55.67,-6.49,-24.33,42.18,-23.67,18.34,12.89,-16.82,-28.00,-11.18,-16.36,74.75,-22.92,-50.34
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,-43.55,-47.69,-90.46,,,,0.49,19.96,62.17,,91.53,127.93,114.52,,81.13,42.00,44.89,,24.71,44.01,14.56,,-16.03,-18.11,-32.06,-22.54,-25.70,-30.28,-11.00,-12.56,-42.53,-45.49,-48.85,-51.84,-8.15,-0.52,-3.20,12.22,0.31,-11.47,-93.42,-94.31,-91.39,-90.70,23.02,97.95
PZAT_sy,,24.01,-31.57,9.09,,,,-28.00,-1.40,-20.75,,6.93,-31.80,-34.85,,-22.09,3.61,45.44,,11.92,-20.84,-27.85,,10.57,-17.77,-9.56,7.21,-11.18,17.71,8.67,0.45,1.08,4.36,-2.92,-7.01,-51.64,-20.52,-30.94,-8.12,-19.40,-17.32,10.70,-22.82,23.31,-29.56,-28.38,125.79
PZAT_qq,,,,,-12.28,-0.14,,,4.71,35.00,,,24.62,27.06,,,-2.31,29.64,,,12.82,3.13,-12.39,-17.62,10.02,-14.44,-0.11,-20.99,3.25,9.22,-1.86,-48.07,-2.06,2.49,-7.61,-0.95,6.07,-0.28,7.11,-11.47,-6.38,-92.59,-7.30,33.98,1.06,-1.99,49.16
PZAT_sq,,,,,23.62,2.03,,,69.31,-18.00,,,7.98,-21.67,,,43.60,9.95,,,1.57,0.20,-11.70,23.04,-24.46,10.20,4.67,1.93,0.11,1.75,-3.26,2.57,3.37,-5.35,-7.33,-46.66,69.89,-17.77,23.29,-53.20,74.27,10.10,-14.04,-25.24,-0.45,11.95,170.99
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,86.28,23.08,-80.73,,,,8.52,7.32,4.24,,2.90,3.27,1.98,,4.12,4.78,1.22,,-0.86,-1.80,-3.07,,-1.37,-0.92,1.50,1.15,1.58,1.17,0.61,0.95,1.46,1.87,2.21,2.67,2.04,2.21,1.58,2.22,3.10,4.65,-27.16,-27.90,-27.94,-28.10,3.26,2.41
PELDR_sy,,12.12,-8.42,-10.51,,,,-1.92,-17.17,-15.38,,-2.34,-4.28,-6.64,,7.53,12.88,9.69,,2.56,-9.35,-6.88,,-16.76,-3.98,-5.88,-2.53,7.29,5.22,-1.79,-4.26,1.15,-0.60,-0.49,-2.84,-10.25,-11.78,1.61,1.09,-1.26,-0.58,-16.10,-5.53,-3.43,8.29,11.59,-14.84
PELDR_qq,,,,,3.18,-1.36,,,2.05,-4.20,,,2.41,-5.39,,,3.06,-8.61,,,2.09,-9.80,3.19,3.80,2.55,-7.59,2.84,4.23,2.14,-8.10,3.18,4.76,2.55,-7.79,3.64,4.12,2.72,-8.36,4.29,5.02,4.27,-36.22,3.24,4.95,4.04,-8.39,2.38
PELDR_sq,,,,,14.99,1.56,,,-2.89,3.75,,,-4.82,1.19,,,-0.09,-1.67,,,-11.69,1.00,-0.41,-6.29,1.87,-1.00,3.13,3.15,-0.10,-7.59,0.53,8.99,-1.83,-7.49,-1.83,0.68,-3.51,6.55,-2.34,-1.66,-2.84,-10.09,9.97,0.52,8.95,-7.35,-16.08
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,0.69,7.15,-3.08,,,,10.91,7.93,1.05,,1.16,-0.07,-1.02,,-1.29,-0.45,0.40,,3.12,0.89,1.52,,2.04,1.32,0.81,0.15,-4.89,-1.01,0.08,-0.93,3.26,0.24,-0.92,0.17,0.01,-0.25,-1.12,-1.06,-0.53,-0.54,-13.76,-11.05,-9.82,-7.76,-1.00,1.43
TSF_sy,,-2.06,9.40,6.97,,,,1.63,-3.82,-4.87,,1.62,2.95,-1.13,,-3.03,-5.69,-0.14,,-0.61,2.61,2.46,,-1.53,-10.08,-3.95,-5.93,-0.83,3.20,-4.77,-5.05,-1.25,-3.36,-1.65,2.38,4.84,10.40,10.19,6.52,-1.02,-2.88,-1.45,5.28,7.43,9.62,-2.70,6.49
TSF_qq,,,,,7.84,6.14,,,4.95,-0.62,,,3.67,-1.56,,,4.55,-0.72,,,2.29,-0.11,1.14,-1.27,1.57,-0.61,0.48,-6.23,5.72,0.49,-0.54,-2.27,2.63,-0.68,0.55,-2.43,2.36,-1.54,0.62,-1.91,2.35,-14.63,3.78,-0.55,4.69,-8.37,6.33
TSF_sq,,,,,12.37,-0.58,,,6.35,-1.67,,,7.74,-5.56,,,4.79,,,,8.18,-0.15,1.59,-10.27,-1.22,6.66,-0.50,-5.40,2.79,-1.58,-0.79,-1.62,0.59,0.16,3.28,0.74,5.93,-0.03,-0.15,-6.39,3.94,1.45,6.66,-4.47,6.05,-9.96,16.73
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-17.69,-26.49,172.75,,,,-26.14,-26.80,-22.02,,-16.79,-12.04,2.88,,1.91,-4.44,-8.49,,-21.33,-10.49,-9.65,,-16.90,-15.18,-13.42,-4.39,49.24,14.95,-1.71,13.05,-21.47,-4.75,9.34,-6.72,-3.81,-0.66,8.87,9.52,-0.08,-0.33,549.36,609.80,461.52,526.87,-3.09,-8.13
ZKO_sy,,-8.02,10.35,-17.29,,,,5.81,2.31,-0.48,,-1.53,-5.58,3.94,,1.09,12.38,2.30,,-8.47,-4.79,-7.52,,10.84,6.01,25.60,26.35,-3.62,15.24,6.90,7.82,16.84,11.89,-0.48,13.18,2.37,8.76,12.22,1.28,1.76,-0.10,-3.54,-7.10,-0.77,-7.77,9.08,37.41
ZKO_qq,,,,,-34.80,11.25,,,-35.37,18.51,,,-31.68,38.61,,,-35.93,32.74,,,-27.11,33.98,-21.98,9.06,-25.60,36.76,-13.83,70.23,-42.69,16.93,-0.89,18.26,-30.50,34.23,-15.45,21.94,-28.22,47.10,-14.94,11.25,-28.40,858.39,-7.02,-11.99,-20.07,48.16,-11.86
ZKO_sq,,,,,-15.68,5.20,,,-18.47,2.34,,,-21.83,12.65,,,-13.09,2.54,,,-9.60,-0.40,-5.05,29.66,-13.54,18.00,-4.48,-1.09,3.37,9.47,-3.66,7.18,-1.01,-2.64,9.57,-3.05,5.17,0.45,-1.11,-2.60,3.24,-3.00,-4.76,4.04,-4.04,14.71,19.98
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,51.06,-7.82,-47.98,,,,-18.91,-19.93,-18.71,,-13.46,-8.63,5.04,,5.37,0.13,-6.91,,-21.61,-11.59,-12.31,,-17.62,-16.19,-12.16,-3.55,50.78,15.91,-1.44,13.58,-20.80,-3.32,11.06,-4.32,-2.02,1.50,10.34,11.33,2.55,3.92,334.49,371.27,269.44,312.26,-2.03,-4.87
OSF_sy,,13.37,-10.41,-15.08,,,,8.28,4.24,0.78,,-7.39,0.81,-3.05,,-1.36,-5.51,-6.30,,-3.45,-7.12,-0.38,,-1.98,11.30,-0.40,-0.35,1.24,-2.20,5.86,6.17,1.28,3.06,-1.42,-3.21,3.47,0.20,6.20,-0.16,-6.47,-3.07,-5.86,0.48,11.20,2.55,-5.35,11.13
OSF_qq,,,,,-32.51,11.80,,,-33.36,13.51,,,-29.64,30.49,,,-33.14,21.32,,,-24.60,20.33,-19.39,12.64,-23.29,26.12,-11.49,76.09,-41.03,7.24,1.99,22.80,-28.02,23.19,-12.13,25.76,-25.43,33.92,-11.34,15.84,-24.44,459.89,-3.84,-9.19,-15.68,33.05,-6.63
OSF_sq,,,,,-7.55,6.78,,,-10.99,3.24,,,-3.11,-0.71,,,-7.18,-1.54,,,-10.71,5.59,1.35,2.57,1.39,-5.51,1.40,4.21,-2.05,2.28,1.70,-0.60,-0.33,-2.17,-0.15,6.26,-3.48,3.69,-6.13,-0.45,0.03,0.71,0.20,10.17,-7.75,-7.04,17.64
NetDebt,-10068000000,-10934000000,-20123000000,14944000000,-761000000,2034000000,,-1135000000,-20388000000,-8631000000,,-19940000000,-33364000000,-14403000000,,-25984000000,-42254000000,-13999000000,,-32859000000,-42309000000,-14747000000,-19907000000,-30549000000,-42522000000,-23211000000,-31034000000,-22367000000,-41764000000,-23493000000,-29146000000,-33804000000,-45671000000,-22853000000,-33638000000,-41775000000,-54265000000,-26267000000,-36685000000,-43782000000,-58939000000,81432000000,75136000000,70188000000,52413000000,85239000000,65431000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-151.74,-61.82,116.50,,,,-103.89,-1992.66,-464.07,,-1747.28,-59.04,-54.06,,-3.42,-1.17,18.37,,-30.51,-17.21,-29.48,,-1.84,-1.38,-49.24,-50.12,30.98,10.14,7.91,14.55,-42.32,-5.51,6.75,-5.90,-11.02,-1.63,3.77,10.01,14.04,10.40,365.01,282.83,231.38,173.20,-20.68,-35.80
NetDebtEBITDA_sy,,-43.47,9.57,-19.83,,,,81.69,348.22,-13.79,,-26.73,-120.68,58.82,,32.51,557.25,-6.98,,-47.16,2.30,-18.00,,-10.08,-0.69,19.00,-17.87,29.48,-9.44,-7.67,75.79,-24.45,3.26,-19.66,-11.69,-52.78,5.47,6.22,-9.54,83.88,-39.13,-26.65,-43.68,-7.91,-39.07,-8.59,-13.51
NetDebtEBITDA_qq,,,,,-103.43,342.86,,,-1743.54,57.75,,,-58.72,59.07,,,-55.26,66.98,,,-39.44,63.52,-32.26,-51.38,-38.80,46.30,-33.05,30.40,-80.71,44.96,-23.45,-15.92,-33.97,51.36,-40.20,-21.52,-22.64,53.94,-31.09,-16.09,-27.83,236.22,-9.56,-16.58,-28.78,47.63,-26.80
