,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OPM_qq,,,,-3.57,-24.26,-6.13,-11.90,-11.71,-0.34,-10.01,-181.92,-107.25,-141.03,-28.51,-19.38,-3.71,51.03,14.95,105.97,-3.91,-130.08,-794.59,-34.44,25.39,128.61,247.37,94.55,6.23,19.35,18.67,23.50,18.69,4.17,6.31,8.10,-4.60,10.20,-12.96,-5.61,-1.23,-13.90,-11.97,-15.05,-25.99,-7.40,18.65,13.08,3.27,5.66
OPM_sq,,,,1.85,58.18,-24.63,62.31,0.94,-8.91,-37.52,-56.07,-155.32,-325.00,-27.38,117.05,34.38,-29.46,139.56,203.67,-21.37,-10.09,-25.64,7.76,-35.47,-19.83,67.01,-7.87,4.86,0.64,-0.63,39.30,1.38,-14.93,10.64,4.33,-23.62,20.66,-29.00,34.33,1.97,7.46,4.78,-7.53,-10.12,29.67,-6.57,-28.23,23.54,25.19
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,-7.65,-31.74,89.11,,,,-12.91,-28.90,-51.42,-55.77,-207.08,-306.68,-821.51,-1203.99,-520.81,-319.40,30.51,177.16,198.42,189.91,306.13,-107.34,-106.47,-105.19,-101.22,191.88,239.51,322.97,1247.56,231.55,91.36,87.44,62.49,59.47,44.90,-1.14,4.32,42.00,25.04,42.58,24.70,-56.09,-28.70,-35.09,-41.68,12.34,-43.17,-35.09,-17.84
ROS_sy,47.37,48.88,2.85,,,,79.15,-26.92,-26.20,-52.98,-87.47,-201.55,-292.68,-371.35,-109.09,113.11,103.80,121.26,6157.14,587.21,1388.46,9.33,-42.45,-61.93,-77.78,33.23,-25.41,90.22,83.72,15.33,48.35,47.66,109.49,48.61,18.52,-6.17,-26.89,-50.33,-6.41,-0.84,47.11,76.34,-1.84,-4.42,-17.70,-9.15,7.31,19.57,41.64
ROS_qq,,,,2.14,7.89,-6.87,-15.14,-16.62,-26.27,-15.21,-305.43,-60.93,-157.37,-29.74,-15.52,-8.72,57.36,244.06,47.36,-0.68,-2.24,-105.13,-29.86,20.31,77.03,486.59,97.16,27.36,18.22,11.69,13.80,24.75,2.48,9.61,3.40,-14.89,8.14,49.22,-8.95,-2.95,-5.42,-47.46,47.85,-11.65,-15.02,1.21,-25.21,0.91,7.56
ROS_sq,,,,28.86,8.82,14.97,11.12,-47.44,9.91,-26.76,-70.38,-525.97,-108.54,-3.14,99.01,714.29,-39.53,476.92,182.67,-30.31,30.96,-57.62,48.78,-53.89,-23.56,154.07,-16.70,17.58,-26.17,59.49,7.14,17.04,4.75,13.14,-14.55,-7.34,-18.38,-23.14,61.02,-1.84,21.09,-7.87,-10.37,-4.42,4.27,1.71,5.87,6.50,23.51
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,3.12,-22.46,62.58,,,,-46.70,-49.88,-31.76,-33.19,-50.21,-123.88,-174.19,-235.41,-465.26,-498.51,-41.93,61.34,127.15,142.27,144.31,97.81,-142.46,-114.68,-31.11,5455.56,443.00,1028.00,193.55,89.21,54.81,73.99,61.54,56.58,54.61,33.77,24.72,1.05,-15.41,-15.25,-23.27,-23.98,-30.67,-46.76,-48.10,-28.08,-5.50,24.76,43.53
RS_sy,8.30,50.89,-28.20,,,,15.66,35.05,-4.17,-7.64,1.75,-61.52,-63.94,-60.65,-62.02,13.37,60.99,148.41,205.37,134.62,115.42,17.95,-36.91,-48.42,-50.61,-50.22,-31.23,0.42,-25.05,-1.75,100.00,89.87,130.94,119.11,-8.96,-25.33,-4.07,-23.53,3.28,0.89,-3.24,-3.98,-6.01,0.88,8.25,8.56,11.70,14.91,16.79
RS_qq,,,,-5.70,-24.64,-7.63,-18.81,-11.32,2.60,-9.56,-39.49,-142.53,-218.81,-65.06,-63.22,30.32,24.40,55.03,214.60,8.49,-20.74,-102.22,-2122.22,62.50,472.00,72.76,42.32,1.46,17.67,11.36,16.45,14.03,9.25,7.94,14.99,-1.34,1.85,-12.55,-3.74,-1.15,-7.79,-13.35,-12.22,-24.09,-10.12,20.09,15.34,0.22,3.40
RS_sq,,,,-16.41,23.26,5.88,6.02,-2.40,-12.53,2.05,16.79,-63.09,-18.02,11.35,12.74,10.17,16.41,71.81,38.59,-15.36,6.89,-5.93,-25.87,-30.79,2.33,-5.18,2.40,1.07,-23.63,24.31,108.44,-4.05,-7.11,17.94,-13.39,-21.31,19.35,-5.99,16.98,-23.13,14.45,-6.70,14.50,-17.49,22.81,-6.43,17.81,-15.12,24.81
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,-8.35,-29.37,80.65,,,,-12.24,-28.42,-52.76,-56.02,-187.11,-268.45,-704.57,-1012.96,-510.73,-313.08,31.40,175.85,198.14,189.67,306.13,-107.34,-106.47,-105.19,-101.22,191.88,239.51,323.53,1250.00,234.38,95.36,69.17,49.95,51.70,50.78,29.48,38.68,0.44,-21.73,-19.51,-37.99,-26.25,15.68,3.55,5.26,11.42,-34.61,-23.61,-4.06
GPM_sy,32.71,52.30,9.43,,,,63.19,10.91,29.48,-25.83,-89.57,-144.10,-203.85,-279.39,-88.75,120.45,107.42,130.28,5583.33,564.55,845.45,0.77,-61.49,-54.86,-71.03,37.40,4.82,,51.04,0.37,38.01,136.97,98.08,51.85,31.93,-20.72,-9.02,-48.72,-8.91,5.81,18.60,90.28,19.27,11.89,3.08,-4.11,-6.85,-1.91,14.46
GPM_qq,,,,1.92,8.11,-7.32,-14.05,-16.88,-28.65,-13.72,-270.25,-60.73,-156.08,-30.29,-13.89,-8.71,57.47,244.06,47.36,-0.68,-2.24,-105.13,-29.86,20.31,77.03,486.59,97.16,27.68,18.17,12.41,15.19,10.57,4.74,13.72,14.49,-5.05,12.19,-17.64,-10.77,-2.36,-13.57,-2.06,39.97,-12.60,-12.15,3.67,-17.86,2.11,10.33
GPM_sq,,,,17.02,-19.82,9.75,58.47,-20.47,-6.39,-37.13,-77.72,-436.25,-120.45,-8.60,101.40,511.11,-20.00,343.18,162.31,-28.54,13.82,-52.76,0.25,-16.24,-26.97,124.07,-23.52,-20.10,10.30,48.90,5.17,37.19,-7.80,14.15,-8.63,-17.55,5.81,-35.67,62.32,-4.23,18.60,3.21,1.74,-10.16,9.26,-3.99,-1.17,-5.39,27.50
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,22.62,17.38,12.89,,,,1.92,-2.03,-3.72,-6.55,-7.69,-9.27,-12.09,-10.93,-15.40,-4.56,-2.16,-4.12,8.67,2.56,1.84,7.11,0.46,2.73,5.28,3.11,4.31,1.04,2.94,5.58,6.85,10.34,7.94,7.52,7.16,2.37,-0.70,-5.85,-8.83,-8.21,-5.74,-3.41,-0.62,-1.23,-2.02,0.50,1.60,5.91,8.06
RBS_sy,12.45,-3.45,19.80,,,,10.27,6.26,-4.73,3.99,2.03,-0.57,0.51,-5.21,-2.09,-6.40,-5.42,-5.49,-6.59,9.43,20.32,28.35,19.11,9.82,3.24,-10.83,-4.79,-5.81,-5.12,4.29,15.22,11.36,-1.55,-14.20,-8.68,-6.33,4.92,18.71,6.78,16.97,15.99,13.34,2.48,-6.69,-14.28,-16.01,2.96,3.29,13.19
RBS_qq,,,,0.14,1.83,0.54,-0.59,-3.74,0.07,-2.41,-1.80,-5.39,-3.04,-1.12,-6.73,6.74,-0.61,-3.11,5.71,0.74,-1.31,1.91,-0.85,3.02,1.14,-0.19,0.31,-0.21,3.03,2.37,1.52,3.05,0.80,1.97,1.18,-1.56,-2.23,-3.32,-2.02,-0.89,0.40,-0.93,0.81,-1.50,-0.39,1.61,1.91,2.67,1.64
RBS_sq,,,,3.71,9.43,-1.80,-1.06,-0.06,-1.88,7.18,-2.91,-2.62,-0.82,1.08,0.28,-6.90,0.22,1.01,-0.89,9.07,10.19,7.75,-8.02,0.56,3.59,-6.94,-1.79,-0.52,4.36,2.29,8.49,-3.85,-7.74,-10.86,15.48,-1.37,3.34,0.85,3.88,8.04,2.48,-1.46,-6.07,-1.63,-5.85,-3.45,15.14,-1.32,3.17
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,11.91,-26.85,85.38,,,,-60.98,-41.68,-25.41,,-177.82,-276.92,-759.92,,-734.66,-250.48,60.99,71.71,101.69,101.85,98.31,81.42,-516.24,-421.93,361.90,211.29,260.99,,,,113.65,,,,27.22,16.30,-4.73,-14.78,-24.68,-19.95,-27.07,-28.17,-41.93,-56.12,-50.82,-35.95,-6.01,23.38,34.05
ROPA_sy,61.13,13.11,-4.24,,,,4.65,38.69,-27.10,,-62.29,-121.46,-220.26,,-44.52,196.00,119.12,17.28,257.28,310.16,393.73,192.27,-21.49,-47.43,-59.89,-33.97,-26.58,,,,41.97,,,,40.88,17.88,11.15,3.78,2.34,46.98,30.40,26.67,-5.10,-33.96,-18.61,-51.20,-17.65,0.17,20.49
ROPA_qq,,,,-37.62,-24.10,,,-6.77,-2.92,,,-111.96,-262.11,-8.67,-0.07,11.00,59.70,21.18,105.99,-2.56,-136.84,-764.29,-34.16,24.64,129.97,267.27,94.06,,,,,10.63,9.44,5.77,-0.65,1.13,-10.35,-5.38,-12.20,7.48,-18.32,-6.81,-29.02,-18.78,-8.45,21.36,4.16,6.62,-0.54
ROPA_sq,,,,-27.35,34.52,,,-3.72,-29.29,,,-154.79,-296.25,122.27,14.73,-5.19,-21.09,36.63,249.52,8.85,-5.02,-19.12,-6.12,-27.11,-27.54,33.17,4.38,,,,,-12.16,12.98,10.38,28.60,-26.50,6.53,3.06,26.82,5.57,-5.49,0.12,-4.99,-26.54,16.47,-39.97,60.34,-10.64,40.10
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,-91.06,39.78,-72.30,,,,-312.66,-502.60,-127.81,162.41,-85.41,337.73,-795.64,-506.72,-395.20,-174.08,-146.30,-12.62,393.14,-241.36,3.92,104.03,-103.59,95.59,99.70,-7.34,146.07,195.89,1434.15,152.50,6.38,58.22,120.49,33.24,27.82,-44.22,-56.54,146.48,269.04,227.85,213.94,-60.36,-71.38,-54.81,-64.79,-36.16,-45.53,-22.25,113.90
ZNPO_sy,174.75,-3.89,-3.85,,,,-34.85,-36.39,-143.16,-88.99,-1.07,39.04,18.33,-498.81,-51.60,-42.22,317.12,265.98,221.48,56.19,46.88,-30.70,-23.90,-42.82,-77.42,-11.72,-75.62,159.24,11.93,141.17,509.66,-20.62,406.64,-32.96,5.27,13.15,-5.70,52.57,31.63,52.13,27.79,-39.54,-46.91,-43.35,0.95,-24.57,76.03,22.01,-21.02
ZNPO_qq,,,,15.25,273.51,-188.41,44.12,-118.19,74.20,298.41,-266.02,379.76,-197.19,9.90,-102.14,58.15,-223.12,58.80,626.16,-148.74,9.05,101.73,-568.44,40.11,93.92,642.99,132.90,24.65,-15.37,2.77,-1.88,85.41,17.94,-37.90,-5.87,-19.09,-8.11,252.19,40.93,-28.12,-12.01,-55.53,1.76,13.50,-31.44,-19.38,-13.18,62.00,88.63
ZNPO_sq,,,,0.89,-12.68,67.02,-55.72,-1.48,-159.25,142.60,297.85,38.45,-134.80,-108.03,148.28,65.29,30.78,59.03,-6.49,-19.69,22.99,-24.97,2.69,-39.66,-51.43,193.30,-71.64,541.56,-79.03,531.97,-28.30,-16.46,33.84,-16.38,12.59,-10.21,11.55,35.30,-2.87,3.78,-6.30,-35.98,-14.72,10.74,66.99,-52.17,99.02,-23.25,8.10
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,-10.42,0.36,-10.45,,,,12.59,315.68,72.88,10.67,7.15,-47.67,-16.55,-30.49,-65.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.55,-8.60,-38.40,108.75,133.11,543.93
ZFI_sy,51.01,-9.26,8.33,,,,0.07,16.18,21.46,8.95,21.84,9.53,6.90,-26.29,-5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.04,-9.78,22.17,3.65,1.72,12.97
ZFI_qq,,,,-45.40,52.62,31.36,2.87,101.56,-36.52,-15.92,-0.40,-1.56,1.23,-29.96,-50.38,,,,,,,,,,,181.52,-68.54,,,,,,,-3202.81,,,,,,,210.46,21.03,-50.43,80.15,-15.43,-18.44,67.99,101.18,133.60
ZFI_sq,,,,-1.21,-3.73,15.71,-9.07,14.69,0.65,3.79,1.69,3.11,-1.77,-28.43,30.66,,,,,,,,,,,7.02,-89.14,,,,,,,2.88,,,,,,,-2.88,-18.78,6.29,15.65,-9.63,9.98,-9.82,13.50,0.36
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-16.44,-12.18,8.20,,,,-35.06,129.99,169.75,,107.66,89.35,146.87,,110.66,95.97,29.58,-52.35,-61.20,-61.27,-72.92,-26.41,-32.48,-34.02,-8.02,-12.15,-10.27,,,,-58.57,,,,2.00,-33.25,109.20,-13.68,4.83,-13.82,-36.07,37.45,23.30,21.45,-20.04,9.73,-13.59,-0.67,10.72
DTAR_sy,-13.57,-5.57,-18.87,,,,-19.15,5.58,15.99,,42.06,19.35,23.50,,-3.50,-12.62,-6.73,-8.82,-3.05,-0.83,-13.56,-32.10,-6.73,-3.80,0.25,8.44,-7.48,,,,15.87,,,,-6.41,-0.58,1.94,-4.72,-8.89,-10.76,-5.56,-4.08,4.78,4.43,1.44,3.27,5.37,11.12,0.67
DTAR_qq,,,,-65.57,-0.86,,,21.95,16.28,,,11.20,51.60,5.37,18.60,3.45,0.24,-61.25,-3.44,3.26,-29.89,5.27,-11.40,0.90,-2.26,0.54,-9.50,,,,,21.48,-27.20,-9.12,26.91,-20.50,128.17,-62.50,54.12,-34.65,69.25,-19.37,38.25,-35.63,11.44,10.64,8.87,-26.00,24.22
DTAR_sq,,,,-4.42,-9.34,,,24.81,-0.39,,,4.86,3.07,16.93,-23.64,-5.06,10.03,14.31,-18.81,-2.88,-4.10,-10.21,11.51,0.18,-0.06,-2.87,-4.85,,,,,0.09,-5.31,5.62,-6.52,6.33,-2.91,-1.27,-10.61,4.16,2.74,0.27,-2.35,3.81,-0.20,2.08,-0.37,9.47,-9.58
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-35.22,-22.92,16.63,,,,-50.51,213.74,314.28,,324.28,356.42,-942.88,,-252.15,-196.51,60.13,124.08,138.53,144.66,122.36,-45.98,-52.13,-54.91,-12.75,-19.41,-15.49,,,,-68.13,,,,2.33,-37.54,147.45,-15.13,5.64,-15.22,-43.24,43.18,28.68,24.31,-23.11,11.41,-16.20,-0.81,12.64
CG_sy,-46.20,22.42,-38.25,,,,-32.42,11.38,32.58,,101.38,49.66,46.62,,-14.17,-28.91,-18.25,-6.80,-0.24,0.91,-17.21,-59.74,-13.79,-7.79,0.40,26.58,-6.15,,,,24.45,,,,-12.58,5.41,-2.84,-13.60,-19.75,-25.81,-14.63,-10.28,15.18,8.92,10.20,6.66,-6.58,-2.79,-4.99
CG_qq,,,,-78.51,-1.22,,,36.21,30.43,,,46.53,-340.86,25.16,42.39,7.06,0.48,145.19,-7.81,7.71,-50.16,9.16,-18.30,1.46,-3.57,0.83,-14.33,,,,,25.91,-31.06,-10.25,31.36,-23.16,173.15,-69.22,63.51,-38.33,82.87,-22.36,46.95,-40.42,13.11,12.51,10.54,-29.49,28.45
CG_sq,,,,-8.55,-16.64,,,50.73,-0.77,,,12.01,-2.79,46.48,-46.19,-7.22,11.77,67.00,-42.40,-6.15,-8.30,-18.80,23.36,0.38,-0.15,2.38,-8.54,,,,,-0.66,-4.61,12.18,-17.76,19.79,-12.08,-0.24,-23.62,10.74,1.18,4.84,-1.94,4.71,2.37,1.48,-14.11,8.96,0.05
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,-18.05,-49.76,-96.34,,,,1681.82,11759.26,3661.21,,427.49,233.48,-107.09,,-101.80,-101.38,58.18,2371.93,3457.72,3638.78,2298.91,-33.76,-22.57,-23.03,-4.30,-15.48,-96.21,,,,,,,,,,,,,,,,,,,,,,
LDER_sy,10.64,17.95,-41.74,,,,15.30,8.68,65.22,,131.96,179.58,25.84,,42.17,-30.60,73.62,329.67,-7.31,60.65,0.96,-31.28,-53.23,-52.36,-48.26,-72.11,16.41,,,,,,,,,,,,,,,,,,,,,,
LDER_qq,,,,-69.32,511.11,,,104.21,93.82,,,29.10,-104.12,35.23,47.72,1.34,-25.17,3619.02,-22.73,3.98,-22.22,6.01,-9.68,3.36,-3.30,-6.38,-95.94,,,,,,3.57,6.90,,,,,,,,,,,,,,-18.33,159.18
LDER_sq,,,,6.34,-11.23,,,0.24,34.95,,,20.82,-39.26,38.07,40.31,-41.02,51.96,241.69,-69.73,2.22,-4.51,132.59,-79.40,4.13,3.70,25.37,-14.01,,,,,,6.78,-2.35,,,,,,,,,,,,,,30.12,-0.39
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,64.60,282.91,3616.14,,,,-95.71,-98.12,-94.84,,-52.55,-18.88,2427.47,,1769.24,1545.31,-27.50,-98.09,-97.70,-97.62,-96.79,16.30,1.65,6.09,-13.17,-9.65,1704.26,,,,,,,,,,,,,,,,,,,,,,
PZAT_sy,-40.44,12.35,129.28,,,,8.97,-11.74,-44.78,,-52.23,-51.97,-6.10,,-19.22,39.44,-36.22,-55.92,-19.67,-55.45,-35.11,-36.38,103.35,34.15,77.87,405.25,27.09,,,,,,,,,,,,,,,,,,,,,,
PZAT_qq,,,,43.48,-79.54,,,-37.13,-43.86,,,7.48,1649.03,4.33,-4.69,-5.40,-22.93,-97.26,14.86,-1.85,3.75,-0.56,0.39,2.43,-15.08,3.47,1904.78,,,,,,91.19,-11.49,,,,,,,,,,,,,,26.16,-61.94
PZAT_sq,,,,4.23,20.31,,,-15.58,-24.72,,,-15.12,47.16,-23.40,-15.58,46.52,-32.69,-47.05,53.85,-18.75,-1.96,-48.09,391.71,-46.40,30.00,47.46,23.68,,,,,,6.34,2.40,,,,,,,,,,,,,,11.91,-2.92
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,-29.76,-55.45,-40.87,,,,42.53,-31.88,-12.99,,-33.48,-39.40,-133.01,,-256.82,-304.18,-237.37,492.61,297.19,282.46,298.90,9.91,14.40,8.48,17.58,24.20,5.79,,,,,,,,,,,,,,,,,,,,,,
PELDR_sy,18.28,33.20,1.09,,,,-6.29,-15.08,-2.69,,-23.86,-16.84,-24.23,,2.91,-6.51,-4.56,15.96,8.75,28.47,36.21,108.19,17.17,19.69,-5.42,-35.64,-18.92,,,,,,,,,,,,,,,,,,,,,,
PELDR_qq,,,,89.16,-10.08,,,-9.60,14.86,,,-17.64,-162.57,-49.25,-103.89,-7.23,-3.39,273.68,2.41,-0.78,12.70,-4.03,6.59,-5.91,22.16,1.37,-9.21,,,,,,-44.57,5.52,,,,,,,,,,,,,,-2.20,2.63
PELDR_sq,,,,-2.35,-8.90,,,-11.51,4.38,,,-3.35,-4.89,-24.16,47.62,-12.20,-2.90,-7.85,38.44,3.72,2.94,40.86,-22.09,5.94,-18.65,-4.16,-1.85,,,,,,8.75,-2.75,,,,,,,,,,,,,,-5.83,-3.71
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,20.39,-4.46,-24.55,,,,50.43,-3.46,3.78,,-22.68,-35.01,-117.27,,-174.65,-196.76,-233.72,435.59,253.32,233.78,273.33,18.14,30.43,34.79,4.13,3.93,-22.33,,,,,,,,,,,,,,,,,,,,,,
TSF_sy,40.24,12.24,32.36,,,,17.96,-7.87,-2.17,,-15.86,-8.85,-20.85,,9.10,14.52,19.90,29.93,6.92,2.00,3.10,13.48,-10.56,-7.97,1.80,7.95,1.52,,,,,,,,,,,,,,,,,,,,,,
TSF_qq,,,,59.23,1.82,,,2.19,9.45,,,-14.11,-129.09,-43.12,-108.74,-11.33,-0.33,243.92,-4.63,-2.85,29.99,-1.90,5.29,0.39,0.43,-2.09,-21.31,,,,,,5.58,1.34,,,,,,,,,,,,,,4.81,-2.49
TSF_sq,,,,7.57,3.33,,,-15.98,9.71,,,-8.98,-4.73,-26.75,71.78,-4.47,-0.25,-20.62,41.35,-8.86,0.82,-12.62,11.40,-6.22,11.52,-7.35,4.76,,,,,,-1.84,1.08,,,,,,,,,,,,,,-9.99,9.64
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-8.87,16.93,30.77,,,,-31.46,224.92,224.18,,151.13,110.66,126.44,,78.34,64.05,38.39,-47.95,-61.86,-64.37,-76.96,-38.27,-39.68,-38.19,-13.71,-17.48,-21.87,,,,-57.07,,,,-11.82,-41.39,84.11,-1.98,19.05,2.08,-26.90,29.51,24.07,26.62,-14.45,14.24,-6.99,5.78,15.67
ZKO_sy,3.00,-17.74,-12.50,,,,-11.10,7.22,11.10,,36.70,8.28,23.60,,-2.10,16.73,11.52,-13.91,-4.50,-12.72,-29.45,-40.55,-10.09,-14.57,7.03,11.10,8.14,,,,3.25,,,,0.83,2.78,4.84,4.50,-1.93,0.75,-5.08,-1.98,-1.06,3.68,6.34,-4.04,-5.33,-6.57,-9.88
ZKO_qq,,,,-70.04,9.05,,,42.02,8.80,,,19.13,16.95,3.26,23.97,9.59,-1.34,-61.16,-9.16,2.38,-36.21,4.06,-11.23,4.89,-10.94,-0.49,-15.96,,,,,18.59,-28.44,-11.28,17.12,-21.18,124.79,-52.76,42.25,-32.41,60.97,-16.31,36.27,-31.03,8.76,11.75,10.95,-21.56,18.93
ZKO_sq,,,,0.10,-5.63,,,20.72,-2.22,,,-4.37,11.62,49.86,-38.79,14.01,6.64,15.69,-32.11,4.20,-13.79,-2.52,2.68,-0.99,8.00,1.19,-0.06,,,,,-2.01,0.78,-0.12,2.22,-0.11,2.80,-0.44,-4.07,2.62,-3.15,2.81,-3.17,7.54,-0.67,-7.23,-4.47,6.13,-4.19
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-31.42,-37.90,-5.04,,,,-14.77,68.43,77.02,,5.82,-18.46,-227.03,,-620.42,-806.20,-354.09,219.79,149.24,142.03,132.01,-21.77,-25.38,-27.22,1.60,6.25,13.02,,,,-46.36,,,,-45.34,-59.16,100.41,-17.47,-6.65,-23.28,-36.71,34.77,17.91,16.85,-19.55,6.37,-13.51,-1.83,7.58
OSF_sy,-4.29,7.58,-2.65,,,,-0.41,-4.71,-2.34,,-9.84,-2.50,-5.49,,6.87,0.61,-1.48,10.84,1.32,1.97,9.73,40.93,1.29,4.10,1.39,-21.58,-0.73,,,,-2.54,,,,2.38,2.08,1.45,-0.90,2.41,-1.19,0.81,-2.87,-3.06,-7.53,-5.67,-4.42,-3.85,5.12,4.33
OSF_qq,,,,-43.16,-2.95,,,12.33,1.99,,,-13.44,-258.89,-52.26,-148.52,-17.45,-2.17,140.17,2.16,0.24,-22.19,-1.83,-2.56,-2.22,8.62,2.67,3.65,,,,,11.20,-60.34,-6.42,32.43,-16.91,94.63,-61.46,49.79,-31.72,60.57,-17.93,31.05,-32.34,10.54,8.52,6.56,-23.20,21.15
OSF_sq,,,,3.18,-3.19,,,-1.27,-0.78,,,6.77,-3.83,-10.53,16.32,0.52,-5.82,0.66,6.32,1.16,1.35,29.27,-23.58,3.97,-1.29,-0.01,-3.27,,,,,1.59,-0.69,2.21,-0.72,1.29,-1.30,-0.16,2.60,-2.26,0.70,-3.81,2.40,-6.77,2.72,-2.53,3.00,1.93,1.96
NetDebt,10356000000,13152000000,24826000000,-10438000000,17000000,,41031000000,62764000000,81054000000,,131318000000,144580000000,139727000000,137442000000,150268000000,147429000000,156228000000,62604000000,54300000000,52508000000,31508000000,34978000000,14611000000,20693000000,17026000000,24240000000,2952000000,,,,-13852000000,1024000000,7719000000,2190000000,-34409000000,-31892000000,-1416000000,-13556000000,-19908000000,-25373000000,-21929000000,-8227000000,-18466000000,-23204000000,-33427000000,-19712000000,-31505000000,-17899000000,-16600000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,-24.18,7.98,-41.71,,,,50.07,654.60,323563.65,,-687.17,-268.46,-154.08,,84.69,55.46,-258.62,-69.20,646.87,561.26,263.61,-1922.47,-171.19,-395.05,-62.63,105.87,103.37,,,,-358.70,,,,-52.53,-2381.32,-112.86,-617.72,45.22,26.34,-1744.50,28.29,-25.88,-59.51,-145.52,-198.30,-69.67,38.96,63.62
NetDebtEBITDA_sy,-38.76,-31.77,-42.43,,,,-10.25,-10.57,227.30,,134.47,-54.97,-100.18,,-75.40,-20.93,37084.71,20.98,337.83,206.80,13.74,-56.05,-26.39,8.26,17.15,14.64,-19.45,,,,107.29,,,,-29.24,-13.64,-27.08,-50.64,-18.12,-16.04,31.67,36.01,-10.22,28.03,9.24,-6.49,-11.09,-37.52,-46.82
NetDebtEBITDA_qq,,,,-137.95,100.19,,,40.27,12.96,,,59.76,63.74,8.94,-15.20,-17.08,-191.99,57.04,472.34,-1.25,3.57,-631.07,86.89,-309.24,113.12,-16.58,-92.48,,,,,106.17,585.82,-73.73,-1471.78,7.68,96.13,-957.64,-45.15,-24.14,3.21,58.88,-154.79,-57.30,-48.99,50.04,-44.92,43.41,11.20
NetDebtEBITDA_sq,,,,187.47,-66.75,,,186.44,21.68,,,-44.99,-100.49,84294.12,-89.17,76.77,129.38,175.40,-60.79,23.87,-14.96,6.43,-34.34,82.17,-7.98,4.15,-53.86,,,,,-3.80,-14.41,52.31,-43.58,17.42,-27.74,3.10,-6.41,20.40,13.33,6.50,-38.22,71.71,-3.30,-8.83,-41.26,20.65,-17.69
