,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROA_qq,,,,19.61,49.55,42.77,27.93,-4.42,4.21,,,7.00,5.73,,,-0.25,19.34,,,7.37,3.05,,,-13.25,12.12,0.56,2.43,-1.55,-3.24,-14.56,-23.65,-5.14,-19.97,32.50,3.65,31.83,18.38,-5.69,-11.29,3.88,-9.45,17.32,0.39,13.44,-2.23,12.91,-20.53,4.50,13.76
ROA_sq,,,,-14.95,4.63,10.08,-1.80,-2.97,-34.93,,,-567.69,-70.72,,,1281.82,-50.77,,,31.72,0.60,,,14.91,-88.18,743.06,-25.04,-18.90,36.59,106.15,-0.48,-12.57,27.99,-26.62,19.20,-25.89,-5.60,16.10,30.66,-21.60,20.55,8.77,-14.04,-30.24,39.27,-25.81,59.21,-13.31,13.24
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,-3.56,19.95,27.52,,,,28.82,40.56,19.66,6.54,4.50,12.10,-1.17,-7.89,-15.55,-24.91,-2.51,1.50,7.22,37.76,12.04,10.86,9.91,-8.49,0.60,4.11,-1.92,0.88,-8.04,-29.73,-38.60,-51.55,-59.79,-26.45,-18.36,25.13,36.04,-21.57,-12.71,-35.25,-24.11,-4.01,-1.40,15.19,25.47,31.64,11.65,7.42,-5.01
OPM_sy,27.44,33.49,-32.26,,,,97.09,95.32,12.48,-6.75,-74.77,-113.83,-164.53,-231.54,-48.94,224.04,120.59,138.72,589.58,303.49,414.29,59.63,-43.35,-53.51,-58.55,-6.90,-20.40,29.34,62.37,-3.40,46.06,41.21,19.37,32.91,-0.46,-25.00,6.38,-31.73,-12.10,17.35,4.50,54.23,6.16,-6.43,12.92,0.68,-21.85,7.42,3.71
OPM_qq,,,,-13.85,19.81,16.85,6.81,-6.00,1.99,4.04,4.76,0.84,-10.08,-3.03,-3.95,-10.34,16.75,0.95,1.47,15.19,-5.05,-0.12,0.60,-4.09,4.39,3.36,-5.23,-1.35,-4.84,-21.02,-17.19,-22.16,-21.03,44.48,-8.09,19.32,-14.14,-16.71,2.29,-11.48,0.63,5.35,5.07,3.41,9.62,10.53,-10.88,-0.51,-3.07
OPM_sq,,,,1.85,58.18,-24.63,62.31,0.94,-8.91,-37.52,-56.07,-155.32,-325.00,-27.38,117.05,34.38,-29.46,139.56,203.67,-21.37,-10.09,-25.64,7.76,-35.47,-19.83,67.01,-7.87,4.86,0.64,-0.63,39.30,1.38,-14.93,10.64,4.33,-23.62,20.66,-29.00,34.33,1.97,7.46,4.78,-7.53,-10.12,29.67,-6.57,-28.23,23.54,25.19
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,13.75,23.20,32.89,,,,37.33,48.64,24.04,9.73,3.78,7.31,-6.07,-12.59,-19.89,-27.52,-9.76,-6.87,2.62,32.29,12.57,11.95,8.18,-11.24,-2.33,0.94,-4.25,-2.33,-13.65,-31.88,-37.99,-46.08,-50.55,-14.16,-7.69,23.10,29.74,-23.14,-18.10,-33.68,-28.94,-9.00,-3.16,12.40,26.21,34.60,23.55,15.86,3.83
ROS_sy,47.37,48.88,2.85,,,,79.15,-26.92,-26.20,-52.98,-87.47,-201.55,-292.68,-371.35,-109.09,113.11,103.80,121.26,6157.14,587.21,1388.46,9.33,-42.45,-61.93,-77.78,33.23,-25.41,90.22,83.72,15.33,48.35,47.66,109.49,48.61,18.52,-6.17,-26.89,-50.33,-6.41,-0.84,47.11,76.34,-1.84,-4.42,-17.70,-9.15,7.31,19.57,41.64
ROS_qq,,,,-11.78,23.30,16.88,8.01,-4.51,2.89,3.40,2.15,-1.26,-9.93,-3.78,-6.38,-10.66,12.13,-0.70,3.16,15.16,-4.59,-1.24,-0.31,-5.51,5.00,2.06,-5.44,-3.62,-7.17,-19.49,-13.93,-16.18,-14.87,39.78,-7.45,11.78,-10.28,-17.19,-1.38,-9.47,-3.88,6.05,4.94,5.07,7.93,13.10,-3.67,-1.47,-3.27
ROS_sq,,,,28.86,8.82,14.97,11.12,-47.44,9.91,-26.76,-70.38,-525.97,-108.54,-3.14,99.01,714.29,-39.53,476.92,182.67,-30.31,30.96,-57.62,48.78,-53.89,-23.56,154.07,-16.70,17.58,-26.17,59.49,7.14,17.04,4.75,13.14,-14.55,-7.34,-18.38,-23.14,61.02,-1.84,21.09,-7.87,-10.37,-4.42,4.27,1.71,5.87,6.50,23.51
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-12.71,41.14,-18.54,,,,51.74,64.19,26.45,13.83,7.74,13.68,5.36,-5.03,-18.63,-23.95,-8.31,-4.78,0.55,24.33,17.05,17.23,27.98,7.80,4.16,10.76,-9.11,-6.01,-11.21,-36.78,-44.69,-57.70,-66.37,-30.25,-8.96,40.62,63.94,-10.66,-10.77,-32.47,-20.86,-3.71,1.57,18.29,20.34,25.90,5.94,0.75,-1.19
RS_sy,8.30,50.89,-28.20,,,,15.66,35.05,-4.17,-7.64,1.75,-61.52,-63.94,-60.65,-62.02,13.37,60.99,148.41,205.37,134.62,115.42,17.95,-36.91,-48.42,-50.61,-50.22,-31.23,0.42,-25.05,-1.75,100.00,89.87,130.94,119.11,-8.96,-25.33,-4.07,-23.53,3.28,0.89,-3.24,-3.98,-6.01,0.88,8.25,8.56,11.70,14.91,16.79
RS_qq,,,,-13.39,28.18,18.35,15.50,-6.29,-1.29,6.54,9.33,-1.12,-8.51,-3.97,-6.33,-7.59,10.30,-0.27,-1.09,14.27,3.84,-0.12,7.99,-3.75,0.33,6.22,-11.39,-0.47,-5.21,-24.38,-22.48,-23.88,-24.65,56.88,1.18,17.56,-12.15,-14.51,1.06,-11.02,2.95,4.01,6.61,3.62,4.74,8.81,-10.28,-1.46,2.72
RS_sq,,,,-16.41,23.26,5.88,6.02,-2.40,-12.53,2.05,16.79,-63.09,-18.02,11.35,12.74,10.17,16.41,71.81,38.59,-15.36,6.89,-5.93,-25.87,-30.79,2.33,-5.18,2.40,1.07,-23.63,24.31,108.44,-4.05,-7.11,17.94,-13.39,-21.31,19.35,-5.99,16.98,-23.13,14.45,-6.70,14.50,-17.49,22.81,-6.43,17.81,-15.12,24.81
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,-0.25,24.25,25.55,,,,36.70,48.00,23.93,9.72,5.98,10.32,-4.41,-11.62,-20.24,-28.62,-8.73,-3.91,5.13,36.19,14.34,13.96,11.87,-6.53,1.79,4.52,-1.30,1.23,-7.86,-29.69,-39.67,-52.66,-61.02,-27.83,-13.07,29.67,43.46,-17.71,-19.13,-37.48,-27.79,-8.99,-0.85,15.77,26.50,33.23,19.60,13.08,
GPM_sy,32.71,52.30,9.43,,,,63.19,10.91,29.48,-25.83,-89.57,-144.10,-203.85,-279.39,-88.75,120.45,107.42,130.28,5583.33,564.55,845.45,0.77,-61.49,-54.86,-71.03,37.40,4.82,,51.04,0.37,38.01,136.97,98.08,51.85,31.93,-20.72,-9.02,-48.72,-8.91,5.81,18.60,90.28,19.27,11.89,3.08,-4.11,-6.85,-1.91,
GPM_qq,,,,-11.86,23.09,16.99,7.70,-4.57,3.07,3.58,4.03,-0.66,-10.69,-4.24,-6.12,-11.10,14.20,0.82,2.71,15.17,-4.12,0.48,0.83,-3.77,4.41,3.17,-4.78,-1.31,-4.96,-21.27,-18.28,-22.57,-21.74,45.75,-1.57,15.49,-13.41,-16.40,-3.27,-10.70,,5.36,5.39,4.26,9.26,10.97,-5.39,-1.43,-3.37
GPM_sq,,,,17.02,-19.82,9.75,58.47,-20.47,-6.39,-37.13,-77.72,-436.25,-120.45,-8.60,101.40,511.11,-20.00,343.18,162.31,-28.54,13.82,-52.76,0.25,-16.24,-26.97,124.07,-23.52,-20.10,10.30,48.90,5.17,37.19,-7.80,14.15,-8.63,-17.55,5.81,-35.67,62.32,-4.23,,3.21,1.74,-10.16,9.26,-3.99,-1.17,-5.39,27.50
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-7.54,43.05,2.61,,,,37.34,25.32,-100.16,18.01,-49.93,-58.57,8941.18,-82.71,7.99,32.01,74.18,207.06,8.82,13.84,15.85,11.39,16.03,12.44,7.68,11.32,-0.87,2.96,-3.37,1.35,10.00,5.12,19.04,6.08,-4.69,-19.73,-37.00,-39.48,-40.44,-35.00,-19.35,-16.97,-9.17,2.24,-0.31,8.91,6.32,-0.05,-3.99
RBS_sy,12.45,-3.45,19.80,,,,10.27,6.26,-4.73,3.99,2.03,-0.57,0.51,-5.21,-2.09,-6.40,-5.42,-5.49,-6.59,9.43,20.32,28.35,19.11,9.82,3.24,-10.83,-4.79,-5.81,-5.12,4.29,15.22,11.36,-1.55,-14.20,-8.68,-6.33,4.92,18.71,6.78,16.97,15.99,13.34,2.48,-6.69,-14.28,-16.01,2.96,3.29,13.19
RBS_qq,,,,8.19,194.62,-60.54,9.18,-1.28,-100.37,29964.71,-53.67,-18.32,-21.76,-41.58,189.29,-0.16,3.23,2.98,2.52,4.45,5.06,-0.99,6.79,1.22,0.62,2.36,-4.91,5.13,-5.57,7.35,3.22,0.46,6.95,-4.34,-7.26,-15.39,-16.06,-8.11,-8.74,-7.66,4.15,-5.40,-0.17,3.94,1.55,3.36,-2.54,-2.30,-2.46
RBS_sq,,,,3.71,9.43,-1.80,-1.06,-0.06,-1.88,7.18,-2.91,-2.62,-0.82,1.08,0.28,-6.90,0.22,1.01,-0.89,9.07,10.19,7.75,-8.02,0.56,3.59,-6.94,-1.79,-0.52,4.36,2.29,8.49,-3.85,-7.74,-10.86,15.48,-1.37,3.34,0.85,3.88,8.04,2.48,-1.46,-6.07,-1.63,-5.85,-3.45,15.14,-1.32,3.17
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,-11.95,-30.19,-61.33,,,,206.26,146.58,75.44,,-7.84,7.06,9.22,,-10.23,-17.64,-3.10,,8.10,15.61,-4.24,,-8.95,-25.22,-19.00,,2.51,17.26,4.48,-14.10,-38.50,-46.25,-59.73,-33.96,-7.74,47.36,124.83,55.10,39.21,0.60,-16.08,3.33,12.75,24.07,29.72,22.79,-10.01,-15.23,-2.21
ROPA_sy,61.13,13.11,-4.24,,,,4.65,38.69,-27.10,,-62.29,-121.46,-220.26,,-44.52,196.00,119.12,,257.28,310.16,393.73,,-21.49,-47.43,-59.89,,-26.58,-6.04,31.33,19.40,41.97,33.68,49.11,35.95,40.88,17.88,11.15,3.78,2.34,46.98,30.40,26.67,-5.10,-33.96,-18.61,-51.20,-17.65,0.17,20.49
ROPA_qq,,,,16.87,45.39,42.48,26.51,-5.91,3.44,,,9.30,5.52,,,0.27,24.16,,,7.24,2.84,,,-11.92,11.40,1.85,2.58,0.75,-0.74,-16.26,-26.56,-11.95,-25.63,37.33,2.58,40.65,13.47,-5.26,-7.93,1.64,-5.34,16.65,0.46,11.84,-1.02,10.42,-26.37,5.35,14.18
ROPA_sq,,,,-27.35,34.52,8.30,-1.12,-3.72,-29.29,,,-154.79,-296.25,,,-5.19,-21.09,,,8.85,-5.02,,,-27.11,-27.54,33.17,4.38,-6.71,1.29,21.07,24.11,-12.16,12.98,10.38,28.60,-26.50,6.53,3.06,26.82,5.57,-5.49,0.12,-4.99,-26.54,16.47,-39.97,60.34,-10.64,40.10
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,-79.46,110.96,-86.23,,,,758.57,-67.25,157.95,115.49,-45.80,100.64,-7.71,48.81,-34.90,12.27,15.07,-24.39,584.02,41.36,-5.95,-6.03,-88.29,-40.52,23.40,-23.50,217.23,-20.23,-48.91,-31.81,-63.48,9.26,-17.48,24.26,-41.11,-12.25,21.15,80.93,140.00,655.93,53.37,-55.92,-16.39,-84.79,-15.88,91.38,78.99,4.54,20.26
ZNPO_sy,174.75,-3.89,-3.85,,,,-34.85,-36.39,-143.16,-88.99,-1.07,39.04,18.33,-498.81,-51.60,-42.22,317.12,265.98,221.48,56.19,46.88,-30.70,-23.90,-42.82,-77.42,-11.72,-75.62,159.24,11.93,141.17,509.66,-20.62,406.64,-32.96,5.27,13.15,-5.70,52.57,31.63,52.13,27.79,-39.54,-46.91,-43.35,0.95,-24.57,76.03,22.01,-21.02
ZNPO_qq,,,,509.79,-70.32,14.51,314.23,-76.74,133.78,-4.33,4.19,-13.89,7.53,54.26,-54.42,48.50,10.21,1.36,312.33,-69.31,-26.68,1.27,-48.62,55.89,52.12,-37.22,113.07,-60.80,-2.57,-16.21,14.11,17.27,-26.41,26.18,-45.92,74.75,1.59,88.44,-28.26,450.41,-79.39,-45.84,36.08,0.16,13.96,23.21,27.27,-41.50,31.10
ZNPO_sq,,,,0.89,-12.68,67.02,-55.72,-1.48,-159.25,142.60,297.85,38.45,-134.80,-108.03,148.28,65.29,30.78,59.03,-6.49,-19.69,22.99,-24.97,2.69,-39.66,-51.43,193.30,-71.64,541.56,-79.03,531.97,-28.30,-16.46,33.84,-16.38,12.59,-10.21,11.55,35.30,-2.87,3.78,-6.30,-35.98,-14.72,10.74,66.99,-52.17,99.02,-23.25,8.10
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,-77.04,61.35,-14.53,,,,1784.81,77.22,-37.49,182.25,-63.68,164.94,-5180.94,-304.68,9.51,148.85,105.84,128.43,,,-91.62,-49.57,,,-865.79,63.56,-1803.40,118.85,191.80,-19.56,149.43,3261.00,35.37,-14.28,-96.29,-99.86,-98.73,-244.58,4452.99,-2546.24,5950.40,103.58,-95.75,107.97,6.68,1500.00,2117.41,443.59,28.50
ZFI_sy,51.01,-9.26,8.33,,,,0.07,16.18,21.46,8.95,21.84,9.53,6.90,-26.29,-5.29,-15.27,-14.72,48.01,,,12.34,-44.26,,,-29.09,23.13,-90.57,58.97,24.43,-17.89,817.21,-11.55,16.60,69.86,-25.54,14.05,-14.88,-3.36,69.62,-16.09,3.20,-28.23,-18.24,-3.04,-9.78,22.17,3.65,1.72,12.97
ZFI_qq,,,,64.39,46.65,-2.08,698.39,-84.54,-48.28,342.18,2.74,12.75,-1091.94,82.19,154.97,156.20,-76.74,-13.22,,,,422.58,-73.26,213.87,-274.61,211.62,-378.46,140.32,-26.75,-2.19,71.10,2642.01,-97.05,-38.06,-92.59,0.22,-72.35,-7136.00,333.47,-153.85,168.40,-95.83,177.14,0.92,815.78,-37.53,284.09,-75.26,116.48
ZFI_sq,,,,-1.21,-3.73,15.71,-9.07,14.69,0.65,3.79,1.69,3.11,-1.77,-28.43,30.66,-7.75,-1.14,24.22,,,,-38.37,41.81,-20.87,2.53,7.02,-89.14,1234.48,-19.74,-29.38,21.27,28.69,5.80,2.88,-46.84,97.12,-21.04,16.80,-6.70,-2.49,-2.88,-18.78,6.29,15.65,-9.63,9.98,-9.82,13.50,0.36
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-17.77,9.95,-37.68,,,,-49.60,-23.57,-37.59,,4.82,-4.95,14.25,,54.07,28.04,43.90,,-0.03,37.97,17.98,,20.55,21.07,27.56,,-0.19,-9.23,-1.78,-6.98,16.09,3.14,-8.14,8.64,2.63,15.97,7.54,-16.20,-3.15,-13.71,3.82,14.72,-4.28,-11.32,1.73,-1.75,14.95,31.29,-0.64
DTAR_sy,-13.57,-5.57,-18.87,,,,-19.15,5.58,15.99,,42.06,19.35,23.50,,-3.50,-12.62,-6.73,,-3.05,-0.83,-13.56,,-6.73,-3.80,0.25,,-7.48,0.45,-3.17,5.05,15.87,6.64,4.82,5.06,-6.41,-0.58,1.94,-4.72,-8.89,-10.76,-5.56,-4.08,4.78,4.43,1.44,3.27,5.37,11.12,0.67
DTAR_qq,,,,-32.08,7.63,-12.18,-21.48,2.98,-12.12,,,-6.61,5.63,,,-22.39,18.71,,,7.11,1.51,,,7.57,6.95,-3.63,-9.97,-2.17,15.72,-8.72,12.35,-13.09,3.07,7.95,6.12,-1.78,-4.42,-15.89,22.65,-12.49,15.00,-7.06,2.34,-18.93,31.93,-10.24,19.74,-7.41,-0.16
DTAR_sq,,,,-4.42,-9.34,18.96,-21.57,24.81,-0.39,,,4.86,3.07,,,-5.06,10.03,,,-2.88,-4.10,,,0.18,-0.06,-2.87,-4.85,8.76,-3.66,5.37,4.95,0.09,-5.31,5.62,-6.52,6.33,-2.91,-1.27,-10.61,4.16,2.74,0.27,-2.35,3.81,-0.20,2.08,-0.37,9.47,-9.58
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-48.13,32.49,-66.37,,,,-63.40,-30.39,-46.84,,6.24,-6.29,18.40,,83.42,38.80,65.78,,0.90,62.53,30.37,,37.23,40.35,56.02,,1.32,-17.14,-4.78,-14.15,27.75,5.10,-15.54,15.33,4.52,31.26,14.01,-27.11,-6.16,-23.93,7.52,27.06,-8.01,-18.23,3.47,-3.16,32.31,62.25,-1.29
CG_sy,-46.20,22.42,-38.25,,,,-32.42,11.38,32.58,,101.38,49.66,46.62,,-14.17,-28.91,-18.25,,-0.24,0.91,-17.21,,-13.79,-7.79,0.40,,-6.15,7.55,0.71,5.83,24.45,7.48,9.65,14.33,-12.58,5.41,-2.84,-13.60,-19.75,-25.81,-14.63,-10.28,15.18,8.92,10.20,6.66,-6.58,-2.79,-4.99
CG_qq,,,,-45.42,11.16,-16.88,-27.42,3.80,-15.11,,,-8.44,7.27,,,-30.71,28.12,,,11.61,2.76,,,14.15,14.24,-6.50,-16.90,-6.64,31.27,-15.69,23.64,-23.19,5.48,15.13,12.05,-3.54,-8.38,-26.39,44.24,-21.80,29.50,-13.01,4.42,-30.49,63.86,-18.59,42.67,-14.75,-0.31
CG_sq,,,,-8.55,-16.64,43.66,-38.29,50.73,-0.77,,,12.01,-2.79,,,-7.22,11.77,,,-6.15,-8.30,,,0.38,-0.15,2.38,-8.54,15.03,-6.50,7.58,7.56,-0.66,-4.61,12.18,-17.76,19.79,-12.08,-0.24,-23.62,10.74,1.18,4.84,-1.94,4.71,2.37,1.48,-14.11,8.96,0.05
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,-50.92,-28.20,-85.38,,,,-75.91,169.23,100.00,,-51.52,-77.14,-50.00,,218.75,168.75,392.31,,154.90,93.02,54.69,,-33.85,-25.30,-6.06,,69.77,109.68,11.83,21.59,-33.56,-43.08,-2.88,,90.72,194.59,205.94,185.98,55.68,27.52,24.92,23.86,25.00,32.73,23.06,19.00,16.94,29.81,20.00
LDER_sy,10.64,17.95,-41.74,,,,15.30,8.68,65.22,,131.96,179.58,25.84,,42.17,-30.60,73.62,,-7.31,60.65,0.96,,-53.23,-52.36,-48.26,,16.41,60.00,27.83,20.23,28.44,-13.32,11.73,,43.57,69.28,34.06,75.27,4.48,2.55,-12.04,-28.77,-10.40,-14.04,-4.64,-23.84,-45.03,-33.30,-17.43
LDER_qq,,,,-81.02,-50.00,823.08,-72.50,112.12,-62.86,,,,-18.75,,,-15.69,48.84,,,-36.15,19.28,,,-27.91,50.00,-5.38,65.91,-10.96,-20.00,2.88,-9.35,-23.71,36.49,5.94,72.90,17.84,41.74,-0.97,-5.88,-3.47,38.85,-1.81,-5.01,2.50,28.73,-5.05,-6.65,13.78,19.00
LDER_sq,,,,6.34,-11.23,104.15,-40.17,0.24,34.95,,,,-39.26,,,-41.02,51.96,,,2.22,-4.51,,,4.13,3.70,25.37,-14.01,43.12,-17.15,17.92,-8.14,-3.41,6.78,-2.35,42.54,13.89,-15.44,27.68,-15.03,11.78,-27.47,3.39,6.89,7.24,-19.54,-17.43,-22.85,30.12,-0.39
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,24.32,-16.59,19.10,,,,1067.81,-59.12,-71.00,,16.65,151.38,160.49,,-46.07,-39.98,-69.97,,-55.68,-42.77,-36.47,,57.79,46.21,26.02,,-35.09,-42.47,24.97,35.55,234.91,268.09,66.05,33.27,-50.89,-70.26,-69.42,-61.38,-32.03,-23.08,-23.37,-34.74,-35.67,-40.27,-36.42,-24.38,-23.33,-26.10,-13.78
PZAT_sy,-40.44,12.35,129.28,,,,8.97,-11.74,-44.78,,-52.23,-51.97,-6.10,,-19.22,39.44,-36.22,,-19.67,-55.45,-35.11,,103.35,34.15,77.87,,27.09,43.16,49.86,-9.87,-60.29,-32.94,-47.60,-39.50,-4.99,0.54,-16.04,-30.69,-2.47,1.50,54.96,100.13,21.22,18.13,6.55,7.45,60.32,63.99,30.18
PZAT_qq,,,,1304.78,116.88,-89.02,248.94,-50.82,53.83,,,5.98,59.41,,,17.94,-20.25,,,52.30,-11.47,,,41.12,-23.69,-1.17,-39.01,25.07,65.76,7.20,50.70,37.46,-25.22,-13.96,-44.47,-16.75,-23.13,8.68,-2.27,-5.80,-23.42,-7.45,-3.66,-12.52,-18.49,10.09,-2.33,-15.68,-4.90
PZAT_sq,,,,4.23,20.31,-32.11,27.99,-15.58,-24.72,,,-15.12,47.16,,,46.52,-32.69,,,-18.75,-1.96,,,-46.40,30.00,47.46,23.68,-39.62,36.08,-11.32,-45.50,1.96,6.34,2.40,-14.42,7.89,-11.19,-15.47,20.43,12.28,35.58,9.16,-27.05,9.41,22.29,10.09,8.84,11.91,-2.92
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,27.56,51.19,-61.10,,,,-6.90,-0.09,8.12,,-28.44,-34.97,-47.51,,-25.79,-29.19,-17.03,,-11.42,7.77,7.05,,6.62,1.76,-2.57,,-3.14,-2.59,-2.35,-8.68,-17.90,-18.06,-4.76,3.17,6.83,13.08,5.88,-0.92,7.21,7.86,5.58,13.01,14.16,14.68,14.06,11.11,7.32,6.17,3.10
PELDR_sy,18.28,33.20,1.09,,,,-6.29,-15.08,-2.69,,-23.86,-16.84,-24.23,,2.91,-6.51,-4.56,,8.75,28.47,36.21,,17.17,19.69,-5.42,,-18.92,-23.67,-11.08,-3.02,5.49,-0.03,14.71,6.72,-6.78,-3.30,-2.37,-1.12,5.50,3.53,-7.08,-5.94,2.83,4.19,9.07,11.98,6.52,2.89,-3.95
PELDR_qq,,,,-7.52,-10.87,5.76,6.80,-0.76,-3.55,,,-9.82,-22.14,,,-13.94,-8.77,,,4.69,-9.38,,,-0.08,-13.24,6.80,4.61,0.49,-13.02,-0.13,-5.94,0.29,1.10,8.19,-2.60,6.15,-5.34,1.24,5.40,6.78,-7.33,8.36,6.47,7.27,-7.84,5.57,2.83,6.12,-10.50
PELDR_sq,,,,-2.35,-8.90,-12.64,20.58,-11.51,4.38,,,-3.35,-4.89,,,-12.20,-2.90,,,3.72,2.94,,,5.94,-18.65,-4.16,-1.85,-0.26,-5.23,4.53,6.76,-5.48,8.75,-2.75,-6.75,-1.94,9.79,-1.51,-0.50,-3.78,-1.46,-0.30,8.78,-2.50,3.14,2.36,3.47,-5.83,-3.71
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,41.60,-19.72,71.79,,,,36.35,10.28,17.52,,-1.52,0.88,-3.62,,-15.72,-7.49,-12.76,,-0.12,-14.78,-9.19,,-12.54,-13.92,-18.29,,-0.91,10.29,3.25,8.54,-9.58,-2.42,8.76,-5.80,-0.94,-10.38,-3.74,17.24,4.24,14.12,-2.71,-9.09,4.81,9.41,-0.83,2.16,-12.60,-18.23,1.57
TSF_sy,40.24,12.24,32.36,,,,17.96,-7.87,-2.17,,-15.86,-8.85,-20.85,,9.10,14.52,19.90,,6.92,2.00,3.10,,-10.56,-7.97,1.80,,1.52,1.12,-8.07,-0.25,1.48,8.10,4.67,5.23,-4.95,-23.99,-1.12,-1.25,5.97,32.46,-0.35,-3.24,-2.64,-5.22,-2.42,3.94,4.84,-2.55,8.05
TSF_qq,,,,23.06,-3.29,6.76,7.32,-0.47,3.06,,,1.95,-1.54,,,11.91,-7.15,,,-4.50,-1.06,,,-6.01,-6.08,3.03,8.95,4.61,-12.07,8.31,-9.24,12.89,-2.00,-6.19,-4.56,2.14,5.25,14.26,-15.14,11.82,-10.26,6.76,-2.16,16.73,-18.67,9.99,-16.30,9.21,1.03
TSF_sq,,,,7.57,3.33,-20.60,33.67,-15.98,9.71,,,-8.98,-4.73,,,-4.47,-0.25,,,-8.86,0.82,,,-6.22,11.52,-7.35,4.76,-6.58,1.38,0.54,6.58,-0.49,-1.84,1.08,-3.74,-20.41,27.68,0.95,3.30,-0.52,-3.94,-1.97,3.94,-3.16,-1.11,4.42,4.84,-9.99,9.64
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-18.08,4.45,-26.64,,,,-42.13,-20.88,-32.88,,32.95,32.71,92.90,,79.54,53.74,27.98,,-8.99,3.84,-1.11,,3.51,8.21,11.31,,1.31,-1.68,2.12,5.46,24.54,19.52,2.52,1.23,-2.95,-3.76,-0.88,-3.54,-4.98,-10.34,-2.16,-3.67,-9.15,-14.11,-6.50,-6.68,3.84,13.98,-1.47
ZKO_sy,3.00,-17.74,-12.50,,,,-11.10,7.22,11.10,,36.70,8.28,23.60,,-2.10,16.73,11.52,,-4.50,-12.72,-29.45,,-10.09,-14.57,7.03,,8.14,8.23,5.40,4.14,3.25,2.09,-2.17,-2.26,0.83,2.78,4.84,4.50,-1.93,0.75,-5.08,-1.98,-1.06,3.68,6.34,-4.04,-5.33,-6.57,-9.88
ZKO_qq,,,,-25.68,11.73,-11.96,-20.84,1.61,-5.21,,,1.43,37.78,,,-13.14,14.69,,,-0.89,9.22,,,3.62,12.34,-5.83,-7.58,0.57,16.68,-2.75,9.14,-3.48,0.08,-3.98,4.64,-4.29,3.07,-6.56,3.08,-9.68,12.47,-8.00,-2.79,-14.61,22.44,-8.18,8.18,-6.28,5.85
ZKO_sq,,,,0.10,-5.63,39.97,-32.76,20.72,-2.22,,,-4.37,11.62,,,14.01,6.64,,,4.20,-13.79,,,-0.99,8.00,1.19,-0.06,-0.90,5.17,-0.02,-0.92,-2.01,0.78,-0.12,2.22,-0.11,2.80,-0.44,-4.07,2.62,-3.15,2.81,-3.17,7.54,-0.67,-7.23,-4.47,6.13,-4.19
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,34.46,69.41,-64.88,,,,-48.23,-20.70,-25.79,,-6.95,-16.25,-1.06,,25.68,19.06,14.67,,-5.20,11.45,5.50,,10.91,10.35,8.49,,-2.46,-4.86,-0.42,-3.90,2.73,-1.59,-2.38,4.45,2.77,7.34,2.89,-6.29,0.87,-3.84,2.54,8.10,2.94,-2.41,5.72,2.96,10.80,19.81,0.71
