,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3
OPM_qq,,,-6.76,-19.39,-38.91,-88.70,72.73,-282.46,92.31,1512.50,44.25,87.73,9.80,-3.87,-8.36,-13.51,67.58,26.81,-9.74,15.68,-25.53,28.84,19.08,4.01,20.44,-21.16,-34.32,7.84,-49.34,5.22,580.99,-77.37,27.61,-18.07,2.05,25.63,3.60,-3.28,-3.59,-26.29,-17.42,-20.07,-14.89,-30.00,-31.43,41.67,-47.06,31.94,18.95
OPM_sq,,,90.13,15.99,-16.32,-0.87,26.53,-2.88,-41.87,55.51,-5.25,12.88,-17.55,-3.87,-16.72,-40.52,5.00,36.61,-18.95,11.02,-2.42,51.86,-3.59,-20.34,-9.79,-2.59,-3.63,-4.52,-16.32,-0.94,-16.19,15.15,7.89,7.93,0.28,1.13,1.95,-10.38,-17.07,7.72,-3.41,9.19,6.80,4.85,56.07,-27.04,42.13,-2.50,-9.52
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,59.57,30.52,,,,-100.63,-106.47,-150.53,-176.21,166.67,321.43,173.30,212.10,200.00,-127.42,-130.71,-12.50,5550.00,1964.71,1037.21,62.34,,41.64,19.60,138.80,36.28,-53.23,-57.26,-103.02,-97.84,651.90,-2.91,1933.33,2320.00,-82.52,79.00,12.73,52.07,24.28,-27.93,-41.13,-52.99,-60.93,-67.05,-88.13,-81.50,-110.45,-108.24,
ROS_sy,138.04,-54.34,,,,120.00,3.13,-4.71,-37.55,34.32,-0.71,-4.76,36.60,-67.85,-92.81,-88.89,-120.57,1.58,485.00,290.00,393.02,,26.50,35.04,9.52,-15.54,-11.49,-43.67,-43.48,-50.80,-58.02,-19.10,61.54,111.38,123.64,68.06,-15.08,-22.31,-12.60,-17.36,-11.21,14.85,20.93,52.00,34.74,3.45,13.85,-12.50,
ROS_qq,,,-9.60,-12.70,-45.50,-101.46,-833.33,-582.14,17.80,101.27,3000.00,125.81,25.71,-96.59,-383.33,-152.94,458.14,120.13,-6.49,27.13,-37.97,35.60,32.45,7.35,23.86,-22.61,-54.55,-1.90,-108.74,155.56,15690.00,-87.33,65.00,-26.67,14.05,29.71,3.91,-1.08,-6.79,-24.78,-15.12,-21.00,-22.54,-36.57,-69.41,23.08,-143.75,50.00,471.43
ROS_sq,,,171.50,9.58,-17.65,-10.20,27.27,1.25,-46.03,93.14,-5.92,-2.88,-22.59,-54.55,-78.95,50.00,-243.33,324.42,21.24,,7.69,17.46,,6.76,-12.66,-9.42,4.80,-32.06,-12.36,-21.15,-10.57,30.91,75.00,3.17,-5.38,-1.63,-11.57,-5.61,6.44,-6.98,-5.00,22.11,12.07,16.92,-15.79,-6.25,23.33,-10.14,-7.52
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,45.18,22.20,,,,-94.57,-88.35,-116.15,-83.85,451.72,263.79,696.49,1087.10,83.75,15.17,-37.65,11.14,82.31,120.58,196.70,10.27,-5.60,12.69,-2.38,67.41,49.80,-26.16,-23.45,-67.42,-79.16,349.78,-16.60,101.22,155.06,-78.02,41.07,16.77,38.71,14.51,-35.26,-50.52,-57.96,-59.80,-62.29,-82.52,-91.91,-137.93,-112.59,8.00
RS_sy,41.53,-53.17,,,,78.45,63.77,10.09,-31.43,-47.05,-51.63,-13.03,51.67,78.78,8.97,-56.17,-52.47,-29.67,-4.94,50.95,26.88,3.38,29.00,6.08,11.62,-14.49,-34.40,-29.64,-30.20,-33.17,-28.39,-20.79,-4.68,39.29,33.57,25.18,0.61,-15.90,-22.99,-6.23,7.01,7.01,12.15,-12.39,34.47,31.62,59.13,100.00,5.51
RS_qq,,,-6.74,-29.12,-45.61,-84.90,100.00,-198.28,154.39,416.13,31.88,61.14,8.24,-20.11,-17.35,-12.76,92.92,31.05,,17.35,-28.30,12.20,19.37,1.66,22.96,0.40,-41.16,5.38,-47.66,-35.77,1169.62,-80.46,26.28,-18.59,9.43,25.40,4.52,-3.29,-9.66,-29.11,-20.11,-17.83,-13.62,-33.50,-62.96,-62.00,-505.26,77.92,417.65
RS_sq,,,41.10,33.75,-7.04,1.71,29.49,-10.09,-42.10,-21.46,18.30,61.66,0.97,-7.42,-27.89,-34.98,9.49,36.99,,3.25,-7.97,11.62,21.63,-15.10,-3.16,-14.49,-6.68,-8.95,-3.93,-18.13,,0.71,15.60,19.63,-4.10,-5.61,-7.08,,-12.20,14.93,6.04,,-7.98,-10.22,62.76,-2.12,11.26,12.84,-14.14
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,51.88,33.71,,,,-100.50,-105.27,-154.89,-173.47,-1100.00,221.43,162.02,211.11,313.89,82.35,-71.88,21.50,451.95,524.19,962.22,27.98,1.18,44.44,24.27,139.87,38.14,-54.38,-51.68,-96.51,-99.49,321.96,-15.33,1388.46,10466.67,-68.40,86.01,21.71,45.74,29.41,-27.88,-42.68,-53.46,-63.86,-65.95,-84.81,-76.28,-96.86,-100.00,7.32
GPM_sy,182.12,-63.65,,,,97.86,1.53,-7.25,-35.71,31.29,-7.67,-14.11,20.00,-63.84,-81.60,-85.37,-107.41,1.52,148.39,226.67,885.00,34.33,21.43,23.13,10.83,-26.67,-30.75,-37.57,-44.83,-40.15,-45.95,-0.88,51.04,105.06,132.86,32.59,-13.10,-25.93,-22.09,-15.49,-4.76,22.08,20.47,49.80,42.50,1.02,22.88,-5.85,-7.02
GPM_qq,,,-10.76,-11.49,-47.87,-101.22,-833.33,-821.43,30.23,80.00,194.44,370.59,25.00,-61.50,-19.48,-27.42,440.00,74.90,-8.94,23.51,-34.94,38.26,30.00,6.26,25.59,-20.38,-57.07,12.55,-90.94,-88.46,35766.67,-77.42,59.26,-18.09,7.26,32.94,4.20,-1.91,-4.76,-25.91,-17.18,-20.37,-26.05,-30.19,-63.06,24.39,-90.20,-100.00,
GPM_sq,,,155.87,7.37,-9.33,-20.57,31.29,-1.92,-37.15,62.22,-7.67,-8.75,-12.20,-51.11,-53.03,-27.42,-144.44,770.00,14.93,-4.55,6.80,14.65,3.89,-3.21,-3.87,-24.14,-1.89,-12.74,-15.04,-17.71,-11.39,60.00,29.46,11.72,0.62,-8.90,-15.15,-4.76,5.83,-1.18,-4.38,22.08,4.44,22.88,-9.04,-13.45,27.03,-5.85,
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-8.04,-16.71,,,,-10.43,0.98,8.07,10.85,24.74,22.75,32.09,29.68,11.27,5.53,-1.59,-7.16,-6.65,-7.09,-5.94,-4.45,3.03,4.40,3.32,9.49,0.57,-18.83,-15.91,-29.95,-35.32,48.16,-9.86,9.19,21.03,-33.19,12.52,6.86,7.15,-0.51,-13.56,-17.93,-16.71,-8.69,4.78,10.85,9.18,-2.47,-8.79,-4.86
RBS_sy,-8.07,-19.24,,,,5.86,-10.21,-10.10,-21.02,-7.54,-21.95,-10.90,-2.42,-5.71,3.86,-13.63,-13.85,11.06,14.63,-12.43,10.75,-1.69,-7.18,23.33,5.51,-4.27,-4.75,-3.00,-7.59,-8.46,-5.43,-20.23,-1.54,4.97,-0.78,28.72,2.45,-19.48,-13.56,-17.49,-17.25,-3.45,-1.45,18.76,26.57,24.38,32.93,2.26,-8.21
RBS_qq,,,-5.43,-7.77,2.41,0.28,6.62,-1.29,5.04,12.84,4.92,6.21,3.12,-3.17,-0.50,-0.95,-2.72,-2.64,-0.96,0.27,-1.18,4.99,0.36,-0.77,4.72,-3.56,-18.99,2.79,-12.76,-10.95,85.56,-37.47,5.68,-1.29,2.43,5.31,0.36,-1.03,-4.90,-8.49,-4.71,0.44,4.26,5.00,0.81,-1.07,-6.86,-1.81,5.15
RBS_sq,,,22.94,-3.50,1.61,-12.18,4.27,-3.38,-10.73,2.80,-11.97,10.30,-2.24,-0.67,-3.03,-8.28,-2.49,28.05,0.09,-29.93,23.33,13.66,-5.50,-6.90,5.51,3.13,-5.98,-5.19,0.52,2.16,-2.86,-20.02,24.06,8.92,-8.19,3.75,-1.26,-14.40,-1.43,-0.97,-0.97,-0.12,0.62,19.34,5.54,-1.85,7.52,-8.20,-5.27
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,3.60,28.78,,,,-96.96,-93.16,,,365.71,223.61,,,198.16,94.85,,,71.19,58.37,100.00,,-3.37,47.15,33.26,,18.41,26.18,-33.69,,-62.82,-110.26,-27.06,,100.85,613.14,30.02,5.79,32.49,20.91,-31.26,-43.69,-53.93,-62.35,-63.40,-73.15,-53.92,-70.94,-36.08,32.28
ROPA_sy,29.21,-24.66,,,,11.77,5.48,,,-0.56,-33.61,,,-9.40,-24.90,,,-45.59,-7.95,33.83,,53.34,68.30,64.58,,9.83,-4.60,-11.56,,-22.47,-9.92,-1.15,,35.29,14.81,-3.28,-20.49,-8.70,-13.62,-6.19,-4.37,-11.20,-12.03,2.02,17.58,7.85,29.72,9.28,-6.41
ROPA_qq,,,-8.43,,,,105.71,,,,42.94,,,,-6.58,1.32,,,-13.58,27.96,,,31.59,15.88,,,40.23,-39.10,,,-138.70,532.85,33.90,-10.45,-1.13,9.67,8.95,12.14,-9.77,-37.65,-10.75,-8.25,-26.27,-39.38,-34.54,57.48,-53.50,33.33,35.48
ROPA_sq,,,8.18,,,,2.09,,,,-31.84,,,,-43.50,-26.30,,,-4.41,7.14,,,4.92,4.77,,,-8.87,-2.87,,,5.88,6.58,11.20,7.81,-10.14,-10.22,-8.58,23.80,-14.99,-2.49,-6.81,14.95,-15.79,13.09,7.40,5.44,1.29,-4.73,-8.02
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,60.31,63.58,,,,100.37,103.90,117.16,-89.11,11.90,270.59,-45.69,509.36,414.89,-113.28,-115.32,-95.74,2045.45,15540.64,-3742.36,-770.12,540.35,46.94,184.70,-21857.00,-117.72,-154.62,-131.90,100.03,104.06,55.94,45.99,-1734.77,2804.18,341.96,356.65,186.11,138.74,121.61,30.16,-50.62,-89.41,-98.53,-94.24,-90.43,-53.56,-167.16,-55.54,139.83
ZNPO_sy,93.00,66.98,,,,-168.89,74.70,153.09,-188.88,80.73,109.82,18.16,213.72,389.40,494.09,-96.67,-104.45,105.26,151.56,2571.55,1919.40,-7.51,128.63,125.27,-3.77,86.59,0.99,-63.79,-53.37,-78.60,-85.85,3.96,190.13,341.22,532.20,28.60,-48.58,-8.89,-64.04,20.59,19.16,-3.09,-51.04,-84.93,-91.95,-60.27,30.67,318.73,149.08
ZNPO_qq,,,-15.49,-204.69,200.15,-99.89,1114.29,1240.78,-36.44,-98.92,3921.28,96.51,613.06,-99.09,-203.72,-126.69,298.24,360.28,646.46,-156.41,65.43,539.83,71.29,-67.48,-9063.28,99.65,-428.03,81.01,109.01,-55.08,-5834.73,76.73,-172.63,179.81,377.78,-75.31,-8.53,121.27,343.50,-85.50,-65.30,-52.54,-38.58,-43.04,-42.35,130.23,-188.83,137.71,210.99
ZNPO_sq,,,-365.70,41.75,71.43,-55.78,2.43,222.23,-255.48,89.61,149.74,1370.46,49.64,-73.56,2.10,-91.76,-300.00,1320.04,25.14,-12.51,36.21,-37.98,209.32,-13.79,-41.81,20.26,67.41,-69.09,-25.08,-44.80,10.66,127.14,109.09,-16.05,58.56,-53.80,-16.39,48.75,-37.41,54.93,-17.38,20.97,-68.38,-52.33,-55.86,497.05,4.02,52.76,-73.75
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,-91.48,-846.70,,,,379.47,241.30,180.74,,-18.15,-12.26,70.87,,-85.69,-95.09,,-46.95,799.91,3862.93,,-164.95,-108.59,-171.71,-45.61,305.99,1621.59,179.38,69.15,,-33.63,-32.54,-71.34,,-77.10,,1.61,123.99,380.75,,137.47,126.52,-31.67,-17.47,-49.88,-110.22,-103.19,,-265.93,1013.50
ZFI_sy,8.80,-17.61,,,,14.31,12.87,-5.01,,-4.33,-3.11,42.35,,2.17,4.40,,2.71,-9.72,10.15,,-95.16,5.70,-31.11,355.15,1304.22,14.73,28.73,-21.74,,4.83,10.39,-51.93,,-73.54,,57.83,123.99,181.04,,35.54,26.21,-44.69,-14.32,-12.18,-25.09,12.44,,14.83,37.62
ZFI_qq,,,-105.64,-59.25,225.24,-31.86,3.97,-9.01,,,11.46,77.20,-20.83,-90.85,-61.79,,,55.27,68.27,13.23,-121.95,79.48,-1305.43,185.88,-16.85,51.61,-26.68,82.99,,,-25.48,-22.25,-52.57,-16.69,,,4.56,78.81,-21.31,61.40,-0.26,-46.06,-4.95,-1.97,-120.33,83.15,,,211.95
ZFI_sq,,,1.13,-5.13,12.30,6.09,-0.14,-20.15,,,1.14,17.31,-8.19,-6.20,3.34,,,-17.55,26.09,-81.62,-74.67,1700.97,-17.81,21.40,-21.86,47.14,-7.78,-26.20,,,-2.88,-67.87,-26.32,15.08,,,4.56,44.39,-6.14,-4.35,-2.63,-36.73,45.41,-1.97,-16.94,-5.03,,,-0.46
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-28.42,-16.98,,,,72.14,55.57,,,9.69,15.36,,,-3.98,-5.14,,,-5.30,-0.48,1.11,,4.04,-4.56,-5.99,,0.09,4.31,4.81,,-1.49,-8.08,2.02,,-16.28,-4.65,-0.50,-2.73,-2.73,0.77,3.98,1.71,1.04,0.68,-10.71,-8.55,-2.16,5.23,8.20,4.80
DTAR_sy,1.16,3.43,,,,-11.55,-3.79,,,-8.67,4.54,,,8.70,4.67,,,-5.04,-7.56,1.75,,4.50,12.26,9.27,,2.48,-1.05,-7.03,,-0.90,-5.53,6.84,,-1.24,4.91,1.40,0.07,-4.44,-3.76,-4.17,-0.90,12.33,8.58,-5.22,-1.22,-5.39,-5.67,11.21,-2.74
DTAR_qq,,,2.37,,,,-7.49,,,,-2.71,,,,-3.89,-5.46,,,1.00,-3.95,,,-7.35,-5.39,,,-3.45,-4.93,,,-9.92,5.52,-1.28,-10.78,2.60,10.10,-3.49,-10.78,6.30,13.61,-5.61,-11.36,5.91,0.76,-3.32,-5.17,13.91,3.60,-6.36
DTAR_sq,,,-16.34,,,,-9.00,,,,4.17,,,,0.31,-5.46,,,-2.34,4.05,,,4.91,1.29,,,1.29,-4.83,,,-3.44,7.63,-3.21,-1.81,2.56,4.03,-4.48,-6.23,3.29,3.59,-1.23,6.29,-0.16,-9.58,2.95,1.80,-0.45,6.60,-9.97
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-50.99,-26.86,,,,197.44,134.70,,,32.32,47.98,,,-12.66,-14.94,,,-14.33,-1.34,2.84,,11.74,-11.64,-14.13,,0.30,11.76,12.18,,-4.24,-19.40,5.25,,-35.56,-10.46,-1.31,-6.70,-5.77,1.77,10.96,4.30,2.25,1.56,-24.80,-18.98,-4.51,12.85,21.27,11.32
CG_sy,5.22,11.18,,,,-29.00,-12.12,,,-24.80,11.39,,,29.98,19.11,,,-16.76,-15.21,4.57,,12.27,24.69,28.36,,7.15,-3.25,-18.79,,-2.54,-14.58,20.64,,-0.81,14.09,11.66,-3.78,-13.65,-13.94,-25.02,-10.92,32.81,-19.64,-24.10,-3.14,-11.39,43.82,47.17,5.65
CG_qq,,,3.80,,,,-18.09,,,,-8.40,,,,-10.79,-13.85,,,2.75,-10.21,,,-18.76,-12.74,,,-9.48,-12.41,,,-23.81,14.37,-3.27,-23.56,5.88,26.07,-8.56,-22.80,14.35,37.44,-14.04,-24.31,13.58,1.77,-7.39,-10.80,34.23,9.36,-14.99
CG_sq,,,-39.57,,,,-25.21,,,,10.78,,,,1.52,-18.28,,,3.41,0.79,,,14.85,3.76,,,3.71,-12.91,,,-9.10,22.99,-9.13,-2.36,4.55,20.38,-21.70,-12.37,4.19,4.89,-6.98,30.65,-36.95,-0.94,18.71,19.52,2.32,1.37,-14.78
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,33.93,86.22,,,,458.23,488.35,,,26.72,12.00,,,394.97,426.52,,,0.38,0.76,3.68,,-89.81,-90.78,-20.40,,753.27,872.82,0.52,,-2.38,-95.03,-93.08,,-33.89,1458.10,1276.22,1463.87,14.59,2.01,1.32,-12.02,-93.62,-96.17,-92.88,-92.28,925.33,1945.78,1050.87,937.82
LDER_sy,-29.09,72.12,,,,-16.95,6.70,,,5.31,-4.59,,,135.91,186.20,,,53.61,-71.30,-66.49,,-36.51,84.83,103.39,,29.24,32.51,5.48,,-39.93,-62.84,-60.84,,-1.39,104.15,81.44,181.07,125.46,99.23,89.04,7.28,-13.01,-33.82,-30.14,-30.84,-42.24,-31.38,-22.33,-2.15
LDER_qq,,,-1.67,,,,3.63,,,,-8.40,,,,-2.56,-7.71,,,-2.19,-5.03,,,-11.47,719.88,,,0.94,-15.28,,,-94.86,17.91,-8.59,1093.79,21.09,4.15,3.88,-12.53,7.80,3.44,-9.80,-93.66,-35.26,92.07,-2.13,742.59,29.16,8.05,-11.74
LDER_sq,,,14.03,,,,46.49,,,,32.72,,,,61.01,0.49,,,-69.92,17.32,,,-12.43,29.09,,,-10.21,2.76,,,-44.46,8.30,-8.59,79.34,14.99,-3.75,41.61,43.86,1.61,-8.67,-19.64,16.65,-22.70,-3.59,-20.45,-2.56,-8.18,9.14,0.21
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,-66.17,-28.09,,,,-75.41,-77.19,,,28.41,35.96,,,-80.81,-81.26,,,-9.12,-8.99,-26.22,,639.75,682.13,13.36,,-83.55,-84.31,43.28,,2.38,1692.29,1082.32,,19.01,-94.32,-93.49,-94.21,-17.38,-7.79,-1.51,23.38,1703.01,3049.23,1646.33,1434.66,-89.35,-94.79,-91.56,-90.87
PZAT_sy,-11.24,-4.84,,,,29.88,-35.97,,,-4.07,72.83,,,-40.87,-39.44,,,-31.29,49.02,-24.19,,10.43,-27.89,3.09,,-20.49,-15.56,3.90,,65.37,108.64,174.60,,24.12,-39.01,-56.52,-57.10,-46.98,-23.33,-20.26,-9.12,21.12,16.89,11.23,-7.81,-17.06,-22.29,-12.53,14.63
PZAT_qq,,,0.25,,,,-6.99,,,,-1.53,,,,-3.83,14.37,,,-3.69,-7.28,,,1.82,-86.56,,,-2.88,22.72,,,1600.15,-19.05,4.42,-91.72,-18.85,-7.20,-7.23,18.27,-9.43,-0.88,16.22,1628.26,58.19,-45.04,2.13,-88.00,-22.68,-10.94,10.58
PZAT_sq,,,-9.45,,,,-55.36,,,,-19.58,,,,-17.65,12.20,,,78.60,-42.92,,,16.62,-18.39,,,23.84,0.42,,,56.25,32.16,-0.31,-39.71,-23.22,-5.77,-1.64,-25.49,11.01,-1.99,12.11,-0.70,7.14,-6.73,-7.09,-10.66,0.38,4.98,21.76
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,121.95,-30.75,,,,-47.70,-46.40,,,7.18,8.85,,,98.24,97.22,,,13.28,10.64,29.14,,-40.00,-36.05,-1.07,,47.04,38.05,-28.86,,-1.81,-48.07,-37.50,,2.53,109.87,107.83,111.12,3.83,-0.75,-5.63,-18.58,-49.07,-53.97,-54.22,-49.86,40.27,62.72,77.67,72.05
PELDR_sy,52.37,-6.24,,,,11.15,-3.43,,,-16.80,-26.24,,,-8.88,-13.60,,,10.33,42.42,35.26,,4.75,-4.29,-11.74,,-4.20,-1.03,-4.47,,-4.48,2.43,4.71,,7.45,-5.21,1.52,27.82,11.96,18.92,3.08,-13.89,-27.69,-23.29,-8.84,-5.08,2.34,8.23,-8.20,-6.74
PELDR_qq,,,1.34,,,,3.87,,,,5.50,,,,4.95,-6.01,,,2.51,9.70,,,9.26,69.71,,,2.58,-12.55,,,-45.75,5.25,4.15,72.41,11.05,4.22,5.80,-15.21,6.15,-0.90,-8.72,-46.96,-4.06,-1.44,-0.03,48.39,11.29,7.61,-3.19
PELDR_sq,,,7.71,,,,-6.42,,,,-17.04,,,,-21.33,15.25,,,1.55,9.45,,,-7.21,0.93,,,-4.14,-2.57,,,2.80,-0.40,-14.39,22.59,-9.31,6.67,7.78,7.38,-3.68,-7.54,-9.96,-9.82,2.17,9.88,-6.25,-2.77,8.06,-6.80,-4.75
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,46.91,15.66,,,,-31.46,-20.91,,,-12.91,-20.23,,,109.23,113.11,,,10.82,1.32,0.37,,-56.71,-49.85,-3.43,,97.87,88.80,-6.29,,1.50,-47.04,-50.22,,5.46,100.16,91.34,103.03,10.05,0.02,-5.66,-8.57,-46.16,-49.01,-37.88,-37.92,56.46,61.50,54.68,54.57
TSF_sy,-4.45,3.33,,,,-1.41,-7.45,,,26.21,-15.71,,,7.84,26.60,,,39.02,7.12,-1.25,,-30.63,-20.74,-19.55,,23.14,11.25,7.37,,-8.15,-6.02,-10.64,,6.52,10.27,13.03,8.38,4.22,1.88,0.60,-3.51,-11.43,-14.71,-9.75,1.54,3.44,10.12,7.28,0.97
TSF_qq,,,-1.44,,,,13.73,,,,4.17,,,,6.10,4.76,,,-2.99,3.79,,,12.36,99.86,,,7.21,-0.80,,,-44.07,-6.74,1.43,99.33,6.16,-10.85,7.62,8.04,-3.51,-15.91,4.30,-36.38,-8.62,2.45,4.23,60.34,-5.68,-1.87,4.15
TSF_sq,,,59.30,,,,49.55,,,,-0.12,,,,17.26,13.49,,,-9.64,4.62,,,3.25,6.19,,,-6.72,2.48,,,-4.55,-2.55,1.83,12.46,-1.19,-0.12,-2.36,8.14,-3.40,-1.37,-6.35,-0.73,-6.98,4.37,5.36,1.13,-0.98,1.67,-0.83
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-35.00,-5.03,,,,91.39,83.36,,,0.27,-0.02,,,-1.95,-2.26,,,-6.10,-3.79,-5.05,,-6.14,-11.45,-10.23,,9.71,15.43,16.84,,-0.24,-3.91,-4.10,,-12.16,-6.64,-3.53,-4.22,-3.91,-2.30,1.23,2.99,3.66,5.05,0.38,0.28,3.58,4.86,1.97,-0.28
ZKO_sy,-3.82,0.67,,,,-2.06,5.55,,,-1.87,-2.83,,,8.21,10.95,,,-3.54,-4.81,-4.72,,-3.68,-3.30,-2.76,,-0.92,-1.78,3.61,,4.77,0.26,-2.51,,-1.24,1.96,1.22,-2.02,-6.85,-3.07,-1.37,0.52,7.18,2.99,0.56,-0.61,-0.98,-0.42,0.44,0.47
ZKO_qq,,,1.39,,,,-2.86,,,,-3.15,,,,-3.45,-0.84,,,-1.07,-2.13,,,-6.67,-0.78,,,-1.81,0.43,,,-5.42,0.23,-2.23,-5.23,0.52,3.58,-2.93,-4.93,2.20,7.32,-1.24,-4.31,3.57,2.56,-1.34,-1.16,4.85,-0.27,-3.51
ZKO_sq,,,-7.91,,,,-0.76,,,,-1.74,,,,0.75,-1.89,,,-0.57,-1.79,,,-0.18,-1.25,,,-1.05,4.17,,,-5.31,1.30,1.67,1.27,-2.25,0.56,-1.58,-3.72,1.72,2.33,0.30,2.66,-2.26,-0.08,-0.88,2.29,-1.70,0.78,-0.84
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,43.52,-35.46,,,,-15.48,-17.62,,,2.28,6.33,,,2.13,0.88,,,6.12,5.98,20.11,,21.11,21.99,0.68,,-18.64,-21.24,-17.11,,-0.72,7.47,16.69,,10.94,4.23,5.64,3.83,-6.41,-4.00,-5.12,-10.57,-3.09,-5.98,-12.14,-8.57,-4.86,-1.49,4.48,4.47
OSF_sy,25.95,-6.62,,,,8.71,-2.94,,,-21.65,-18.71,,,-12.20,-6.50,,,1.99,6.19,15.92,,-9.97,3.84,-1.48,,-0.04,-8.05,-9.64,,3.58,-1.17,-4.39,,-3.37,-1.66,7.83,14.33,7.86,11.21,9.38,2.69,-1.10,0.38,-7.11,-5.40,-5.93,-10.63,-5.78,-5.49
OSF_qq,,,2.82,,,,0.20,,,,4.17,,,,2.89,-2.37,,,2.76,10.64,,,3.51,-8.68,,,0.19,-3.89,,,8.46,4.36,2.46,-4.34,1.90,5.77,0.71,-13.78,4.52,4.54,-5.08,-6.56,1.40,-2.31,-1.22,-2.77,4.98,3.61,-1.22
OSF_sq,,,-4.06,,,,-14.35,,,,-11.13,,,,-5.36,1.81,,,-1.46,11.13,,,13.66,5.43,,,4.55,3.62,,,-0.24,0.24,-3.69,0.34,1.53,9.91,2.11,-5.34,4.68,8.10,-4.14,-8.83,6.24,0.04,-2.38,-9.34,0.93,5.47,-2.07
NetDebt,12421000000,26474000000,26494000000,,,79569000000,65277000000,,,72510000000,69631000000,,,59062000000,48692000000,40555000000,,55677000000,59248000000,55034000000,,74779000000,68099000000,59688000000,,95338000000,87749000000,74985000000,,91083000000,73303000000,88320000000,87860000000,65288000000,72689000000,94745000000,89062000000,68985000000,81464000000,111803000000,97140000000,67377000000,76749000000,81318000000,78930000000,69005000000,91215000000,104349000000,89132000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,-57.24,53.30,,,,1370.30,798.85,,,-54.00,-42.49,,,-54.52,-49.57,,,-29.34,-6.70,-20.03,,9.73,-30.21,-27.68,,-9.61,-22.98,50.28,,93.95,-1300.67,28.43,,-51.32,113.23,-18.89,-8.32,-22.82,-13.77,43.41,62.20,78.48,100.82,65.27,92.34,58.33,91.81,29.59,-13.68
NetDebtEBITDA_sy,-24.15,54.69,,,,-12.60,11.72,,,-16.02,10.34,,,18.27,16.23,,,3.23,27.24,10.78,,4.27,-12.19,14.71,,-3.01,-20.98,-23.92,,8.98,11.96,47.15,,-8.90,3.90,-20.29,-9.93,-18.67,-5.54,12.67,-3.51,22.48,10.68,-12.38,7.52,-11.36,-14.77,-8.72,-11.82
NetDebtEBITDA_qq,,,4.34,,,,-36.21,,,,-20.25,,,,-11.56,-8.02,,,16.78,-21.17,,,-25.72,-18.31,,,-36.71,59.39,,,-491.78,117.05,-21.62,-7.02,6.50,4.51,-11.41,-21.72,18.98,73.81,0.20,-13.86,33.87,43.04,16.62,-29.10,62.17,-3.36,-22.32
