,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROS_qq,,,,,-1.13,-3.04,-9.14,3.59,-17.06,-20.07,-28.66,-63.34,-77.60,-157.14,-318.75,110.45,528.57,-134.09,-646.67,-2913.39,-1.19,10.16,-28.29,116.54,114.44,622.56,31.12,85152.92,-164.78,-26.43,194.33,-444.18,87.04,51.99,-141.31,96.81,-74.66,,,,-3.63,-83.96,45.43,-97.92,-65.84,-240.00
ROS_sq,,,,,-93.17,-304.24,141.18,776.89,-42.69,-67.89,-162.50,270.83,1050.73,-8.99,-10.11,8.70,9.91,10.75,-4.60,-9.91,0.96,-12.23,-1.47,-11.66,-8.65,50.89,-21.08,3.34,-30.85,-21.24,5.60,-32.02,2.96,-24.80,-66.32,312.63,-96.63,,,,-36.24,35.49,8.01,-3.83,11.70,-99.38
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,-13.47,3.29,62.31,,,,-20.23,-40.38,99.78,-72.12,-102.20,-113.37,-114.62,-181.19,-382.35,48.00,32.31,-22.03,-237.80,-715.38,-477.27,-115.28,-136.10,-326.42,-1111.61,-1044.30,-110148.01,-22351.25,-3858.10,-3907.20,66.92,84.67,91.85,90.86,92.13,26.83,,,-1447.29,-813.96,,,99.93,99.90,102.82
RS_sy,,-3.11,100.25,138.96,,,,-27.81,-2.98,374.89,149.38,-44.67,-111.52,-108.46,-166.93,-2.84,-313.33,-561.36,-12.79,-173.67,-15.16,-125.95,119.59,187.73,615.55,429.13,3040.79,461.32,-57.89,-49.58,-29.28,105.43,119.10,-18.33,9.12,11.46,-71.38,,,-36.82,108.74,,,-15.23,-23.31,-82.12
RS_qq,,,,,-2.89,-52.71,75.73,-1.15,-27.43,58.47,-75.48,-107.80,-341.18,-73.33,-36.15,53.67,52.44,-125.64,-145.45,-28.24,-14.80,-59.75,8.46,-40.65,-107.34,-353.91,13.55,-13450.50,57.78,19.98,12.48,-11.85,80.43,57.46,1.81,3.72,-81.94,,,,-7.47,99.17,-107.64,96.27,-56.72,123.17
RS_sq,,,,,-30.75,-83.68,-575.34,234.39,-6.93,-20.12,-50.58,50.58,-119.38,41.33,-290.91,318.60,-182.45,6.13,33.33,-42.78,-28.88,-84.17,105.78,539.47,657.41,17.58,-44.85,14.29,-43.18,40.77,-22.64,231.99,-39.40,-47.53,3.37,239.09,-84.44,,,,-48.58,-28.04,-23.49,199.46,-53.48,-83.23
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,-26.29,31.92,21.98,,,,-10.93,-24.25,-35.88,-49.35,-81.82,-94.41,-102.51,-118.27,-90.62,46.34,13.33,-70.51,-22600.00,-5801.67,-23476.92,-2826.32,119.29,140.81,429.10,446.76,2080373.83,-523303.86,-91389.70,95872.19,-329.91,46.83,79.71,-139.55,99.54,93.49,,,285.39,201.72,,,-99.91,-100.05,-99.34
GPM_sy,,10.32,24.43,191.16,,,,-51.75,33.98,1160.38,-98.78,14.43,226.45,438.32,35233.33,121.61,23.68,67.74,38.02,-19.39,0.91,-17.54,-24.01,-15.19,-45.15,-3.88,-11.47,-3.35,14.48,-40.08,-10.24,-52.68,-38.38,-29.70,-111.38,-11.80,-130.89,,,-5.67,298.22,,,-14.87,,-74.68
GPM_qq,,,,,-1.92,-3.92,-9.45,4.39,-16.59,-18.66,-28.48,-62.53,-74.38,-136.59,-420.00,119.23,300.00,-121.67,-923.08,-2437.59,-1.36,10.41,-26.98,116.73,114.44,622.56,33.80,100254.81,-153.93,-26.07,240.66,-340.41,87.53,51.89,-174.17,97.19,-75.79,,,,-3.54,-94.54,121.55,-99.19,-153.39,168.66
GPM_sq,,,,,-79.63,-94.87,1752.83,149.19,-43.44,-51.73,-98.20,23233.33,61.36,-20.41,17.91,46.34,-9.94,7.95,-2.98,-14.52,12.73,-11.79,-10.60,-4.61,-27.09,54.57,-17.65,4.14,-13.63,-19.09,23.35,-45.10,12.47,-7.70,-119.96,525.62,-139.39,,,,-17.22,-7.19,23.31,-10.14,-2.77,-76.50
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,-7.02,0.52,24.73,,,,,-77.72,-169.49,-91.86,,-179.30,97.53,-198.79,,528.72,1268.87,773.01,-18.73,98.96,332.45,531.27,,,,,,,,,,,,,,,,,,,,,,,
RBS_sy,,6.30,-6.55,89.77,,,,,114.53,105.49,149.85,,-15.97,45.16,25.81,,21.51,-29.09,-50.05,-45.14,-48.77,-11.36,14.68,,,,,,,,,,,,,,,,,,,,,,,
RBS_qq,,,,,-0.28,185.10,-67.19,,,-989.23,103.84,,,72.32,-53.77,882.82,28.68,-24.54,-11.46,-5.47,215.04,64.00,29.25,,,,,,,,,,,,,,,,,,,,,,,
RBS_sq,,,,,-30.89,-18.58,12.85,,,-22.01,37.20,,,34.73,18.91,-26.81,3.63,-21.38,-16.23,-19.62,-3.23,36.05,8.37,,,,,,,,,,,,,,,,,,,,,,,
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,-11.00,36.95,20.07,,,,-28.93,-41.62,114.79,-55.05,-85.77,-94.26,-103.91,-131.06,-117.36,-73.33,-10.00,-68.79,-32404.00,-71608.33,-17523.64,-3936.13,108.10,103.13,95.00,97.22,-115.05,-150.93,69.07,81.65,-1478.79,-1257.66,-479.33,-2342.86,56.43,58.44,11.85,74.94,87.96,89.78,95.95,137.67,-7.32,-45.57,-77.42
ROPA_sy,,-38.51,39.34,-56.76,,,,33.06,-71.55,-352.99,55.83,-107.57,-229.85,43.58,116.12,272.97,85.06,25.75,-760.87,-200.00,438.46,366.13,153.51,735.94,937.50,88.79,-64.34,-23.96,-12.49,2.41,627.59,17.61,-23.15,-13.64,-12.80,-41.48,-49.19,-29.95,-15.04,5.63,25.00,-116.06,-33.90,-8.00,1.03,-77.42
ROPA_qq,,,,,-5.69,-55.70,69.75,0.20,-22.53,63.01,-64.48,-68.28,-68.75,-211.11,-182.00,82.27,148.00,-558.33,-332.73,-3314.29,-5.60,-12.96,0.90,106.85,-59.12,-280.30,44.95,62.92,-38.38,-9.49,67.33,-3089.80,-19.00,53.28,-37.74,43.11,-13.51,0.91,60.84,72.67,3.66,60.76,464.52,-177.88,-30.68,52.17
ROPA_sq,,,,,-35.92,-75.16,-928.21,200.93,-86.30,-320.90,-44.59,82.71,-135.14,4.02,141.32,85.51,-120.31,-376.92,-267.74,71.93,168.75,275.00,-26.06,233.61,12.16,-31.76,-86.04,611.49,29.08,-20.15,-0.78,15.01,-15.66,-10.26,0.18,-22.83,-26.76,23.72,21.50,-4.05,-13.33,-115.90,600.00,33.55,-4.83,-127.92
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,9.11,14.79,-25.06,,,,50.53,-31.52,-5.26,-35.60,-59.87,-93.14,-111.52,-261.32,-95.80,-748.48,-134.17,-104.35,137491.30,-6635.01,3905.38,833.37,-136.37,94.79,-91.16,-98.47,-597.93,38139.76,9325.35,-1238.21,245.47,-86.32,-68.48,2199.96,-99.43,-99.35,-99.40,-99.76,-128.04,-231.81,-1282.64,-670.80,-6.94,83.62,110.32
ZNPO_sy,,54.57,4.34,-94.36,,,,1125.31,154.56,329.33,105.87,-115.10,-154.05,-82.78,-193.38,203.39,199.43,328.16,370.82,418.21,-99.46,-92.18,-71.52,-4.20,17994.74,709.59,156.61,-58.69,39.89,89.99,-29.76,48.28,-56.32,-87.11,-94.27,59.58,21.61,168.37,1855.52,-130.60,-119.69,-151.07,-62.41,19.22,-103.38,151.63
ZNPO_qq,,,,,43.94,-16.36,10.33,13.33,-34.52,15.71,-25.00,-29.38,-88.81,-294.41,-950.12,101.84,-1827.95,29.80,-816.39,1337.76,-184.58,139.66,76.61,-161.38,87.88,167.28,-69.53,-28187.01,760.67,-83.33,-103.68,3689.77,-37.87,-61.59,145.11,-99.02,-29.28,-64.47,-1.79,-213.60,-232.49,-218.79,52.60,78.72,49.07,300.84
ZNPO_sq,,,,,434.73,-26.64,-46.37,482.50,11.09,23.72,-74.29,-142.73,-297.63,139.42,-239.42,147.31,282.39,69.76,-11.82,-9.47,-99.60,2342.11,221.34,204.49,-24.27,9.26,1.85,-50.98,156.44,48.39,-62.34,3.48,-24.45,-56.21,-83.26,2781.82,-42.43,-3.37,21.97,-145.09,62.96,-150.70,189.77,-196.91,6.75,163.64
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,-59.03,,,,431.34,83.28,111.42,,-157.70,426.74,-6.54,,,,,53.15,,,,,,-94.94,,,,,,,,,,,,,,,,,,,,,
ZFI_sy,,,,6.49,,,,58.27,39.98,30.47,,-5.87,-11.37,-25.76,,,,,7.79,,,,,,11.59,,,,,,,,,,,,,,,,,,,,,
ZFI_qq,,,,,113.16,77.02,38.69,1.52,-26.47,104.20,,,771.20,-63.77,11.88,,,,,118.63,-45.03,,,,,6584.71,-81.27,-9614.04,,,,,,,,,,,,,,,,,,
ZFI_sq,,,,,10.46,22.44,28.97,-9.26,-2.30,14.11,,,-8.01,-4.42,6.55,,,,,-7.75,-2.94,,,,,0.12,2.72,-25.78,,,,,,,,,,,,,,,,,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,36.41,-3.21,-13.72,,,,-18.51,4.01,79.73,2.08,-7.32,-8.30,-11.08,-4.04,-4.00,-21.46,13.92,10.87,93.74,73.54,-94.95,-99.53,-98.66,-89.52,-77.45,827.27,630.43,-5.36,239.13,1953.92,-24.40,8.18,7155.13,179.67,557.09,-77.62,-98.94,-91.19,81.91,4937.66,5640.00,566.67,25.03,5.03,31.65
DTAR_sy,,-2.57,14.03,-22.88,,,,-9.65,-0.11,-22.70,-34.98,-3.10,-20.30,26.41,-5.86,-27.44,0.70,-5.85,-36.43,84.42,32.56,9.65,81.31,-4.20,1.29,4.34,28.85,-13.67,-2.13,-3.79,-5.34,3.49,-14.10,1.22,-2.97,8.21,-13.26,-21.35,10.38,-5.22,49.02,45.96,7.88,17.45,5.03,14.44
DTAR_qq,,,,,0.82,-55.01,94.59,-7.69,28.69,-22.25,10.53,-16.19,27.33,-24.61,19.28,-16.16,4.17,9.36,16.08,46.50,-6.69,-96.82,-89.22,318.18,630.43,-93.15,343.48,229.41,-5.36,-75.47,2585.90,-87.88,35.43,1545.06,3.53,-71.51,-95.39,-22.08,760.00,488.37,27.77,-11.21,-0.12,10.35,7.32,11.29
DTAR_sq,,,,,-1.12,1.55,13.72,-20.88,9.32,-21.42,-4.34,17.91,-10.08,24.64,-28.76,-9.11,24.78,16.53,-51.90,163.69,-10.31,-3.60,-20.47,39.33,-5.17,-0.70,-1.79,-6.65,7.51,-2.39,-3.37,2.06,-10.76,15.01,-7.37,13.83,-28.47,4.28,30.01,-2.27,12.47,2.14,-3.91,6.41,0.57,11.29
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,51.50,-4.49,-18.14,,,,-23.17,5.40,79.80,2.69,-8.96,-10.83,-13.44,-5.16,-4.85,70.14,17.43,14.20,142.84,-9.85,-95.93,-99.64,-99.10,-92.63,-77.67,836.36,640.43,-5.75,243.48,2472.82,-25.29,8.54,16402.53,433.92,670.38,-78.09,-99.54,-96.15,117.67,8024.36,8656.67,1016.51,63.83,26.91,84.55
CG_sy,,41.27,24.83,-33.29,,,,-18.05,-20.13,-44.54,12.49,-30.92,-23.48,44.29,-5.61,-5.68,29.92,-36.78,-44.01,127.74,36.13,56.87,122.20,19.41,2.05,30.04,46.37,-25.23,2.74,3.01,-10.85,-5.09,-19.47,-14.34,-12.80,7.72,-20.42,-21.86,13.79,-23.95,15.60,73.70,21.96,56.56,90.21,16.83
CG_qq,,,,,1.05,-57.68,98.77,-9.62,38.63,-27.81,13.52,-19.87,35.77,-29.92,24.39,-19.60,142.79,-51.63,20.96,70.95,-9.87,-97.82,-89.32,327.27,640.43,-93.39,347.83,237.86,-5.75,-75.91,3254.43,-90.19,36.92,3562.08,8.53,-85.84,-96.11,-23.08,808.33,700.00,45.34,-17.09,15.82,17.39,12.59,20.57
CG_sq,,,,,-2.22,5.64,-44.61,43.23,-4.70,-26.64,12.33,-12.04,5.56,38.34,-26.51,-12.10,45.39,-32.68,-34.92,257.53,-13.09,-22.43,-7.81,92.14,-25.73,-1.15,3.76,-1.85,2.06,-0.88,-10.20,4.49,-13.41,5.44,-8.58,29.07,-36.04,3.53,33.13,-13.74,-2.77,55.56,-6.52,10.74,18.13,-4.45
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,30.56,-25.86,-18.00,,,,-21.23,-8.82,,3.86,31.66,18.22,-13.83,-17.73,-32.61,-42.26,-7.39,-5.10,-16.05,-0.83,,,,-53.54,,,,,,9057.14,-96.72,,29.41,-33.85,-90.91,-95.83,,,,,,,,,1153.97
LDER_sy,,65.43,-13.61,56.64,,,,-39.46,-46.48,,-22.42,16.67,29.79,80.31,-55.65,-46.01,-1.03,118.97,32.36,488.32,182.66,,,,-40.80,,,,,,26.68,-14.00,,11.12,4.68,13.36,-9.99,,,,,,,,,3.55
LDER_qq,,,,,-5.73,,,-3.37,9.12,-5.63,4.38,22.50,-2.02,-31.22,-0.35,0.35,-16.05,10.32,2.12,-11.23,-0.83,,,,,,,2292.86,,,7441.18,-99.14,118.18,-8.33,3754.55,-99.88,,,,,,,788.59,10.03,11.16,15.38
LDER_sq,,,,,30.16,,,-57.81,15.07,-36.39,151.22,-36.55,28.01,-11.64,-38.20,-22.76,134.65,95.51,-62.64,243.30,12.74,,,,,,,65.12,,,-5.32,12.09,-9.78,16.04,-10.80,21.39,,,,,,,31.30,19.42,-0.82,-33.42
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,-11.84,22.78,-0.79,,,,17.96,12.71,,-0.34,-19.41,-18.24,8.40,16.37,37.16,248.37,3.53,-0.79,-67.29,-87.30,,,,-97.22,,,,,,-99.58,35195.38,,553.09,2158.75,523.71,909.18,,,,,,,,,60358.33
PZAT_sy,,-6.17,-15.42,-26.26,,,,-9.62,-5.92,,-1.80,8.89,95.17,12.16,-10.96,4.04,-77.44,-87.79,-14.33,-92.04,-82.34,,,,36.04,,,,,,53.17,-16.83,,-78.52,-58.95,166.36,53.22,,,,,,,,,23.29
PZAT_qq,,,,,3.48,,,2.27,-1.12,3.13,-4.43,-17.30,0.30,36.74,2.60,-2.53,154.77,-59.36,-1.69,-67.86,-1.05,,,,,,,-98.19,,,-99.40,152552.50,-39.60,17.55,-97.92,42052.27,-2.28,,,,,,83683.33,-7.45,-9.16,-14.17
PZAT_sq,,,,,-4.28,,,-37.91,-0.36,104.72,-22.46,-31.15,78.59,17.65,-38.45,-19.55,-61.27,-36.32,331.80,-92.52,-14.07,,,,,,,-37.60,,,-18.12,-66.12,65.35,-53.17,56.47,119.85,-4.88,,,,,,-1.16,-39.98,68.74,23.16
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-9.81,5.16,20.23,,,,5.76,-1.81,,-2.02,-2.15,5.46,7.13,4.29,4.81,-52.45,2.86,4.15,215.93,602.73,,,,8472.91,,,,,,11744.90,-92.33,,-88.78,-93.79,93.94,155.32,,,,,,,,,-81.67
PELDR_sy,,122.19,-42.08,-15.82,,,,12.28,30.13,,-34.83,-13.81,-24.02,19.92,67.12,19.99,35.46,83.11,48.30,25.67,-7.34,,,,16.33,,,,,,13.33,34.58,,-1.38,-31.28,-35.86,17.17,,,,,,,,,-20.83
PELDR_qq,,,,,1.23,,,1.12,-6.01,1.86,1.21,0.99,1.29,3.47,-1.47,1.49,-54.04,123.82,-0.24,207.88,2.22,,,,,,,9485.84,,,144.75,-93.80,-19.15,-8.59,35.48,93.72,6.43,,,,,,-85.68,12.56,3.11,10.31
PELDR_sq,,,,,-19.60,,,2.00,-6.82,-20.67,-13.56,34.89,-17.85,25.21,20.46,-3.15,-7.26,69.26,-2.44,-17.94,-31.62,,,,,,,5.43,,,49.05,25.20,-46.52,-1.19,3.86,16.86,-2.30,,,,,,6.77,-14.66,28.58,-32.42
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-6.25,-3.10,2.93,,,,3.53,-2.22,,-0.22,4.68,4.67,1.45,-0.57,-2.84,-56.05,-3.58,-3.29,-21.24,92.47,,,,37.14,,,,,,-10.01,-2.31,,-56.23,-49.64,-14.60,2.53,,,,,,,,,11.78
TSF_sy,,5.69,-8.42,19.32,,,,-0.32,-0.19,,-0.22,5.88,11.71,1.62,-0.40,8.39,-3.07,5.89,4.97,-6.83,0.86,,,,1.34,,,,,,7.62,-1.90,,7.64,-3.27,-3.28,-0.69,,,,,,,,,-5.77
TSF_qq,,,,,-0.88,,,1.81,-6.40,7.10,-2.24,6.80,-6.40,3.81,-4.18,4.37,-57.66,127.75,-3.90,-15.00,3.45,,,,,,,0.78,,,-10.26,9.40,-0.80,-55.06,3.26,85.49,19.11,,,,,,19.65,-3.03,-1.10,-2.59
TSF_sq,,,,,0.83,,,-13.58,0.97,7.30,6.57,-8.29,6.52,-2.39,4.45,-0.19,-4.74,6.63,3.55,-11.42,3.12,,,,,,,11.47,,,5.51,1.62,2.83,-2.36,-5.18,1.60,5.59,,,,,,-0.25,-0.81,-2.26,-2.55
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,50.06,-19.81,-33.04,,,,-20.77,3.48,,4.48,1.97,-8.95,-17.06,-9.33,-13.41,-28.04,5.65,2.28,-0.13,-1.74,-97.58,-99.77,-98.67,-86.98,-71.57,1081.82,816.98,1.23,358.62,1806.15,-45.88,-27.03,4229.32,139.59,542.59,-78.27,-98.94,-91.19,79.64,4873.08,5757.38,828.11,69.60,39.52,63.90
ZKO_sy,,-12.36,21.03,-14.73,,,,23.72,-57.73,,-11.08,-12.52,27.40,12.04,-41.70,-8.05,2.86,-17.75,-27.80,5.07,-3.22,8.27,86.33,15.57,-0.01,0.15,-5.60,-2.33,15.22,9.84,11.57,4.37,-9.41,-9.09,-4.95,13.14,10.90,1.74,7.47,-3.14,4.92,14.40,5.18,6.84,-1.47,18.56
ZKO_qq,,,,,-1.96,,,-6.91,28.05,-16.87,5.44,-9.15,14.34,-24.27,15.26,-13.24,-4.98,11.19,11.58,-15.28,-6.51,-97.27,-89.22,381.82,816.98,-94.03,348.28,273.85,1.23,-72.97,1763.16,-89.39,36.50,1503.90,3.11,-71.53,-95.38,-21.79,757.38,480.50,27.77,-7.89,35.85,6.08,5.11,8.20
ZKO_sq,,,,,120.79,,,-30.88,-24.56,35.81,25.57,-32.00,9.86,19.44,-34.66,7.25,22.90,-4.49,-42.64,56.07,13.20,6.85,-1.30,-3.20,-2.06,7.03,-6.97,0.16,15.54,2.03,-5.51,-6.31,0.28,2.40,-1.21,11.53,-1.71,-6.05,4.35,0.52,6.47,2.44,-4.06,2.11,-1.81,23.26
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,29.98,-11.81,-17.55,,,,-14.21,2.55,,2.00,-3.12,-5.82,-10.19,-4.00,-5.78,-64.18,9.32,6.92,218.84,590.84,106866.53,-47.34,681.35,1063.86,-100.00,-84.11,42.28,-41.35,21221.43,201066.22,-95.72,-91.97,385.39,-84.52,1149.21,-44.29,-96.85,-77.75,30680.23,922047.95,1323.53,-77.38,-99.97,-99.98,-81.32
OSF_sy,,22.71,-3.35,-10.38,,,,3.16,-11.71,,50.72,-14.86,-11.64,17.84,-44.66,-17.56,4.48,-4.33,-1.83,23.95,16.28,1.02,44.13,30.60,11.57,15.16,0.67,-14.16,-8.81,-7.70,12.06,20.97,19.10,55.25,4.25,-21.61,-14.05,-33.21,3.31,22.16,31.56,22.54,10.02,24.93,14.04,-6.97
OSF_qq,,,,,-0.12,,,-5.58,19.39,-14.87,6.29,-10.32,16.06,-18.82,13.62,-11.98,-55.87,147.72,11.12,162.46,-4.38,38255.79,-99.95,3794.37,42.43,-99.93,329.29,34768.39,-41.29,-75.74,3950.28,-99.26,10.22,1367.24,29.14,-40.19,-95.08,-17.11,813.11,82632.86,47.26,-99.87,-85.49,13.16,4.03,9.36
OSF_sq,,,,,-7.91,,,32.50,-21.18,-7.50,56.03,-25.15,-18.20,23.36,-26.73,11.50,3.67,12.97,-24.82,40.78,-2.75,-1.86,7.27,27.57,-16.92,1.30,-6.23,8.77,-11.74,2.53,13.85,17.41,-13.10,33.65,-23.55,-11.72,-4.72,3.85,18.26,4.38,2.62,-3.27,6.18,18.54,-6.33,-21.09
NetDebt,8969000000,19560000000,18924000000,9761000000,12323000000,9948000000,4867000000,6385000000,9293000000,7312000000,9630000000,7284000000,9177000000,3625000000,12364000000,6728000000,6690000000,7626000000,18445000000,14683000000,13317000000,-29654150000,-24036000000,-28077000000,-43381000000,-17580279000,-27444221000,-43381330000,-11484000000,-13718487000,-70506955000,-6725734000,-3989863000,-1461999000,-3398005000,-9703008000,-10183039000,-10067388000,-9977863000,9154047000,13285339000,11428852000,19245469000,20624604000,22508053000,25607439000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,140.84,-20.17,-57.78,,,,-25.67,0.26,-68.66,200.53,138.84,97.69,73.67,162.28,15.02,-23.34,114.94,85.25,-138.41,-135.21,-31.34,-83.80,-1908.85,-4051.54,910.52,3447.69,673.45,201.34,115.01,356.35,-91.03,-81.76,-94.40,-98.45,154.65,316.73,966.31,1538.50,-421.56,-502.14,-1039.28,-9.58,-7.21,33.48,30.70
NetDebtEBITDA_sy,,173.27,236.92,-52.36,,,,-35.47,188.14,-73.24,140.69,-15.93,506.10,132.25,830.38,359.58,-9.87,-59.55,-94.51,185.59,188.69,160.68,432.30,-21.70,-33.55,-43.63,-62.14,-15.83,-16.01,2.59,171.85,-1.83,3.55,-41.72,-56.59,-18.86,-18.74,154.79,99.56,-34.53,24.09,-74.64,-50.01,8.31,-3.43,-66.10
NetDebtEBITDA_qq,,,,,26.89,65.53,-72.84,30.29,71.16,-48.26,160.47,3.54,41.67,-54.55,293.37,-54.59,-5.59,27.45,239.04,-109.42,13.45,348.53,-20.03,-1267.90,-78.86,160.49,180.74,88.78,-68.39,28.34,495.88,-96.29,-35.71,-60.62,65.13,509.09,5.21,0.77,153.74,-219.54,-31.58,-135.36,124.43,-241.73,18.36,-145.18
NetDebtEBITDA_sq,,,,,-142.81,2082.11,-143.11,117.64,-41.53,501.74,-34.44,-63.56,321.58,130.58,162.62,-82.00,-17.33,3.49,-64.37,836.79,-16.43,-6.55,-27.25,37.81,-29.07,-20.73,-51.13,206.38,-29.23,-3.18,29.49,10.64,-25.35,-45.51,-3.56,106.83,-25.24,70.86,-24.46,-32.14,41.68,-65.08,48.89,47.01,26.33,-87.74
DebtFin,-3027000000,-657000000,-732000000,-9350000000,-8016000000,,-4590000000,-6845000000,-9826000000,-4717000000,-6272000000,-2826000000,-6810000000,-7031000000,-4540000000,-7031000000,-3126000000,-8471000000,-589000000,-977000000,-686000000,-30003380000,-24073000000,-28233000000,-294000000,-314414000,-10077453000,-293645000,-2272000000,-4743773000,-35804000,-3184201000,-1493109000,-51149000,-1703827000,-1710575000,-269644000,-230188000,-966538000,-41559000,3706489000,4589134000,13401856000,13030141000,14014840000,14664917000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,76.04,8.08,-945.79,,,,16.81,-62.99,,-107.51,13.56,-38.75,-422.28,-47.87,-209.81,51.73,-23.10,83.89,102.44,103.87,162.54,607.94,-30471.70,-647.60,-82.13,1200.60,103.86,3057.59,4056.55,-99.37,527.43,-65.49,-99.43,1432.53,-5.17,-70.51,596.96,216.53,-91.72,-4337.11,-16593.83,550.03,-15022.49,-48.47,1.16
DebtFinEBITDA_sy,,76.73,141.14,-115.43,,,,80.58,68.72,,44.98,23715.00,653.85,118.37,157.00,-107.88,33.13,13644.26,-15.76,2760.75,248.41,12.54,97.64,66.11,-24.99,-49.57,1013.97,-33.95,145.63,457.86,-43.99,69.71,-87.71,-77.04,-51.67,-24.56,178.72,30.13,-3.93,-89.37,220.85,-79.37,271.50,0.41,-66.87,731.91
DebtFinEBITDA_qq,,,,,13.84,,,-48.07,-68.82,68.44,-163.02,38.32,-170.97,-18.81,25.53,-29.23,57.79,-203.02,90.25,119.61,-33.12,4792.31,-20.83,-1272.49,98.79,259.61,5663.26,-96.52,823.94,124.32,-99.13,3360.82,-49.18,-96.32,2266.82,114.15,-84.20,-12.98,974.89,-94.40,-8187.31,-238.74,142.36,-228.59,19.54,-125.50
DebtFinEBITDA_sq,,,,,-1312.14,,,99.38,-2175.00,27.03,-431.63,367.59,-46.64,-97.58,1549.18,-136.98,1001.88,149.90,-89.89,1067.91,18.09,-19.28,-82.25,881.61,-46.67,-45.73,292.16,-41.79,98.30,23.25,-60.63,76.36,-85.64,130.35,-17.13,175.29,-46.96,7.55,-38.82,-69.54,1501.01,-93.09,1001.89,-91.77,428.23,73.62
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-13.39,9.97,23.14,,,,8.30,-0.90,,-2.37,-4.99,3.46,8.28,5.88,8.81,-50.22,3.48,4.53,219.24,603.09,4415178.91,22218.17,58938.73,8830.24,-99.99,-98.64,-84.54,-42.05,4632.64,10412.99,-92.08,-88.98,-88.79,-93.54,94.14,155.91,198.49,152.75,17031.27,18454.38,-75.81,-97.56,-99.98,-99.98,-88.60
