,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
ROA_sy,47.50,27.97,,,,33.71,132.72,85.31,,-1.29,37.28,15.70,,-34.77,-42.00,-33.22,,-37.92,-41.67,-47.02,,-5.08,18.03,33.20,,-17.49,18.30,-5.64,,28.48,-30.94,6.60,1.89,-14.78,19.22,-11.50,-34.88,-19.36,-22.49,-1.33,-42.97,-28.32,0.38,1.01,132.86,48.00,25.86,15.72,-34.05,-17.91,-27.19,-23.41,106.98
ROA_qq,,,-31.08,-17.41,,,17.65,7.20,,,29.93,-19.42,,,-54.09,-22.57,,,67.37,-5.19,,,-5.80,25.75,,,18.03,129.17,12.12,-29.73,18.46,6.49,4.88,0.58,9.54,-14.51,-15.12,-6.91,2.34,30.15,5.87,-8.31,-14.50,-15.19,29.58,-2.25,8.88,6.34,-8.81,-24.30,-15.64,42.44,52.40
ROA_sq,,,-63.97,22.61,,,-37.30,-2.37,,,-12.79,-17.72,,,-22.46,-5.26,,,-27.14,-13.95,,,-9.40,-2.88,,,29.91,-22.53,16.35,9.73,-30.17,19.58,11.21,-8.22,-2.31,-11.24,-18.17,13.65,-6.09,12.98,-52.70,42.86,31.50,13.69,9.03,-9.20,11.82,4.53,-37.86,13.02,-0.82,9.96,67.92
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,-5.65,-32.81,,,,88.73,376.42,388.89,66.15,18.16,3.96,-1.14,-63.27,-54.95,-71.24,-120.11,-172.69,-215.89,-412.58,-286.67,-137.57,-31.45,47.03,37.44,24.57,155.21,206.80,282.68,304.52,212.78,127.34,56.68,14.98,57.02,59.47,25.45,17.97,-8.26,-21.38,-11.62,-6.28,-9.00,,-15.88,-8.56,4.61,2.10,16.22,2.99,4.15,26.90,51.90,78.66
OPM_sy,15.71,58.82,,,,35.90,75.54,38.60,27.88,11.43,-7.87,-5.25,-21.80,-18.53,-26.92,-12.29,18.12,-4.39,-47.31,-52.53,-64.24,-28.38,20.92,5.28,29.81,14.50,63.29,70.41,54.18,-17.08,-27.97,-7.00,-3.27,5.68,4.30,-22.59,0.29,,-12.30,-7.20,-41.75,-12.27,,17.40,27.34,-21.46,-24.21,0.36,0.77,36.83,12.73,1.25,160.27
OPM_qq,,,-50.23,1.89,261.11,3.08,25.62,4.55,22.73,-26.70,10.53,-0.57,-54.41,-10.08,-29.44,-169.54,-64.76,-43.35,-90.32,13.98,-1.23,20.68,23.31,-1.60,-22.05,158.06,48.33,73.78,36.64,-11.20,7.82,19.77,0.28,21.26,9.50,-5.79,-5.70,-5.70,-6.17,5.91,,-8.44,3.12,-10.91,8.70,4.75,0.65,1.42,-3.68,5.93,22.64,21.40,13.28
OPM_sq,,,-10.33,15.65,16.76,12.24,15.83,-8.69,7.73,-2.21,-4.23,-6.09,-11.09,1.88,-14.09,12.70,19.74,-17.53,-52.66,1.53,-9.80,65.18,-20.07,-11.60,11.22,45.71,13.99,-7.75,0.63,-21.64,-0.98,19.10,4.67,-14.39,-2.27,-11.61,35.60,-14.63,-14.29,-6.47,,28.57,9.20,-1.75,-7.68,-20.70,5.37,30.09,-7.30,7.68,-13.19,16.84,138.31
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,19.34,-9.88,,,,27.19,114.81,166.15,-127.54,-131.72,-119.54,-125.43,252.17,-885.87,-1947.06,-1994.32,-1310.71,26.68,83.69,87.30,66.55,22.26,-150.66,-76.92,29.45,128.05,129.53,195.89,216.50,143.45,163.10,19.40,12.45,62.04,50.45,24.68,-3.05,-18.88,-27.37,-2.20,16.73,20.91,-2.07,-31.49,-15.35,-1.43,26.43,52.02,6.97,-25.68,-48.83,-33.72,6.33
ROS_sy,19.34,67.59,,,,88.56,129.31,58.44,29.14,-7.19,-14.32,-4.47,-36.33,-42.65,-31.77,-30.01,-5.03,24.91,-67.61,-62.83,-64.03,-27.75,107.50,124.34,82.08,-14.06,33.73,-5.31,47.30,6.97,-43.81,7.47,-8.51,15.58,59.92,-23.29,-36.51,-40.69,-37.84,-33.23,-36.92,-9.09,14.52,67.42,150.00,43.64,12.68,17.84,-2.82,1.27,0.62,-31.65,38.26
ROS_qq,,,-28.95,-19.75,156.92,-13.17,20.00,-0.57,-126.59,,26.09,-29.41,259.09,-747.86,-53.47,-32.40,8.03,60.77,65.86,-3.08,-142.31,8.82,-10.06,27.24,3.38,136.25,15.86,136.31,17.38,-24.25,25.21,7.24,10.55,9.16,16.26,-11.13,-14.04,-8.66,4.09,19.67,2.60,-5.40,-15.69,-16.28,26.77,10.16,8.14,0.67,-10.80,-23.46,-25.55,30.39,43.11
ROS_sq,,,-13.09,30.26,28.33,29.79,5.69,-10.00,4.60,,-2.43,0.35,-30.28,-15.99,16.10,2.94,-5.41,10.50,-69.90,18.12,-8.47,121.97,-13.54,27.71,-25.71,4.76,34.55,-9.57,15.57,-23.92,-29.32,72.95,-1.62,-3.89,-2.21,-17.04,-18.58,-10.20,2.48,-10.89,-23.08,29.41,29.09,30.28,14.86,-25.65,1.27,36.25,-5.28,-22.52,0.62,-7.45,91.61
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-26.57,-16.34,,,,-38.60,89.36,206.25,286.99,285.61,110.86,47.81,-13.24,-62.48,-63.59,-108.68,-132.20,-203.14,-357.07,-756.82,-177.44,-35.53,60.53,44.03,71.00,276.78,379.81,455.45,814.02,20.13,5.84,-2.13,2.49,44.97,35.88,6.13,-5.11,5.11,5.50,14.76,13.46,-12.96,-18.69,-24.50,-14.95,-4.12,4.74,7.70,2.79,13.31,31.12,72.21,86.97
RS_sy,49.88,27.98,,,,41.98,83.48,43.84,31.29,4.69,-15.78,-0.53,-8.28,-23.19,-15.18,-8.61,11.62,-3.63,-33.41,-41.05,-53.53,-34.45,-15.75,1.43,-0.60,11.57,53.28,28.35,46.08,6.11,-18.94,-4.80,-10.74,3.18,9.20,-10.30,8.64,-10.13,-6.52,-7.63,-20.60,2.94,-10.34,-6.26,-9.12,-18.25,-2.62,3.34,-0.98,6.80,17.24,35.19,173.96
RS_qq,,,-34.42,-20.57,9.82,7.32,102.27,28.46,38.78,6.93,10.61,-9.95,-18.54,-53.75,7.33,-121.46,-202.27,-48.12,-167.51,28.46,2.12,27.64,22.10,-1.44,49.29,541.12,23.31,28.87,1.87,-25.79,8.64,19.16,6.68,4.98,1.82,-6.93,-4.62,16.29,2.20,1.25,-5.70,-10.79,-4.52,-5.99,6.22,0.56,4.30,-3.32,1.38,10.85,20.69,26.98,10.06
RS_sq,,,-11.51,6.21,10.19,37.10,14.35,-16.73,0.57,9.32,-8.01,-1.66,-7.26,-8.45,1.59,5.97,13.26,-20.96,-29.81,-6.20,-10.71,11.50,-9.78,12.92,-12.50,25.15,23.95,-5.45,-0.41,-9.09,-5.30,11.04,-6.63,5.09,0.22,-8.79,13.09,-13.07,4.25,-9.87,-2.78,12.70,-9.21,-5.77,-5.75,1.38,8.16,,-9.69,9.34,18.73,15.31,83.00
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,-3.03,0.31,,,,25.86,116.95,171.00,-97.16,-101.73,-95.70,-107.56,1792.31,-15528.57,-7381.82,-5026.83,-926.83,50.64,91.89,96.00,87.61,54.44,-143.85,-89.29,,214.63,194.64,409.43,323.81,10.99,42.00,1.02,-0.53,134.82,93.43,51.31,18.18,-14.97,-19.05,0.80,10.26,11.36,-12.29,-33.64,-9.85,7.04,34.87,57.65,7.59,-28.05,-11.28,3.78,44.99
GPM_sy,-3.03,76.25,,,,56.65,92.57,45.47,22.45,9.68,-14.12,-7.27,-42.46,-47.68,-44.74,-36.67,-2.26,26.82,-62.30,-50.66,-59.15,-28.38,98.95,60.57,,-4.02,33.60,10.60,70.35,-13.57,-39.70,5.35,1.41,24.61,67.00,-19.44,-33.02,-38.24,-28.81,-25.56,-24.93,29.25,13.81,48.88,117.71,10.00,2.18,8.58,-16.44,23.92,28.27,8.60,108.52
GPM_qq,,,-26.48,-15.25,128.50,-11.60,26.73,5.86,-97.60,-153.85,414.29,-286.36,700.00,-544.72,-46.44,-31.21,3.24,73.45,75.93,35.38,-200.00,2.38,-28.86,49.84,-58.49,211.90,6.38,64.00,14.63,-44.50,36.10,16.67,12.88,31.02,12.11,-8.74,-11.84,-5.73,6.72,13.64,-3.56,-4.79,-15.95,-14.02,31.01,13.05,5.91,0.51,-10.59,-24.40,30.60,17.57,24.91
GPM_sq,,,-2.22,20.04,23.49,8.07,20.20,-9.32,3.95,-3.20,-5.88,-2.08,-35.50,-11.98,-0.59,12.20,-0.44,14.21,-70.45,46.84,-17.56,100.22,-17.92,18.52,-30.36,41.67,14.25,-1.88,7.27,-28.13,-20.29,71.43,3.26,-11.69,6.83,-17.31,-14.15,-18.56,23.13,-13.54,-13.42,40.22,8.42,13.11,26.61,-29.15,0.72,20.19,-2.57,5.07,4.25,1.76,87.08
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,7.37,-9.13,,,,1.25,14.60,21.99,25.73,15.62,11.46,1.58,-2.96,-11.24,-15.24,-29.21,-22.94,-20.76,-37.23,-9.15,-1.12,39.55,84.37,61.33,21.24,15.32,16.96,19.73,41.56,11.99,9.02,8.08,9.53,15.49,10.20,2.85,-4.12,-4.59,-2.07,1.92,3.72,1.62,-0.28,-4.74,-2.28,-2.63,-2.26,-1.30,-0.57,4.81,11.58,22.17,21.85
RBS_sy,-24.34,-8.69,,,,21.42,5.99,76.07,107.55,48.74,98.69,22.70,5.55,-1.63,-5.62,-12.95,-21.80,-26.81,-28.92,-24.70,-17.12,21.29,14.96,18.94,11.83,-5.00,9.35,2.51,11.47,-17.82,-14.86,-6.90,-9.17,11.69,4.38,-5.53,-8.73,-7.86,-9.33,6.75,7.27,11.63,13.34,3.24,13.41,8.29,3.18,0.19,-4.54,-3.65,4.64,4.94,5.74
RBS_qq,,,-3.97,1.05,-0.80,5.18,8.69,7.57,2.24,-3.28,4.79,-1.97,-2.33,-11.54,0.07,-18.13,6.31,-9.04,-20.72,18.50,15.71,28.37,4.75,3.69,-13.05,22.11,6.23,6.14,2.82,-3.40,3.41,5.23,4.20,1.85,-1.32,-1.80,-2.86,1.35,1.29,2.21,-1.15,-0.70,-0.61,-2.36,1.40,-1.05,-0.24,-1.40,2.15,4.31,6.20,7.96,1.88
RBS_sq,,,-11.85,-1.22,-0.49,40.13,-23.05,64.09,17.30,0.43,2.79,1.34,0.90,-6.40,-1.38,-6.53,-9.35,-12.41,-4.23,-0.99,-0.22,28.19,-9.23,2.44,-6.20,8.90,4.49,-3.96,2.00,-19.72,8.25,5.02,-0.48,-1.28,1.16,-4.94,-3.85,-0.34,-0.46,11.93,-3.39,3.71,1.06,1.95,6.13,-0.97,-3.71,-1.00,1.11,-0.04,4.58,-0.72,1.88
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,-8.39,-47.67,,,,94.39,393.88,431.82,,28.35,9.23,-11.11,,-75.66,-83.48,-111.54,,-195.65,-343.51,-234.52,,-23.86,49.84,40.93,,169.27,243.12,332.53,,174.17,84.72,30.31,-4.97,29.47,30.50,-0.80,-2.30,-16.60,-25.18,-4.81,4.93,-2.68,10.41,-13.47,-6.94,-2.53,-5.70,12.17,-0.66,11.79,53.26,89.80,133.11
ROPA_sy,-11.58,54.39,,,,-6.65,126.62,80.93,,3.13,23.27,20.27,,-18.88,-52.81,-50.52,,-36.80,11.35,-11.65,,-8.84,-17.62,20.92,,-9.07,29.66,-1.44,,0.78,-26.19,-17.37,-9.80,18.64,38.23,53.76,21.02,-15.06,-24.56,-31.65,-39.60,-10.79,-4.20,-1.05,26.67,-8.42,-5.70,-1.91,-27.41,11.79,25.12,8.89,219.03
ROPA_qq,,,-51.49,4.76,,,23.26,12.81,,,4.89,-8.20,,,-28.80,-164.12,,,-81.25,11.91,,,26.61,-3.75,,,51.66,68.56,30.31,-17.69,2.17,18.91,-4.97,12.13,2.99,-9.60,-6.41,-4.28,-7.61,15.01,3.16,-11.22,4.83,-9.87,10.95,-7.02,1.42,7.21,-1.74,4.64,39.03,32.78,20.69
ROPA_sq,,,-68.41,22.31,,,-23.33,-2.35,,,-8.36,-4.72,,,-46.69,-0.10,,,-6.08,-20.73,,,-15.12,16.35,,,21.04,-11.56,-0.18,-5.68,-11.36,-0.99,8.96,24.06,3.27,10.14,-14.24,-12.92,-8.29,-0.21,-24.21,28.61,-1.51,3.07,-2.98,-7.02,1.42,7.21,-28.20,43.20,13.50,-6.69,110.36
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,4.02,18.83,,,,-536.37,-925.80,-342.83,-67.27,325.67,115.60,132.48,-172.82,-70.63,22285.51,-1145.13,-463.22,-136.18,-100.63,78.31,59.84,19.50,-58.14,-12.30,-35.83,116.10,119.44,145.72,123.16,1416.15,301.70,124.73,131.91,-51.77,43.03,43.24,88.38,-13.17,-295.29,-20.46,-54.66,52.79,134.08,-25.54,662.87,-2.45,83.04,33.14,-80.78,41.74,-220.44,-279.00,68.65
ZNPO_sy,53.65,-19.63,,,,44.03,9.08,45.49,-35.89,-9.62,34.40,-5.83,-2.35,-29.14,-12.69,-79.34,-28.05,-18.18,-44.40,347.94,-79.20,80.83,-61.20,-107.13,258.53,-45.16,225.42,804.60,32.90,6.39,-29.93,-30.80,-12.09,-15.15,37.48,54.02,0.36,7.80,-48.48,-39.20,-64.20,-22.83,46.97,49.22,214.27,10.97,37.71,68.57,46.39,-21.15,-19.00,-14.75,84.99
ZNPO_qq,,,-71.42,48.02,405.69,-303.99,45.92,56.47,168.17,1306.35,-96.26,-9.35,-252.83,667.08,2749.26,-104.23,17.64,63.58,50.18,-45.12,-52.47,26.98,2.12,-3.05,-84.42,108.66,18.15,142.36,-6.58,466.78,-68.70,35.59,-3.60,17.88,-7.17,35.79,26.78,-45.66,-308.77,155.31,-27.74,83.13,-53.44,20.85,640.31,-76.58,-12.63,-12.09,6.89,72.67,-174.24,-30.65,200.71
ZNPO_sq,,,-15.85,12.89,55.98,-2.81,-36.27,50.58,-31.26,37.02,-5.23,5.51,-28.72,-0.57,16.77,-75.03,148.19,13.06,-20.65,101.16,-88.47,882.79,-82.97,-136.97,679.56,50.31,1.06,-19.96,9.31,20.33,-33.44,-20.96,38.88,16.14,7.85,-11.45,-9.51,24.74,-48.46,4.50,-46.72,168.93,-1.84,6.10,12.21,-5.04,21.81,29.87,-2.55,-48.85,25.14,36.68,111.46
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,-9.70,-6.53,,,,-335.42,-726.42,-571.41,-520.41,195.98,345.32,-41.70,92.39,-128.29,-106.41,141.60,139.85,153.62,180.11,-56.37,-83.39,184.67,25.12,,,,,,,,,,,-56.33,239.84,181.51,1057.69,-1.25,,-20.36,-74.60,6.95,,-39.86,,-10.03,-36.48,28.03,,7.05,117.45,-21.13,-70.84
ZFI_sy,-16.32,8.02,,,,-35.92,-18.02,-47.62,-5.26,73.36,43.25,70.50,27.55,-10.07,-12.47,16.91,26.06,29.49,-44.41,16.73,-22.47,-30.76,107.25,,,,,,,,,,,-8.98,31.57,76.41,4.45,-2.48,,-21.06,-29.57,11.14,,0.12,,-25.48,-20.30,8.79,,9.37,42.47,19.97,-74.75
ZFI_qq,,,-52.52,-31.23,-1071.99,25.82,-26.34,48.25,-1179.23,111.48,222.93,-129.89,31.33,57.32,26.87,294.06,-34.22,-42.56,9.25,5.69,-74.96,884.66,-51.98,,,,,,,,-80.98,7.11,-36.61,238.11,48.03,-11.27,160.68,-71.16,,,-16.86,21.43,24.09,-52.00,,,-12.39,-3.25,3.08,22.52,77.95,-64.90,-61.89
ZFI_sq,,,-12.07,32.65,-33.47,-17.43,12.50,-15.24,20.33,51.09,-7.04,0.88,-9.98,6.53,-9.53,34.75,-2.93,9.43,-61.16,182.94,-35.53,-2.27,16.26,,,,,,,,-32.73,-17.85,28.28,28.41,-2.77,10.15,-24.05,19.89,,,-32.23,89.20,8.47,-28.01,,,16.03,-1.74,40.09,-31.52,51.14,-17.26,-70.51
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-14.74,1.26,,,,17.30,23.34,33.98,,18.20,12.83,15.00,,14.60,12.61,9.49,,-7.49,-7.32,-5.15,,-3.03,-1.93,-26.73,,-9.46,-13.47,13.30,,-8.01,-0.47,-0.75,-1.54,4.55,2.69,5.82,5.22,4.70,2.32,-4.56,-8.03,-4.67,-7.54,-5.11,-10.03,-19.03,-21.10,-17.11,-7.69,7.92,38.26,35.82,31.63
DTAR_sy,-2.85,29.57,,,,-20.61,19.19,15.31,,3.99,12.83,-2.53,,5.20,-4.90,2.83,,-9.80,-5.00,9.82,,-2.48,6.64,-4.01,,4.10,-8.65,-4.96,,-6.96,-1.70,-3.95,-9.89,-5.53,-3.02,2.00,-0.13,4.02,7.27,7.06,3.21,-3.18,-3.30,1.89,-4.32,-1.42,3.76,3.38,10.77,20.29,12.43,3.16,-2.81
DTAR_qq,,,0.75,-7.68,,,5.93,0.28,,,1.12,2.20,,,-0.64,-0.62,,,-0.45,1.70,,,0.67,-24.01,,,-3.78,-0.51,0.05,-3.95,4.11,-0.79,-0.75,1.99,2.26,2.23,-1.31,1.49,-0.07,-4.65,-4.90,5.20,-3.08,-2.14,-9.83,-5.32,-5.56,2.80,0.42,10.69,21.00,0.99,-2.69
DTAR_sq,,,-35.75,7.20,,,-3.54,3.72,,,4.66,-10.40,,,-5.39,-3.12,,,-0.36,12.00,,,8.95,0.81,,,-4.40,4.88,4.00,-10.77,1.01,2.48,-2.44,-6.46,3.69,7.78,-4.48,-2.56,6.93,7.58,-7.92,-8.60,6.80,13.35,-13.53,-5.82,12.41,12.94,-7.35,2.27,5.07,3.62,-12.72
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-22.33,9.06,,,,30.73,44.08,64.78,,35.98,26.07,32.55,,33.88,29.23,20.96,,-19.40,-19.67,-16.61,,-8.06,-5.83,-29.46,,-19.71,-25.96,-4.98,,-13.61,-0.80,-1.28,-2.65,8.00,4.80,10.56,9.37,8.56,4.20,-7.97,-13.54,-8.20,-12.89,-8.62,-15.86,-29.13,-31.41,-25.82,-11.64,12.63,70.04,66.09,57.09
CG_sy,-16.78,91.46,,,,-34.06,43.16,31.98,,5.28,26.07,-5.85,,9.48,-14.58,5.41,,-18.68,-8.55,3.60,,-2.78,8.18,4.02,,4.85,-15.29,-8.14,,-8.16,-2.89,-7.81,-17.07,-12.78,-5.14,3.66,1.74,6.77,12.91,13.21,3.61,-5.26,-5.71,5.66,-7.37,-2.34,6.71,4.68,22.26,31.65,14.79,-2.84,-6.92
CG_qq,,,0.54,-11.77,,,10.81,0.91,,,2.73,6.10,,,-0.83,-0.69,,,-1.16,3.10,,,1.24,-22.78,,,-6.64,-0.90,0.08,-6.70,7.21,-1.39,-1.30,3.50,4.03,4.03,-2.37,2.74,-0.15,-8.12,-8.27,9.08,-5.25,-3.61,-15.54,-8.11,-8.31,4.24,0.61,17.12,38.44,1.82,-4.84
CG_sq,,,-54.97,9.45,,,-2.24,0.91,,,17.06,-24.64,,,-8.67,-7.01,,,2.71,5.35,,,14.29,1.30,,,-7.66,9.85,6.50,-14.98,-2.37,4.29,-4.20,-10.59,6.18,13.97,-5.97,-6.17,12.29,14.27,-13.95,-14.20,11.75,28.06,-24.56,-9.54,22.11,25.62,-11.88,-2.59,6.47,6.32,-15.59
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,-24.42,-34.10,,,,102.70,162.86,84.79,,91.62,56.52,35.71,,186.38,199.40,194.29,,33.53,30.15,19.19,,6.16,2.72,-15.01,,-44.37,-41.46,-32.35,,41.24,34.08,41.80,24.92,16.27,11.90,35.00,18.36,15.33,17.75,-4.76,-5.95,-9.44,-8.53,-1.07,-29.59,-15.78,-27.74,-24.57,-8.15,-10.69,35.35,18.73,33.04
LDER_sy,-28.51,-26.14,,,,-6.46,85.09,66.70,,79.93,115.76,97.15,,25.69,75.24,-39.58,,67.45,-25.47,64.63,,15.87,25.42,26.91,,-14.84,0.89,4.74,,-41.59,-11.62,-50.38,12.36,40.99,-1.69,112.26,51.59,12.19,29.00,-0.62,-25.68,-5.53,-9.99,15.53,19.65,-4.03,16.85,-14.88,21.93,-6.36,-3.79,-43.02,40.93
LDER_qq,,,-5.41,82.45,,,22.67,28.26,,,0.20,11.21,,,4.76,9.31,,,2.11,0.10,,,-1.20,-17.17,,,3.96,-4.28,29.19,9.86,-1.31,1.23,13.82,2.25,-5.01,22.12,-0.21,-0.37,-3.02,-1.22,-1.46,-4.06,-2.05,6.84,-29.87,14.76,-15.97,11.53,-14.60,11.57,27.36,-2.17,-4.30
LDER_sq,,,-52.54,60.62,,,-6.09,44.66,,,12.61,32.18,,,57.02,-54.42,,,-30.12,0.68,,,-24.36,1.88,,,-10.39,5.77,-37.64,-1.19,35.61,-40.62,41.23,23.99,-5.45,28.21,0.86,-8.24,8.72,-1.23,-24.58,16.65,3.58,26.78,-21.89,-6.44,26.12,-7.65,11.89,-28.15,29.57,-45.30,176.72
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,31.91,48.68,,,,-47.44,-55.10,-35.46,,-44.51,-34.34,-6.72,,-22.04,-21.98,-31.26,,-20.21,-24.77,-18.99,,-2.79,0.95,-18.62,,28.28,21.13,61.26,,-27.77,-18.92,-28.03,-19.23,-13.03,-15.39,-28.84,-17.55,-14.74,-17.06,2.33,1.79,4.53,3.15,-5.64,26.18,6.85,1.70,20.99,-14.90,8.26,7.07,-1.73,-11.08
PZAT_sy,-21.95,199.58,,,,-15.15,-47.96,-18.80,,-52.48,-62.74,-30.92,,36.02,31.97,41.62,,-29.73,-4.52,-48.13,,-37.64,-38.32,-18.62,,31.66,32.21,39.43,,6.55,3.27,11.38,-22.02,17.45,-9.39,-46.81,-39.27,-29.98,-34.26,21.70,74.63,-0.52,18.27,-2.71,-25.97,-8.97,20.59,14.78,3.01,10.03,-17.94,12.31,-27.01
PZAT_qq,,,1.38,-46.61,,,-13.40,-23.26,,,2.49,9.02,,,2.57,-3.96,,,-3.29,3.42,,,0.42,-16.62,,,-5.18,11.00,-23.14,-10.72,6.45,-1.47,-13.74,-3.87,3.56,-17.13,-0.06,-0.59,0.75,2.23,-0.58,2.08,-0.58,-6.48,32.95,-13.56,-5.37,11.25,-6.48,9.96,-6.41,2.11,-15.38
PZAT_sq,,,71.78,-56.56,,,5.36,-32.22,,,-17.39,25.65,,,-19.85,34.84,,,8.91,-26.75,,,7.71,-3.35,,,8.16,1.93,25.01,-22.69,4.83,9.93,-12.47,16.43,-19.12,-35.47,-0.06,34.24,-24.07,19.47,43.40,-23.53,-9.72,-1.73,9.12,-5.96,19.60,-6.47,-2.07,0.45,-10.81,28.02,-36.36
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,-4.14,0.38,,,,-7.40,-14.54,-14.00,,1.72,0.70,-18.15,,-44.93,-47.15,-39.15,,3.44,11.88,12.13,,1.65,-0.47,39.21,,21.98,23.98,-15.56,,3.22,-3.07,5.09,3.26,-3.93,-7.05,-3.68,-8.78,-4.08,4.91,-1.86,-1.10,1.01,0.11,4.79,1.53,5.96,5.33,2.15,6.14,17.50,6.35,8.68,9.03
PELDR_sy,11.40,-6.32,,,,10.01,5.96,-1.82,,10.45,-5.53,-12.87,,-27.77,-19.78,-11.71,,-0.82,9.39,3.45,,4.24,3.97,5.57,,-4.25,-3.10,-2.45,,2.11,0.97,1.81,4.72,1.97,6.84,1.16,-2.25,1.16,0.26,5.90,3.36,5.15,1.97,-0.67,-3.20,1.00,-4.54,-2.84,0.65,-2.61,4.03,8.55,7.98
PELDR_qq,,,8.59,3.28,,,0.23,3.93,,,-0.78,-15.52,,,-4.77,-2.74,,,3.00,-2.53,,,0.85,36.33,,,2.50,-7.14,7.73,0.67,-3.74,0.67,5.85,-6.34,-6.86,4.31,0.25,-1.52,1.86,-2.42,1.03,0.58,0.95,2.15,-2.12,4.98,0.35,-0.94,1.70,16.22,-9.17,1.23,2.02
PELDR_sq,,,0.67,6.26,,,-3.03,-1.55,,,-17.06,-9.20,,,-7.89,-0.07,,,1.60,-5.50,,,1.33,-4.04,,,2.54,-3.39,4.81,-1.65,1.40,-2.59,7.80,-4.24,6.24,-7.76,4.16,-0.90,5.30,-2.57,1.66,0.82,2.11,-5.10,-0.93,5.20,-3.48,-3.41,2.63,1.80,3.09,0.79,2.08
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,8.43,-8.32,,,,-7.96,-11.04,-15.74,,-9.12,-7.45,-10.87,,0.21,3.06,8.25,,23.37,23.42,19.15,,7.30,4.94,-0.54,,-1.75,2.95,9.57,,14.61,6.88,8.31,6.84,0.63,0.78,3.84,0.92,0.47,2.75,2.22,4.48,0.89,3.49,3.52,-2.23,9.21,6.21,3.78,2.57,-6.73,-12.47,-14.62,-10.44
TSF_sy,1.02,1.05,,,,-12.40,-12.47,-11.83,,30.21,21.67,27.26,,-3.55,2.08,-8.92,,-1.70,-5.22,-0.82,,5.14,4.14,3.84,,-3.30,11.20,7.70,,2.61,-3.93,-5.12,14.93,6.69,4.33,2.62,-4.45,-2.13,-2.38,3.45,-2.65,-3.41,-8.31,-5.27,1.00,5.07,0.05,-7.58,-6.57,-10.57,-2.06,-2.52,13.55
TSF_qq,,,0.03,6.69,,,-3.31,1.06,,,-1.54,-2.67,,,1.26,2.23,,,1.30,-1.30,,,-0.93,-6.46,,,3.81,-0.44,5.36,5.25,-3.19,0.89,3.93,-0.87,-3.04,3.95,1.01,-1.32,-0.84,3.41,3.25,-4.71,1.71,3.44,-2.49,6.45,-1.08,1.08,-3.63,-3.20,-7.17,-1.40,1.08
TSF_sq,,,1.66,0.33,,,1.58,1.06,,,-5.08,5.71,,,0.46,-5.68,,,-3.14,-1.30,,,-4.07,-1.59,,,10.32,-4.69,-9.31,7.61,3.29,-5.87,9.85,-0.11,1.00,-7.41,2.28,2.31,0.75,-1.88,-3.75,1.52,-4.36,1.37,2.62,5.60,-8.92,-6.36,3.74,1.09,-0.26,-6.81,20.84
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
