,2006/Q4,2007/Q4,2008/Q4,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RBS_sy,,89.77,44.17,,,-8.13,,45.16,25.81,10.29,21.51,-29.09,-50.05,-45.14,-48.77,-11.36,14.68,36.67,50.96,45.56,35.00,8.74,-1.90,-21.20,-5.28,48.75,35.86,22.17,27.27,-1.70,-4.10,0.10,-23.30,2.05,-0.48,-5.81,-16.91,,,
RBS_qq,,,,,133.99,-78.98,48.38,54.32,86.91,-37.08,15.20,-97.73,-753.98,10.42,-846.07,-163.40,4.46,-3.15,114.13,-87.25,1291.13,-320.83,7.34,22.94,-112.48,168.59,4.92,10.73,0.84,-8.96,0.01,-0.02,0.02,0.10,,,,,,
RBS_sq,,,,,37.20,-16.52,-5.94,34.73,18.91,-26.81,3.63,-21.38,-16.23,-19.62,-3.23,36.05,8.37,-4.21,6.88,31.19,0.51,-22.84,-3.57,5.38,20.80,21.17,-11.93,-5.24,25.85,-6.41,-14.08,-1.09,-3.57,24.52,,,,,,
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,-23.83,88.02,,,1.21,,137.16,340.24,127.61,99.54,-654.55,-382.23,-1284.44,-191700.00,-495.08,-242.27,-231.89,89.62,81.98,81.24,74.05,-75.38,51.68,68.63,131.15,123.78,79.75,-20.54,-326.57,-451.81,-1028.12,-123.70,-275.62,-358.90,-304.43,-346.69,-65.24,-61.04,-486.85
ROPA_sy,,-56.76,33.06,,,-107.57,,43.58,116.12,272.97,85.06,25.75,-760.87,-200.00,438.46,366.13,153.51,735.94,937.50,88.79,-64.34,-23.96,-12.49,2.41,627.59,17.61,-23.15,-13.64,-12.80,-41.48,-49.19,-29.95,-15.04,5.63,25.00,-116.06,-33.90,-8.00,1.03,-77.42
ROPA_qq,,,,,44.59,-98.78,-33.13,125.35,258.18,-77.16,-102.22,-30400.00,-82.30,4.14,-259.85,5.37,-4.85,7.04,88.75,-64.32,-9.17,-28.57,23.97,54.73,29.11,227.68,-41.96,-138.55,-321.88,-140.00,9.88,-23.63,16.34,-302.98,-10.11,-8.96,7.60,-49.07,-7.31,-297.03
ROPA_sq,,,,,-44.59,82.71,-135.14,4.02,141.32,85.51,-120.31,-376.92,-267.74,71.93,168.75,275.00,-26.06,233.61,12.16,-31.76,-86.04,611.49,29.08,-20.15,-0.78,15.01,-15.66,-10.26,0.18,-22.83,-26.76,23.72,21.50,-4.05,-13.33,-115.90,600.00,33.55,-4.83,-127.92
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,102.03,-82.59,,,-1239.30,,-293.32,-162.28,458.53,534.47,445.35,288.56,-49.92,-56.09,-81.84,-93.70,-204.51,287.87,-1534.45,-356.75,644.46,-31.66,268.55,-5369.61,-211.64,-86.53,-105.45,106.34,68.92,-643.65,-1907.50,79.93,873.22,425.16,274.64,95.76,83.18,-22028.46,-58.91
ZNPO_sy,,-94.36,1125.31,,,-115.10,,-82.78,-193.38,203.39,199.43,328.16,370.82,418.21,-99.46,-92.18,-71.52,-4.20,17994.74,709.59,156.61,-58.69,39.89,89.99,-29.76,48.28,-56.32,-87.11,-94.27,59.58,21.61,168.37,1855.52,-130.60,-119.69,-151.07,-62.41,19.22,-103.38,151.63
ZNPO_qq,,,,,-61.11,-129.58,27.62,-46.92,-7.44,413.82,-12.29,16.78,-41.34,-16.65,-23.10,-51.70,-79.66,-1483.39,385.42,-278.63,96.36,3033.63,-64.17,340.55,-218.13,40.12,104.32,-278.34,237.39,-393.40,24.38,-558.56,112.31,1160.79,-68.20,253.70,-86.20,1079.79,-3906.93,100.66
ZNPO_sq,,,,,-74.29,-142.73,-297.63,139.42,-239.42,147.31,282.39,69.76,-11.82,-9.47,-99.60,2342.11,221.34,204.49,-24.27,9.26,1.85,-50.98,156.44,48.39,-62.34,3.48,-24.45,-56.21,-83.26,2781.82,-42.43,-3.37,21.97,-145.09,62.96,-150.70,189.77,-196.91,6.75,163.64
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,,,,,-29.64,1.40,,,106.01,0.69,-4.96,12.10,-35.13,-2.45,24.07,,-103.33,-0.31,,,1348.43,-54.95,,471.72,282.17,532.85,-8.86,-25.28,-16.89,-106.70,-319.09,-267.16,-16.95,1604.92,158.65,161.11,-33.23
ZFI_sy,,,,,,,,-25.76,7.44,,,11.59,7.79,-10.17,1.90,4.40,1.57,13.48,,-1.38,1.16,,,-94.21,-54.20,,85.25,1247.31,78.29,-29.60,6.48,-31.73,-36.67,34.35,-51.96,82.36,88.07,-4.76,152.45,-35.72
ZFI_qq,,,,,-1.87,,,,41.41,-0.73,-7.62,58.86,-30.88,-6.30,8.96,-8.08,3.95,19.17,,,3210.38,,,76.52,12.24,120.74,30.72,18.00,85.87,-68.21,7.16,31.25,-114.99,-939.21,18.24,165.21,171.61,-59.50,-14.80,-28.75
ZFI_sq,,,,,-26.38,,,,6.55,10.70,-14.44,10.57,2.92,-7.75,-2.94,13.28,0.14,3.07,,,2.72,,,-86.34,712.40,114.30,-22.13,-0.62,7.50,-15.38,17.78,-36.28,-0.28,79.53,-57.89,141.88,2.85,-9.08,11.62,-38.41
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-17.56,-65.44,,,-69.07,,-61.39,-82.87,90.57,323.67,306.25,620.28,115.23,-4.48,78.94,76.21,14.22,99.26,44.01,72.73,37.71,78.92,38.99,39.81,56.15,3.17,34.44,52.43,52.91,30.73,14.60,-22.84,49.10,61.71,43.02,-21.24,-39.23,-48.70,-84.73
DTAR_sy,,-22.88,-9.65,,,-3.10,,26.41,-5.86,-27.44,0.70,-5.85,-36.43,84.42,32.56,9.65,81.31,-4.20,1.29,4.34,28.85,-13.67,-2.13,-3.79,-5.34,3.49,-14.10,1.22,-2.97,8.21,-13.26,-21.35,10.38,-5.22,49.02,45.96,7.88,17.45,5.03,14.44
DTAR_qq,,,,,25.94,-51.74,-25.56,-14.67,-44.14,437.06,65.49,-18.17,-0.96,60.49,-26.56,53.29,-2.47,4.02,28.12,10.79,16.98,-17.07,66.46,-13.93,17.66,-7.37,9.98,12.16,33.41,-7.08,-5.98,-1.68,-10.18,79.55,1.98,-13.04,-50.54,38.55,-13.92,-74.12
DTAR_sq,,,,,-4.34,17.91,-10.08,24.64,-28.76,-9.11,24.78,16.53,-51.90,163.69,-10.31,-3.60,-20.47,39.33,-5.17,-0.70,-1.79,-6.65,7.51,-2.39,-3.37,2.06,-10.76,15.01,-7.37,13.83,-28.47,4.28,30.01,-2.27,12.47,2.14,-3.91,6.41,0.57,11.29
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-28.19,-75.24,,,-71.98,,-62.96,-84.08,98.10,371.52,341.44,691.72,137.98,-5.15,96.90,93.12,17.58,130.82,108.75,169.33,142.27,365.39,166.45,181.34,156.74,16.73,101.09,2570.89,148.87,210.94,180.23,-93.76,-678.95,-413.18,178.83,-75.12,106.49,104.87,-99.28
CG_sy,,-33.29,-18.05,,,-30.92,,44.29,-5.61,-5.68,29.92,-36.78,-44.01,127.74,36.13,56.87,122.20,19.41,2.05,30.04,46.37,-25.23,2.74,3.01,-10.85,-5.09,-19.47,-14.34,-12.80,7.72,-20.42,-21.86,13.79,-23.95,15.60,73.70,21.96,56.56,90.21,16.83
CG_qq,,,,,28.31,-53.90,-26.43,-14.89,-44.87,473.79,75.12,-20.32,-1.12,72.47,-30.20,65.41,-3.02,5.01,37.03,49.59,25.13,-5.54,163.23,-14.35,32.12,-13.80,19.68,47.54,1654.86,-91.97,49.52,32.97,-60.94,-845.40,19.12,218.39,-96.51,94.43,-39.34,-82.55
CG_sq,,,,,12.33,-12.04,5.56,38.34,-26.51,-12.10,45.39,-32.68,-34.92,257.53,-13.09,-22.43,-7.81,92.14,-25.73,-1.15,3.76,-1.85,2.06,-0.88,-10.20,4.49,-13.41,5.44,-8.58,29.07,-36.04,3.53,33.13,-13.74,-2.77,55.56,-6.52,10.74,18.13,-4.45
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-6.86,-96.26,,,-9.68,,-65.62,-71.88,682.14,2672.41,7836.36,10011.11,431.05,30.47,84.99,63.96,46.52,145.85,94.92,175.74,73.47,380.57,110.77,51.48,226.49,1.08,116.20,2550.91,145.19,169.41,211.63,-89.25,-389.98,-378.33,88.05,-99.92,112.16,107.36,
LDER_sy,,56.64,-39.46,,,16.67,,80.31,-55.65,-46.01,-1.03,118.97,32.36,488.32,182.66,16.22,63.96,-45.45,-40.80,-16.71,-32.17,-1.94,-12.04,-42.58,26.68,-14.00,-29.31,11.12,4.68,13.36,-9.99,30.14,40.09,-6.02,14.22,-28.70,-2.50,42.98,62.87,
LDER_qq,,,,,,-12.50,3.57,-62.07,-18.18,2333.33,267.12,8.58,4.24,27.80,-9.80,53.96,-7.62,14.21,51.35,22.06,30.69,-28.15,319.28,-46.47,-6.07,54.86,29.81,14.50,1051.66,-85.68,42.64,32.45,-60.27,-486.30,-36.90,189.49,-99.98,59521.43,-17.19,
LDER_sq,,,,,,-36.55,28.01,-11.64,-38.20,-22.76,134.65,95.51,-62.64,243.30,12.74,-19.62,-47.30,14.21,22.36,13.09,-57.08,65.12,9.75,-26.17,-5.32,12.09,-9.78,16.04,-10.80,21.39,-28.36,67.78,-3.98,-18.56,-12.93,4.73,31.30,19.42,-0.82,
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,-65.42,652.96,,,-48.20,,-9.63,-91.07,-95.35,-98.83,-99.45,-95.37,-90.27,-64.83,-72.55,-68.26,-63.09,-78.77,10804.98,8889.20,21485.81,12363.16,-16.54,20.13,-31.28,75.24,8.63,21.79,-22.22,19.97,-6.24,-30.14,62.17,-20.79,18.25,37671.10,-30.46,28.80,
PZAT_sy,,-26.26,-9.62,,,8.89,,12.16,-10.96,4.04,-77.44,-87.79,-14.33,-92.04,-82.34,-45.31,-71.18,108.84,36.04,-2.16,-29.53,-18.85,303.02,206.54,53.17,-16.83,-50.53,-78.52,-58.95,166.36,53.22,276.66,16.44,-81.82,-54.87,-72.13,-43.05,-0.44,-28.84,
PZAT_qq,,,,,,-45.36,-1.69,68.24,-90.12,-71.53,-75.31,-20.92,-16.65,-40.24,-10.72,-38.27,-3.62,-30.52,-48.65,31610.53,-20.55,66.85,-70.35,112.35,14.36,-4.56,-24.39,31.63,28.22,-39.05,16.62,2.88,-4.47,41.50,-43.04,53.59,30414.68,-99.74,5.49,
PZAT_sq,,,,,,-31.15,78.59,17.65,-38.45,-19.55,-61.27,-36.32,331.80,-92.52,-14.07,97.15,127.51,-45.82,-44.02,41.80,63.86,-37.60,177.99,7.85,-18.12,-66.12,65.35,-53.17,56.47,119.85,-4.88,15.11,-51.63,-65.66,136.07,-28.91,-1.16,-39.98,68.74,
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-30.47,-8.70,,,6.38,,17.73,12.30,19.83,28.11,114.68,128.40,112.77,325.70,282.46,191.72,162.85,71.07,-91.82,-89.14,-91.24,-92.41,-20.48,-7.70,-10.16,-17.98,-3.69,-39.41,13.94,-19.03,-20.65,21.53,-26.89,-3.89,36.29,6.58,57.12,101.58,
PELDR_sy,,-15.82,12.28,,,-13.81,,19.92,67.12,19.99,35.46,83.11,48.30,25.67,-7.34,-38.22,-38.90,25.24,16.33,0.20,13.21,-29.04,-23.35,-17.12,13.33,34.58,4.92,-1.38,-31.28,-35.86,17.17,18.58,14.72,20.45,25.58,10.55,17.46,-18.30,3.13,
PELDR_qq,,,,,-0.52,11.82,-0.90,6.80,-5.11,19.31,5.95,78.97,0.96,11.15,111.98,60.79,-23.00,0.15,37.96,-92.31,2.21,-19.20,19.46,-19.40,18.65,-21.36,9.06,-5.36,-25.35,47.88,-22.50,-7.25,14.32,-11.04,1.89,31.52,-10.60,31.14,30.72,
PELDR_sq,,,,,-13.56,34.89,-17.85,25.21,20.46,-3.15,-7.26,69.26,-2.44,-17.94,-31.62,12.86,-3.52,68.21,-36.49,-2.78,9.01,5.43,-31.40,5.13,49.05,25.20,-46.52,-1.19,3.86,16.86,-2.30,,0.48,22.70,1.86,-11.97,6.77,-14.66,28.58,
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,14.17,29.34,,,10.30,,4.13,7.31,-1.96,-3.05,-0.12,-0.81,-1.24,2.94,-2.96,-3.87,1.90,-1.76,-21.92,-21.24,-37.09,-31.55,-33.99,-42.84,-7.75,-11.08,-2.15,-38.39,5.25,-18.35,-8.10,95.98,-55.15,-0.95,-11.80,14.18,193.04,112.33,
TSF_sy,,19.32,-0.32,,,5.88,,1.62,-0.40,8.39,-3.07,5.89,4.97,-6.83,0.86,-9.37,-7.50,-3.38,1.34,2.00,-5.43,13.95,-1.24,-0.06,7.62,-1.90,7.60,7.64,-3.27,-3.28,-0.69,-4.21,4.43,1.63,-4.20,-0.17,-3.67,-3.37,-5.10,
TSF_qq,,,,,-1.85,4.67,1.09,0.27,1.15,-4.38,-0.03,3.30,0.45,-4.79,4.20,-2.62,-0.50,0.92,0.45,-22.60,0.37,-19.38,9.29,-25.35,-13.09,30.11,5.35,-17.86,-45.28,122.27,-18.26,-7.55,16.68,-49.13,80.51,-17.68,51.05,30.56,30.79,
TSF_sq,,,,,6.57,-8.29,6.52,-2.39,4.45,-0.19,-4.74,6.63,3.55,-11.42,3.12,-4.18,5.68,-7.48,8.16,-3.55,-2.01,11.47,-6.25,-2.40,5.51,1.62,2.83,-2.36,-5.18,1.60,5.59,-5.83,3.37,-1.13,-0.47,-1.86,-0.25,-0.81,-2.26,
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,26.77,-19.09,,,-62.76,,-83.47,-88.15,-4.60,63.43,21.29,52.91,-5.17,-61.00,22.93,25.35,-11.55,84.41,1478.44,1543.34,1093.84,815.78,-51.78,-54.22,104.98,69.20,332.71,328.25,-6.45,40.45,-3.56,-3.75,235.13,122.75,216.14,218.26,116.80,57.33,-98.37
ZKO_sy,,-14.73,23.72,,,-12.52,,12.04,-41.70,-8.05,2.86,-17.75,-27.80,5.07,-3.22,8.27,86.33,15.57,-0.01,0.15,-5.60,-2.33,15.22,9.84,11.57,4.37,-9.41,-9.09,-4.95,13.14,10.90,1.74,7.47,-3.14,4.92,14.40,5.18,6.84,-1.47,18.56
ZKO_qq,,,,,9.19,-70.43,-16.09,-39.00,-21.72,138.11,43.75,-54.73,-1.31,47.67,-40.88,42.69,0.63,4.20,23.25,1121.35,4.77,-24.30,-5.45,-35.69,-0.53,238.92,-21.96,64.47,-1.56,-25.96,17.17,12.93,-1.75,157.78,-22.12,60.28,-1.09,75.60,-43.48,-98.34
ZKO_sq,,,,,25.57,-32.00,9.86,19.44,-34.66,7.25,22.90,-4.49,-42.64,56.07,13.20,6.85,-1.30,-3.20,-2.06,7.03,-6.97,0.16,15.54,2.03,-5.51,-6.31,0.28,2.40,-1.21,11.53,-1.71,-6.05,4.35,0.52,6.47,2.44,-4.06,2.11,-1.81,23.26
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,-11.37,-20.26,,,-60.38,,-80.50,-86.66,11.27,94.39,139.71,220.36,86.30,62.34,340.15,247.13,121.68,177.15,14.10,44.16,-5.51,-60.98,-69.72,-71.26,21.41,37.95,138.16,-80.47,-39.32,-41.44,-59.96,1064.34,-179.92,-211.60,54.05,845.50,2047.51,1674.11,-47.01
OSF_sy,,-10.38,3.16,,,-14.86,,17.84,-44.66,-17.56,4.48,-4.33,-1.83,23.95,16.28,1.02,44.13,30.60,11.57,15.16,0.67,-14.16,-8.81,-7.70,12.06,20.97,19.10,55.25,4.25,-21.61,-14.05,-33.21,3.31,22.16,31.56,22.54,10.02,24.93,14.04,-6.97
OSF_qq,,,,,8.63,-66.93,-16.85,-34.73,-25.67,175.81,45.26,-19.51,-0.66,60.40,26.58,118.23,-21.65,2.43,58.25,-10.16,-1.01,-32.86,-34.65,-30.28,-6.04,183.62,-25.75,20.37,-92.30,781.27,-28.35,-17.69,124.03,-160.49,-0.04,213.63,1275.02,24.60,-19.14,-96.17
OSF_sq,,,,,56.03,-25.15,-18.20,23.36,-26.73,11.50,3.67,12.97,-24.82,40.78,-2.75,-1.86,7.27,27.57,-16.92,1.30,-6.23,8.77,-11.74,2.53,13.85,17.41,-13.10,33.65,-23.55,-11.72,-4.72,3.85,18.26,4.38,2.62,-3.27,6.18,18.54,-6.33,-21.09
NetDebt,5617000000,4672000000,2723000000,1355000000,1680000000,764000000,545000000,-1647000000,312000000,2891000000,3949000000,-4079000000,-2415000000,2024000000,1326000000,3332000000,6010000000,-33962000000,-32861000000,13038000000,17228000000,12208000000,23734000000,15528000000,20414000000,33976000000,39261000000,49352000000,80616000000,76803000000,74362000000,70569000000,70991000000,75042000000,77084000000,54940000000,27096000000,38729000000,27648000000,1789000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,41.32,215.34,,,-172.12,,-576.12,-78.17,555.73,3647.71,144.16,157.12,-105.71,-100.24,-110.20,-162.93,633.43,30432.46,-1780.92,-1048.31,-208.87,-122.09,-85.94,-160.93,698.07,604.07,-2417.42,-266.72,-191.37,-164.12,91.15,66.58,67.09,71.97,80.31,86.33,56.41,63.70,96.80
NetDebtEBITDA_sy,,-52.36,-35.47,,,-15.93,,132.25,830.38,359.58,-9.87,-59.55,-94.51,185.59,188.69,160.68,432.30,-21.70,-33.55,-43.63,-62.14,-15.83,-16.01,2.59,171.85,-1.83,3.55,-41.72,-56.59,-18.86,-18.74,154.79,99.56,-34.53,24.09,-74.64,-50.01,8.31,-3.43,-66.10
NetDebtEBITDA_qq,,,,,14.80,-250.71,47.59,-425.03,105.26,3046.33,308.01,-93.46,-69.35,-169.87,83.00,-180.16,-89.12,692.26,866.61,-117.37,-15.46,43.85,-96.09,-46.26,-62.02,228.70,65.27,-830.45,76.40,67.93,-15.98,-0.77,10.84,68.42,1.23,29.20,38.12,-0.73,17.76,93.76
NetDebtEBITDA_sq,,,,,-34.44,-63.56,321.58,130.58,162.62,-82.00,-17.33,3.49,-64.37,836.79,-16.43,-6.55,-27.25,37.81,-29.07,-20.73,-51.13,206.38,-29.23,-3.18,29.49,10.64,-25.35,-45.51,-3.56,106.83,-25.24,70.86,-24.46,-32.14,41.68,-65.08,48.89,47.01,26.33,-87.74
DebtFin,-187000000,-319000000,-338000000,-87000000,-162000000,-113000000,-95000000,-2519000000,-173000000,-76000000,-1283000000,-17000000,-25000000,-881000000,-321000000,-961000000,-136000000,2027000000,3990000000,8022000000,6621000000,5362000000,-4030000000,-8050000000,-13570000000,3957000000,1851000000,707000000,13891000000,13657000000,15857000000,15955000000,17370000000,16083000000,17028000000,2211000000,2575000000,1395000000,516000000,
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,20.36,-309.67,,,185.93,,-11236.23,-25.50,-181.00,-6712.02,100.12,104.79,194.55,100.18,604.29,37.74,-173.14,-15331.19,-4111.76,-19638.36,-701.18,130.88,256.67,551.34,258.58,39.97,-169.56,-195.06,-239.50,-390.02,-39.61,52.55,60.33,70.96,96.49,94.69,92.67,96.93,
DebtFinEBITDA_sy,,-115.43,80.58,,,23715.00,,118.37,157.00,-107.88,33.13,13644.26,-15.76,2760.75,248.41,12.54,97.64,66.11,-24.99,-49.57,1013.97,-33.95,145.63,457.86,-43.99,69.71,-87.71,-77.04,-51.67,-24.56,178.72,30.13,-3.93,-89.37,220.85,-79.37,271.50,0.41,-66.87,
DebtFinEBITDA_qq,,,,,-72.36,331.10,-38.22,-4706.47,98.09,-49.16,-4943.07,100.08,-24.29,2847.17,-90.56,234.24,-85.19,-1665.07,-1866.39,11.96,27.88,35.82,175.80,346.57,107.76,-77.45,-33.10,-321.95,-183.90,66.91,-39.08,-6.84,3.51,72.34,-1.81,87.10,-46.11,61.82,57.35,
DebtFinEBITDA_sq,,,,,-431.63,367.59,-46.64,-97.58,1549.18,-136.98,1001.88,149.90,-89.89,1067.91,18.09,-19.28,-82.25,881.61,-46.67,-45.73,292.16,-41.79,98.30,23.25,-60.63,76.36,-85.64,130.35,-17.13,175.29,-46.96,7.55,-38.82,-69.54,1501.01,-93.09,1001.89,-91.77,428.23,
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-30.08,-1.46,,,6.40,,17.97,12.57,16.65,18.93,97.66,109.54,96.39,316.29,258.02,176.94,150.69,50.26,-92.77,-91.23,-92.09,-95.74,-37.21,-37.22,-40.78,-18.45,-44.95,-95.45,-35.13,-58.30,-58.49,1113.33,-123.86,-150.12,-51.25,197.10,998.09,1099.83,3157.48
SP1_sy,,-15.18,8.17,,,-26.67,,31.91,34.45,33.22,20.04,16.57,75.44,10.56,-23.21,-5.59,-30.97,28.26,49.38,-4.96,-22.48,-21.31,-24.62,-11.07,6.17,-6.66,8.16,-6.09,-15.37,-18.28,-8.04,0.47,9.15,29.87,22.69,25.70,6.79,-23.36,-10.11,-29.40
SP1_qq,,,,,-0.53,11.85,-0.90,7.01,-5.09,15.90,1.03,77.85,0.61,8.63,114.16,52.95,-22.17,-1.66,28.36,-92.64,-5.51,-11.31,-30.89,8.41,-5.52,-16.34,-4.84,-26.82,-92.20,1093.94,-38.83,-27.14,128.02,-123.48,-28.51,170.86,1289.72,-29.03,43.07,130.87
SP1_sq,,,,,-0.53,4.00,6.57,19.65,1.38,3.05,-3.97,16.19,52.58,-35.06,-33.30,42.85,11.56,20.66,-22.32,-9.12,-9.00,22.48,-25.58,7.23,8.64,7.67,-13.77,-6.90,-2.10,3.97,-2.96,1.72,6.36,23.71,-8.33,4.22,-9.65,-11.22,7.53,-18.14
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-30.47,-8.70,,,6.36,,17.73,12.31,18.87,28.14,114.68,128.40,114.53,325.70,282.46,191.72,162.85,71.07,-91.82,-89.23,-91.24,-92.41,-20.55,-27.79,-10.16,-17.98,-19.45,-50.80,11.11,-19.03,-6.72,91.76,-58.47,-3.89,-16.20,7.16,181.19,101.58,246.39
SP2_sy,,-14.64,11.31,,,-27.85,,37.85,66.99,35.52,28.09,83.28,48.44,25.50,-2.88,-36.46,-32.05,33.73,24.32,-1.73,1.80,-29.01,-28.14,-20.91,8.17,34.58,2.86,-2.99,-32.69,-36.09,20.18,25.30,22.70,43.16,25.77,10.54,17.46,-31.01,3.13,-18.25
SP2_qq,,,,,-0.53,11.81,-0.90,6.82,-5.11,18.34,6.83,78.97,0.96,11.15,111.98,60.79,-23.00,0.15,37.96,-92.31,1.43,-18.58,19.46,-19.47,-7.82,1.31,9.06,-20.91,-43.70,128.77,-20.52,-8.88,15.74,-50.46,83.95,-20.55,48.00,30.00,31.87,36.53
SP2_sq,,,,,-0.53,11.96,-1.04,25.08,20.50,-9.14,-6.46,78.97,-2.41,-23.18,-27.61,17.08,4.37,51.19,-32.71,-7.45,8.11,5.43,-31.88,1.86,47.86,31.18,-47.93,-3.94,2.60,24.54,-2.09,0.15,0.48,45.31,-13.99,-11.97,6.77,-14.66,28.58,-30.23
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,105.56,52.43,,,22.34,,4669.57,316.47,-74.78,234.92,-99.49,-93.04,570.69,-65.03,2013.73,75.38,-99.01,131.54,-99.60,26.57,143.48,250.88,66661.54,1049.15,625.00,-87.50,-87.48,-90.78,193.10,-91.98,-93.10,-94.36,-82.27,2.56,-74.67,-77.14,-93.84,-48.75,
CAR_sy,,-18.46,-29.70,,,-19.55,,45.95,500.38,69.46,137.98,65.49,-58.70,27.89,35.85,-13.68,28.91,-57.71,-54.43,11.57,-23.35,99.00,11.91,0.54,54.55,-7.52,-2.93,-54.33,-50.14,12.93,-67.81,38.62,66.13,-18.37,37.69,-19.55,-61.54,-26.10,-14.48,
CAR_qq,,,,,44.37,51.48,18.48,1740.73,-87.39,-90.83,1473.56,-97.21,72.55,784.09,-17.95,68.88,-85.68,-95.03,19178.26,-99.71,4407.69,-90.44,27682.14,-44.22,-22.41,-93.97,378.82,-44.08,-42.87,91.63,-86.89,-51.92,-53.33,502.86,-24.17,-88.12,-57.89,62.50,530.77,
CAR_sq,,,,,-36.09,44.13,24.52,27.25,162.89,-59.32,74.88,-11.51,-34.39,25.96,85.77,-43.78,-2.02,-58.67,100.17,37.65,-32.69,7.30,12.57,23.66,3.46,-35.79,18.15,-41.82,12.97,45.44,-66.32,150.50,35.39,-28.54,-43.19,46.38,-35.28,37.31,-34.26,
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-2.07,42.32,,,152.64,,676.45,1142.68,59.22,37.68,219.03,196.43,93.14,376.96,-31.24,-49.37,74.30,-31.86,-94.54,-94.00,-95.44,-87.52,47.41,-34.81,-27.98,-64.24,-106.79,-126.69,-17.07,-53.63,455.69,345.00,-157.20,-64.03,-239.58,-87.01,115.34,112.81,761.85
QR_sy,,38.87,25.11,,,-17.22,,47.78,343.85,43.58,69.39,34.11,5.09,6.87,14.41,-38.09,-25.58,9.74,23.81,59.24,15.37,-7.26,-35.94,-32.99,-27.17,0.24,60.25,9.78,24.50,-13.14,-51.75,-1.24,-2.03,27.61,26.07,-8.90,-11.45,-43.87,-19.37,-44.31
QR_qq,,,,,-18.57,307.67,35.89,72.11,30.33,-47.77,17.50,298.82,21.10,-65.97,190.19,-42.51,-10.83,17.17,13.44,-95.39,-2.10,-10.95,210.65,-45.57,-56.70,-1.63,54.26,-110.34,-70.17,405.58,-13.75,-20.69,17.21,-171.35,154.23,-407.74,110.91,-15.71,652.30,857.10
