,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROS_qq,,,11.71,-30.65,17.44,21.78,2.44,23.02,-1.29,-5.88,-70.83,80.95,21.05,-6.52,156.98,,-0.80,27.42,0.63,-5.03,-2.65,-4.08,-2.84,,-1.46,1.48,-2.19,-2.99,-0.77,,-0.78,,-8.59,-17.09,-15.46,-46.34,-47.73,-34.78,-333.33,-1342.86,-40.20,-39.12,-8.73,69.00,18.07,55.88
ROS_sq,,,171.50,9.58,-17.65,-10.20,27.27,1.25,-46.03,93.14,-5.92,-2.88,-22.59,-54.55,-78.95,,,6.76,-12.66,-9.42,4.80,-32.06,-12.36,,-10.57,30.91,75.00,3.17,-5.38,,-11.57,,6.44,-6.98,-5.00,22.11,12.07,16.92,-15.79,-6.25,23.33,-10.14,-7.52,51.22,-2.69,-25.97
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-146.27,306.45,,,,-27.34,-31.25,137.29,48.48,58.06,163.64,138.57,147.62,159.86,47.41,,,,,12.35,11.70,40.56,8.24,1.57,1.05,-3.98,-5.58,-6.19,-5.70,-6.74,-4.84,-9.89,-18.13,-32.78,-42.37,-60.37,-69.13,-67.77,-109.80,-380.00,-771.74,-1228.21,-4660.00,-23.63,45.63,70.45
RS_sy,41.53,-53.17,,,,78.45,63.77,10.09,-31.43,-47.05,-51.63,-13.03,51.67,78.78,8.97,,,,,-14.49,-34.40,-29.64,-30.20,-33.17,-28.39,-20.79,-4.68,39.29,33.57,25.18,0.61,-15.90,-22.99,-6.23,7.01,7.01,12.15,-12.39,34.47,31.62,59.13,100.00,5.51,21.65,14.40,9.31
RS_qq,,,,-53.91,67.80,-6.06,-5.38,59.09,5.00,,57.82,43.97,8.98,4.95,-10.47,,0.59,-16.37,27.27,4.95,,5.24,-1.99,-1.52,-0.52,,-3.63,-2.15,,-1.10,-1.67,-7.34,-9.15,-18.79,-15.70,-36.27,-29.23,-15.22,-125.64,-1720.00,-69.78,-42.39,-8.18,52.73,25.33,22.62
RS_sq,,,,33.75,-7.04,1.71,29.49,-10.09,-42.10,,18.30,61.66,0.97,-7.42,-27.89,,21.63,-15.10,-3.16,-14.49,,-8.95,-3.93,-18.13,,,15.60,19.63,,-5.61,-7.08,,-12.20,14.93,6.04,,-7.98,-10.22,62.76,-2.12,11.26,12.84,-14.14,12.85,4.63,7.82
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,-172.99,249.00,,,,6.04,17.42,109.01,64.23,37.97,-51.10,-53.45,-44.00,-47.71,203.37,,,,,29.17,28.17,-1.66,-8.38,-6.45,-6.04,-2.25,-2.86,-6.90,-4.68,-7.47,-6.47,-3.09,-13.50,-29.19,-40.25,-67.52,-82.27,-86.84,-148.42,-1158.82,-3112.00,-7013.33,-2319.57,37.78,63.61,88.33
GPM_sy,182.12,-63.65,,,,97.86,1.53,-7.25,-35.71,31.29,-7.67,-14.11,20.00,-63.84,-81.60,,,,,-26.67,-30.75,-37.57,-44.83,-40.15,-45.95,-0.88,51.04,105.06,132.86,32.59,-13.10,-25.93,-22.09,-15.49,-4.76,22.08,20.47,49.80,42.50,1.02,22.88,-5.85,-7.02,50.00,1.33,-8.47
GPM_qq,,,4.03,-28.39,23.42,15.33,15.19,27.47,-3.02,-3.11,-59.17,21.35,16.67,-9.52,136.84,,-1.39,27.46,5.52,-2.62,-2.15,-2.20,-1.69,-0.57,-1.72,1.75,-2.30,-4.71,0.62,-1.23,-1.24,-1.26,-10.19,-19.15,-16.67,-46.32,-50.98,-40.00,-406.67,-1073.91,-39.44,-37.72,-7.33,69.81,18.45,55.84
GPM_sq,,,155.87,7.37,-9.33,-20.57,31.29,-1.92,-37.15,62.22,-7.67,-8.75,-12.20,-51.11,-53.03,,3.89,-3.21,-3.87,-24.14,-1.89,-12.74,-15.04,-17.71,-11.39,60.00,29.46,11.72,0.62,-8.90,-15.15,-4.76,5.83,-1.18,-4.38,22.08,4.44,22.88,-9.04,-13.45,27.03,-5.85,-10.17,39.62,-14.19,-14.96
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-10.79,32.17,,,,1.86,7.21,23.88,18.90,20.24,23.61,31.19,30.51,31.65,16.90,,,,,-14.16,-13.23,-8.74,-10.95,-5.01,-9.57,-8.08,-8.35,-2.95,5.79,1.47,2.48,-3.67,-8.91,-8.03,-7.43,-9.95,-2.23,3.49,2.44,-1.10,-11.05,-18.04,-12.95,35.01,54.64,55.97
RBS_sy,-8.07,-19.24,,,,5.86,-10.21,-10.10,-21.02,-7.54,-21.95,-10.90,-2.42,-5.71,3.86,,,,,-4.27,-4.75,-3.00,-7.59,-8.46,-5.43,-20.23,-1.54,4.97,-0.78,28.72,2.45,-19.48,-13.56,-17.49,-17.25,-3.45,-1.45,18.76,26.57,24.38,32.93,2.26,-8.21,-8.22,-8.84,1.30
RBS_qq,,,1.09,-7.52,8.79,0.15,6.39,6.87,4.42,1.28,9.37,13.43,3.88,2.16,-2.88,,-2.53,-5.06,1.09,-8.24,-1.47,-0.15,-1.35,-2.12,-6.20,1.49,-1.63,3.64,2.24,-2.66,-0.64,-2.58,-3.32,-1.72,,-5.24,4.97,4.04,-1.01,-8.52,-5.59,-4.14,5.14,41.88,8.14,-3.32
RBS_sq,,,22.94,-3.50,1.61,-12.18,4.27,-3.38,-10.73,2.80,-11.97,10.30,-2.24,-0.67,-3.03,,-5.50,-6.90,5.51,3.13,-5.98,-5.19,0.52,2.16,-2.86,-20.02,24.06,8.92,-8.19,3.75,-1.26,-14.40,-1.43,-0.97,,-0.12,0.62,19.34,5.54,-1.85,7.52,-8.20,-5.27,-1.85,6.80,2.02
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,-162.82,334.78,,,,6.70,19.80,,,33.51,-41.39,-22.50,,-35.40,144.06,,,,,24.87,54.88,7.65,,2.71,-10.12,9.85,-5.38,-6.20,-10.01,-6.02,-5.03,-11.11,-3.62,-32.13,-39.14,-59.34,-76.77,-71.53,-126.77,-787.16,-1497.52,-1797.50,-2174.36,54.25,71.73,90.06
ROPA_sy,29.21,-24.66,,,,11.77,5.48,,,-0.56,-33.61,-25.55,,-9.40,-24.90,,,,,9.83,-4.60,-11.56,,-22.47,-9.92,-1.15,19.75,35.29,14.81,-3.28,-20.49,-8.70,-13.62,-6.19,-4.37,-11.20,-12.03,2.02,17.58,7.85,29.72,9.28,-6.41,-5.34,0.36,6.68
ROPA_qq,,,-12.96,,,,-2.27,13.52,,,-57.10,50.12,,,62.07,,-2.88,29.79,,,20.46,-9.79,-0.37,-5.13,5.41,10.26,-14.19,-5.95,1.13,15.16,-13.29,-11.98,9.65,-18.90,-22.24,-41.19,-37.35,-0.62,-173.12,-1409.40,-27.41,-20.71,2.03,69.64,21.29,57.55
ROPA_sq,,,8.18,,,,2.09,18.17,,,-31.84,32.51,,,-43.50,,4.92,4.77,,,-8.87,-2.87,-8.21,-4.57,5.88,6.58,11.20,7.81,-10.14,-10.22,-8.58,23.80,-14.99,-2.49,-6.81,14.95,-15.79,13.09,7.40,5.44,1.29,-4.73,-8.02,6.64,7.39,1.27
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,356.76,18.27,,,,-121.09,-55.91,77.59,76.63,4.50,60.77,150.10,130.66,118.82,161.60,,,,,366.72,224.36,-841.44,-52.17,-60.90,-57.92,102.22,92.71,-81.45,-541.74,-481.22,16.20,-240.60,137.64,35.61,-156.92,153.16,971.32,105.74,71.36,-436.44,-106.70,-2529.49,-247.50,39.80,291.85,148.74
ZNPO_sy,93.00,66.98,,,,-168.89,74.70,153.09,-188.88,80.73,109.82,18.16,213.72,389.40,494.09,,,,,86.59,0.99,-63.79,-53.37,-78.60,-85.85,3.96,190.13,341.22,532.20,28.60,-48.58,-8.89,-64.04,20.59,19.16,-3.09,-51.04,-84.93,-91.95,-60.27,30.67,318.73,149.08,314.28,315.72,152.47
ZNPO_qq,,,-131.55,-43.12,-94.13,75.94,-133.23,79.42,-102.41,1.68,4.20,126.28,23.87,-39.65,213.60,,52.47,-33.80,214.67,265.75,-77.84,-1112.89,105.83,199.00,-76.15,-46.46,404.71,-71.23,-668.10,53.79,253.84,-134.82,252.08,-179.05,-36.00,132.52,2964.48,-99.58,-778.31,-282.01,38.98,-53.67,2.98,33.82,294.44,-60.96
ZNPO_sq,,,-365.70,41.75,71.43,-55.78,2.43,222.23,-255.48,89.61,149.74,1370.46,49.64,-73.56,2.10,,209.32,-13.79,-41.81,20.26,67.41,-69.09,-25.08,-44.80,10.66,127.14,109.09,-16.05,58.56,-53.80,-16.39,48.75,-37.41,54.93,-17.38,20.97,-68.38,-52.33,-55.86,497.05,4.02,52.76,-73.75,893.04,4.38,-7.23
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,-37.13,-60.66,,,,70.58,93.84,-1395.95,51.35,-2.70,71.45,120.23,-16.29,-29.12,-70.20,,,,,52.65,-42.78,-1188.92,-35.87,17.72,-36.31,121.11,158.35,-66.93,2526.68,60.12,-41.98,23.68,-93.70,-31.96,-305.82,-166.73,158.95,-71.25,117.15,111.04,-97.68,-92.83,,,,
ZFI_sy,8.80,-17.61,,,,14.31,12.87,-5.01,9.74,-4.33,-3.11,42.35,0.74,2.17,4.40,,,,,14.73,28.73,-21.74,-26.11,4.83,10.39,-51.93,-52.00,-73.54,-37.63,57.83,123.99,181.04,15.25,35.54,26.21,-44.69,-14.32,-12.18,-25.09,12.44,32.32,14.83,,,,
ZFI_qq,,,-20.96,-31.63,168.49,17.58,-10.19,-557.08,131.36,-24.41,58.26,-46.07,29.75,-36.00,-33.47,,26.69,-67.63,90.80,95.12,-52.51,-715.90,111.24,258.16,-74.31,104.16,37.52,-54.16,1940.88,-87.55,-50.17,-2.27,3.99,34.36,-250.73,68.32,503.58,-85.08,-10.11,-79.60,-15.15,-53.93,,,,
ZFI_sq,,,1.13,-5.13,12.30,6.09,-0.14,-20.15,29.73,-7.52,1.14,17.31,-8.19,-6.20,3.34,,-17.81,21.40,-21.86,47.14,-7.78,-26.20,-26.22,108.76,-2.88,-67.87,-26.32,15.08,128.89,-18.68,4.56,44.39,-6.14,-4.35,-2.63,-36.73,45.41,-1.97,-16.94,-5.03,71.12,-14.93,,,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,11.34,-23.45,,,,3.66,2.82,,,6.28,8.78,-5.10,,-6.60,-8.27,,,,,5.36,-2.75,5.00,,-0.27,6.88,-0.18,4.50,3.76,3.94,-0.01,0.15,3.38,-3.50,2.32,-0.51,-3.65,2.04,-8.17,-11.83,7.16,9.07,21.62,24.50,2.13,3.68,1.19
DTAR_sy,1.16,3.43,,,,-11.55,-3.79,,,-8.67,4.54,21.23,,8.70,4.67,,,,,2.48,-1.05,-7.03,,-0.90,-5.53,6.84,-2.04,-1.24,4.91,1.40,0.07,-4.44,-3.76,-4.17,-0.90,12.33,8.58,-5.22,-1.22,-5.39,-5.67,11.21,-2.74,-1.77,0.82,-7.31
DTAR_qq,,,9.09,,,,8.21,4.48,,,10.75,-8.85,,,8.77,,-0.06,-0.52,,,-7.75,7.41,-0.13,0.78,-1.14,0.31,4.56,0.07,-0.97,-3.50,4.73,3.30,-7.57,2.32,1.83,0.04,-2.11,-7.91,-2.23,21.59,-0.37,2.69,0.09,-0.26,1.14,0.22
DTAR_sq,,,-16.34,,,,-9.00,-9.00,,,4.17,5.52,,,0.31,,4.91,1.29,,,1.29,-4.83,5.56,-2.61,-3.44,7.63,-3.21,-1.81,2.56,4.03,-4.48,-6.23,3.29,3.59,-1.23,6.29,-0.16,-9.58,2.95,1.80,-0.45,6.60,-9.97,2.82,2.18,-2.01
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,64.01,-61.86,,,,13.02,14.31,,,20.68,37.75,-15.82,,-19.00,-29.26,,,,,18.78,-8.00,17.11,,-0.91,23.21,-0.64,18.69,15.34,15.52,0.35,-0.37,13.51,-12.53,7.82,-2.54,-14.28,6.52,-24.96,-34.31,30.07,38.03,104.12,118.87,7.88,16.43,4.00
CG_sy,5.22,11.18,,,,-29.00,-12.12,,,-24.80,11.39,58.79,,29.98,19.11,,,,,7.15,-3.25,-18.79,,-2.54,-14.58,20.64,-5.85,-0.81,14.09,11.66,-3.78,-13.65,-13.94,-25.02,-10.92,32.81,-19.64,-24.10,-3.14,-11.39,43.82,47.17,5.65,-4.98,-3.74,-9.95
CG_qq,,,26.99,,,,28.44,16.70,,,46.61,-28.69,,,28.04,,-0.19,-1.53,,,-22.69,25.34,-0.46,2.72,-3.86,1.08,18.91,-0.18,-3.71,-12.20,18.05,13.73,-25.80,8.23,6.71,0.03,-7.80,-23.76,-6.59,98.07,-2.16,12.76,0.16,-2.37,5.60,0.72
CG_sq,,,-39.57,,,,-25.21,-18.93,,,10.78,15.56,,,1.52,,14.85,3.76,,,3.71,-12.91,16.44,-7.32,-9.10,22.99,-9.13,-2.36,4.55,20.38,-21.70,-12.37,4.19,4.89,-6.98,30.65,-36.95,-0.94,18.71,19.52,2.32,1.37,-14.78,7.50,3.66,-5.17
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,-68.65,-93.13,,,,1674.36,3279.31,,,24.13,29.69,45.41,,151.22,52.56,,,,,-50.91,-62.23,-46.67,,-65.60,-74.75,-52.72,20.76,36.08,83.17,340.43,1477.54,1471.21,2001.08,309.08,-7.03,-6.46,-4.06,-10.23,-7.78,-72.37,-89.17,-77.66,-84.10,-58.86,-17.33,-99.41
LDER_sy,-29.09,72.12,,,,-16.95,6.70,,,5.31,-4.59,15.74,,135.91,186.20,,,,,29.24,32.51,5.48,,-39.93,-62.84,-60.84,-70.90,-1.39,104.15,81.44,181.07,125.46,99.23,89.04,7.28,-13.01,-33.82,-30.14,-30.84,-42.24,-31.38,-22.33,-2.15,0.64,12.55,2.77
LDER_qq,,,-25.64,,,,41.62,-8.78,,,47.96,2.28,,,-10.15,,-7.83,-11.99,,,-29.08,24.25,-52.52,-17.80,-47.94,132.67,21.28,-7.37,-29.92,459.46,334.40,-7.74,-6.29,8.93,-1.28,-7.18,-3.89,1.93,1.42,-72.19,-62.31,110.15,-27.80,-28.06,-24.26,-98.50
LDER_sq,,,14.03,,,,46.49,-33.88,,,32.72,-19.79,,,61.01,,-12.43,29.09,,,-10.21,2.76,23.02,-47.08,-44.46,8.30,-8.59,79.34,14.99,-3.75,41.61,43.86,1.61,-8.67,-19.64,16.65,-22.70,-3.59,-20.45,-2.56,-8.18,9.14,0.21,0.21,2.69,-0.34
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,307.49,567.07,,,,-91.70,-95.45,,,-13.05,-5.89,-3.94,,-38.62,-22.19,,,,,66.45,113.34,53.56,,134.39,221.58,83.96,-26.08,-29.60,-40.00,-72.97,-92.10,-92.32,-94.88,-74.90,4.86,6.05,4.80,8.15,12.70,584.37,1860.86,914.45,1324.93,221.91,53.13,20630.16
PZAT_sy,-11.24,-4.84,,,,29.88,-35.97,,,-4.07,72.83,4.95,,-40.87,-39.44,,,,,-20.49,-15.56,3.90,,65.37,108.64,174.60,168.87,24.12,-39.01,-56.52,-57.10,-46.98,-23.33,-20.26,-9.12,21.12,16.89,11.23,-7.81,-17.06,-22.29,-12.53,14.63,4.94,12.79,-15.59
PZAT_qq,,,40.75,,,,-22.88,4.31,,,-16.53,6.47,,,5.82,,2.47,11.04,,,31.33,-20.08,99.40,11.99,80.18,-54.28,-19.87,6.65,53.55,-79.40,-76.59,3.67,2.46,0.96,-2.22,4.84,1.25,4.19,1.90,536.67,190.11,-46.10,43.13,43.83,38.00,7196.83
PZAT_sq,,,-9.45,,,,-55.36,75.32,,,-19.58,6.47,,,-17.65,,16.62,-18.39,,,23.84,0.42,1.82,30.60,56.25,32.16,-0.31,-39.71,-23.22,-5.77,-1.64,-25.49,11.01,-1.99,12.11,-0.70,7.14,-6.73,-7.09,-10.66,0.38,4.98,21.76,-18.21,7.89,-21.44
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,-24.73,121.97,,,,-37.97,-38.55,,,6.73,-6.35,-19.06,,-23.26,-6.17,,,,,15.28,15.72,18.49,,17.99,17.68,10.24,13.19,7.76,-6.15,-6.12,16.93,16.11,28.83,22.60,-2.90,-4.31,-4.65,-0.61,-6.33,-54.33,-61.12,-62.23,-63.20,-26.96,-19.96,-15.75
PELDR_sy,52.37,-6.24,,,,11.15,-3.43,,,-16.80,-26.24,7.25,,-8.88,-13.60,,,,,-4.20,-1.03,-4.47,,-4.48,2.43,4.71,12.94,7.45,-5.21,1.52,27.82,11.96,18.92,3.08,-13.89,-27.69,-23.29,-8.84,-5.08,2.34,8.23,-8.20,-6.74,-8.17,-10.07,-6.74
PELDR_qq,,,-2.29,,,,-3.20,8.87,,,-15.07,-5.90,,,3.84,,5.37,-0.72,,,5.78,1.65,1.70,7.89,5.50,-4.78,4.43,2.71,-8.11,-4.74,30.06,1.99,1.96,-9.35,3.01,0.50,1.60,-5.51,-2.92,-51.00,-13.51,-8.19,-5.41,-2.75,-5.22,-3.36
PELDR_sq,,,7.71,,,,-6.42,-21.20,,,-17.04,14.58,,,-21.33,,-7.21,0.93,,,-4.14,-2.57,-20.63,28.86,2.80,-0.40,-14.39,22.59,-9.31,6.67,7.78,7.38,-3.68,-7.54,-9.96,-9.82,2.17,9.88,-6.25,-2.77,8.06,-6.80,-4.75,-4.26,5.81,-3.35
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,-39.24,90.62,,,,-2.34,-1.50,,,-10.55,-18.96,16.94,,29.12,37.38,,,,,-15.93,-0.59,-13.90,,-2.88,-15.77,-2.05,-11.51,-9.43,-9.26,7.44,41.71,25.56,50.42,22.42,-0.16,10.27,-5.29,18.65,31.15,-34.29,-40.12,-53.17,-56.42,-10.70,-11.57,-10.28
TSF_sy,-4.45,3.33,,,,-1.41,-7.45,,,26.21,-15.71,-19.21,,7.84,26.60,,,,,23.14,11.25,7.37,,-8.15,-6.02,-10.64,-2.71,6.52,10.27,13.03,8.38,4.22,1.88,0.60,-3.51,-11.43,-14.71,-9.75,1.54,3.44,10.12,7.28,0.97,-0.90,-6.67,-2.18
TSF_qq,,,-14.20,,,,-13.46,-11.17,,,-21.61,28.19,,,-16.59,,-0.67,-0.14,,,17.46,-13.51,-2.18,-2.26,1.87,0.57,-11.63,0.04,2.07,19.08,16.55,-11.36,22.28,-3.09,-4.95,-2.10,5.02,21.41,5.07,-50.95,-4.30,-5.05,-2.23,0.51,-5.23,-3.66
TSF_sq,,,59.30,,,,49.55,6.93,,,-0.12,2.49,,,17.26,,3.25,6.19,,,-6.72,2.48,-6.46,2.71,-4.55,-2.55,1.83,12.46,-1.19,-0.12,-2.36,8.14,-3.40,-1.37,-6.35,-0.73,-6.98,4.37,5.36,1.13,-0.98,1.67,-0.83,-0.74,-6.74,6.56
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,4.96,-25.76,,,,15.90,13.65,,,0.97,4.83,5.03,,13.37,2.87,,,,,-3.58,-6.92,-3.41,,-4.13,-0.47,-2.51,0.07,0.86,3.33,2.73,3.48,4.64,-0.71,2.30,0.02,-1.22,1.90,-4.14,-4.27,16.97,22.18,30.05,31.75,9.42,7.56,3.60
ZKO_sy,-3.82,0.67,,,,-2.06,5.55,,,-1.87,-2.83,3.82,,8.21,10.95,,,,,-0.92,-1.78,3.61,,4.77,0.26,-2.51,-1.47,-1.24,1.96,1.22,-2.02,-6.85,-3.07,-1.37,0.52,7.18,2.99,0.56,-0.61,-0.98,-0.42,0.44,0.47,1.26,2.09,1.15
ZKO_qq,,,6.68,,,,4.61,-0.63,,,8.61,-0.44,,,-1.46,,-1.97,-0.35,,,-5.36,3.41,-0.94,-1.11,-1.75,1.30,1.67,-0.33,0.66,0.70,2.42,0.78,-4.49,3.76,0.14,-0.47,-1.47,-2.39,,21.62,2.92,3.91,1.30,1.01,1.16,0.09
ZKO_sq,,,-7.91,,,,-0.76,-0.97,,,-1.74,5.81,,,0.75,,-0.18,-1.25,,,-1.05,4.17,0.61,1.04,-5.31,1.30,1.67,1.27,-2.25,0.56,-1.58,-3.72,1.72,2.33,0.30,2.66,-2.26,-0.08,,2.29,-1.70,0.78,-0.84,3.08,-0.89,-0.15
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-10.27,73.50,,,,-32.51,-36.22,,,6.12,-4.36,-18.03,,-22.29,-8.88,,,,,17.30,14.56,19.18,,17.21,20.57,10.23,12.72,7.93,-3.81,-10.55,-14.15,-11.86,-6.19,-2.76,-0.71,-3.65,-1.71,-1.74,-8.22,-33.03,-37.32,-37.50,-36.70,-15.25,-13.34,-5.35
OSF_sy,25.95,-6.62,,,,8.71,-2.94,,,-21.65,-18.71,-1.99,,-12.20,-6.50,,,,,-0.04,-8.05,-9.64,,3.58,-1.17,-4.39,-3.21,-3.37,-1.66,7.83,14.33,7.86,11.21,9.38,2.69,-1.10,0.38,-7.11,-5.40,-5.93,-10.63,-5.78,-5.49,1.45,-1.81,-1.03
OSF_qq,,,4.34,,,,-1.40,9.04,,,-11.13,-6.55,,,4.20,,4.13,0.09,,,1.69,4.13,3.33,7.12,4.60,-4.80,5.66,2.58,-6.78,-11.47,1.41,5.32,-0.78,-8.23,3.55,2.20,1.21,-8.25,-3.29,-25.43,-5.27,-8.52,-2.04,-0.16,-3.13,-0.09
OSF_sq,,,-4.06,,,,-14.35,-3.28,,,-11.13,16.61,,,-5.36,,13.66,5.43,,,4.55,3.62,-4.86,0.50,-0.24,0.24,-3.69,0.34,1.53,9.91,2.11,-5.34,4.68,8.10,-4.14,-8.83,6.24,0.04,-2.38,-9.34,0.93,5.47,-2.07,-2.68,-2.32,6.32
NetDebt,241521000000,191254000000,248094000000,,,253150000000,331487000000,440013000000,,382772000000,503172000000,333047000000,,271936000000,383378000000,388521000000,402445000000,399239000000,,546481000000,436252000000,557739000000,560817000000,633583000000,613825000000,613116000000,763594000000,810356000000,853055000000,733784000000,836934000000,1001836000000,797998000000,853911000000,948348000000,962766000000,867516000000,593054000000,531960000000,505244000000,408670000000,431920000000,460807000000,422271000000,430945000000,433165000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,-297.29,131.87,,,,-1.92,-17.42,,,-34.20,41.73,-6.88,,28.87,-53.12,,,,,-5.55,-30.38,5.72,,0.17,21.48,-6.40,16.49,11.48,23.76,8.46,-0.36,10.86,-6.81,40.80,61.20,103.06,192.48,90.19,2031.54,-118.66,-110.65,-111.84,-100.94,-177.11,-449.66,-2408.75
NetDebtEBITDA_sy,-24.15,54.69,,,,-12.60,11.72,,,-16.02,10.34,43.23,,18.27,16.23,,,,,-3.01,-20.98,-23.92,,8.98,11.96,47.15,13.32,-8.90,3.90,-20.29,-9.93,-18.67,-5.54,12.67,-3.51,22.48,10.68,-12.38,7.52,-11.36,-14.77,-8.72,-11.82,20.08,19.65,-5.64
NetDebtEBITDA_qq,,,24.23,,,,4.60,-6.30,,,125.29,-38.44,,,-18.05,,2.50,-18.69,,,-24.44,23.47,-2.44,10.06,-8.37,-4.86,21.42,5.33,1.72,-16.62,11.54,17.19,-14.49,25.97,27.70,47.62,23.16,-18.09,1331.24,-101.29,29.69,8.98,-14.17,-279.25,-39.46,-315.44
NetDebtEBITDA_sq,,,-35.48,,,,-17.52,-18.08,,,8.36,6.34,,,6.49,,10.54,3.79,,,-9.95,-0.06,11.89,8.23,-7.49,31.35,-13.83,-13.00,5.51,0.77,-2.62,-21.44,22.54,20.19,-16.61,-0.27,10.73,-4.86,2.33,-17.78,6.47,1.90,-1.15,11.96,6.10,-19.64
DebtFin,56215000000,8836000000,25807000000,,,60120000000,72510000000,127155000000,,139744000000,124318000000,69842000000,,76216000000,92221000000,73382000000,117817000000,111887000000,,86508000000,110790000000,139176000000,77081000000,98972000000,71992000000,48276000000,90646000000,42831000000,147123000000,133147000000,140402000000,211269000000,173491000000,269828000000,236624000000,210865000000,223103000000,174439000000,211929000000,120698000000,43854000000,41222000000,80022000000,60642000000,64087000000,65177000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,-1472.71,106.33,,,,404.15,73.65,,,1.16,60.08,-32.43,,-1.07,-54.36,,,,,-20.84,-39.60,-5.86,,-1.15,-43.90,-70.47,0.60,-62.28,81.99,149.97,40.81,342.27,17.47,145.18,139.75,110.89,245.97,77.04,3303.46,-120.35,-104.44,-103.84,-100.41,-66.59,-661.79,-3854.79
DebtFinEBITDA_sy,-2.29,55.83,,,,1289.54,1490.63,,,38.30,223.85,-14.49,,-4.34,25.81,,,,,-48.37,-15.82,-31.30,,90.91,0.91,51.48,-16.31,-25.36,-7.56,-3.03,33.08,18.12,-1.29,-31.94,4.89,38.47,44.20,55.30,13.25,-30.82,-37.77,-4.31,-0.10,14.09,28.22,-10.59
DebtFinEBITDA_qq,,,179.70,,,,-3.66,23.79,,,52.46,-47.75,,,-29.66,,58.87,-22.16,,,21.21,21.32,-46.26,25.09,-31.21,-36.14,83.06,-53.10,231.88,-12.28,3.12,47.32,-11.85,83.09,0.84,29.59,44.61,-6.31,1838.55,-100.77,68.42,19.03,-107.73,-213.62,-44.42,-320.34
