,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
ROE_sy,9.68,-19.91,,,,-18.49,-14.79,-12.93,-30.42,34.22,29.89,-16.13,,-69.72,-68.71,-71.29,,125.65,169.63,180.83,,35.79,-19.40,25.34,,-39.77,-18.40,-36.93,,-17.89,-26.82,2.48,4.13,10.66,-3.11,-9.60,-22.95,17.85,46.98,10.05,14.01,1.80,16.88,25.55,11.58,0.12,8.73,14.72,39.11,17.28,-1.62,2.04,476.11
ROE_qq,,,2.88,6.66,29.87,-9.29,-3.35,-17.06,-46.31,0.92,-5.47,7.13,,,-2.39,8.32,,,8.62,16.68,,,-0.96,4.35,,,-0.14,5.47,-2.59,-3.79,-1.92,8.03,-2.35,-1.99,-5.50,2.89,-4.14,1.74,-0.44,7.01,-3.85,-10.05,-6.78,-1.82,-3.18,-7.65,-4.53,5.28,19.56,-3.28,-3.90,1.10,-28.52
ROE_sq,,,-4.25,17.58,18.31,-38.81,0.10,20.15,-5.46,18.04,-3.13,-22.42,,,0.12,-28.83,,,19.63,-25.87,,,-28.99,15.28,,,-3.80,-10.90,16.22,-17.57,-14.26,24.77,18.10,-12.41,-24.93,16.42,0.65,33.98,-6.37,-12.84,4.27,19.63,7.50,-6.37,-7.33,7.34,16.75,-1.21,12.37,-9.51,-2.06,2.46,534.42
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,206.48,-16.31,,,,57.40,49.90,22.11,-56.10,-51.10,-53.46,-45.49,,1.88,3.37,1.42,,17.59,29.53,40.87,,27.64,14.27,7.94,,-7.91,-2.33,5.05,,1.47,3.20,0.98,3.21,4.99,0.61,-2.87,-4.61,-0.81,1.03,3.07,5.33,-7.69,-13.02,-20.44,-16.96,-13.59,-13.94,-8.63,13.12,22.29,20.19,10.64,-31.43
ROA_sy,14.81,-6.45,,,,-2.93,14.36,12.38,2.28,15.81,8.01,-42.51,,-64.11,-67.55,-64.37,,80.13,156.04,190.34,,35.47,-25.49,58.43,,-45.53,-18.89,-55.77,,-5.47,-36.36,10.34,-22.28,10.03,16.96,-2.92,-7.01,6.34,27.10,-6.65,32.88,23.40,50.45,63.22,7.86,-5.89,3.09,4.26,37.40,9.01,-5.32,-16.14,112.61
ROA_qq,,,10.54,10.78,42.10,-9.54,5.28,-9.76,-48.91,0.76,0.19,5.71,,,1.66,3.71,,,11.98,12.80,,,0.25,6.55,,,6.33,14.60,-11.43,-5.99,8.14,12.14,-9.47,-4.37,3.63,8.27,-11.09,-0.56,5.55,10.45,-9.14,-12.86,-0.55,1.03,-5.17,-9.32,-0.95,7.26,17.41,-1.96,-2.65,-1.26,-27.24
ROA_sq,,,-2.16,11.01,25.40,-28.73,15.28,9.09,14.12,-19.31,7.52,-41.94,,,-2.78,-36.26,,,38.20,-27.73,,,-23.99,53.69,,,13.18,-16.19,36.95,-27.23,-23.81,45.31,-3.53,3.03,-19.01,20.61,-7.59,17.81,-3.20,-11.41,31.53,9.41,18.02,-3.89,-13.08,-4.54,29.29,-2.81,14.54,-24.26,12.28,-13.91,190.38
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,85.63,25.44,,,,100.09,84.06,23.66,-55.35,-49.36,-50.92,-42.81,9.63,5.22,6.24,2.50,-2.45,3.56,13.84,27.33,30.13,21.57,14.44,1.03,-1.66,-5.32,-10.37,-5.28,-5.21,-3.33,6.47,10.57,13.35,15.72,7.76,0.19,-0.31,7.44,13.02,19.08,14.91,-1.33,-9.31,-17.05,-15.39,-10.59,-1.95,4.70,6.95,3.14,-2.62,-3.12,-7.41
OPM_sy,50.56,-27.59,,,,40.00,33.51,9.14,39.71,-40.33,-33.20,-56.13,-53.29,11.76,-4.60,18.82,5.07,66.48,-23.08,-21.15,-17.69,-3.94,102.13,208.18,229.32,-43.07,-1.32,-49.53,-46.59,3.14,-44.18,-29.24,-12.78,-12.68,24.79,31.68,12.74,15.54,10.17,21.58,17.14,18.71,10.45,12.38,-4.34,0.99,-3.00,-13.04,-1.34,1.63,14.80,40.50,159.88
OPM_qq,,,9.52,27.62,52.62,-6.20,0.75,-14.26,-44.90,6.39,-2.35,-0.09,5.62,2.11,-1.41,-3.61,0.52,8.40,8.39,7.81,2.73,1.26,2.04,-4.83,,-2.50,-3.40,0.57,0.07,-0.57,6.39,4.45,2.58,1.51,-0.93,-2.88,2.06,9.41,4.21,2.33,-1.52,-6.05,-4.21,-6.41,0.46,-0.71,5.04,-0.06,2.62,-4.25,-0.82,-0.58,-1.93
OPM_sq,,,-1.21,35.60,-29.99,49.26,-5.79,10.85,-10.38,-36.25,5.47,-27.20,-4.57,52.54,-9.97,-9.33,-15.61,141.69,-58.40,-7.07,-11.91,182.08,-12.47,41.69,,-51.24,51.72,-27.54,-0.37,-5.83,-17.90,-8.14,22.82,-5.73,17.34,-3.07,5.15,-3.39,11.89,6.97,1.30,-2.09,4.11,8.83,-13.77,3.36,,-2.44,-2.17,6.47,12.96,19.41,80.96
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,211.26,12.23,,,,75.07,64.73,24.02,-56.04,-50.57,-51.54,-42.47,11.72,7.45,8.50,2.53,-3.53,4.28,15.88,29.40,34.23,24.83,14.50,4.06,0.80,-4.39,-6.22,-5.66,-4.46,-1.80,4.23,11.66,11.41,12.68,7.39,0.38,1.94,9.70,12.29,17.18,13.34,-0.74,-5.93,-13.70,-13.32,-10.47,-3.29,6.33,42.24,39.10,30.43,21.51,-32.69
ROS_sy,60.76,-15.66,,,,21.90,8.87,11.78,8.69,-6.30,3.58,-17.74,-41.13,-60.87,-60.06,-61.80,-50.66,206.88,117.85,120.00,90.60,24.74,22.41,69.25,123.59,-64.82,-30.91,-58.29,-79.84,16.81,-33.19,-1.89,156.25,3.83,-18.55,-40.54,-25.00,9.65,47.64,124.68,49.59,19.04,43.09,28.18,-14.54,15.73,1.98,-7.55,25.28,-11.73,13.00,11.46,209.26
ROS_qq,,,6.16,13.75,53.92,-5.81,-0.11,-14.36,-45.44,5.92,-2.08,1.68,5.94,1.87,-1.12,-3.92,-0.32,10.12,9.87,7.30,3.40,2.41,0.78,-2.49,0.16,-2.86,-1.15,-1.91,1.44,-0.17,4.92,5.09,1.21,0.97,,-1.78,2.79,8.65,2.36,2.50,-0.58,-4.85,-2.99,-5.96,-0.15,-1.72,4.78,3.41,33.57,-3.88,-1.75,-3.67,-26.01
ROS_sq,,,8.32,14.42,-2.48,0.85,-3.26,17.48,-5.18,-13.06,6.95,-6.71,-32.13,-42.22,9.17,-10.76,-12.35,259.40,-22.50,-9.88,-24.06,135.21,-23.95,24.61,0.32,-62.99,49.36,-24.79,-51.52,114.45,-14.57,10.45,26.64,-13.11,,-19.37,59.74,27.03,-9.76,22.70,6.36,1.09,8.47,9.91,-29.09,36.88,-4.41,-0.36,-3.90,-3.55,22.37,-1.72,166.63
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,63.72,38.47,,,,-16.57,-20.68,-20.27,-2.07,17.23,8.35,10.71,8.55,7.39,10.39,6.22,-1.22,-1.86,7.69,20.41,25.14,21.75,15.37,2.70,-0.39,-4.34,-9.85,-5.39,-4.61,-1.69,6.79,9.38,11.13,11.63,4.98,-0.25,-0.75,5.80,13.49,17.07,13.10,-0.12,-10.29,-16.65,-14.35,-10.44,-1.78,4.50,6.34,3.06,-1.31,-1.94,-6.45
RS_sy,54.44,-35.79,,,,37.63,36.27,8.42,65.66,-46.00,-45.67,-66.55,-54.73,34.80,-0.72,85.10,25.10,47.16,-5.84,-20.46,-10.75,6.78,128.84,277.70,237.05,-12.57,9.89,-30.61,-27.75,-34.40,-50.12,-45.55,-32.94,-21.41,14.96,25.24,19.16,35.53,16.13,18.23,12.94,15.05,16.11,12.42,4.42,2.78,-4.63,-13.50,-16.30,0.66,7.69,3.17,194.38
RS_qq,,,9.18,-2.38,-11.66,-11.39,3.80,-1.88,8.51,6.08,-4.07,0.26,6.39,4.95,-1.39,-3.53,-1.06,4.27,8.20,7.87,2.84,1.44,2.52,-3.98,-0.26,-2.57,-3.38,0.77,0.56,0.41,4.96,3.21,2.16,0.87,-1.29,-1.94,1.66,7.52,5.89,1.16,-1.80,-5.04,-4.90,-6.01,0.91,-0.71,4.30,,2.69,-3.77,-0.13,-0.63,-2.04
RS_sq,,,-12.98,17.17,-39.19,121.99,-13.84,-6.77,-7.09,-27.64,-13.32,-42.61,25.76,115.46,-36.16,7.01,-15.01,153.45,-59.15,-9.61,-4.63,203.24,-12.46,49.19,-14.90,-21.34,10.04,-5.80,-11.39,-28.58,-16.34,2.84,9.13,-16.30,22.37,12.04,3.84,-4.81,4.85,14.07,-0.81,-3.03,5.82,10.45,-7.87,-4.55,-1.81,,-10.85,14.79,5.06,-4.04,154.37
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,159.24,4.21,,,,77.22,66.54,22.06,-56.33,-50.11,-51.12,-42.25,12.79,6.68,7.64,1.96,-3.92,4.78,16.54,30.95,33.85,24.39,14.12,3.66,1.04,-4.43,-6.03,-5.91,-4.49,-1.52,4.08,12.56,12.77,14.18,9.18,0.91,1.49,7.65,10.41,15.38,11.80,-0.38,-5.97,-13.59,-12.97,-10.54,-3.23,6.21,7.42,3.74,-2.58,-10.05,-12.02
GPM_sy,40.42,-25.41,,,,32.52,41.02,31.91,63.60,-12.98,-13.34,-32.63,-71.90,-84.61,-55.65,-46.32,-23.06,707.45,135.49,60.55,86.74,15.54,19.90,33.76,51.42,-66.18,-37.78,-42.33,-55.72,38.58,-41.41,-19.81,73.31,-4.83,-26.48,-28.50,-34.47,6.57,86.53,110.63,80.60,33.47,46.39,38.19,-8.78,3.15,-10.63,-16.51,13.48,-1.83,42.89,14.51,199.90
GPM_qq,,,6.22,16.84,52.51,-6.37,-0.18,-14.37,-45.43,6.96,-2.20,1.17,6.58,1.17,-1.32,-4.18,0.44,10.33,9.76,7.67,2.66,2.53,0.70,-2.20,0.06,-3.02,-0.99,-2.07,1.57,,4.64,5.91,1.76,1.25,0.06,-2.12,2.34,7.40,2.62,2.29,-0.83,-4.31,-3.13,-6.01,-0.12,-1.63,4.79,3.16,1.02,-5.00,-1.60,-4.75,-1.20
GPM_sq,,,3.75,29.86,-12.77,12.76,10.40,21.48,8.19,-40.02,9.94,-5.57,-54.88,-67.14,216.77,14.31,-35.33,244.83,-7.62,-22.06,-24.79,113.35,-4.13,-13.06,-14.86,-52.35,76.38,-19.42,-34.63,,-25.43,10.29,41.28,-18.09,-42.39,7.25,29.47,33.21,0.84,21.11,11.01,-1.55,10.60,14.33,-26.72,11.33,-4.17,6.79,-0.40,-3.69,39.48,-14.41,160.85
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,3.66,19.41,,,,-0.68,-1.46,-4.05,0.07,4.61,2.87,4.54,4.20,3.52,1.85,-0.63,-4.09,-8.85,-5.58,-1.90,-1.87,2.09,-0.68,-4.47,-3.78,-10.93,-12.68,-13.04,-13.13,-3.39,0.65,4.31,4.98,-0.24,-1.50,-2.05,1.06,7.27,9.03,9.47,5.00,-2.69,-7.05,-8.36,-7.29,-3.70,-0.60,-4.65,-5.25,6.53,8.94,16.53,18.16
RBS_sy,-11.67,6.66,,,,28.73,44.94,33.12,-2.70,-1.69,-21.88,-16.87,-10.51,-7.15,4.09,0.07,-1.71,20.68,-5.04,-4.48,-4.95,-10.21,14.49,22.68,40.67,-4.24,0.84,-19.33,-18.43,-6.70,-7.13,11.56,-7.84,-5.80,-5.25,-3.59,3.17,12.85,10.59,6.71,9.26,-0.18,-3.62,-1.29,-13.77,-5.33,-8.86,-13.91,-4.51,-4.37,8.03,16.58,151.13
RBS_qq,,,2.14,1.46,-2.07,-2.13,1.34,-1.21,2.13,2.31,-0.35,0.39,1.80,1.64,-1.95,-2.05,-1.75,-3.40,1.56,1.77,-1.71,0.50,-1.19,-2.12,-1.00,-6.96,-3.14,-2.53,-1.10,3.47,0.92,1.01,-0.46,-1.68,-0.37,0.45,2.70,4.37,1.27,0.85,-1.49,-3.28,-3.27,-0.57,-0.34,0.47,-0.16,-4.63,-0.96,12.95,2.11,2.02,0.42
RBS_sq,,,-3.91,3.67,30.04,-0.63,8.19,-4.78,-4.96,0.41,-14.03,1.32,2.32,4.19,-3.63,-2.59,0.49,27.93,-24.17,-2.02,,20.85,-3.31,4.98,14.66,-17.74,1.83,-16.01,15.94,-5.91,1.36,0.89,-4.23,-3.83,1.95,2.66,2.49,5.20,-0.09,-0.94,4.95,-3.89,-3.53,1.45,-8.32,5.52,-7.13,-4.17,1.68,5.67,4.92,3.41,119.03
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,82.66,-6.47,,,,80.04,67.33,21.80,-55.36,-49.94,-52.83,-45.80,,-0.15,1.19,1.29,,16.73,27.27,38.70,,24.25,14.19,4.70,,-8.75,-6.64,5.51,,-0.11,5.38,0.09,4.92,7.74,0.98,-3.14,-6.75,-2.73,1.74,4.82,6.86,-8.36,-16.21,-23.53,-18.97,-13.71,-12.75,-10.06,-14.92,-9.27,-10.30,-11.78,-5.65
ROPA_sy,-22.58,-13.01,,,,27.38,1.33,22.01,66.57,-39.11,-24.16,-62.46,,18.20,4.65,73.27,,-1.38,-9.87,-7.28,,-1.27,18.73,80.00,,-13.24,-12.82,-43.15,,-12.38,-22.54,-8.04,-32.55,-4.80,36.60,23.93,17.25,23.06,-4.12,12.18,21.28,21.24,17.60,2.36,-1.68,4.38,8.19,15.56,16.93,-14.69,-3.50,-6.76,73.34
ROPA_qq,,,14.18,24.19,40.90,-9.89,6.12,-9.60,-48.37,1.06,,3.88,,,1.34,3.98,,,10.49,13.32,,,1.54,3.90,,,3.89,17.44,-12.53,-6.40,9.60,11.55,-8.32,-3.88,2.73,6.99,-11.74,0.27,7.44,10.24,-10.01,-14.01,-1.76,0.60,-4.64,-8.43,-0.68,3.71,-9.79,-2.35,-1.80,1.99,-3.53
ROPA_sq,,,-0.48,-11.88,-1.24,47.08,-20.83,6.10,34.84,-46.24,,-47.48,,,-12.70,-13.04,,,-20.21,-10.54,,,-4.05,35.63,,,-3.58,-11.55,47.58,-30.38,-14.76,5.01,8.24,-1.74,22.32,-4.73,2.40,3.13,-4.70,11.46,10.71,3.10,-7.57,-2.98,6.35,9.45,-4.20,3.63,7.61,-20.15,8.36,0.13,100.06
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,56.90,-38.91,,,,98.22,6.98,-15.19,-76.11,-68.92,-60.06,-46.36,24.70,16.17,3.35,-3.69,5.14,24.59,12.31,36.48,21.31,29.83,56.65,8.81,5.26,-24.86,-28.82,-0.13,-11.36,-5.31,5.14,-24.94,-1.16,15.59,-5.07,16.39,-7.96,-18.50,14.06,-16.81,-0.37,-7.16,-25.20,19.58,4.08,8.84,-15.48,-15.04,22.38,54.41,100.72,13.92,-23.61
ZNPO_sy,-5.69,32.43,,,,42.13,-48.50,-40.30,-15.18,-21.97,4.42,-88.17,-87.73,45.85,-91.47,603.74,348.33,-40.12,864.09,67.56,65.46,88.41,52.43,49.67,19.98,-67.05,-47.29,-43.19,-63.07,-2.57,-27.34,-22.86,138.45,48.74,56.17,10.06,-32.52,-35.01,-1.10,-14.76,25.87,65.22,83.68,79.48,4.06,9.46,-19.98,-5.81,46.49,6.00,-1.27,-18.77,-3.04
ZNPO_qq,,,54.92,-3.90,58.84,-16.17,-16.39,-23.82,-55.25,9.04,7.45,2.32,4.02,1.58,-4.41,-4.64,13.55,20.37,-13.83,15.88,0.93,28.83,3.96,-19.51,-2.37,-8.03,-1.51,12.93,-13.35,-1.75,9.35,-19.37,14.11,14.90,-10.19,-1.15,-9.76,1.74,25.70,-27.91,8.07,-5.20,1.27,15.25,-5.93,-0.87,-21.36,15.85,35.50,25.08,2.23,-34.25,-9.14
ZNPO_sq,,,53.52,-31.77,8.22,25.37,-44.37,-20.90,53.76,15.33,-25.56,-91.04,59.42,1271.21,-95.65,639.47,1.56,83.14,-29.90,28.52,0.29,108.54,-43.29,26.20,-19.61,-42.73,-9.27,36.01,-47.75,51.11,-32.34,44.40,61.52,-5.74,-28.96,1.76,-0.96,-9.21,8.10,-12.29,46.24,19.17,20.17,-14.30,-15.21,25.34,-12.15,0.87,31.88,-9.30,-18.18,-17.00,57.42
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,9.48,27.76,,,,-66.19,-22.91,201.42,146.03,185.07,0.58,-76.59,8.14,-4.98,-39.03,-32.14,-59.33,-62.64,-77.20,-50.51,47.59,215.75,881.60,396.99,48.56,-17.95,-34.61,23.71,-40.66,-54.13,-64.59,-87.68,-36.42,-6.23,22.78,174.28,-6.19,0.56,37.82,-9.25,53.55,71.38,61.00,205.11,187.74,126.77,54.29,-30.99,-33.35,-21.23,-57.31,-57.70,-55.41
ZFI_sy,14.03,-1.31,,,,-15.19,-16.88,-8.34,-0.16,28.57,80.37,34.63,18.30,-20.71,-48.20,-41.83,-26.12,2.13,19.01,78.99,20.40,8.75,17.28,-40.77,-3.92,1.46,13.41,26.27,-1.13,4.95,-4.96,3.06,-3.68,-26.83,-11.55,-14.57,-18.93,18.33,-15.72,3.34,20.69,-25.93,9.00,11.46,7.82,35.01,10.34,-10.36,-4.17,5.29,4.62,9.42,-29.08
ZFI_qq,,,25.45,-20.16,-60.12,-15.36,186.04,212.18,-67.45,-1.93,0.93,-27.36,50.41,-13.83,-35.24,-19.15,-9.84,-20.86,-60.47,75.46,168.87,69.31,22.89,-11.16,-19.63,-6.49,-2.05,68.06,-61.45,-27.72,-24.38,-41.56,99.06,6.59,-0.98,30.56,-31.92,14.25,35.70,-14.03,15.20,27.52,27.49,62.92,8.64,0.49,-13.26,-27.13,4.93,18.76,-52.98,-27.80,10.59
ZFI_sq,,,-13.83,14.88,-3.55,-11.17,-15.55,26.70,5.06,14.39,18.47,-5.43,-7.69,-23.33,-22.61,6.19,17.25,5.99,-9.81,59.71,-21.13,-4.26,-2.75,-19.34,27.94,1.10,8.71,-10.20,0.17,7.32,-1.56,-2.61,-6.38,-18.47,18.99,-5.94,-11.15,19.00,-15.26,15.33,3.77,-26.97,24.71,17.94,0.38,-8.56,1.92,-4.18,7.30,0.48,1.27,0.21,-30.45
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-17.21,12.78,,,,-26.20,-33.27,-45.63,-24.96,-24.81,-24.96,2.54,,2.82,10.28,20.00,,-3.12,-0.13,-2.83,,0.56,6.93,-10.39,,20.78,6.64,-13.96,,-6.49,-18.34,-7.09,-10.00,-8.66,-11.11,-19.66,-13.96,-13.16,-4.77,4.78,-4.13,-0.44,-3.67,-2.67,-16.47,-19.17,-12.47,-9.65,-9.89,-23.78,-15.57,10.16,-11.30
DTAR_sy,13.60,-6.38,,,,7.65,3.77,-15.13,-9.32,-10.67,-2.72,0.70,,24.07,-1.33,6.23,,-18.69,-2.80,-5.20,,-5.89,4.08,-0.30,,9.94,-0.07,9.29,,2.32,-4.43,-4.67,8.81,-1.61,7.47,-1.01,0.25,10.03,5.66,9.63,-0.48,-10.68,-14.13,-10.99,-4.46,1.09,1.83,0.07,-4.39,-6.04,-2.20,1.60,6.69
DTAR_qq,,,-9.00,-5.46,-14.63,0.48,-17.71,-22.97,17.83,0.68,-17.88,5.26,,,-11.92,14.54,,,-9.20,11.44,,,-3.44,-6.60,,,-14.75,-24.64,37.30,6.02,-25.55,-14.27,33.00,7.60,-27.55,-22.51,42.45,8.59,-20.55,-14.74,30.33,12.76,-23.12,-13.86,11.86,9.11,-16.75,-11.08,11.57,-7.71,-7.78,16.02,-10.17
DTAR_sq,,,1.34,9.96,-6.47,3.29,-2.31,-10.07,-0.06,1.75,6.38,-6.91,,,-15.39,0.22,,,1.15,-2.26,,,11.87,-6.37,,,1.69,2.39,-8.16,7.00,-5.02,2.14,4.83,-3.24,3.75,-5.92,6.15,6.20,-0.38,-2.39,-3.63,-4.69,-4.23,1.18,3.44,0.85,-3.52,-0.57,-1.16,-0.89,0.41,3.30,3.79
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-28.84,23.40,,,,-39.42,-45.93,-57.93,-33.29,-33.17,-31.52,3.18,,3.79,13.37,27.09,,-4.20,-0.20,-3.78,,0.78,9.21,-13.44,,29.88,8.99,-17.39,,-9.07,-23.32,-8.62,-13.20,-11.70,-13.69,-23.08,-17.62,-17.05,-5.80,5.72,-5.13,-0.55,-4.47,-3.20,-19.82,-23.45,-14.66,-11.12,-11.63,-27.63,-17.85,11.94,-13.05
CG_sy,34.10,-6.26,,,,-3.79,4.92,-29.07,-19.40,-16.86,-7.48,2.17,,58.99,-3.01,11.61,,-39.17,-4.09,-9.03,,-10.86,11.90,4.80,,19.91,-0.65,18.03,,6.36,-8.82,-12.91,14.32,-4.70,11.02,4.22,0.23,18.16,-19.68,-7.93,-8.01,-20.99,1.11,-8.36,-14.01,-0.42,-4.02,3.39,4.89,-8.29,5.30,-13.80,314.32
CG_qq,,,-15.35,-8.95,-21.97,0.74,-24.45,-29.16,23.73,0.93,-22.59,6.74,,,-15.45,19.66,,,-11.93,15.37,,,-4.56,-8.56,,,-19.91,-30.69,51.09,8.42,-32.46,-17.40,43.51,10.29,-33.99,-26.39,53.71,11.05,-25.03,-17.38,37.93,16.41,-27.99,-16.28,14.26,11.13,-19.72,-12.81,13.61,-8.98,-8.88,18.80,-11.75
CG_sq,,,-11.03,16.99,-12.09,5.15,-2.98,-20.91,-0.10,8.46,7.97,-12.66,,,-34.13,0.51,,,3.85,-4.67,,,30.37,-10.72,,,8.01,6.06,-16.92,11.76,-7.41,1.30,9.06,-6.84,7.87,-4.91,4.88,9.83,-26.68,9.01,4.79,-5.68,-6.17,-1.19,-1.67,9.24,-9.57,6.44,-0.24,-4.49,3.84,-12.87,379.47
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,271.49,16.51,,,,-72.65,-70.34,-77.48,-16.06,-49.45,-9.67,27.49,,132.13,6.69,5.31,,-6.38,-9.87,-9.35,,-0.66,-2.43,-2.45,,-5.02,73.98,-6.71,,1.58,-46.00,-25.00,-32.02,-30.85,-33.78,-4.56,-6.61,-1.75,-3.44,1.01,9.73,,-0.30,-4.73,-2.42,-14.54,-9.23,-5.22,-57.02,-56.12,-53.44,-57.02,-3.21
LDER_sy,29.23,-26.49,,,,60.91,3.38,-43.59,-32.21,-43.48,-1.75,1.59,,75.58,7.83,47.65,,-26.94,5.65,-23.07,,-25.67,32.85,3.84,,74.37,5.61,20.47,,-2.50,-3.41,-2.05,22.34,3.49,19.89,21.35,28.90,7.05,-22.81,-8.08,-10.38,,-17.40,-28.63,-11.41,-4.58,12.57,10.70,-2.31,-1.03,0.40,15.26,-62.16
LDER_qq,,,11.38,-0.13,-80.44,25.69,20.80,-24.17,-27.09,-24.32,115.88,7.02,,,-0.78,5.64,,,-4.49,6.26,,,-6.19,6.24,,,71.83,-43.03,-3.96,8.05,-8.67,-20.87,-12.95,9.92,-12.53,14.04,-14.82,15.63,-14.03,19.29,-7.46,5.38,-14.29,13.99,-5.22,-7.71,-8.96,19.02,-57.02,-5.77,-3.40,9.86,-3.21
LDER_sq,,,-10.06,81.92,-9.20,8.31,-42.21,-0.73,9.12,-9.70,0.46,2.64,,,-38.31,40.55,,,-10.79,2.34,,,59.44,-20.01,,,-3.43,-8.75,-19.74,37.86,-4.34,-7.46,0.25,16.63,10.82,-6.34,6.48,-3.14,-20.09,11.54,3.81,-24.83,-5.10,-3.62,28.85,-19.04,11.96,-5.22,13.71,-17.97,13.58,8.80,-62.67
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,-74.75,51.98,,,,231.02,195.78,290.17,7.49,72.15,-0.26,-26.69,,-57.38,-11.20,-7.71,,-8.17,-7.09,-5.48,,-3.20,2.82,3.78,,12.65,-39.38,6.75,,-15.98,55.12,10.35,30.27,31.12,39.61,-0.57,-2.41,-7.43,-4.25,-7.75,-13.81,-3.38,3.61,20.30,21.47,44.39,43.02,24.65,164.42,144.01,103.45,115.15,-5.22
PZAT_sy,-5.13,5.91,,,,-17.98,-25.43,41.59,-9.98,41.31,42.57,4.61,,-17.62,-6.26,10.43,,10.16,-6.32,-28.16,,-15.35,-22.66,-19.94,,-18.14,-8.58,11.89,,7.31,17.54,17.05,-9.90,-10.01,-20.61,-2.33,4.65,24.52,-3.28,-6.85,-11.13,4.46,19.66,22.22,6.71,-10.16,3.59,-4.01,18.20,17.24,3.92,-0.55,741.62
PZAT_qq,,,-11.79,0.08,382.14,-22.23,-21.18,32.02,32.83,24.55,-54.34,-2.97,,,-4.86,0.84,,,-3.74,2.59,,,2.25,3.54,,,-44.97,82.33,-2.67,-13.96,1.59,29.71,14.90,-13.40,8.17,-7.62,12.79,-17.86,11.88,-11.00,5.37,-7.92,19.98,3.34,6.40,9.46,18.84,-9.94,125.70,1.01,-0.91,-4.75,-0.57
PZAT_sq,,,13.12,-38.68,43.09,-17.36,2.83,16.44,-9.03,29.72,3.75,-14.56,,,18.05,0.66,,,0.39,-22.81,,,-8.28,-20.09,,,2.42,-2.20,21.01,-11.46,12.18,-2.62,-6.85,-11.56,-1.04,19.81,-0.19,5.23,-23.13,15.39,-4.78,23.68,-11.95,17.86,-16.87,4.13,1.53,9.21,2.37,3.28,-10.00,4.51,766.31
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,19.68,-40.74,,,,-2.44,-0.02,-1.62,6.94,7.00,3.61,1.86,,3.05,5.94,3.50,,16.07,18.48,16.16,,5.29,1.42,0.14,,-5.50,-0.20,1.48,,16.97,14.33,25.14,16.79,12.98,13.39,4.92,9.94,10.84,9.07,3.05,0.94,-5.87,-11.47,-15.16,-18.55,-17.60,-21.20,-8.67,-9.90,-3.86,6.13,1.79,8.47
PELDR_sy,-9.34,13.83,,,,-2.73,16.11,15.65,24.96,4.05,-10.20,-13.35,,-15.75,4.33,3.50,,18.13,1.99,1.66,,3.02,-3.89,-0.93,,-2.00,1.48,1.61,,-11.62,-12.61,-9.10,-4.82,13.60,8.87,5.72,-1.50,2.09,0.86,7.09,12.82,0.28,5.18,2.09,-0.06,3.73,-9.13,-8.22,-15.31,-13.13,-4.46,-10.34,-15.19
