,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RS_sy,,-6.22,46.98,-15.60,,,,5.96,24.98,35.87,50.89,-30.52,-49.86,-42.64,-39.56,-18.91,14.19,13.65,37.76,36.05,24.48,25.72,2.76,21.48,4.88,-14.61,-22.95,-33.21,-11.77,8.85,23.43,29.43,14.74,14.88,-6.59,0.07,-0.50,-34.05,-5.66,-36.89,-34.78,-26.11,-42.11,-36.57,-25.22,44.38
RS_qq,,,,,7.79,-9.25,-21.51,-118.51,37.50,-53.85,-11.00,184.68,-131.91,-716.67,-51.43,-31.54,-18.44,16.96,41.04,117.31,232.65,66.87,13.24,-62.99,-98.25,-13900.00,-138.04,-71.39,-4.09,-3.16,66.58,267.33,1.18,8.33,-20.65,-18.54,-1.67,-54.99,-74.53,300.00,40.74,-32.89,181.37,-194.43,-38.75,-104.92
RS_sq,,,,,-10.46,-14.46,-10.79,55.07,5.62,-7.01,-0.93,-28.60,-23.78,6.39,4.38,-4.20,7.33,5.88,26.52,-5.38,-1.80,6.94,3.42,11.85,-15.22,-12.94,-6.68,-3.04,11.99,7.41,5.83,1.67,-0.71,7.54,-13.95,8.92,-1.28,-28.72,23.08,-27.14,2.03,-19.25,-3.56,-20.17,20.28,55.92
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,-477.78,763.73,-12.56,,,,-174.32,-170.72,-167.72,-260.53,123.86,98.60,62.89,70.73,-128.57,-1983.33,-56.84,91.20,290.00,231.20,313.42,3263.64,247.37,-48.78,-202.20,-307.47,-851.01,-1776.19,-334.46,8.45,133.89,135.44,138.67,154.61,-39.48,-35.87,-81.87,-47.92,135.41,129.06,561.62,311.17,-236.21,-286.77,-486.41
GPM_sy,,-8.15,24.87,10.45,,,,-38.10,-14.47,46.85,15.74,-11.39,-6.76,-23.31,-7.08,-6.47,7.35,2.72,26.49,25.74,17.94,15.04,-28.88,21.42,-12.86,-17.53,3.75,-34.44,0.84,14.81,22.45,30.41,25.67,1.44,-18.64,-16.25,-26.55,-32.98,-6.70,-33.67,-28.80,-26.79,-46.11,-2.29,-28.50,20.73
GPM_qq,,,,,2.70,-37.83,-29.63,-265.41,2.27,40.47,-66.80,124.59,-105.71,-1483.33,-31.58,76.00,-316.67,-19.20,92.62,618.18,187.72,93.90,9.43,-43.10,-57.58,-486.90,-122.15,-105.96,5.31,-0.28,53.19,176.25,-0.99,9.42,-33.88,-15.51,4.92,-69.06,89.90,281.91,2.09,-10.64,18.02,-226.52,-39.98,-84.88
GPM_sq,,,,,-36.20,-22.40,2.68,21.79,-11.85,33.22,-19.08,-6.76,-7.25,9.58,-1.95,-6.15,6.46,4.85,20.74,-6.71,-0.15,2.28,-25.36,59.29,-28.34,-3.20,-6.10,0.65,10.23,10.20,0.15,7.20,6.22,-11.04,-19.67,10.34,-6.84,-18.84,11.83,-21.56,,-16.54,-17.68,42.22,-26.82,40.93
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,-15.20,18.40,17.85,,,,-23.92,-27.77,-29.42,-25.14,-5.61,-8.44,-4.13,-12.04,-6.96,-10.06,-9.97,6.61,9.39,18.06,26.22,14.95,2.75,0.20,-11.43,-19.86,-36.55,-32.25,-34.64,4.67,87.14,74.93,113.30,48.03,16.93,22.14,9.61,0.82,-10.16,-8.17,-10.63,11.66,-9.73,-13.18,-35.91
RBS_sy,,0.42,-2.74,1.07,,,,1.51,17.39,23.34,16.49,-6.35,-16.99,-9.49,-0.66,-7.94,13.70,3.52,8.12,14.46,5.60,13.87,-1.68,-4.12,-10.24,-4.29,-2.77,3.86,2.66,-12.32,-4.15,-7.10,-3.31,6.33,2.39,-5.80,-4.63,-6.56,-13.94,-5.22,0.23,-10.30,2.74,-9.89,-10.85,1.72
RBS_qq,,,,,5.39,-4.19,-5.19,-20.53,0.06,-6.37,0.55,0.21,-2.94,-1.97,-7.75,5.99,-6.16,-1.88,9.24,8.75,1.27,4.90,-0.51,-2.79,-1.24,-7.27,-9.98,-23.04,5.45,-10.54,44.17,37.59,-1.43,9.09,0.05,8.69,2.96,-2.10,-7.98,-3.14,5.23,-4.72,14.98,-21.70,1.22,-29.67
RBS_sq,,,,,-12.70,-9.25,0.31,27.73,0.96,-4.65,-5.27,2.68,-10.51,3.97,3.98,-4.85,10.53,-5.34,8.60,0.74,1.97,2.07,-6.23,-1.77,-4.53,8.83,-4.73,4.92,-5.63,-7.05,4.14,1.70,-1.78,2.21,0.28,-6.43,-0.56,0.14,-7.63,3.04,5.16,-10.38,5.79,-9.62,4.04,2.26
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,-86.76,404.88,43.00,,,,-119.59,-106.21,-108.89,,266.09,,-50.72,,-100.00,,98.08,,,410.34,21800.00,,158.21,-16.67,-132.26,,-420.23,-502.22,-410.71,47.68,151.90,167.40,225.87,417.74,-24.17,-32.95,-79.22,-100.89,-70.64,-58.68,-59.36,5185.71,-535.94,-475.15,-1246.05
ROPA_sy,,-7.92,19.47,-21.39,,,,-6.53,4.95,15.02,,-23.34,,-33.10,,-34.39,,-1.88,,,50.61,28.80,,21.51,-6.68,-4.34,,-26.55,-9.95,-6.37,13.78,21.31,10.68,19.67,8.55,-3.60,-8.18,-36.16,-37.66,-53.90,-46.23,-28.32,-25.05,1.40,3.50,26.80
ROPA_qq,,,,,-3.94,-9.03,,,69.54,-30.19,,,,,,,,97.70,,,101.49,60.74,,,-34.97,-162.22,-238.57,-133.76,18.32,20.99,65.31,331.85,6.09,47.54,-12.44,-44.67,-6.19,-54.28,-103.74,1928.57,32.03,-55.03,368.42,-256.74,-13.62,-37.38
ROPA_sq,,,,,-18.93,-3.68,,,-8.97,5.56,,,,,,,,6.80,,,8.60,-8.66,,,-16.59,-6.37,-12.61,7.62,2.26,-2.65,6.20,14.74,-6.70,5.26,-3.67,1.90,-11.14,-26.81,-5.94,-24.63,3.63,-2.43,-1.66,1.97,5.79,19.53
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,2117.61,350.76,-235.80,,,,103.55,350.63,-29.55,-192.47,-90.74,-103.80,-33.93,231.88,771.49,599.15,169.28,-209.20,27.03,48.65,127.42,282.20,-386.69,-159.20,-69.34,-40.14,531.50,2695.15,-353.82,-55.47,-112.18,-117.82,54.80,97.06,60.28,89.40,96.67,-104.21,255.76,470.89,5911.68,1473.41,25.17,219.73,-44.95
ZNPO_sy,,33.12,29.32,-63.69,,,,136.54,95.94,4.35,-39.15,-50.33,-21.03,-26.12,68.62,-25.28,-23.66,83.41,22.57,138.93,66.02,27.97,-6.41,-31.70,-20.77,-34.01,-15.79,40.50,22.27,27.20,9.77,-10.70,16.80,-25.05,14.87,-25.01,-64.45,-16.14,-32.01,-24.40,42.27,-25.97,-37.29,-28.43,6.70,18.51
ZNPO_qq,,,,,92.90,13.02,50.34,215.76,401.26,-144.96,-12.12,103.67,-305.70,-1483.80,210.39,-75.77,17.82,119.82,-274.00,128.19,37.88,236.29,39.40,-144.35,71.53,274.17,172.19,219.71,71.22,-117.04,147.75,-187.42,-150.53,56.79,308.21,-117.62,33.11,86.44,-163.50,751.52,59.27,112.55,-37.73,-40.62,306.83,-63.40
ZNPO_sq,,,,,-3.55,23.20,43.33,38.90,-20.11,-34.39,-16.43,13.38,27.01,-38.61,90.74,-49.76,29.76,47.48,27.47,-2.06,-9.83,13.69,-6.78,-28.52,4.59,-5.30,18.95,19.25,-8.98,-1.48,2.66,-2.99,19.04,-36.78,57.32,-36.66,-43.58,49.15,27.55,-29.57,6.18,-22.40,8.05,-19.61,58.30,-13.81
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,-1.60,1.75,-5.73,,,,5.20,283.51,-1072.34,90.93,-26.84,-85.73,111.48,-36.36,82.87,404.23,146.99,30.74,46.12,-49.13,-25.19,-6.14,-43.02,-1.85,3.32,-15.01,-8.97,-7.63,-22.45,-0.51,7.95,-0.90,49.26,9.84,-6.32,-12.89,-7.80,-2.31,-41.67,23.30,6.25,-4.36,-121.37,,
ZFI_sy,,-1.75,6.03,3.03,,,,-2.17,2.40,-19.72,-39.01,-16.69,-41.51,32.93,77.08,36.73,134.16,84.83,15.07,-14.61,-10.57,-25.19,-16.66,-15.30,-8.21,-10.08,-7.91,9.73,19.55,15.59,17.24,21.04,7.87,-3.57,9.39,-12.85,-16.57,-7.98,-11.55,-9.47,8.03,6.50,6.33,-3.09,,
ZFI_qq,,,,,-12.09,-44.24,64.48,30.47,220.48,-241.37,132.30,-50.00,-37.47,13.71,79.03,43.68,72.40,-44.30,-5.23,60.58,-39.98,-18.09,18.89,-2.51,3.39,-13.78,-2.19,4.41,4.92,-27.62,25.48,13.28,-3.68,9.01,-7.65,-3.39,-10.44,15.39,-2.15,-42.31,89.32,-0.58,-11.92,-112.89,,
ZFI_sq,,,,,-23.60,-12.18,32.35,10.16,-20.03,-31.14,0.54,50.47,-43.86,56.50,33.94,16.19,-3.85,23.53,-16.62,-13.78,0.69,3.34,-7.11,-12.37,9.12,1.24,-4.88,4.42,18.88,-2.11,-3.51,7.80,5.94,-12.49,9.46,-14.12,1.42,-3.48,5.20,-12.09,21.02,-4.85,5.04,-19.88,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-35.07,-0.16,8.40,,,,-20.33,13.79,-13.43,,-12.77,,15.13,,22.34,,23.22,,17.95,10.30,4.55,,-2.44,-3.28,1.75,,16.47,17.77,18.96,3.97,-1.73,-4.07,-15.99,-6.73,-2.53,-2.70,1.49,7.67,7.92,7.54,6.33,0.60,0.90,5.42,21.95
DTAR_sy,,6.28,-9.83,-14.11,,,,-4.14,11.82,-9.51,,-7.97,,8.57,,24.83,,20.32,,10.24,-0.97,1.97,,-11.57,1.50,9.55,,10.30,11.16,1.34,4.17,-3.44,-4.53,-0.05,-1.47,3.03,2.52,4.49,12.05,13.07,7.16,-1.15,-0.37,0.39,-3.12,6.53
DTAR_qq,,,,,-31.32,14.36,,,-1.90,-13.00,,,,,,,7.21,5.83,,,0.26,0.31,,,-0.60,5.52,3.26,7.54,0.52,6.58,-9.75,1.64,-1.88,-6.66,0.19,6.22,-2.05,-2.64,6.28,6.47,-2.40,-3.73,0.56,6.78,1.98,11.37
DTAR_sq,,,,,-5.80,-1.33,,,9.88,-20.16,,,,,,,-0.66,0.42,,,-10.76,3.40,,,2.44,11.61,-6.72,3.43,3.23,1.75,-4.13,-4.12,2.06,6.53,-5.49,0.26,1.55,8.58,1.35,1.18,-3.76,0.16,2.15,1.95,-7.12,10.13
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-80.93,-0.37,21.71,,,,-39.76,26.45,-23.04,,-22.23,,29.08,,55.88,,66.88,,46.70,34.53,11.38,,-9.15,-10.75,2.16,,50.36,61.28,78.33,8.46,-5.53,-14.18,-44.66,-16.37,-7.68,-9.66,6.10,25.97,32.72,25.59,17.90,1.65,-1.17,19.27,114.50
CG_sy,,12.56,-17.91,-21.73,,,,-4.64,20.57,-11.27,,-13.67,,14.11,,40.53,,31.19,,21.04,3.93,8.91,,-20.08,-3.79,15.27,,19.01,19.46,0.14,2.23,-6.91,-7.53,-1.09,-2.22,5.98,5.91,10.22,25.90,26.21,14.20,-1.31,-2.23,0.78,-6.25,6.83
CG_qq,,,,,-54.11,27.70,,,-3.66,-22.28,,,,,,,9.47,21.54,,,0.39,0.62,,,-1.37,15.18,9.53,20.85,5.79,27.35,-33.38,5.26,-3.89,-17.87,0.66,16.20,-5.95,-3.54,19.51,22.42,-11.01,-9.45,3.03,19.04,7.39,62.85
CG_sq,,,,,-7.91,-5.00,,,16.43,-30.09,,,,,,,0.40,0.04,,,-13.79,4.83,,,3.78,25.59,-10.50,2.01,4.18,5.28,-8.62,-7.11,3.49,12.61,-9.67,0.67,3.43,17.18,3.19,0.92,-6.41,1.27,2.22,4.02,-12.93,15.40
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-83.89,-37.66,-1.61,,,,-38.87,1.22,-11.08,,-14.07,,-16.01,,102.25,,181.01,,22.46,32.21,-23.42,,-30.09,-27.43,-22.27,,49.33,39.23,93.04,56.89,-28.14,-20.59,-19.23,4.10,5.67,16.75,4.61,0.13,-14.12,-15.31,-26.18,-4.52,59.69,40.44,79.78
LDER_sy,,46.66,-23.28,-10.15,,,,1.42,-5.64,0.43,,-16.31,,-17.19,,31.65,,39.53,,59.85,39.41,16.80,,-13.72,-15.52,15.68,,-9.98,22.45,16.97,9.02,7.00,3.30,0.88,0.57,35.44,63.14,35.28,46.62,0.09,-11.43,-2.58,-0.45,-1.79,-3.39,-19.30
LDER_qq,,,,,-39.92,4.64,,,-0.51,-8.08,,,,,,,-9.41,37.10,,,-2.20,-20.59,,,1.53,-14.94,6.87,61.78,-5.33,17.94,-13.14,-25.89,4.60,19.96,11.95,-24.77,15.57,7.48,7.15,-35.47,13.96,-6.31,38.60,7.92,0.22,19.93
LDER_sq,,,,,2.84,-11.91,,,-4.32,-6.24,,,,,,,-16.65,12.87,,,-27.31,-5.43,,,-28.83,29.51,-7.05,5.08,-3.19,23.71,-13.37,3.14,-6.54,20.82,-13.64,38.90,12.57,0.19,-6.41,-5.18,-0.38,10.21,-4.36,-6.47,-2.00,-7.94
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,90.81,27.70,-0.96,,,,12.54,14.68,17.64,,24.51,,33.38,,-28.19,,-48.56,,-17.62,5.68,22.41,,24.42,25.53,31.59,,-9.88,-2.52,-31.84,-51.74,-9.67,-20.81,-24.36,4.77,-13.51,-23.96,-5.64,-6.68,30.59,14.05,17.18,-7.46,-29.40,-2.87,-2.73
PZAT_sy,,-23.16,-11.74,13.40,,,,10.18,7.52,38.44,,15.45,,5.10,,-13.07,,-29.61,,-29.07,-12.33,8.29,,14.85,-3.25,-3.23,,1.65,-1.25,-2.12,-5.75,-11.56,-12.92,-15.94,-22.02,-12.98,-14.09,-8.47,-5.55,-4.22,-9.18,-10.32,-5.77,5.69,9.39,10.03
PZAT_qq,,,,,-7.41,6.49,,,-5.65,9.25,,,,,,,-22.89,2.57,,,-1.08,18.80,,,-0.20,24.53,-0.22,-27.33,7.95,-12.93,-29.35,36.02,-5.36,-16.83,-2.15,12.30,-16.80,3.21,-3.22,57.14,-27.33,6.04,-23.57,19.88,-0.03,6.19
PZAT_sq,,,,,-7.32,-1.98,,,-9.55,26.20,,,,,,,6.05,-20.66,,,31.07,-2.00,,,10.41,-1.97,7.55,-12.68,7.27,-2.84,3.56,-18.07,5.62,-6.21,-3.93,-8.56,4.27,-0.08,-0.86,-7.28,-1.12,-1.33,4.17,4.00,2.34,-0.75
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,21.82,10.43,2.73,,,,30.24,-16.70,-12.50,,-11.91,,-4.20,,-16.31,,-23.55,,-6.33,-9.44,-1.47,,5.92,2.71,-7.01,,-20.59,-23.12,40.98,94.22,71.35,69.33,-0.97,-29.00,-2.36,10.75,6.20,12.57,-27.59,-8.52,-16.01,-11.85,2.89,-24.59,-26.87
PELDR_sy,,5.08,12.46,-9.27,,,,-0.51,-13.85,-10.61,,-4.80,,-2.25,,-13.30,,-1.80,,0.91,-7.56,-7.85,,12.98,4.31,-0.95,,-7.85,-9.29,-8.05,-0.95,-1.52,4.27,6.50,4.93,7.25,6.62,2.60,-3.53,-11.83,-6.08,-1.42,2.57,7.83,-1.22,6.91
PELDR_qq,,,,,58.88,-7.86,,,1.62,-3.21,,,,,,,6.15,-7.95,,,2.63,0.14,,,-0.48,-9.33,-5.84,-6.54,-3.65,66.26,29.72,-17.54,-4.79,-2.76,-7.00,13.40,8.00,-6.76,-1.42,-27.06,36.45,-14.39,3.46,-14.86,,-16.98
PELDR_sq,,,,,5.40,1.75,,,-8.74,5.58,,,,,,,10.60,1.32,,,1.33,0.99,,,-6.45,-4.10,-2.21,5.04,-7.91,-2.79,5.34,4.43,-2.49,-0.72,3.79,6.74,-3.07,-4.46,-2.41,-2.44,3.26,0.27,1.54,2.57,,8.54
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,27.99,-11.82,-11.27,,,,20.80,-9.87,10.59,,9.83,,-12.80,,-11.01,,-10.27,,-15.38,-12.28,-12.16,,-1.41,0.41,-5.40,,-14.61,-20.98,-21.87,6.43,-4.20,5.59,42.92,12.77,6.88,11.77,-3.18,-14.48,-21.30,-17.72,-16.17,-2.30,14.47,-3.58,-33.46
TSF_sy,,3.79,7.23,14.08,,,,-2.04,-7.93,5.11,,0.41,,-4.74,,-2.44,,-4.93,,-5.26,-8.76,-1.12,,2.25,2.37,-4.64,,-3.51,-8.25,-3.98,-2.56,3.47,11.94,5.15,10.14,-5.22,-7.68,-0.90,-9.50,-1.38,1.62,-1.09,2.18,-2.11,-6.39,-4.52
TSF_qq,,,,,36.35,-9.84,,,1.73,10.63,,,,,,,-4.22,-5.93,,,-0.70,-5.81,,,1.12,-11.26,-4.52,-0.33,-6.43,-12.25,30.06,-10.29,3.14,18.76,2.63,-14.98,7.86,2.88,-9.36,-21.76,12.78,4.81,5.64,-8.33,-5.00,-27.67
TSF_sq,,,,,-0.54,-3.01,,,-6.52,10.73,,,,,,,0.87,-5.14,,,-2.86,2.81,,,-2.74,-4.23,0.41,3.18,-7.53,0.23,1.89,9.56,0.04,-5.85,6.72,-5.72,-2.56,1.07,-2.54,2.75,0.41,-1.63,0.68,-1.57,-3.98,0.33
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-29.40,-26.73,-5.20,,,,-24.65,19.85,2.65,,5.39,,6.67,,31.08,,41.63,,6.35,7.65,-5.20,,-9.14,-5.78,2.80,,24.40,20.72,9.77,-15.28,-26.16,-25.84,-21.97,2.99,-5.43,-5.77,-3.33,-6.98,11.80,2.85,6.42,5.83,7.49,18.32,17.51
ZKO_sy,,1.03,-7.62,0.16,,,,-0.71,29.98,2.54,,-4.42,,1.79,,21.54,,17.49,,8.01,16.00,9.82,,-9.37,-6.44,-3.04,,0.76,7.86,5.66,7.26,6.74,-4.90,-1.21,-1.84,4.33,13.61,8.43,14.63,7.59,2.40,2.01,-1.01,-0.75,2.29,1.84
ZKO_qq,,,,,-38.28,12.88,,,-1.83,-3.33,,,,,,,-4.01,8.13,,,-2.84,-4.79,,,0.76,3.88,4.22,14.04,-2.22,-5.54,-19.57,-0.61,-1.79,-0.61,6.15,-8.73,-2.14,1.95,2.15,9.70,-9.98,5.49,1.59,11.42,-0.91,4.77
ZKO_sq,,,,,-13.61,6.26,,,13.09,-16.18,,,,,,,-9.91,8.33,,,-3.24,2.56,,,-0.11,6.28,-4.21,-0.92,6.93,4.11,-2.76,-1.40,-4.74,8.16,-3.38,4.80,3.74,3.23,2.15,-1.64,-1.27,2.84,-0.88,-1.38,1.76,2.38
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,128.76,-8.02,-2.25,,,,7.45,-0.33,-8.63,,-5.18,,4.50,,-3.26,,-10.89,,-5.35,-8.87,-0.34,,4.82,4.45,0.52,,-10.36,-14.24,-18.71,10.41,16.51,21.92,32.98,-3.00,6.55,8.74,1.20,3.83,-15.77,-1.61,-4.17,-5.73,-2.49,-19.08,-27.71
OSF_sy,,3.43,0.39,-2.71,,,,-5.24,-0.30,-8.67,,0.65,,3.02,,2.91,,4.85,,0.85,1.67,0.67,,0.46,0.77,0.46,,0.85,1.32,3.81,2.36,1.65,0.75,-1.10,-2.26,-0.16,0.56,0.41,3.24,-0.33,1.67,-0.10,-0.42,-0.21,-4.15,-4.47
OSF_qq,,,,,7.64,3.30,,,-0.15,-5.30,,,,,,,4.20,-7.89,,,0.32,0.73,,,-0.03,-3.05,-2.81,-4.83,-4.36,-8.10,32.01,0.42,0.08,0.23,-3.71,10.30,2.14,-6.72,-1.20,-10.51,19.31,-9.15,-2.81,-7.43,-1.00,-18.84
OSF_sq,,,,,-2.48,2.16,,,2.61,-6.42,,,,,,,-1.32,1.48,,,-0.52,0.48,,,-0.21,0.18,-0.47,1.36,0.25,2.65,-1.87,0.66,-0.64,0.76,-3.01,2.82,0.09,0.60,-0.27,-0.74,2.09,-1.15,-0.59,-0.54,-1.93,-1.48
NetDebt,15132000000,24408000000,38922000000,56835000000,44334000000,49951000000,,53340000000,53395000000,42107000000,,42807000000,,55592000000,,69303000000,83263000000,95408000000,,106695000000,109715000000,117482000000,,117833000000,114360000000,125207000000,128566000000,130197000000,138215000000,164205000000,184047000000,212750000000,214677000000,177132000000,173829000000,245667000000,235876000000,221621000000,264509000000,266683000000,350840000000,310557000000,306700000000,285053000000,303948000000,394851000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,656.10,-81.06,-31.87,,,,282.16,277.41,166.14,,-64.32,,108.00,,120.20,,-7.43,,6.11,-47.15,-52.89,,-33.23,2.75,331.56,,-200.21,-199.13,-147.71,-1883.25,195.48,172.63,131.83,100.75,22.37,35.18,182.02,456.00,77.71,90.98,51.65,-66.12,-227.27,-199.72,-154.13
NetDebtEBITDA_sy,,23.36,-7.31,-5.46,,,,1.56,-27.42,-55.75,,-4.91,,93.11,,25.40,,41.24,,29.53,-1.17,3.39,,-35.82,-25.51,-9.09,,-17.35,-21.61,-19.30,1.57,34.12,5.28,19.21,27.09,4.16,27.68,20.20,8.35,25.86,35.15,7.74,61.58,-10.72,-23.66,-25.08
NetDebtEBITDA_qq,,,,,-28.52,12.96,,,-29.40,-20.35,,,,,,,54.95,-11.06,,,-22.81,-20.72,,,18.78,233.01,-213.60,77.70,-17.51,-60.28,-4621.90,101.07,-10.62,-29.76,11.10,75.43,-1.26,46.55,119.03,-43.93,6.12,16.37,-51.07,-310.65,16.85,36.83
NetDebtEBITDA_sq,,,,,6.91,12.42,,,-23.60,-31.45,,,,,,,27.43,-5.99,,,-2.77,-1.66,,,12.86,20.01,-22.73,-21.02,7.04,23.54,-2.75,4.28,-15.97,39.89,3.68,-14.53,3.00,31.70,-6.55,-0.72,10.60,5.00,40.14,-45.14,-5.42,3.04
DebtFin,-131000000,-356000000,11800000000,24171000000,6353000000,14112000000,,23749000000,20476000000,16288000000,,15938000000,,17599000000,,36663000000,40934000000,33660000000,,41833000000,46992000000,41432000000,,53573000000,61398000000,60519000000,66716000000,66938000000,69641000000,53671000000,73515000000,91107000000,84741000000,89218000000,95741000000,151945000000,172698000000,150478000000,179811000000,89646000000,147390000000,156439000000,141328000000,150954000000,158944000000,263430000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,-1174.80,493.58,-4.43,,,,300.09,910.11,264.40,,-70.16,,70.23,,212.88,,3.17,,-21.36,-53.95,-52.90,,-22.58,28.79,491.49,,-213.32,-193.04,-132.27,-1426.58,179.52,156.90,149.05,101.03,76.73,150.73,280.18,586.23,-3.41,9.59,12.51,-77.04,-300.49,-224.13,-171.69
DebtFinEBITDA_sy,,-92.94,36.44,-479.86,,,,24.82,59.40,-16.11,,-96.86,,69.44,,135.12,,9.50,,58.79,-556.94,83.83,,7.03,405.28,381.66,,-72.77,-56.37,145.58,59.25,462.59,72.44,316.88,2.83,32.11,-54.75,-105.32,-77.03,10.14,113.28,637.92,144.00,-75.33,-89.54,-30.93
DebtFinEBITDA_qq,,,,,-75.92,122.73,,,-39.20,-19.65,,,,,,,44.00,-36.17,,,-15.68,-34.72,,,40.26,199.80,-221.96,77.91,-15.16,-3.97,-5670.48,101.15,-17.61,-10.37,21.49,97.00,16.89,35.91,119.29,-72.27,32.62,39.53,-55.24,-342.08,17.89,19.41
DebtFinEBITDA_sq,,,,,-72.69,-10.26,,,6.74,-215.35,,,,,,,-81.73,-743.96,,,-152.57,77.21,,,49.95,-78.97,308.23,-78.84,140.26,18.35,164.73,-25.26,-26.36,186.13,-34.70,-3.98,-74.78,-133.61,382.17,360.40,-51.16,-15.23,27.99,-53.44,-79.30,459.86
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,224.07,25.55,3.11,,,,42.59,-16.85,-10.99,,-10.01,,-2.04,,-26.20,,-37.08,,-11.00,-15.34,5.13,,15.36,10.83,-2.23,,-27.95,-28.95,-25.94,30.32,57.78,64.39,70.40,-5.81,12.66,15.40,4.69,11.63,-24.65,-4.33,-9.96,-10.93,-9.29,-31.61,-38.48
SP1_sy,,7.27,11.79,-6.27,,,,4.44,-11.41,1.27,,-6.43,,-4.71,,-17.88,,-4.24,,5.41,-4.59,0.45,,-0.35,-4.12,-7.02,,2.94,-7.85,-5.85,-7.98,-6.35,0.29,-0.63,-1.44,-1.47,-0.74,-7.73,-10.76,-9.18,-8.52,-1.14,-1.34,-8.24,-3.19,-4.06
SP1_qq,,,,,74.41,-8.49,,,1.71,-2.04,,,,,,,8.55,-14.81,,,3.25,5.79,,,-0.80,-6.67,-6.73,-16.55,-2.19,-2.71,64.11,1.04,1.91,0.84,-9.29,20.85,4.38,-8.51,-3.27,-18.42,32.53,-13.90,-4.32,-16.92,-0.08,-22.55
SP1_sq,,,,,6.28,-8.61,,,-9.85,4.47,,,,,,,17.45,-4.77,,,6.31,0.25,,,2.29,-2.78,5.40,-1.79,-8.43,-0.68,3.03,-0.06,-1.95,-1.58,2.19,-0.09,-1.22,-8.51,-1.17,1.68,-0.50,-1.13,-1.37,-5.43,4.98,-2.02
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
